SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC06b,SPK_SPKC13a,SPK_SPKC14a
218.9826,206.7549,214.746975,204.46715,206.66915
219.1613,206.784825,214.820875,204.47915,206.697075
219.389175,206.8671,214.876575,204.5227,206.7321
219.5718,206.8844,214.9126,204.530575,206.833725
219.590825,206.933025,215.08385,204.560575,206.871025
219.6481,206.943625,215.130175,204.594625,206.91815
219.71205,206.95895,215.1915,204.61735,207.099425
219.836575,206.9797,215.3846,204.65475,207.17825
219.914975,207.031125,215.5182,204.671225,207.20745
220.04285,207.049,215.577525,204.72215,207.242925
220.190925,207.06,215.609925,204.739775,207.288275
220.2411,207.081875,215.642525,204.758375,207.3212
220.36425,207.10135,215.6992,204.7824,207.362225
220.4105,207.1664,215.74475,204.8129,207.408025
220.43805,207.3224,215.949075,204.823375,207.455725
220.461075,207.3802,216.005,204.84425,207.48545
220.4829,207.42305,216.1503,204.862475,207.5107
220.5398,207.428,216.216175,204.87425,207.547675
220.66725,207.4716,216.260725,204.901275,207.596975
220.72475,207.5711,216.317125,204.9262,207.648175
220.799875,207.878475,216.33885,204.956075,207.697625
221.307325,208.1529,216.36245,204.9781,207.735775
221.675325,208.329925,216.4113,205.0026,207.806725
221.711075,208.496225,216.5002,205.02095,207.850925
221.95475,208.77505,216.594175,205.0887,207.890325
221.965275,208.9701,216.6639,205.123275,207.92195
222.04255,210.00315,216.83945,205.1351,207.954
222.0651,210.02595,216.923025,205.14535,207.997975
222.2598,210.519975,216.969375,205.152275,208.050275
222.26595,210.52935,217.0299,205.1677,208.12785
222.30225,210.561375,217.2255,205.2489,208.154225
222.541,210.574275,217.29005,205.273425,208.186125
222.841875,211.045875,217.3448,205.336225,208.233225
222.8937,211.07555,217.404475,205.35765,208.284325
222.980925,211.0963,217.493375,205.37565,208.389625
223.12925,211.179225,217.7413,205.404025,208.437475
223.273425,211.22405,217.88205,205.41425,208.47805
223.451175,211.238775,218.0742,205.4529,208.5066
223.468375,211.2481,218.1718,205.466225,208.536375
223.5406,211.259375,218.3536,205.486925,208.56145
223.59405,211.30145,218.439975,205.503275,208.5969
223.7355,211.31765,218.504775,205.5548,208.640175
223.7621,211.34045,218.601275,205.588475,208.69185
223.795725,211.35425,218.648575,205.604875,208.756125
223.80815,211.428075,218.71525,205.65065,208.7798
223.82855,211.43195,218.80185,205.687075,208.87525
223.86735,211.453175,218.91045,205.723625,208.916725
223.9308,211.4685,218.9657,205.76135,208.9884
224.005325,211.491475,219.0608,205.801575,209.04
224.1309,211.509975,219.1614,205.817725,209.078175
224.201475,211.593675,219.252525,205.83305,209.129125
224.26585,211.608025,219.35965,205.8473,209.204075
224.350575,211.6134,219.40525,205.86135,209.231325
224.43265,211.625625,219.454275,205.88585,209.304525
224.520775,211.67165,219.5224,205.90765,209.326525
224.6022,211.684425,219.5949,205.934275,209.35385
224.640375,211.7079,219.6431,205.966075,209.37905
224.70785,211.755825,219.84705,205.99635,209.399125
224.903125,211.819975,219.973825,206.024875,209.44895
225.0879,211.8382,220.23565,206.043275,209.469125
225.265325,211.858075,220.403575,206.071075,209.539275
225.373,211.897325,220.503825,206.13885,209.571375
225.393425,211.914275,220.50665,206.14895,209.6218
225.5365,211.993075,220.71705,206.162325,209.6716
225.595725,212.069625,220.7561,206.1997,209.72095
225.61215,212.0849,220.85945,206.246425,209.74775
225.666025,212.0908,220.947325,206.2912,209.781575
225.6704,212.103925,221.0291,206.327075,209.7942
225.8,212.142975,221.10995,206.3397,209.80575
225.86255,212.160875,221.197575,206.369475,209.845575
226.01805,212.1726,221.263,206.4154,209.878525
226.195675,212.18015,221.308375,206.494825,209.914625
226.347525,212.198025,221.341325,206.50715,209.9419
226.62975,212.251275,221.3753,206.5355,210.0106
226.63725,212.266725,221.4129,206.5664,210.0295
226.68385,212.313875,221.481825,206.639675,210.054675
226.863125,212.335225,221.715875,206.69075,210.085675
227.03715,212.357375,221.757925,206.718225,210.13485
227.3052,212.37925,221.873675,206.753475,210.170825
227.333775,212.409375,221.988525,206.804175,210.19505
227.38715,212.420325,222.09485,206.839675,210.243825
227.6059,212.43605,222.1375,206.850975,210.270625
227.8334,212.465725,222.219325,206.8699,210.376425
227.852425,212.484725,222.254725,206.880675,210.44675
228.02865,212.560175,222.380975,206.914875,210.485275
228.138175,212.58865,222.517275,206.93055,210.54305
228.32445,212.65395,222.669375,206.953425,210.5784
228.56725,212.700925,222.721825,206.964225,210.614125
229.16535,212.71985,222.8344,206.993625,210.639825
229.364075,212.748125,222.906925,207.0196,210.675425
229.647325,212.774975,223.0871,207.040175,210.74805
229.805275,212.79635,223.1405,207.0746,210.839875
229.850775,212.818125,223.223375,207.092475,210.891075
