SPK_SPKC01a (excited),SPK_SPKC04a (inhibited),SPK_SPKC09b (excited),SPK_SPKC10b (excitation + inhibition),SPK_SPKC11a (inhibited),SPK_SPKC11b (excited),SPK_SPKC12a (excited),SPK_SPKC13a (excited),SPK_SPKC14a (excited),SPK_SPKC15a (NA),SPK_SPKC16a (excited)
,151.804575,,,,,,,,,
,151.8168,,,,,,,,,
,151.82895,,,,,,,,,
,151.843475,,,,,,,,,
,151.858375,,,,,,,,,
,151.873625,,,,,,,,,
,151.888175,,,,,,,,,
,151.9113,,,,,,,,,
,151.92035,,,,,,,,,
,151.935325,,,,,,,,,
,151.947775,,,,,,,,,
,151.95855,,,,,,,,,
,151.9832,,,,,,,,,
,151.995175,,,,,,,,,
,152.0128,,,,,,,,,
,152.02445,,,,,,,,,
,152.033125,,,,,,,,,
,152.041875,,,,,,,,,
,152.05065,,,,,,,,,
,152.0667,,,,,,,,,
,152.08125,,,,,,,,,
,152.09105,,,,,,,,,
,152.106725,,,,,,,,,
,152.118725,,,,,,,,,
,152.13055,,,,,,,,,
,152.1387,,,,,,,,,
,152.15255,,,,,,,,,
,152.16815,,,,,,,,,
,152.18195,,,,,,,,,
,152.19375,,,,,,,,,
,152.206575,,,,,,,,,
,152.2195,,,,,,,,,
,152.2307,,,,,,,,,
,152.247,,,,,,,,,
,152.2661,,,,,,,,,
,152.2709,,,,,,,,,
,152.280825,,,,,,,,,
,152.298925,,,,,,,,,
,152.309075,,,,,,,,,
,152.323825,,,,,,,,,
,152.3391,,,,,,,,,
,152.362725,,,,,,,,,
,152.371,,,,,,,,,
,152.3808,,,,,,,,,
,152.39735,,,,,,,,,
,152.410575,,,,,,,,,
,152.4274,,,,,,,,,
,152.436975,,,,,,,,,
,152.44985,,,,,,,,,
,152.46645,,,,,,,,,
,152.4806,,,,,,,,,
,152.497175,,,,,,,,,
,152.508925,,,,,,,,,
,152.519625,,,,,,,,,
,152.53735,,,,,,,,,
,152.548375,,,,,,,,,
,152.572725,,,,,,,,,
,152.578825,,,,,,,,,
,152.593125,,,,,,,,,
,152.629825,,,,,,,,,
,152.643,,,,,,,,,
,152.6522,,,,,,,,,
,152.66685,,,,,,,,,
,152.675325,,,,,,,,,
,152.686075,,,,,,,,,
,152.696325,,,,,,,,,
,152.708725,,,,,,,,,
,152.7205,,,,,,,,,
,152.73425,,,,,,,,,
,152.7499,,,,,,,,,
,152.76035,,,,,,,,,
,152.768875,,,,,,,,,
,152.7832,,,,,,,,,
,152.789325,,,,,,,,,
,152.801125,,,,,,,,,
,152.819125,,,,,,,,,
,152.8313,,,,,,,,,
,152.8393,,,,,,,,,
,152.85435,,,,,,,,,
,152.862425,,,,,,,,,
,152.884825,,,,,,,,,
,152.90115,,,,,,,,,
,152.917425,,,,,,,,,
,152.92745,,,,,,,,,
,152.94125,,,,,,,,,
,152.950975,,,,,,,,,
,152.965675,,,,,,,,,
,152.978525,,,,,,,,,
,152.993475,,,,,,,,,
,153.0279,,,,,,,,,
,153.04005,,,,,,,,,
,153.053225,,,,,,,,,
,153.068675,,,,,,,,,
,153.07775,,,,,,,,,
,153.0891,,,,,,,,,
,153.096075,,,,,,,,,
,153.1151,,,,,,,,,
,153.122375,,,,,,,,,
,153.131025,,,,,,,,,
,153.152025,,,,,,,,,
,153.1682,,,,,,,,,
,153.180075,,,,,,,,,
,153.18835,,,,,,,,,
,153.20175,,,,,,,,,
,153.21215,,,,,,,,,
,153.230675,,,,,,,,,
,153.245325,,,,,,,,,
,153.2571,,,,,,,,,
,153.268775,,,,,,,,,
,153.2795,,,,,,,,,
,153.2916,,,,,,,,,
,153.30525,,,,,,,,,
,153.32095,,,,,,,,,
,153.335925,,,,,,,,,
,153.350425,,,,,,,,,
,153.364625,,,,,,,,,
,153.379675,,,,,,,,,
,153.390425,,,,,,,,,
,153.403375,,,,,,,,,
,153.421125,,,,,,,,,
,153.4357,,,,,,,,,
,153.450725,,,,,,,,,
,153.4687,,,,,,,,,
,153.48275,,,,,,,,,
,153.5068,,,,,,,,,
,153.518075,,,,,,,,,
,153.52985,,,,,,,,,
,153.54025,,,,,,,,,
,153.54875,,,,,,,,,
,153.564175,,,,,,,,,
,153.574775,,,,,,,,,
,153.585575,,,,,,,,,
,153.602025,,,,,,,,,
,153.613975,,,,,,,,,
,153.624975,,,,,,,,,
,153.652075,,,,,,,,,
,153.663275,,,,,,,,,
,153.675375,,,,,,,,,
,153.699525,,,,,,,,,
,153.717725,,,,,,,,,
,153.732975,,,,,,,,,
,153.74365,,,,,,,,,
,153.76055,,,,,,,,,
,153.782775,,,,,,,,,
,153.79045,,,,,,,,,
,153.80135,,,,,,,,,
,153.8114,,,,,,,,,
,153.820525,,,,,,,,,
,153.84115,,,,,,,,,
,153.897975,,,,,,,,,
,153.90765,,,,,,,,,
,153.920275,,,,,,,,,
,153.936075,,,,,,,,,
,153.9517,,,,,,,,,
,153.96745,,,,,,,,,
,153.983825,,,,,,,,,
,153.999475,,,,,,,,,
,154.0135,,,,,,,,,
,154.021225,,,,,,,,,
,154.035475,,,,,,,,,
,154.04965,,,,,,,,,
,154.0595,,,,,,,,,
,154.068375,,,,,,,,,
,154.080975,,,,,,,,,
,154.095475,,,,,,,,,
,154.1079,,,,,,,,,
,154.12095,,,,,,,,,
,154.13445,,,,,,,,,
,154.14875,,,,,,,,,
,154.162275,,,,,,,,,
,154.17185,,,,,,,,,
,154.18495,,,,,,,,,
,154.199575,,,,,,,,,
,154.216525,,,,,,,,,
,154.229925,,,,,,,,,
,154.24525,,,,,,,,,
,154.2751,,,,,,,,,
,154.293375,,,,,,,,,
,154.303575,,,,,,,,,
,154.3151,,,,,,,,,
,154.3328,,,,,,,,,
,154.3415,,,,,,,,,
,154.3592,,,,,,,,,
,154.36865,,,,,,,,,
,154.385425,,,,,,,,,
,154.395475,,,,,,,,,
,154.4237,,,,,,,,,
,154.436425,,,,,,,,,
,154.45845,,,,,,,,,
,154.4721,,,,,,,,,
,154.4882,,,,,,,,,
,154.4986,,,,,,,,,
,154.5116,,,,,,,,,
,154.523325,,,,,,,,,
,154.534275,,,,,,,,,
,154.549975,,,,,,,,,
,154.566425,,,,,,,,,
,154.5814,,,,,,,,,
,154.601375,,,,,,,,,
,154.616725,,,,,,,,,
,154.630975,,,,,,,,,
,154.645625,,,,,,,,,
,154.659475,,,,,,,,,
,154.67045,,,,,,,,,
,154.6791,,,,,,,,,
,154.689125,,,,,,,,,
,154.705325,,,,,,,,,
,154.718875,,,,,,,,,
,154.742825,,,,,,,,,
,154.75365,,,,,,,,,
,154.761625,,,,,,,,,
,154.778775,,,,,,,,,
,154.796,,,,,,,,,
,154.808525,,,,,,,,,
,154.81745,,,,,,,,,
,154.83465,,,,,,,,,
,154.844375,,,,,,,,,
,154.85375,,,,,,,,,
,154.868375,,,,,,,,,
,154.88115,,,,,,,,,
,154.893625,,,,,,,,,
,154.902525,,,,,,,,,
,154.91685,,,,,,,,,
,154.928975,,,,,,,,,
,154.9391,,,,,,,,,
,154.95365,,,,,,,,,
,154.966325,,,,,,,,,
,154.9765,,,,,,,,,
,154.9873,,,,,,,,,
,154.99835,,,,,,,,,
,155.014275,,,,,,,,,
,155.038525,,,,,,,,,
,155.051875,,,,,,,,,
,155.07005,,,,,,,,,
,155.08095,,,,,,,,,
,155.094025,,,,,,,,,
,155.106075,,,,,,,,,
,155.1209,,,,,,,,,
,155.136725,,,,,,,,,
,155.151225,,,,,,,,,
,155.160775,,,,,,,,,
,155.178,,,,,,,,,
,155.189575,,,,,,,,,
,155.206,,,,,,,,,
,155.2158,,,,,,,,,
,155.228425,,,,,,,,,
,155.2427,,,,,,,,,
,155.2521,,,,,,,,,
,155.27995,,,,,,,,,
,155.292075,,,,,,,,,
,155.303375,,,,,,,,,
,155.316075,,,,,,,,,
,155.3341,,,,,,,,,
,155.347825,,,,,,,,,
,155.3641,,,,,,,,,
,155.3822,,,,,,,,,
,155.397425,,,,,,,,,
,155.408775,,,,,,,,,
,155.423125,,,,,,,,,
,155.434125,,,,,,,,,
,155.446325,,,,,,,,,
,155.463325,,,,,,,,,
,155.474875,,,,,,,,,
,155.483275,,,,,,,,,
,155.499375,,,,,,,,,
,155.511925,,,,,,,,,
,155.51905,,,,,,,,,
,155.5329,,,,,,,,,
,155.542,,,,,,,,,
,155.564825,,,,,,,,,
,155.578575,,,,,,,,,
,155.59185,,,,,,,,,
,155.6015,,,,,,,,,
,155.6114,,,,,,,,,
,155.619825,,,,,,,,,
,155.632375,,,,,,,,,
,155.643925,,,,,,,,,
,155.661925,,,,,,,,,
,155.674,,,,,,,,,
,155.684975,,,,,,,,,
,155.698375,,,,,,,,,
,155.710625,,,,,,,,,
,155.724625,,,,,,,,,
,155.741325,,,,,,,,,
,155.75425,,,,,,,,,
,155.7645,,,,,,,,,
,155.7792,,,,,,,,,
,155.786125,,,,,,,,,
,155.7989,,,,,,,,,
,155.814725,,,,,,,,,
,155.828175,,,,,,,,,
,155.841875,,,,,,,,,
,155.865175,,,,,,,,,
,155.877025,,,,,,,,,
,155.88335,,,,,,,,,
,155.8924,,,,,,,,,
,155.9134,,,,,,,,,
,155.927225,,,,,,,,,
,155.9437,,,,,,,,,
,155.960725,,,,,,,,,
,155.972375,,,,,,,,,
,155.984575,,,,,,,,,
,155.997075,,,,,,,,,
,156.00425,,,,,,,,,
,156.0134,,,,,,,,,
,156.030075,,,,,,,,,
,156.043975,,,,,,,,,
,156.052275,,,,,,,,,
,156.0666,,,,,,,,,
,156.080275,,,,,,,,,
,156.099975,,,,,,,,,
,156.1127,,,,,,,,,
,156.1291,,,,,,,,,
,156.14555,,,,,,,,,
,156.1568,,,,,,,,,
,156.169275,,,,,,,,,
,156.189225,,,,,,,,,
,156.2131,,,,,,,,,
,156.22745,,,,,,,,,
,156.241675,,,,,,,,,
,156.2785,,,,,,,,,
,156.302975,,,,,,,,,
,156.319475,,,,,,,,,
,156.337275,,,,,,,,,
,156.35255,,,,,,,,,
,156.3734,,,,,,,,,
,156.38885,,,,,,,,,
,156.4005,,,,,,,,,
,156.41535,,,,,,,,,
,156.423175,,,,,,,,,
,156.4397,,,,,,,,,
,156.45295,,,,,,,,,
,156.4693,,,,,,,,,
,156.4812,,,,,,,,,
,156.49525,,,,,,,,,
,156.507225,,,,,,,,,
,156.52605,,,,,,,,,
,156.5366,,,,,,,,,
,156.5487,,,,,,,,,
,156.5738,,,,,,,,,
,156.58985,,,,,,,,,
,156.6022,,,,,,,,,
,156.6207,,,,,,,,,
,156.633775,,,,,,,,,
,156.648825,,,,,,,,,
,156.66525,,,,,,,,,
,156.6898,,,,,,,,,
,156.6964,,,,,,,,,
,156.721025,,,,,,,,,
,156.72745,,,,,,,,,
,156.740375,,,,,,,,,
,156.75265,,,,,,,,,
,156.7643,,,,,,,,,
,156.7752,,,,,,,,,
,156.782675,,,,,,,,,
,156.7912,,,,,,,,,
,156.805875,,,,,,,,,
,156.8213,,,,,,,,,
,156.840925,,,,,,,,,
,156.856575,,,,,,,,,
,156.87645,,,,,,,,,
,156.8872,,,,,,,,,
,156.9049,,,,,,,,,
,156.923825,,,,,,,,,
,156.93635,,,,,,,,,
,156.9512,,,,,,,,,
,156.96195,,,,,,,,,
,156.9795,,,,,,,,,
,156.9912,,,,,,,,,
,157.009025,,,,,,,,,
,157.016475,,,,,,,,,
,157.030025,,,,,,,,,
,157.041725,,,,,,,,,
,157.054675,,,,,,,,,
,157.0745,,,,,,,,,
,157.0852,,,,,,,,,
,157.098525,,,,,,,,,
,157.111075,,,,,,,,,
,157.119725,,,,,,,,,
,157.13935,,,,,,,,,
,157.16015,,,,,,,,,
,157.183825,,,,,,,,,
,157.2045,,,,,,,,,
,157.22015,,,,,,,,,
,157.236525,,,,,,,,,
,157.245425,,,,,,,,,
,157.254475,,,,,,,,,
,157.2727,,,,,,,,,
,157.28525,,,,,,,,,
,157.301775,,,,,,,,,
,157.330225,,,,,,,,,
,157.350525,,,,,,,,,
,157.3603,,,,,,,,,
,157.368075,,,,,,,,,
,157.381625,,,,,,,,,
,157.407325,,,,,,,,,
,157.424975,,,,,,,,,
,157.43685,,,,,,,,,
,157.444275,,,,,,,,,
,157.452875,,,,,,,,,
,157.467675,,,,,,,,,
,157.479275,,,,,,,,,
,157.4945,,,,,,,,,
,157.512225,,,,,,,,,
,157.529325,,,,,,,,,
,157.54145,,,,,,,,,
,157.55885,,,,,,,,,
,157.5744,,,,,,,,,
,157.595525,,,,,,,,,
,157.60635,,,,,,,,,
,157.61825,,,,,,,,,
,157.64985,,,,,,,,,
,157.6644,,,,,,,,,
,157.67285,,,,,,,,,
,157.680775,,,,,,,,,
,157.691475,,,,,,,,,
,157.702025,,,,,,,,,
,157.71625,,,,,,,,,
,157.75075,,,,,,,,,
,157.7637,,,,,,,,,
,157.774425,,,,,,,,,
,157.782525,,,,,,,,,
,157.790625,,,,,,,,,
,157.796525,,,,,,,,,
,157.8225,,,,,,,,,
,157.8344,,,,,,,,,
,157.84245,,,,,,,,,
,157.851575,,,,,,,,,
,157.85735,,,,,,,,,
,157.87345,,,,,,,,,
,157.884375,,,,,,,,,
,157.89625,,,,,,,,,
,157.913975,,,,,,,,,
,157.932025,,,,,,,,,
,157.9421,,,,,,,,,
,157.95285,,,,,,,,,
,157.96685,,,,,,,,,
,157.9788,,,,,,,,,
,157.9905,,,,,,,,,
,158.00155,,,,,,,,,
,158.017525,,,,,,,,,
,158.0276,,,,,,,,,
,158.039775,,,,,,,,,
,158.057325,,,,,,,,,
,158.073875,,,,,,,,,
,158.0898,,,,,,,,,
,158.0977,,,,,,,,,
,158.1092,,,,,,,,,
,158.125025,,,,,,,,,
,158.15005,,,,,,,,,
,158.162975,,,,,,,,,
,158.1755,,,,,,,,,
,158.188375,,,,,,,,,
,158.2054,,,,,,,,,
,158.225175,,,,,,,,,
,158.23885,,,,,,,,,
,158.247525,,,,,,,,,
,158.262625,,,,,,,,,
,158.281975,,,,,,,,,
,158.295775,,,,,,,,,
,158.31265,,,,,,,,,
,158.3291,,,,,,,,,
,158.34235,,,,,,,,,
,158.34805,,,,,,,,,
,158.358625,,,,,,,,,
,158.382975,,,,,,,,,
,158.398625,,,,,,,,,
,158.408375,,,,,,,,,
,158.424675,,,,,,,,,
,158.437575,,,,,,,,,
,158.449375,,,,,,,,,
,158.455575,,,,,,,,,
,158.466325,,,,,,,,,
,158.48015,,,,,,,,,
,158.49345,,,,,,,,,
,158.50355,,,,,,,,,
,158.516775,,,,,,,,,
,158.529075,,,,,,,,,
,158.5396,,,,,,,,,
,158.5539,,,,,,,,,
,158.565,,,,,,,,,
,158.580725,,,,,,,,,
,158.59565,,,,,,,,,
,158.61035,,,,,,,,,
,158.62315,,,,,,,,,
,158.6371,,,,,,,,,
,158.6538,,,,,,,,,
,158.669325,,,,,,,,,
,158.681175,,,,,,,,,
,158.696975,,,,,,,,,
,158.710725,,,,,,,,,
,158.722725,,,,,,,,,
,158.73405,,,,,,,,,
,158.748425,,,,,,,,,
,158.761575,,,,,,,,,
,158.775625,,,,,,,,,
,158.787675,,,,,,,,,
,158.793775,,,,,,,,,
,158.80455,,,,,,,,,
,158.8157,,,,,,,,,
,158.828775,,,,,,,,,
,158.84285,,,,,,,,,
,158.8566,,,,,,,,,
,158.870375,,,,,,,,,
,158.8874,,,,,,,,,
,158.912325,,,,,,,,,
,158.92495,,,,,,,,,
,158.9343,,,,,,,,,
,158.95405,,,,,,,,,
,158.96705,,,,,,,,,
,158.97755,,,,,,,,,
,158.98755,,,,,,,,,
,158.999975,,,,,,,,,
,159.0113,,,,,,,,,
,159.0286,,,,,,,,,
,159.0425,,,,,,,,,
,159.05285,,,,,,,,,
,159.0703,,,,,,,,,
,159.09855,,,,,,,,,
,159.112025,,,,,,,,,
,159.125025,,,,,,,,,
,159.136475,,,,,,,,,
,159.15145,,,,,,,,,
,159.165375,,,,,,,,,
,159.177225,,,,,,,,,
,159.1915,,,,,,,,,
,159.206875,,,,,,,,,
,159.22035,,,,,,,,,
,159.247025,,,,,,,,,
,159.267625,,,,,,,,,
,159.2828,,,,,,,,,
,159.29515,,,,,,,,,
,159.308175,,,,,,,,,
,159.3199,,,,,,,,,
,159.337475,,,,,,,,,
,159.3473,,,,,,,,,
,159.35835,,,,,,,,,
,159.39855,,,,,,,,,
,159.4141,,,,,,,,,
,159.425975,,,,,,,,,
,159.439525,,,,,,,,,
,159.452675,,,,,,,,,
,159.46895,,,,,,,,,
,159.482225,,,,,,,,,
,159.4988,,,,,,,,,
,159.511075,,,,,,,,,
,159.5242,,,,,,,,,
,159.5375,,,,,,,,,
,159.554075,,,,,,,,,
,159.570375,,,,,,,,,
,159.5858,,,,,,,,,
,159.598225,,,,,,,,,
,159.60855,,,,,,,,,
,159.6228,,,,,,,,,
,159.6349,,,,,,,,,
,159.650125,,,,,,,,,
,159.6682,,,,,,,,,
,159.67835,,,,,,,,,
,159.689425,,,,,,,,,
,159.7025,,,,,,,,,
,159.72165,,,,,,,,,
,159.73315,,,,,,,,,
,159.74395,,,,,,,,,
,159.760425,,,,,,,,,
,159.77405,,,,,,,,,
,159.78645,,,,,,,,,
,159.80385,,,,,,,,,
,159.8172,,,,,,,,,
,159.846175,,,,,,,,,
,159.860275,,,,,,,,,
,159.8725,,,,,,,,,
,159.8908,,,,,,,,,
,159.9024,,,,,,,,,
,159.912675,,,,,,,,,
,159.9224,,,,,,,,,
,159.95215,,,,,,,,,
,159.96935,,,,,,,,,
,159.986575,,,,,,,,,
,160.000375,,,,,,,,,
,160.015375,,,,,,,,,
,160.04505,,,,,,,,,
,160.0568,,,,,,,,,
,160.074325,,,,,,,,,
,160.0838,,,,,,,,,
,160.09895,,,,,,,,,
,160.119475,,,,,,,,,
,160.1365,,,,,,,,,
,160.1483,,,,,,,,,
,160.158625,,,,,,,,,
,160.179,,,,,,,,,
,160.197775,,,,,,,,,
,160.211075,,,,,,,,,
,160.223575,,,,,,,,,
,160.24005,,,,,,,,,
,160.255525,,,,,,,,,
,160.26915,,,,,,,,,
,160.282825,,,,,,,,,
,160.301725,,,,,,,,,
,160.3149,,,,,,,,,
,160.328075,,,,,,,,,
,160.34055,,,,,,,,,
,160.3567,,,,,,,,,
,160.36865,,,,,,,,,
,160.38105,,,,,,,,,
,160.40175,,,,,,,,,
,160.41815,,,,,,,,,
,160.43055,,,,,,,,,
,160.444575,,,,,,,,,
,160.45505,,,,,,,,,
,160.468075,,,,,,,,,
,160.479275,,,,,,,,,
,160.493325,,,,,,,,,
,160.50655,,,,,,,,,
,160.53145,,,,,,,,,
,160.548425,,,,,,,,,
,160.565125,,,,,,,,,
,160.5782,,,,,,,,,
,160.59245,,,,,,,,,
,160.621725,,,,,,,,,
,160.634375,,,,,,,,,
,160.6508,,,,,,,,,
,160.666475,,,,,,,,,
,160.68035,,,,,,,,,
,160.69615,,,,,,,,,
,160.72345,,,,,,,,,
,160.7434,,,,,,,,,
,160.7573,,,,,,,,,
,160.775425,,,,,,,,,
,160.7865,,,,,,,,,
,160.802375,,,,,,,,,
,160.8188,,,,,,,,,
,160.833875,,,,,,,,,
,160.847975,,,,,,,,,
,160.861825,,,,,,,,,
,160.891525,,,,,,,,,
,160.90315,,,,,,,,,
,160.914025,,,,,,,,,
,160.924675,,,,,,,,,
,160.934175,,,,,,,,,
,160.948325,,,,,,,,,
,160.961825,,,,,,,,,
,160.9766,,,,,,,,,
,160.9866,,,,,,,,,
,161.00135,,,,,,,,,
,161.01175,,,,,,,,,
,161.02625,,,,,,,,,
,161.052025,,,,,,,,,
,161.06625,,,,,,,,,
,161.083725,,,,,,,,,
,161.094325,,,,,,,,,
,161.1122,,,,,,,,,
,161.1249,,,,,,,,,
,161.142675,,,,,,,,,
,161.155325,,,,,,,,,
,161.167775,,,,,,,,,
,161.180975,,,,,,,,,
,161.1964,,,,,,,,,
,161.209275,,,,,,,,,
,161.221675,,,,,,,,,
,161.23325,,,,,,,,,
,161.246075,,,,,,,,,
,161.264525,,,,,,,,,
,161.279525,,,,,,,,,
,161.287125,,,,,,,,,
,161.299725,,,,,,,,,
,161.314675,,,,,,,,,
,161.329925,,,,,,,,,
,161.3461,,,,,,,,,
,161.36195,,,,,,,,,
,161.390425,,,,,,,,,
,161.40945,,,,,,,,,
,161.418225,,,,,,,,,
,161.433575,,,,,,,,,
,161.45895,,,,,,,,,
,161.4734,,,,,,,,,
,161.4907,,,,,,,,,
,161.5,,,,,,,,,
,161.513775,,,,,,,,,
,161.530975,,,,,,,,,
,161.548725,,,,,,,,,
,161.56235,,,,,,,,,
,161.570925,,,,,,,,,
,161.590225,,,,,,,,,
,161.604425,,,,,,,,,
,161.614875,,,,,,,,,
,161.625125,,,,,,,,,
,161.637375,,,,,,,,,
,161.64765,,,,,,,,,
,161.661,,,,,,,,,
,161.669875,,,,,,,,,
,161.69345,,,,,,,,,
,161.7077,,,,,,,,,
,161.72155,,,,,,,,,
,161.7333,,,,,,,,,
,161.745825,,,,,,,,,
,161.756475,,,,,,,,,
,161.76715,,,,,,,,,
,161.79015,,,,,,,,,
,161.799925,,,,,,,,,
,161.819275,,,,,,,,,
,161.836075,,,,,,,,,
,161.864475,,,,,,,,,
,161.8761,,,,,,,,,
,161.888,,,,,,,,,
,161.905625,,,,,,,,,
,161.920125,,,,,,,,,
,161.9353,,,,,,,,,
,161.95835,,,,,,,,,
,161.973375,,,,,,,,,
,161.9833,,,,,,,,,
,161.9999,,,,,,,,,
,162.0253,,,,,,,,,
,162.036375,,,,,,,,,
,162.045675,,,,,,,,,
,162.05255,,,,,,,,,
,162.059975,,,,,,,,,
,162.07355,,,,,,,,,
,162.113575,,,,,,,,,
,162.1287,,,,,,,,,
,162.14075,,,,,,,,,
,162.150575,,,,,,,,,
,162.1671,,,,,,,,,
,162.1801,,,,,,,,,
,162.19135,,,,,,,,,
,162.217925,,,,,,,,,
,162.2321,,,,,,,,,
,162.244225,,,,,,,,,
,162.254,,,,,,,,,
,162.2704,,,,,,,,,
,162.282275,,,,,,,,,
,162.292725,,,,,,,,,
,162.3167,,,,,,,,,
,162.326975,,,,,,,,,
,162.33575,,,,,,,,,
,162.35065,,,,,,,,,
,162.362275,,,,,,,,,
,162.3889,,,,,,,,,
,162.40515,,,,,,,,,
,162.415975,,,,,,,,,
,162.4388,,,,,,,,,
,162.452175,,,,,,,,,
,162.4638,,,,,,,,,
,162.4777,,,,,,,,,
,162.490425,,,,,,,,,
,162.504325,,,,,,,,,
,162.5176,,,,,,,,,
,162.532475,,,,,,,,,
,162.54635,,,,,,,,,
,162.556625,,,,,,,,,
,162.5714,,,,,,,,,
,162.58615,,,,,,,,,
,162.5985,,,,,,,,,
,162.61265,,,,,,,,,
,162.62545,,,,,,,,,
,162.63665,,,,,,,,,
,162.652225,,,,,,,,,
,162.6667,,,,,,,,,
,162.67875,,,,,,,,,
,162.69565,,,,,,,,,
,162.7129,,,,,,,,,
,162.72665,,,,,,,,,
,162.735325,,,,,,,,,
,162.748975,,,,,,,,,
,162.7657,,,,,,,,,
,162.77925,,,,,,,,,
,162.78805,,,,,,,,,
,162.801625,,,,,,,,,
,162.824075,,,,,,,,,
,162.839125,,,,,,,,,
,162.850325,,,,,,,,,
,162.863,,,,,,,,,
,162.8728,,,,,,,,,
,162.8852,,,,,,,,,
,162.895475,,,,,,,,,
,162.90245,,,,,,,,,
,162.916775,,,,,,,,,
,162.932575,,,,,,,,,
,162.948475,,,,,,,,,
,162.962625,,,,,,,,,
,162.97595,,,,,,,,,
,162.987125,,,,,,,,,
,163.0075,,,,,,,,,
,163.0196,,,,,,,,,
,163.0332,,,,,,,,,
,163.044075,,,,,,,,,
,163.05795,,,,,,,,,
,163.070125,,,,,,,,,
,163.0867,,,,,,,,,
,163.09965,,,,,,,,,
,163.111875,,,,,,,,,
,163.126675,,,,,,,,,
,163.1382,,,,,,,,,
,163.1561,,,,,,,,,
,163.169875,,,,,,,,,
,163.180075,,,,,,,,,
,163.193275,,,,,,,,,
,163.2041,,,,,,,,,
,163.2178,,,,,,,,,
,163.229025,,,,,,,,,
,163.240175,,,,,,,,,
,163.2548,,,,,,,,,
,163.270225,,,,,,,,,
,163.281725,,,,,,,,,
,163.29625,,,,,,,,,
,163.305125,,,,,,,,,
,163.322225,,,,,,,,,
,163.331525,,,,,,,,,
,163.34395,,,,,,,,,
,163.3595,,,,,,,,,
,163.369025,,,,,,,,,
,163.381925,,,,,,,,,
,163.399325,,,,,,,,,
,163.412525,,,,,,,,,
,163.427975,,,,,,,,,
,163.438225,,,,,,,,,
,163.4492,,,,,,,,,
,163.464425,,,,,,,,,
,163.47515,,,,,,,,,
,163.48405,,,,,,,,,
,163.499475,,,,,,,,,
,163.511325,,,,,,,,,
,163.5276,,,,,,,,,
,163.5435,,,,,,,,,
,163.568175,,,,,,,,,
,163.581075,,,,,,,,,
,163.596975,,,,,,,,,
,163.6177,,,,,,,,,
,163.62525,,,,,,,,,
,163.640025,,,,,,,,,
,163.666325,,,,,,,,,
,163.677725,,,,,,,,,
,163.691725,,,,,,,,,
,163.701225,,,,,,,,,
,163.714975,,,,,,,,,
,163.7298,,,,,,,,,
,163.740075,,,,,,,,,
,163.7531,,,,,,,,,
,163.764275,,,,,,,,,
,163.777525,,,,,,,,,
,163.792925,,,,,,,,,
,163.80675,,,,,,,,,
,163.81575,,,,,,,,,
,163.8321,,,,,,,,,
,163.84325,,,,,,,,,
,163.8613,,,,,,,,,
,163.872925,,,,,,,,,
,163.8892,,,,,,,,,
,163.8984,,,,,,,,,
,163.911525,,,,,,,,,
,163.922375,,,,,,,,,
,163.9352,,,,,,,,,
,163.948975,,,,,,,,,
,163.960475,,,,,,,,,
,163.9721,,,,,,,,,
,163.984425,,,,,,,,,
,163.99685,,,,,,,,,
,164.006525,,,,,,,,,
,164.015325,,,,,,,,,
,164.027825,,,,,,,,,
,164.0469,,,,,,,,,
,164.058925,,,,,,,,,
,164.08425,,,,,,,,,
,164.10515,,,,,,,,,
,164.1208,,,,,,,,,
,164.147275,,,,,,,,,
,164.16605,,,,,,,,,
,164.17805,,,,,,,,,
,164.191775,,,,,,,,,
,164.2045,,,,,,,,,
,164.2139,,,,,,,,,
,164.224775,,,,,,,,,
,164.2362,,,,,,,,,
,164.248575,,,,,,,,,
,164.2596,,,,,,,,,
,164.2716,,,,,,,,,
,164.282725,,,,,,,,,
,164.2947,,,,,,,,,
,164.309475,,,,,,,,,
,164.3228,,,,,,,,,
,164.332725,,,,,,,,,
,164.34935,,,,,,,,,
,164.359825,,,,,,,,,
,164.372325,,,,,,,,,
,164.384825,,,,,,,,,
,164.397575,,,,,,,,,
,164.409475,,,,,,,,,
,164.423325,,,,,,,,,
,164.44025,,,,,,,,,
,164.45375,,,,,,,,,
,164.4788,,,,,,,,,
,164.493225,,,,,,,,,
,164.506525,,,,,,,,,
,164.521875,,,,,,,,,
,164.533375,,,,,,,,,
,164.55065,,,,,,,,,
,164.563975,,,,,,,,,
,164.5745,,,,,,,,,
,164.593225,,,,,,,,,
,164.607725,,,,,,,,,
,164.629775,,,,,,,,,
,164.646575,,,,,,,,,
,164.65885,,,,,,,,,
,164.671575,,,,,,,,,
,164.683475,,,,,,,,,
,164.695875,,,,,,,,,
,164.733875,,,,,,,,,
,164.743325,,,,,,,,,
,164.755425,,,,,,,,,
,164.765375,,,,,,,,,
,164.7776,,,,,,,,,
,164.789325,,,,,,,,,
,164.795275,,,,,,,,,
,164.8183,,,,,,,,,
,164.836325,,,,,,,,,
,164.862125,,,,,,,,,
,164.8738,,,,,,,,,
,164.879025,,,,,,,,,
,164.885275,,,,,,,,,
,164.896625,,,,,,,,,
,164.913175,,,,,,,,,
,164.924075,,,,,,,,,
,164.9376,,,,,,,,,
,164.954875,,,,,,,,,
