SPK_SPKC04a (NA),SPK_SPKC08a (excited),SPK_SPKC12a (inhibited)
145.50295,50.305325,18.01695
145.8499,50.36495,18.052375
145.859225,50.412525,18.089
145.891675,50.453475,18.118
146.242625,50.53085,18.161325
146.450325,50.5516,18.16615
146.487225,50.595675,18.201675
146.61525,50.6203,18.207025
146.6409,50.641025,18.23355
146.94525,50.66255,18.243675
147.1733,50.6822,18.24875
147.3744,50.70995,18.27825
147.41045,50.74925,18.342725
147.994325,50.7585,18.36775
148.11115,50.781275,18.45015
148.3929,50.826275,18.46855
148.48315,50.8517,18.511175
149.256425,50.87205,18.5398
149.2597,50.94815,18.564075
149.514775,50.957825,18.5795
149.543925,50.9656,18.597925
149.772075,50.999075,18.611725
149.81845,51.0099,18.6652
149.9065,51.054175,18.718
149.93725,51.0935,18.760325
150.173975,51.17755,18.8163
150.244075,51.197675,18.860725
150.617275,51.21225,18.898675
150.803125,51.2767,18.908475
150.874225,51.315375,18.91915
151.19585,51.3374,18.93675
151.5218,51.34635,18.96685
151.799275,51.36475,18.984025
151.92945,51.4064,19.0373
152.0505,51.475075,19.053825
152.1066,51.53375,19.082525
152.3248,51.559175,19.09655
152.332625,51.6842,19.1225
152.4511,51.7481,19.1462
152.552325,51.797475,19.17635
152.6537,51.87405,19.204325
152.716025,51.899075,19.2129
153.0652,51.917975,19.26375
153.141625,51.959025,19.2853
153.225225,51.9766,19.307175
153.549125,52.010725,19.33965
153.567525,52.07895,19.358925
153.597275,52.0987,19.39375
153.61585,52.134525,19.42405
153.908175,52.17855,19.438075
154.37,52.2159,19.47835
154.8368,52.2179,19.488175
154.976925,52.24945,19.4963
155.0432,52.26625,19.52205
155.133375,52.3026,19.537075
155.26745,52.3373,19.5532
155.366175,52.347375,19.568575
155.857375,52.3681,19.572575
155.91235,52.3814,19.579275
156.003125,52.4026,19.63375
156.149225,52.4607,19.6472
156.2341,52.523375,19.707375
156.447125,52.56435,19.712775
157.01565,52.69415,19.7184
157.04625,52.73615,19.7515
157.0841,52.7828,19.758025
157.8757,52.806975,19.791425
158.04875,52.846975,19.8222
158.229,52.912825,19.8393
158.3072,52.9519,19.848625
158.63455,52.98,19.87085
159.153875,52.997225,19.8874
159.197875,53.02495,19.8993
159.2194,53.048575,20.014475
159.3788,53.06945,20.044925
159.600325,53.136025,20.076875
159.722525,53.165175,20.112625
161.028425,53.300425,20.129725
161.2758,53.35225,20.14235
162.163025,53.36525,20.14985
163.2692,53.398,20.163375
163.40275,53.404075,20.167825
163.808125,53.430775,20.177375
163.998725,53.465825,20.184575
164.0346,53.495625,20.19725
164.059725,53.515375,20.204975
164.194025,53.5474,20.21065
164.3004,53.569875,20.217625
164.3294,53.6071,20.226775
164.70415,53.644775,20.240975
164.727775,53.677525,20.256675
164.98265,53.6856,20.269525
165.14855,53.7367,20.283775
165.190275,53.81045,20.290475
165.289975,53.846225,20.30265
165.36555,53.9104,20.317475
165.4871,53.9318,20.341375
165.554375,53.96275,20.354
165.670625,53.963825,20.378875
165.787875,54.008175,20.4581
165.88995,54.0389,20.4644
166.00695,54.05355,20.535975
166.2121,54.11815,20.541125
166.257125,54.1357,20.5498
166.36645,54.171625,20.64445
166.390375,54.239275,20.69105
166.433775,54.35415,20.74865
166.81575,54.412225,20.756625
166.818225,54.452425,20.788175
166.90245,54.5042,20.8164
166.938,54.517825,20.8389
166.941575,54.5909,20.8641
167.193075,54.643825,20.867825
167.24915,54.759075,20.88295
167.9974,54.800175,20.920075
168.058025,54.83175,20.933925
168.25515,54.97715,20.945275
168.343225,54.99415,20.972775
168.668575,55.014525,20.98975
168.93065,55.024825,21.0117
168.97485,55.109375,21.015125
169.774075,55.151725,21.038025
169.9186,55.18135,21.0547
170.268875,55.183125,21.078075
170.316925,55.19575,21.098575
170.399175,55.20685,21.111675
170.632825,55.270425,21.1313
171.04765,55.296125,21.1546
171.37375,55.4582,21.1828
171.3797,55.497075,21.2051
171.441575,55.5153,21.2178
171.63005,55.531425,21.225825
171.777325,55.5901,21.237925
171.90305,55.637375,21.282825
172.25085,55.66665,21.291775
172.342925,55.692925,21.302925
172.993925,55.720575,21.35805
173.042275,55.80325,21.42075
173.272625,55.8337,21.428825
173.30835,55.902225,21.447225
173.5631,55.92825,21.499125
173.748925,55.949,21.52915
174.017425,55.995225,21.589425
174.077025,56.053175,21.611525
174.656975,56.214625,21.647225
174.778575,56.2439,21.6538
174.987025,56.27825,21.700675
175.1168,56.31765,21.73125
175.206175,56.3381,21.7566
175.6742,56.376775,21.76535
175.6979,56.40535,21.78365
175.749825,56.433325,21.804875
175.788575,56.54465,21.859225
175.818575,56.55865,21.89
175.877175,56.571375,21.93405
175.98625,56.631,21.95865
175.997575,56.6513,22.00105
176.03505,56.67805,22.034675
176.082225,56.7745,22.067675
176.916425,56.812625,22.0891
176.9355,56.825375,22.104275
177.03275,56.8652,22.108775
177.41015,56.95255,22.11805
177.4402,56.99855,22.12755
177.47495,57.0282,22.1461
177.494025,57.09865,22.15355
177.522225,57.17495,22.17615
177.7604,57.201475,22.195825
178.1729,57.278825,22.21925
178.2536,57.37725,22.26145
178.423625,57.452475,22.293175
178.815375,57.478775,22.3066
178.954325,57.49505,22.322575
179.404275,57.53985,22.341175
179.5759,57.608275,22.357675
179.85895,57.6699,22.3758
180.2746,57.7239,22.386425
180.70925,57.7858,22.393275
180.7584,57.8189,22.435575
181.219525,57.85255,22.46795
181.266925,58.050175,22.513025
181.3765,58.068725,22.532325
181.3964,58.091725,22.55935
181.41995,58.1146,22.587225
181.544575,58.158125,22.59345
181.965525,58.194225,22.62625
182.1089,58.239425,22.692
182.311675,58.32795,22.702525
182.646375,58.352325,22.7294
182.71585,58.41615,22.73295
182.7454,58.45225,22.750425
183.112975,58.497075,22.778875
183.365625,58.506225,22.801825
183.39805,58.55215,22.8366
183.836225,58.60235,22.865425
184.1343,58.6566,22.897825
184.29025,58.6779,22.93895
184.41405,58.685425,22.973075
184.431425,58.7621,23.0132
184.508325,58.85565,23.03095
184.710775,58.9451,23.05175
184.992275,58.980425,23.088675
185.22525,59.02015,23.112075
185.2586,59.079925,23.1329
185.52705,59.10525,23.18015
185.66215,59.123425,23.196225
186.05725,59.26125,23.309325
186.130475,59.3714,23.316075
186.705275,59.40925,23.3754
187.107475,59.440325,23.4283
187.56455,59.516975,23.45045
187.715575,59.631725,23.451725
187.8315,59.655,23.462275
188.013525,59.7266,23.4871
188.16,59.775525,23.49685
188.190675,59.822975,23.50235
188.916075,59.87845,23.5239
188.98695,59.959375,23.54995
189.189575,59.9794,23.564925
189.452625,60.002475,23.585275
189.609525,60.016275,23.63605
190.1217,60.063425,23.647425
190.302275,60.107875,23.662975
190.434675,60.12935,23.72205
190.5005,60.165325,23.76465
190.79455,60.2244,23.810025
191.076675,60.22785,23.85855
191.525675,60.339275,23.8633
191.71515,60.3472,23.876275
192.1778,60.377675,23.888525
192.34635,60.437475,23.9
192.726875,60.476675,23.9133
193.8195,60.511975,23.963
194.258425,60.5604,24.016375
194.27965,60.59525,24.07165
194.345075,60.634625,24.108375
195.25895,60.6688,24.19565
195.3614,60.70035,24.275975
195.690075,60.81685,24.303275
195.748525,60.89595,24.31515
195.76025,60.89965,24.33265
195.784025,60.93285,24.34605
195.83875,60.95715,24.3718
196.1902,61.0309,24.3847
196.67555,61.05825,24.400275
196.86445,61.076375,24.431625
197.148825,61.102875,24.4729
197.179225,61.168675,24.489475
197.292075,61.173325,24.54215
197.366575,61.214325,24.5569
197.45775,61.2451,24.59805
197.556925,61.258825,24.61275
197.72905,61.2846,24.6414
197.909,61.333275,24.66435
198.015125,61.396175,24.696575
198.569525,61.4192,24.736975
198.643,61.4333,24.743725
198.672225,61.45855,24.748225
198.857725,61.49135,24.80815
199.16625,61.539875,24.88965
199.382375,61.655625,24.953875
199.519675,61.694725,25.0156
199.54965,61.719075,25.036775
199.87055,61.784725,25.04155
199.892925,61.7915,25.061075
200.055675,61.8229,25.112625
200.154525,61.863675,25.13775
200.257925,61.89995,25.1667
200.826625,61.961275,25.28775
200.977675,61.987175,25.328125
201.06435,62.017275,25.3874
201.335225,62.054625,25.4772
201.351525,62.18725,25.543375
201.42225,62.223125,25.5917
201.660225,62.2558,25.605325
201.77085,62.3541,25.618075
201.976275,62.379175,25.682075
201.9972,62.4178,25.7034
202.20525,62.460725,25.718725
202.3025,62.511425,25.761525
202.4472,62.583325,25.83605
202.47465,62.6518,25.8904
202.501525,62.69,25.953375
202.70265,62.71245,25.987575
202.825575,62.73255,26.028925
202.859775,62.7631,26.0521
203.15915,62.79125,26.0805
203.4206,62.811975,26.09795
203.485725,62.8462,26.12055
203.698475,62.88905,26.1349
203.703075,62.91595,26.1566
204.091725,62.92875,26.1718
204.372075,62.9337,26.18495
204.8098,62.942,26.1975
205.3215,63.045975,26.241125
205.37765,63.079725,26.2679
205.4968,63.11025,26.3154
205.590525,63.2724,26.32345
205.6175,63.303775,26.33215
205.875925,63.327325,26.352475
206.2287,63.349075,26.378775
206.630475,63.4908,26.388975
206.632075,63.539775,26.413275
206.8309,63.57525,26.61475
207.40635,63.5774,26.660075
207.775,63.603825,26.6892
207.807825,63.62955,26.724325
207.982025,63.72145,26.759
208.0639,63.790775,26.794075
208.2389,63.83485,26.8504
208.36205,63.8996,26.96395
208.373325,63.915225,27.0521
208.398375,63.97095,27.0776
208.6276,64.026125,27.07955
208.694125,64.028175,27.130475
209.086275,64.050875,27.16775
209.40685,64.13915,27.1924
209.638625,64.15915,27.258875
209.71125,64.219675,27.3475
209.893975,64.27125,27.37085
210.3467,64.349825,27.37705
210.389575,64.362875,27.386825
210.40785,64.397175,27.412825
210.5144,64.490325,27.416
210.5541,64.533625,27.4783
210.768,64.535575,27.48305
210.83325,64.574175,27.49315
210.865225,64.638375,27.5276
210.915125,64.687075,27.566925
210.96015,64.70045,27.66225
211.005225,64.818575,27.718275
211.133375,64.929575,27.798575
211.399775,64.9723,27.8025
211.4327,65.00915,27.828625
211.537425,65.012025,27.8659
211.558775,65.115175,28.0982
211.86625,65.165825,28.1297
211.8874,65.207325,28.147825
212.05715,65.27495,28.154225
212.2352,65.34155,28.160425
212.28785,65.3717,28.1704
212.32075,65.438425,28.1766
212.392675,65.456725,28.182525
212.41355,65.4746,28.18595
212.4158,65.541125,28.194975
212.473275,65.57395,28.196875
212.5961,65.60395,28.202125
212.779725,65.6285,28.206525
212.854875,65.668225,28.210975
212.879025,65.68585,28.226225
213.50665,65.701875,28.231775
213.551375,65.72355,28.23635
213.596325,65.79455,28.239425
214.410425,65.8487,28.2447
214.5762,65.905925,28.250125
214.91305,65.9323,28.257475
214.92605,65.9841,28.259875
215.41535,66.1391,28.261925
215.537125,66.170875,28.2757
215.71195,66.262175,28.2831
215.736525,66.274475,28.290175
216.26065,66.3006,28.2995
216.436125,66.316325,28.332675
216.55235,66.363975,28.362975
216.59595,66.408725,28.391625
216.6468,66.457,28.404675
216.7229,66.4913,28.4772
216.741275,66.5378,28.4916
216.996475,66.564075,28.50335
217.1328,66.587775,28.513525
217.2298,66.63935,28.535925
217.724975,66.685925,28.565025
217.76565,66.805875,28.566175
217.78995,66.8303,28.5823
218.175225,66.836675,28.5848
218.847625,66.877325,28.606525
218.917975,66.913075,28.619725
218.94715,66.960225,28.63415
218.976025,67.0095,28.63985
219.088875,67.02785,28.6477
219.180175,67.028975,28.682175
219.271975,67.104175,28.68545
219.34625,67.187375,28.7041
219.4139,67.2336,28.71135
219.4587,67.25855,28.719175
219.480575,67.2972,28.7241
219.523975,67.30135,28.732525
219.5503,67.352175,28.746775
219.77815,67.5345,28.761225
219.819875,67.56335,28.76825
220.32305,67.584025,28.77615
220.51505,67.60115,28.78955
221.154375,67.676025,28.803225
221.208125,67.725625,28.82215
221.26935,67.7722,28.8312
221.383175,67.81405,28.85315
221.401975,67.8205,28.8682
221.517925,67.837075,28.90485
221.578425,67.87295,28.958375
221.744275,67.958475,28.9684
221.949675,67.986325,28.977075
222.050075,68.084125,29.000375
222.4731,68.10645,29.00585
222.48535,68.1722,29.02155
222.497725,68.2174,29.024
222.832475,68.294575,29.044925
223.000825,68.315475,29.058575
223.6486,68.3391,29.065875
223.7163,68.3807,29.073525
224.7103,68.473775,29.08005
224.785,68.51465,29.0972
224.9229,68.55625,29.1039
225.00155,68.5733,29.1087
225.084325,68.636225,29.114875
225.45595,68.7036,29.1204
225.7281,68.7424,29.1322
225.757825,68.7744,29.141625
225.83195,68.847875,29.159125
225.96185,68.8682,29.171325
226.0806,68.87625,29.18035
226.35425,68.948425,29.18715
226.470525,69.0198,29.19135
226.499875,69.0423,29.1965
226.508275,69.06365,29.2037
227.15485,69.08935,29.2098
227.305125,69.146975,29.218125
227.4793,69.177825,29.23745
227.49055,69.216075,29.246025
227.588125,69.24755,29.25345
227.650575,69.3489,29.25945
227.71115,69.370925,29.269625
227.738625,69.3984,29.2997
228.863875,69.4376,29.302075
229.158225,69.5163,29.312325
229.2784,69.546025,29.315775
229.531575,69.54825,29.3205
229.6193,69.588525,29.3296
229.671625,69.634475,29.348
230.093875,69.64235,29.3584
230.697925,69.6727,29.374825
230.9768,69.7122,29.3851
231.40615,69.720275,29.39275
231.4699,69.75095,29.3982
231.5035,69.78315,29.407025
231.557025,69.835475,29.4256
231.632025,69.88975,29.43385
231.63665,69.8928,29.45535
231.7608,69.955975,29.4677
231.790725,70.0266,29.4744
231.807875,70.116425,29.48245
231.9421,70.144775,29.490975
232.1194,70.25065,29.508125
232.1436,70.28315,29.5131
232.2441,70.3311,29.527225
232.336575,70.437225,29.534575
232.68385,70.513125,29.541725
232.8286,70.56465,29.55245
233.1585,70.589675,29.56905
233.542725,70.6347,29.581975
233.6346,70.638475,29.587575
233.7269,70.7237,29.593825
233.776025,70.755075,29.610675
233.9716,70.7881,29.61565
234.00695,70.7988,29.634025
234.538,70.8371,29.6449
234.6051,70.852675,29.655325
234.763775,70.976975,29.66145
234.8971,71.003375,29.67345
234.945,71.04185,29.69325
234.97085,71.05535,29.70005
235.4599,71.101825,29.705325
235.4736,71.186975,29.730125
235.7067,71.20625,29.740125
235.80835,71.255325,29.754825
235.872225,71.2606,29.75735
236.2222,71.323925,29.7853
236.390325,71.349175,29.80105
236.40645,71.36015,29.818375
236.7595,71.410175,29.8322
236.933125,71.441925,29.84685
237.019675,71.451175,29.876225
237.1686,71.5367,29.89755
237.36295,71.577625,29.91385
237.6324,71.59155,29.9376
237.90785,71.6531,29.9529
237.9601,71.680925,29.96815
238.30915,71.705425,30.00725
239.08925,71.79,30.01525
239.4818,71.81535,30.0423
239.726725,71.835775,30.069075
239.8651,71.845875,30.08655
240.057425,71.892275,30.09105
240.18895,71.946025,30.1109
240.2274,71.9623,30.13445
240.340625,72.0071,30.150675
240.758375,72.01015,30.160775
240.98225,72.06,30.176375
241.13735,72.095025,30.214025
241.157875,72.1005,30.220275
241.304875,72.11575,30.22585
241.499125,72.16245,30.23855
242.021175,72.179,30.289125
242.080275,72.2784,30.301675
242.31995,72.415675,30.31555
242.607125,72.4801,30.327625
242.876525,72.481275,30.355025
242.95905,72.50635,30.374325
242.990725,72.548375,30.38825
243.03125,72.65365,30.39965
243.1682,72.706825,30.427225
243.216575,72.7494,30.45165
243.298025,72.79805,30.4568
243.5677,72.79965,30.4896
243.766275,72.838725,30.506325
243.91595,72.946375,30.530625
244.0033,72.97185,30.536275
244.23155,73.05125,30.5522
244.29345,73.08855,30.563525
244.47655,73.1413,30.572425
244.8791,73.17025,30.58125
245.153125,73.1997,30.592425
245.1657,73.216925,30.5973
245.228575,73.294275,30.607625
245.490225,73.31265,30.635125
245.645925,73.32995,30.652025
245.6695,73.4307,30.658
245.676375,73.499,30.6654
245.7445,73.549,30.68345
245.79845,73.578975,30.69855
245.8677,73.649175,30.7077
245.88175,73.694825,30.71525
245.97655,73.7455,30.7164
246.01925,73.763125,30.731075
246.152225,73.821475,30.732725
246.24255,73.897425,30.74
246.494475,73.9347,30.7644
246.621525,73.981625,30.7796
246.66525,74.0661,30.794175
246.674525,74.107425,30.80965
246.678625,74.12625,30.8264
246.893125,74.1748,30.8392
246.954425,74.316375,30.84785
247.03595,74.357025,30.853125
247.17235,74.3856,30.88385
247.353575,74.436275,30.903025
247.5641,74.506875,30.91675
247.98055,74.574325,30.924
247.98945,74.599225,30.934825
247.991975,74.601525,30.946075
248.004775,74.654025,30.949625
248.032375,74.725625,30.95905
248.12605,74.7544,30.979075
248.216225,74.757175,30.98505
248.2278,74.789475,30.988025
248.4504,74.797575,30.99515
248.4518,74.95485,31.004375
248.84735,75.055575,31.015775
248.911675,75.10145,31.021325
248.918025,75.138225,31.026525
249.07565,75.229975,31.030475
249.120575,75.27235,31.038075
249.2825,75.326625,31.0443
249.32375,75.3679,31.048725
249.410475,75.414275,31.056475
249.751925,75.452025,31.05905
249.79245,75.4672,31.070325
249.83,75.506675,31.0802
249.90795,75.5476,31.087675
249.912225,75.575125,31.1006
249.9218,75.746625,31.10675
250.094175,75.83345,31.11355
250.10005,75.8661,31.1201
250.2851,75.93965,31.1339
250.3018,75.96985,31.1509
250.3081,75.98105,31.155675
250.5469,76.013975,31.16835
250.572825,76.050375,31.18385
251.018475,76.09115,31.189375
251.30985,76.103,31.19725
251.426625,76.136675,31.20515
251.596825,76.19125,31.2153
251.615925,76.228175,31.218525
251.751275,76.3254,31.227625
251.86815,76.3698,31.237875
252.348575,76.3996,31.2489
252.4897,76.4464,31.25675
252.70895,76.490575,31.260475
253.328625,76.536725,31.27295
253.742475,76.561025,31.28755
253.789075,76.69295,31.3055
253.824125,76.738875,31.3313
254.121225,76.785625,31.342825
254.162425,76.827375,31.3585
254.18865,76.913775,31.36705
254.3748,76.94015,31.37955
254.648,77.012425,31.39895
254.8386,77.062,31.4079
255.17965,77.114675,31.4204
255.340975,77.15905,31.4243
255.3847,77.181125,31.435525
255.4081,77.26425,31.442075
255.5774,77.291775,31.449725
255.680925,77.322825,31.460875
256.086125,77.357125,31.47065
256.14835,77.3735,31.47845
256.2727,77.42325,31.492925
256.4194,77.442,31.509175
256.847375,77.48375,31.51755
256.87585,77.50055,31.524825
256.992475,77.527875,31.53805
257.0137,77.57985,31.54115
257.015075,77.619,31.555025
257.03375,77.68405,31.5635
257.109775,77.7444,31.56845
257.2806,77.7867,31.575525
257.455225,77.839,31.584725
257.482,77.924275,31.598375
257.5158,77.9556,31.61135
257.54245,77.974425,31.625175
257.720625,78.0183,31.64365
258.091675,78.052675,31.651125
258.318475,78.089325,31.6647
258.44625,78.130975,31.6768
258.4899,78.183625,31.683475
258.605875,78.231875,31.6927
258.77145,78.279775,31.707075
258.837425,78.29685,31.7135
258.85965,78.325825,31.73045
258.878375,78.347325,31.738125
258.98215,78.392425,31.759775
259.0722,78.428725,31.773175
259.7502,78.454875,31.78845
260.081875,78.50295,31.7954
260.2075,78.5624,31.801675
260.395075,78.6464,31.82235
260.641,78.65765,31.83135
260.7307,78.67985,31.86915
261.0293,78.721875,31.888825
261.30205,78.729475,31.906875
