SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC06a,SPK_SPKC08a,SPK_SPKC10a
,,108.087575,159.030475,116.053425
,,108.09795,159.049075,116.0701
,,108.1071,159.064925,116.09155
,,108.11415,159.089075,116.13175
,,108.1303,159.13645,116.153025
,,108.1591,159.153925,116.181675
,,108.187925,159.1686,116.239875
,,108.1982,159.19685,116.2688
,,108.21185,159.2351,116.288975
,,108.222875,159.247625,116.3034
,,108.238275,159.288325,116.31175
,,108.25015,159.30365,116.31925
,,108.263575,159.349925,116.32415
,,108.29145,159.4145,116.32925
,,108.3192,159.4646,116.3402
,,108.333325,159.48335,116.3434
,,108.40995,159.496875,116.347125
,,108.434025,159.52085,116.354425
,,108.4595,159.546875,116.367625
,,108.491025,159.58435,116.3713
,,108.51095,159.59705,116.41915
,,108.53305,159.62875,116.425725
,,108.554125,159.64185,116.431975
,,108.5762,159.655575,116.43935
,,108.583,159.700075,116.45535
,,108.59115,159.714675,116.465775
,,108.598775,159.7363,116.496575
,,108.605375,159.748925,116.50975
,,108.61295,159.76605,116.522225
,,108.620575,159.8086,116.54555
,,108.624425,159.906075,116.57895
,,108.645775,159.919075,116.60305
,,108.66685,159.962425,116.62535
,,108.6819,160.009925,116.647
,,108.699475,160.0158,116.69655
,,108.713575,160.034525,116.7872
,,108.746425,160.050675,116.8252
,,108.775325,160.0626,116.8366
,,108.809525,160.081775,116.841675
,,108.825025,160.120825,116.846675
,,108.8601,160.1623,116.8555
,,108.8792,160.1754,116.859425
,,108.90585,160.203775,116.86445
,,108.9207,160.22505,116.871525
,,108.929325,160.247225,116.876325
,,108.94715,160.262175,116.8802
,,108.957625,160.27725,116.906
,,108.965625,160.305475,116.92495
,,108.978175,160.344225,116.9415
,,108.989975,160.36575,116.9645
,,109.01265,160.3978,116.974775
,,109.0297,160.485175,117.00055
,,109.04235,160.575825,117.00695
,,109.055775,160.609475,117.043075
,,109.07725,160.6243,117.067425
,,109.089925,160.6498,117.078975
,,109.09905,160.697325,117.086125
,,109.11245,160.7402,117.116325
,,109.1233,160.7565,117.1394
,,109.130825,160.77315,117.15045
,,109.1535,160.8003,117.17425
,,109.16785,160.807325,117.2218
,,109.178025,160.84525,117.246675
,,109.19865,160.86435,117.268425
,,109.211775,160.875425,117.2939
,,109.2289,160.8884,117.309625
,,109.24295,160.945275,117.345475
,,109.264125,161.0213,117.39695
,,109.281875,161.056825,117.418025
,,109.325325,161.08115,117.468175
,,109.346225,161.10775,117.483875
,,109.36555,161.1181,117.4945
,,109.383675,161.130325,117.50765
,,109.4105,161.138525,117.531675
,,109.432275,161.152,117.5449
,,109.463325,161.170975,117.5774
,,109.484425,161.177475,117.593825
,,109.52775,161.193675,117.603575
,,109.57655,161.20205,117.611125
,,109.595475,161.2403,117.6176
,,109.599025,161.277625,117.62325
,,109.611,161.3146,117.6315
,,109.6171,161.3445,117.6388
,,109.62105,161.355425,117.6464
,,109.633625,161.366325,117.65275
,,109.63915,161.407475,117.66745
,,109.648925,161.416925,117.674175
,,109.6557,161.4982,117.697175
,,109.664875,161.610975,117.705875
,,109.678975,161.6476,117.721525
,,109.69525,161.68855,117.7288
,,109.754875,161.70515,117.7514
,,109.782375,161.729975,117.7623
,,109.816,161.7754,117.79115
,,109.8316,161.810875,117.81655
,,109.85065,161.829625,117.8311
,,109.873375,161.90345,117.85165
,,109.908325,161.9222,117.874225
,,109.92585,161.9602,117.8981
,,109.93595,161.999275,117.91785
,,109.948675,162.029625,117.93975
,,109.962225,162.06585,117.963575
,,109.98565,162.142575,117.9759
,,109.998175,162.157025,118.0138
,,110.00505,162.175625,118.024525
,,110.028325,162.18735,118.05175
,,110.0392,162.195675,118.065975
,,110.068,162.237875,118.0675
,,110.1185,162.2691,118.076575
,,110.135475,162.28885,118.0836
,,110.17705,162.3067,118.101625
,,110.19825,162.34025,118.1256
,,110.213225,162.36255,118.150075
,,110.222775,162.381825,118.21695
,,110.23425,162.39915,118.243725
,,110.242775,162.420025,118.2574
,,110.253675,162.44795,118.2908
,,110.26205,162.46485,118.336275
,,110.2758,162.4792,118.36235
,,110.283875,162.551475,118.38855
,,110.3078,162.558575,118.4082
,,110.324375,162.58425,118.41285
,,110.337075,162.593325,118.430325
,,110.358325,162.623975,118.45725
,,110.391425,162.638775,118.476825
,,110.418425,162.6526,118.4912
,,110.4586,162.67485,118.50085
,,110.489275,162.687375,118.545525
,,110.521475,162.7315,118.580675
,,110.54455,162.744475,118.59865
,,110.564075,162.769775,118.614025
,,110.579875,162.7842,118.624725
,,110.5896,162.799875,118.6507
,,110.5988,162.832775,118.65965
,,110.607725,162.861975,118.681475
,,110.621975,162.892175,118.692125
,,110.64765,162.899625,118.70825
,,110.66295,162.936275,118.73025
,,110.68405,162.9648,118.736525
,,110.6887,162.9829,118.759075
,,110.70855,163.036825,118.76895
,,110.7332,163.04725,118.777725
,,110.7378,163.06475,118.79
,,110.7445,163.0788,118.799075
,,110.771975,163.0888,118.842975
,,110.79655,163.11065,118.852675
,,110.818775,163.160325,118.86825
,,110.844075,163.17315,118.9118
,,110.87335,163.204025,118.920875
,,110.8845,163.233975,118.931725
,,110.901975,163.27355,118.967675
,,110.916025,163.295725,118.993
,,110.941675,163.31205,119.009975
,,110.980625,163.338675,119.01755
,,111.01,163.353675,119.035925
,,111.0526,163.3655,119.044975
,,111.07755,163.385175,119.069625
,,111.104825,163.38805,119.080175
,,111.13145,163.4243,119.09715
,,111.154225,163.4661,119.11255
,,111.1752,163.4748,119.1492
,,111.1894,163.5268,119.15705
,,111.19785,163.538475,119.17605
,,111.2062,163.55535,119.1868
,,111.214075,163.600025,119.2011
,,111.2197,163.676775,119.22055
,,111.2419,163.7017,119.235425
,,111.252525,163.711775,119.251425
,,111.262475,163.719425,119.273225
,,111.273475,163.740775,119.3007
,,111.2898,163.74915,119.3341
,,111.299775,163.812975,119.363975
,,111.321075,163.823975,119.38525
,,111.34525,163.8541,119.416475
,,111.382675,163.928375,119.43045
,,111.3996,163.953,119.444675
,,111.43155,163.969075,119.451025
,,111.4692,163.985675,119.4577
,,111.5018,164.009175,119.463725
,,111.530425,164.099225,119.46865
,,111.54355,164.113925,119.4781
,,111.560275,164.13725,119.48455
,,111.581325,164.151275,119.4934
,,111.587325,164.158575,119.50695
,,111.6164,164.1766,119.52215
,,111.620575,164.1873,119.53135
,,111.63925,164.2185,119.53755
,,111.651425,164.2431,119.546575
,,111.66875,164.255675,119.551975
,,111.681075,164.291325,119.56075
,,111.69895,164.3032,119.57555
,,111.719525,164.3198,119.601525
,,111.751475,164.354375,119.6209
,,111.764575,164.50175,119.627675
,,111.7959,164.538075,119.635075
,,111.82925,164.557125,119.654
,,111.843575,164.5724,119.661875
,,111.86425,164.57965,119.69125
,,111.879475,164.62025,119.7077
,,111.918125,164.701275,119.722925
,,111.9373,164.714775,119.752575
,,111.9552,164.755575,119.8199
,,111.97855,164.777275,119.83905
,,111.9947,164.79045,119.865
,,112.0111,164.82025,119.91245
,,112.023875,164.927225,119.922575
,,112.041775,164.948025,119.979175
,,112.052975,164.964025,119.9971
,,112.058,164.983875,120.015275
,,112.067075,164.9973,120.053225
,,112.086,165.02025,120.062
,,112.137125,165.04965,120.1143
,,112.165475,165.063825,120.131325
,,112.2368,165.08495,120.159025
,,112.25745,165.093275,120.17025
,,112.273075,165.2103,120.182875
,,112.301525,165.228275,120.1965
,,112.3189,165.244675,120.208525
,,112.340725,165.253275,120.21805
,,112.359875,165.2643,120.24735
,,112.38645,165.3285,120.2547
,,112.39665,165.3352,120.261
,,112.414825,165.344325,120.2691
,,112.420475,165.382525,120.285475
,,112.430375,165.417075,120.295025
,,112.4368,165.4682,120.30115
,,112.44755,165.4906,120.350325
,,112.457475,165.51195,120.39795
,,112.4657,165.524925,120.411225
,,112.481975,165.5423,120.427575
,,112.516925,165.585025,120.43425
,,112.5332,165.631075,120.456425
,,112.548125,165.6489,120.469925
,,112.567375,165.670525,120.485
,,112.616475,165.819125,120.5243
,,112.639675,165.870625,120.5374
,,112.656725,165.914775,120.558
,,112.677325,165.934225,120.566475
,,112.70265,165.976425,120.572775
,,112.713775,166.004325,120.651625
,,112.755225,166.01585,120.709575
,,112.78205,166.054975,120.736675
,,112.80195,166.063475,120.7617
,,112.815525,166.0823,120.781275
,,112.83365,166.0968,120.879025
,,112.8545,166.1076,120.8967
,,112.872125,166.121775,120.973475
,,112.884975,166.15595,121.3269
,,112.896375,166.212125,121.3612
,,112.907375,166.228775,121.5531
,,112.944775,166.257025,121.6092
,,112.967625,166.280525,122.428275
,,112.9934,166.300425,122.827275
,,113.0058,166.328825,123.243425
,,113.01775,166.340275,123.3268
,,113.0347,166.373625,123.3299
,,113.055225,166.382925,123.33975
,,113.06825,166.43,123.34445
,,113.08115,166.470675,123.36865
,,113.095175,166.480875,123.37445
,,113.1123,166.510725,123.381875
,,113.140225,166.540025,123.41655
,,113.1697,166.610625,123.500125
,,113.209225,166.69635,123.571675
,,113.2307,166.72525,123.5855
,,113.255575,166.767675,123.71285
,,113.2797,166.806875,123.7224
,,113.3034,166.8249,123.742975
,,113.317125,166.878925,123.787975
,,113.335825,166.92195,123.808625
,,113.338375,166.947325,123.8457
,,113.3489,166.983025,123.879
,,113.360325,167.016325,123.89365
,,113.374775,167.07995,123.90705
,,113.38755,167.19475,123.917725
,,113.402575,167.221975,123.947575
,,113.419125,167.27875,124.005875
,,113.441825,167.287475,124.026225
,,113.468625,167.311025,124.0537
,,113.503425,167.421875,124.0694
,,113.52935,167.45185,124.091475
,,113.5611,167.52275,124.1205
,,113.59295,167.562,124.138675
,,113.612925,167.57155,124.1982
,,113.626975,167.5912,124.25825
,,113.63535,167.6019,124.285225
,,113.644575,167.690425,124.31995
,,113.648975,167.718325,124.336675
,,113.653425,167.729675,124.37975
,,113.659975,167.759925,124.398
,,113.665425,167.799375,124.421975
,,113.696575,167.8181,124.432725
,,113.7075,167.8323,124.499875
,,113.716925,167.849875,124.5186
,,113.728725,167.8678,124.535675
,,113.7478,167.89925,124.5521
,,113.754725,167.912875,124.576175
,,113.784025,167.9503,124.63115
,,113.799975,167.963775,124.72165
,,113.81435,167.9977,124.738625
,,113.8493,168.016475,124.743375
,,113.866,168.03525,124.76005
,,113.88165,168.068825,124.790725
,,113.903225,168.1152,124.81475
,,113.93105,168.11845,124.883875
,,113.93995,168.133275,124.8991
,,113.963775,168.15305,124.90855
,,113.976,168.165875,124.9114
,,113.9992,168.17795,124.917825
,,114.0248,168.20625,124.926275
,,114.05365,168.21485,124.942
,,114.08475,168.23875,125.04375
,,114.103075,168.251525,125.063
,,114.115075,168.3028,125.08395
,,114.137,168.31655,125.115725
,,114.1584,168.3442,125.12255
,,114.178525,168.381475,125.130225
,,114.2011,168.416275,125.198575
,,114.219025,168.4618,125.22355
,,114.2291,168.47795,125.277075
,,114.239375,168.5623,125.298775
,,114.2553,168.571225,125.364125
,,114.265375,168.59235,125.382675
,,114.27375,168.606725,125.4104
,,114.277625,168.628175,125.4575
,,114.28205,168.6425,125.475475
,,114.28465,168.650325,125.492675
,,114.289225,168.678825,125.50745
,,114.29185,168.70095,125.547325
,,114.299125,168.715,125.56375
,,114.3027,168.7439,125.58675
,,114.3068,168.787225,125.595875
,,114.31245,168.812675,125.603625
,,114.31635,168.82665,125.6116
,,114.32105,168.840825,125.632525
,,114.335975,168.8672,125.6532
,,114.3447,168.884725,125.695225
,,114.358225,168.95385,125.721925
,,114.3664,169.007625,125.737175
,,114.371525,169.04075,125.759625
,,114.38205,169.099725,125.7869
,,114.392525,169.11675,125.844925
,,114.402325,169.13165,125.892
,,114.407075,169.151625,125.91155
,,114.417525,169.171625,125.9531
,,114.4321,169.203275,126.047275
,,114.443675,169.212875,126.072025
,,114.4522,169.25185,126.090025
,,114.463325,169.2645,126.095825
,,114.471675,169.289075,126.103475
,,114.5104,169.342975,126.107875
,,114.530025,169.3604,126.1132
,,114.567275,169.436525,126.128675
,,114.59865,169.475075,126.1438
,,114.605775,169.496375,126.159825
,,114.621125,169.53185,126.17785
,,114.635575,169.53515,126.198075
,,114.657175,169.549325,126.234175
,,114.6768,169.570625,126.33045
,,114.701425,169.586775,126.3782
,,114.7187,169.603875,126.4986
,,114.73095,169.633125,126.505525
,,114.74545,169.65035,126.511075
,,114.759775,169.66015,126.519475
,,114.77905,169.671575,126.523725
,,114.807225,169.6794,126.528725
,,114.82695,169.691625,126.567275
,,114.847675,169.781825,126.65315
,,114.891925,169.812225,126.70145
,,114.91335,169.838875,126.719625
,,114.95,169.89345,126.729625
,,114.96655,169.91,126.737025
,,114.98235,169.926,126.748775
,,114.996025,169.988825,126.762525
,,115.008425,170.01435,126.785725
,,115.021375,170.05665,126.842425
,,115.03275,170.068175,126.853425
,,115.041375,170.10085,126.8815
,,115.051375,170.125525,126.892125
,,115.0549,170.1397,126.955625
,,115.069125,170.152025,127.0043
,,115.075825,170.162175,127.047
,,115.081375,170.214925,127.066725
,,115.089725,170.2513,127.1132
,,115.10755,170.266875,127.122025
,,115.117575,170.27795,127.15995
,,115.12665,170.333175,127.1911
,,115.1495,170.38525,127.204375
,,115.162825,170.404725,127.255925
,,115.17375,170.43665,127.283575
,,115.190275,170.501375,127.31765
,,115.200275,170.52055,127.412575
,,115.215875,170.5533,127.45245
,,115.25455,170.593,127.481275
,,115.28135,170.609175,127.501925
,,115.302225,170.68735,127.5122
,,115.3331,170.704725,127.52345
,,115.3577,170.715175,127.5512
,,115.376475,170.7289,127.567475
,,115.391225,170.75415,127.5762
,,115.41135,170.771875,127.58995
,,115.431925,170.796025,127.597025
,,115.446425,170.79725,127.606875
,,115.4705,170.807875,127.63215
,,115.48925,170.834675,127.6713
,,115.49595,170.855525,127.72495
,,115.503,170.870675,127.74985
,,115.50865,170.8866,127.816025
,,115.51295,170.8984,127.87435
,,115.5207,170.9316,127.9106
,,115.52595,170.974525,127.9227
,,115.53495,170.9888,127.932275
,,115.54275,171.013075,127.942725
,,115.57065,171.023725,127.977175
,,115.598,171.026475,128.00245
,,115.610975,171.097175,128.01665
,,115.62475,171.1374,128.0259
,,115.63735,171.165025,128.04275
,,115.64745,171.1777,128.06055
,,115.67575,171.2218,128.0863
,,115.69945,171.257925,128.125875
,,115.72105,171.295975,128.163175
,,115.73865,171.310825,128.210575
,,115.77865,171.346225,128.256925
,,115.796875,171.35815,128.2688
,,115.810875,171.379625,128.2743
,,115.82455,171.397225,128.280625
,,115.844375,171.418675,128.2861
,,115.8721,171.428025,128.2917
,,115.8876,171.569525,128.297675
,,115.911425,171.6287,128.349175
,,115.9306,171.6585,128.35845
,,115.93945,171.672675,128.397175
,,115.94475,171.71045,128.4217
,,115.9542,171.726825,128.4894
,,115.968425,171.7452,128.52525
,,115.97785,171.779075,128.5497
,,115.9913,171.795725,128.62
,,116.0152,171.825075,128.652325
,,116.037875,171.85775,128.71305
,,116.051575,171.880275,128.735825
,,116.08745,171.904075,128.74855
,,116.121575,171.945175,128.8541
,,116.1346,171.95665,128.863825
,,116.159975,171.973925,128.877325
,,116.1779,171.986,128.88425
,,116.204875,171.99875,128.973125
,,116.220375,172.020625,128.9817
,,116.2405,172.054125,129.0295
,,116.26195,172.064525,129.07335
,,116.281275,172.144675,129.1079
,,116.3329,172.15555,129.14785
,,116.346825,172.169975,129.166475
,,116.37055,172.201625,129.2139
,,116.3792,172.2616,129.252775
,,116.3908,172.305825,129.270475
,,116.40765,172.3227,129.2793
,,116.417275,172.3909,129.2935
,,116.426425,172.407575,129.428725
,,116.439625,172.4192,129.470475
,,116.458125,172.428775,129.47815
,,116.467425,172.484875,129.4863
,,116.48795,172.49275,129.506425
,,116.518925,172.559925,129.5504
,,116.547525,172.610925,129.565625
,,116.5638,172.6405,129.572775
,,116.607175,172.664625,129.599825
,,116.64155,172.6953,129.65365
,,116.6639,172.713525,129.780975
,,116.701975,172.726525,129.800675
,,116.7182,172.739625,129.809525
,,116.7328,172.758475,129.816475
,,116.74165,172.826575,129.860325
,,116.77195,172.871975,129.900575
,,116.780175,172.899075,129.910825
,,116.81565,172.905125,129.9395
,,116.8362,172.914375,129.99665
,,116.8482,172.96405,130.044825
,,116.863125,172.986475,130.085425
,,116.880525,173.007975,130.107975
,,116.910325,173.049225,130.12895
,,116.91925,173.09325,130.137925
,,116.9271,173.1235,130.1492
,,116.94305,173.14175,130.17335
,,116.95705,173.165375,130.193425
,,116.96665,173.228475,130.239725
,,116.984,173.314175,130.2647
,,116.991525,173.408625,130.2927
,,117.00655,173.42965,130.337475
,,117.03105,173.462625,130.350775
,,117.04595,173.56315,130.3678
,,117.064825,173.587425,130.37515
,,117.084,173.60915,130.400125
,,117.09575,173.636875,130.4805
,,117.1065,173.6849,130.5093
,,117.115,173.749025,130.565625
,,117.124925,173.7589,130.5906
,,117.153,173.776775,130.6815
,,117.16585,173.81635,130.689275
,,117.181375,173.8827,130.696775
,,117.204625,173.8891,130.703375
,,117.222625,173.89735,130.7109
,,117.247375,173.962975,130.7172
,,117.268975,173.98045,130.740725
,,117.280775,174.0428,130.75735
,,117.29785,174.056125,130.815925
,,117.31285,174.08635,130.842425
,,117.323925,174.098375,130.864125
,,117.344275,174.116175,130.910025
,,117.3648,174.168225,130.946675
,,117.386,174.186675,130.99235
,,117.40535,174.2279,131.0185
,,117.415725,174.252825,131.0287
,,117.437775,174.277925,131.048725
,,117.464275,174.29245,131.059
,,117.477725,174.3031,131.0654
,,117.4971,174.3275,131.088525
,,117.51595,174.3413,131.16665
,,117.5312,174.40845,131.224525
,,117.56435,174.416325,131.251425
,,117.571425,174.4708,131.283175
,,117.57665,174.48835,131.307025
,,117.5831,174.500275,131.3146
,,117.58715,174.595725,131.325025
,,117.591325,174.6295,131.336075
,,117.598925,174.648975,131.344925
,,117.617475,174.7073,131.371525
,,117.639375,174.725025,131.383825
,,117.664475,174.736325,131.4052
,,117.695525,174.77675,131.424825
,,117.712975,174.79305,131.447775
,,117.723875,174.823175,131.496925
,,117.739625,174.866625,131.531625
,,117.780675,174.884025,131.595825
,,117.795825,174.921475,131.607725
,,117.81785,174.9879,131.642925
,,117.839225,175.00555,131.647175
,,117.862825,175.04725,131.65145
,,117.8895,175.084375,131.6556
,,117.903575,175.096125,131.6655
,,117.916575,175.11485,131.701775
,,117.935125,175.129625,131.718775
,,117.945875,175.14855,131.731975
,,117.975525,175.184625,131.741725
,,117.993,175.26315,131.749025
,,118.015475,175.2811,131.7583
,,118.01875,175.29185,131.78675
,,118.044,175.315925,131.82305
,,118.0609,175.36875,131.860225
,,118.081925,175.386625,131.902325
,,118.0998,175.44385,131.917825
,,118.115775,175.4569,131.973425
,,118.135725,175.46985,131.984425
,,118.1473,175.491925,132.004175
,,118.1551,175.51195,132.023725
,,118.169325,175.542175,132.0407
,,118.1926,175.55825,132.06615
,,118.242,175.60035,132.09445
,,118.2579,175.61455,132.1413
,,118.2743,175.62945,132.180375
,,118.299025,175.642175,132.2066
,,118.309275,175.65115,132.292575
,,118.3256,175.715125,132.326125
,,118.347725,175.7336,132.35145
,,118.363125,175.745475,132.365325
,,118.394175,175.7638,132.378175
,,118.410375,175.7786,132.391025
,,118.435075,175.792025,132.41135
,,118.467775,175.821825,132.419725
,,118.49235,175.84205,132.43655
,,118.510225,175.852475,132.446475
,,118.532775,175.88645,132.45885
,,118.554075,175.906975,132.46855
,,118.567725,175.91865,132.49085
,,118.5913,175.941525,132.50895
,,118.599375,175.974125,132.58685
,,118.61115,175.996225,132.632575
,,118.621325,176.0363,132.673425
,,118.632225,176.043425,132.68155
,,118.643275,176.181625,132.69115
,,118.653475,176.26275,132.7271
,,118.6686,176.28395,132.7508
,,118.692625,176.362725,132.790725
,,118.708825,176.389325,132.802025
,,118.724,176.40375,132.836075
,,118.740625,176.422825,132.890275
,,118.7608,176.4484,132.919325
,,118.778625,176.47095,133.008325
,,118.7944,176.47675,133.0262
,,118.80905,176.49205,133.03635
,,118.82195,176.503175,133.045475
,,118.84305,176.56755,133.092675
,,118.858875,176.608125,133.099975
,,118.892975,176.639875,133.108175
,,118.910375,176.6735,133.13765
,,118.922,176.7026,133.153825
,,118.931375,176.73385,133.226775
,,118.946025,176.7481,133.29385
,,118.975125,176.764875,133.3551
,,118.98815,176.78515,133.384
,,119.024975,176.79875,133.4247
,,119.0418,176.815475,133.462125
,,119.055375,176.82975,133.49345
,,119.09905,176.8513,133.4987
,,119.11345,176.914025,133.5194
,,119.132675,176.931875,133.527725
,,119.152125,176.95405,133.536525
,,119.169875,176.97755,133.568825
,,119.18735,176.99025,133.579425
,,119.1994,177.0059,133.6129
,,119.21875,177.0172,133.6242
,,119.23015,177.031775,133.663775
,,119.2542,177.061775,133.781925
,,119.2853,177.0743,133.835125
,,119.302225,177.14135,133.8477
,,119.334075,177.1928,133.86065
,,119.386475,177.20335,133.871
,,119.4121,177.2215,133.88555
,,119.436725,177.26875,133.8908
,,119.4674,177.327475,133.89485
,,119.490375,177.3767,133.90035
,,119.507275,177.39505,133.90575
,,119.566275,177.4166,133.923575
,,119.580875,177.434775,133.98675
,,119.607975,177.4388,134.01615
,,119.6227,177.449825,134.043375
,,119.6335,177.48165,134.071925
,,119.640925,177.48905,134.142875
,,119.66325,177.4935,134.188225
,,119.67675,177.510425,134.23005
,,119.6896,177.542475,134.2466
,,119.719025,177.550475,134.256075
,,119.731675,177.69615,134.26575
,,119.742625,177.731625,134.273225
,,119.752075,177.7468,134.29365
,,119.76915,177.768675,134.32595
,,119.77925,177.78105,134.34245
,,119.793025,177.818175,134.35555
,,119.809775,177.8692,134.38855
,,119.833875,177.97805,134.39755
,,119.8487,178.0281,134.4067
,,119.85865,178.07475,134.4292
,,119.8663,178.11475,134.46965
,,119.87635,178.13345,134.4902
,,119.899825,178.148325,134.58545
,,119.915075,178.16745,134.6225
,,119.928925,178.186625,134.657675
,,119.956975,178.232175,134.66595
,,119.975825,178.24815,134.68525
,,119.98805,178.27285,134.690675
,,120.0132,178.291325,134.699425
,,120.025975,178.31515,134.705975
,,120.037825,178.353975,134.7128
,,120.045525,178.3681,134.721475
,,120.055775,178.391725,134.730925
,,120.066725,178.4264,134.7455
,,120.08045,178.48245,134.760275
,,120.091725,178.494425,134.78185
,,120.102625,178.505525,134.8017
,,120.112425,178.566175,134.8172
,,120.130375,178.599475,134.84465
,,120.148225,178.6358,134.86465
,,120.17,178.648675,134.914775
,,120.18175,178.666725,134.9883
,,120.192,178.71025,135.010075
,,120.2301,178.765025,135.020175
,,120.254225,178.7838,135.029575
,,120.27015,178.799475,135.0359
,,120.295325,178.816625,135.046275
,,120.355575,178.889475,135.05825
,,120.3733,178.9055,135.06725
,,120.39215,178.920925,135.075275
,,120.4088,178.959475,135.080575
,,120.418275,178.979425,135.1314
,,120.4361,178.9965,135.14655
,,120.452125,179.0095,135.197025
,,120.475125,179.0318,135.222075
,,120.4891,179.07165,135.248325
,,120.513475,179.085325,135.35455
,,120.525525,179.124125,135.3883
,,120.5371,179.125775,135.410825
,,120.5508,179.18685,135.431175
,,120.570525,179.250825,135.437775
,,120.594575,179.270675,135.442875
,,120.602325,179.29695,135.465525
,,120.625325,179.382725,135.471875
,,120.649975,179.4496,135.47825
,,120.69775,179.465825,135.4862
,,120.710175,179.48465,135.54265
,,120.7278,179.5182,135.56585
,,120.7401,179.538,135.61
,,120.764675,179.57745,135.629675
,,120.795875,179.60985,135.645775
,,120.835525,179.627325,135.72475
,,120.87875,179.679175,135.74755
,,120.9079,179.686275,135.782025
,,120.9219,179.723,135.80125
,,120.93065,179.798475,135.8234
,,120.94525,179.831,135.9075
,,120.98675,179.865625,135.926725
,,121.001525,179.921825,135.987825
,,121.078425,180.003525,136.01145
,,121.09945,180.0316,136.025125
,,121.1425,180.042625,136.04415
,,121.14615,180.072675,136.06605
,,121.166975,180.10075,136.077375
,,121.1778,180.112675,136.12365
,,121.20275,180.12285,136.1309
,,121.238525,180.1529,136.143325
,,121.268675,180.2122,136.157825
,,121.358825,180.242775,136.166025
,,121.390975,180.2566,136.18285
,,121.483775,180.319075,136.1981
,,121.510525,180.3337,136.214
,,121.57135,180.3501,136.225375
,,121.623925,180.36495,136.245775
,,121.727625,180.414925,136.267275
,,122.05565,180.4329,136.2879
,,122.118625,180.451425,136.300725
,,122.409825,180.459975,136.31305
,,122.4202,180.478725,136.345675
,,122.4641,180.48475,136.35395
,,122.494775,180.48725,136.374325
,,122.51125,180.5221,136.412
,,122.59655,180.547875,136.457475
,,122.8894,180.57865,136.5683
,,122.930375,180.603675,136.593175
,,123.113075,180.635475,136.59975
,,123.197275,180.6803,136.607225
,,123.210675,180.701775,136.613625
,,123.2418,180.73255,136.618675
,,123.26195,180.75555,136.624525
,,123.309825,180.822425,136.6366
,,123.319625,180.834125,136.643125
,,123.32425,180.8697,136.652275
,,123.327375,180.88755,136.67135
,,123.330225,180.92275,136.678775
,,123.34245,180.9429,136.68875
,,123.350925,180.95365,136.702975
,,123.36525,180.984525,136.7502
,,123.3778,181.00885,136.7765
,,123.41845,181.02515,136.80325
,,123.44515,181.03675,136.838425
,,123.479525,181.054575,136.868175
,,123.49595,181.071625,136.891775
,,123.559925,181.0839,136.91795
,,123.6181,181.103675,136.9513
,,123.649525,181.160425,136.976475
,,123.659275,181.2427,136.98445
,,123.6665,181.2628,136.990775
,,123.67295,181.2811,136.996275
,,123.68,181.294125,136.99965
,,123.684975,181.34035,137.0042
,,123.693225,181.359675,137.012925
,,123.70995,181.37765,137.018225
,,123.716925,181.409875,137.024575
,,123.728975,181.449175,137.0527
,,123.7451,181.4678,137.07405
,,123.759225,181.482975,137.081125
,,123.77915,181.499875,137.166875
,,123.7893,181.517575,137.19005
,,123.8053,181.561825,137.270525
,,123.8368,181.59655,137.29495
,,123.882025,181.627,137.304
,,123.935075,181.6415,137.35155
,,123.9769,181.7238,137.36295
,,124.021225,181.741625,137.413025
,,124.048525,181.7577,137.456075
,,124.066675,181.771025,137.477475
,,124.069175,181.843925,137.49545
,,124.07405,181.8581,137.515
,,124.0861,181.89035,137.529225
,,124.09125,181.9131,137.555775
,,124.097625,181.982075,137.62255
,,124.107125,181.9941,137.640325
,,124.112525,182.01225,137.657625
,,124.131875,182.06395,137.67425
,,124.1656,182.08985,137.68965
,,124.17335,182.101925,137.70765
,,124.180775,182.13845,137.72685
,,124.2014,182.185225,137.73925
,,124.223525,182.202325,137.74975
,,124.257775,182.218225,137.75955
,,124.27925,182.241,137.766975
,,124.3135,182.261425,137.7844
,,124.327525,182.283375,137.785425
,,124.34185,182.327675,137.791675
,,124.3484,182.34905,137.8064
,,124.369975,182.395575,137.8283
,,124.3852,182.4457,137.83875
,,124.3964,182.49565,137.86325
,,124.414125,182.51465,137.873425
,,124.423425,182.554125,137.8963
,,124.4301,182.57125,137.913075
,,124.43785,182.6004,137.926625
,,124.445225,182.6392,137.9657
,,124.467575,182.656475,137.9891
,,124.527925,182.668275,138.012975
,,124.56,182.682525,138.0527
,,124.596425,182.691025,138.0911
,,124.627075,182.70895,138.1099
,,124.6475,182.739125,138.116625
,,124.66885,182.753875,138.1272
,,124.6906,182.80715,138.1674
,,124.704975,182.821725,138.197
,,124.7276,182.83615,138.20715
,,124.742625,182.855375,138.231775
,,124.762525,182.87085,138.2428
,,124.77785,182.91255,138.26265
,,124.789525,182.933775,138.28095
,,124.797025,182.949525,138.308275
,,124.805025,182.96145,138.338175
,,124.8122,182.9723,138.37355
,,124.819375,182.9795,138.402125
,,124.8264,182.998,138.427
,,124.8483,183.006225,138.4736
,,124.869,183.019725,138.5001
,,124.882475,183.047975,138.5144
,,124.892,183.060925,138.521725
,,124.900925,183.0946,138.52705
,,124.918425,183.1088,138.534225
,,124.944975,183.122675,138.545625
,,124.9568,183.171825,138.55145
,,124.9689,183.2467,138.557225
