SPK_SPKC02a (short excitation),SPK_SPKC05a (no effect),SPK_SPKC07a (no effect),SPK_SPKC09a (no effect),SPK_SPKC11a (no effect),SPK_SPKC11b (no effect)
,,,,76.87895,
,,,,76.903175,
,,,,76.94315,
,,,,76.962675,
,,,,76.980575,
,,,,77.0107,
,,,,77.066175,
,,,,77.09675,
,,,,77.1254,
,,,,77.1515,
,,,,77.1615,
,,,,77.183325,
,,,,77.235375,
,,,,77.281925,
,,,,77.30085,
,,,,77.31865,
,,,,77.3344,
,,,,77.368925,
,,,,77.42955,
,,,,77.455825,
,,,,77.494175,
,,,,77.520775,
,,,,77.564425,
,,,,77.59275,
,,,,77.618325,
,,,,77.663925,
,,,,77.68345,
,,,,77.71735,
,,,,77.764575,
,,,,77.774925,
,,,,77.79155,
,,,,77.818225,
,,,,77.851975,
,,,,77.884425,
,,,,77.962,
,,,,78.048025,
,,,,78.07535,
,,,,78.113075,
,,,,78.1353,
,,,,78.148175,
,,,,78.16185,
,,,,78.173775,
,,,,78.1846,
,,,,78.1947,
,,,,78.2118,
,,,,78.235025,
,,,,78.255125,
,,,,78.286025,
,,,,78.3346,
,,,,78.403775,
,,,,78.46675,
,,,,78.500675,
,,,,78.5229,
,,,,78.53865,
,,,,78.555175,
,,,,78.573775,
,,,,78.5914,
,,,,78.611025,
,,,,78.63225,
,,,,78.68025,
,,,,78.7244,
,,,,78.952175,
,,,,78.9767,
,,,,79.000025,
,,,,79.005775,
,,,,79.019075,
,,,,79.031625,
,,,,79.04,
,,,,79.053975,
,,,,79.064275,
,,,,79.077175,
,,,,79.08965,
,,,,79.099225,
,,,,79.119025,
,,,,79.13325,
,,,,79.147225,
,,,,79.178675,
,,,,79.19055,
,,,,79.2167,
,,,,79.233075,
,,,,79.255225,
,,,,79.276775,
,,,,79.31375,
,,,,79.36055,
,,,,79.46595,
,,,,79.57205,
,,,,79.604025,
,,,,79.614625,
,,,,79.63325,
,,,,79.647125,
,,,,79.655625,
,,,,79.66815,
,,,,79.6776,
,,,,79.68195,
,,,,79.690075,
,,,,79.700575,
,,,,79.707925,
,,,,79.72355,
,,,,79.741025,
,,,,79.7624,
,,,,79.780225,
,,,,79.803375,
,,,,79.818975,
,,,,79.880775,
,,,,79.930525,
,,,,80.055675,
,,,,80.143725,
,,,,80.16585,
,,,,80.17765,
,,,,80.200775,
,,,,80.215475,
,,,,80.22735,
,,,,80.2381,
,,,,80.247825,
,,,,80.268475,
,,,,80.2796,
,,,,80.29165,
,,,,80.33685,
,,,,80.3738,
,,,,80.4356,
,,,,80.5163,
,,,,80.55515,
,,,,80.607725,
,,,,80.6265,
,,,,80.6439,
,,,,80.662375,
,,,,80.66935,
,,,,80.685825,
,,,,80.702575,
,,,,80.7397,
,,,,80.76295,
,,,,80.7819,
,,,,80.795775,
,,,,80.81275,
,,,,80.848925,
,,,,80.903025,
,,,,80.9322,
,,,,81.03885,
,,,,81.1058,
,,,,81.1342,
,,,,81.15115,
,,,,81.163375,
,,,,81.20875,
,,,,81.21675,
,,,,81.2318,
,,,,81.271,
,,,,81.291975,
,,,,81.308425,
,,,,81.33245,
,,,,81.351275,
,,,,81.385575,
,,,,81.456,
,,,,81.52295,
,,,,81.55495,
,,,,81.596625,
,,,,81.680975,
,,,,81.7249,
,,,,81.746575,
,,,,81.759775,
,,,,81.78185,
,,,,81.791225,
,,,,81.80985,
,,,,81.825225,
,,,,81.8395,
,,,,81.8648,
,,,,81.90135,
,,,,81.914175,
,,,,81.9303,
,,,,81.9554,
,,,,81.983775,
,,,,82.020525,
,,,,82.044025,
,,,,82.0743,
,,,,82.1018,
,,,,82.1472,
,,,,82.253925,
,,,,82.298575,
,,,,82.30985,
,,,,82.3195,
,,,,82.32475,
,,,,82.3308,
,,,,82.3359,
,,,,82.341225,
,,,,82.348675,
,,,,82.35435,
,,,,82.364075,
,,,,82.373425,
,,,,82.388575,
,,,,82.3941,
,,,,82.399775,
,,,,82.42035,
,,,,82.439375,
,,,,82.451675,
,,,,82.485375,
,,,,82.511775,
,,,,82.547075,
,,,,82.575825,
,,,,82.61335,
,,,,82.66215,
,,,,82.6948,
,,,,82.758775,
,,,,82.812725,
,,,,82.850225,
,,,,82.867875,
,,,,82.887725,
,,,,82.894875,
,,,,82.90175,
,,,,82.91885,
,,,,82.93545,
,,,,82.9446,
,,,,82.95565,
,,,,82.9751,
,,,,82.991425,
,,,,83.013775,
,,,,83.0364,
,,,,83.05565,
,,,,83.083725,
,,,,83.103925,
,,,,83.12295,
,,,,83.173575,
,,,,83.1953,
,,,,83.225175,
,,,,83.2527,
,,,,83.27365,
,,,,83.296475,
,,,,83.3435,
,,,,83.402375,
,,,,83.463475,
,,,,83.515,
,,,,83.544025,
,,,,83.570375,
,,,,83.592125,
,,,,83.615775,
,,,,83.6339,
,,,,83.650775,
,,,,83.678425,
,,,,83.700975,
,,,,83.725775,
,,,,83.7468,
,,,,83.7639,
,,,,83.792675,
,,,,83.8329,
,,,,83.873575,
,,,,83.896125,
,,,,83.924325,
,,,,83.9619,
,,,,84.014675,
,,,,84.0618,
,,,,84.122375,
,,,,84.220675,
,,,,84.234,
,,,,84.246875,
,,,,84.2644,
,,,,84.278575,
,,,,84.292825,
,,,,84.303875,
,,,,84.32265,
,,,,84.362475,
,,,,84.408775,
,,,,84.449425,
,,,,84.48255,
,,,,84.53085,
,,,,84.554525,
,,,,84.61695,
,,,,84.65855,
,,,,84.7452,
,,,,84.80885,
,,,,84.898675,
,,,,84.927375,
,,,,84.94375,
,,,,84.953075,
,,,,84.964225,
,,,,84.976175,
,,,,84.991175,
,,,,85.02985,
,,,,85.0571,
,,,,85.085925,
,,,,85.113225,
,,,,85.1472,
,,,,85.232875,
,,,,85.27115,
,,,,85.28855,
,,,,85.3023,
,,,,85.319725,
,,,,85.331075,
,,,,85.340975,
,,,,85.36125,
,,,,85.37905,
,,,,85.488625,
,,,,85.571525,
,,,,85.6146,
,,,,85.631175,
,,,,85.6608,
,,,,85.66855,
,,,,85.680175,
,,,,85.687625,
,,,,85.709125,
,,,,85.727425,
,,,,85.748275,
,,,,85.793825,
,,,,85.830875,
,,,,85.88425,
,,,,85.9453,
,,,,85.9989,
,,,,86.029475,
,,,,86.0568,
,,,,86.073,
,,,,86.08415,
,,,,86.0971,
,,,,86.10435,
,,,,86.120525,
,,,,86.1334,
,,,,86.15805,
,,,,86.1857,
,,,,86.221475,
,,,,86.379675,
,,,,86.418125,
,,,,86.43145,
,,,,86.46285,
,,,,86.476075,
,,,,86.487375,
,,,,86.503425,
,,,,86.513575,
,,,,86.531875,
,,,,86.55075,
,,,,86.591375,
,,,,86.751325,
,,,,86.7838,
,,,,86.793425,
,,,,86.8075,
,,,,86.8329,
,,,,86.847875,
,,,,86.86185,
,,,,86.878375,
,,,,86.890775,
,,,,86.913625,
,,,,86.9362,
,,,,86.969,
,,,,87.007,
,,,,87.072425,
,,,,87.12955,
,,,,87.163,
,,,,87.186275,
,,,,87.2004,
,,,,87.212575,
,,,,87.2273,
,,,,87.238925,
,,,,87.247275,
,,,,87.279675,
,,,,87.29815,
,,,,87.319125,
,,,,87.351025,
,,,,87.3806,
,,,,87.42445,
,,,,87.4421,
,,,,87.4562,
,,,,87.488,
,,,,87.5067,
,,,,87.52705,
,,,,87.571875,
,,,,87.605825,
,,,,87.636825,
,,,,87.652725,
,,,,87.677125,
,,,,87.693125,
,,,,87.7057,
,,,,87.718575,
,,,,87.73465,
,,,,87.75345,
,,,,87.77315,
,,,,87.798925,
,,,,87.841175,
,,,,87.8978,
,,,,88.058725,
,,,,88.0844,
,,,,88.113625,
,,,,88.128275,
,,,,88.14565,
,,,,88.159125,
,,,,88.17035,
,,,,88.179775,
,,,,88.198875,
,,,,88.211575,
,,,,88.26875,
,,,,88.386575,
,,,,88.41505,
,,,,88.4361,
,,,,88.467725,
,,,,88.47235,
,,,,88.477625,
,,,,88.49835,
,,,,88.50785,
,,,,88.51635,
,,,,88.53195,
,,,,88.5646,
,,,,88.61195,
,,,,88.628325,
,,,,88.6475,
,,,,88.664475,
,,,,88.70625,
,,,,88.92455,
,,,,88.939075,
,,,,88.98125,
,,,,88.990525,
,,,,89.0016,
,,,,89.01515,
,,,,89.031375,
,,,,89.040925,
,,,,89.0686,
,,,,89.07985,
,,,,89.101325,
,,,,89.1258,
,,,,89.15115,
,,,,89.224725,
,,,,89.253475,
,,,,89.301025,
,,,,89.3468,
,,,,89.365475,
,,,,89.385875,
,,,,89.3903,
,,,,89.399725,
,,,,89.41725,
,,,,89.4333,
,,,,89.445025,
,,,,89.460075,
,,,,89.47375,
,,,,89.483125,
,,,,89.50545,
,,,,89.531875,
,,,,89.567525,
,,,,89.66795,
,,,,89.694625,
,,,,89.712,
,,,,89.7298,
,,,,89.751675,
,,,,89.764525,
,,,,89.77915,
,,,,89.788175,
,,,,89.801275,
,,,,89.8175,
,,,,89.8246,
,,,,89.835325,
,,,,89.855475,
,,,,89.885075,
,,,,89.902575,
,,,,89.916975,
,,,,89.931275,
,,,,89.95965,
,,,,89.9977,
,,,,90.152675,
,,,,90.2386,
,,,,90.26785,
,,,,90.28395,
,,,,90.30225,
,,,,90.3148,
,,,,90.3268,
,,,,90.341825,
,,,,90.350225,
,,,,90.366575,
,,,,90.38825,
,,,,90.42395,
,,,,90.465,
,,,,90.49165,
,,,,90.549825,
,,,,90.576125,
,,,,90.599525,
,,,,90.635525,
,,,,90.685475,
,,,,90.832025,
,,,,90.865125,
,,,,90.894175,
,,,,90.899575,
,,,,90.911875,
,,,,90.91925,
,,,,90.931125,
,,,,90.93645,
,,,,90.959375,
,,,,90.97095,
,,,,90.988675,
,,,,91.004675,
,,,,91.0439,
,,,,91.077825,
,,,,91.1155,
,,,,91.168425,
,,,,91.23795,
,,,,91.263675,
,,,,91.286,
,,,,91.299075,
,,,,91.31895,
,,,,91.3411,
,,,,91.355875,
,,,,91.3693,
,,,,91.383475,
,,,,91.39645,
,,,,91.407925,
,,,,91.426475,
,,,,91.443425,
,,,,91.4687,
,,,,91.48505,
,,,,91.5019,
,,,,91.533025,
,,,,91.581375,
,,,,91.630675,
,,,,91.781175,
,,,,91.810025,
,,,,91.822025,
,,,,91.835425,
,,,,91.849975,
,,,,91.8644,
,,,,91.89625,
,,,,91.915825,
,,,,91.94985,
,,,,91.9681,
,,,,92.00125,
,,,,92.025225,
,,,,92.133575,
,,,,92.16495,
,,,,92.17815,
,,,,92.202775,
,,,,92.225575,
,,,,92.2491,
,,,,92.265125,
,,,,92.293975,
,,,,92.3328,
,,,,92.353825,
,,,,92.393675,
,,,,92.469525,
,,,,92.548925,
,,,,92.59525,
,,,,92.63655,
,,,,92.65385,
,,,,92.6667,
,,,,92.6725,
,,,,92.682925,
,,,,92.69775,
,,,,92.709775,
,,,,92.724725,
,,,,92.75535,
,,,,92.853675,
,,,,92.881525,
,,,,93.063,
,,,,93.08975,
,,,,93.1004,
,,,,93.107325,
,,,,93.113725,
,,,,93.118375,
,,,,93.130475,
,,,,93.148975,
,,,,93.163,
,,,,93.1855,
,,,,93.2058,
,,,,93.24895,
,,,,93.30805,
,,,,93.382325,
,,,,93.47105,
,,,,93.4809,
,,,,93.49485,
,,,,93.501375,
,,,,93.509075,
,,,,93.520725,
,,,,93.526075,
,,,,93.53005,
,,,,93.537125,
,,,,93.5464,
,,,,93.55445,
,,,,93.5678,
,,,,93.579475,
,,,,93.592875,
,,,,93.61265,
,,,,93.637375,
,,,,93.657175,
,,,,93.676475,
,,,,93.69355,
,,,,93.711175,
,,,,93.741,
,,,,93.7838,
,,,,93.82075,
,,,,93.861025,
,,,,93.9487,
,,,,93.987025,
,,,,93.998475,
,,,,94.025275,
,,,,94.04355,
,,,,94.0551,
,,,,94.0859,
,,,,94.113475,
,,,,94.152375,
,,,,94.189175,
,,,,94.216325,
,,,,94.307425,
,,,,94.37635,
,,,,94.3977,
,,,,94.40485,
,,,,94.40805,
,,,,94.411425,
,,,,94.4146,
,,,,94.41955,
,,,,94.424175,
,,,,94.4291,
,,,,94.431975,
,,,,94.434925,
,,,,94.439575,
,,,,94.4482,
,,,,94.4559,
,,,,94.461125,
,,,,94.467625,
,,,,94.4825,
,,,,94.494925,
,,,,94.5118,
,,,,94.535825,
,,,,94.56385,
,,,,94.593175,
,,,,94.6205,
,,,,94.65935,
,,,,94.706,
,,,,94.747475,
,,,,94.778575,
,,,,94.811325,
,,,,94.83605,
,,,,94.853925,
,,,,94.860775,
,,,,94.883275,
,,,,94.889975,
,,,,94.89675,
,,,,94.90725,
,,,,94.91405,
,,,,94.925875,
,,,,94.938375,
,,,,94.957225,
,,,,94.976425,
,,,,94.99435,
,,,,95.029925,
,,,,95.0801,
,,,,95.1966,
,,,,95.2308,
,,,,95.25,
,,,,95.266025,
,,,,95.280025,
,,,,95.3031,
,,,,95.31555,
,,,,95.33185,
,,,,95.350175,
,,,,95.370725,
,,,,95.39335,
,,,,95.42025,
,,,,95.44155,
,,,,95.459825,
,,,,95.485575,
,,,,95.5123,
,,,,95.5281,
,,,,95.5451,
,,,,95.57625,
,,,,95.61285,
,,,,95.63285,
,,,,95.7084,
,,,,95.7642,
,,,,95.777925,
,,,,95.800525,
,,,,95.81235,
,,,,95.826825,
,,,,95.849125,
,,,,95.874875,
,,,,95.908625,
,,,,95.956775,
,,,,95.988875,
,,,,96.018825,
,,,,96.044625,
,,,,96.077825,
,,,,96.1015,
,,,,96.12435,
,,,,96.158475,
,,,,96.191825,
,,,,96.2066,
,,,,96.224,
,,,,96.238525,
,,,,96.25505,
,,,,96.278175,
,,,,96.328075,
,,,,96.3407,
,,,,96.360175,
,,,,96.377625,
,,,,96.402325,
,,,,96.4251,
,,,,96.453425,
,,,,96.48795,
,,,,96.50715,
,,,,96.56475,
,,,,96.58885,
,,,,96.629375,
,,,,96.666725,
,,,,96.678275,
,,,,96.7473,
,,,,96.76495,
,,,,96.777125,
,,,,96.7923,
,,,,96.801775,
,,,,96.8045,
,,,,96.81255,
,,,,96.815675,
,,,,96.818675,
,,,,96.82135,
,,,,96.8239,
,,,,96.826925,
,,,,96.8302,
,,,,96.83325,
,,,,96.836825,
,,,,96.8406,
,,,,96.843625,
,,,,96.84845,
,,,,96.8523,
,,,,96.8555,
,,,,96.858725,
,,,,96.86305,
,,,,96.8722,
,,,,96.877475,
,,,,96.882025,
,,,,96.889025,
,,,,96.895,
,,,,96.9033,
,,,,96.90745,
,,,,96.912225,
,,,,96.9214,
,,,,96.92675,
,,,,96.93845,
,,,,96.95105,
,,,,96.9609,
,,,,96.968525,
,,,,96.97725,
,,,,96.988125,
,,,,96.99895,
,,,,97.02405,
,,,,97.041975,
,,,,97.057025,
,,,,97.08765,
,,,,97.1012,
,,,,97.135125,
,,,,97.170525,
,,,,97.1882,
,,,,97.209325,
,,,,97.255125,
,,,,97.272325,
,,,,97.28835,
,,,,97.30435,
,,,,97.320025,
,,,,97.329575,
,,,,97.35025,
,,,,97.368975,
,,,,97.3957,
,,,,97.423925,
,,,,97.46445,
,,,,97.4916,
,,,,97.506875,
,,,,97.529275,
,,,,97.606775,
,,,,97.653225,
,,,,97.669425,
,,,,97.68415,
,,,,97.68965,
,,,,97.696475,
,,,,97.701475,
,,,,97.7064,
,,,,97.711225,
,,,,97.7154,
,,,,97.7204,
,,,,97.72325,
,,,,97.72655,
,,,,97.7294,
,,,,97.7325,
,,,,97.736775,
,,,,97.742,
,,,,97.7512,
,,,,97.7553,
,,,,97.75835,
,,,,97.762025,
,,,,97.765225,
,,,,97.769175,
,,,,97.7734,
,,,,97.778575,
,,,,97.785725,
,,,,97.795925,
,,,,97.80645,
,,,,97.818975,
,,,,97.829275,
,,,,97.84145,
,,,,97.856125,
,,,,97.875125,
,,,,97.884275,
,,,,97.905225,
,,,,97.918375,
,,,,97.9311,
,,,,97.953075,
,,,,97.971775,
,,,,97.99225,
,,,,98.00875,
,,,,98.021175,
,,,,98.043875,
,,,,98.06885,
,,,,98.107025,
,,,,98.134975,
,,,,98.178875,
,,,,98.21075,
,,,,98.224775,
,,,,98.259825,
,,,,98.276575,
,,,,98.287725,
,,,,98.300575,
,,,,98.31375,
,,,,98.3277,
,,,,98.3428,
,,,,98.355475,
,,,,98.36645,
,,,,98.3826,
,,,,98.390975,
,,,,98.4049,
,,,,98.423575,
,,,,98.439225,
,,,,98.459275,
,,,,98.474425,
,,,,98.49755,
,,,,98.51485,
,,,,98.5388,
,,,,98.58445,
,,,,98.6252,
,,,,98.64585,
,,,,98.659375,
,,,,98.6693,
,,,,98.687625,
,,,,98.6944,
,,,,98.712775,
,,,,98.738675,
,,,,98.759725,
,,,,98.798425,
,,,,98.838975,
,,,,98.87225,
,,,,98.89845,
,,,,98.92625,
,,,,98.962075,
,,,,99.0126,
,,,,99.037925,
,,,,99.062525,
,,,,99.076925,
,,,,99.0879,
,,,,99.1057,
,,,,99.1204,
,,,,99.1562,
,,,,99.18655,
,,,,99.22785,
,,,,99.416075,
,,,,99.43825,
,,,,99.478975,
,,,,99.488,
,,,,99.497075,
,,,,99.503425,
,,,,99.510475,
,,,,99.516325,
,,,,99.525175,
,,,,99.5317,
,,,,99.536175,
,,,,99.541175,
,,,,99.54855,
,,,,99.554175,
,,,,99.561075,
,,,,99.567175,
,,,,99.576875,
,,,,99.58645,
,,,,99.599975,
,,,,99.60915,
,,,,99.6157,
,,,,99.629875,
,,,,99.64555,
,,,,99.667975,
,,,,99.680975,
,,,,99.700325,
,,,,99.710725,
,,,,99.7253,
,,,,99.7436,
,,,,99.766525,
,,,,99.776975,
,,,,99.795925,
,,,,99.844775,
,,,,99.899375,
,,,,99.941325,
,,,,99.97615,
,,,,100.004175,
,,,,100.03625,
,,,,100.05575,
,,,,100.07465,
,,,,100.09515,
,,,,100.105425,
,,,,100.1198,
,,,,100.150525,
,,,,100.167575,
,,,,100.21725,
,,,,100.25065,
,,,,100.27345,
,,,,100.315225,
,,,,100.379775,
,,,,100.4152,
,,,,100.442175,
,,,,100.499625,
,,,,100.68285,
,,,,100.69915,
,,,,100.704725,
,,,,100.724,
,,,,100.741275,
,,,,100.756375,
,,,,100.774625,
,,,,100.785325,
,,,,100.797975,
,,,,100.820225,
,,,,100.8548,
,,,,100.884875,
,,,,100.910825,
,,,,100.956675,
,,,,100.97905,
,,,,101.00105,
,,,,101.022225,
,,,,101.040975,
,,,,101.29185,
,,,,101.3085,
,,,,101.320275,
,,,,101.3283,
,,,,101.335875,
,,,,101.343175,
,,,,101.34665,
,,,,101.35055,
,,,,101.3618,
,,,,101.3742,
,,,,101.382075,
,,,,101.388975,
,,,,101.397275,
,,,,101.407375,
,,,,101.426225,
,,,,101.44085,
,,,,101.466325,
,,,,101.475675,
,,,,101.487625,
,,,,101.506325,
,,,,101.52125,
,,,,101.5382,
,,,,101.54655,
,,,,101.564575,
,,,,101.598975,
,,,,101.64025,
,,,,101.718025,
,,,,101.788825,
,,,,101.869325,
,,,,101.884825,
,,,,101.8953,
,,,,101.9269,
,,,,101.94215,
,,,,101.9589,
,,,,101.97515,
,,,,101.985625,
,,,,102.0006,
,,,,102.01855,
,,,,102.05515,
,,,,102.106125,
,,,,102.15135,
,,,,102.2801,
,,,,102.32815,
,,,,102.34765,
,,,,102.37785,
,,,,102.38155,
,,,,102.3845,
,,,,102.387925,
,,,,102.396275,
,,,,102.401675,
,,,,102.41325,
,,,,102.4251,
,,,,102.4315,
,,,,102.44045,
,,,,102.449075,
,,,,102.458,
,,,,102.4892,
,,,,102.5131,
,,,,102.53625,
,,,,102.5499,
,,,,102.5749,
,,,,102.6121,
,,,,102.655475,
,,,,102.7028,
,,,,102.7296,
,,,,102.762075,
,,,,102.7869,
,,,,102.821225,
,,,,102.864875,
,,,,102.93105,
,,,,103.119275,
,,,,103.1439,
,,,,103.18225,
,,,,103.199425,
,,,,103.20765,
,,,,103.23255,
,,,,103.250275,
,,,,103.2667,
,,,,103.28885,
,,,,103.301925,
,,,,103.327625,
,,,,103.341575,
,,,,103.373925,
,,,,103.397525,
,,,,103.4301,
,,,,103.4493,
,,,,103.4863,
,,,,103.51545,
,,,,103.59035,
,,,,103.647125,
,,,,103.670325,
,,,,103.679625,
,,,,103.70085,
,,,,103.72205,
,,,,103.758725,
,,,,103.79625,
,,,,103.836775,
,,,,103.974175,
,,,,104.0013,
,,,,104.03085,
,,,,104.0584,
,,,,104.082825,
,,,,104.09255,
,,,,104.107175,
,,,,104.1196,
,,,,104.12905,
,,,,104.14605,
,,,,104.177275,
,,,,104.21845,
,,,,104.387925,
,,,,104.3997,
,,,,104.410025,
,,,,104.458225,
,,,,104.466375,
,,,,104.48025,
,,,,104.487725,
,,,,104.494175,
,,,,104.512375,
,,,,104.5203,
,,,,104.53135,
,,,,104.54515,
,,,,104.5706,
,,,,104.6029,
,,,,104.65275,
,,,,104.678575,
,,,,104.72415,
,,,,104.765175,
,,,,104.934825,
,,,,105.0127,
,,,,105.0191,
,,,,105.06465,
,,,,105.07065,
,,,,105.07505,
,,,,105.084575,
,,,,105.092325,
,,,,105.109825,
,,,,105.1213,
,,,,105.1369,
,,,,105.196275,
,,,,105.21535,
,,,,105.22355,
,,,,105.26135,
,,,,105.34105,
,,,,105.461425,
,,,,105.4852,
,,,,105.51195,
,,,,105.52835,
,,,,105.5359,
,,,,105.55745,
,,,,105.5706,
,,,,105.583925,
,,,,105.600825,
,,,,105.631075,
,,,,105.64535,
,,,,105.66915,
,,,,105.70455,
,,,,105.72615,
,,,,105.77105,
,,,,105.7939,
,,,,105.820525,
,,,,105.87495,
,,,,105.9375,
,,,,106.0009,
,,,,106.011525,
,,,,106.044075,
,,,,106.053725,
,,,,106.061925,
,,,,106.073725,
,,,,106.08445,
,,,,106.095675,
,,,,106.104475,
,,,,106.11785,
,,,,106.13875,
,,,,106.169625,
,,,,106.191325,
,,,,106.21255,
,,,,106.23555,
,,,,106.257675,
,,,,106.2833,
,,,,106.31155,
,,,,106.33505,
,,,,106.35015,
,,,,106.3735,
,,,,106.3893,
,,,,106.41085,
,,,,106.434275,
,,,,106.452575,
,,,,106.5002,
,,,,106.550925,
,,,,106.61925,
,,,,106.6912,
,,,,106.704925,
,,,,106.71005,
,,,,106.71685,
,,,,106.72245,
,,,,106.72715,
,,,,106.7307,
,,,,106.73585,
,,,,106.73995,
,,,,106.744,
,,,,106.749425,
,,,,106.75515,
,,,,106.76565,
,,,,106.779325,
,,,,106.817275,
,,,,106.83945,
,,,,106.87255,
,,,,106.899525,
,,,,106.9175,
,,,,106.937475,
,,,,106.97925,
,,,,107.0075,
,,,,107.10725,
,,,,107.14895,
,,,,107.20525,
,,,,107.21825,
,,,,107.22895,
,,,,107.2354,
,,,,107.25265,
,,,,107.2617,
,,,,107.2702,
,,,,107.287925,
,,,,107.29825,
,,,,107.313975,
,,,,107.334375,
,,,,107.34745,
,,,,107.36325,
,,,,107.38,
,,,,107.392725,
,,,,107.4012,
,,,,107.4284,
,,,,107.440525,
,,,,107.453,
,,,,107.470025,
,,,,107.5026,
,,,,107.520975,
,,,,107.5481,
,,,,107.55895,
,,,,107.5892,
,,,,107.612925,
,,,,107.64255,
,,,,107.661575,
,,,,107.695025,
,,,,107.7281,
,,,,107.7458,
,,,,107.779775,
,,,,107.816925,
,,,,107.847175,
,,,,107.87395,
,,,,107.91515,
,,,,107.932925,
,,,,107.943475,
,,,,107.981,
,,,,108.03805,
,,,,108.253125,
,,,,108.2677,
,,,,108.285275,
,,,,108.2947,
,,,,108.30525,
,,,,108.32735,
,,,,108.350175,
,,,,108.37635,
,,,,108.424375,
,,,,108.566,
,,,,108.6876,
,,,,108.723025,
,,,,108.73795,
,,,,108.74615,
,,,,108.751525,
,,,,108.772025,
,,,,108.786725,
,,,,108.80895,
,,,,108.8209,
,,,,108.8423,
,,,,108.8615,
,,,,108.88875,
,,,,108.925775,
,,,,108.989875,
,,,,109.103775,
,,,,109.160975,
,,,,109.177375,
,,,,109.18755,
,,,,109.1983,
,,,,109.2047,
,,,,109.2156,
,,,,109.2249,
,,,,109.23575,
,,,,109.254125,
,,,,109.269475,
,,,,109.28625,
,,,,109.3043,
,,,,109.343975,
,,,,109.3749,
,,,,109.4048,
,,,,109.437525,
,,,,109.47125,
,,,,109.50715,
,,,,109.536425,
,,,,109.691275,
,,,,109.747525,
,,,,109.76925,
,,,,109.780775,
,,,,109.79855,
,,,,109.815225,
,,,,109.8401,
,,,,109.867325,
,,,,109.896175,
,,,,109.96015,
,,,,110.048475,
,,,,110.106825,
,,,,110.15915,
,,,,110.169,
,,,,110.18025,
,,,,110.184925,
,,,,110.19895,
,,,,110.2167,
,,,,110.2337,
,,,,110.239675,
,,,,110.251625,
,,,,110.26565,
,,,,110.286475,
,,,,110.305875,
,,,,110.32945,
,,,,110.353175,
,,,,110.3757,
,,,,110.39495,
,,,,110.57945,
,,,,110.601275,
,,,,110.616775,
,,,,110.63025,
,,,,110.645275,
,,,,110.655225,
,,,,110.667275,
,,,,110.67405,
,,,,110.68165,
,,,,110.68915,
,,,,110.693325,
,,,,110.70115,
,,,,110.70495,
,,,,110.710375,
,,,,110.713875,
,,,,110.72015,
,,,,110.72805,
,,,,110.73655,
,,,,110.751225,
,,,,110.773725,
,,,,110.792425,
,,,,110.816525,
,,,,110.833225,
,,,,110.9294,
,,,,110.9864,
,,,,111.093075,
,,,,111.1156,
,,,,111.149325,
,,,,111.16735,
,,,,111.1809,
,,,,111.189125,
,,,,111.196375,
,,,,111.20685,
,,,,111.2185,
,,,,111.238175,
,,,,111.2491,
,,,,111.283475,
,,,,111.445725,
,,,,111.47885,
,,,,111.488275,
,,,,111.49815,
,,,,111.5217,
,,,,111.533925,
,,,,111.557925,
,,,,111.602475,
,,,,111.633225,
,,,,111.657275,
,,,,111.6922,
,,,,111.71,
,,,,111.7282,
,,,,111.741625,
,,,,111.748325,
,,,,111.777725,
,,,,111.8013,
,,,,111.816475,
,,,,111.842025,
,,,,111.867775,
,,,,111.892875,
,,,,111.91095,
,,,,111.9255,
,,,,111.947325,
,,,,111.961225,
,,,,111.970175,
,,,,111.9821,
,,,,111.99325,
,,,,112.00565,
,,,,112.0325,
,,,,112.057275,
,,,,112.094275,
,,,,112.181725,
,,,,112.226825,
,,,,112.306625,
,,,,112.5285,
,,,,112.55505,
,,,,112.566175,
,,,,112.574525,
,,,,112.58405,
,,,,112.5892,
,,,,112.5955,
,,,,112.602925,
,,,,112.616125,
,,,,112.62845,
,,,,112.647225,
,,,,112.6576,
,,,,112.671675,
,,,,112.6957,
,,,,113.024775,
,,,,113.038275,
,,,,113.0447,
,,,,113.051825,
,,,,113.061175,
,,,,113.065575,
,,,,113.06665,
,,,,113.084425,
,,,,113.0908,
,,,,113.104925,
,,,,113.157225,
,,,,113.18825,
,,,,113.200275,
,,,,113.227175,
,,,,113.2375,
,,,,113.2593,
,,,,113.2771,
,,,,113.29575,
,,,,113.318625,
,,,,113.360025,
,,,,113.381675,
,,,,113.394825,
,,,,113.422475,
,,,,113.476925,
,,,,113.600175,
,,,,113.6185,
,,,,113.63435,
,,,,113.675725,
,,,,113.9654,
,,,,113.988525,
,,,,114.000575,
,,,,114.0037,
,,,,114.015975,
,,,,114.023025,
,,,,114.0282,
,,,,114.0383,
,,,,114.043625,
,,,,114.052275,
,,,,114.06355,
,,,,114.0773,
,,,,114.111975,
,,,,114.13975,
,,,,114.1874,
,,,,114.2623,
,,,,114.386325,
,,,,114.436775,
,,,,114.4475,
,,,,114.460125,
,,,,114.46795,
,,,,114.478025,
,,,,114.522775,
,,,,114.5295,
,,,,114.54545,
,,,,114.55835,
,,,,114.5697,
,,,,114.582825,
,,,,114.595275,
,,,,114.633875,
,,,,114.655175,
,,,,114.6829,
,,,,114.705475,
,,,,114.75075,
,,,,114.817725,
,,,,114.9204,
