SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC10a
42.23085,60.548525,6.842575,34.018575
42.298275,60.5751,6.909425,34.3801
43.203725,60.625875,6.9319,34.428975
43.7647,60.7627,6.94275,34.515425
43.81465,60.802975,6.9535,34.752675
43.8481,60.829075,6.977575,34.795775
43.8845,61.29555,6.99155,34.920025
44.0125,61.33995,7.00935,34.9399
44.09085,61.7764,7.0225,35.419775
44.12085,61.974875,7.0392,35.840725
44.151475,61.9879,7.05325,35.9673
44.17785,62.022175,7.070575,36.38345
44.201375,62.60675,7.0864,36.504675
44.2311,62.670025,7.10955,36.5472
44.284075,63.8277,7.13055,36.590125
44.35245,63.83065,7.164025,36.6239
44.398175,64.409325,7.199425,36.6927
44.418,64.7678,7.2617,37.2472
44.43895,65.344775,7.2907,37.2804
44.475,65.70515,7.3177,37.33645
44.500725,65.725325,7.339325,37.609925
44.5307,66.228175,7.3561,37.69955
44.5801,66.991675,7.365575,37.74
44.62565,67.0332,7.38285,37.7889
44.65925,67.61085,7.3977,37.826375
44.69375,67.8788,7.403925,37.875225
44.743275,68.097275,7.4374,37.945925
44.781375,68.3581,7.457775,38.480225
44.81545,68.5895,7.485325,38.82575
44.86395,68.778025,7.49845,38.842425
44.925175,69.22275,7.5276,38.8675
44.942375,69.256325,7.5516,38.899975
44.96365,69.2971,7.611425,38.9487
44.9992,69.503575,7.632475,38.997175
45.026775,70.06065,7.699225,39.105875
45.060225,70.0797,7.741075,39.78795
45.1095,70.553625,7.76555,39.944625
45.1722,70.6077,7.79925,40.406375
45.2464,70.637375,7.824475,40.437825
45.289425,70.6756,7.914325,40.488775
45.35325,70.686725,7.975125,40.57695
45.413375,70.698575,7.9917,40.6734
45.4414,70.81395,8.014025,41.031275
45.461875,71.4928,8.056975,41.07035
45.540725,71.642375,8.091175,41.12025
45.6047,71.7691,8.10825,41.1984
45.623425,71.8321,8.153325,41.2677
45.65635,71.913075,8.192075,41.30435
45.717725,72.009375,8.24985,41.349125
45.769975,72.04975,8.3282,41.385775
46.1098,72.12605,8.36785,41.443475
46.1296,72.127625,8.4024,41.54695
46.13915,72.42275,8.4365,41.641
46.155125,72.63335,8.49285,42.050425
46.168925,72.83305,8.53355,42.079175
46.183975,73.203275,8.5677,42.1561
46.2205,73.266475,8.636625,42.22015
46.3153,73.7417,8.683725,42.272025
46.350175,73.8886,8.716525,42.307675
46.48745,74.0567,8.7492,42.35225
46.919175,74.194575,8.770075,42.386175
46.949525,74.2721,8.782875,42.74635
46.9658,74.395925,8.8124,42.7847
46.9903,74.6212,8.838525,42.822525
47.026875,74.674875,8.8594,42.871275
47.06405,74.70695,8.877975,43.410175
47.243225,74.810575,8.91125,43.45635
47.272125,74.8592,8.951825,43.5032
47.31175,75.11165,8.98585,43.548925
47.33555,75.449475,9.044775,43.605475
47.3582,75.746975,9.0837,43.6694
47.422725,76.2205,9.14555,43.718825
47.527325,76.518875,9.180625,43.74725
47.55565,76.7652,9.22795,43.77305
47.65185,76.856375,9.3002,43.805775
47.6884,76.906775,9.373025,43.824225
47.803825,77.02925,9.385525,43.860675
47.934625,77.0913,9.400825,43.888275
48.1253,77.1062,9.4051,43.90555
48.2015,77.37775,9.411325,43.9625
48.295575,77.613925,9.415075,44.03855
48.321075,78.0584,9.431625,44.075775
48.331225,78.18185,9.45115,44.12575
48.339675,78.201825,9.4649,44.177125
48.36285,78.290725,9.495675,44.20005
48.383975,78.315,9.50125,44.244175
48.412275,78.368625,9.50595,44.29515
48.45195,78.4668,9.50935,44.37075
48.540775,78.517775,9.51385,44.420225
48.6336,78.63905,9.5171,44.479425
49.1022,78.687125,9.521275,44.53865
