SPK_SPKC01a (exc),SPK_SPKC10a (exc),SPK_SPKC16a (exc)
288.41325,284.265175,318.974675
288.456,284.31155,319.018775
288.4863,284.352175,319.07125
288.546,284.389075,319.125675
288.5646,284.42375,319.17425
288.588975,284.441925,319.2029
288.640925,284.460175,319.272275
288.663525,284.497375,319.351375
288.73095,284.52865,319.379475
288.75835,284.549175,319.40515
288.7849,284.57055,319.437
288.832475,284.5881,319.4902
288.852725,284.6093,319.56835
288.8738,284.6283,319.62155
288.89575,284.64905,319.825025
288.9154,284.6639,319.848125
288.932025,284.6963,319.99575
288.942925,284.735825,320.0223
288.97575,284.77455,320.0519
288.9926,284.80405,320.107775
289.018075,284.8994,320.13135
289.036,284.945025,320.16475
289.07045,284.972125,320.175875
289.0908,285.0022,320.232875
289.10965,285.028675,320.256325
289.208925,285.047325,320.276475
289.257925,285.0698,320.29745
289.28835,285.095325,320.313975
289.32525,285.116025,320.368825
289.3615,285.146825,320.418525
289.386875,285.164675,320.50705
289.416475,285.1947,320.570075
289.441925,285.223075,320.581125
289.468225,285.246625,320.65875
289.50155,285.277625,320.773675
289.533875,285.297225,320.822975
289.5677,285.33005,320.854425
289.59025,285.3801,320.90675
289.640275,285.399625,320.929325
289.677825,285.419,320.941475
289.705425,285.4489,320.99485
289.735975,285.46515,321.013425
289.765425,285.49105,321.04685
289.789775,285.5376,321.067175
289.82475,285.550575,321.100525
289.857575,285.564275,321.125025
289.87405,285.601825,321.1514
289.905525,285.627775,321.1699
289.926125,285.667525,321.2122
289.973125,285.691975,321.275125
290.0145,285.734425,321.293425
290.032325,285.77175,321.322875
290.084375,285.792175,321.37825
290.113175,285.8236,321.432825
290.1466,285.8476,321.542725
290.2339,285.901725,321.605825
290.27265,285.9256,321.722025
290.3297,285.944575,321.827175
290.375425,285.9728,322.025125
290.4241,285.99555,322.100875
290.474225,286.018075,322.15595
290.514925,286.0462,322.3018
290.554025,286.103325,322.40105
290.59125,286.124825,322.473675
290.634725,286.1417,322.497225
290.67275,286.1753,322.541475
290.7338,286.209975,322.805775
290.790625,286.26865,323.074
290.866325,286.290425,323.13985
290.918375,286.32595,323.22425
290.959,286.345975,323.254075
290.994975,286.360225,323.347825
291.014175,286.380275,323.4299
291.02735,286.404725,323.50045
291.07015,286.427675,323.6009
291.10015,286.450125,323.632625
291.151125,286.4717,323.6848
291.17855,286.50015,323.72205
291.202675,286.5248,323.756975
291.2191,286.5379,323.7713
291.2385,286.566625,323.8131
291.29755,286.586875,323.93725
291.3243,286.60355,324.121775
291.341075,286.64635,324.2313
291.37005,286.670175,324.303425
291.392625,286.6856,324.354125
291.4369,286.71495,324.5991
291.46585,286.734425,324.661575
291.50445,286.752675,324.76495
291.530775,286.773875,324.8733
291.564925,286.791975,324.90555
291.607275,286.81645,325.186075
291.639775,286.83765,325.324025
291.674575,286.85875,325.395575
291.691575,286.8789,325.485425
291.73985,286.918375,325.71625
291.76795,286.937075,325.882025
291.80895,286.9583,326.045075
291.8527,286.999625,326.12595
291.909425,287.01335,326.401675
291.96275,287.044675,326.569825
292.005825,287.086525,326.6439
292.065625,287.104975,326.7092
292.09995,287.1251,326.799675
292.141175,287.1414,326.9664
292.1684,287.161,327.1692
292.198725,287.202225,327.2522
292.241875,287.218975,327.3007
292.34825,287.2399,327.42095
292.379375,287.268975,327.45625
292.41495,287.29285,327.507275
292.462725,287.347075,327.5415
292.508575,287.3684,327.556375
292.5396,287.3862,327.618975
292.578675,287.40535,327.7334
292.62015,287.440375,328.16815
292.650925,287.45555,328.2206
292.690125,287.527425,328.3925
292.729475,287.572825,328.4537
292.757725,287.62525,328.532625
292.786875,287.6887,328.574925
292.828875,287.70595,328.8472
292.876075,287.731175,328.8985
292.9225,287.744425,329.016425
292.9565,287.815825,329.0884
292.981875,287.84995,329.528625
293.007775,287.8759,329.5343
293.050025,287.88545,329.593925
293.096,287.924875,329.776225
293.138025,287.959775,329.7925
293.174275,288.035525,329.808
293.20595,288.0699,329.832675
293.266825,288.10405,329.868625
293.330675,288.113775,329.890825
293.39025,288.16515,329.91485
293.425675,288.190925,329.954875
293.4534,288.209475,330.017425
293.48865,288.23595,330.0797
293.546475,288.2705,330.1482
293.574325,288.285725,330.218225
293.61565,288.30235,330.26895
293.655825,288.3233,330.308125
293.7096,288.345725,330.37285
293.754125,288.3885,330.548175
293.8196,288.440775,330.628
293.855675,288.4558,330.6871
293.883475,288.475375,330.74285
293.921625,288.497575,330.82935
293.9576,288.5171,330.834325
294.024675,288.533175,330.928325
294.074325,288.5588,330.952575
294.09385,288.582775,330.9741
294.13725,288.607075,331.045275
294.188175,288.623075,331.077175
294.230275,288.64475,331.227425
294.25135,288.66255,331.311
294.29105,288.6825,331.574825
294.3515,288.73515,331.829875
294.402175,288.749625,331.8793
294.438225,288.77345,331.885
294.4767,288.787875,331.92945
294.52745,288.8189,332.02175
294.5575,288.9018,332.0465
294.595875,288.92065,332.1327
294.64305,288.938975,332.205675
294.70225,288.948,332.23775
294.7726,288.976575,332.343625
294.800375,288.997025,332.433075
294.820675,289.023975,332.488425
294.87025,289.04495,332.549025
294.91365,289.06405,332.65595
294.9342,289.088475,332.69305
294.95535,289.12945,332.794225
294.97405,289.223975,332.9491
295.008675,289.2474,332.965525
295.04015,289.26165,333.17425
295.080525,289.278625,333.35625
295.130625,289.3121,333.517925
295.185125,289.3599,333.5529
295.21735,289.3745,333.65735
295.24575,289.3974,333.8599
295.2818,289.449375,333.912525
295.302775,289.564875,333.992775
295.328575,289.59385,334.1116
295.368475,289.618525,334.297575
295.4011,289.63955,334.3411
295.43545,289.66435,334.37615
295.470625,289.687575,334.40275
295.526825,289.7048,334.541275
295.5723,289.725675,334.5905
295.618675,289.742125,334.63765
295.66135,289.766275,334.65535
295.6993,289.785075,334.6716
295.7534,289.812275,334.682275
295.78015,289.830925,334.699225
295.815825,289.8567,334.71175
295.873325,289.87035,334.72245
295.906,289.890225,334.7427
295.9496,289.91475,334.771075
295.97065,289.948475,334.80225
296.03605,289.984375,334.860475
296.057425,290.0037,334.8739
296.078025,290.045,334.877
296.11105,290.06075,334.974375
296.150475,290.081375,335.027825
296.173625,290.1083,335.058675
296.215075,290.191125,335.218375
296.2605,290.23255,335.288575
296.3227,290.251775,335.509975
296.396375,290.266675,335.884025
296.43575,290.29145,335.9266
296.472425,290.3211,336.07985
296.5186,290.347575,336.271525
296.5752,290.381425,336.35275
296.6126,290.39605,336.403725
296.6589,290.430375,336.585925
296.709125,290.45685,336.876075
296.7508,290.475575,336.91185
296.793725,290.4992,337.04185
296.845725,290.517375,337.07255
296.8702,290.5466,337.0895
296.940375,290.561625,337.12295
296.9962,290.59625,337.139725
297.0389,290.61565,337.2131
297.092675,290.650925,337.228575
297.135175,290.67935,337.288175
297.162975,290.7028,337.327025
297.21105,290.720475,337.34765
297.2803,290.7444,337.420625
297.31345,290.769625,337.442875
297.34915,290.7936,337.529425
297.40745,290.8284,337.689175
297.441825,290.884875,337.70535
297.468825,290.9133,337.7936
297.53825,290.935575,337.839375
297.594925,290.9897,338.025675
297.6467,291.0014,338.064125
297.736125,291.01845,338.0753
297.769125,291.097875,338.201
297.806475,291.1404,338.339775
297.859675,291.157875,338.5975
297.9162,291.171975,338.70885
298.0131,291.191375,338.84935
298.08025,291.201475,339.397475
298.11915,291.234375,339.478225
298.200025,291.24465,339.50415
298.24355,291.2938,339.55025
298.28025,291.337375,339.615025
298.347325,291.3671,339.659875
298.395525,291.3929,339.74085
298.42785,291.414425,339.775575
298.4773,291.451925,339.83035
298.5235,291.484275,339.869675
298.579825,291.547875,339.972875
298.627625,291.56445,340.0359
298.682125,291.6089,340.088375
298.717525,291.647,340.145075
298.760775,291.674125,340.2007
298.801675,291.706425,340.45485
298.852025,291.7331,340.51105
298.89865,291.756075,340.726625
298.9387,291.7969,340.75055
298.98435,291.831725,340.7803
299.0145,291.894125,340.83385
299.071925,291.927375,340.895125
299.109625,291.9818,340.95985
299.16555,292.04265,341.005025
299.223975,292.081125,341.0218
299.273225,292.10235,341.03105
299.31495,292.163625,341.074175
299.363225,292.19575,341.10705
299.419775,292.21795,341.1325
299.4735,292.244575,341.146575
299.5194,292.26215,341.172225
299.555275,292.283575,341.189875
299.603025,292.309025,341.235075
299.66205,292.367875,341.244775
299.68835,292.39685,341.2755
299.742275,292.4441,341.313775
299.788825,292.51,341.329
299.8181,292.5531,341.406175
299.8969,292.586775,341.4387
299.949275,292.617825,341.454625
300.002025,292.6565,341.4643
300.088925,292.677075,341.5055
300.1256,292.7023,341.514125
300.225375,292.733325,341.53225
300.2722,292.753875,341.555275
300.403825,292.782425,341.598775
300.44245,292.812925,341.61505
300.46815,292.8698,341.648475
300.529125,292.90265,341.667
300.57095,292.928925,341.698975
300.62915,292.978075,341.733275
300.6809,293.012825,341.75115
300.73405,293.0461,341.802675
300.7944,293.1148,341.825775
300.8414,293.148025,341.844725
300.87615,293.19105,341.90265
300.9257,293.222175,341.9181
300.96505,293.25935,341.950825
301.001325,293.295975,341.977825
301.06845,293.31385,341.989925
301.11495,293.337575,342.043575
301.1371,293.3635,342.07695
301.2042,293.38645,342.28445
301.254975,293.424425,342.357375
301.290825,293.44435,342.546675
301.342925,293.4627,342.5867
301.4017,293.4947,342.68035
301.4751,293.517275,342.7977
301.5331,293.555675,342.819575
301.577175,293.59725,342.863225
301.639675,293.637375,342.9503
301.7069,293.67035,343.022025
301.800275,293.712125,343.072825
301.875025,293.786025,343.152175
301.9233,293.822525,343.200725
301.9915,293.86695,343.258475
302.032775,293.91785,343.285125
302.0841,293.99415,343.373275
302.146225,294.0344,343.420975
302.186725,294.07515,343.7957
302.2233,294.2382,343.8069
302.261875,294.277075,343.84435
302.29955,294.32365,343.8559
302.328175,294.35885,343.883375
302.36515,294.38835,343.9294
302.399325,294.41795,343.9507
302.4575,294.47055,344.006675
302.506825,294.4916,344.0807
302.54385,294.526925,344.19335
302.593425,294.5788,344.2738
302.660925,294.6243,344.302875
302.689325,294.658025,344.337775
302.7306,294.698,344.3974
302.790025,294.740625,344.465575
302.8234,294.782625,344.540825
302.8491,294.8155,344.80755
302.9059,294.8376,344.828675
302.95675,294.897775,344.875925
303.000675,294.9349,344.878975
303.054675,294.999675,344.922775
303.0725,295.027775,344.95995
303.1255,295.050375,344.9921
303.1725,295.06,345.081
303.247275,295.0937,345.12975
303.30615,295.120975,345.15535
303.365375,295.148775,345.218075
303.39485,295.2664,345.2858
303.402575,295.2949,345.352575
303.448575,295.337325,345.40635
303.5048,295.3843,345.4296
303.55025,295.416575,345.499475
303.597875,295.4664,345.523375
303.65775,295.492925,345.54195
303.695325,295.539025,345.60525
303.734975,295.582575,345.630275
303.771,295.6107,345.696525
303.798875,295.64515,345.72525
303.8284,295.689875,345.827025
303.85425,295.72485,345.8657
303.899525,295.748875,345.904475
303.95165,295.788075,346.033175
304.007975,295.81985,346.150725
304.050175,295.862625,346.323025
304.0927,295.905275,346.34095
304.139925,295.940575,346.431875
304.175075,295.977175,346.45645
304.22505,296.008275,346.47415
304.264475,296.042375,346.69145
304.314625,296.073925,346.83775
304.3645,296.1123,346.88375
304.4163,296.148,346.93085
304.451675,296.171875,346.9838
304.55115,296.20965,347.033925
304.5864,296.236275,347.073375
304.620675,296.27395,347.094625
304.654675,296.39955,347.186175
304.667475,296.452875,347.247675
304.720825,296.491025,347.312775
304.762475,296.570125,347.4175
304.80435,296.596175,347.55655
304.8666,296.638825,347.63285
304.92655,296.6805,347.70495
304.979625,296.73125,347.8548
305.038525,296.7767,347.8925
305.10205,296.80525,347.9648
305.151975,296.844725,348.001325
305.1835,296.888375,348.0753
305.246425,296.9396,348.145475
305.31295,296.9975,348.1949
305.34945,297.040575,348.242425
305.456725,297.086025,348.28695
305.496875,297.11655,348.307275
305.5428,297.143125,348.33035
305.6226,297.173025,348.379925
305.658025,297.20115,348.4197
305.715475,297.22525,348.44315
305.768975,297.2922,348.462525
305.80435,297.329975,348.5337
305.85155,297.3805,348.5579
305.91695,297.412,348.602275
305.96895,297.463375,348.622225
306.020425,297.5014,348.720725
306.07955,297.540725,348.77255
306.116925,297.5885,348.79
306.1681,297.625275,348.877775
306.218275,297.661325,348.910775
306.2559,297.7232,348.96445
306.311575,297.75505,349.11425
306.432825,297.80735,349.22855
306.460075,297.847375,349.2619
306.51415,297.8896,349.38045
306.563825,297.931325,349.543725
306.598275,297.970875,349.6497
306.62395,298.007525,349.691675
306.6507,298.068775,349.78015
306.702175,298.16745,350.0153
306.7359,298.218975,350.0501
306.7551,298.3189,350.06855
306.8045,298.360375,350.30105
306.853975,298.407725,350.42895
306.903675,298.4458,350.527525
306.946725,298.476025,350.569075
307.007025,298.5196,350.609625
307.053025,298.5769,350.662075
307.085175,298.6195,350.69125
307.1135,298.6634,350.716525
307.14315,298.708975,350.741625
307.16915,298.75205,350.763875
307.2059,298.786525,350.7827
307.2349,298.828725,350.793875
307.2648,298.86405,350.8278
307.3151,298.897375,350.8461
307.351075,298.94175,350.86185
307.37875,298.966825,350.878725
307.408825,298.985375,350.8895
307.433,299.019325,350.898025
307.47065,299.072275,350.9076
307.501075,299.140725,350.915125
307.5292,299.193825,350.931475
307.562575,299.253475,350.938225
307.591375,299.30845,350.95395
307.619525,299.3584,350.9651
307.641675,299.383725,350.975725
307.6717,299.423475,351.003725
307.6931,299.463025,351.041275
307.719775,299.509925,351.083225
307.735775,299.557125,351.115325
307.75965,299.6003,351.1324
307.80735,299.64165,351.171475
307.83575,299.6716,351.27425
307.872925,299.698425,351.336775
307.8951,299.752975,351.396125
307.9274,299.7978,351.4601
307.95195,299.899675,351.488325
307.9919,299.932475,351.599825
308.025925,300.024,351.7456
308.054225,300.069375,351.770975
308.088825,300.11745,351.796375
308.16145,300.17135,351.832425
308.18475,300.20875,351.87275
308.20765,300.2773,351.887175
308.239475,300.328725,351.93045
308.255875,300.363475,351.9691
308.2974,300.407625,352.0042
308.360425,300.45515,352.0511
308.3834,300.484625,352.07635
308.403725,300.5464,352.1117
308.428725,300.5996,352.1245
308.45605,300.625825,352.217125
308.496925,300.66215,352.2672
308.53525,300.70885,352.34765
308.5603,300.733575,352.416
308.59805,300.791575,352.470425
308.631725,300.8709,352.491775
308.667925,300.902575,352.5351
308.6934,300.9341,352.58565
308.726275,300.967925,352.608875
308.754825,301.004325,352.643775
308.779825,301.025725,352.67905
308.80545,301.06305,352.706175
308.867725,301.095275,352.738275
308.887725,301.137625,352.7628
308.91255,301.156925,352.7813
308.9488,301.19875,352.82345
308.97745,301.246,352.8578
309.015975,301.27975,352.883575
309.062525,301.310925,352.924725
309.121575,301.3466,352.9465
309.188575,301.382375,352.95955
309.217825,301.428425,352.998275
309.241625,301.4675,353.039425
309.284325,301.5128,353.06085
309.324925,301.6006,353.0892
309.365725,301.63805,353.137925
309.3962,301.706075,353.18695
309.42865,301.736175,353.219925
309.454575,301.770025,353.255825
309.504925,301.8044,353.29085
309.5272,301.838775,353.326275
309.5565,301.880825,353.3564
309.591025,301.9194,353.422925
309.632325,301.938625,353.46
309.675225,301.9977,353.4796
309.710525,302.03695,353.499175
309.75135,302.07865,353.5296
309.7768,302.152275,353.575125
309.803275,302.188275,353.617275
309.831525,302.231325,353.6856
309.86385,302.2614,353.753575
309.94205,302.28205,353.793375
309.98615,302.335875,353.8055
310.0352,302.394675,353.8679
310.087225,302.491675,353.896675
310.12595,302.5304,353.962725
310.142925,302.567025,353.991075
310.166,302.609375,354.0279
310.185375,302.64535,354.085425
310.237375,302.7042,354.108675
310.265875,302.743175,354.11135
310.30645,302.795625,354.145125
310.330725,302.846275,354.16245
310.3545,302.910025,354.19
310.3894,302.9684,354.20185
310.4059,303.006825,354.257325
310.433025,303.0505,354.270975
310.457025,303.067825,354.286225
310.493475,303.09575,354.334075
310.522,303.138775,354.389925
310.5734,303.185725,354.44355
310.592075,303.2137,354.472075
310.624875,303.280775,354.6136
310.7054,303.3215,354.71955
310.7392,303.3726,354.775125
310.77365,303.4302,354.8318
310.863,303.474775,354.8518
310.900025,303.5416,354.88075
310.932775,303.59305,354.923325
310.974725,303.629175,354.9381
310.978,303.6617,354.968625
311.01975,303.690475,355.015775
311.045125,303.71685,355.071475
311.069325,303.749125,355.1074
311.109425,303.782975,355.144975
311.146,303.828725,355.16305
311.18795,303.896075,355.20985
311.224575,303.93705,355.337225
311.253025,303.98155,355.4283
311.2953,304.00355,355.480825
311.3224,304.040125,355.5352
311.363675,304.0707,355.576725
311.3975,304.104275,355.60155
311.42725,304.139225,355.62365
311.4501,304.2761,355.646475
311.482375,304.311325,355.667925
311.524975,304.3783,355.694925
311.55735,304.437375,355.74385
311.583775,304.46155,355.753875
311.60905,304.52535,355.7995
311.6279,304.5564,355.818625
311.655,304.578725,355.883925
311.690825,304.618925,355.8996
311.729025,304.648075,355.9205
311.756675,304.706575,355.950125
311.79765,304.73675,355.958475
311.8283,304.7493,355.967875
311.861725,304.78125,355.996775
311.90545,304.804825,356.0148
311.941025,304.837225,356.0525
311.995875,304.872425,356.081625
312.034925,304.90885,356.134525
312.082275,304.953825,356.165925
312.125975,305.029875,356.2097
312.18525,305.060425,356.22635
312.217825,305.0942,356.256375
312.276425,305.113175,356.2825
312.303575,305.136725,356.3177
312.340075,305.162925,356.43145
312.361475,305.189025,356.511
312.378475,305.222725,356.536475
312.409825,305.267325,356.552875
312.459925,305.2932,356.582325
312.489525,305.321325,356.6059
312.535075,305.42295,356.64125
312.557325,305.467025,356.692125
312.596875,305.49385,356.711575
312.642425,305.5907,356.7682
312.69665,305.63975,356.8085
312.74735,305.697425,356.839
312.794425,305.737475,356.85975
312.844525,305.77705,356.91515
312.870375,305.829675,356.95085
312.95205,305.871875,357.003925
313.00845,305.967425,357.0171
313.0491,306.009525,357.06215
313.089425,306.07825,357.086075
313.12995,306.1333,357.134575
313.172575,306.201525,357.188825
313.21395,306.2363,357.215075
313.269,306.299075,357.24045
313.308825,306.341775,357.281375
313.333125,306.3684,357.338875
313.38315,306.425825,357.35235
313.42315,306.45325,357.387925
313.46305,306.482,357.4025
313.523725,306.512125,357.441875
313.569775,306.555975,357.469075
313.608725,306.5741,357.50375
313.631925,306.598725,357.528525
313.6768,306.621125,357.5661
313.748175,306.664575,357.591475
313.800675,306.6903,357.603525
313.8642,306.715625,357.6725
313.91885,306.749025,357.706025
313.98985,306.7719,357.7533
314.026825,306.7828,357.7751
314.072675,306.813825,357.81495
314.125,306.8389,357.85765
314.181,306.858725,357.8896
314.229925,306.87735,357.972625
314.2677,306.932875,357.991425
314.3125,306.97125,358.012375
314.372025,306.9891,358.077675
314.41855,307.0419,358.102625
314.479825,307.06555,358.153875
314.52695,307.0829,358.19105
314.564475,307.131675,358.2347
314.627725,307.178825,358.287875
314.66935,307.2014,358.315275
314.709,307.227825,358.338025
314.755125,307.250625,358.390725
314.80795,307.26775,358.4231
314.837625,307.31505,358.444375
314.88055,307.34395,358.46275
314.9876,307.369625,358.526175
315.042075,307.395825,358.5394
315.096525,307.4164,358.553075
315.13185,307.4417,358.59435
315.17005,307.465075,358.605775
315.216875,307.48485,358.63055
315.27295,307.515525,358.660125
315.34025,307.54915,358.6946
315.3702,307.57945,358.71995
315.415925,307.606725,358.76715
315.451425,307.641325,358.784025
315.49685,307.674175,358.802875
315.54305,307.69495,358.823875
315.63965,307.70825,358.840125
315.7021,307.759075,358.88075
315.7456,307.787825,358.91415
315.799375,307.822675,358.96835
315.847625,307.8391,359.01815
315.9124,307.8734,359.0318
315.992675,307.890375,359.05045
316.0785,307.909525,359.073525
316.112025,307.923025,359.082925
316.16545,307.934925,359.09275
316.221175,307.95295,359.144825
316.2833,307.980125,359.195825
316.3398,308.00485,359.215175
316.395325,308.03275,359.24515
316.45135,308.055475,359.267625
316.53465,308.0672,359.2755
316.576925,308.100175,359.2959
316.616425,308.132025,359.31505
316.649525,308.157125,359.339575
316.69065,308.181775,359.36325
316.7376,308.236375,359.393975
316.7781,308.272025,359.416725
316.8272,308.3089,359.435125
316.8742,308.350675,359.477225
316.9106,308.403475,359.49665
316.951175,308.4392,359.525875
317.01205,308.47845,359.54795
317.0713,308.5047,359.586475
317.113325,308.53105,359.598675
317.14725,308.555325,359.614475
317.188675,308.574125,359.6241
317.236675,308.592875,359.65025
317.28105,308.625925,359.68825
317.310475,308.66815,359.703825
317.346275,308.6853,359.75465
317.392275,308.701025,359.770325
317.42305,308.730725,359.797175
317.45135,308.76335,359.840025
317.474675,308.782725,359.8507
317.520525,308.814,359.8689
317.5549,308.84405,359.902825
317.590375,308.8742,359.93425
317.63225,308.898675,359.98705
317.6684,308.923725,360.00885
317.6897,308.9681,360.08045
317.716125,308.984775,360.08855
317.737075,309.00575,360.11225
317.771425,309.031575,360.16495
317.7966,309.06715,360.186725
317.83645,309.116525,360.2258
317.869075,309.14295,360.257225
317.902025,309.160625,360.272025
317.9148,309.182375,360.297925
317.9472,309.20715,360.311725
317.979575,309.2258,360.4098
318.0589,309.245825,360.430325
318.097125,309.262025,360.502025
318.13105,309.3015,360.57195
318.16155,309.3278,360.6016
318.18065,309.3465,360.617425
318.225075,309.3719,360.66485
318.292275,309.40095,360.683
318.328775,309.455075,360.708225
318.36685,309.51,360.842825
318.4336,309.570675,360.8668
318.4671,309.593175,360.88775
318.512025,309.61015,360.913975
318.57,309.6736,360.9538
318.60415,309.70275,360.974925
318.62405,309.776775,361.01925
318.685725,309.810675,361.081875
318.74155,309.8392,361.1007
318.830825,309.85185,361.13445
318.859475,309.866675,361.172075
318.90015,309.8854,361.23455
318.943525,309.904525,361.24695
319.00775,309.92995,361.297925
319.0567,309.951675,361.35915
319.129775,309.98805,361.45215
319.184325,309.997975,361.513225
319.225375,310.009525,361.56135
319.2734,310.035825,361.610375
319.321025,310.049725,361.66135
319.356125,310.066275,361.67395
319.3877,310.11445,361.711475
319.431675,310.13115,361.744725
319.47395,310.1649,361.762775
319.498225,310.238575,361.781775
319.585025,310.2693,361.79585
319.6502,310.2951,361.8442
319.68935,310.32335,361.8745
319.731975,310.344275,361.9121
319.78695,310.40545,361.9325
319.832375,310.43525,361.942625
319.864,310.50815,361.969225
319.8998,310.53425,361.99005
319.9311,310.561075,361.996975
319.96165,310.585,362.044875
320.0069,310.626,362.080225
320.033025,310.6493,362.08285
320.04495,310.669725,362.09655
320.062375,310.6997,362.1284
320.080075,310.728775,362.1558
320.1015,310.757175,362.18165
320.141625,310.8523,362.1928
320.1977,310.890975,362.221975
320.241225,310.91505,362.240675
320.272,310.950925,362.28155
320.29365,311.103525,362.3017
320.3332,311.146175,362.337675
320.372775,311.1885,362.388525
320.401875,311.212,362.410575
320.45955,311.23215,362.446975
320.47945,311.276375,362.4711
320.5192,311.32685,362.74015
320.557175,311.35725,362.801325
320.58565,311.387225,362.890875
320.62535,311.427075,362.9951
320.657825,311.472075,363.027375
320.70065,311.50455,363.048225
320.767775,311.529225,363.084325
320.819125,311.56895,363.096775
320.852025,311.594425,363.122675
320.90505,311.61515,363.15245
320.947875,311.63505,363.174675
320.977275,311.651425,363.218675
321.013925,311.676775,363.26875
321.05855,311.694375,363.309525
321.0889,311.7212,363.354075
321.130875,311.752175,363.373325
321.176275,311.80615,363.412725
321.20375,311.83615,363.439925
321.2269,311.866275,363.483725
321.28565,311.907575,363.52395
321.3318,311.96585,363.6074
321.380075,312.033775,363.656925
321.41665,312.077425,363.705775
321.48095,312.1086,363.7458
321.51105,312.19645,363.775825
321.55545,312.2239,363.89995
321.60095,312.2478,364.014525
321.625325,312.275,364.07105
321.682575,312.295,364.128275
321.717675,312.35245,364.1543
321.749,312.37205,364.183025
321.785575,312.3925,364.223425
321.807,312.42655,364.254725
321.85195,312.457875,364.2975
321.8994,312.487575,364.33055
321.93245,312.516325,364.36955
321.96385,312.547825,364.38225
322.01705,312.625975,364.41605
322.048325,312.662275,364.44315
322.089225,312.70175,364.506075
322.1673,312.754725,364.529825
322.20305,312.796625,364.552325
322.2401,312.8467,364.66075
322.269975,312.8987,364.708475
322.31325,312.927675,364.7606
322.343975,312.9601,364.79805
322.41855,312.998775,364.9244
322.462075,313.03545,365.048875
322.48735,313.075175,365.08895
322.5188,313.104975,365.1293
322.56735,313.132975,365.15345
322.6153,313.1663,365.207725
322.651975,313.2556,365.315725
322.687275,313.296625,365.3426
322.719975,313.330175,365.47405
322.7575,313.37965,365.48825
322.7964,313.479775,365.516375
322.84825,313.50645,365.595025
322.89255,313.540325,365.69655
322.9255,313.571875,365.738
322.95615,313.60785,365.7721
322.98905,313.69545,365.793975
323.019125,313.762875,365.846925
323.075925,313.821875,365.983625
323.107775,313.872675,366.0919
323.139275,313.915825,366.15935
323.160425,313.9526,366.178275
323.1928,313.96745,366.226675
323.2283,313.9996,366.23945
323.25175,314.051275,366.286325
323.275025,314.085325,366.38765
323.300775,314.1293,366.4364
323.35355,314.16505,366.5011
323.4072,314.20525,366.563075
323.43225,314.245975,366.632175
323.455875,314.30685,366.6614
323.49965,314.34595,366.71605
323.53725,314.4008,366.790925
323.5778,314.431375,366.82585
323.620925,314.50355,366.910875
323.637525,314.553625,366.98915
323.6862,314.597975,367.08115
323.7247,314.6435,367.2078
323.74955,314.680925,367.219225
323.785025,314.73,367.301775
323.816525,314.774975,367.3736
323.854525,314.827925,367.395875
323.8856,314.88605,367.449175
323.926925,314.925675,367.471525
323.950725,314.985,367.51595
323.99,315.0343,367.53425
324.03145,315.086475,367.584975
324.07495,315.116725,367.63135
324.109075,315.1659,367.650225
324.151425,315.20615,367.705725
324.190725,315.253725,367.74415
324.2227,315.286025,367.750375
324.26805,315.368025,367.791525
324.3091,315.4058,367.9026
324.336325,315.444675,367.996075
324.36295,315.47825,368.026975
324.402975,315.498375,368.09475
324.42785,315.5388,
324.465675,315.613325,
324.509,315.67815,
324.5532,315.7138,
324.5859,315.74365,
324.62755,315.775925,
324.6774,315.824275,
324.71865,315.8524,
324.7591,315.9237,
324.801375,315.96445,
324.84805,316.000025,
324.89705,316.030225,
324.93435,316.076175,
324.9627,316.1108,
325.001625,316.212675,
325.0453,316.238875,
325.093625,316.331775,
325.123625,316.379325,
325.164925,316.407025,
325.202375,316.4561,
325.25275,316.47675,
325.2816,316.515225,
325.32055,316.5489,
325.399925,316.580125,
325.447525,316.603075,
325.5173,316.63035,
325.582675,316.659625,
325.639325,316.68515,
325.686225,316.7462,
325.738375,316.769225,
325.7887,316.7908,
325.82525,316.826375,
325.92785,316.856375,
325.963325,316.9052,
326.01855,316.9345,
326.055075,316.9796,
326.11105,317.00145,
326.173925,317.0348,
326.232425,317.067025,
326.282975,317.09995,
326.322525,317.149175,
326.369975,317.243375,
326.442125,317.274975,
326.499575,317.299475,
326.5344,317.33655,
326.56335,317.359675,
326.6104,317.40305,
326.670525,317.4312,
326.717675,317.501975,
326.76435,317.534625,
326.817025,317.5773,
326.859925,317.599825,
326.922625,317.617025,
326.975125,317.639975,
327.01065,317.67785,
327.05845,317.701375,
327.107275,317.728475,
327.152275,317.7612,
327.204425,317.80215,
327.260025,317.8561,
327.331625,317.875575,
327.3732,317.898775,
327.406225,317.95655,
327.4741,318.009125,
327.510925,318.03065,
327.549025,318.077025,
327.616975,318.102675,
327.68585,318.124925,
327.7311,318.19145,
327.818375,318.2132,
327.87795,318.268375,
327.9161,318.29665,
327.96815,318.318925,
328.03765,318.341225,
328.1082,318.359725,
328.1704,318.39735,
328.2327,318.41705,
328.286725,318.43075,
328.3421,318.460625,
328.4018,318.47795,
328.4577,318.56465,
328.527975,318.607675,
328.570775,318.637925,
328.61955,318.675225,
328.6718,318.719175,
328.72285,318.752025,
328.76305,318.8485,
328.819175,318.8706,
328.860475,318.905575,
328.914825,318.94715,
328.95755,318.9862,
329.034875,319.0167,
329.1049,319.102775,
329.1447,319.13135,
329.18605,319.16935,
