SPK_SPKC04b,SPK_SPKC11a
438.67985,505.228225
438.70605,505.318675
438.724475,505.405475
438.744925,505.462125
438.758425,505.5268
438.771175,505.785
438.789175,505.85945
438.801975,505.9439
438.813475,505.956275
438.8265,505.9833
438.8348,506.1172
438.853475,506.1654
438.863175,506.194925
438.8835,506.363275
438.922125,506.5571
438.944025,506.76585
438.95635,506.887
438.976125,507.079825
438.9958,507.16615
439.00905,507.324975
439.02275,507.377175
439.03875,507.407775
439.0842,507.43985
439.0974,507.7757
439.12135,507.7782
439.158025,507.858625
439.1882,507.9183
439.193175,507.936425
439.212725,507.976675
439.2293,508.035725
439.257675,508.228525
439.2684,508.57635
439.28625,508.70325
439.309575,508.824775
439.357275,508.883675
439.383725,508.919425
439.448725,509.03875
439.491725,509.0648
439.915375,509.176775
439.92845,509.334175
440.006925,509.520375
440.048575,509.57075
440.093025,509.756775
440.11395,509.80655
440.15495,509.87085
440.191375,509.90375
440.214775,510.0168
440.255275,510.04025
440.29095,510.05405
440.3318,510.080825
440.3556,510.286725
440.899425,510.4668
440.9133,510.6235
440.927925,510.677875
440.963275,510.690125
440.994075,510.7309
441.01065,510.7467
441.0402,510.781625
441.05895,510.811475
441.080775,510.8708
441.09435,510.87375
441.120025,510.944625
441.209125,511.0039
441.2251,511.06765
441.259225,511.0871
441.3038,511.140075
441.3214,511.18525
441.38605,511.288825
441.443125,511.292825
441.490875,511.3157
441.528825,511.37815
441.5501,511.3823
441.56915,511.5233
441.59325,511.53645
441.61465,511.569225
441.63765,511.5808
441.6539,511.620675
441.67365,512.041475
441.69505,512.201275
441.728675,512.205675
441.78545,512.215025
441.821075,512.2831
441.860675,512.459525
441.880625,512.46125
441.9129,512.4758
441.950875,512.5497
441.9756,512.577925
442.02055,512.660275
442.0534,512.6721
442.078975,512.76815
442.1107,512.8159
442.139875,512.847525
442.16055,512.875675
442.18395,512.882325
442.2027,512.9557
442.2293,513.060275
442.242225,513.134925
442.28375,513.1494
442.301075,513.191875
442.345325,513.215975
442.39705,513.31495
442.430325,513.376075
442.44485,513.45395
442.4683,513.5185
442.503225,513.5982
442.539675,513.776125
442.5538,513.857375
442.5751,513.907625
442.5931,513.93955
442.62325,513.993675
442.6503,514.2197
442.6739,514.23395
442.6977,514.3248
442.7295,514.4047
442.765025,514.59705
442.810825,514.67755
442.83565,514.702325
442.852625,514.726225
442.8817,514.817475
442.915425,514.833875
443.175125,514.849225
443.19445,514.992525
443.22605,515.056975
443.2502,515.2105
443.27025,515.2297
443.290125,515.289625
443.304125,515.302525
443.3189,515.3245
443.332375,515.419475
443.35105,515.435025
443.36535,515.5118
443.371275,515.556925
443.387775,515.9834
443.3993,516.076025
443.4138,516.190925
443.431575,516.23265
443.444775,516.3273
443.455625,516.393975
443.480775,516.41965
443.5017,516.53445
443.563275,516.599025
443.612575,516.76125
443.626175,516.7833
443.638925,516.908325
443.6742,517.192225
443.688025,517.4439
443.7278,517.4568
443.774975,517.49625
443.799325,517.50735
443.822725,517.54375
443.8384,517.67985
443.85635,517.706075
443.876675,517.8773
443.889125,517.97515
443.907075,518.161975
443.933575,518.175125
443.947325,518.274325
443.96635,518.383325
443.993,518.409575
444.150575,518.4948
444.18975,518.510875
444.215075,518.524875
444.23735,518.5498
444.271675,518.725825
444.29385,518.910825
444.317275,518.944925
444.330125,519.1293
444.3544,519.1961
444.3724,519.36485
444.38665,519.432075
444.400225,519.58035
444.430725,519.595075
444.469375,519.6537
444.484675,519.661825
444.50795,519.73115
444.5332,519.7556
444.56175,519.797725
444.581075,519.804575
444.604325,519.818925
444.618975,519.90105
444.65165,519.936625
444.66385,519.93835
444.6906,519.9891
444.7279,520.28
444.753625,520.4474
444.76995,520.491725
444.786425,520.948925
444.808925,520.9923
444.86975,521.066525
444.920125,521.365675
444.970725,521.469475
444.990275,521.59615
445.0296,521.62765
445.0436,521.63305
445.07355,521.658575
445.09485,521.682675
445.1108,521.7252
445.13575,521.7568
445.15695,521.7634
445.179925,521.7763
445.18855,521.781025
445.209,521.81825
445.23215,521.85925
445.246375,521.88835
445.264575,521.897475
445.2819,521.975875
445.2973,522.0525
445.3141,522.10875
445.3241,522.225775
445.349125,522.257
445.371275,522.413625
445.38995,522.679225
445.40425,522.8686
445.426975,522.9253
445.442375,523.149775
445.468225,523.26135
445.484875,523.3837
445.5067,523.496775
445.51685,523.5209
445.53645,523.548775
445.559775,523.6405
445.575625,523.83405
445.589175,524.0574
445.60525,524.17205
445.62535,524.190025
445.646,524.522625
445.669225,524.563975
445.6865,524.6004
445.7268,524.64765
445.7509,524.698875
445.7691,524.756075
445.800225,524.760975
445.816625,524.772025
445.85105,524.788175
445.88725,524.79585
445.903425,524.808225
445.916625,524.813875
445.932025,524.8214
445.95865,524.83675
445.977975,524.8927
445.993525,524.992775
446.0151,525.064425
446.03685,525.3039
446.05325,525.320475
446.0703,525.407475
446.086675,525.4242
446.10925,525.560875
446.132225,525.587525
446.164425,525.627125
446.185025,525.697425
446.217275,525.7678
446.23695,525.8652
446.25285,525.902825
446.277725,525.911575
446.29465,525.968725
446.311925,525.9973
446.3296,526.003225
446.347725,526.0294
446.3616,526.036
446.3757,526.053675
446.393275,526.063625
446.405825,526.11535
446.4359,526.131475
446.45815,526.1831
446.484175,526.293675
446.517025,526.727875
446.550475,526.804175
446.57555,526.820825
446.59665,526.83185
446.61815,526.880625
446.643,526.89955
446.65485,526.939575
446.6766,526.9738
446.6924,527.037125
446.7229,527.255875
446.7314,527.273125
446.75785,527.339875
446.787625,527.372725
446.82525,527.426375
446.875925,527.4583
446.92895,527.7771
446.969175,527.78125
446.996525,527.7868
447.013975,527.7903
447.040225,527.8043
447.064375,527.8729
447.1649,528.008125
447.1862,528.060825
447.226325,528.362325
447.264425,528.444075
447.29475,528.465225
447.319925,528.542725
447.349275,528.597175
447.371,528.779075
447.4001,528.802075
447.4208,528.80805
447.459675,528.908775
447.48955,528.9595
447.5325,529.01815
447.550625,529.061375
447.591125,529.07705
447.61915,529.155225
447.645025,529.158425
447.657775,529.250125
447.6877,529.287575
447.704225,529.4405
447.72865,529.860675
447.749775,529.9012
447.789025,530.096875
447.807325,530.242775
447.82815,530.29645
447.8473,530.339375
447.890775,530.3509
447.919875,530.371325
447.9378,530.50215
447.9593,530.5672
447.9727,530.70665
447.995025,530.73255
448.021425,530.833175
448.049,530.87025
448.0637,530.996425
448.079,531.15215
448.089025,531.2193
448.124125,531.404825
448.1702,531.71315
448.196925,531.86285
448.22225,531.91965
448.2462,531.92745
448.271225,531.981625
448.2954,532.01825
448.31575,532.026525
448.333975,532.083
448.350975,532.1214
448.36255,532.142225
448.379575,532.5513
448.39395,532.608225
448.41115,532.64435
448.42435,532.6985
448.4391,532.73915
448.448375,532.933075
448.470425,533.11955
448.4934,533.207075
448.511975,533.22925
448.542375,533.2467
448.562725,533.260625
448.604075,533.279725
448.629875,533.372625
448.66655,533.510675
448.686625,533.631325
448.723625,533.73395
448.761375,533.785825
448.780925,533.808375
448.807375,533.845175
448.8216,533.861775
448.854675,533.9259
448.880525,533.942625
448.90455,534.08755
448.92145,534.0914
448.9471,534.1125
448.9646,534.3209
448.98065,534.380975
448.99595,534.46065
449.0134,534.476175
449.026125,534.4903
449.053325,534.54515
449.086475,534.6373
449.104525,534.9016
449.1372,535.027675
449.16355,535.056575
449.2411,535.07715
449.27005,535.1897
449.293625,535.2127
449.314625,535.2244
449.350925,535.401675
449.3797,535.466125
449.397,535.6261
449.435225,535.7888
449.4633,535.863825
449.4898,536.091225
449.518,536.13465
449.53865,536.166975
449.5583,536.18995
449.593225,536.216
449.623225,536.236325
449.63865,536.704625
449.66165,536.771525
449.69375,536.78485
449.717525,536.8837
449.755275,536.98545
449.77745,537.007925
449.817625,537.03235
449.865725,537.044
449.8978,537.0592
449.9233,537.065975
449.952775,537.0789
449.980625,537.082275
449.997675,537.085125
450.01745,537.111675
450.040375,537.117825
450.06095,537.14
450.08645,537.180875
450.119825,537.42255
450.16745,537.501425
450.19095,537.52705
450.225575,537.548575
450.247875,537.623875
450.284975,537.6872
450.31125,537.72605
450.326575,537.885775
450.351125,537.913075
450.373075,537.994875
450.3873,538.0701
450.412875,538.412025
450.446775,538.440975
450.579275,538.54515
450.620475,538.6341
450.648575,538.638725
450.67045,538.643925
450.69395,538.72015
450.71605,539.1015
450.73445,539.195925
450.7638,539.25975
450.793125,539.265475
450.803425,539.270975
450.822025,539.287425
450.8795,539.290225
450.901925,539.30025
450.916575,539.352125
450.938825,539.385275
450.975825,539.4471
451.075925,539.471325
451.1245,539.57305
451.137975,539.59945
451.176525,539.62805
451.182325,539.67805
451.20385,539.706525
451.22795,539.73895
451.25285,539.767975
451.280975,539.8648
451.3408,539.942625
451.3872,539.971825
451.411375,540.1325
451.439175,540.142475
451.4535,540.280125
451.4657,540.29135
451.4784,540.4054
451.495825,540.436475
451.524575,540.48925
451.543975,540.65985
451.5653,540.8582
451.582925,540.957125
451.599475,540.9609
451.64285,540.962
451.673075,541.08155
451.6979,541.092775
451.72625,541.161975
451.833,541.321825
451.8571,541.3418
451.8785,541.349375
451.891175,541.366625
451.918075,541.5005
451.9452,541.82405
451.96005,541.85495
451.971,541.948475
451.993525,541.9771
452.016075,541.992325
452.04295,542.0028
452.050575,542.040025
452.069875,542.15575
452.1078,542.1966
452.149175,542.5305
452.355525,542.67615
452.37595,542.67865
452.4001,542.79495
452.419,542.800575
452.439025,542.8032
452.461575,542.811125
452.47365,542.84135
452.4979,542.86945
452.51535,542.88475
452.5481,542.9042
452.588325,542.908025
452.63625,542.95365
452.7095,543.005025
452.72345,543.175975
452.741025,543.326125
452.759125,543.597675
452.78165,543.649875
452.796675,543.74485
452.80675,543.781675
452.82785,543.800075
452.841675,543.82865
452.87165,543.8936
452.891875,543.89735
452.90765,543.94385
452.9695,543.955525
453.1023,543.99505
453.135075,544.02195
453.174125,544.0294
453.1864,544.0567
453.203625,544.086325
453.24,544.089825
453.2607,544.1006
453.2797,544.12545
453.30115,544.175725
453.322775,544.413325
453.3423,544.4403
453.360125,544.4784
453.378325,544.561925
453.397575,544.58075
453.416475,544.6925
453.448125,544.714175
453.470675,544.74115
453.4932,544.89365
453.534525,544.896675
453.5572,545.0422
453.577325,545.08275
453.5959,545.28255
453.606975,545.3851
453.622775,545.59915
453.62615,545.63565
453.63235,545.73325
453.65585,545.837975
453.669675,545.850875
453.7226,546.139225
453.7575,546.17675
453.79175,546.1965
453.813125,546.23865
453.83055,546.26285
453.843275,546.311675
453.85895,546.317025
453.8739,546.404275
453.8896,546.5249
453.906075,546.5843
453.922575,546.657675
453.943875,546.739925
453.961825,546.754175
453.971725,547.0914
453.984775,547.1623
453.9978,547.179125
454.0103,547.31745
454.0204,547.666075
454.0469,547.7838
454.081475,547.79
454.12245,547.863775
454.166325,547.890625
454.217375,547.909075
454.24075,548.18375
454.25785,548.21055
454.28125,548.2468
454.30485,548.29055
454.327575,548.559075
454.352575,548.564325
454.3702,548.575875
454.383025,548.929275
454.396,548.964125
454.40795,548.993525
454.42555,549.01565
454.452675,549.04295
454.475225,549.1086
454.5047,549.11305
454.5312,549.11815
454.560575,549.1563
454.5986,549.18805
454.6326,549.520925
454.6547,549.683725
454.7077,549.811675
454.731025,549.97685
454.75615,550.00735
454.785575,550.05135
454.8025,550.07445
454.83475,550.173975
454.8472,550.210975
454.865175,550.363925
454.87645,550.477325
454.9036,550.480725
454.921125,550.6259
454.973925,550.629
455.005725,550.6728
455.028925,550.893625
455.062375,550.90635
455.087425,551.065925
455.1234,551.110125
455.144825,551.14355
455.16805,551.397175
455.1869,551.43255
455.199525,551.46725
455.2145,551.542725
455.23025,551.643725
455.24715,551.726175
455.26745,551.7551
455.28345,551.81135
455.319225,551.85025
455.3354,551.8706
455.3572,551.962975
455.378225,552.074225
455.4084,552.132375
455.424875,552.16145
455.449475,552.233275
455.46975,552.3693
455.486825,552.40725
455.52835,552.50375
455.594125,552.510575
455.618625,552.532875
455.658575,552.54825
455.694175,552.561475
455.7072,552.5976
455.720725,552.61875
455.741425,552.711625
455.758725,552.7977
455.7705,552.9557
455.78715,553.113325
455.80105,553.455325
455.8201,553.62215
455.8515,553.67455
455.8856,553.9746
455.90895,554.06455
455.940375,554.210725
455.9805,554.5878
456.011925,554.758375
456.0274,554.8539
456.049325,554.872425
456.062325,554.892525
456.084475,554.91535
456.09355,555.083825
456.105575,555.1366
456.120525,555.176025
456.148375,555.217775
456.171975,555.70735
456.21405,555.730325
456.255875,555.8474
456.268425,555.89785
456.28345,556.261625
456.29425,556.38245
456.30845,556.434925
456.317725,556.671775
456.344525,556.940475
456.359275,557.048375
456.3702,557.147875
456.38855,557.168925
456.4029,557.41535
456.41225,557.6486
456.43465,557.96025
456.45775,558.142375
456.5115,558.164775
456.55095,558.56055
456.610975,558.9234
456.64875,559.072975
456.7114,559.209175
456.74835,559.278425
456.7704,559.412575
456.7852,559.791475
456.803,560.03475
456.812175,560.222025
456.8334,560.251975
456.8568,560.624075
456.8683,560.9543
456.890875,561.10735
456.9069,561.2738
456.924825,561.307
456.9437,561.373825
456.964075,561.400425
457.00085,561.500425
457.030225,561.542725
457.0572,561.575325
457.11735,561.661325
457.172575,561.94925
457.20975,562.17975
457.238925,562.184075
457.276775,562.193025
457.2879,562.21815
457.304025,562.227775
457.31465,562.249325
457.3321,562.255675
457.3438,562.260475
457.3575,562.343075
457.369725,562.454925
457.384725,562.58715
457.406075,562.64115
457.4156,562.7413
457.439575,562.794725
457.46635,562.842375
457.48785,562.850125
457.503925,562.86115
457.520325,562.89235
457.538625,562.92745
457.563675,562.9526
457.58425,563.03035
457.602075,563.143425
457.61985,563.35
457.646175,563.383625
457.67255,563.545575
457.69075,563.591025
457.702725,563.8216
457.714625,563.86235
457.735525,563.892025
457.752575,563.899475
457.779375,564.367325
457.806775,564.456075
457.82505,564.52405
457.8449,564.609125
457.8579,564.61035
457.870025,564.7112
457.885125,564.799575
457.90025,564.852575
457.91585,564.925075
457.928275,565.008925
457.943775,565.02755
457.967875,565.12175
458.011075,565.22325
458.0481,565.258475
458.080825,565.277225
458.12555,565.380925
458.1851,565.43295
458.25775,565.444225
458.279725,565.621025
458.297675,565.713625
458.308475,565.717475
458.32,565.9427
458.330275,565.9905
458.354875,566.139275
458.36135,566.19665
458.3739,566.2599
458.3947,566.266175
458.421425,566.313825
458.49365,566.478075
458.533325,566.48655
458.551875,566.898025
458.581675,566.9792
458.62245,567.030975
458.63745,567.053775
458.651475,567.34455
458.6716,567.40565
458.686025,567.441225
458.701925,567.5211
458.71245,567.66365
458.72215,567.7934
458.73625,567.7968
458.742625,567.80455
458.7581,567.84285
458.76885,567.8885
458.7846,567.9263
458.829125,568.1875
458.861475,568.20475
458.893125,568.276525
458.92795,568.30565
459.014375,568.64665
459.03225,568.656875
459.06415,568.710625
459.11445,568.71475
459.16415,568.814625
459.1806,569.003925
459.198375,569.063875
459.23915,569.121225
459.260375,569.174325
459.2764,569.381125
459.287325,569.388575
459.298025,569.461175
459.321225,569.577575
459.340375,569.6125
459.359225,569.632925
459.5898,569.662725
459.849425,569.717
459.8772,569.729775
459.9016,569.756825
459.9297,569.945625
459.95115,569.99495
459.96425,570.053825
459.972975,570.163025
459.98375,570.21145
459.996275,570.297775
460.008875,570.32155
460.01835,570.33655
460.07605,570.36695
460.117175,570.381125
460.148125,570.6416
460.179625,570.942625
460.21045,570.9683
460.2363,571.0815
460.26985,571.261125
460.286225,571.3946
460.336725,571.40375
460.353625,571.686775
460.3728,571.735
460.39565,571.7577
460.418275,571.78085
460.438675,571.800875
460.45405,571.9035
460.46915,571.956525
460.48155,571.969475
460.4924,572.176625
460.511625,572.288
460.5432,572.36265
460.576375,572.38945
460.60435,572.4277
460.658675,572.4567
460.7001,572.47715
460.7237,572.5451
460.760025,572.5554
460.786775,572.5786
460.80485,572.8071
460.8329,572.871675
460.8514,572.996475
460.866175,573.0358
460.9195,573.039375
460.93975,573.052875
460.958675,573.16675
460.9881,573.24305
461.0085,573.3893
461.0341,573.47715
461.058175,573.57465
461.082425,573.583575
461.118325,573.585375
461.1491,573.653675
461.162025,573.6645
461.183925,573.6683
461.198475,573.711225
461.215875,573.719675
461.232125,573.9039
461.2541,573.993
461.286,574.062375
461.3065,574.131825
461.324825,574.203875
461.3534,574.2202
461.376325,574.22165
461.4006,574.235
461.4134,574.26755
461.420725,574.27665
461.43685,574.36815
461.449725,574.55955
461.460225,574.76405
461.4732,574.945275
461.4832,574.964775
461.491725,574.969575
461.507725,575.011275
461.52645,575.04915
461.575625,575.062625
461.6264,575.111875
461.70745,575.3238
461.73535,575.563725
461.7595,575.6029
461.78,575.6227
461.833,575.631625
461.85595,575.6342
461.8793,575.731825
461.898625,575.8465
461.91475,575.891925
461.93125,575.90165
461.946,575.94575
461.963275,575.9506
461.985,576.241975
462.0012,576.4033
462.015625,576.414475
462.0249,576.44625
462.036875,576.580675
462.04575,576.58695
462.0561,576.638925
462.066525,576.73005
462.094675,576.81645
462.117225,576.819575
462.14275,576.92015
462.16905,576.982875
462.21175,577.1054
462.232625,577.196275
462.2646,577.25785
462.296875,577.27025
462.337325,577.294175
462.3551,577.429375
462.3703,577.6172
462.38425,577.618725
462.409875,577.637425
462.4296,577.772425
462.4431,577.816275
462.4613,577.836875
462.47315,577.957625
462.490375,578.002525
462.51095,578.0295
462.53155,578.046575
462.542925,578.0502
462.55795,578.068825
462.575575,578.131775
462.597775,578.196225
462.6154,578.2854
462.63175,578.3028
462.641725,578.32295
462.660925,578.5862
462.68605,578.724825
462.710725,578.74995
462.7298,578.76655
462.77865,578.8271
462.8024,579.007125
462.831125,579.273
462.86065,579.34695
462.88615,579.3525
462.915675,579.4903
462.9458,579.494575
462.9586,579.521075
462.974875,579.52285
462.985075,579.778775
462.998,579.854875
463.00975,579.909625
463.02135,579.989675
463.03595,580.26865
463.055475,580.575625
463.07045,580.636525
463.0877,580.7169
463.127725,580.844925
463.14685,580.95595
463.1873,580.959625
463.211875,581.010325
463.225175,581.08935
463.2521,581.110625
463.3028,581.159325
463.3199,581.222325
463.353225,581.256725
463.37615,581.348375
463.397,581.60635
463.420625,581.60775
463.434075,581.63
463.455325,581.64995
463.481775,581.670975
463.50445,581.6769
463.524775,581.6958
463.54,581.717775
463.5605,581.748525
463.5747,581.81895
463.5978,582.18415
463.614825,582.256675
463.633075,582.34605
463.66505,582.389475
463.724825,582.4755
463.7832,582.518225
463.846475,582.52005
463.8704,582.61365
463.89895,582.61595
463.9136,582.734725
463.92465,583.227975
463.94705,583.262375
463.9718,583.310525
463.98135,583.3218
463.9999,583.324575
464.1216,583.334975
464.221825,583.724075
464.276775,583.97565
464.2981,583.9821
464.3326,583.99055
464.353975,584.5684
464.370675,584.69735
464.388225,584.79015
464.40305,584.983675
464.416275,585.21375
464.439425,585.2489
464.446725,585.312875
464.467575,585.343725
464.485325,585.36505
464.50935,585.5445
464.52995,585.77385
464.552975,585.90105
464.6079,585.99065
464.6317,586.031275
464.65195,586.067125
464.708,586.076325
464.73835,586.285825
464.7579,586.336525
464.787125,586.627825
464.80565,586.691025
464.8419,586.75605
464.864,586.91065
464.88415,587.0927
464.895025,587.2328
464.912,587.44615
464.930225,587.47385
464.941375,587.572575
464.956375,587.64005
464.968275,587.71335
464.99285,587.81845
465.034825,587.902175
465.0679,588.005475
465.09685,588.190275
465.108625,588.412125
465.139125,588.4475
465.18315,588.4709
465.21125,588.4818
465.237325,588.603275
465.286875,588.684525
465.314425,588.828025
465.34325,588.85245
465.3641,588.881925
465.410225,589.065175
465.427975,589.209525
465.447925,589.276675
465.46545,589.288075
465.4782,589.335275
465.48645,589.4696
465.500325,589.48595
465.513875,589.525325
465.524025,589.70495
465.5366,589.81115
465.546225,589.834
465.580975,589.999325
465.6267,590.036025
465.682925,590.323725
465.706225,590.3326
465.756425,590.495325
465.8363,590.555975
465.86585,590.59475
465.90745,590.638375
465.9194,590.759875
465.950625,590.810575
465.960275,590.820175
465.981425,590.8447
465.99695,590.998325
466.0056,591.001825
466.02835,591.110475
466.0476,591.130975
466.06965,591.230125
466.09995,591.23555
466.114825,591.7265
466.138925,591.74255
466.161625,591.888825
466.18475,591.9119
466.207,591.968925
466.2214,592.16275
466.236575,592.2297
466.252425,592.24775
466.26565,592.255475
466.27765,592.317175
466.289625,592.347025
466.30395,592.4387
466.31735,592.462675
466.365325,592.633575
466.42385,592.66135
466.479375,592.69165
466.608,592.696375
466.629275,592.698625
466.652525,592.71525
466.679625,592.762475
466.708375,592.846525
466.732725,592.8732
466.759525,592.910625
466.80365,592.93845
466.82045,593.15195
466.8425,593.1551
466.870175,593.1763
466.908375,593.178575
466.95155,593.333725
466.992425,593.364275
467.04435,593.3881
467.0807,593.550925
467.105525,593.6717
467.160925,593.707225
467.18395,593.814525
467.21495,594.035125
467.2354,594.0471
467.25095,594.07265
467.2706,594.098275
467.2907,594.186675
467.318325,594.256125
467.38665,594.2595
467.427675,594.284475
467.51115,594.286575
467.528475,594.290225
467.560175,594.2926
467.58935,594.345825
467.617525,594.394625
467.657175,594.434525
467.70235,594.49775
467.7316,594.5528
467.774025,594.569875
467.79335,594.596775
467.81185,594.62395
467.840225,594.699425
467.853975,594.7406
467.861425,594.822975
467.914075,594.915425
468.03455,595.056875
468.0774,595.09205
468.232775,595.148175
468.25995,595.1823
468.2833,595.19525
468.29495,595.22625
468.314425,595.22865
468.340775,595.4787
468.3591,595.542675
468.3741,595.565475
468.39155,595.5966
468.4063,595.601825
468.452475,595.612425
468.4802,595.633375
468.491175,595.63885
468.504025,595.663375
468.515875,595.700775
468.53405,595.715625
468.558525,595.7664
468.568075,595.82895
468.581025,595.832975
468.62515,595.906375
468.645425,595.960475
468.686875,596.0122
468.724875,596.0409
468.751825,596.08555
468.85545,596.406175
468.8887,596.414225
468.9429,596.460475
468.9849,596.704675
469.005775,596.762675
469.0208,596.8533
469.0358,597.022975
469.0466,597.040225
469.072725,597.43735
469.0904,597.449975
469.11335,597.469275
469.1436,597.51695
469.160975,597.58665
469.188775,597.875525
469.2203,597.91305
469.241675,597.9861
469.26265,598.031975
469.2845,598.041225
469.3088,598.1567
469.3249,598.1629
469.3447,598.2748
469.3726,598.30465
469.390375,598.524625
469.420425,598.529275
469.437675,598.5342
469.456975,598.58705
469.479975,598.591125
469.512075,598.596825
469.5322,598.6082
469.54655,598.639425
469.57605,598.727075
469.611525,598.74665
469.690175,598.792575
469.77275,598.841775
469.787,598.851725
469.80845,598.867275
469.8412,599.09385
469.86365,599.362475
469.883775,599.590275
469.89715,599.791925
469.9206,599.8019
469.935275,599.921125
469.953575,599.924675
469.9642,599.987725
469.974325,
469.985025,
469.99845,
470.007875,
470.015025,
470.02005,
470.026,
470.0398,
470.06325,
470.08795,
470.1049,
470.11905,
470.139,
470.161425,
470.197875,
470.22535,
470.2551,
470.308675,
470.342575,
470.375125,
470.39455,
470.411075,
470.436125,
470.4519,
470.476475,
470.49705,
470.5179,
470.531025,
470.53905,
470.554925,
470.56455,
470.5757,
470.5903,
470.61015,
470.630875,
470.664175,
470.6837,
470.715325,
470.742525,
470.7743,
470.79405,
470.829075,
470.869,
470.8883,
470.90725,
470.9302,
470.950575,
470.972975,
470.995075,
471.0159,
471.031,
471.052575,
471.07405,
471.1019,
471.1158,
471.14295,
471.1667,
471.188225,
471.2034,
471.21705,
471.23645,
471.25345,
471.264975,
471.311025,
471.34285,
471.3994,
471.437,
471.45325,
471.49915,
471.521025,
471.54575,
471.56475,
471.575275,
471.598275,
471.619175,
471.633875,
471.6522,
471.672025,
471.6873,
471.705725,
471.7252,
471.7367,
471.751625,
471.761625,
471.77205,
471.777175,
471.7868,
471.79615,
471.807225,
471.82975,
471.8442,
471.85195,
471.872075,
471.888825,
471.89575,
471.921825,
471.9423,
471.997125,
472.031425,
472.058425,
472.084625,
472.1176,
472.18415,
472.210375,
472.232125,
472.251925,
472.267275,
472.28275,
472.300775,
472.31105,
472.3271,
472.339025,
472.346725,
472.355525,
472.370325,
472.386675,
472.4043,
472.4143,
472.432675,
472.444525,
472.510375,
472.522825,
472.54835,
472.568825,
472.607325,
472.6331,
472.6723,
472.6994,
472.725425,
472.7408,
472.759775,
472.784925,
472.80285,
472.81745,
472.828925,
472.84585,
472.857925,
472.86895,
472.8812,
472.906825,
472.9171,
472.94825,
472.9855,
473.0437,
473.084425,
473.10295,
473.134875,
473.15075,
473.18015,
473.1932,
473.205675,
473.22045,
473.23805,
473.261625,
473.2755,
473.331275,
473.36515,
473.383375,
473.43105,
473.452725,
473.470575,
473.499,
473.513025,
473.52935,
473.5558,
473.588975,
473.604525,
473.626875,
473.6436,
473.66065,
473.675225,
473.68365,
473.692175,
473.704975,
473.715575,
473.725825,
473.733575,
473.7443,
473.751325,
473.757025,
473.7704,
473.7906,
473.7997,
473.810375,
473.820275,
473.827175,
473.83925,
473.855125,
473.880025,
473.8991,
473.917025,
473.933925,
473.947475,
473.96845,
473.9865,
473.996625,
474.0108,
474.023275,
474.03415,
474.06125,
474.071425,
474.101525,
474.14,
474.1496,
474.16175,
474.204575,
474.23535,
474.253525,
474.271625,
474.29925,
474.32545,
474.345525,
474.366775,
474.385275,
474.405425,
474.42205,
474.44215,
474.45985,
474.472275,
474.486225,
474.4983,
474.514475,
474.52465,
474.536425,
474.55265,
474.56875,
474.5737,
474.589375,
474.6307,
474.6482,
474.6741,
474.769925,
474.792175,
474.8241,
474.852,
474.87615,
474.902325,
474.922475,
474.9423,
474.965225,
474.9855,
475.006975,
475.022975,
475.04275,
475.056475,
475.074825,
475.0931,
475.13115,
475.152575,
475.195,
475.229775,
475.258825,
475.29805,
475.331625,
475.372,
475.4134,
475.4383,
475.46405,
475.5109,
475.525525,
475.545875,
475.567475,
475.580675,
475.6066,
475.635875,
475.647525,
475.667575,
475.799975,
475.81935,
475.83485,
475.856675,
476.03075,
476.06095,
476.0827,
476.126925,
476.1429,
476.1623,
476.177175,
476.18555,
476.2017,
476.213075,
476.23105,
476.248175,
476.255075,
476.267625,
476.2844,
476.2947,
476.302075,
476.3126,
476.3281,
476.3451,
476.35755,
476.372525,
476.38475,
476.398375,
476.41175,
476.439425,
476.457225,
476.474325,
476.488875,
476.516225,
476.55165,
476.5705,
476.618175,
476.65015,
476.676975,
476.70525,
476.726875,
476.742525,
476.756875,
476.7761,
476.79625,
476.813475,
476.82085,
476.832425,
476.8443,
476.856175,
476.912325,
476.94295,
476.978375,
476.9996,
477.03,
477.05625,
477.07965,
477.101975,
477.113,
477.131525,
477.1541,
477.164925,
477.1826,
477.192075,
477.215175,
477.2325,
477.241625,
477.24985,
477.2653,
477.2822,
477.30105,
477.329775,
477.352325,
477.386125,
477.42,
477.466725,
477.506325,
477.557525,
477.589475,
477.609925,
477.633775,
477.644025,
477.665225,
477.67615,
477.692525,
477.70195,
477.72165,
477.735875,
477.757275,
477.790025,
477.8031,
477.826375,
477.85625,
477.87925,
477.912725,
477.96025,
477.985725,
478.00295,
478.016525,
478.032925,
478.04775,
478.06345,
478.085075,
478.1061,
478.128675,
478.151425,
478.1686,
478.1828,
478.199375,
478.2302,
478.252625,
478.268475,
478.278075,
478.294,
478.316775,
478.341975,
478.3601,
478.38785,
478.416125,
478.4464,
478.4659,
478.4907,
478.511875,
478.5386,
478.56675,
478.585075,
478.604125,
478.62095,
478.634975,
478.656975,
478.683325,
478.698075,
478.71535,
478.73025,
478.74895,
478.770575,
478.787425,
478.815075,
478.831125,
478.866925,
478.895475,
478.914625,
478.928075,
478.94755,
478.9776,
479.00305,
479.014675,
479.02965,
479.040925,
479.0568,
479.074,
479.093225,
479.109325,
479.125675,
479.141175,
479.152625,
479.163275,
479.181125,
479.1939,
479.2054,
479.2253,
479.25805,
479.28605,
479.316725,
479.348575,
