SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC11a
81.6431,16.515525,18.416875
81.711675,16.558825,18.47785
82.00375,16.6354,18.533225
82.012375,16.669175,18.564925
82.0277,16.676325,18.591
82.078075,16.6853,18.595025
82.10865,16.71855,18.597825
82.2156,16.728175,18.673725
82.293925,16.865125,18.69115
82.311075,16.884525,18.703375
82.34425,16.8999,18.732975
82.4286,16.907825,18.7775
82.49415,16.920675,18.795075
82.627875,16.93575,18.871925
82.93685,16.980925,18.912875
82.9913,17.012325,18.94875
83.018025,17.04995,18.966025
83.09855,17.079525,18.99045
83.357025,17.093725,19.00005
83.44305,17.1553,19.027175
83.48855,17.175625,19.05075
83.601875,17.180175,19.064075
83.653,17.19875,19.085375
83.7529,17.208325,19.131675
83.7811,17.239275,19.16915
83.934225,17.26,19.1821
84.23475,17.300475,19.18985
84.360175,17.314725,19.205525
84.65145,17.327275,19.225225
84.6675,17.343025,19.27105
84.7061,17.368075,19.28995
84.92465,17.4672,19.30035
85.079775,17.4818,19.3295
85.18165,17.53855,19.355725
85.245975,17.551975,19.375525
85.6328,17.55965,19.418075
85.762875,17.60825,19.4521
85.78105,17.643225,19.507625
85.929925,17.65075,19.525625
86.158125,17.682875,19.548325
86.403725,17.745675,19.605625
86.636425,17.7702,19.664575
86.697875,17.82075,19.691625
86.888125,17.852125,19.733475
87.08595,17.902175,19.74485
87.1696,17.911225,19.759275
87.178925,17.920875,19.796025
87.198625,17.92465,19.82365
87.205325,17.942075,19.837625
87.32135,17.951,19.857025
87.5371,17.962725,19.920325
87.579325,17.973375,19.9371
87.909025,17.991575,19.951375
88.032475,18.028625,20.019
88.557225,18.053575,20.076975
88.559275,18.0802,20.090425
88.58255,18.109575,20.116425
88.59795,18.131975,20.148
88.711725,18.143775,20.16615
88.777825,18.181075,20.239425
88.8727,18.198075,20.25855
88.9569,18.2167,20.284775
89.13055,18.261175,20.31235
89.579575,18.267975,20.331375
89.72485,18.3458,20.33625
89.766425,18.3523,20.34835
89.9408,18.360975,20.38995
89.999675,18.421625,20.404275
90.055375,18.47195,20.410575
90.0747,18.474975,20.426275
90.649475,18.4966,20.43725
90.796325,18.523425,20.459325
90.986575,18.53675,20.48975
91.00485,18.555,20.509125
91.030275,18.660875,20.551325
91.217125,18.69645,20.624275
91.293675,18.832875,20.64465
91.435075,18.8402,20.652025
91.831875,18.857125,20.677825
91.8528,18.875725,20.716225
91.8939,18.9216,20.739625
91.921575,18.95845,20.76025
91.940275,18.9968,20.777025
92.13055,19.02475,20.80645
92.2657,19.0537,20.834875
92.468825,19.0578,20.85105
92.47635,19.066025,20.8542
92.49825,19.0996,20.87045
92.54135,19.106625,20.9052
92.5527,19.117225,20.9147
92.566575,19.2139,20.9381
92.923375,19.23625,20.9635
92.932625,19.2464,20.981325
92.97525,19.2762,21.026675
93.338825,19.31465,21.036875
93.41435,19.33355,21.05585
93.51005,19.340125,21.060275
93.667725,19.35035,21.068225
93.96535,19.365525,21.079575
94.0854,19.384775,21.18675
94.144325,19.470925,21.198
94.466075,19.483125,21.209675
94.582075,19.493575,21.22415
94.81205,19.508375,21.23665
94.827725,19.539,21.2588
94.981175,19.56,21.295875
94.994575,19.564025,21.319475
95.039925,19.57015,21.328725
95.0764,19.599625,21.383075
95.130825,19.655975,21.385525
95.302925,19.676425,21.400975
95.4537,19.687125,21.4244
95.46115,19.759575,21.47545
95.481875,19.812825,21.488425
95.5041,19.848475,21.5324
95.51845,19.8628,21.57385
95.566225,19.886525,21.58105
95.594225,19.90645,21.6016
95.600125,19.956475,21.610275
95.804475,19.9696,21.626025
95.8687,20.0033,21.635825
96.083575,20.01795,21.672375
96.2585,20.05785,21.70885
96.315425,20.095825,21.726775
96.330275,20.1341,21.73625
96.365075,20.2073,21.755025
96.386325,20.23485,21.77095
96.42595,20.264175,21.783725
96.56675,20.2948,21.8249
96.66705,20.299075,21.851375
96.692525,20.3156,21.91715
96.801875,20.34625,21.972675
96.818925,20.358925,21.9813
96.8829,20.384175,22.00545
97.049075,20.426575,22.02135
97.814525,20.4347,22.041375
97.920125,20.446575,22.089125
97.9458,20.5357,22.1182
98.023025,20.548225,22.157275
98.033525,20.5686,22.2197
98.071075,20.582325,22.22285
98.341725,20.619675,22.2336
98.4264,20.68415,22.250475
98.96315,20.737875,22.29275
98.979775,20.7465,22.302575
99.004675,20.789575,22.337825
99.008825,20.80285,22.361225
99.273175,20.849175,22.3995
99.417075,20.898125,22.42135
99.803525,20.92515,22.557625
99.862025,20.968025,22.562075
100.119,21.045475,22.641375
100.146175,21.09605,22.69065
100.166775,21.112625,22.75025
100.480525,21.1412,22.7672
100.635125,21.1699,22.7962
100.835475,21.225275,22.848375
100.86435,21.281475,22.872425
100.882525,21.301925,22.910625
100.921025,21.363875,22.93055
101.008675,21.385775,22.94765
101.1185,21.401275,22.965325
101.187275,21.422125,23.0101
101.229975,21.429025,23.020275
101.483775,21.453,23.071275
101.58435,21.4603,23.08595
101.855825,21.4892,23.154425
102.01655,21.54435,23.186425
102.0417,21.57775,23.227
102.118875,21.591725,23.249025
102.247175,21.682775,23.270175
102.35875,21.74445,23.303425
102.386,21.765975,23.320775
102.426275,21.771775,23.39215
102.607025,21.829275,23.406575
102.635575,21.8419,23.45825
102.642,21.9044,23.5152
102.70525,21.954225,23.5306
103.001525,21.969275,23.588625
103.172,21.973475,23.62425
103.210575,21.983725,23.6402
103.216425,22.0099,23.660475
103.3608,22.04925,23.68295
103.486975,22.069575,23.7141
103.561375,22.0958,23.729875
103.6427,22.1117,23.745775
103.851175,22.172825,23.791025
104.0181,22.189325,23.8484
104.2311,22.217225,23.89295
104.2716,22.247675,23.94175
104.2758,22.267875,23.957925
104.3085,22.3193,23.99005
104.3924,22.33625,24.004
104.4266,22.34775,24.0299
104.518175,22.36495,24.0479
104.56335,22.39965,24.09875
104.9708,22.4093,24.129375
105.0169,22.41535,24.1405
105.02285,22.427925,24.160675
105.03135,22.451525,24.18055
105.163375,22.48935,24.202425
105.224225,22.495175,24.20745
105.22525,22.51475,24.2244
105.392075,22.523475,24.229025
105.651975,22.533225,24.267225
105.6794,22.564175,24.309875
106.1289,22.574725,24.34175
106.5121,22.604725,24.368075
106.59155,22.61975,24.459025
106.810475,22.6948,24.471575
106.87885,22.7546,24.505025
107.1651,22.778275,24.507175
107.1912,22.826275,24.519175
107.3653,22.838425,24.5317
107.577675,22.854825,24.563525
107.6325,22.8599,24.587825
107.681075,22.8891,24.609475
107.7412,22.89805,24.627675
108.11075,22.90075,24.695625
108.20615,22.90495,24.708175
108.219225,22.98855,24.723275
108.495125,23.088475,24.779225
108.659675,23.13985,24.810525
108.705625,23.19095,24.82565
108.764025,23.26235,24.953375
109.05585,23.289525,24.975025
109.0909,23.301775,24.9993
109.110625,23.30485,25.010225
109.296525,23.30665,25.0346
109.3515,23.354425,25.064075
109.599325,23.3719,25.09065
109.606925,23.4405,25.104525
109.619025,23.4638,25.1495
109.633575,23.51565,25.251225
109.776275,23.549825,25.273375
109.871375,23.5683,25.316575
109.925275,23.65365,25.358175
109.988075,23.669825,25.379825
110.009625,23.74475,25.405775
110.0242,23.7577,25.4156
110.09185,23.770025,25.440825
110.1497,23.791275,25.47595
110.178225,23.81035,25.476975
110.28535,23.841425,25.49065
110.294525,23.892525,25.51595
110.399425,23.909775,25.537975
110.6542,23.944775,25.613275
110.685775,23.960725,25.6427
110.8595,24.01365,25.655925
110.862475,24.03535,25.672525
110.905,24.145775,25.688875
111.13345,24.17985,25.7174
111.308125,24.2125,25.7434
111.31835,24.235275,25.759875
111.438125,24.2448,25.8009
111.47215,24.250975,25.8673
111.63535,24.258425,25.868925
111.649325,24.26415,25.8824
111.803225,24.28385,25.892
112.0034,24.295025,25.94705
112.079025,24.30305,25.95815
