SPK_SPKC03a,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC10b,SPK_SPKC11a,SPK_SPKC16a
561.637175,581.55135,,533.4173,588.0027,484.532625,431.963425
561.709925,581.5606,,533.495825,588.166975,484.5435,431.97375
561.7586,581.70965,,533.5889,588.21905,484.571675,431.9843
561.7921,581.875775,,533.7963,588.347775,484.604475,431.99555
561.8621,582.018675,,533.912925,588.3958,484.720025,432.003375
561.906775,582.141525,,534.034025,588.7836,484.750075,432.016175
561.939575,582.2886,,534.137825,588.8169,484.76685,432.025075
562.01185,582.567425,,534.182575,588.828075,484.80425,432.035525
562.259925,582.720125,,534.238625,588.90275,484.835875,432.047775
562.3896,583.196175,,534.36965,588.91515,484.886,432.067275
562.6125,583.3332,,534.47385,589.009175,484.921325,432.0934
562.6754,583.443925,,534.549375,589.103025,485.135525,432.099625
562.872375,583.560825,,534.654425,589.132575,485.2165,432.106825
562.984,583.853175,,534.767825,589.195575,485.240525,432.120325
563.150075,584.220375,,534.8362,589.255375,485.303175,432.129275
563.2872,584.701625,,534.96935,589.25965,485.306275,432.138025
563.326675,584.7805,,535.017325,589.2994,485.3392,432.147325
563.478925,585.108125,,535.1177,589.312525,485.3572,432.171275
563.555975,585.257975,,535.225425,589.321975,485.397225,432.184425
563.609725,585.716,,535.3175,589.433425,485.438425,432.191625
563.662825,585.7678,,535.434,589.47855,485.552325,432.219475
563.695275,585.91005,,535.470725,589.487075,485.619,432.22575
563.742225,586.02605,,535.51,589.5016,485.6726,432.251925
563.79305,586.101725,,535.628975,589.704125,485.699725,432.264275
563.8851,586.21655,,535.713975,589.72775,485.7429,432.276825
563.925525,586.26235,,535.957,589.964275,485.788425,432.28735
564.0502,586.338775,,536.131475,589.96995,485.8336,432.30745
564.2068,586.373925,,536.235,590.025525,485.868675,432.327475
564.30115,586.419725,,536.2851,590.192725,485.91245,432.3368
564.4937,586.459425,,536.354525,590.2298,485.919425,432.345225
564.6796,586.521275,,536.424825,590.25185,485.954775,432.378475
564.710925,586.533325,,536.49035,590.260075,485.976825,432.387125
564.75375,586.622225,,536.573175,590.376625,485.984,432.397525
564.78345,586.734425,,536.694225,590.399625,486.03825,432.403075
564.93375,586.80485,,536.7852,590.405975,486.183625,432.409325
565.01855,586.920725,,536.837425,590.457575,486.23845,432.417925
565.11565,586.970475,,536.943225,590.502175,486.2486,432.434
565.177075,587.2204,,537.0699,590.5804,486.4543,432.454975
565.208575,587.316425,,537.153925,590.64375,486.49435,432.4627
565.2801,587.3794,,537.228925,590.67595,486.5358,432.480575
565.341425,587.519925,,537.29585,590.75405,486.582225,432.490725
565.3929,587.565775,,537.3369,590.7919,486.602525,432.496325
565.442725,587.633525,,537.37395,590.952125,486.62535,432.502725
565.5122,587.680425,,537.402275,591.0872,486.6392,432.511975
565.620725,587.7154,,537.4221,591.104175,486.64665,432.542875
565.70545,587.786225,,537.5176,591.145525,486.663975,432.550125
565.7357,587.819475,,537.588725,591.17505,486.70995,432.599275
565.825375,587.9413,,537.62125,591.225225,486.768075,432.612675
565.880725,588.044075,,537.66975,591.41505,486.837725,432.62145
565.93215,588.236,,537.710475,591.535775,486.872475,432.663825
565.96735,588.39035,,537.7983,591.6228,486.992125,432.67695
566.048275,588.450675,,537.907725,591.70845,487.008375,432.68375
566.209525,588.482975,,537.961975,591.752425,487.045425,432.6915
566.24185,588.529275,,538.061225,591.787775,487.056375,432.709175
566.2677,588.590225,,538.157175,591.857575,487.0765,432.713575
566.3558,588.86875,,538.258,592.10455,487.166725,432.717875
566.40055,588.941125,,538.30785,592.160725,487.24455,432.72275
566.47185,589.179375,,538.37525,592.17535,487.366125,432.767175
566.53495,589.228525,,538.42825,592.200425,487.4119,432.79005
566.58815,589.426475,,538.50195,592.250225,487.438775,432.797925
566.6238,589.490175,,538.57695,592.26955,487.46285,432.808425
566.72105,589.533625,,538.63145,592.278175,487.762675,432.8169
566.914725,589.635275,,538.7109,592.36955,487.869425,432.82655
567.180375,589.725725,,538.785025,592.47245,487.982875,432.846825
567.36765,589.757775,,538.8486,592.505175,488.0239,432.855425
567.497375,589.833375,,538.90215,592.518025,488.190325,432.86765
567.548,589.88275,,538.933025,592.6482,488.331075,432.880875
567.58085,590.0886,,538.99445,592.6873,488.46325,432.904875
567.636925,590.410475,,539.04055,592.773875,488.566125,432.920275
567.6824,590.534875,,539.1006,592.842875,488.6392,432.93545
567.7395,590.8265,,539.18295,593.046175,488.663,432.9558
567.8072,590.874125,,539.25105,593.17365,488.7111,432.981575
568.00415,590.900425,,539.329075,593.209425,488.782825,432.992925
568.10995,590.985925,,539.4023,593.25295,488.837,433.031125
568.27165,591.0676,,539.508325,593.304575,488.8733,433.0423
568.37545,591.206075,,539.569675,593.335075,488.90455,433.053225
568.753975,591.298525,,539.65585,593.4061,488.93435,433.06405
568.94795,591.606075,,539.725975,593.431825,489.0248,433.079925
569.487325,591.72715,,539.797625,593.498025,489.066375,433.09225
569.679925,592.08195,,539.850025,593.567575,489.2354,433.143975
569.9054,592.211925,,539.897075,593.731825,489.307225,433.1546
570.0085,592.405525,,539.95535,593.856675,489.474125,433.165775
570.105675,592.458625,,540.061325,593.99355,489.591,433.1848
570.3863,592.55255,,540.11365,594.097075,489.67275,433.193875
570.52365,592.662775,,540.284425,594.112,489.742125,433.202675
570.578225,592.7064,,540.395375,594.13885,489.826975,433.21165
570.675025,592.7467,,540.436025,594.172425,489.986625,433.217025
570.849975,592.8418,,540.47775,594.28655,490.021025,433.23345
570.950475,592.863125,,540.5463,594.2968,490.027275,433.25375
571.02285,592.93225,,540.62775,594.33255,490.03145,433.265375
571.1035,593.0175,,540.70325,594.378925,490.0463,433.289775
571.1996,593.131825,,540.771975,594.58965,490.128975,433.307625
571.2495,593.182425,,540.8458,594.605775,490.26405,433.33565
571.41985,593.233575,,540.91955,594.6196,490.407525,433.3503
571.511025,593.28605,,540.92535,594.662975,490.507325,433.370625
571.644475,593.339725,,540.95065,594.6683,490.515025,433.400025
571.7292,593.452625,,540.982475,594.710275,490.592575,433.4192
571.81505,593.485225,,541.017675,594.76775,490.6428,433.4388
571.975725,593.638475,,541.067625,594.910525,490.648525,433.452525
572.034,593.66965,,541.182225,594.93905,490.660875,433.4653
572.131025,593.8343,,541.29835,595.01855,490.73515,433.4789
572.259575,593.866875,,541.350075,595.071,490.8471,433.49275
572.633325,595.5108,,541.39985,595.206775,490.873525,433.507075
572.727025,595.5271,,541.4598,595.25675,490.892825,433.533725
572.8136,595.786125,,541.5091,595.2954,490.96335,433.5395
572.853275,595.9019,,541.565275,595.4728,490.9738,433.5557
572.914675,595.94305,,541.632575,595.534625,491.001125,433.56895
573.03405,595.982375,,541.680775,595.59755,491.035325,433.588175
573.1751,597.04445,,541.826975,595.647325,491.1023,433.597875
573.263925,597.2764,,541.926625,595.7104,491.129675,433.6178
573.350575,597.7467,,541.9912,595.84365,491.4376,433.6331
573.4424,597.798425,,542.0902,595.85685,491.513025,433.6427
573.5023,598.13245,,542.1413,595.90885,491.5524,433.660125
573.570475,598.3544,,542.235,596.03555,491.55775,433.672875
573.717075,598.39975,,542.30295,596.11625,491.60795,433.6848
573.820225,598.44135,,542.38005,596.301225,491.638575,433.698225
573.873675,598.509575,,542.50405,596.421,491.760275,433.70615
574.00275,598.6838,,542.545525,596.467775,491.813925,433.728175
574.12225,598.77155,,542.58785,596.5208,491.8534,433.73985
574.18875,598.801,,542.61825,596.5583,491.90725,433.751675
574.323925,598.866675,,542.661225,596.5785,491.9214,433.766575
574.453975,599.110325,,542.77115,596.644825,491.938275,433.77635
574.508525,599.14545,,542.84855,597.011925,491.959675,433.791375
574.535575,599.282,,542.902925,597.0774,491.990875,433.8186
574.60855,599.4962,,542.969175,597.117425,491.992175,433.828875
574.6447,599.6309,,543.02195,597.121825,492.019425,433.8337
574.66205,600.0622,,543.08785,597.2625,492.08995,433.8388
574.749025,,,543.144775,597.41635,492.1616,433.866375
574.7809,,,543.183575,597.49495,492.24575,433.895175
574.82015,,,543.26405,597.5557,492.416325,433.91245
574.871775,,,543.36815,597.625725,492.462025,433.9443
574.907525,,,543.433025,597.97985,492.51185,433.9584
574.9609,,,543.560125,598.007775,492.5162,433.967725
575.0185,,,543.668275,598.0421,492.642675,433.9758
575.117025,,,543.761075,598.08815,492.86385,433.9871
575.1985,,,543.8302,598.148525,492.86745,433.992975
575.2973,,,543.8996,598.48755,492.9408,433.9979
575.353625,,,543.9685,598.568025,492.955625,434.005175
575.37935,,,544.0372,598.5922,493.00765,434.0295
575.418125,,,544.1289,598.737125,493.121075,434.042
575.46475,,,544.18145,598.76895,493.3016,434.078275
575.4947,,,544.2153,598.791875,493.305175,434.0959
575.619425,,,544.313025,598.845325,493.469825,434.1068
575.709175,,,544.41355,598.8627,493.491575,434.118575
575.7994,,,544.628275,598.93715,493.50185,434.132875
575.8604,,,544.703875,598.9763,493.517125,434.147775
575.951875,,,544.81285,599.036475,493.57105,434.165875
576.072125,,,544.927225,599.0813,493.5928,434.17985
576.11915,,,545.002675,599.18305,493.689875,434.226225
576.14285,,,545.050325,599.2309,493.69135,434.268075
576.175225,,,545.13115,599.290375,493.733875,434.281475
576.288625,,,545.185925,599.319375,493.78015,434.298175
576.343825,,,545.254875,599.35085,493.824625,434.36605
576.377475,,,545.310625,599.384525,493.942375,434.38345
576.41225,,,545.3583,599.4172,494.105725,434.3999
576.4817,,,545.414325,599.506825,494.12475,434.4146
576.60055,,,545.4853,599.525075,494.1786,434.431925
576.661475,,,545.52645,599.674075,494.2246,434.440025
576.6848,,,545.567475,599.734425,494.324575,434.45875
576.767475,,,545.599125,599.7567,494.3916,434.48435
576.9608,,,545.616575,599.7988,494.4931,434.5041
577.014,,,545.68325,599.827675,494.50525,434.523175
577.04525,,,545.740025,599.838525,494.554475,434.53445
577.159375,,,545.816775,599.932275,494.645225,434.548475
577.593625,,,545.8716,600.14195,494.670325,434.55945
577.6566,,,546.04765,600.17315,494.678025,434.566475
577.727275,,,546.088275,,494.690225,434.596275
577.801675,,,546.144475,,494.69945,434.608425
578.054225,,,546.230125,,494.8238,434.6205
578.342575,,,546.2713,,494.8593,434.635025
578.42405,,,546.325125,,494.880675,434.649325
578.56275,,,546.38165,,494.8914,434.6641
578.6469,,,546.4315,,495.015975,434.678225
578.723425,,,546.51385,,495.087675,434.691425
578.761325,,,546.63025,,495.0989,434.71405
578.817075,,,546.70245,,495.177475,434.737125
578.95435,,,546.7518,,495.2138,434.74015
579.037475,,,546.84695,,495.2687,434.74985
579.12815,,,546.907425,,495.274225,434.7655
579.2162,,,547.00175,,495.3642,434.77755
579.23915,,,547.06365,,495.389775,434.78855
579.635175,,,547.112375,,495.39175,434.800725
579.679275,,,547.153425,,495.4217,434.807075
579.764725,,,547.186,,495.48965,434.83375
579.80035,,,547.24035,,495.6467,434.84655
579.84325,,,547.32785,,495.760475,434.8672
580.02025,,,547.408825,,495.775675,434.9032
580.086825,,,547.52095,,495.94015,434.906225
580.133725,,,547.6044,,496.01625,434.91
580.250525,,,547.645325,,496.118975,434.92325
580.345025,,,547.72925,,496.2178,434.935525
580.3888,,,547.7866,,496.377025,434.94325
580.613225,,,547.87515,,496.4001,434.95005
580.748225,,,547.97925,,496.4121,434.9662
580.804275,,,548.0363,,496.4764,434.968025
580.858175,,,548.1072,,496.489925,434.987825
580.882825,,,548.1403,,496.52735,434.995275
580.913675,,,548.2249,,496.6007,435.046425
580.973225,,,548.346325,,496.62225,435.055275
581.180125,,,548.42455,,496.785475,435.066325
581.3817,,,548.4993,,496.831125,435.08245
581.453425,,,548.597975,,496.963975,435.0972
581.508675,,,548.668325,,497.04845,435.1048
581.52735,,,548.85115,,497.0912,435.1091
581.5512,,,549.034725,,497.30375,435.120125
581.56055,,,549.1072,,497.37395,435.1486
581.60075,,,549.203075,,497.4443,435.181725
581.70955,,,549.334475,,497.4471,435.205075
581.798175,,,549.435125,,497.54045,435.22025
581.8757,,,549.48145,,497.5789,435.230125
581.926825,,,549.5842,,497.6093,435.2349
581.979475,,,549.629025,,497.62905,435.239525
582.0186,,,549.6716,,497.6813,435.27125
582.10205,,,549.7143,,497.740575,435.28285
582.1414,,,549.76535,,497.750225,435.293025
582.288475,,,549.8054,,497.781325,435.30775
582.5673,,,549.881225,,497.79885,435.320375
582.7201,,,549.9108,,497.83615,435.3304
583.0552,,,549.981825,,497.920425,435.3522
583.196,,,550.058225,,498.001825,435.36245
583.333175,,,550.10325,,498.08205,435.374025
583.5607,,,550.13525,,498.302075,435.395675
583.85305,,,550.16775,,498.330725,435.4189
583.920825,,,550.181275,,498.4257,435.44395
584.22035,,,550.275125,,498.45815,435.464825
584.70155,,,550.3901,,498.531225,435.48345
584.7804,,,550.534275,,498.55235,435.4923
585.108025,,,550.6351,,498.599225,435.508775
585.257925,,,550.68775,,498.62415,435.52285
585.31255,,,550.7501,,498.62745,435.5353
585.34055,,,550.9184,,498.64885,435.55025
585.40195,,,550.97645,,498.7004,435.574975
585.4579,,,551.0375,,498.77005,435.58115
585.5182,,,551.1038,,498.84095,435.593225
585.603675,,,551.1282,,498.84315,435.616375
585.71585,,,551.2472,,498.895,435.62795
585.767725,,,551.34425,,498.9154,435.651275
585.91,,,551.390475,,498.977,435.65895
586.02605,,,551.454475,,499.026175,435.673025
586.1016,,,551.515975,,499.091125,435.68235
586.2165,,,551.628525,,499.162025,435.697625
586.262325,,,551.6573,,499.237675,435.731275
586.373825,,,551.741375,,499.393,435.74165
586.419625,,,551.801725,,499.4392,435.776375
586.459325,,,551.8659,,499.477075,435.7828
586.5212,,,551.9355,,499.479975,435.795625
586.533225,,,552.0276,,499.50725,435.807475
586.6222,,,552.10065,,499.55185,435.811475
586.663975,,,552.208025,,499.625225,435.817025
586.73445,,,552.278175,,499.64305,435.826725
586.804725,,,552.35095,,499.712425,435.83495
586.920675,,,552.40975,,499.73375,435.847275
586.9704,,,552.484025,,499.785475,435.872675
587.05435,,,552.5554,,499.838875,435.913075
587.1728,,,552.669775,,499.8548,435.96305
587.2203,,,552.77715,,499.925975,435.9771
587.3163,,,552.8598,,499.9775,435.98715
587.3794,,,553.038275,,500.008175,436.02375
587.5199,,,553.1152,,500.0619,436.036525
587.565625,,,553.147675,,500.096525,436.064525
587.633525,,,553.201575,,500.15365,436.101325
587.680425,,,553.246375,,500.17075,436.127675
587.71535,,,553.291775,,500.212075,436.137775
587.786175,,,553.411575,,500.345475,436.153575
587.81935,,,553.46435,,500.41725,436.166125
587.876075,,,553.5318,,500.507975,436.174
587.94125,,,553.611725,,500.579,436.205975
587.975625,,,553.659975,,500.6801,436.214525
588.002525,,,553.741525,,500.796775,436.220325
588.04405,,,553.833725,,501.021925,436.235325
588.10185,,,553.907425,,501.05525,436.25975
588.235975,,,553.9868,,501.1738,436.272175
588.267025,,,554.054125,,501.178025,436.284225
588.390325,,,554.21795,,501.22245,436.293325
588.4507,,,554.28345,,501.23965,436.310975
588.529225,,,554.4784,,501.3564,436.318575
588.590125,,,554.57455,,501.453575,436.327725
588.868725,,,554.710475,,501.529325,436.339025
588.941,,,554.801275,,501.619325,436.35355
589.17925,,,554.854325,,501.667575,436.361075
589.22845,,,554.908775,,501.7743,436.376675
589.370075,,,554.939775,,501.8475,436.418175
589.42635,,,555.018425,,501.8855,436.4327
589.4901,,,555.074125,,501.97385,436.4436
589.533525,,,555.13975,,502.009575,436.475375
589.6352,,,555.2068,,502.022175,436.49205
589.7256,,,555.24885,,502.111975,436.5193
589.75775,,,555.2963,,502.41385,436.536825
589.833375,,,555.3535,,502.4752,436.5584
589.882725,,,555.391,,502.500525,436.5785
590.0884,,,555.45255,,502.531975,436.594575
590.410375,,,555.559425,,502.555375,436.616025
590.5348,,,555.62015,,502.585025,436.63295
590.65305,,,555.656825,,502.593075,436.641375
590.74315,,,555.6868,,502.6656,436.6509
590.826475,,,555.7465,,502.7153,436.659725
590.874025,,,555.8001,,502.80455,436.668525
590.90035,,,555.835,,502.810175,436.683125
590.985875,,,555.931775,,502.83495,436.691075
591.067475,,,555.97875,,502.869,436.696025
591.15365,,,556.096225,,502.922,436.703275
591.206,,,556.172175,,503.004625,436.71165
591.26715,,,556.2198,,503.02605,436.750075
591.298475,,,556.268625,,503.04885,436.7721
591.3711,,,556.321175,,503.1238,436.8007
591.60595,,,556.453875,,503.132875,436.809925
591.727,,,556.547025,,503.187175,436.8261
592.0819,,,556.615575,,503.331225,436.838475
592.160875,,,556.679775,,503.357375,436.859225
592.211875,,,556.719975,,503.417525,436.8761
592.251675,,,556.776375,,503.5299,436.885825
592.4055,,,556.80185,,503.56455,436.9045
592.458575,,,556.824075,,503.619725,436.912925
592.552525,,,556.855175,,503.65515,436.920525
592.6093,,,556.895375,,503.7373,436.9397
592.662775,,,556.951975,,503.7864,436.952575
592.70635,,,557.047725,,503.842475,436.960175
592.7466,,,557.104925,,503.8641,437.0038
592.771975,,,557.224975,,503.901325,437.022625
592.84175,,,557.354725,,503.94635,437.05135
592.863075,,,557.4572,,503.95795,437.0609
592.932175,,,557.5509,,504.137375,437.085
593.017375,,,557.65465,,504.1655,437.118925
593.13185,,,557.7525,,504.25075,437.145525
593.1823,,,557.869725,,504.274525,437.1627
593.233475,,,557.953175,,504.376325,437.1979
593.28595,,,558.042075,,504.408525,437.2273
593.3397,,,558.15325,,504.433425,437.247525
593.42445,,,558.192175,,504.4608,437.26295
593.4526,,,558.2255,,504.531375,437.273
593.4851,,,558.31155,,504.58865,437.30385
593.638425,,,558.411675,,504.625675,437.313325
593.669575,,,558.4457,,504.66865,437.327425
593.7904,,,558.5046,,504.750675,437.343325
593.834275,,,558.5753,,504.782875,437.37385
593.86675,,,558.8509,,504.914625,437.401025
593.936575,,,558.942875,,504.944475,437.415275
594.05345,,,559.11895,,504.951925,437.45315
595.510675,,,559.251475,,504.995875,437.47675
595.527075,,,559.3344,,505.0082,437.5354
595.578075,,,559.4118,,505.03055,437.608175
595.78605,,,559.49135,,505.081425,437.62405
595.854125,,,559.5842,,505.25065,437.649775
595.9018,,,559.6702,,505.29205,437.658325
595.943025,,,559.738425,,505.4074,437.67035
595.98235,,,559.7951,,505.5609,437.683175
596.017925,,,559.8613,,505.66815,437.698075
596.080175,,,559.92425,,505.710975,437.70735
597.04435,,,560.06645,,505.98675,437.717475
597.4636,,,560.30085,,506.144175,437.7259
597.746575,,,560.441025,,506.222375,437.73855
597.7983,,,560.532075,,506.2896,437.75105
597.8925,,,560.6319,,506.33025,437.764
598.0561,,,560.71655,,506.4055,437.773225
598.099475,,,560.774325,,506.451325,437.80605
598.132325,,,560.846275,,506.472175,437.8224
598.240475,,,560.8953,,506.479525,437.8366
598.354325,,,560.96225,,506.541275,437.869525
598.399675,,,561.183475,,506.59415,437.895575
598.44125,,,561.27475,,506.6336,437.9084
598.509475,,,561.419,,506.639675,437.93105
598.683725,,,561.50885,,506.70665,437.95665
598.800925,,,561.541775,,506.82385,437.981525
598.866625,,,561.5909,,506.83225,438.017425
599.145375,,,561.66165,,506.8513,438.0339
599.19675,,,561.767175,,506.90605,438.102925
599.281975,,,561.8296,,506.9074,438.112575
599.4499,,,561.8748,,506.99055,438.1267
599.496175,,,561.926775,,507.05595,438.138075
599.531975,,,561.971525,,507.090475,438.1658
599.63085,,,562.031525,,507.15505,438.17855
599.700275,,,562.086025,,507.227975,438.187075
599.7752,,,562.176775,,507.256725,438.219025
600.062225,,,562.2346,,507.326175,438.23995
,,,562.291625,,507.3331,438.25585
,,,562.341,,507.339825,438.30225
,,,562.387575,,507.47985,438.33515
,,,562.414525,,507.527775,438.35535
,,,562.436575,,507.616125,438.402875
,,,562.468325,,507.69545,438.463925
,,,562.591425,,507.77295,438.47685
,,,562.668425,,507.78425,438.4889
,,,562.733375,,507.920025,438.504975
,,,562.828375,,507.978125,438.537575
,,,562.902075,,508.054975,438.550275
,,,562.98645,,508.069025,438.57455
,,,563.092275,,508.120525,438.59435
,,,563.1925,,508.169825,438.606825
,,,563.248875,,508.175275,438.62095
,,,563.332825,,508.2969,438.647475
,,,563.4012,,508.32685,438.667425
,,,563.467525,,508.38825,438.740975
,,,563.5636,,508.41455,438.7779
,,,563.6338,,508.438625,438.8353
,,,563.69685,,508.46955,438.870625
,,,563.761125,,508.514375,438.894675
,,,563.811325,,508.542125,438.9105
,,,563.9016,,508.61265,438.924925
,,,563.94635,,508.659975,438.9395
,,,563.998475,,508.74725,438.953475
,,,564.05705,,508.772,438.9843
,,,564.118325,,508.799875,438.998375
,,,564.16925,,508.8802,439.01285
,,,564.1984,,508.9128,439.042675
,,,564.288925,,508.970925,439.0548
,,,564.346875,,509.024175,439.0655
,,,564.40385,,509.03495,439.08725
,,,564.49395,,509.0454,439.099275
,,,564.57335,,509.09695,439.109775
,,,564.6325,,509.11705,439.125525
,,,564.6985,,509.14465,439.145625
,,,564.797825,,509.180425,439.1912
,,,564.989575,,509.2709,439.2356
,,,565.05655,,509.341825,439.257125
,,,565.114325,,509.415425,439.3646
,,,565.20675,,509.593375,439.3812
,,,565.2585,,509.679175,439.3933
,,,565.323275,,509.764825,439.4013
,,,565.3933,,509.8232,439.4091
,,,565.429925,,509.868675,439.420325
,,,565.49105,,509.88175,439.430875
,,,565.613425,,509.90985,439.44925
,,,565.6981,,509.915425,439.484125
,,,565.741275,,509.970375,439.498875
,,,565.805425,,510.0316,439.511675
,,,565.9132,,510.041775,439.526575
,,,566.00435,,510.07345,439.54485
,,,566.079025,,510.159175,439.5844
,,,566.176675,,510.1816,439.631825
,,,566.2384,,510.268225,439.661825
,,,566.314025,,510.3512,439.7163
,,,566.4833,,510.429125,439.743725
,,,566.558975,,510.481275,439.77645
,,,566.6345,,510.4913,439.803275
,,,566.7069,,510.49515,439.826375
,,,566.76795,,510.544275,439.854125
,,,566.807925,,510.6017,439.878275
,,,566.853275,,510.783975,439.8988
,,,566.880875,,510.805575,439.92035
,,,566.926075,,510.839625,439.935525
,,,566.9567,,510.889125,439.948575
,,,566.989575,,510.9363,439.967925
,,,567.099025,,511.010975,439.979175
,,,567.15705,,511.0386,439.9938
,,,567.188275,,511.0778,440.01205
,,,567.29305,,511.1206,440.0345
,,,567.3525,,511.258675,440.1043
,,,567.5107,,511.308,440.12355
,,,567.582275,,511.335625,440.15995
,,,567.652275,,511.3774,440.238875
,,,567.70705,,511.50715,440.25035
,,,567.7806,,511.562625,440.2699
,,,567.851125,,511.600875,440.28335
,,,567.927025,,511.637625,440.302
,,,568.0446,,511.922375,440.31545
,,,568.132525,,512.01765,440.32715
,,,568.2015,,512.046725,440.3415
,,,568.2705,,512.095325,440.35955
,,,568.374125,,512.17665,440.37345
,,,568.4482,,512.24115,440.38185
,,,568.514,,512.3558,440.391925
,,,568.59195,,512.38705,440.3991
,,,568.657925,,512.409825,440.40785
,,,568.710925,,512.427225,440.4193
,,,568.761775,,512.488075,440.426525
,,,568.836425,,512.528575,440.4349
,,,568.907075,,512.63045,440.478925
,,,568.951275,,512.685175,440.487425
,,,568.994375,,512.771325,440.497225
,,,569.03735,,512.8046,440.52595
,,,569.095675,,512.885725,440.55
,,,569.146425,,512.9264,440.57085
,,,569.215425,,512.975375,440.591925
,,,569.30515,,512.9824,440.611025
,,,569.390425,,513.215675,440.633025
,,,569.4419,,513.2971,440.65635
,,,569.52885,,513.326475,440.685175
,,,569.6121,,513.38515,440.7575
,,,569.6566,,513.416325,440.804
,,,569.74565,,513.77195,440.83115
,,,569.8745,,514.2345,440.9034
,,,569.95405,,514.24385,440.93075
,,,570.0197,,514.297675,440.989325
,,,570.0479,,514.301525,441.005625
,,,570.07915,,514.378975,441.01995
,,,570.240975,,514.4157,441.031975
,,,570.307275,,514.467525,441.0664
,,,570.368775,,514.5169,441.079125
,,,570.4394,,514.649525,441.117075
,,,570.49775,,514.6837,441.142825
,,,570.5652,,514.77325,441.16245
,,,570.617675,,514.79985,441.176675
,,,570.68715,,514.968225,441.195975
,,,570.765875,,514.974,441.23085
,,,570.82035,,515.0639,441.254125
,,,570.874,,515.157925,441.276525
,,,570.92345,,515.24505,441.302725
,,,570.992175,,515.33325,441.3282
,,,571.0526,,515.35605,441.353625
,,,571.084675,,515.3887,441.3746
,,,571.1456,,515.47635,441.3959
,,,571.16655,,515.521625,441.43215
,,,571.2215,,515.60345,441.46355
,,,571.31865,,515.79075,441.50555
,,,571.407075,,515.875425,441.548125
,,,571.47745,,515.948125,441.5757
,,,571.540375,,516.104475,441.6468
,,,571.598125,,516.12215,441.74515
,,,571.674275,,516.158875,441.841625
,,,571.717425,,516.16385,441.8497
,,,571.790575,,516.187375,441.8586
,,,571.859025,,516.21995,441.866975
,,,571.99865,,516.555625,441.871325
,,,572.121225,,516.5916,441.875975
,,,572.29185,,516.7867,441.881875
,,,572.38765,,516.81085,441.9026
,,,572.463225,,516.936775,441.943875
,,,572.536575,,517.203325,441.9586
,,,572.615075,,517.248475,441.97695
,,,572.762225,,517.285825,441.992675
,,,572.9216,,517.363,442.002775
,,,572.984525,,517.429275,442.019725
,,,573.122125,,517.49705,442.029425
,,,573.195525,,517.68135,442.067975
,,,573.231725,,517.7077,442.079925
,,,573.29655,,517.732825,442.10045
,,,573.35895,,517.793575,442.1283
,,,573.38835,,517.845075,442.142
,,,573.4127,,517.913075,442.158675
,,,573.45145,,517.965225,442.167925
,,,573.492775,,518.243925,442.188825
,,,573.530275,,518.382475,442.1941
,,,573.737325,,518.40205,442.199675
,,,573.838225,,518.439775,442.21045
,,,573.906225,,518.469325,442.243125
,,,573.988625,,518.57985,442.253175
,,,574.03345,,518.639775,442.263925
,,,574.1359,,518.9657,442.272
,,,574.439925,,519.052425,442.2831
,,,574.555525,,519.110925,442.29165
,,,574.62685,,519.2813,442.2977
,,,574.688975,,519.32695,442.31125
,,,574.70775,,519.33265,442.316325
,,,574.79115,,519.342375,442.32785
,,,574.84585,,519.40945,442.34965
,,,574.942625,,519.4343,442.3626
,,,575.05735,,519.46285,442.3665
,,,575.131125,,519.746525,442.38335
,,,575.251175,,519.766575,442.430725
,,,575.3061,,519.7766,442.4466
,,,575.36895,,519.853025,442.454975
,,,575.456675,,519.89765,442.469775
,,,575.608675,,519.91795,442.480475
,,,575.88185,,519.9938,442.494425
,,,575.9904,,520.20735,442.5099
,,,576.1137,,520.2236,442.51235
,,,576.290675,,520.314125,442.524075
,,,576.3723,,520.392725,442.534625
,,,576.437575,,520.486425,442.545025
,,,576.5048,,520.499875,442.55625
,,,576.617925,,520.545575,442.562775
,,,576.71675,,520.76485,442.582475
,,,576.811275,,520.773125,442.622725
,,,576.9322,,520.82455,442.65515
,,,577.0013,,520.85825,442.665275
,,,577.045525,,520.914375,442.67875
,,,577.108525,,521.042025,442.6996
,,,577.17275,,521.106925,442.71765
,,,577.22965,,521.15725,442.741125
,,,577.28675,,521.351025,442.754975
,,,577.34885,,521.58935,442.7698
,,,577.4195,,521.6711,442.7794
,,,577.5433,,521.82015,442.792525
,,,577.597725,,522.0282,442.8002
,,,577.677725,,522.0444,442.8054
,,,577.72325,,522.109225,442.8202
,,,577.77735,,522.303675,442.826075
,,,577.825275,,522.402975,442.83355
,,,577.880725,,522.5012,442.838925
,,,577.986,,522.576875,442.855325
,,,578.1082,,522.60505,442.877075
,,,578.1533,,523.072275,442.901125
,,,578.198825,,523.11145,442.92275
,,,578.243375,,523.1702,442.9294
,,,578.34115,,523.226425,442.94625
,,,578.4258,,523.32635,442.95845
,,,578.567275,,523.43775,442.9708
,,,578.698825,,523.5157,442.985525
,,,578.7556,,523.604225,443.0029
,,,578.8218,,523.6897,443.01425
,,,578.936975,,523.76505,443.0243
,,,579.032325,,523.896075,443.046225
,,,579.12245,,523.902225,443.059425
,,,579.193225,,523.939325,443.0694
,,,579.24925,,523.95595,443.086925
