SPK_SPKC03a,SPK_SPKC04b
24.379025,81.4925
24.403725,81.554425
24.42175,81.5748
24.459,81.600475
24.4841,81.68155
24.503725,81.877575
24.5616,82.19225
24.5998,82.212325
24.6132,82.223275
24.6182,82.2616
24.629375,82.324775
24.65105,82.41595
24.678175,82.449975
24.722425,82.6626
24.7687,82.686925
24.796625,82.69815
24.816175,82.740025
24.82815,82.76475
24.847875,82.96515
24.948175,83.110425
24.971875,83.225075
24.9812,83.335575
25.01285,83.491125
25.029625,83.5175
25.0423,83.576025
25.08025,83.604925
25.0975,83.659725
25.13515,83.7364
25.190925,83.7989
25.265925,83.83255
25.2968,83.8783
25.323725,83.937225
25.353275,83.968475
25.3667,83.9923
25.4055,84.115525
25.4281,84.162825
25.47305,84.188425
25.490525,84.253775
25.512625,84.288175
25.557725,84.4092
25.588225,84.448125
25.612225,84.46625
25.65195,84.52175
25.69395,84.64325
25.725075,84.671825
25.742875,84.695525
25.7764,84.715675
25.8065,84.7578
25.888175,84.817875
25.933275,84.904475
25.95415,84.940625
25.971075,84.980825
26.0022,85.087225
26.0724,85.09845
26.105775,85.187
26.137925,85.20685
26.185625,85.279725
26.2315,85.310675
26.26625,85.341375
26.337525,85.411925
26.38355,85.52095
26.411475,85.5586
26.427875,85.6204
26.463275,85.6974
26.4796,85.787
26.493,85.8475
26.512875,85.86345
26.541275,85.88225
26.564825,85.955625
26.62805,86.025425
26.646,86.040825
26.6805,86.1988
26.758825,86.24935
26.8021,86.369575
26.821275,86.412175
26.8642,86.4633
26.9019,86.497575
26.922225,86.7719
26.93925,86.79545
27.0024,86.80685
27.019675,86.831375
27.0417,86.844775
27.049,86.918125
27.064525,86.98665
27.08205,87.0602
27.098,87.18035
27.112725,87.226375
27.1596,87.281075
27.22315,87.305075
27.253625,87.359725
27.290975,87.40195
27.323625,87.435525
27.456675,87.4752
27.5071,87.505525
27.528075,87.554425
27.547575,87.60575
27.6484,87.8361
27.676275,87.9529
27.720925,88.0301
27.756575,88.229325
27.78105,88.360475
27.79995,88.425825
27.8327,88.499925
27.879875,88.51155
27.95775,88.635925
27.984475,88.682725
28.016375,88.96995
28.0335,89.041375
28.05915,89.0889
28.0894,89.301125
28.1056,89.346575
28.1287,89.394025
28.150625,89.6179
28.1705,89.742175
28.197675,89.898225
28.221475,90.009525
28.2523,90.13615
28.285,90.49555
28.295575,90.5749
28.311375,90.657575
