SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC09b,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
,,359.578225,387.07945,,420.6949,353.17825,465.677425
,,359.624875,387.15105,,420.75485,353.2002,465.6913
,,359.639625,387.19855,,420.77265,353.215225,465.6971
,,359.6539,387.21295,,420.787375,353.40245,465.70475
,,359.6875,387.25105,,420.803725,353.41635,465.762225
,,359.726075,387.299825,,420.818,353.42725,465.77005
,,359.73615,387.375875,,420.8677,353.43835,465.79105
,,359.749075,387.420525,,420.889175,353.4686,465.818325
,,359.763725,387.5012,,420.899025,353.47785,465.854725
,,359.77945,387.578025,,420.92215,353.4891,465.877475
,,359.7901,387.59435,,420.932075,353.5198,465.887425
,,359.8029,387.607525,,420.94245,353.545675,465.896275
,,359.821025,387.641675,,420.976375,353.58465,465.909075
,,359.8253,387.65955,,421.0114,353.60925,465.926025
,,359.8351,387.67765,,421.07885,353.62395,465.935075
,,359.842125,387.7075,,421.098475,353.72765,465.9563
,,359.863475,387.775775,,421.11375,353.74905,465.977975
,,359.871625,387.799375,,421.12745,353.76055,465.98605
,,359.875925,387.9473,,421.157625,353.9875,466.165975
,,359.890675,388.01365,,421.179075,354.049825,466.2185
,,359.9005,388.029675,,421.191675,354.14115,466.24415
,,359.910325,388.061775,,421.208925,354.1875,466.252325
,,359.91325,388.0661,,421.2168,354.2131,466.278375
,,359.919225,388.074575,,421.24525,354.2265,466.307825
,,359.931525,388.107,,421.259675,354.46065,466.3238
,,359.943975,388.127625,,421.26935,354.474375,466.352825
,,359.949125,388.1471,,421.27575,354.49885,466.3787
,,359.95255,388.14925,,421.28905,354.517375,466.38535
,,359.969325,388.15475,,421.335525,354.53545,466.39155
,,359.9879,388.157075,,421.345125,354.55705,466.409275
,,359.9978,388.16765,,421.353275,354.571925,466.5113
,,360.0024,388.1979,,421.377775,354.584175,466.54715
,,360.0081,388.219675,,421.383625,354.607025,466.592225
,,360.03815,388.247075,,421.426775,354.656625,466.634725
,,360.043125,388.2707,,421.4625,354.668,466.749675
,,360.071325,388.308675,,421.5074,354.701525,466.759975
,,360.08105,388.3386,,421.5254,354.7235,466.77665
,,360.090825,388.3472,,421.5619,354.7292,466.783175
,,360.11315,388.358725,,421.57045,354.846875,466.792425
,,360.12335,388.371175,,421.6289,354.903475,466.79955
,,360.13635,388.38305,,421.641825,354.935675,466.830475
,,360.15085,388.4413,,421.65855,354.959375,466.83845
,,360.191075,388.48345,,421.71805,355.0467,466.845025
,,360.20975,388.494075,,421.728825,355.100775,466.8588
,,360.228225,388.563475,,421.761925,355.137625,466.88435
,,360.243,388.572,,421.7923,355.144375,466.9044
,,360.255875,388.5816,,421.807,355.156225,466.9125
,,360.274025,388.591175,,421.830475,355.241225,466.9209
,,360.28205,388.5937,,421.848025,355.269475,466.935975
,,360.32935,388.5987,,421.8613,355.298125,466.943825
,,360.3334,388.603925,,421.898775,355.34125,466.96795
,,360.3426,388.60815,,421.914275,355.4107,466.9764
,,360.3734,388.615525,,421.928375,355.477125,466.987125
,,360.4383,388.64235,,421.952975,355.51455,467.006975
,,360.44485,388.651825,,421.966375,355.629625,467.0164
,,360.4508,388.662875,,421.983125,355.68755,467.0488
,,360.476925,388.781075,,421.99905,355.69725,467.05925
,,360.4942,388.830675,,422.01375,355.713975,467.069675
,,360.50895,388.862575,,422.046625,355.757225,467.116725
,,360.515425,388.89415,,422.082925,355.79955,467.131375
,,360.522275,388.9197,,422.094775,355.870775,467.15085
,,360.575025,388.955975,,422.11015,355.938725,467.1716
,,360.608475,388.9845,,422.12475,356.031325,467.191625
,,360.623775,389.026775,,422.141475,356.061725,467.22185
,,360.653375,389.078775,,422.15195,356.1026,467.296225
,,360.691575,389.09455,,422.154,356.13425,467.30465
,,360.72685,389.107625,,422.20385,356.15145,467.333575
,,360.7413,389.1208,,422.262775,356.1713,467.3509
,,360.754325,389.1339,,422.280375,356.181275,467.379425
,,360.786275,389.15555,,422.29695,356.19515,467.39085
,,360.793075,389.17965,,422.31205,356.203625,467.39885
,,360.801525,389.199225,,422.328775,356.228125,467.423625
,,360.8054,389.214825,,422.3629,356.232975,467.44075
,,360.809675,389.336875,,422.381225,356.2752,467.483775
,,360.812975,389.360825,,422.403775,356.3183,467.516325
,,360.81655,389.3903,,422.424525,356.365675,467.54175
,,360.820575,389.5932,,422.454275,356.416775,467.5517
,,360.831575,389.616225,,422.478375,356.456525,467.576275
,,360.83375,389.638325,,422.48875,356.48845,467.6131
,,360.837,389.730775,,422.4974,356.4966,467.6289
,,360.84395,389.794375,,422.51815,356.508575,467.636275
,,360.84995,389.8388,,422.532125,356.518825,467.644125
,,360.8532,389.91915,,422.552975,356.545,467.67015
,,360.86745,389.932475,,422.56555,356.55085,467.7306
,,360.8719,389.9917,,422.579325,356.56555,467.747325
,,360.885325,390.0258,,422.6044,356.578975,467.76205
,,360.918,390.048525,,422.6265,356.614975,467.77905
,,360.942325,390.081425,,422.629175,356.627625,467.786725
,,360.949225,390.181175,,422.6722,356.666575,467.79405
,,360.963475,390.1911,,422.6903,356.673175,467.80855
,,360.97035,390.24105,,422.70815,356.760125,467.8157
,,360.973975,390.2568,,422.72625,356.78845,467.8363
,,360.985625,390.28155,,422.7622,356.797525,468.022425
,,360.99025,390.321725,,422.7708,356.8083,468.099725
,,361.0054,390.3715,,422.781225,356.8269,468.106525
,,361.018375,390.3956,,422.7985,356.850225,468.1197
,,361.046975,390.47405,,422.838475,356.86345,468.1532
,,361.06425,390.52015,,422.85365,356.875875,468.178525
,,361.08565,390.5302,,422.87055,356.922825,468.193725
,,361.10855,390.56875,,422.90045,356.930325,468.22325
,,361.126725,390.575575,,422.940625,356.957875,468.23365
,,361.174325,390.59605,,422.9588,356.9667,468.24
,,361.1946,390.59785,,423.011525,356.976025,468.2545
,,361.205075,390.601175,,423.027625,356.99835,468.292825
,,361.232575,390.604925,,423.051025,357.013425,468.3019
,,361.243775,390.624725,,423.0791,357.09475,468.335875
,,361.2493,390.64255,,423.08305,357.10225,468.440525
,,361.25775,390.6925,,423.09375,357.134775,468.454125
,,361.27625,390.72615,,423.1121,357.1762,468.486175
,,361.323425,390.7753,,423.120625,357.199225,468.51275
,,361.3367,390.8702,,423.129975,357.217975,468.562325
,,361.342975,390.91205,,423.14805,357.2421,468.570775
,,361.3574,390.93445,,423.15745,357.287275,468.610325
,,361.36795,390.952575,,423.177525,357.32815,468.620275
,,361.373275,390.9783,,423.190325,357.33375,468.628725
,,361.37795,390.983675,,423.2032,357.3418,468.6704
,,361.382025,391.0058,,423.210275,357.361,468.703075
,,361.384775,391.04265,,423.224475,357.362225,468.7103
,,361.39,391.0585,,423.2271,357.389825,468.717975
,,361.4149,391.0708,,423.297025,357.400525,468.7246
,,361.4238,391.0821,,423.3094,357.40365,468.7386
,,361.427025,391.13345,,423.32865,357.407225,468.779825
,,361.435675,391.1426,,423.344825,357.418075,468.80025
,,361.457375,391.159,,423.3531,357.438925,468.83315
,,361.461575,391.17885,,423.36065,357.511925,468.8837
,,361.4676,391.212125,,423.3788,357.51915,469.04765
,,361.47695,391.2364,,423.39925,357.530625,469.062175
,,361.48625,391.257925,,423.416825,357.57965,469.07235
,,361.521575,391.324125,,423.4187,357.5996,469.0824
,,361.54045,391.351175,,423.43265,357.62455,469.1189
,,361.565925,391.4036,,423.4469,357.633575,469.127275
,,361.60885,391.433,,423.46145,357.663075,469.15385
,,361.619575,391.447475,,423.466675,357.6777,469.17265
,,361.65035,391.47255,,423.4917,357.6933,469.18085
,,361.680675,391.525275,,423.514875,357.7408,469.1971
,,361.721375,391.530775,,423.5313,357.7477,469.206675
,,361.785425,391.567975,,423.54215,357.768425,469.257725
,,361.8042,391.582575,,423.555275,357.777,469.271075
,,361.8277,391.60125,,423.587925,357.814675,469.31825
,,361.84185,391.61295,,423.6072,357.8198,469.396925
,,361.8489,391.648575,,423.644675,357.827375,469.46465
,,361.85445,391.65895,,423.65375,357.84685,469.482475
,,361.87145,391.673625,,423.6835,357.890475,469.489875
,,361.887,391.6848,,423.707225,358.029275,469.5011
,,361.9171,391.703975,,423.74275,358.125575,469.511325
,,361.919675,391.71505,,423.762225,358.17305,469.5204
,,361.9241,391.762975,,423.774025,358.274775,469.536325
,,361.9321,391.785175,,423.7936,358.2801,469.575425
,,361.9505,391.83055,,423.80315,358.299125,469.5821
,,361.96815,391.890125,,423.874025,358.373125,469.62015
,,361.995325,391.9139,,423.89125,358.39195,469.626175
,,362.011825,391.9368,,423.9368,358.437075,469.635225
,,362.026675,391.945775,,423.95135,358.517875,469.656125
,,362.049425,391.9872,,423.9666,358.5448,469.6836
,,362.062975,392.00045,,424.000825,358.6805,469.69175
,,362.075975,392.0417,,424.0337,358.8145,469.71855
,,362.0854,392.07395,,424.0493,358.851425,469.782225
,,362.090675,392.091475,,424.063025,358.866725,469.8204
,,362.105675,392.158625,,424.087625,358.9064,469.91965
,,362.115025,392.1847,,424.137525,358.921875,469.971
,,362.132625,392.216825,,424.1517,358.925875,470.08595
,,362.138475,392.2203,,424.159125,358.98015,470.101725
,,362.144975,392.282825,,424.165575,358.985775,470.1111
,,362.15075,392.31265,,424.1778,359.003475,470.12795
,,362.16155,392.3311,,424.2135,359.18535,470.157
,,362.185225,392.3736,,424.222825,359.202425,470.16435
,,362.200725,392.3976,,424.245425,359.350675,470.203075
,,362.216325,392.4057,,424.287925,359.354875,470.24355
,,362.227125,392.425475,,424.325375,359.52705,470.26315
,,362.2443,392.43645,,424.34885,359.6539,470.27225
,,362.261125,392.47595,,424.3597,359.673825,470.301975
,,362.3098,392.487975,,424.3671,359.7361,470.32235
,,362.3225,392.579675,,424.38215,359.76365,470.5744
,,362.3579,392.614575,,424.388,359.80285,470.593875
,,362.383725,392.6488,,424.395675,359.9132,470.637075
,,362.408425,392.6696,,424.4227,359.952525,470.645725
,,362.4186,392.6836,,424.44085,359.9756,470.66245
,,362.44305,392.7084,,424.4629,359.9879,470.677475
,,362.4876,392.7386,,424.478225,359.998075,470.709775
,,362.499,392.74905,,424.48975,360.071325,470.7352
,,362.539225,392.75975,,424.530125,360.209775,470.74675
,,362.554425,392.770375,,424.55095,360.292875,470.760325
,,362.58705,392.818975,,424.59075,360.44485,470.863875
,,362.617475,392.831425,,424.60585,360.45075,470.918475
,,362.628325,392.848175,,424.634575,360.56145,470.922025
,,362.63595,392.864025,,424.645425,360.623775,470.964525
,,362.649975,392.8842,,424.650125,360.65335,471.027375
,,362.67735,392.903775,,424.6733,360.69155,471.0497
,,362.6938,392.947325,,424.701725,360.7543,471.06335
,,362.701225,392.966025,,424.71885,360.78625,471.108675
,,362.7171,392.9818,,424.7754,360.843975,471.121125
,,362.723975,392.9991,,424.84075,360.871875,471.171575
,,362.742,393.0479,,424.850975,360.9703,471.1955
,,362.750125,393.071775,,424.87505,360.97395,471.271375
,,362.76965,393.171,,424.89405,360.98305,471.28005
,,362.779625,393.224125,,424.90195,361.08565,471.295975
,,362.794075,393.270225,,424.909075,361.13435,471.33545
,,362.8162,393.29215,,424.916075,361.270175,471.343075
,,362.8459,393.327625,,424.92565,361.310225,471.35015
,,362.856225,393.34175,,424.941275,361.38325,471.391225
,,362.8681,393.35315,,424.9526,361.441225,471.399675
,,362.878725,393.3781,,424.964325,361.46155,471.446525
,,362.89205,393.407825,,424.975625,361.503925,471.52715
,,362.907475,393.469575,,424.99185,361.54045,471.5516
,,362.928425,393.4893,,425.0028,361.552025,471.632675
,,362.941325,393.539875,,425.01845,361.568975,471.64795
,,362.955275,393.5642,,425.036375,361.570325,471.7351
,,362.9749,393.57665,,425.050625,361.5837,471.750825
,,362.983025,393.594625,,425.063875,361.598775,471.771225
,,362.9954,393.6079,,425.089475,361.608775,471.779175
,,363.0133,393.6247,,425.10365,361.619525,471.78825
,,363.03005,393.64365,,425.13195,361.64145,471.7989
,,363.0376,393.7098,,425.14555,361.68065,471.81255
,,363.060325,393.7371,,425.155975,361.72135,471.8385
,,363.075925,393.75745,,425.17085,361.82765,471.845525
,,363.087475,393.8132,,425.1945,361.848875,471.8551
,,363.0953,393.847725,,425.201575,361.904825,471.861825
,,363.107475,393.8965,,425.2377,361.924125,471.8702
,,363.113025,393.9122,,425.24825,361.950475,471.890875
,,363.13585,393.936825,,425.2563,361.9953,471.90615
,,363.145475,393.95775,,425.290275,362.090675,471.9156
,,363.151325,393.975475,,425.338475,362.123925,471.9321
,,363.1931,393.994275,,425.354075,362.132575,471.9675
,,363.207325,394.009875,,425.379025,362.2007,471.979775
,,363.216675,394.058675,,425.393925,362.2163,471.99785
,,363.2232,394.0804,,425.4133,362.272625,472.0216
,,363.233025,394.1192,,425.42655,362.322475,472.03825
,,363.235725,394.1458,,425.43855,362.33195,472.165925
,,363.2475,394.182275,,425.461775,362.4084,472.200675
,,363.25625,394.258975,,425.467575,362.443,472.22115
,,363.25825,394.28705,,425.4796,362.49895,472.26715
,,363.2688,394.3193,,425.532275,362.649925,472.276575
,,363.275325,394.3941,,425.548575,362.779625,472.2995
,,363.281825,394.405625,,425.565325,362.78905,472.306825
,,363.289575,394.407725,,425.5771,362.868075,472.312
,,363.303825,394.4522,,425.5989,362.8787,472.33995
,,363.32725,394.468,,425.6065,362.892,472.3702
,,363.3349,394.49065,,425.6304,362.90745,472.383175
,,363.340625,394.6192,,425.64675,362.941275,472.38795
,,363.371075,394.64875,,425.760375,362.99535,472.395175
,,363.393575,394.675075,,425.77645,363.0133,472.413125
,,363.4115,394.7029,,425.786275,363.037625,472.439625
,,363.430625,394.71185,,425.829375,363.0759,472.452
,,363.479125,394.734475,,425.839225,363.233,472.465825
,,363.4982,394.7445,,425.9126,363.24,472.498425
,,363.529,394.8111,,425.927475,363.498175,472.533075
,,363.543225,394.826775,,425.9433,363.528975,472.542675
,,363.55845,394.860575,,425.9592,363.558425,472.55605
,,363.570175,394.880975,,425.98605,363.60015,472.61165
,,363.60015,394.920875,,425.9962,363.614425,472.6479
,,363.61445,395.00135,,426.013125,363.627275,472.7764
,,363.627275,395.04825,,426.029725,363.660675,472.79985
,,363.647375,395.087975,,426.031675,363.76225,472.8187
,,363.661175,395.144325,,426.042775,363.80745,472.835125
,,363.668575,395.170025,,426.061675,363.812525,472.8443
,,363.680375,395.2315,,426.069325,363.893725,472.852925
,,363.696275,395.250575,,426.0776,363.917175,472.862425
,,363.710125,395.25965,,426.088775,363.9292,472.869425
,,363.719825,395.273,,426.08985,363.9501,472.8762
,,363.7274,395.335075,,426.1067,363.957275,472.885975
,,363.7323,395.349925,,426.117225,363.984625,472.894075
,,363.75235,395.36905,,426.1312,364.04495,473.15385
,,363.762275,395.379625,,426.14565,364.099025,473.1744
,,363.7797,395.3902,,426.152,364.11875,473.18345
,,363.8125,395.4056,,426.16305,364.128675,473.203375
,,363.83325,395.448725,,426.181425,364.268675,473.226075
,,363.88005,395.465575,,426.197625,364.307325,473.235975
,,363.893725,395.486725,,426.205275,364.35175,473.249875
,,363.9172,395.51745,,426.215475,364.369025,473.26425
,,363.929225,395.5428,,426.228825,364.3767,473.29665
,,363.9501,395.57015,,426.2446,364.395075,473.3047
,,363.95535,395.603225,,426.256275,364.4349,473.332975
,,363.95725,395.66295,,426.269625,364.44845,473.341325
,,364.01555,395.702275,,426.298025,364.516375,473.350925
,,364.0367,395.724875,,426.3129,364.52125,473.390425
,,364.044975,395.765125,,426.321675,364.5364,473.5621
,,364.07905,395.7826,,426.3292,364.568725,473.569775
,,364.086475,395.805825,,426.358025,364.604375,473.5847
,,364.1483,395.8463,,426.370925,364.660375,473.594875
,,364.174825,395.85695,,426.448875,364.75575,473.626475
,,364.184475,395.8675,,426.465725,364.764875,473.6517
,,364.191325,395.8834,,426.49175,364.77845,473.66745
,,364.193575,395.9145,,426.53085,364.8031,473.6877
,,364.22275,395.95295,,426.559275,365.014925,473.7289
,,364.2559,395.9992,,426.564825,365.1636,473.7589
,,364.2687,396.0196,,426.579775,365.1775,473.7895
,,364.2828,396.06285,,426.59425,365.190175,473.80165
,,364.30735,396.0853,,426.6164,365.215275,473.8534
,,364.3215,396.123525,,426.66075,365.35995,473.9306
,,364.3518,396.14415,,426.67175,365.3652,473.955625
,,364.36905,396.1698,,426.6797,365.47525,473.975425
,,364.37675,396.20435,,426.6957,365.494425,473.998275
,,364.4102,396.231725,,426.710275,365.6285,474.00455
,,364.434875,396.28315,,426.72785,365.67925,474.024775
,,364.448475,396.31825,,426.756075,365.740525,474.04105
,,364.4522,396.32125,,426.7642,365.7517,474.06495
,,364.468125,396.373,,426.791325,365.785375,474.077325
,,364.485275,396.388925,,426.812075,365.805425,474.149625
,,364.5164,396.4028,,426.820325,365.834475,474.15685
,,364.517975,396.442775,,426.838325,365.92295,474.194925
,,364.521275,396.458025,,426.844975,365.93305,474.2108
,,364.532225,396.469975,,426.852025,365.943625,474.23105
,,364.536425,396.489,,426.871625,365.985375,474.406325
,,364.56215,396.503525,,426.881275,365.986525,474.421125
,,364.576125,396.52285,,426.90955,366.00495,474.4296
,,364.590875,396.597975,,426.919225,366.033475,474.459825
,,364.596975,396.626725,,426.933775,366.085125,474.4783
,,364.6044,396.68385,,426.9549,366.128025,474.493675
,,364.6444,396.71705,,426.961425,366.145625,474.527325
,,364.660425,396.806775,,426.9625,366.20155,474.552125
,,364.685025,396.82875,,427.0119,366.2271,474.569775
,,364.69475,396.8449,,427.0299,366.238225,474.611975
,,364.70915,396.868775,,427.04085,366.272025,474.621125
,,364.7225,396.877075,,427.0574,366.2931,474.630975
,,364.74015,396.908,,427.104225,366.302875,474.6381
,,364.755775,396.91775,,427.15005,366.34365,474.6533
,,364.761775,396.93255,,427.16105,366.37025,474.702525
,,364.764875,396.944,,427.173025,366.4234,474.939875
,,364.7785,397.01155,,427.1849,366.432375,474.960375
,,364.803125,397.050775,,427.195775,366.46505,474.970475
,,364.829875,397.08385,,427.219325,366.474925,474.9788
,,364.85415,397.1375,,427.2263,366.48835,474.981375
,,364.8974,397.22495,,427.232725,366.507875,474.98935
,,364.92755,397.261375,,427.239375,366.52405,475.0062
,,364.944775,397.2819,,427.259575,366.570125,475.015275
,,364.964175,397.302375,,427.30025,366.577375,475.023675
,,364.986975,397.370025,,427.33225,366.656025,475.0313
,,364.9974,397.394075,,427.34795,366.677325,475.059325
,,365.005725,397.4452,,427.36565,366.74045,475.0946
,,365.014925,397.462875,,427.381775,366.75655,475.1055
,,365.03955,397.4742,,427.41105,366.782375,475.1165
,,365.0698,397.4846,,427.447525,366.799425,475.13825
,,365.08735,397.5013,,427.501725,366.816225,475.1679
,,365.10045,397.5262,,427.5141,366.831875,475.1842
,,365.1303,397.534,,427.5449,366.867225,475.20655
,,365.163625,397.542275,,427.555875,366.90385,475.24945
,,365.1775,397.549,,427.5643,366.9136,475.3409
,,365.1902,397.5566,,427.575,366.9548,475.430525
,,365.20245,397.5657,,427.583375,366.96635,475.44205
,,365.2274,397.593475,,427.592575,366.978275,475.451925
,,365.246225,397.645725,,427.5975,366.982275,475.464325
,,365.2539,397.667875,,427.606775,366.988575,475.474325
,,365.261575,397.705025,,427.615075,367.090325,475.48125
,,365.288175,397.741625,,427.620875,367.15265,475.4901
,,365.3085,397.800175,,427.628725,367.181575,475.5087
,,365.329025,397.8363,,427.6356,367.22525,475.515875
,,365.336775,397.877475,,427.654275,367.267825,475.5366
,,365.34685,397.9062,,427.66735,367.363225,475.544725
,,365.355,397.976075,,427.6766,367.411025,475.560175
,,365.36,398.020075,,427.68905,367.4395,475.567375
,,365.37045,398.080975,,427.6964,367.5009,475.5745
,,365.409275,398.126675,,427.7069,367.512125,475.593625
,,365.421875,398.146,,427.7154,367.522675,475.601475
,,365.428625,398.159525,,427.722475,367.56395,475.624525
,,365.454325,398.17205,,427.72755,367.5874,475.6465
,,365.466925,398.18585,,427.737,367.62255,475.653175
,,365.47525,398.198125,,427.755325,367.711225,475.667125
,,365.484775,398.213375,,427.776575,367.815075,475.686925
,,365.517525,398.250625,,427.7837,367.843575,475.70735
,,365.561675,398.31845,,427.825775,367.895775,475.713575
,,365.650375,398.376375,,427.83215,367.91025,475.7205
,,365.660775,398.384325,,427.854575,367.9395,475.8898
,,365.67925,398.41305,,427.86515,367.979875,475.908775
,,365.691225,398.45845,,427.8722,368.01455,475.925225
,,365.702725,398.4729,,427.916775,368.0459,475.9426
,,365.714975,398.531175,,427.951475,368.08425,475.964175
,,365.75175,398.544775,,427.98725,368.1032,475.974875
,,365.76725,398.55725,,428.0029,368.1092,475.9897
,,365.78535,398.56595,,428.030625,368.272075,476.022625
,,365.79445,398.5834,,428.0591,368.367225,476.046725
,,365.80545,398.594775,,428.0954,368.437275,476.0622
,,365.83445,398.64085,,428.134525,368.469475,476.076775
,,365.8504,398.6532,,428.143075,368.478825,476.10115
,,365.862875,398.669075,,428.149625,368.491175,476.110975
,,365.877575,398.80695,,428.16985,368.498075,476.127375
,,365.93305,398.830325,,428.200725,368.5575,476.136625
,,365.94365,398.862225,,428.213225,368.58965,476.153775
,,365.9529,398.900775,,428.242375,368.61005,476.1749
,,365.98655,398.949825,,428.284475,368.63165,476.209
,,366.0148,398.9718,,428.29915,368.643125,476.251
,,366.02475,399.0222,,428.3057,368.669325,476.2865
,,366.03985,399.04515,,428.314125,368.702975,476.30025
,,366.0507,399.0841,,428.32155,368.73825,476.31715
,,366.06055,399.105675,,428.330475,368.8088,476.34615
,,366.085175,399.117125,,428.34165,368.839725,476.35435
,,366.091175,399.13,,428.350425,368.9335,476.371075
,,366.109825,399.139575,,428.36825,369.0372,476.3792
,,366.116375,399.176075,,428.441475,369.0419,476.38635
,,366.152975,399.188875,,428.460575,369.06645,476.4018
,,366.2016,399.189975,,428.469075,369.11245,476.428925
,,366.210025,399.209875,,428.4885,369.141925,476.4379
,,366.227125,399.22805,,428.5022,369.20135,476.44455
,,366.23825,399.248875,,428.5204,369.24625,476.452675
,,366.256175,399.2663,,428.5557,369.263675,476.482225
,,366.2828,399.298925,,428.563925,369.279775,476.490825
,,366.29315,399.31265,,428.583375,369.2984,476.4964
,,366.3029,399.377075,,428.600225,369.316575,476.5024
,,366.3195,399.397975,,428.621875,369.319625,476.5101
,,366.33115,399.4414,,428.639075,369.377025,476.516825
,,366.3437,399.525725,,428.649025,369.39235,476.52535
,,366.36145,399.559925,,428.65655,369.414225,476.539675
,,366.37025,399.60385,,428.67925,369.423025,476.5473
,,366.385025,399.63495,,428.686825,369.49895,476.60105
,,366.39665,399.66145,,428.707825,369.50685,476.6156
,,366.408675,399.669225,,428.723225,369.52655,476.634475
,,366.488375,399.6979,,428.754875,369.567825,476.65425
,,366.4962,399.709,,428.766125,369.622225,476.8114
,,366.507875,399.7285,,428.773725,369.645525,476.822475
,,366.536725,399.735375,,428.78905,369.803275,476.831975
,,366.5774,399.754875,,428.826625,369.833125,476.84755
,,366.5977,399.80055,,428.86245,369.91165,476.8647
,,366.605525,399.815525,,428.8762,369.954525,476.871475
,,366.623075,399.870275,,428.89615,370.00635,476.87995
,,366.637525,399.939525,,428.91765,370.0165,476.888125
,,366.6472,400.056025,,428.94135,370.06,476.8946
,,366.656025,400.1497,,428.960225,370.06515,476.909175
,,366.665675,400.2202,,428.97495,370.0827,476.915975
,,366.677325,400.234,,428.989325,370.1777,476.922525
,,366.716175,400.2472,,429.012475,370.270125,476.928525
,,366.729375,400.294,,429.0271,370.281375,476.937
,,366.756575,400.3136,,429.045375,370.337375,476.9435
,,366.7994,400.339475,,429.081025,370.359725,476.951125
,,366.867275,400.3591,,429.097825,370.3754,476.9655
,,366.88185,400.379975,,429.111425,370.386725,477.002625
,,366.9039,400.40025,,429.123375,370.428275,477.0268
,,366.9136,400.467925,,429.134075,370.5143,477.04335
,,366.9418,400.486825,,429.145975,370.5236,477.0512
,,366.949975,400.52885,,429.1545,370.54135,477.0758
,,366.96305,400.550875,,429.1636,370.55895,477.236225
,,366.98905,400.61465,,429.1725,370.56475,477.244825
,,367.00085,400.652,,429.1788,370.574975,477.283
,,367.007375,400.706525,,429.23865,370.605525,477.2907
,,367.014,400.744325,,429.27595,370.642925,477.333625
,,367.019975,400.87295,,429.283125,370.734925,477.348475
,,367.037875,400.8869,,429.29655,370.789625,477.369475
,,367.053175,400.9017,,429.3207,370.803875,477.377975
,,367.080875,400.921575,,429.33015,370.84415,477.38695
,,367.09035,400.94125,,429.339675,370.86465,477.395025
,,367.1456,400.94975,,429.36095,370.876175,477.403475
,,367.152675,400.974375,,429.407575,370.90075,477.42365
,,367.1865,401.02795,,429.423475,370.9404,477.449625
,,367.189225,401.0383,,429.44425,371.046375,477.48605
,,367.2037,401.0481,,429.460625,371.0908,477.665975
,,367.2209,401.094975,,429.497625,371.104225,477.6844
,,367.256525,401.143175,,429.499675,371.246975,477.700225
,,367.2708,401.1642,,429.512525,371.24995,477.707425
,,367.3107,401.195725,,429.52525,371.265725,477.716475
,,367.324225,401.23565,,429.56325,371.274975,477.720725
,,367.336875,401.280675,,429.574925,371.27645,477.73635
,,367.36325,401.348525,,429.604775,371.2833,477.75425
,,367.411025,401.394425,,429.630525,371.328475,477.765075
,,367.45095,401.420975,,429.641375,371.387975,477.7768
,,367.462875,401.433125,,429.654,371.422925,477.7897
,,367.4719,401.47685,,429.661975,371.445175,477.7959
,,367.491325,401.48705,,429.669325,371.50085,477.81985
,,367.5009,401.497375,,429.674875,371.697875,477.837325
,,367.5227,401.507375,,429.694625,371.7266,477.847875
,,367.53,401.5185,,429.70075,371.7583,477.87245
,,367.532225,401.5353,,429.70645,371.764675,478.114775
,,367.548625,401.5513,,429.715625,371.8255,478.128575
,,367.564,401.5692,,429.717575,371.98395,478.13695
,,367.5708,401.58035,,429.73275,372.048425,478.146875
,,367.5842,401.5854,,429.7407,372.0675,478.162775
,,367.58745,401.627175,,429.764675,372.0914,478.1898
,,367.610625,401.645625,,429.773375,372.16,478.21045
,,367.622575,401.6961,,429.82885,372.203425,478.2366
,,367.6434,401.724775,,429.84875,372.256975,478.242875
,,367.69055,401.793,,429.8574,372.530475,478.2506
,,367.697825,401.8304,,429.868375,372.544425,478.266075
,,367.711175,401.8653,,429.88205,372.562875,478.285875
,,367.72465,401.921825,,429.8857,372.582525,478.29355
,,367.8038,401.9555,,429.9008,372.586875,478.312575
,,367.856425,401.981425,,429.910025,372.603525,478.344875
,,367.868275,402.006125,,429.956575,372.6409,478.367
,,367.895775,402.0305,,429.9762,372.672025,478.38115
,,367.9395,402.04815,,429.9999,372.68335,478.443825
,,367.979875,402.22205,,430.030175,372.6978,478.489025
,,368.014575,402.296725,,430.045525,372.705975,478.622575
,,368.03645,402.3721,,430.067125,372.758175,478.6309
,,368.05415,402.454125,,430.08665,372.76835,478.6438
,,368.095075,402.463475,,430.098725,372.85455,478.6662
,,368.1146,402.477975,,430.120325,372.919925,478.6745
,,368.131725,402.5278,,430.1696,373.01,478.68015
,,368.22265,402.61085,,430.174875,373.03385,478.69755
,,368.252125,402.6192,,430.178125,373.047825,478.71145
,,368.2617,402.62845,,430.21505,373.085875,478.71995
,,368.345325,402.694475,,430.22215,373.099075,478.726575
,,368.3855,402.699125,,430.23195,373.1019,478.739925
,,368.3935,402.707325,,430.237825,373.116425,478.74615
,,368.4231,402.745575,,430.25495,373.21795,478.751875
,,368.4373,402.827475,,430.26805,373.2822,478.76175
,,368.49115,402.8771,,430.319725,373.308875,478.772525
,,368.4981,402.881575,,430.350725,373.32735,478.7948
,,368.520925,402.9167,,430.35895,373.33445,478.811075
,,368.528625,402.9753,,430.3693,373.341275,478.850575
,,368.541825,403.0087,,430.402825,373.3431,478.91045
,,368.549175,403.0214,,430.411275,373.47875,478.96985
,,368.58965,403.03295,,430.452,373.57785,478.98975
,,368.5986,403.041975,,430.4912,373.61795,478.999375
