SPK_SPKC02a (no effect),SPK_SPKC08a (inhibited),SPK_SPKC09a (inhibited),SPK_SPKC13a (inhibited)
286.2161,219.350225,22.9791,19.156425
286.466075,219.425075,23.016425,19.1868
286.539225,219.465275,23.041725,19.220575
286.56195,219.564125,23.062175,19.236125
286.802,219.98905,23.079275,19.254975
287.144175,220.04285,23.101225,19.3003
290.6969,220.15575,23.13255,19.388625
291.989575,220.1999,23.159225,19.4114
292.250875,220.470175,23.183825,19.421325
293.758825,220.858175,23.202525,19.483275
294.0916,220.86885,23.2255,19.491375
298.26545,221.527875,23.255725,19.499275
298.32655,222.000125,23.270425,19.559275
299.1859,222.349725,23.28915,19.583275
303.15985,222.6404,23.301425,19.602975
304.15165,222.8903,23.320675,19.616575
304.3733,222.994975,23.33905,19.65835
304.39095,223.145025,23.352175,19.686825
304.64565,223.446625,23.3639,19.697625
304.81685,223.8493,23.3804,19.722325
306.028375,223.912775,23.3946,19.728
308.72585,223.9139,23.41385,19.74135
308.828875,224.063625,23.425325,19.784725
313.736225,224.6024,23.436375,19.809575
314.8113,224.944525,23.44875,19.8265
315.111125,225.051525,23.459075,19.8733
318.73975,225.179825,23.4687,19.88955
319.350625,225.19985,23.47945,19.9008
319.384125,225.493875,23.486875,19.908725
319.652025,225.554475,23.498675,19.915375
320.713875,225.69515,23.51865,19.95375
321.51825,225.7477,23.52535,19.963675
324.811125,225.816925,23.59455,19.984425
325.24405,226.112425,23.62175,19.998475
327.496775,226.186375,23.64025,20.029875
327.546725,226.20555,23.6502,20.04825
331.59965,226.366375,23.66835,20.11925
331.868275,226.488525,23.7183,20.149
331.986325,226.74585,23.73285,20.2247
332.156025,226.797975,23.76155,20.318675
335.077675,226.93575,23.815075,20.37935
335.8809,227.001875,23.84295,20.387975
340.30945,227.138525,23.863125,20.421875
342.37595,227.3026,23.8758,20.44125
342.971475,227.391025,23.88665,20.50695
343.010975,227.6607,23.910425,20.524275
343.898125,227.97185,23.9577,20.551125
345.6805,228.1706,24.00905,20.559775
346.596275,228.8548,24.022175,20.610375
346.762575,229.555725,24.0457,20.63765
348.59365,229.91475,24.081425,20.661825
349.473425,229.97915,24.1347,20.6699
354.5314,230.175375,24.208525,20.67975
354.5857,230.23995,24.27,20.691675
355.70625,230.3453,24.288025,20.703475
358.019225,230.4435,24.31845,20.735275
358.502775,230.47525,24.34715,20.76695
369.5517,230.883475,24.393875,20.773
370.86965,231.35245,24.4248,20.851775
371.147875,231.653325,24.45965,20.871475
371.94235,231.85355,24.513075,20.89205
372.168875,232.171775,24.546175,20.923875
379.814875,232.184075,24.582925,20.94715
379.85835,232.5798,24.60915,21.040375
380.06165,232.6386,24.62965,21.0477
380.69545,232.935125,24.646275,21.05845
384.065275,233.025375,24.6593,21.0894
384.2234,233.028525,24.681175,21.123575
384.22985,233.278,24.700025,21.141275
386.811225,233.709825,24.715275,21.15065
387.315275,234.37245,24.742575,21.165925
387.970425,234.510925,24.763725,21.2116
397.57985,234.5609,24.7862,21.220375
398.07745,235.31235,24.811375,21.241775
400.6271,235.39045,24.84175,21.257675
408.608475,235.576425,24.876375,21.30875
409.925925,235.701225,24.9296,21.33255
410.260875,235.949225,24.953875,21.354175
411.700975,235.992225,24.99885,21.3709
417.938125,236.025625,25.026375,21.3905
418.62935,237.122025,25.06265,21.4017
420.935875,237.174975,25.112475,21.438025
436.60545,237.242625,25.15535,21.44755
436.79365,237.4658,25.188075,21.51975
436.8394,237.599275,25.20495,21.5513
446.048125,237.768425,25.227325,21.619325
447.2518,237.9789,25.24575,21.66405
449.351525,238.31025,25.285225,21.676625
452.606775,238.821625,25.311825,21.7056
455.75935,238.8878,25.332125,21.714075
459.5298,238.9426,25.344675,21.7363
465.688775,239.190675,25.38165,21.74235
466.9222,239.204275,25.472075,21.80815
472.892325,239.3267,25.4891,21.82905
483.20495,239.437125,25.54795,21.849925
492.0378,239.73715,25.56455,21.885075
492.818475,239.823075,25.584125,21.8929
502.33345,240.37055,25.604225,21.93
507.2741,240.4082,25.618425,21.93775
513.933075,240.6766,25.66605,21.948325
541.968725,240.86235,25.704225,21.956375
693.8941,241.105675,25.744125,21.973675
745.735975,241.242975,25.767575,22.04095
829.3332,241.41565,25.781775,22.05195
837.62275,241.6489,25.791725,22.0793
865.395475,242.25455,25.803075,22.099525
,242.39155,25.83345,22.109325
,242.781125,25.86395,22.12085
,242.79455,25.892925,22.14725
,242.972675,25.91295,22.159125
,243.491275,25.945225,22.175475
,243.646075,25.994625,22.20115
,244.270575,26.0191,22.210075
,244.537225,26.042725,22.234475
,245.169625,26.058025,22.241825
,245.29525,26.11145,22.24855
,245.4004,26.162375,22.271875
,245.861975,26.2175,22.279075
,246.23325,26.264275,22.3028
,246.909925,26.2834,22.316775
,247.0635,26.308425,22.335775
,247.529175,26.437475,22.347025
,247.71605,26.466575,22.414875
,248.124375,26.5017,22.43
,248.60875,26.521025,22.456125
,248.654075,26.537825,22.465475
,249.1986,26.557325,22.474725
,250.119575,26.571675,22.496825
,250.50055,26.5846,22.5154
,250.857325,26.596375,22.56315
,250.90145,26.6687,22.619325
,251.094075,26.700625,22.6295
,251.155925,26.7291,22.6579
,251.261675,26.7705,22.741175
,251.3942,26.7966,22.743375
,251.43895,26.81745,22.81685
,251.4587,26.856475,22.8341
,252.06075,26.888975,22.843925
,252.627325,26.9363,22.866925
,252.887,26.976325,22.938375
,253.249375,27.012925,22.94325
,253.503075,27.10395,22.9801
,253.5198,27.1253,22.991075
,254.55155,27.13295,23.016475
,254.612675,27.175075,23.028175
,254.8936,27.191775,23.0704
,254.9429,27.2232,23.105275
,255.032425,27.316025,23.145875
,255.248875,27.35235,23.169175
,255.676075,27.3678,23.2039
,255.690775,27.38855,23.2148
,255.7058,27.4092,23.23205
,255.74045,27.427675,23.308675
,255.74865,27.47815,23.31615
,255.7707,27.492825,23.337275
,255.987175,27.51045,23.37005
,256.213075,27.537125,23.38585
,256.636075,27.553775,23.394125
,256.645425,27.56675,23.401575
,256.676175,27.589875,23.4143
,256.78205,27.616,23.42205
,257.073075,27.633475,23.463125
,257.147225,27.634675,23.56245
,257.1995,27.6617,23.667325
,257.238125,27.693325,23.690025
,257.759625,27.719125,23.69675
,257.96365,27.74495,23.748425
,258.250025,27.77265,23.81125
,258.2717,27.785225,23.827
,258.316225,27.81555,23.855725
,258.3964,27.832025,23.86205
,258.63,27.874425,23.889875
,258.668325,27.9171,23.9095
,258.8022,27.940925,23.9185
,259.0402,27.963125,23.92715
,259.326425,28.018625,23.958
,259.385225,28.048825,23.96685
,259.3959,28.068,23.976075
,259.4923,28.08275,23.99815
,259.70855,28.0941,24.082425
,259.74935,28.143625,24.107375
,259.99735,28.17465,24.11995
,260.026775,28.24435,24.132075
,260.13725,28.315875,24.16385
,260.285725,28.3378,24.19675
,260.656925,28.4139,24.20775
,260.713125,28.450625,24.238025
,261.1801,28.484275,24.24575
,261.254225,28.56445,24.283325
,261.584425,28.631975,24.3107
,261.8114,28.65605,24.35745
,262.0758,28.68105,24.367325
,262.084275,28.703875,24.396875
,262.1244,28.73925,24.41665
,262.21725,28.8146,24.432075
,263.25995,28.8659,24.4506
,263.279225,28.9042,24.50505
,263.6357,28.976875,24.59425
,263.92825,29.0534,24.6062
,264.0555,29.0901,24.617325
,264.083725,29.194325,24.644475
,264.25745,29.2196,24.668925
,264.33555,29.36665,24.69825
,264.58265,29.43805,24.73275
,264.911675,29.50465,24.751125
,264.93195,29.548,24.7732
,265.0514,29.65825,24.806475
,265.488525,29.700625,24.8164
,265.853025,29.735625,24.8767
,266.043425,29.783075,24.9459
,266.163025,29.906175,24.994475
,266.601725,29.964275,25.058725
,267.64165,30.018375,25.088325
,268.202475,30.077825,25.158075
,268.2062,30.1256,25.192
,268.4227,30.145925,25.211275
,268.627325,30.1972,25.2436
,268.775675,30.334225,25.27005
,269.1113,30.42135,25.33695
,270.058525,30.45235,25.363975
,270.107025,30.4683,25.3713
,270.321575,30.4839,25.387025
,270.53,30.5152,25.436225
,270.962525,30.5397,25.457275
,272.055575,30.6373,25.471625
,272.240125,30.68205,25.481225
,272.263125,30.708475,25.491475
,272.355625,31.082175,25.496025
,272.934125,31.12525,25.5217
,273.02095,31.1504,25.58865
,273.076225,31.176825,25.6081
,273.1354,31.222675,25.61805
,273.1724,31.297025,25.637075
,273.2086,31.3293,25.649725
,273.2507,31.363875,25.669375
,273.272475,31.406975,25.678725
,273.373325,31.418525,25.708075
,273.416,31.441,25.73765
,273.5601,31.45845,25.8029
,273.5817,31.471275,26.010125
,274.0486,31.500175,26.02295
,274.118275,31.535625,26.041475
,274.242125,31.5612,26.084225
,274.2501,31.604,26.11095
,274.422975,31.632975,26.13525
,274.6582,31.648825,26.1776
,275.1569,31.6827,26.1871
,275.182625,31.70835,26.2132
,276.3166,31.7436,26.270475
,276.46605,31.770225,26.307875
,276.81935,31.7892,26.3592
,276.855925,31.80585,26.376325
,276.877825,31.8339,26.37825
,277.067525,31.92265,26.422275
,277.592925,31.9503,26.432575
,277.73435,31.96415,26.472625
,278.2935,32.010575,26.48905
,278.59535,32.02895,26.512075
,279.1235,32.0514,26.519725
,279.5981,32.086275,26.589925
,280.0895,32.111,26.597375
,280.1849,32.2001,26.65525
,280.367375,32.23365,26.66815
,280.381825,32.262375,26.689525
,280.509275,32.284025,26.701975
,280.638075,32.311775,26.740625
,281.0663,32.3336,26.7731
,282.499475,32.3591,26.785475
,282.638125,32.40575,26.797125
,283.10205,32.4235,26.829325
,283.23445,32.451425,26.84745
,283.636325,32.477025,26.8682
,283.859475,32.52055,26.8757
,283.9005,32.58545,26.903925
,284.189825,32.608425,26.9133
,284.31465,32.653475,26.9333
,284.40725,32.718225,26.944875
,284.418325,32.7327,26.956375
,284.61425,32.765325,26.97895
,284.6311,32.78775,26.98785
,284.891825,32.818125,27.022
,285.0517,32.840025,27.091525
,285.083725,32.87005,27.10115
,285.447525,32.9013,27.2014
,285.75015,32.92945,27.211825
,285.757525,32.947825,27.21765
,285.78905,32.964375,27.2392
,286.166925,32.9802,27.28415
,286.18885,33.012125,27.31495
,286.3049,33.05735,27.33125
,286.511225,33.075225,27.349075
,286.9799,33.1247,27.388425
,287.73485,33.175875,27.441725
,287.808125,33.199325,27.48215
,287.907825,33.2389,27.4893
,288.288975,33.2552,27.553675
,288.818875,33.286175,27.56
,289.368025,33.36485,27.57675
,289.645825,33.4033,27.582225
,290.466575,33.483225,27.60855
,290.617375,33.526325,27.63265
,290.647875,33.5718,27.6885
,290.6979,33.599825,27.6966
,291.155775,33.6277,27.717275
,291.399825,33.646575,27.7267
,291.520275,33.6683,27.803
,291.762625,33.6811,27.853125
,291.977275,33.7311,27.9358
,292.324675,33.811025,27.951175
,292.368475,33.848375,28.012625
,292.667325,33.871125,28.0727
,292.91055,33.890575,28.09335
,293.535725,33.908825,28.1354
,293.56805,33.941525,28.1434
,293.701025,33.997275,28.167875
,293.86205,34.019575,28.197575
,294.790275,34.049125,28.2077
,295.247625,34.068825,28.228425
,295.27805,34.0824,28.2393
,295.60645,34.12655,28.24525
,296.077725,34.13795,28.2965
,296.4213,34.16785,28.308475
,297.027425,34.229125,28.395025
,297.047125,34.242075,28.4081
,297.635975,34.307025,28.418525
,297.8511,34.3152,28.4645
,298.6679,34.337875,28.50115
,299.039425,34.362475,28.59225
,299.273025,34.3882,28.624375
,299.552725,34.412225,28.6467
,299.696125,34.4182,28.664175
,299.7074,34.445125,28.74795
,299.820375,34.46125,28.757525
,300.03425,34.481225,28.777275
,300.202675,34.5123,28.787225
,300.377125,34.5309,28.832275
,300.531775,34.56175,28.840075
,300.66755,34.584025,28.85115
,300.942225,34.607025,28.87035
,301.0972,34.626925,28.916675
,301.62205,34.64425,28.929575
,301.729125,34.66355,28.9861
,301.874025,34.694275,29.009975
,302.2142,34.71405,29.019175
,302.545875,34.7399,29.028475
,302.697475,34.756475,29.03795
,302.939625,34.7754,29.0625
,302.986675,34.792825,29.08245
,303.074825,34.8109,29.10375
,303.157275,34.827025,29.134225
,303.196975,34.84695,29.155825
,303.68705,34.86705,29.189
,304.10015,34.881975,29.198825
,304.193075,34.896675,29.21175
,304.29615,34.930325,29.25325
,304.464775,34.992875,29.267575
,304.8781,35.035,29.29665
,305.501225,35.063525,29.3431
,305.8558,35.104575,29.397725
,305.8986,35.1502,29.407525
,305.905175,35.171025,29.428825
,306.025075,35.2015,29.4828
,306.65215,35.236975,29.560025
,306.7602,35.2618,29.598125
,306.893625,35.2954,29.68825
,307.242025,35.3055,29.725825
,307.294775,35.3279,29.783925
,307.493575,35.3639,29.842725
,307.511475,35.402225,29.8986
,307.57615,35.438575,29.908325
,307.875925,35.472475,29.94245
,308.12775,35.49605,29.961625
,308.53595,35.5204,30.04325
,308.612975,35.5409,30.0857
,308.81655,35.555275,30.102575
,308.83855,35.59255,30.13655
,309.01535,35.633575,30.184225
,309.2996,35.6683,30.21505
,309.43575,35.703025,30.222025
,309.463625,35.73735,30.2292
,309.93985,35.74495,30.237425
,310.081975,35.805925,30.293225
,310.1254,35.820025,30.299725
,311.631225,35.83945,30.413375
,312.21205,35.853325,30.415975
,312.302675,35.879175,30.435
,312.319,35.913825,30.4906
,312.4883,35.9324,30.49705
,312.8448,35.981675,30.50515
,312.892375,36.013175,30.536975
,312.942475,36.0284,30.5779
,313.22555,36.04425,30.5888
,313.530275,36.1046,30.61975
,313.53675,36.149725,30.62405
,313.7973,36.172225,30.655475
,313.85415,36.192275,30.671875
,313.882825,36.21285,30.681125
,314.035225,36.23545,30.70575
,314.172925,36.288125,30.71475
,314.33975,36.30515,30.721575
,314.387625,36.34045,30.736825
,314.4961,36.373425,30.745275
,314.6473,36.3977,30.794375
,314.750725,36.4268,30.8265
,314.88625,36.4493,30.938275
,315.027475,36.4747,30.967925
,315.0788,36.50055,30.9786
,315.560525,36.520975,31.0137
,315.75385,36.5799,31.037225
,315.82195,36.674575,31.06905
,315.942225,36.738375,31.087675
,316.314925,36.798825,31.097525
,316.61205,36.910625,31.184075
,317.0214,36.938075,31.202
,317.1616,36.96585,31.2076
,317.8058,37.0016,31.217975
,318.00645,37.021675,31.233275
,318.407225,37.03715,31.23875
,318.496625,37.0553,31.25465
,318.773525,37.072975,31.2619
,318.88225,37.09715,31.264825
,318.89795,37.127675,31.275575
,318.930025,37.144925,31.283425
,319.020425,37.189925,31.303625
,319.2124,37.224425,31.369225
,319.5553,37.28475,31.395275
,319.5822,37.350975,31.429025
,319.679475,37.369325,31.437525
,319.81705,37.412225,31.448725
,319.94445,37.43565,31.466375
,320.0895,37.5149,31.52275
,320.409225,37.539675,31.5375
,320.675975,37.563775,31.544475
,321.01975,37.59855,31.5533
,321.054725,37.63595,31.560575
,321.0785,37.656675,31.612375
,321.10975,37.67825,31.632875
,321.19225,37.77745,31.64715
,321.23,37.7909,31.657175
,321.58215,37.843325,31.66525
,321.687325,37.88945,31.71655
,321.804125,37.92115,31.732675
,322.248875,37.942425,31.778125
,322.356025,38.0035,31.787125
,322.434825,38.039525,31.79445
,322.878425,38.055625,31.826825
,323.0948,38.145775,31.864575
,323.20595,38.1932,31.900175
,323.304125,38.24145,31.925175
,323.419525,38.265175,31.930775
,323.824625,38.305625,31.956925
,323.92415,38.345675,31.967175
,324.23585,38.365625,31.976275
,324.285825,38.434825,32.003125
,324.5117,38.45915,32.011175
,324.9326,38.48535,32.020675
,324.953075,38.515625,32.054325
,325.018875,38.550425,32.06595
,325.075075,38.5721,32.075025
,325.114775,38.598075,32.104325
,325.179625,38.6503,32.114175
,325.35595,38.68715,32.14755
,326.02315,38.7399,32.203975
,326.229425,38.7599,32.267925
,326.294275,38.793725,32.279475
,326.575425,38.820775,32.3334
,326.62765,38.876475,32.34095
,326.936175,38.89375,32.349625
,327.292025,38.915275,32.383675
,327.466725,38.938425,32.432025
,327.802825,38.963575,32.482325
,328.342125,38.99875,32.501075
,328.49525,39.0553,32.524175
,328.92155,39.08545,32.525975
,329.342725,39.1247,32.535975
,329.95365,39.176,32.59035
,329.998075,39.222175,32.5995
,330.304375,39.29315,32.6173
,330.390075,39.33525,32.624825
,330.49665,39.3633,32.650925
,330.7664,39.37485,32.675175
,330.99175,39.39445,32.7475
,330.99555,39.4361,32.76
,331.250325,39.474125,32.7709
,331.5789,39.494275,32.794625
,331.659875,39.515125,32.808525
,331.733025,39.529175,32.8192
,332.302,39.541475,32.828325
,332.346925,39.56445,32.8491
,332.408,39.5914,32.86285
,332.696125,39.610575,32.92295
,332.73465,39.62675,32.957975
,332.823425,39.65595,33.045825
,333.074025,39.678825,33.0649
,333.269725,39.702825,33.07225
,333.473775,39.7225,33.0912
,333.777975,39.77155,33.112175
,333.95145,39.8021,33.133175
,334.111925,39.84585,33.183225
,334.823525,39.8634,33.1924
,335.56755,39.9096,33.238825
,335.657475,39.93705,33.287025
,335.795225,39.97105,33.31365
,335.8713,40.0012,33.343775
,336.04975,40.00915,33.353975
,336.345575,40.042475,33.368925
,336.44025,40.08835,33.394725
,336.8422,40.12095,33.41635
,336.9793,40.160625,33.4275
,337.01925,40.264825,33.441325
,337.0441,40.30485,33.47565
,337.06985,40.33485,33.485475
,337.68555,40.35535,33.503775
,338.0834,40.38255,33.5296
,338.299525,40.452725,33.607275
,338.323775,40.487925,33.622175
,338.4673,40.502575,33.653375
,338.675725,40.521825,33.6756
,338.724275,40.550225,33.69025
,339.289425,40.5762,33.700375
,339.7071,40.6014,33.75685
,339.814125,40.635075,33.7759
,339.844025,40.6916,33.83945
,340.02175,40.728275,33.847775
,340.05775,40.76575,33.910225
,340.35525,40.8056,33.923775
,340.4272,40.82085,33.940275
,340.510075,40.8529,34.01315
,341.17515,40.89295,34.0502
,341.4057,40.911825,34.060575
,341.424325,40.933775,34.066525
,341.733375,40.94505,34.0775
,341.861225,41.01075,34.097775
,342.03435,41.0348,34.1244
,342.065425,41.051675,34.13135
,342.1538,41.09145,34.1434
,342.2947,41.141375,34.153025
,342.664,41.173575,34.17435
,342.697475,41.201175,34.209775
,342.9477,41.2396,34.2264
,343.145175,41.275325,34.29225
,343.1545,41.317825,34.32125
,343.25945,41.34585,34.407325
,343.36805,41.387,34.4212
,343.78465,41.43555,34.428925
,343.937025,41.456175,34.477375
,345.642875,41.478325,34.48745
,345.6545,41.4937,34.5184
,345.664225,41.565975,34.527375
,345.737475,41.5884,34.54505
,345.758725,41.646275,34.55085
,345.818275,41.736625,34.567575
,346.393525,41.758925,34.593325
,346.862325,41.77705,34.60685
,347.0362,41.859675,34.61285
,347.050575,41.88445,34.662125
,347.20245,41.943825,34.67035
,347.305225,41.9751,34.68875
,347.32585,42.014475,34.7303
,347.423,42.051725,34.808225
,347.785925,42.080325,34.846675
,347.878075,42.106925,34.867575
,348.144375,42.156675,34.906175
,348.175875,42.179125,34.912475
,348.79975,42.25235,34.984775
,348.91625,42.29595,35.0192
,348.9723,42.337175,35.048625
,348.99255,42.361875,35.058075
,349.669375,42.372325,35.07185
,349.7747,42.4338,35.07945
,349.83505,42.456575,35.080775
,349.8896,42.5173,35.134375
,349.9769,42.612775,35.1575
,350.2038,42.730825,35.28275
,350.301025,42.825125,35.34885
,350.315375,42.95145,35.3581
,350.365675,42.995325,35.379725
,350.628225,43.02965,35.390625
,350.697725,43.0513,35.400075
,350.73435,43.08875,35.433875
