SPK_SPKC02a (inhibited),SPK_SPKC04b (excited),SPK_SPKC07a (excited),SPK_SPKC11a (inhibited)
159.25455,147.27895,,60.771725
159.3682,147.326525,,60.78835
159.454975,147.366625,,60.82215
159.5068,147.431525,,60.8606
159.5763,147.52215,,60.908775
159.598775,147.569475,,60.921325
159.66595,147.63135,,60.953375
159.73505,147.74005,,60.95625
159.916725,147.798275,,60.9835
159.98695,147.88585,,60.994875
160.07025,147.94,,61.03845
160.090575,147.9869,,61.054
160.128425,148.0322,,61.084575
160.151675,148.057425,,61.09515
160.227675,148.084925,,61.113325
160.268675,148.12955,,61.129075
160.390175,148.170925,,61.1429
160.416925,148.233925,,61.187
160.4699,148.290675,,61.202325
160.510125,148.3454,,61.2421
160.561975,148.4065,,61.258725
160.595375,148.5041,,61.291125
160.634875,148.56075,,61.306075
160.659075,148.5798,,61.32065
160.753725,148.6957,,61.3925
160.80745,148.806825,,61.424025
160.8625,148.9421,,61.44355
160.9236,148.99065,,61.479275
161.016225,148.991825,,61.4958
161.074975,149.043225,,61.508125
161.130325,149.090875,,61.5212
161.18095,149.102775,,61.550425
161.23915,149.16565,,61.60715
161.273225,149.23015,,61.6349
161.32215,149.29145,,61.650075
161.37215,149.341875,,61.666925
161.463,149.49115,,61.680425
161.50375,149.534075,,61.704725
161.5384,149.59575,,61.729075
161.5489,149.65785,,61.7414
161.584425,149.7085,,61.781725
161.603375,149.7595,,61.793375
161.637925,149.814075,,61.802525
161.700075,149.820375,,61.80515
161.75815,150.04165,,61.81925
161.7876,150.081925,,61.833525
161.83075,150.124325,,61.835125
161.884825,150.202675,,61.845875
161.9429,150.2464,,61.851675
162.02405,150.282325,,61.863425
162.0745,150.2968,,61.87345
162.0847,150.32605,,61.88335
162.13955,150.39715,,61.9115
162.185775,150.523975,,61.92455
162.246175,150.566125,,61.94885
162.29465,150.59315,,61.9892
162.371875,150.685075,,62.011475
162.435375,150.7373,,62.0248
162.52565,150.8337,,62.0381
162.541675,150.872475,,62.08445
162.607875,150.932825,,62.10175
162.625575,151.037625,,62.1213
162.68135,151.104875,,62.135475
162.728675,151.1604,,62.14915
162.7626,151.200075,,62.158825
162.87645,151.298975,,62.1952
162.88935,151.3697,,62.222225
162.9267,151.388975,,62.246675
162.973625,151.4476,,62.2587
163.02885,151.52085,,62.274575
163.040725,151.562025,,62.3334
163.088275,151.663075,,62.3653
163.114125,151.7292,,62.380675
163.1662,151.77465,,62.411375
163.21585,151.819025,,62.441025
163.328075,151.865825,,62.44525
163.441725,151.91225,,62.458225
163.538025,151.96565,,62.49565
163.562825,152.018275,,62.51695
163.651925,152.088925,,62.573025
163.7307,152.15805,,62.582175
163.7892,152.219725,,62.583375
163.879825,152.2684,,62.58985
163.9055,152.3148,,62.61145
164.007275,152.427075,,62.626475
164.124475,152.452325,,62.6501
164.175175,152.477325,,62.65955
164.18005,152.521425,,62.68525
164.242725,152.571975,,62.703075
164.2951,152.6155,,62.747075
164.376075,152.674675,,62.787125
164.4612,152.778775,,62.83755
164.504625,152.814825,,62.87495
164.607425,152.90545,,62.888425
164.670775,152.948625,,62.940325
164.7226,153.0256,,62.968425
164.84435,153.106925,,62.986
164.852025,153.147975,,63.00155
165.053025,153.21275,,63.0476
165.1742,153.2299,,63.0745
165.27425,153.26195,,63.0872
165.28035,153.303625,,63.1147
165.365025,153.378925,,63.126075
165.366875,153.4539,,63.153
165.443075,153.517725,,63.17705
165.521025,153.534125,,63.21005
165.6187,153.58225,,63.3209
165.66745,153.64685,,63.33245
165.74975,153.701,,63.35955
165.815125,153.83095,,63.371975
165.885725,154.02975,,63.40675
165.9141,154.08455,,63.442975
165.925175,154.133925,,63.499675
166.047825,154.202,,63.5082
166.09145,154.283775,,63.522675
166.115375,154.32775,,63.540675
166.159175,154.37475,,63.568875
166.206025,154.411075,,63.591675
166.2457,154.454,,63.61495
166.293575,154.4992,,63.62805
166.29925,154.559175,,63.6507
166.328625,154.615875,,63.665575
166.368625,154.66745,,63.693225
166.45325,154.70735,,63.728275
166.4609,154.758525,,63.737275
166.486725,154.8116,,63.74645
166.491275,154.87275,,63.7506
166.52295,154.93735,,63.7627
166.604325,154.998075,,63.800225
166.658625,155.05275,,63.843225
166.70135,155.1237,,63.872925
166.756425,155.17765,,63.87455
166.7872,155.26875,,63.898
166.821125,155.2948,,63.928875
166.881725,155.32795,,63.945325
166.94215,155.370325,,63.9736
166.980675,155.42455,,63.984275
167.07885,155.4388,,63.999625
167.12085,155.44105,,64.012925
167.176875,155.487675,,64.083775
167.217075,155.589775,,64.09775
167.25745,155.712525,,64.1094
167.32135,155.78665,,64.122225
167.37005,155.871275,,64.164
167.3744,155.91145,,64.1798
167.41075,155.94405,,64.1928
167.517575,155.988325,,64.21905
167.601675,156.033875,,64.24575
167.6369,156.13375,,64.26385
167.69245,156.1873,,64.27845
167.731225,156.2101,,64.294125
167.744025,156.2298,,64.308875
167.792675,156.38585,,64.320575
167.80825,156.4599,,64.33405
167.90935,156.5347,,64.3719
167.93575,156.581625,,64.37645
167.959625,156.74835,,64.389325
167.9636,156.790325,,64.401525
168.0605,156.9325,,64.42145
168.1321,157.00195,,64.479675
168.2733,157.089925,,64.507825
168.35605,157.1466,,64.545025
168.442875,157.1872,,64.565
168.451025,157.231725,,64.5977
168.546425,157.349075,,64.706325
168.62345,157.3946,,64.738525
168.736,157.458525,,64.785425
168.7704,157.50535,,64.80165
168.842925,157.639425,,64.853125
168.923975,157.720425,,64.86395
168.986525,157.764525,,64.87895
169.04145,157.798975,,64.8867
169.043075,157.838825,,64.89475
169.06135,157.8929,,64.929725
169.134375,157.9401,,64.96405
169.17735,158.0567,,64.970225
169.22725,158.108625,,64.981875
169.2802,158.156775,,65.00955
169.298,158.22395,,65.023675
169.4252,158.2682,,65.037975
169.5177,158.360325,,65.07615
169.561775,158.396475,,65.110425
169.618825,158.43775,,65.12235
169.697025,158.56615,,65.133225
169.7757,158.675875,,65.146725
169.789,158.7122,,65.164375
169.876075,158.80345,,65.184975
169.93165,158.90075,,65.222425
169.9597,158.94065,,65.2411
169.980625,158.942625,,65.256725
170.0667,158.99425,,65.312375
170.07355,159.041675,,65.32395
170.106875,159.1698,,65.338625
170.16875,159.219575,,65.350025
170.184525,159.26745,,65.360525
170.253875,159.3299,,65.3623
170.2697,159.424025,,65.40105
170.3095,159.533875,,65.411
170.3256,159.567525,,65.4254
170.36385,159.574575,,65.4394
170.41015,159.6201,,65.45225
170.48935,159.673575,,65.474875
170.537225,159.721325,,65.49785
170.621075,159.759,,65.50505
170.6541,159.84245,,65.569225
170.743875,159.9,,65.5842
170.7699,159.9403,,65.597125
170.92925,159.9825,,65.60655
170.95195,160.023,,65.686525
170.95345,160.085375,,65.688425
170.987975,160.11885,,65.718475
171.0435,160.157875,,65.742025
171.140225,160.26505,,65.789975
171.218325,160.30865,,65.83335
171.314125,160.42975,,65.845175
171.384375,160.4459,,65.855125
171.443075,160.5242,,65.8694
171.4611,160.557325,,65.877
171.512375,160.600475,,65.910325
171.58215,160.674225,,65.919775
171.583825,160.706075,,65.937725
171.633775,160.757675,,65.968775
171.747975,160.8038,,65.9783
171.814675,160.82,,65.991325
171.865575,160.833975,,66.007875
171.96265,160.8767,,66.063975
171.9649,160.938325,,66.08295
172.1095,160.972225,,66.088225
172.16195,160.9899,,66.115075
172.242775,161.086825,,66.128375
172.265025,161.147275,,66.134475
172.327225,161.209125,,66.143275
172.39085,161.244825,,66.1687
172.428175,161.289625,,66.225825
172.552775,161.339025,,66.2375
172.6055,161.376125,,66.252625
172.761375,161.40725,,66.277
172.781675,161.456125,,66.291175
172.824225,161.491125,,66.3038
172.87815,161.53065,,66.328625
172.92745,161.559175,,66.34215
172.9756,161.635,,66.35505
173.0155,161.684775,,66.396925
173.0205,161.69815,,66.429575
173.06125,161.785375,,66.442225
173.105025,161.848775,,66.4697
173.154125,161.89235,,66.513175
173.265575,161.9611,,66.547625
173.3382,162.013575,,66.573725
173.39215,162.053525,,66.588575
173.440325,162.0924,,66.614275
173.601375,162.17005,,66.703175
173.62915,162.28355,,66.714525
173.6673,162.30555,,66.7337
173.68085,162.380475,,66.759825
173.72225,162.426075,,66.776125
173.791425,162.621425,,66.84065
173.793225,162.6617,,66.85315
173.84425,162.6714,,66.897375
173.89715,162.715975,,66.9101
173.960825,162.762175,,66.95425
173.979825,162.803975,,66.998775
174.15015,162.864375,,67.031875
174.20795,162.9398,,67.10505
174.281075,162.984025,,67.11935
174.3558,163.043975,,67.164875
174.435475,163.145725,,67.180775
174.645575,163.198275,,67.252625
174.778175,163.205525,,67.266075
174.809375,163.254625,,67.272125
174.864125,163.3273,,67.293425
174.974975,163.417475,,67.349625
175.059125,163.446725,,67.36485
175.1709,163.49665,,67.377475
175.289175,163.544475,,67.432225
175.359225,163.604525,,67.4336
175.389625,163.64625,,67.5113
175.416875,163.649775,,67.5244
175.486325,163.70475,,67.542025
175.4957,163.74725,,67.589375
175.58165,163.767725,,67.6154
175.64085,163.8427,,67.66705
175.68795,163.881725,,67.6827
175.7409,163.91585,,67.69305
175.7651,163.970825,,67.707375
175.867475,164.036675,,67.77815
175.958175,164.161525,,67.80605
175.97095,164.207875,,67.84835
175.989025,164.3454,,67.8612
176.071075,164.39785,,67.890425
176.111175,164.4373,,67.935025
176.153475,164.4978,,67.9502
176.193775,164.541825,,67.967975
176.342475,164.5798,,67.9812
176.38735,164.617225,,67.98395
176.431725,164.62325,,67.9968
176.481425,164.742525,,68.079
176.52045,164.858125,,68.1309
176.536875,164.95115,,68.1942
176.6692,164.997275,,68.204825
176.7626,165.0054,,68.242225
176.81795,165.047575,,68.2683
176.904725,165.100675,,68.296525
176.96105,165.153375,,68.326675
177.111225,165.193525,,68.3331
177.113625,165.2684,,68.38215
177.195125,165.3471,,68.3943
177.23025,165.408125,,68.41015
177.320075,165.443825,,68.423
177.385425,165.49395,,68.4379
177.4862,165.541775,,68.446975
177.503525,165.5989,,68.45555
177.549575,165.673925,,68.467725
177.61795,165.71925,,68.471075
177.6508,165.7612,,68.494025
177.6846,165.79565,,68.5072
177.7609,165.807625,,68.521025
177.823,165.834675,,68.523825
177.8496,165.875675,,68.584225
177.930575,165.95755,,68.619875
177.96315,165.98395,,68.677
177.996075,166.062825,,68.776075
178.017575,166.11715,,68.817025
178.05495,166.165425,,68.853675
178.1018,166.230225,,68.8814
178.14675,166.276325,,68.9001
178.149775,166.3221,,68.951125
178.177725,166.442375,,69.011975
178.25695,166.51225,,69.015225
178.3342,166.5522,,69.023675
178.387975,166.59075,,69.100675
178.411,166.6302,,69.13325
178.46275,166.70325,,69.1681
178.47455,166.803325,,69.198425
178.52025,166.867075,,69.23475
178.5611,166.919025,,69.2604
178.6121,166.96105,,69.274225
178.619075,166.996875,,69.306475
178.71275,167.110725,,69.333875
178.72925,167.258575,,69.3502
178.74495,167.308675,,69.377725
178.760275,167.359225,,69.380275
178.8074,167.377425,,69.390525
178.8426,167.40295,,69.484825
178.8553,167.4418,,69.517725
178.8877,167.536175,,69.593025
178.9543,167.65955,,69.62225
179.009075,167.704175,,69.645975
179.0179,167.73345,,69.6779
179.0464,167.781825,,69.6911
179.11135,167.849225,,69.716325
179.1292,167.902325,,69.733175
179.15405,167.9775,,69.757725
179.208725,168.039825,,69.761475
179.253375,168.08695,,69.83995
179.2655,168.10325,,69.858275
179.28875,168.150175,,69.876625
179.30485,168.23065,,69.9237
179.3123,168.348325,,69.94175
179.35235,168.3906,,69.989675
179.447125,168.392675,,70.00675
179.5472,168.48675,,70.043125
179.581775,168.553675,,70.044675
179.6204,168.708475,,70.059225
179.6507,168.74075,,70.0854
179.729775,168.77,,70.110975
179.791925,168.772325,,70.1252
179.8398,168.809525,,70.171525
179.8741,168.854525,,70.199825
179.9419,168.91435,,70.230925
179.9633,168.983875,,70.299425
179.979325,169.080325,,70.31365
180.007725,169.1323,,70.32645
180.0476,169.184,,70.339225
180.081875,169.21865,,70.36875
180.128025,169.262725,,70.383475
180.159125,169.3099,,70.39905
180.188325,169.376175,,70.503625
180.23225,169.4156,,70.547875
180.328325,169.46135,,70.64335
180.370975,169.484875,,70.649325
180.40305,169.512025,,70.663425
180.451125,169.566625,,70.6921
180.500225,169.6315,,70.70575
180.53525,169.714375,,70.7334
180.61015,169.7706,,70.7367
180.671325,169.81135,,70.818725
180.7264,169.89205,,70.8498
180.813275,169.9443,,70.8835
180.876975,170.0343,,70.93485
180.961,170.1059,,70.937175
180.9674,170.143325,,71.004425
181.01255,170.15015,,71.005825
181.049025,170.320975,,71.039175
181.07075,170.340175,,71.0563
181.10405,170.3776,,71.0892
181.1542,170.475975,,71.137
181.168825,170.516075,,71.153075
,170.5635,,71.170675
,170.601275,,71.187175
,170.629225,,71.198725
,170.654975,,71.25765
,170.67335,,71.270075
,170.7048,,71.28245
,170.73525,,71.427775
,170.837375,,71.482125
,170.8864,,71.4886
,170.913375,,71.564825
,170.95245,,71.64175
,171.011725,,71.654425
,171.0591,,71.670275
,171.10015,,71.696525
,171.13045,,71.7079
,171.1523,,71.71815
,171.258625,,71.732725
,171.287975,,71.745525
,171.330125,,71.771175
,171.42935,,71.823925
,171.490425,,71.832225
,171.5536,,71.8449
,171.59635,,71.871575
,171.663675,,71.885875
,171.7229,,71.898375
,171.758925,,71.934025
,171.7996,,71.9514
,171.8282,,71.966675
,171.840925,,72.0065
,171.87975,,72.01305
,171.9557,,72.0259
,172.030575,,72.0643
,172.11505,,72.117225
,172.168525,,72.167775
,172.266875,,72.197275
,172.305825,,72.22305
,172.394725,,72.25085
,172.43995,,72.266925
,172.495675,,72.2845
,172.538875,,72.312325
,172.571375,,72.386625
,172.60615,,72.392025
,172.7392,,72.399775
,172.742,,72.4837
,172.78805,,72.549725
,172.812975,,72.593975
,172.8529,,72.625825
,172.922575,,72.686525
,172.9586,,72.6949
,173.09835,,72.7428
,173.197225,,72.790725
,173.2423,,72.829825
,173.313025,,72.85675
,173.3501,,72.874875
,173.3817,,72.89185
,173.449025,,72.929675
,173.50305,,72.979525
,173.58025,,73.045125
,173.626175,,73.096875
,173.655125,,73.15865
,173.66475,,73.1631
,173.72165,,73.211875
,173.760825,,73.2249
,173.8591,,73.251275
,173.902575,,73.273425
,173.9352,,73.304675
,173.975625,,73.36785
,174.013675,,73.4312
,174.04795,,73.45405
,174.086725,,73.486575
,174.115125,,73.523575
,174.13235,,73.539875
,174.197025,,73.5855
,174.23145,,73.621625
,174.245375,,73.637425
,174.331575,,73.639625
,174.373325,,73.708975
,174.4277,,73.745575
,174.464325,,73.791075
,174.562525,,73.891175
,174.6063,,73.9108
,174.693725,,73.94105
,174.7277,,73.9533
,174.867425,,73.976025
,175.00125,,73.992275
,175.047875,,74.027675
,175.130825,,74.04105
,175.172125,,74.089075
,175.230975,,74.1226
,175.271,,74.160425
,175.397175,,74.194875
,175.50915,,74.198025
,175.54505,,74.2521
,175.663575,,74.318375
,175.73525,,74.33945
,175.767275,,74.383725
,175.816725,,74.455925
,175.8731,,74.47195
,175.9396,,74.495875
,176.0136,,74.509925
,176.05985,,74.52745
,176.095625,,74.562475
,176.145925,,74.58065
,176.18415,,74.610725
,176.222875,,74.646
,176.299525,,74.69895
,176.346725,,74.7327
,176.442375,,74.8021
,176.504175,,74.957825
,176.651075,,74.9927
,176.7914,,75.010575
,176.876925,,75.027
,177.056375,,75.030375
,177.1118,,75.046725
,177.1766,,75.165475
,177.23605,,75.178675
,177.309325,,75.18
,177.349525,,75.195975
,177.35125,,75.215825
,177.39785,,75.318775
,177.481225,,75.33565
,177.618825,,75.35095
,177.65405,,75.38735
,177.6867,,75.434975
,177.6919,,75.501325
,177.743975,,75.524
,177.7887,,75.539425
,177.8273,,75.55165
,177.84955,,75.67785
,177.88335,,75.689
,177.99205,,75.7199
,178.027525,,75.763225
,178.072325,,75.776725
,178.1162,,75.798075
,178.130775,,75.80585
,178.188825,,75.8192
,178.22485,,75.843575
,178.306625,,75.860225
,178.341425,,75.90775
,178.384875,,75.914925
,178.437925,,75.96405
,178.480025,,75.97905
,178.5205,,76.078675
,178.54695,,76.0997
,178.57975,,76.111125
,178.6873,,76.1301
,178.717575,,76.14725
,178.766075,,76.1642
,178.815025,,76.198675
,178.84155,,76.214825
,178.88885,,76.24955
,178.939425,,76.2629
,178.99025,,76.307825
,179.0354,,76.342275
,179.0985,,76.5243
,179.133575,,76.55945
,179.178975,,76.63965
,179.236675,,76.675875
,179.278775,,76.698175
,179.3098,,76.792325
,179.366525,,76.835725
,179.43365,,76.8521
,179.473175,,76.90185
,179.5265,,76.92725
,179.54785,,76.973825
,179.59145,,76.98425
,179.64895,,77.0021
,179.699875,,77.035375
,179.739875,,77.07355
,179.7845,,77.120475
,179.8357,,77.152075
,179.845425,,77.18055
,179.8684,,77.186175
,179.915425,,77.19695
,179.974,,77.211825
,180.118375,,77.2298
,180.238925,,77.263075
,180.285025,,77.277475
,180.317875,,77.293475
,180.354275,,77.34895
,180.430575,,77.368275
,180.50345,,77.42515
,180.53915,,77.4677
,180.5923,,77.506725
,180.64865,,77.521625
,180.68905,,77.54425
,180.7214,,77.576375
,180.83975,,77.594725
,180.857925,,77.621375
,180.92925,,77.708025
,180.9654,,77.711425
,181.073475,,77.726475
,181.11075,,77.757975
,,,77.851875
,,,77.89135
,,,77.90575
,,,77.9201
,,,77.935775
,,,77.962975
,,,77.979675
,,,78.027675
,,,78.0467
,,,78.118225
,,,78.184325
,,,78.19965
,,,78.22115
,,,78.2343
,,,78.25245
,,,78.3258
,,,78.3724
,,,78.409025
,,,78.4429
,,,78.455625
,,,78.4698
,,,78.502475
,,,78.53785
,,,78.590025
,,,78.6179
,,,78.62555
,,,78.63835
,,,78.68685
,,,78.76835
,,,78.8601
,,,78.88625
,,,78.908875
,,,78.94285
,,,79.01935
,,,79.091425
,,,79.1991
,,,79.215775
,,,79.24625
,,,79.355225
,,,79.389725
,,,79.405825
,,,79.4513
,,,79.46485
,,,79.4841
,,,79.49425
,,,79.4981
,,,79.5592
,,,79.631925
,,,79.6773
,,,79.700525
,,,79.772875
,,,79.795075
,,,79.82795
,,,79.866425
,,,79.879325
,,,79.899475
,,,79.926475
,,,79.942825
,,,79.977175
,,,80.033775
,,,80.0704
,,,80.085725
,,,80.11755
,,,80.13225
,,,80.152375
,,,80.1856
,,,80.2154
,,,80.248125
,,,80.2937
,,,80.3106
,,,80.32805
,,,80.345575
,,,80.3609
,,,80.373225
,,,80.3882
,,,80.38965
,,,80.458425
,,,80.4716
,,,80.47375
,,,80.4893
,,,80.56715
,,,80.646475
,,,80.7198
,,,80.7849
,,,80.789925
,,,80.848325
,,,80.86975
,,,80.90595
,,,80.9567
,,,80.97345
,,,80.978725
,,,80.9918
,,,81.009625
,,,81.069675
,,,81.08265
,,,81.1325
,,,81.15155
,,,81.178175
,,,81.217025
,,,81.236575
,,,81.252275
,,,81.317825
,,,81.34235
,,,81.360225
,,,81.382675
,,,81.4385
,,,81.569
,,,81.607
,,,81.619875
,,,81.622875
,,,81.654425
,,,81.714725
,,,81.7338
,,,81.77585
,,,81.84685
,,,81.882475
,,,81.905
,,,81.923675
,,,81.966
,,,81.98175
,,,81.99915
,,,82.0201
,,,82.065625
,,,82.124525
,,,82.140725
,,,82.16765
,,,82.2248
,,,82.265325
,,,82.30175
,,,82.317175
,,,82.3344
,,,82.350825
,,,82.36985
,,,82.440025
,,,82.50555
,,,82.529475
,,,82.536125
,,,82.552425
,,,82.5674
,,,82.5869
,,,82.65175
,,,82.67115
,,,82.699925
,,,82.74275
,,,82.79015
,,,82.812175
,,,82.831925
,,,82.924475
,,,82.94335
,,,82.983525
,,,83.005875
,,,83.00835
,,,83.026325
,,,83.10025
,,,83.14485
,,,83.1654
,,,83.185625
,,,83.196575
,,,83.205275
,,,83.22345
,,,83.25555
,,,83.263625
,,,83.28715
,,,83.386375
,,,83.4019
,,,83.423
,,,83.49615
,,,83.580425
,,,83.6289
,,,83.66165
,,,83.7057
,,,83.722325
,,,83.778175
,,,83.813275
,,,83.82605
,,,83.86165
,,,83.912825
,,,83.9731
,,,84.0436
,,,84.0622
,,,84.084625
,,,84.1001
,,,84.150975
,,,84.17035
,,,84.192575
,,,84.232725
,,,84.27135
,,,84.310125
,,,84.3482
,,,84.369775
,,,84.518075
,,,84.549075
,,,84.56455
,,,84.591225
,,,84.60575
,,,84.621375
,,,84.637575
,,,84.7316
,,,84.74375
,,,84.7747
,,,84.825325
,,,84.8448
,,,84.88005
,,,84.895325
,,,84.96225
,,,84.997525
,,,85.032925
,,,85.1056
,,,85.138025
,,,85.160275
,,,85.176175
,,,85.237725
,,,85.2603
,,,85.279675
,,,85.302275
,,,85.38715
,,,85.517975
,,,85.576525
,,,85.5972
,,,85.6151
,,,85.633625
,,,85.654175
,,,85.673125
,,,85.738475
,,,85.812825
,,,85.8641
,,,85.924025
,,,86.029125
,,,86.055125
,,,86.1023
,,,86.164675
,,,86.203825
,,,86.22495
,,,86.2433
,,,86.31185
,,,86.3322
,,,86.422425
,,,86.623575
,,,86.64195
,,,86.759475
,,,86.804
,,,86.8497
,,,86.86845
,,,86.9718
,,,87.0143
,,,87.07385
,,,87.155225
,,,87.184375
,,,87.205575
,,,87.221375
,,,87.25275
,,,87.282325
,,,87.29515
,,,87.33585
,,,87.409675
,,,87.430325
,,,87.46445
,,,87.48475
,,,87.521825
,,,87.592875
,,,87.634975
,,,87.6558
,,,87.67505
,,,87.69545
,,,87.7129
,,,87.72135
,,,87.72685
,,,87.84095
,,,87.8744
,,,87.92235
,,,87.9647
,,,88.040325
,,,88.049825
,,,88.0696
,,,88.08745
,,,88.120875
,,,88.173975
,,,88.21615
,,,88.24935
,,,88.301475
,,,88.347475
,,,88.3651
,,,88.396475
,,,88.500675
,,,88.5192
,,,88.59135
,,,88.609025
,,,88.66245
,,,88.698375
,,,88.77185
,,,88.790575
,,,88.8031
,,,88.828725
,,,88.8796
,,,88.904775
,,,88.93605
,,,88.94955
,,,88.95165
,,,88.9686
,,,89.0042
,,,89.0199
,,,89.079325
,,,89.15835
,,,89.210225
,,,89.276525
,,,89.3308
,,,89.36135
,,,89.395275
,,,89.41095
,,,89.447575
,,,89.480975
,,,89.4986
,,,89.554125
,,,89.6249
,,,89.688775
,,,89.706025
,,,89.7756
,,,89.808375
,,,89.824875
,,,89.87575
,,,89.9579
,,,89.9738
,,,90.02495
,,,90.06175
,,,90.106825
,,,90.13945
,,,90.192375
,,,90.228575
,,,90.245025
,,,90.27885
,,,90.2964
,,,90.316475
,,,90.331725
,,,90.362025
,,,90.37795
,,,90.395825
,,,90.410775
,,,90.44045
,,,90.53665
,,,90.554325
,,,90.641925
,,,90.6578
,,,90.673275
,,,90.759125
,,,90.77825
,,,90.824
,,,90.840825
,,,90.855875
,,,90.902875
,,,90.921875
,,,90.937475
,,,90.9532
,,,90.9694
,,,90.971125
,,,91.0836
,,,91.102675
,,,91.199075
,,,91.21605
,,,91.28825
,,,91.292775
,,,91.299975
,,,91.320875
,,,91.3383
,,,91.372775
,,,91.40745
,,,91.439475
,,,91.457525
,,,91.49305
,,,91.5255
,,,91.555425
,,,91.5948
,,,91.7044
,,,91.722025
,,,91.79075
,,,91.807025
,,,91.8221
,,,91.825475
,,,91.857975
,,,91.914525
,,,91.932725
,,,91.9421
,,,91.97105
,,,91.975675
,,,92.1427
,,,92.1581
,,,92.18035
,,,92.231
,,,92.237175
,,,92.298275
,,,92.319025
,,,92.353675
,,,92.3785
,,,92.440825
,,,92.4457
,,,92.45705
,,,92.481475
,,,92.5023
,,,92.5422
,,,92.579175
,,,92.5968
,,,92.6129
,,,92.640125
,,,92.6644
,,,92.71465
,,,92.72035
,,,92.749075
,,,92.860675
,,,92.876275
,,,92.91
,,,92.92665
,,,92.930375
,,,92.961125
,,,92.981025
,,,92.99915
,,,93.037475
,,,93.055875
,,,93.097975
,,,93.161175
,,,93.216525
,,,93.26865
,,,93.3118
,,,93.3208
,,,93.3238
,,,93.354025
,,,93.379075
,,,93.46385
,,,93.499625
,,,93.5774
,,,93.600475
,,,93.63285
,,,93.64975
,,,93.7508
,,,93.772375
,,,93.79025
,,,93.81805
,,,93.82295
,,,93.85985
,,,93.87485
,,,93.9859
,,,94.010975
,,,94.1829
,,,94.2025
,,,94.2195
,,,94.25185
,,,94.275375
,,,94.539475
,,,94.5573
,,,94.5754
,,,94.6177
,,,94.763475
,,,94.7843
,,,94.8052
,,,94.8269
,,,94.8503
,,,94.865775
,,,94.944575
,,,94.96765
,,,94.98275
,,,95.015975
,,,95.031725
,,,95.072425
,,,95.08505
,,,95.110925
,,,95.138025
,,,95.178425
,,,95.198025
,,,95.2581
,,,95.34275
,,,95.371225
,,,95.40135
,,,95.42765
,,,95.44945
,,,95.50725
,,,95.52745
,,,95.552975
,,,95.591775
,,,95.61395
,,,95.63815
,,,95.663925
,,,95.691525
,,,95.70885
,,,95.7347
,,,95.800175
,,,95.82455
,,,95.891625
,,,95.94015
,,,95.948575
,,,95.968175
,,,95.99025
,,,96.06785
,,,96.092325
,,,96.134425
,,,96.150675
,,,96.234625
,,,96.254725
,,,96.260625
,,,96.36845
,,,96.3926
,,,96.41655
,,,96.4592
,,,96.465475
,,,96.48565
,,,96.536425
,,,96.5587
,,,96.602625
,,,96.64735
,,,96.6878
,,,96.721975
,,,96.72515
,,,96.756975
,,,96.774575
,,,96.7918
,,,96.796825
,,,96.813875
,,,96.8275
,,,96.867175
,,,96.893575
,,,96.913925
,,,96.93235
,,,96.9974
,,,97.0101
,,,97.069525
,,,97.08975
,,,97.104375
,,,97.198925
,,,97.21905
,,,97.253625
,,,97.2877
,,,97.35295
,,,97.38615
,,,97.397
,,,97.408825
,,,97.4268
,,,97.509675
,,,97.518625
,,,97.5385
,,,97.54345
,,,97.62095
,,,97.6532
,,,97.6852
,,,97.700575
,,,97.743025
,,,97.76045
,,,97.77795
,,,97.781025
,,,97.808225
,,,97.809975
,,,97.870525
,,,97.950425
,,,97.994725
,,,98.02025
,,,98.0236
,,,98.042775
,,,98.06475
,,,98.098025
,,,98.114125
,,,98.156075
,,,98.173275
,,,98.192675
,,,98.24885
,,,98.2607
,,,98.29155
,,,98.307175
,,,98.326175
,,,98.327725
,,,98.3798
,,,98.4126
,,,98.42945
,,,98.448475
,,,98.49005
,,,98.5082
,,,98.549975
,,,98.594625
,,,98.617525
,,,98.63965
,,,98.6603
,,,98.70645
,,,98.82155
,,,98.883875
,,,98.940925
,,,98.973725
,,,98.987825
,,,99.03055
,,,99.07465
,,,99.082075
,,,99.119175
,,,99.142075
,,,99.183625
,,,99.25495
,,,99.315325
,,,99.370975
,,,99.387875
,,,99.406375
,,,99.527125
,,,99.57055
,,,99.698675
,,,99.74725
,,,99.752375
,,,99.77335
,,,99.795175
,,,99.85515
,,,99.87205
,,,99.979675
,,,99.997225
,,,100.0327
,,,100.073875
,,,100.0967
,,,100.13545
,,,100.1572
,,,100.245375
,,,100.264375
,,,100.2855
,,,100.304725
,,,100.323775
,,,100.367725
,,,100.38995
,,,100.411
,,,100.4264
,,,100.4707
,,,100.549275
,,,100.594125
,,,100.6475
,,,100.65255
,,,100.69475
,,,100.741175
,,,100.747025
,,,100.7825
,,,100.818825
,,,100.836925
,,,100.840075
,,,100.877575
,,,100.96695
,,,101.0099
,,,101.03335
,,,101.04995
,,,101.0879
,,,101.1357
,,,101.18065
,,,101.221175
,,,101.244875
,,,101.2944
,,,101.314175
,,,101.362125
,,,101.44705
,,,101.517725
,,,101.524325
,,,101.534275
,,,101.53735
,,,101.547925
,,,101.559975
,,,101.580175
,,,101.603825
,,,101.619725
,,,101.640725
,,,101.6669
,,,101.688725
,,,101.73
,,,101.74615
,,,101.805275
,,,101.88935
,,,101.91145
,,,101.954125
,,,101.9761
