SPK_SPKC06a (NA),SPK_SPKC08a (NA),SPK_SPKC13a (excited),SPK_SPKC13b (excited),SPK_SPKC16a (NA)
,,113.610875,,
,,113.633625,,
,,113.644375,,
,,113.65695,,
,,113.673425,,
,,113.68755,,
,,113.703325,,
,,113.71825,,
,,113.730825,,
,,113.7477,,
,,113.763875,,
,,113.7779,,
,,113.7928,,
,,113.8111,,
,,113.8593,,
,,113.889225,,
,,113.914875,,
,,113.9389,,
,,113.9751,,
,,114.02235,,
,,114.05655,,
,,114.081,,
,,114.112075,,
,,114.148375,,
,,114.1786,,
,,114.201175,,
,,114.237675,,
,,114.2614,,
,,114.27645,,
,,114.288925,,
,,114.306125,,
,,114.325525,,
,,114.34265,,
,,114.35805,,
,,114.3766,,
,,114.401225,,
,,114.41405,,
,,114.4188,,
,,114.4286,,
,,114.450925,,
,,114.465325,,
,,114.473725,,
,,114.493525,,
,,114.510175,,
,,114.535625,,
,,114.56025,,
,,114.6224,,
,,114.6549,,
,,114.698825,,
,,114.7196,,
,,114.753175,,
,,114.78175,,
,,114.823325,,
,,114.82965,,
,,114.87095,,
,,114.893,,
,,114.91665,,
,,114.927525,,
,,114.9618,,
,,114.987925,,
,,115.001025,,
,,115.015525,,
,,115.058975,,
,,115.08255,,
,,115.095825,,
,,115.117,,
,,115.16905,,
,,115.1964,,
,,115.232525,,
,,115.271375,,
,,115.305775,,
,,115.330875,,
,,115.3526,,
,,115.3677,,
,,115.383775,,
,,115.4095,,
,,115.45225,,
,,115.473425,,
,,115.4979,,
,,115.52235,,
,,115.55585,,
,,115.579,,
,,115.639475,,
,,115.662125,,
,,115.690375,,
,,115.71265,,
,,115.755975,,
,,115.7683,,
,,115.813175,,
,,115.839525,,
,,115.879875,,
,,115.9106,,
,,115.938525,,
,,115.974375,,
,,116.00485,,
,,116.03925,,
,,116.07545,,
,,116.116525,,
,,116.162875,,
,,116.167975,,
,,116.194375,,
,,116.230875,,
,,116.2848,,
,,116.316425,,
,,116.323775,,
,,116.34185,,
,,116.356625,,
,,116.36995,,
,,116.386225,,
,,116.39745,,
,,116.411725,,
,,116.42785,,
,,116.44955,,
,,116.461075,,
,,116.506375,,
,,116.5214,,
,,116.5378,,
,,116.554875,,
,,116.57105,,
,,116.5981,,
,,116.6442,,
,,116.678325,,
,,116.70385,,
,,116.738725,,
,,116.767125,,
,,116.807625,,
,,116.8392,,
,,116.87575,,
,,116.90515,,
,,116.93525,,
,,116.962725,,
,,116.986275,,
,,117.012075,,
,,117.0334,,
,,117.060725,,
,,117.099475,,
,,117.153475,,
,,117.177825,,
,,117.19965,,
,,117.22515,,
,,117.269875,,
,,117.298875,,
,,117.342475,,
,,117.375525,,
,,117.405075,,
,,117.433225,,
,,117.44885,,
,,117.462925,,
,,117.48395,,
,,117.49215,,
,,117.499425,,
,,117.507625,,
,,117.51235,,
,,117.524975,,
,,117.5314,,
,,117.5644,,
,,117.58595,,
,,117.612525,,
,,117.627025,,
,,117.647075,,
,,117.674025,,
,,117.701625,,
,,117.729075,,
,,117.761975,,
,,117.7956,,
,,117.8321,,
,,117.868275,,
,,117.89125,,
,,117.904,,
,,117.915,,
,,117.9281,,
,,117.941425,,
,,117.952125,,
,,117.973425,,
,,117.98835,,
,,118.00765,,
,,118.026975,,
,,118.045425,,
,,118.06205,,
,,118.0834,,
,,118.11645,,
,,118.153,,
,,118.179025,,
,,118.19945,,
,,118.2253,,
,,118.252325,,
,,118.27955,,
,,118.30575,,
,,118.332625,,
,,118.368725,,
,,118.39165,,
,,118.414775,,
,,118.4391,,
,,118.4766,,
,,118.50345,,
,,118.5335,,
,,118.559825,,
,,118.59465,,
,,118.630325,,
,,118.6536,,
,,118.691075,,
,,118.7242,,
,,118.7475,,
,,118.76935,,
,,118.780925,,
,,118.7954,,
,,118.8084,,
,,118.8235,,
,,118.836925,,
,,118.863525,,
,,118.872125,,
,,118.9004,,
,,118.935225,,
,,118.951775,,
,,118.964,,
,,118.99665,,
,,119.016025,,
,,119.03675,,
,,119.076575,,
,,119.1234,,
,,119.163225,,
,,119.281925,,
,,119.336525,,
,,119.3781,,
,,119.42995,,
,,119.485025,,
,,119.51355,,
,,119.552625,,
,,119.590425,,
,,119.62015,,
,,119.66335,,
,,119.699925,,
,,119.7209,,
,,119.73955,,
,,119.768175,,
,,119.790525,,
,,119.812675,,
,,119.847825,,
,,119.871675,,
,,119.90065,,
,,119.9219,,
,,119.94805,,
,,119.9582,,
,,120.036825,,
,,120.075375,,
,,120.103475,,
,,120.13235,,
,,120.166675,,
,,120.20125,,
,,120.26175,,
,,120.29395,,
,,120.2963,,
,,120.338775,,
,,120.380475,,
,,120.427475,,
,,120.455375,,
,,120.499325,,
,,120.522175,,
,,120.54845,,
,,120.561225,,
,,120.586525,,
,,120.61745,,
,,120.6465,,
,,120.664175,,
,,120.6896,,
,,120.7262,,
,,120.7556,,
,,120.785225,,
,,120.804625,,
,,120.820025,,
,,120.841225,,
,,120.8701,,
,,120.90185,,
,,120.92945,,
,,120.9628,,
,,120.997025,,
,,121.0313,,
,,121.0595,,
,,121.081875,,
,,121.0972,,
,,121.1095,,
,,121.119575,,
,,121.13275,,
,,121.161775,,
,,121.16945,,
,,121.1869,,
,,121.1948,,
,,121.23335,,
,,121.2803,,
,,121.319675,,
,,121.360525,,
,,121.38635,,
,,121.409825,,
,,121.449125,,
,,121.496575,,
,,121.522275,,
,,121.561325,,
,,121.599,,
,,121.635625,,
,,121.675025,,
,,121.713425,,
,,121.735775,,
,,121.762675,,
,,121.775375,,
,,121.797825,,
,,121.817325,,
,,121.83055,,
,,121.86105,,
,,121.879725,,
,,121.902325,,
,,121.929825,,
,,121.9611,,
,,121.985925,,
,,122.0036,,
,,122.03155,,
,,122.062025,,
,,122.101425,,
,,122.133525,,
,,122.166725,,
,,122.204325,,
,,122.239525,,
,,122.264425,,
,,122.294625,,
,,122.322175,,
,,122.370525,,
,,122.4051,,
,,122.4396,,
,,122.4771,,
,,122.520575,,
,,122.5454,,
,,122.57325,,
,,122.57905,,
,,122.605975,,
,,122.62205,,
,,122.62715,,
,,122.66415,,
,,122.6767,,
,,122.69485,,
,,122.71865,,
,,122.752375,,
,,122.772175,,
,,122.7942,,
,,122.808475,,
,,122.8404,,
,,122.85775,,
,,122.8868,,
,,122.9133,,
,,122.9436,,
,,122.984225,,
,,123.016125,,
,,123.043625,,
,,123.04805,,
,,123.072775,,
,,123.088925,,
,,123.110975,,
,,123.1383,,
,,123.1543,,
,,123.169075,,
,,123.18735,,
,,123.200975,,
,,123.215025,,
,,123.22955,,
,,123.24645,,
,,123.296675,,
,,123.32045,,
,,123.34315,,
,,123.380025,,
,,123.4017,,
,,123.436875,,
,,123.4674,,
,,123.501575,,
,,123.53655,,
,,123.558575,,
,,123.574725,,
,,123.6631,,
,,123.675225,,
,,123.685675,,
,,123.698025,,
,,123.7149,,
,,123.7977,,
,,123.82075,,
,,123.843775,,
,,123.858775,,
,,123.895875,,
,,123.904025,,
,,123.9197,,
,,123.92535,,
,,123.9321,,
,,123.940975,,
,,123.97505,,
,,124.0854,,
,,124.154175,,
,,124.184475,,
,,124.21245,,
,,124.2473,,
,,124.286475,,
,,124.3145,,
,,124.356325,,
,,124.370175,,
,,124.3877,,
,,124.4036,,
,,124.418425,,
,,124.43795,,
,,124.45235,,
,,124.484,,
,,124.501975,,
,,124.529975,,
,,124.5642,,
,,124.59735,,
,,124.6341,,
,,124.661,,
,,124.7006,,
,,124.72895,,
,,124.770675,,
,,124.785075,,
,,124.7996,,
,,124.809975,,
,,124.81465,,
,,124.822575,,
,,124.827875,,
,,124.8675,,
,,124.8885,,
,,124.8898,,
,,124.9033,,
,,124.919925,,
,,124.945675,,
,,124.968725,,
,,124.988375,,
,,125.0131,,
,,125.05275,,
,,125.0796,,
,,125.10915,,
,,125.14925,,
,,125.174675,,
,,125.2059,,
,,125.22655,,
,,125.2439,,
,,125.2492,,
,,125.2668,,
,,125.274375,,
,,125.322175,,
,,125.337175,,
,,125.347625,,
,,125.3758,,
,,125.39355,,
,,125.416325,,
,,125.435225,,
,,125.46435,,
,,125.50055,,
,,125.53195,,
,,125.566675,,
,,125.5925,,
,,125.621625,,
,,125.648425,,
,,125.681875,,
,,125.71625,,
,,125.735,,
,,125.7503,,
,,125.7624,,
,,125.7807,,
,,125.810525,,
,,125.83725,,
,,125.8618,,
,,125.880125,,
,,125.913175,,
,,125.946625,,
,,125.9752,,
,,126.006325,,
,,126.045675,,
,,126.07135,,
,,126.0771,,
,,126.096725,,
,,126.109475,,
,,126.121575,,
,,126.157475,,
,,126.192175,,
,,126.22615,,
,,126.2572,,
,,126.281925,,
,,126.30515,,
,,126.352325,,
,,126.398675,,
,,126.420975,,
,,126.43935,,
,,126.453225,,
,,126.46265,,
,,126.47685,,
,,126.488475,,
,,126.5004,,
,,126.523125,,
,,126.5989,,
,,126.630175,,
,,126.6519,,
,,126.678525,,
,,126.684475,,
,,126.71035,,
,,126.72425,,
,,126.740975,,
,,126.774625,,
,,126.81165,,
,,126.843175,,
,,126.8677,,
,,126.8951,,
,,126.935525,,
,,126.979775,,
,,127.0587,,
,,127.0849,,
,,127.1005,,
,,127.116225,,
,,127.135925,,
,,127.16605,,
,,127.17605,,
,,127.2063,,
,,127.22215,,
,,127.23535,,
,,127.269125,,
,,127.296025,,
,,127.3238,,
,,127.344875,,
,,127.3662,,
,,127.382025,,
,,127.41355,,
,,127.44495,,
,,127.480025,,
,,127.509,,
,,127.55765,,
,,127.5876,,
,,127.611175,,
,,127.6389,,
,,127.6549,,
,,127.69435,,
,,127.7195,,
,,127.734425,,
,,127.76695,,
,,127.7794,,
,,127.79815,,
,,127.8107,,
,,127.8255,,
,,127.847575,,
,,127.8651,,
,,127.8878,,
,,127.9137,,
,,127.9458,,
,,127.978775,,
,,128.0125,,
,,128.03655,,
,,128.072175,,
,,128.098025,,
,,128.12005,,
,,128.135925,,
,,128.1606,,
,,128.1909,,
,,128.20205,,
,,128.2103,,
,,128.223125,,
,,128.23155,,
,,128.244225,,
,,128.262125,,
,,128.27975,,
,,128.3335,,
,,128.365475,,
,,128.394425,,
,,128.417325,,
,,128.44745,,
,,128.472875,,
,,128.496575,,
,,128.566825,,
,,128.601375,,
,,128.62115,,
,,128.6391,,
,,128.649875,,
,,128.66125,,
,,128.670175,,
,,128.679075,,
,,128.691425,,
,,128.70635,,
,,128.7249,,
,,128.750075,,
,,128.7729,,
,,128.7935,,
,,128.814875,,
,,128.83235,,
,,128.847175,,
,,128.867425,,
,,128.8765,,
,,128.89675,,
,,128.917425,,
,,128.94855,,
,,128.966925,,
,,129.008375,,
,,129.032075,,
,,129.0725,,
,,129.1055,,
,,129.139175,,
,,129.1652,,
,,129.198675,,
,,129.219125,,
,,129.2325,,
,,129.2478,,
,,129.25445,,
,,129.264875,,
,,129.270975,,
,,129.278175,,
,,129.281775,,
,,129.302275,,
,,129.322725,,
,,129.3396,,
,,129.3662,,
,,129.398875,,
,,129.423675,,
,,129.45285,,
,,129.487575,,
,,129.515825,,
,,129.55545,,
,,129.584225,,
,,129.6222,,
,,129.6422,,
,,129.703975,,
,,129.723725,,
,,129.742325,,
,,129.767025,,
,,129.810675,,
,,129.8544,,
,,129.877875,,
,,129.892175,,
,,129.910175,,
,,129.9223,,
,,129.944875,,
,,129.973925,,
,,130.0009,,
,,130.0351,,
,,130.06325,,
,,130.095675,,
,,130.13435,,
,,130.159925,,
,,130.204075,,
,,130.25035,,
,,130.263725,,
,,130.271925,,
,,130.283025,,
,,130.2953,,
,,130.31015,,
,,130.3249,,
,,130.348,,
,,130.3648,,
,,130.395175,,
,,130.41745,,
,,130.45085,,
,,130.478625,,
,,130.513875,,
,,130.543825,,
,,130.572225,,
,,130.5981,,
,,130.62775,,
,,130.65645,,
,,130.696325,,
,,130.715025,,
,,130.731625,,
,,130.7642,,
,,130.7787,,
,,130.796575,,
,,130.8369,,
,,130.86385,,
,,130.886425,,
,,130.908675,,
,,130.9313,,
,,130.949325,,
,,130.97195,,
,,130.995325,,
,,131.0259,,
,,131.059775,,
,,131.08025,,
,,131.0871,,
,,131.10805,,
,,131.13385,,
,,131.163175,,
,,131.20105,,
,,131.233625,,
,,131.26045,,
,,131.29585,,
,,131.3244,,
,,131.352775,,
,,131.3747,,
,,131.3904,,
,,131.403675,,
,,131.416725,,
,,131.426475,,
,,131.452875,,
,,131.477,,
,,131.51315,,
,,131.55685,,
,,131.5825,,
,,131.6143,,
,,131.647325,,
,,131.664625,,
,,131.7055,,
,,131.74135,,
,,131.77755,,
,,131.81675,,
,,131.85065,,
,,131.8807,,
,,131.88435,,
,,131.898875,,
,,131.91055,,
,,131.938125,,
,,131.95675,,
,,131.966625,,
,,131.980675,,
,,131.995975,,
,,132.022975,,
,,132.043225,,
,,132.06405,,
,,132.088625,,
,,132.13955,,
,,132.176725,,
,,132.209,,
,,132.233575,,
,,132.2547,,
,,132.28585,,
,,132.308175,,
,,132.33545,,
,,132.368125,,
,,132.406525,,
,,132.4383,,
,,132.468725,,
,,132.505175,,
,,132.540175,,
,,132.56005,,
,,132.580125,,
,,132.5945,,
,,132.60995,,
,,132.63375,,
,,132.645025,,
,,132.66285,,
,,132.678175,,
,,132.696025,,
,,132.7179,,
,,132.736625,,
,,132.7488,,
,,132.7615,,
,,132.77015,,
,,132.781725,,
,,132.787925,,
,,132.808025,,
,,132.846675,,
,,132.891325,,
,,132.915425,,
,,132.947275,,
,,132.976225,,
,,132.996275,,
,,133.029775,,
,,133.060975,,
,,133.091025,,
,,133.118925,,
,,133.134775,,
,,133.142,,
,,133.17195,,
,,133.18525,,
,,133.2085,,
,,133.247575,,
,,133.268275,,
,,133.28335,,
,,133.31235,,
,,133.340525,,
,,133.36905,,
,,133.398,,
,,133.429475,,
,,133.45975,,
,,133.485125,,
,,133.515175,,
,,133.542275,,
,,133.574125,,
,,133.61285,,
,,133.6356,,
,,133.655125,,
,,133.67245,,
,,133.68045,,
,,133.729,,
,,133.75645,,
,,133.771975,,
,,133.781925,,
,,133.80595,,
,,133.831375,,
,,133.8596,,
,,133.9011,,
,,133.940575,,
,,133.9649,,
,,133.99215,,
,,134.008925,,
,,134.025475,,
,,134.04295,,
,,134.065325,,
,,134.0845,,
,,134.115375,,
,,134.1466,,
,,134.179575,,
,,134.21925,,
,,134.262525,,
,,134.3071,,
,,134.345325,,
,,134.3726,,
,,134.3841,,
,,134.3962,,
,,134.4018,,
,,134.428525,,
,,134.446425,,
,,134.459825,,
,,134.497325,,
,,134.53815,,
,,134.5606,,
,,134.6158,,
,,134.647975,,
,,134.672875,,
,,134.70725,,
,,134.745525,,
,,134.78205,,
,,134.814325,,
,,134.862425,,
,,134.89045,,
,,134.950175,,
,,134.960325,,
,,134.969625,,
,,134.9835,,
,,135.002825,,
,,135.0223,,
,,135.0446,,
,,135.062075,,
,,135.104675,,
,,135.1356,,
,,135.153275,,
,,135.188575,,
,,135.213175,,
,,135.235975,,
,,135.262875,,
,,135.29025,,
,,135.33245,,
,,135.35975,,
,,135.397275,,
,,135.436175,,
,,135.463525,,
,,135.4933,,
,,135.518375,,
,,135.556175,,
,,135.57785,,
,,135.6093,,
,,135.626125,,
,,135.6501,,
,,135.6766,,
,,135.6903,,
,,135.716175,,
,,135.741775,,
,,135.761875,,
,,135.7829,,
,,135.815125,,
,,135.847075,,
,,135.877825,,
,,135.908625,,
,,135.948725,,
,,135.9994,,
,,136.033175,,
,,136.06605,,
,,136.0888,,
,,136.11075,,
,,136.1262,,
,,136.14055,,
,,136.146625,,
,,136.1738,,
,,136.19495,,
,,136.20635,,
,,136.220775,,
,,136.2375,,
,,136.266325,,
,,136.2887,,
,,136.3172,,
,,136.3389,,
,,136.361775,,
,,136.387425,,
,,136.408475,,
,,136.43495,,
,,136.46705,,
,,136.503425,,
,,136.55585,,
,,136.58345,,
,,136.616325,,
,,136.65345,,
,,136.68425,,
,,136.701075,,
,,136.723275,,
,,136.7289,,
,,136.737375,,
,,136.758175,,
,,136.78575,,
,,136.823275,,
,,136.865675,,
,,136.8949,,
,,136.9236,,
,,136.962375,,
,,137.002625,,
,,137.04245,,
,,137.083325,,
,,137.121125,,
,,137.157525,,
,,137.180925,,
,,137.189425,,
,,137.2058,,
,,137.2233,,
,,137.24635,,
,,137.267075,,
,,137.27705,,
,,137.287125,,
,,137.300025,,
,,137.3087,,
,,137.3322,,
,,137.36005,,
,,137.3796,,
,,137.38905,,
,,137.4096,,
,,137.4391,,
,,137.4722,,
,,137.5034,,
,,137.538725,,
,,137.593475,,
,,137.6144,,
,,137.6384,,
,,137.651175,,
,,137.69785,,
,,137.721325,,
,,137.750375,,
,,137.7916,,
,,137.822425,,
,,137.856125,,
,,137.8905,,
,,137.923575,,
,,137.95865,,
,,137.9911,,
,,138.017975,,
,,138.06825,,
,,138.0847,,
,,138.099875,,
,,138.129225,,
,,138.155525,,
,,138.17795,,
,,138.19705,,
,,138.24015,,
,,138.2726,,
,,138.288725,,
,,138.309475,,
,,138.3469,,
,,138.3879,,
,,138.41395,,
,,138.449125,,
,,138.479725,,
,,138.511875,,
,,138.552425,,
,,138.5819,,
,,138.620225,,
,,138.631725,,
,,138.657475,,
,,138.66815,,
,,138.68745,,
,,138.706625,,
,,138.72225,,
,,138.753125,,
,,138.78435,,
,,138.80995,,
,,138.84835,,
,,138.870025,,
,,138.892,,
,,138.929675,,
,,138.96385,,
,,139.006225,,
,,139.031675,,
,,139.06845,,
,,139.1087,,
,,139.1395,,
,,139.176725,,
,,139.20645,,
,,139.2534,,
,,139.264025,,
,,139.285,,
,,139.30455,,
,,139.3172,,
,,139.36635,,
,,139.393825,,
,,139.421825,,
,,139.448,,
,,139.477425,,
,,139.50795,,
,,139.5311,,
,,139.552975,,
,,139.571525,,
,,139.590925,,
,,139.626875,,
,,139.670575,,
,,139.7059,,
,,139.7301,,
,,139.76675,,
,,139.80555,,
,,139.8365,,
,,139.858825,,
,,139.87535,,
,,139.891075,,
,,139.900175,,
,,139.91045,,
,,139.92015,,
,,139.9402,,
,,139.9585,,
,,140.0065,,
,,140.021325,,
,,140.04865,,
,,140.07125,,
,,140.095875,,
,,140.1323,,
,,140.153575,,
,,140.186075,,
,,140.21615,,
,,140.2496,,
,,140.28385,,
,,140.318,,
,,140.3531,,
,,140.3821,,
,,140.40905,,
,,140.439125,,
,,140.45865,,
,,140.474175,,
,,140.509075,,
,,140.520875,,
,,140.5426,,
,,140.5702,,
,,140.6026,,
,,140.630325,,
,,140.658925,,
,,140.682825,,
,,140.727775,,
,,140.767375,,
,,140.793725,,
,,140.829775,,
,,140.848525,,
,,140.85625,,
,,140.88765,,
,,140.917775,,
,,140.938925,,
,,140.960375,,
,,140.987475,,
,,141.013075,,
,,141.053,,
,,141.08315,,
,,141.117325,,
,,141.15095,,
,,141.19065,,
,,141.222925,,
,,141.25395,,
,,141.27345,,
,,141.290875,,
,,141.3055,,
,,141.325625,,
,,141.340625,,
,,141.35415,,
,,141.40595,,
,,141.4254,,
,,141.4518,,
,,141.47875,,
,,141.509625,,
,,141.529525,,
,,141.57185,,
,,141.60165,,
,,141.629325,,
,,141.661475,,
,,141.68605,,
,,141.723875,,
,,141.744825,,
,,141.769475,,
,,141.784575,,
,,141.806175,,
,,141.8289,,
,,141.857075,,
,,141.895975,,
,,141.92845,,
,,141.964675,,
,,141.993375,,
,,142.028175,,
,,142.06135,,
,,142.101425,,
,,142.124725,,
,,142.140525,,
,,142.154225,,
,,142.172925,,
,,142.18675,,
,,142.20595,,
,,142.2287,,
,,142.247025,,
,,142.2729,,
,,142.299575,,
,,142.331125,,
,,142.37355,,
,,142.4415,,
,,142.480875,,
,,142.51255,,
,,142.5407,,
,,142.560775,,
,,142.5636,,
,,142.588575,,
,,142.62075,,
,,142.650325,,
,,142.6762,,
,,142.709,,
,,142.735425,,
,,142.753,,
,,142.767425,,
,,142.789775,,
,,142.808225,,
,,142.841225,,
,,142.868075,,
,,142.90935,,
,,142.950825,,
,,142.985675,,
,,143.0178,,
,,143.045575,,
,,143.07265,,
,,143.083225,,
,,143.091125,,
,,143.104875,,
,,143.1508,,
,,143.185,,
,,143.22105,,
,,143.25515,,
,,143.289275,,
,,143.32805,,
,,143.3537,,
,,143.382225,,
,,143.41715,,
,,143.455425,,
,,143.4915,,
,,143.525175,,
,,143.569075,,
,,143.597825,,
,,143.629675,,
,,143.651825,,
,,143.6791,,
,,143.702225,,
,,143.724325,,
,,143.748575,,
,,143.76735,,
,,143.786975,,
,,143.811975,,
,,143.842175,,
,,143.878175,,
,,143.89855,,
,,143.9281,,
,,143.9433,,
,,143.983775,,
,,144.018125,,
,,144.04295,,
,,144.065125,,
,,144.0866,,
,,144.10665,,
,,144.134425,,
,,144.1655,,
,,144.193725,,
,,144.225,,
,,144.2306,,
,,144.244825,,
,,144.27,,
,,144.306175,,
,,144.334475,,
,,144.370475,,
,,144.398875,,
,,144.436725,,
,,144.47595,,
,,144.504,,
,,144.55885,,
,,144.588525,,
,,144.6317,,
,,144.649775,,
,,144.65815,,
,,144.67465,,
,,144.68415,,
,,144.700425,,
,,144.7321,,
,,144.759325,,
,,144.777025,,
,,144.8032,,
,,144.827925,,
,,144.8531,,
,,144.873,,
,,144.89905,,
,,144.937025,,
,,144.972625,,
,,145.011175,,
,,145.04825,,
,,145.080525,,
,,145.10625,,
,,145.126575,,
,,145.15475,,
,,145.174675,,
,,145.1933,,
,,145.216875,,
,,145.2394,,
,,145.2733,,
,,145.304025,,
,,145.334925,,
,,145.3645,,
,,145.392575,,
,,145.42905,,
,,145.471725,,
,,145.4901,,
,,145.51435,,
,,145.52355,,
,,145.53215,,
,,145.5339,,
,,145.559175,,
,,145.581975,,
,,145.598925,,
,,145.614975,,
,,145.6304,,
,,145.654075,,
,,145.671075,,
,,145.69845,,
,,145.724,,
,,145.75535,,
,,145.791425,,
,,145.830375,,
,,145.85985,,
,,145.889,,
,,145.93135,,
,,145.956275,,
,,145.99175,,
,,146.0209,,
,,146.037025,,
,,146.054325,,
,,146.0615,,
,,146.12845,,
,,146.1473,,
,,146.1587,,
,,146.180225,,
,,146.2912,,
,,146.3347,,
,,146.353925,,
,,146.376875,,
,,146.415075,,
,,146.446775,,
,,146.472125,,
,,146.502875,,
,,146.548825,,
,,146.587025,,
,,146.607225,,
,,146.6306,,
,,146.647625,,
,,146.66575,,
,,146.6995,,
,,146.733925,,
,,146.751575,,
,,146.77595,,
,,146.83725,,
,,146.866475,,
,,146.89195,,
,,146.918875,,
,,146.978725,,
,,147.00855,,
,,147.046775,,
,,147.078525,,
,,147.101125,,
,,147.1267,,
,,147.15025,,
,,147.166475,,
,,147.185875,,
,,147.203125,,
,,147.220325,,
,,147.243525,,
,,147.25465,,
,,147.272275,,
,,147.29275,,
,,147.3229,,
,,147.343275,,
,,147.367425,,
,,147.39615,,
,,147.421025,,
,,147.453675,,
,,147.489925,,
,,147.522675,,
,,147.5533,,
,,147.5903,,
,,147.63245,,
,,147.6758,,
,,147.699375,,
,,147.729325,,
,,147.766775,,
,,147.773025,,
,,147.832975,,
,,147.86895,,
,,147.90945,,
,,147.9292,,
,,147.96995,,
,,148.00205,,
,,148.0427,,
,,148.0793,,
,,148.11995,,
,,148.1687,,
,,148.2029,,
,,148.214025,,
,,148.2318,,
,,148.241675,,
,,148.259925,,
,,148.28585,,
,,148.312175,,
,,148.33205,,
,,148.3598,,
,,148.4027,,
,,148.4291,,
,,148.46065,,
,,148.499375,,
,,148.525425,,
,,148.5561,,
,,148.58505,,
,,148.61415,,
,,148.627975,,
,,148.652525,,
,,148.677675,,
,,148.7036,,
,,148.737025,,
,,148.76885,,
,,148.793875,,
,,148.8198,,
,,148.84205,,
,,148.8662,,
,,148.882125,,
,,148.9042,,
,,148.920875,,
,,148.95645,,
,,148.98395,,
,,149.018975,,
,,149.04785,,
,,149.08515,,
,,149.11855,,
,,149.154425,,
,,149.187475,,
,,149.217325,,
,,149.240925,,
,,149.28,,
,,149.293525,,
,,149.309275,,
,,149.3219,,
,,149.342775,,
,,149.3722,,
,,149.407675,,
,,149.43845,,
,,149.464975,,
,,149.4893,,
,,149.5067,,
,,149.53955,,
,,149.580475,,
,,149.60805,,
,,149.6505,,
,,149.68205,,
,,149.710975,,
,,149.740425,,
,,149.743025,,
,,149.816125,,
,,149.832275,,
,,149.865325,,
,,149.8881,,
,,149.90435,,
,,149.938425,,
,,149.96415,,
,,149.989925,,
,,150.0082,,
,,150.0421,,
,,150.075475,,
,,150.0956,,
,,150.125425,,
,,150.151425,,
,,150.1802,,
,,150.2168,,
,,150.2446,,
,,150.281275,,
,,150.32075,,
,,150.355675,,
,,150.3985,,
,,150.40435,,
,,150.42965,,
,,150.44235,,
,,150.454325,,
,,150.485125,,
,,150.49235,,
,,150.519125,,
,,150.54795,,
,,150.592825,,
,,150.606275,,
,,150.632125,,
,,150.6451,,
,,150.6811,,
,,150.70305,,
,,150.732875,,
,,150.745375,,
,,150.78085,,
,,150.814525,,
,,150.847075,,
,,150.87515,,
,,150.915025,,
,,150.949675,,
,,150.982275,,
,,151.011,,
,,151.0429,,
,,151.06965,,
,,151.0827,,
,,151.1,,
,,151.120875,,
,,151.14465,,
,,151.174625,,
,,151.206,,
,,151.2414,,
,,151.28265,,
,,151.317425,,
,,151.3531,,
,,151.380025,,
,,151.4066,,
,,151.438675,,
,,151.4783,,
,,151.499125,,
,,151.51755,,
,,151.526225,,
,,151.544475,,
,,151.5595,,
,,151.577175,,
,,151.59485,,
,,151.620025,,
,,151.627875,,
,,151.642475,,
,,151.662975,,
,,151.6902,,
,,151.710475,,
,,151.74715,,
,,151.778925,,
,,151.816725,,
,,151.853,,
,,151.883275,,
,,151.9026,,
,,151.92865,,
,,151.94625,,
,,151.957975,,
,,151.974225,,
,,152.01825,,
,,152.04615,,
,,152.0685,,
,,152.089275,,
,,152.123225,,
,,152.145,,
,,152.167825,,
,,152.200275,,
,,152.2266,,
,,152.263175,,
,,152.302125,,
,,152.332675,,
,,152.365425,,
,,152.3838,,
,,152.395175,,
,,152.4126,,
,,152.430425,,
,,152.442975,,
,,152.455475,,
,,152.48,,
,,152.50325,,
,,152.57915,,
,,152.612675,,
,,152.644225,,
,,152.66345,,
,,152.674925,,
,,152.685825,,
,,152.705975,,
,,152.71745,,
,,152.7614,,
,,152.770925,,
,,152.797925,,
,,152.8262,,
,,152.84795,,
,,152.8996,,
,,152.920875,,
,,152.952625,,
,,152.981175,,
,,153.04325,,
,,153.072075,,
,,153.103875,,
,,153.137925,,
,,153.17135,,
,,153.187375,,
,,153.20485,,
,,153.224925,,
,,153.238075,,
,,153.2698,,
,,153.28115,,
,,153.305925,,
,,153.32385,,
,,153.35835,,
,,153.38425,,
,,153.40325,,
,,153.424625,,
,,153.452025,,
,,153.488175,,
,,153.52,,
,,153.550375,,
,,153.58345,,
,,153.609725,,
,,153.63685,,
,,153.67785,,
,,153.706075,,
,,153.739025,,
,,153.80495,,
,,153.8244,,
,,153.835775,,
,,153.9555,,
,,154.000275,,
,,154.038825,,
,,154.07705,,
,,154.12905,,
,,154.153075,,
,,154.183575,,
,,154.203225,,
,,154.222575,,
,,154.236025,,
,,154.256075,,
,,154.2895,,
,,154.31515,,
,,154.344375,,
,,154.368575,,
,,154.392425,,
,,154.43745,,
,,154.46295,,
,,154.502525,,
,,154.5325,,
,,154.55225,,
,,154.575375,,
,,154.5985,,
,,154.62305,,
,,154.6481,,
,,154.67335,,
,,154.7156,,
,,154.75775,,
,,154.785375,,
,,154.818725,,
,,154.8605,,
,,154.896425,,
,,154.927925,,
,,154.953775,,
,,155.006225,,
,,155.045875,,
,,155.08685,,
,,155.094325,,
,,155.107725,,
,,155.1169,,
,,155.1334,,
,,155.149075,,
,,155.17595,,
