SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC09a
316.43085,,272.25735
316.439925,,272.26415
316.46615,,272.2733
316.47915,,272.285625
316.49365,,272.312025
316.52155,,272.325475
316.5376,,272.332875
316.596175,,272.36975
316.759925,,272.390875
316.77695,,272.396925
316.788175,,272.409075
316.79495,,272.4153
316.80105,,272.42155
316.80605,,272.43865
316.81115,,272.46295
316.829975,,272.479425
316.8353,,272.492675
316.8455,,272.50695
316.855425,,272.55105
316.8607,,272.569225
316.86675,,272.5871
316.874125,,272.5999
316.886925,,272.61935
316.89605,,272.6284
316.939325,,272.6469
316.955,,272.6669
317.14575,,272.69805
317.151175,,272.77165
317.1553,,272.8137
317.166725,,272.84365
317.170175,,272.845575
317.17975,,272.858125
317.18615,,272.8716
317.189175,,272.88195
317.193175,,272.88775
317.202725,,272.893675
317.2095,,272.899975
317.216525,,272.91015
317.223875,,272.9173
317.231275,,272.93185
317.2579,,272.94345
317.263175,,272.9487
317.270875,,272.953975
317.282225,,272.9691
317.288825,,272.976475
317.296525,,273.00325
317.30535,,273.009675
317.3153,,273.018675
317.331325,,273.02965
317.4624,,273.050125
317.535275,,273.087475
317.549675,,273.128675
317.554575,,273.188775
317.5614,,273.198225
317.5705,,273.201825
317.5762,,273.21185
317.582275,,273.225225
317.58845,,273.237175
317.5944,,273.250625
317.601675,,273.25825
317.608,,273.271775
317.618725,,273.281975
317.6232,,273.292275
317.63335,,273.310175
317.638125,,273.332
317.64885,,273.3585
317.66925,,273.372225
317.678375,,273.4309
317.72125,,273.45675
317.868875,,273.4653
317.899025,,273.4741
317.919025,,273.483275
317.9429,,273.4897
317.948,,273.5337
317.9531,,273.545975
317.957275,,273.55595
317.961775,,273.566925
317.9675,,273.5812
317.977,,273.594575
317.98125,,273.609825
317.986875,,273.624725
318.002325,,273.6572
318.008525,,273.755175
318.014675,,273.7675
318.02065,,273.78185
318.025575,,273.790725
318.030425,,273.803175
318.0351,,273.813125
318.0471,,273.821
318.155175,,273.834225
318.1847,,273.845525
318.294675,,273.854125
318.307525,,273.866225
318.35345,,273.8783
318.361675,,273.886775
318.36595,,273.9054
318.3705,,273.9195
318.375075,,273.958025
318.379125,,274.060175
318.384925,,274.070025
318.39845,,274.08035
318.405125,,274.086275
318.412325,,274.0933
318.420225,,274.108
318.42705,,274.114975
318.44775,,274.121
318.4549,,274.129
318.4605,,274.1361
318.469,,274.14505
318.4764,,274.15435
318.490925,,274.16285
318.497825,,274.171825
318.52065,,274.19185
318.533,,274.1985
318.544675,,274.2068
318.55075,,274.216375
318.558025,,274.247725
318.568925,,274.262725
318.574425,,274.278425
318.605375,,274.3001
318.772425,,274.481425
318.78295,,274.5017
318.798625,,274.510175
318.815625,,274.5193
318.821275,,274.526025
318.83495,,274.5331
318.842375,,274.5416
318.856125,,274.551475
318.8657,,274.570625
318.869925,,274.588475
318.874975,,274.60645
318.881525,,274.623475
318.88855,,274.64665
318.896125,,274.732825
318.903325,,274.796075
318.91695,,274.864775
318.930125,,274.877175
318.94185,,274.88555
318.968225,,274.8934
319.068725,,274.907925
319.120375,,274.9121
319.1359,,274.9239
319.14065,,274.930525
319.148775,,274.947175
319.152575,,274.95485
319.156325,,274.966575
319.164075,,274.9791
319.18475,,275.030375
319.19045,,275.041225
319.194675,,275.05865
319.212625,,275.067375
319.21865,,275.0903
319.2249,,275.099575
319.23275,,275.109025
319.2562,,275.117875
319.2801,,275.128625
319.301575,,275.13765
319.3233,,275.153875
319.3348,,275.165125
319.344475,,275.18305
319.35255,,275.20715
319.3756,,275.2255
319.394525,,275.251625
319.409075,,275.310075
319.499375,,275.404175
319.55115,,275.461175
319.60595,,275.4898
319.6209,,275.49745
319.62595,,275.5021
319.63665,,275.50645
319.64145,,275.516025
319.646225,,275.519925
319.653075,,275.52395
319.66055,,275.529675
319.67645,,275.535475
319.692,,275.551275
319.708075,,275.56025
319.72775,,275.5774
319.786775,,275.58795
319.805325,,275.59515
319.812975,,275.60895
319.8182,,275.61625
319.8243,,275.631275
319.841925,,275.6591
319.884725,,275.677175
319.9252,,275.693
319.9385,,275.7122
319.972375,,275.79385
319.9954,,275.880275
320.003925,,275.9158
320.014325,,275.950125
320.062975,,275.959325
320.0803,,275.96695
320.120975,,275.977075
320.1274,,275.9879
320.13435,,275.99485
320.147675,,276.00245
320.1559,,276.0117
320.181675,,276.02065
320.201325,,276.028225
320.20835,,276.04285
320.219825,,276.055025
320.227325,,276.079925
320.241525,,276.09115
320.25395,,276.1052
320.2695,,276.133875
320.282975,,276.17775
320.321725,,276.188775
320.328125,,276.205075
320.334225,,276.244525
320.341975,,276.281725
320.34985,,276.331475
320.36205,,276.403625
320.3865,,276.41995
320.40685,,276.436875
320.429875,,276.44545
320.442275,,276.4532
320.455825,,276.463625
320.4659,,276.472125
320.493725,,276.4859
320.510075,,276.493525
320.528025,,276.501875
320.54345,,276.508775
320.5486,,276.53015
320.55245,,276.544425
320.5673,,276.55025
320.5718,,276.5601
320.584725,,276.584225
320.59505,,276.5995
320.5998,,276.6123
320.605,,276.63735
320.611825,,276.66475
320.6276,,276.695375
320.635125,,276.7257
320.669025,,276.7592
320.735325,,276.868375
320.77625,,276.886825
320.791775,,276.90285
320.814525,,276.908575
320.819525,,276.915325
320.826075,,276.924425
320.8334,,276.929725
320.843125,,276.935325
320.86405,,276.949175
320.87675,,276.957375
320.904375,,276.967675
320.9107,,276.974325
320.916975,,276.98205
320.925875,,277.000925
320.9349,,277.0165
320.952475,,277.031075
320.98305,,277.04305
321.00705,,277.064425
321.034825,,277.14055
321.11425,,277.22425
321.12285,,277.27735
321.137,,277.286275
321.159975,,277.295975
321.1658,,277.30165
321.172325,,277.3125
321.182575,,277.317175
321.21475,,277.322775
321.2222,,277.327475
321.2346,,277.342025
321.24365,,277.3486
321.260425,,277.356775
321.273225,,277.37735
321.280775,,277.3932
321.29765,,277.41135
321.329725,,277.4291
321.3874,,277.451675
321.397075,,277.465
321.4016,,277.5056
321.405875,,277.5429
321.411175,,277.562475
321.4155,,277.622
321.427675,,277.67375
321.43135,,277.710775
321.43485,,277.718125
321.4536,,277.7317
321.459675,,277.7396
321.468,,277.752375
321.472925,,277.76505
321.477925,,277.773725
321.494525,,277.78475
321.508625,,277.8009
321.515475,,277.8078
321.60005,,277.82515
321.660775,,277.835925
321.68855,,277.861325
321.69485,,277.8686
321.7146,,277.879775
321.718675,,277.890425
321.726425,,277.897975
321.731925,,277.913475
321.737125,,277.920725
321.743725,,277.92865
321.7493,,277.95465
321.76065,,277.966475
321.77495,,277.9883
321.78065,,278.0027
321.791975,,278.013875
321.796875,,278.02975
321.80275,,278.044125
321.848725,,278.051275
321.86765,,278.06565
321.970525,,278.081125
321.987875,,278.09635
322.0113,,278.132225
322.032425,,278.152775
322.03805,,278.186625
322.04385,,278.2364
322.0556,,278.24725
322.06135,,278.2544
322.0792,,278.26135
322.092925,,278.26775
322.10635,,278.273475
322.1124,,278.28815
322.118025,,278.2936
322.1358,,278.31545
322.15385,,278.323525
322.164,,278.330825
322.2267,,278.337275
322.2931,,278.357075
322.3474,,278.367075
322.3528,,278.372475
322.365725,,278.3854
322.390725,,278.39395
322.425425,,278.421275
322.450625,,278.437525
322.611,,278.455925
322.6169,,278.473375
322.641675,,278.4914
322.671325,,278.515075
322.6875,,278.53995
322.694675,,278.593775
322.70885,,278.653275
322.71725,,278.678825
322.7484,,278.6893
322.7665,,278.714025
322.772775,,278.766775
322.787925,,278.7795
322.7978,,278.797675
322.812125,,278.80655
322.817675,,278.817825
322.828175,,278.827975
322.8353,,278.836775
322.840275,,278.854525
322.85265,,278.864325
322.884075,,278.875975
322.92495,,278.886625
322.980775,,278.8954
323.036425,,278.915425
323.051975,,278.9345
323.071625,,278.9466
323.113475,,278.97025
323.16495,,279.039375
323.17465,,279.072875
323.186,,279.1012
323.19745,,279.115925
323.217425,,279.12865
323.253175,,279.140275
323.27345,,279.147275
323.30735,,279.158075
323.356275,,279.1721
323.377125,,279.20545
323.41585,,279.218325
323.577425,,279.23365
323.615125,,279.2523
323.621125,,279.26405
323.63285,,279.28545
323.679775,,279.2952
323.906675,,279.314775
323.9185,,279.3288
323.925225,,279.34975
323.93545,,279.358775
323.9423,,279.3656
323.94845,,279.372025
323.95675,,279.381125
323.969125,,279.390325
323.979825,,279.411025
323.985475,,279.419275
323.991525,,279.42785
324.01335,,279.441375
324.018575,,279.448725
324.0242,,279.460675
324.043225,,279.471625
324.0536,,279.504725
324.0626,,279.583525
324.09655,,279.64275
324.115225,,279.657575
324.12685,,279.66965
324.133475,,279.682275
324.153525,,279.707025
324.352575,,279.71845
324.37545,,279.7284
324.3838,,279.7395
324.3981,,279.7487
324.408975,,279.756275
324.427875,,279.770425
324.45215,,279.782925
324.4575,,279.790775
324.463525,,279.8016
324.4694,,279.80845
324.479775,,279.814375
324.489175,,279.821275
324.5681,,279.82875
324.8593,,279.8418
324.86625,,279.85115
324.875575,,279.861225
324.928325,,279.8817
324.9364,,279.89165
324.946975,,279.900375
324.955075,,279.90715
324.960575,,279.91565
324.975425,,279.927475
324.981275,,279.9409
324.997225,,279.95325
325.006875,,279.973575
325.01575,,279.98015
325.042875,,280.001525
325.071275,,280.016575
325.078575,,280.0344
325.095575,,280.07485
325.105525,,280.10415
325.19055,,280.124325
325.2177,,280.1968
325.2671,,280.235525
325.28755,,280.2509
325.314625,,280.2605
325.3223,,280.27555
325.456125,,280.29615
325.566575,,280.307875
325.618225,,280.3159
325.64925,,280.3239
325.66435,,280.346025
325.80335,,280.3588
325.819175,,280.3675
325.835075,,280.38615
326.0316,,280.4054
326.0821,,280.429375
326.088775,,280.47025
326.0987,,280.479375
326.10395,,280.488425
326.1129,,280.4957
326.1193,,280.506225
326.129425,,280.530325
326.1345,,280.539825
326.1397,,280.556875
326.1457,,280.56195
326.1577,,280.5697
326.1628,,280.578
326.177325,,280.596825
326.22785,,280.6181
326.24605,,280.62875
326.271025,,280.641175
326.277875,,280.6581
326.282375,,280.665025
326.2945,,280.686725
326.490675,,280.708725
326.5159,,280.717825
326.527125,,280.727675
326.53175,,280.73395
326.538875,,280.745825
326.554125,,280.7561
326.560725,,280.7627
326.569975,,280.769775
326.586275,,280.789275
326.596575,,280.7967
326.602525,,280.8043
326.60725,,280.817675
326.612125,,280.82395
326.6177,,280.8317
326.642,,280.8377
326.649275,,280.84415
326.65375,,280.85315
326.65725,,280.862
326.661875,,280.87605
326.6714,,280.8852
326.68515,,280.8945
326.693975,,280.904525
326.703075,,280.911375
326.718825,,280.923675
326.7264,,280.932025
326.74305,,280.94185
326.752475,,280.960575
326.760725,,280.97005
326.770025,,280.9786
326.875625,,280.994325
326.91335,,281.001425
326.932325,,281.016575
326.9358,,281.025625
326.947575,,281.035425
326.953375,,281.04435
326.962825,,281.06415
326.977575,,281.0731
326.988925,,281.0809
327.011775,,281.08875
327.0208,,281.0966
327.03365,,281.119425
327.04335,,281.131575
327.056775,,281.14465
327.061925,,281.15645
327.06685,,281.163375
327.0769,,281.18325
327.083275,,281.19615
327.094,,281.2086
327.108775,,281.2189
327.114375,,281.235675
327.126125,,281.245675
327.132075,,281.2562
327.137475,,281.264625
327.251125,,281.269925
327.253775,,281.27885
327.2594,,281.284225
327.265625,,281.293125
327.272975,,281.299775
327.280275,,281.3116
327.29755,,281.333825
327.311175,,281.343925
327.343225,,281.35175
327.385475,,281.3614
327.399475,,281.3835
327.423225,,281.3894
327.446975,,281.398925
327.45265,,281.421325
327.4654,,281.4302
327.680025,,281.4384
327.6961,,281.4481
327.705175,,281.456325
327.7145,,281.466925
327.72235,,281.5017
327.7366,,281.51285
327.747175,,281.521525
327.7582,,281.53205
327.76655,,281.5505
327.80335,,281.556625
327.83045,,281.564075
327.872425,,281.56955
327.893975,,281.576225
327.917075,,281.5815
327.987825,,281.587175
328.140375,,281.5967
328.147375,,281.602825
328.15355,,281.614975
328.15965,,281.622075
328.1664,,281.632325
328.182325,,281.64525
328.188075,,281.6565
328.199925,,281.66685
328.20545,,281.6758
328.2238,,281.68265
328.2308,,281.6945
328.237625,,281.7025
328.25675,,281.711775
328.286725,,281.717725
328.3307,,281.72595
328.375875,,281.73665
328.75275,,281.75385
328.7867,,281.7625
328.805275,,281.7734
328.81355,,281.781325
328.8208,,281.7916
328.853325,,281.80385
328.872525,,281.8091
328.91845,,281.819125
328.960825,,281.8247
329.3764,,281.83345
329.388525,,281.8428
329.39965,,281.86475
329.43435,,281.8711
329.489925,,281.884875
329.727125,,281.8932
329.7663,,281.901975
329.7732,,281.918175
329.7852,,281.929
329.79485,,281.94095
329.822075,,281.95405
329.830375,,281.959375
329.83665,,281.966875
329.854925,,281.99035
329.8629,,281.99875
329.873575,,282.00855
329.882075,,282.0151
329.89175,,282.02435
329.90735,,282.030275
329.92865,,282.0387
329.9549,,282.0462
329.9638,,282.0543
329.97765,,282.0626
330.003,,282.07025
330.013375,,282.0752
330.036625,,282.082175
330.0741,,282.093025
330.211925,,282.100225
330.2186,,282.11135
330.238925,,282.116875
330.247325,,282.12805
330.263725,,282.13765
330.277475,,282.14465
330.28415,,282.151525
330.29275,,282.162475
330.300575,,282.173025
330.3103,,282.183525
330.319725,,282.193475
330.3307,,282.204925
330.377225,,282.2171
330.403575,,282.2234
330.5671,,282.24055
330.5741,,282.24855
330.588625,,282.266875
330.60315,,282.278275
330.609575,,282.28685
330.627675,,282.29885
330.63375,,282.310775
330.640525,,282.318275
330.6495,,282.324375
330.657075,,282.335525
330.666,,282.346525
330.681325,,282.363475
330.69745,,282.37185
330.720425,,282.378275
330.7696,,282.3894
330.907675,,282.40975
330.91835,,282.418725
330.923775,,282.42695
330.930575,,282.441575
330.93685,,282.448025
330.947125,,282.4566
330.95585,,282.467075
330.967325,,282.48515
330.98765,,282.495425
330.995925,,282.5034
331.00735,,282.514225
331.043225,,282.52795
331.054675,,282.535225
331.0692,,282.55485
331.083025,,282.5609
331.172125,,282.582575
331.218075,,282.599275
331.308475,,282.617475
331.3268,,282.622425
331.344675,,282.62895
331.3501,,282.634625
331.355925,,282.641375
331.366125,,282.651325
331.37625,,282.65905
331.381225,,282.664975
331.385575,,282.673625
331.39035,,282.68375
331.39485,,282.6932
331.3997,,282.70185
331.41085,,282.7071
331.4218,,282.71485
331.425675,,282.725475
331.443725,,282.733325
331.449325,,282.7524
331.468075,,282.7673
331.4784,,282.774975
331.53965,,282.786075
331.573,,282.794825
331.640475,,282.801675
331.687075,,282.808075
331.704575,,282.815275
331.8139,,282.826875
331.8435,,282.8358
331.8546,,282.843275
331.86385,,282.852775
331.8802,,282.860125
331.89415,,282.865175
331.898025,,282.8722
331.909525,,282.88735
331.918175,,282.89875
331.9245,,282.90485
331.930325,,282.9111
331.946975,,282.918875
331.957275,,282.939375
331.96365,,282.948775
331.975075,,282.95755
331.983225,,282.964675
331.997825,,282.977725
332.0075,,282.987475
332.017125,,282.99665
332.026075,,283.01705
332.0366,,283.0425
332.047375,,283.0714
332.079375,,283.113375
332.093875,,283.143625
332.116025,,283.162
332.140325,,283.16775
332.1619,,283.1738
332.300175,,283.18045
332.31035,,283.185175
332.3174,,283.1934
332.3247,,283.198775
332.340025,,283.204375
332.3497,,283.21395
332.357025,,283.240075
332.3672,,283.267825
332.383975,,283.31355
332.391625,,283.414475
332.3967,,283.42105
332.402875,,283.428025
332.409275,,283.432825
332.425475,,283.43775
332.447625,,283.443625
332.4671,,283.449175
332.478825,,283.454775
332.4852,,283.46495
332.4901,,283.47
332.49705,,283.566175
332.5167,,283.656275
332.541075,,283.6768
332.55035,,283.6869
332.558175,,283.693975
332.59475,,283.70185
332.7164,,283.705975
332.728825,,283.710325
332.7368,,283.7141
332.74235,,283.7195
332.753475,,283.7267
332.763175,,283.7464
332.7716,,283.757225
332.79585,,283.773625
332.80095,,283.78185
332.812025,,283.79645
332.821175,,283.80745
332.830525,,283.813925
332.848975,,283.821925
332.87,,283.83695
332.885725,,283.876575
332.9061,,284.0232
332.935825,,284.0282
333.0083,,284.032075
333.070525,,284.038375
333.086925,,284.041225
333.09205,,284.044
333.108,,284.0469
333.113075,,284.0499
333.119225,,284.0532
333.124975,,284.056375
333.1305,,284.061375
333.13565,,284.0674
333.143925,,284.0759
333.15175,,284.0822
333.157625,,284.087475
333.163025,,284.093325
333.169275,,284.107
333.17685,,284.1157
333.182125,,284.12565
333.196775,,284.1342
333.205125,,284.142675
333.23065,,284.15375
333.2416,,284.3038
333.383275,,284.334475
333.398875,,284.34025
333.4179,,284.346575
333.423075,,284.35005
333.428975,,284.353325
333.43485,,284.357225
333.4418,,284.361875
333.448,,284.365625
333.454375,,284.383225
333.46265,,284.397525
333.469025,,284.4227
333.47545,,284.4296
333.487425,,284.44
333.4944,,284.45145
333.502475,,284.463325
333.513575,,284.4778
333.530325,,284.502325
333.575225,,284.5159
333.612325,,284.533325
333.746875,,284.545925
333.76235,,284.572225
333.77425,,284.59735
333.7812,,284.620375
333.78545,,284.643425
333.790475,,284.72405
333.79555,,284.7775
333.812025,,284.798625
333.83575,,284.820375
333.8456,,284.8267
333.918725,,284.841725
333.929775,,284.8466
333.938875,,284.853225
333.951325,,284.861325
333.959275,,284.8695
333.966475,,284.8771
333.9729,,284.8838
333.989725,,284.8902
333.995425,,284.8999
334.00925,,284.90885
334.01545,,284.92215
334.0215,,284.934025
334.0258,,284.964275
334.040275,,285.00365
334.0445,,285.040575
334.05405,,285.088075
334.062775,,285.094275
334.068,,285.104275
334.074875,,285.11355
334.08055,,285.122675
334.092075,,285.1333
334.1047,,285.167125
334.126825,,285.17905
334.160725,,285.188525
334.29375,,285.195725
334.31175,,285.202475
334.324825,,285.21105
334.335025,,285.230225
334.359325,,285.241825
334.365075,,285.2511
334.369625,,285.262725
334.37515,,285.275775
334.381175,,285.28765
334.3852,,285.312375
334.39075,,285.34785
334.399675,,285.42015
334.408125,,285.4332
334.41805,,285.44605
334.42395,,285.465175
334.4339,,285.4868
334.438775,,285.585475
334.448825,,285.6562
334.46015,,285.67075
334.46565,,285.6905
334.482925,,285.706
334.494675,,285.71305
334.50235,,285.717925
334.5094,,285.7274
334.517,,285.736375
334.524925,,285.746725
334.5319,,285.761875
334.559,,285.7761
334.576875,,285.7878
334.5812,,285.800025
334.5854,,285.822125
334.59,,285.84435
334.61015,,285.8672
334.6182,,285.881675
334.6221,,285.91495
334.625825,,285.94365
334.631275,,286.0158
334.6354,,286.0275
334.639475,,286.076775
334.643925,,286.08985
334.647775,,286.109875
334.657525,,286.13655
334.66195,,286.149925
334.666175,,286.158075
334.676,,286.167375
334.680325,,286.173825
334.686,,286.182325
334.699725,,286.1875
334.71105,,286.200425
334.739175,,286.217475
334.7469,,286.239575
334.752375,,286.25445
334.763375,,286.270775
334.775375,,286.29125
334.79465,,286.30175
334.806375,,286.338625
334.821875,,286.454875
334.842075,,286.5115
334.882975,,286.5382
334.92545,,286.55395
334.931725,,286.57195
334.93565,,286.587125
334.9398,,286.598375
334.94375,,286.615
334.947775,,286.62815
334.950725,,286.6403
334.956475,,286.664425
334.961775,,286.691275
334.972925,,286.702825
334.984525,,286.7155
334.989075,,286.7315
335.001525,,286.74555
335.017875,,286.753175
335.044375,,286.7592
335.054275,,286.7696
335.078875,,286.775625
335.108475,,286.798175
335.127325,,286.815225
335.144625,,286.8345
335.1546,,286.853625
335.200625,,286.902425
335.213925,,286.93875
335.230575,,286.963225
335.242475,,286.9758
335.254675,,286.996075
335.258475,,287.0267
335.263825,,287.040825
335.285325,,287.0545
335.3035,,287.06195
335.317475,,287.07765
335.322825,,287.08715
335.329025,,287.097575
335.33485,,287.11855
335.342725,,287.126925
335.3497,,287.1335
335.3582,,287.1381
335.3783,,287.145
335.4913,,287.151475
335.5004,,287.1573
335.521125,,287.1622
335.597025,,287.1696
335.6352,,287.1807
335.64505,,287.189575
335.6537,,287.19705
335.7592,,287.20265
335.773,,287.212725
335.784325,,287.221575
335.8355,,287.23165
335.8747,,287.25145
336.07085,,287.27215
336.3695,,287.3301
336.377575,,287.3953
336.3874,,287.430875
336.4121,,287.46235
336.4211,,287.46845
336.4416,,287.4718
336.462425,,287.4766
336.4726,,287.486975
336.481125,,287.49275
336.491425,,287.4989
336.5056,,287.5053
336.52235,,287.511425
336.53565,,287.51895
336.552075,,287.5262
336.575625,,287.533875
336.604325,,287.5406
336.6281,,287.546125
336.668025,,287.5577
336.6869,,287.565025
336.70385,,287.574475
336.742625,,287.58755
336.751525,,287.60495
336.7723,,287.6265
336.7924,,287.648575
336.85105,,287.654825
336.96545,,287.65935
336.9775,,287.663325
336.98985,,287.69165
336.99805,,287.743025
337.008025,,287.7559
337.0279,,287.782475
337.0393,,287.811325
337.04645,,287.89115
337.057025,,287.969275
337.06515,,287.980775
337.0712,,287.98385
337.081,,288.006525
337.089175,,288.01715
337.1019,,288.029725
337.111375,,288.036325
337.1497,,288.044275
337.15565,,288.05215
337.17185,,288.07345
337.178375,,288.08455
337.184525,,288.09155
337.213075,,288.1011
337.225,,288.11725
337.23305,,288.130925
337.255125,,288.194175
337.38105,,288.3294
337.387925,,288.344175
337.4044,,288.361275
337.4093,,288.37285
337.413275,,288.386225
337.4192,,288.4044
337.423375,,288.411675
337.454125,,288.416875
337.522675,,288.427575
337.553925,,288.432625
337.609075,,288.4385
337.6207,,288.45315
337.650075,,288.45995
337.690625,,288.468325
337.705225,,288.477125
337.720975,,288.482775
337.7452,,288.490075
337.759175,,288.501325
337.796925,,288.5386
337.83285,,288.6011
337.87935,,288.62865
337.92715,,288.650975
337.9551,,288.66155
337.970825,,288.676425
338.02065,,288.688275
338.030175,,288.700475
338.05555,,288.7247
338.072175,,288.741375
338.0819,,288.75005
338.110775,,288.76225
338.1189,,288.80165
338.12945,,288.826375
338.1427,,288.861875
338.1584,,288.9326
338.300225,,288.9927
338.3281,,289.017525
338.335625,,289.031125
338.339975,,289.068275
338.343325,,289.081925
338.3479,,289.0943
338.360725,,289.107475
338.36565,,289.1157
338.3797,,289.125
338.462125,,289.136825
338.48525,,289.14415
338.50365,,289.157975
338.51475,,289.1674
338.54545,,289.1757
338.6327,,289.183225
338.65995,,289.1993
338.708375,,289.214425
338.721675,,289.226125
338.885025,,289.2386
338.91145,,289.2479
338.9203,,289.265
338.96815,,289.2742
338.97555,,289.2846
338.978925,,289.300525
338.9839,,289.320525
338.99195,,289.329225
339.0096,,289.347775
339.024475,,289.359
339.0447,,289.374425
339.0547,,289.402875
339.064475,,289.4381
339.0764,,289.47395
339.0835,,289.555875
339.097325,,289.627275
339.111075,,289.6373
339.1289,,289.64305
339.137975,,289.648575
339.1538,,289.65865
339.165525,,289.66335
339.188825,,289.668975
339.204975,,289.673675
339.216275,,289.679675
339.2292,,289.684275
339.241475,,289.690675
339.25755,,289.697125
339.35535,,289.7038
339.3714,,289.7116
339.399825,,289.725225
339.40935,,289.74325
339.417075,,289.754575
339.43045,,289.771975
339.439475,,289.7966
339.456025,,289.80795
339.473775,,289.827025
339.506525,,289.85985
339.51435,,289.89085
339.523525,,289.9217
339.54115,,289.93765
339.549375,,289.97195
339.570975,,289.998075
339.594875,,290.031225
339.606125,,290.043175
339.6291,,290.068975
339.655875,,290.08355
339.662675,,290.098575
339.673,,290.1077
339.686675,,290.13025
339.7185,,290.1447
339.763,,290.155675
339.799125,,290.173075
339.807275,,290.1886
339.81745,,290.24805
339.834925,,290.284925
339.87365,,290.317575
339.900675,,290.37705
339.96275,,290.4049
340.0348,,290.441425
340.0955,,290.453725
340.107825,,290.466075
340.1215,,290.475125
340.13815,,290.4877
340.14325,,290.49685
340.1651,,290.5072
340.175575,,290.5205
340.2006,,290.5321
340.221825,,290.543875
340.244325,,290.55665
340.255625,,290.5692
340.265125,,290.579625
340.275525,,290.589125
340.296125,,290.6021
340.4176,,290.6208
340.424,,290.6337
340.433725,,290.652325
340.4405,,290.66305
340.447875,,290.67775
340.45885,,290.6981
340.4695,,290.71935
340.487675,,290.7478
340.511425,,290.787725
340.5657,,290.83125
340.575825,,290.897625
340.586925,,290.930725
340.6026,,290.94065
340.676,,290.956375
340.80615,,290.980975
340.83605,,290.988
340.8647,,290.9985
340.923775,,291.00445
341.1628,,291.01075
341.169275,,291.01595
341.175225,,291.021275
341.186025,,291.0292
341.19215,,291.034575
341.20085,,291.0406
341.265925,,291.047775
341.275225,,291.05595
341.2842,,291.065175
341.334425,,291.078575
341.3426,,291.085925
341.3885,,291.09325
341.510475,,291.11215
341.57505,,291.133
341.58335,,291.1406
341.5868,,291.162875
341.592725,,291.18295
341.59845,,291.203825
341.6043,,291.2299
341.607,,291.2589
341.616475,,291.28605
341.634125,,291.30945
341.640925,,291.32775
341.670225,,291.37
341.7001,,291.405275
341.706175,,291.43655
341.72165,,291.4681
341.7515,,291.48665
341.7605,,291.50745
341.769825,,291.5276
341.7796,,291.580675
341.787475,,291.610125
341.7953,,291.66985
341.80295,,291.728225
341.814625,,291.73625
341.8276,,291.74825
341.853375,,291.7535
341.8626,,291.7585
341.870725,,291.762875
341.882375,,291.7705
341.893075,,291.779225
341.909825,,291.788825
341.942,,291.7977
341.9654,,291.806275
342.002475,,291.81725
342.019475,,291.83125
342.03335,,291.841225
342.043175,,291.848025
342.05715,,291.85695
342.0612,,291.865475
342.06975,,291.87595
342.0878,,291.883125
342.0955,,291.896675
342.107325,,291.9099
342.124025,,291.921125
342.145575,,291.931475
342.152275,,291.946675
342.1571,,291.961825
342.169075,,291.9948
342.175325,,292.068575
342.1807,,292.107225
342.187,,292.186575
342.198075,,292.19865
342.20555,,292.20535
342.2331,,292.212175
342.26305,,292.21655
342.29995,,292.224325
342.377325,,292.22995
342.385225,,292.2348
342.39,,292.239575
342.403475,,292.2456
342.414625,,292.25195
342.425275,,292.259375
342.432375,,292.2797
342.438775,,292.297275
342.4479,,292.309275
342.451825,,292.318275
342.46,,292.3352
342.4638,,292.34745
342.477875,,292.361625
342.482225,,292.394475
342.48735,,292.422675
342.49315,,292.45805
342.49805,,292.493775
342.502725,,292.50805
342.5076,,292.534775
342.5127,,292.5859
342.5181,,292.606175
342.525125,,292.625625
342.5393,,292.641625
342.547725,,292.68475
342.576025,,292.702825
342.5867,,292.71105
342.690775,,292.728375
342.754225,,292.7417
342.806925,,292.755625
342.81515,,292.764675
342.821275,,292.79355
342.828125,,292.826175
342.838525,,292.836875
342.85135,,292.85565
342.858175,,292.863675
342.866925,,292.874175
342.87485,,292.8911
342.88015,,292.89745
342.88555,,292.9031
342.8912,,292.91095
342.896025,,292.9169
342.9024,,292.927325
342.911975,,292.958125
342.917175,,292.9805
342.92125,,293.000775
342.9303,,293.02675
342.93455,,293.047125
342.940175,,293.1032
342.946375,,293.125
342.9643,,293.157025
342.9867,,293.1686
342.9963,,293.18975
343.084625,,293.20215
343.163125,,293.211525
343.170925,,293.2264
343.1741,,293.241475
343.177175,,293.2678
343.184375,,293.29075
343.193475,,293.3057
343.202475,,293.3176
343.207325,,293.328175
343.210725,,293.3399
343.2153,,293.363075
343.222375,,293.3776
343.22595,,293.390475
343.236525,,293.4146
343.243925,,293.460225
343.263925,,293.49445
343.268325,,293.515925
343.294975,,293.542825
343.310225,,293.66425
343.35675,,293.67895
343.5005,,293.6872
343.540075,,293.691925
343.544775,,293.69635
343.55185,,293.70125
343.565,,293.70755
343.571725,,293.713075
343.578,,293.717675
343.586525,,293.721925
343.595,,293.7333
343.61245,,293.73765
343.6451,,293.7496
343.656275,,293.758625
343.7799,,293.76575
343.799275,,293.7784
343.843875,,293.7894
343.8543,,293.809875
343.86145,,293.824375
343.8822,,293.832475
343.8861,,293.8409
343.89075,,293.846675
343.89875,,293.86565
343.906175,,293.877775
343.92815,,293.898875
343.9322,,293.913575
343.944675,,293.925875
343.9516,,293.9335
343.962075,,293.944975
