SPK_SPKC01a,SPK_SPKC04a,SPK_SPKC09a,SPK_SPKC12b,SPK_SPKC13c,SPK_SPKC14a,SPK_SPKC16a
,,,,,293.27935,279.5968
,,,,,293.285575,279.62825
,,,,,293.2919,279.7495
,,,,,293.31155,279.78525
,,,,,293.324725,279.8827
,,,,,293.34085,279.9059
,,,,,293.349825,279.989325
,,,,,293.3688,280.0089
,,,,,293.37475,280.0898
,,,,,293.39595,280.1163
,,,,,293.410025,280.131975
,,,,,293.416575,280.143975
,,,,,293.429975,280.1664
,,,,,293.435725,280.192275
,,,,,293.453025,280.22365
,,,,,293.46145,280.704475
,,,,,293.463575,280.7326
,,,,,293.50145,280.771825
,,,,,293.541125,280.835475
,,,,,293.559375,281.01845
,,,,,293.598575,281.307775
,,,,,293.631225,281.385675
,,,,,293.64705,281.41935
,,,,,293.664825,281.49055
,,,,,293.679375,281.537875
,,,,,293.692925,281.85675
,,,,,293.72125,281.91455
,,,,,293.7358,282.016675
,,,,,293.756475,282.355825
,,,,,293.77255,282.375725
,,,,,293.804125,282.401025
,,,,,293.820575,282.434175
,,,,,293.83385,282.450475
,,,,,293.850625,282.490925
,,,,,293.886575,282.4991
,,,,,293.90065,282.505375
,,,,,293.930025,282.513725
,,,,,293.957425,282.530075
,,,,,293.995325,282.53625
,,,,,294.071425,282.64405
,,,,,294.09965,282.6819
,,,,,294.1268,282.71515
,,,,,294.140325,282.7349
,,,,,294.1648,282.7391
,,,,,294.18435,282.7574
,,,,,294.196475,282.792925
,,,,,294.21335,282.799075
,,,,,294.229625,282.809625
,,,,,294.238875,282.816275
,,,,,294.28285,282.8252
,,,,,294.2992,282.840275
,,,,,294.306925,282.84815
,,,,,294.3515,282.85505
,,,,,294.396375,282.8827
,,,,,294.436475,282.889275
,,,,,294.481775,282.8933
,,,,,294.516875,282.907475
,,,,,294.5779,282.9657
,,,,,294.5822,282.99825
,,,,,294.654075,283.008325
,,,,,294.6991,283.08735
,,,,,294.723375,283.114
,,,,,294.7366,283.181425
,,,,,294.7473,283.194625
,,,,,294.760625,283.21975
,,,,,294.785075,283.235825
,,,,,294.795825,283.247
,,,,,294.8103,283.26775
,,,,,294.819425,283.2859
,,,,,294.83425,283.3043
,,,,,294.841475,283.315175
,,,,,294.866975,283.3251
,,,,,294.8748,283.35215
,,,,,294.893275,283.35785
,,,,,294.933475,283.3614
,,,,,294.944725,283.405
,,,,,294.978475,283.416325
,,,,,295.13865,283.422675
,,,,,295.2052,283.43595
,,,,,295.217175,283.44385
,,,,,295.282775,283.45585
,,,,,295.318375,283.471225
,,,,,295.336525,283.48
,,,,,295.34525,283.521575
,,,,,295.352575,283.5228
,,,,,295.370925,283.5294
,,,,,295.401275,283.551825
,,,,,295.417425,283.565825
,,,,,295.426825,283.5756
,,,,,295.4343,283.5902
,,,,,295.47035,283.60465
,,,,,295.488375,283.718475
,,,,,295.4906,283.833075
,,,,,295.50725,284.053125
,,,,,295.5484,284.0793
,,,,,295.561425,284.10985
,,,,,295.652375,284.1818
,,,,,295.69285,284.21575
,,,,,295.71065,284.23975
,,,,,295.738275,284.255275
,,,,,295.7865,284.2603
,,,,,295.804375,284.26345
,,,,,295.8158,284.276325
,,,,,295.8299,284.287
,,,,,295.832975,284.30845
,,,,,295.860425,284.325175
,,,,,295.8794,284.32935
,,,,,295.9201,284.3458
,,,,,295.937275,284.353475
,,,,,295.94365,284.368825
,,,,,295.946575,284.3766
,,,,,295.9585,284.393475
,,,,,295.998775,284.412625
,,,,,296.0118,284.42875
,,,,,296.052225,284.432975
,,,,,296.1181,284.46865
,,,,,296.154225,284.49085
,,,,,296.219325,284.50775
,,,,,296.3329,284.52005
,,,,,296.39525,284.524875
,,,,,296.4109,284.5562
,,,,,296.458125,284.561075
,,,,,296.5067,284.582975
,,,,,296.53965,284.671075
,,,,,296.570225,284.6886
,,,,,296.624675,284.697125
,,,,,296.648625,284.716575
,,,,,296.6892,284.721975
,,,,,296.692925,284.733375
,,,,,296.729075,284.750775
,,,,,296.732175,284.7854
,,,,,296.742625,284.793725
,,,,,296.78355,284.802825
,,,,,296.809925,284.8067
,,,,,296.8804,284.8155
,,,,,296.916175,284.821525
,,,,,296.9614,284.8273
,,,,,297.028675,284.837575
,,,,,297.07195,284.85495
,,,,,297.091925,284.866075
,,,,,297.12815,284.8739
,,,,,297.150625,284.88565
,,,,,297.181825,284.892625
,,,,,297.186925,284.8999
,,,,,297.190775,284.902375
,,,,,297.199525,284.94135
,,,,,297.217975,284.9597
,,,,,297.242075,284.963025
,,,,,297.2666,284.9763
,,,,,297.294075,284.981625
,,,,,297.338375,284.99065
,,,,,297.414175,285.00045
,,,,,297.48275,285.008675
,,,,,297.539575,285.02985
,,,,,297.58015,285.095875
,,,,,297.5953,285.125
,,,,,297.6259,285.138625
,,,,,297.664425,285.145675
,,,,,297.6654,285.161525
,,,,,297.6787,285.174275
,,,,,297.700225,285.18525
,,,,,297.727575,285.210475
,,,,,297.825475,285.218125
,,,,,297.859925,285.235125
,,,,,297.869575,285.2376
,,,,,297.8893,285.271325
,,,,,297.9109,285.28195
,,,,,297.930175,285.306525
,,,,,297.93795,285.326825
,,,,,297.961375,285.340125
,,,,,297.989775,285.36115
,,,,,297.9989,285.3693
,,,,,298.02435,285.401025
,,,,,298.0545,285.41125
,,,,,298.0736,285.4183
,,,,,298.09535,285.46925
,,,,,298.1222,285.49445
,,,,,298.142575,285.5034
,,,,,298.14425,285.5313
,,,,,298.244575,285.5401
,,,,,298.2882,285.5536
,,,,,298.33365,285.559225
,,,,,298.34715,285.57185
,,,,,298.449525,285.5994
,,,,,298.510975,285.608025
,,,,,298.5432,285.634025
,,,,,298.5982,285.6381
,,,,,298.63705,285.6505
,,,,,298.64975,285.6643
,,,,,298.669925,285.6725
,,,,,298.67925,285.67935
,,,,,298.707775,285.686525
,,,,,298.738025,285.6925
,,,,,298.770525,285.701675
,,,,,298.78255,285.709725
,,,,,298.810875,285.757975
,,,,,298.823325,285.77205
,,,,,298.839175,285.7919
,,,,,298.85015,285.7946
,,,,,298.886375,285.829925
,,,,,298.902475,285.83905
,,,,,298.933175,285.852125
,,,,,298.941425,285.862875
,,,,,298.957825,285.885
,,,,,298.97365,285.9
,,,,,298.987425,285.913375
,,,,,299.00405,285.9357
,,,,,299.022075,285.9494
,,,,,299.064175,285.962675
,,,,,299.163575,285.974025
,,,,,299.179675,286.00985
,,,,,299.1968,286.023775
,,,,,299.225775,286.032825
,,,,,299.25285,286.045775
,,,,,299.2745,286.055025
,,,,,299.29525,286.062775
,,,,,299.300725,286.0709
,,,,,299.30545,286.084875
,,,,,299.312775,286.099125
,,,,,299.334175,286.107375
,,,,,299.343425,286.117075
,,,,,299.352575,286.125925
,,,,,299.3757,286.13055
,,,,,299.403075,286.14895
,,,,,299.427525,286.159875
,,,,,299.4995,286.1824
,,,,,299.521475,286.20145
,,,,,299.567775,286.24725
,,,,,299.585075,286.281025
,,,,,299.5995,286.30415
,,,,,299.61995,286.3143
,,,,,299.64195,286.321275
,,,,,299.668825,286.333025
,,,,,299.6744,286.3428
,,,,,299.690225,286.36725
,,,,,299.72395,286.37935
,,,,,299.72785,286.387925
,,,,,299.788325,286.39765
,,,,,299.793125,286.40455
,,,,,299.891075,286.417625
,,,,,299.9189,286.430825
,,,,,299.96695,286.44675
,,,,,300.01965,286.480775
,,,,,300.050275,286.496775
,,,,,300.070275,286.519325
,,,,,300.082525,286.53135
,,,,,300.0884,286.554725
,,,,,300.10575,286.5647
,,,,,300.12075,286.5742
,,,,,300.124075,286.586425
,,,,,300.15605,286.601625
,,,,,300.17865,286.65125
,,,,,300.19765,286.680325
,,,,,300.202725,286.694025
,,,,,300.2521,286.71845
,,,,,300.291525,286.741025
,,,,,300.327175,286.7571
,,,,,300.3918,286.769025
,,,,,300.429025,286.798375
,,,,,300.5162,286.819925
,,,,,300.5572,286.846375
,,,,,300.58795,286.8554
,,,,,300.6034,286.8634
,,,,,300.616725,286.864925
,,,,,300.652,286.8661
,,,,,300.6779,286.871175
,,,,,300.689225,286.884225
,,,,,300.71585,286.8938
,,,,,300.747025,286.94625
,,,,,300.7489,286.958
,,,,,300.836975,286.980525
,,,,,301.031775,286.99925
,,,,,301.07375,287.01875
,,,,,301.0985,287.035825
,,,,,301.125575,287.050925
,,,,,301.15425,287.066475
,,,,,301.171425,287.085425
,,,,,301.184475,287.12265
,,,,,301.19765,287.146325
,,,,,301.42805,287.169425
,,,,,301.453275,287.18375
,,,,,301.49045,287.21365
,,,,,301.508475,287.235625
,,,,,301.525775,287.253675
,,,,,301.560725,287.27145
,,,,,301.582475,287.3001
,,,,,301.5841,287.319
,,,,,301.6345,287.33185
,,,,,301.712725,287.35535
,,,,,301.740975,287.372775
,,,,,301.76565,287.38995
,,,,,301.7985,287.39725
,,,,,301.81665,287.4086
,,,,,301.834,287.420925
,,,,,301.844725,287.424575
,,,,,301.87645,287.4523
,,,,,301.8897,287.4875
,,,,,301.91395,287.496725
,,,,,301.928775,287.516875
,,,,,301.950175,287.536625
,,,,,301.98125,287.587075
,,,,,302.125125,287.60605
,,,,,302.153525,287.6327
,,,,,302.17715,287.647175
,,,,,302.2055,287.676175
,,,,,302.22685,287.694675
,,,,,302.258075,287.742625
,,,,,302.293075,287.7687
,,,,,302.297075,287.792325
,,,,,302.298075,287.822675
,,,,,302.326525,287.8838
,,,,,302.358875,287.8984
,,,,,302.3866,287.914825
,,,,,302.401575,287.9271
,,,,,302.40905,287.955675
,,,,,302.43395,287.981
,,,,,302.48235,287.9945
,,,,,302.486525,288.016975
,,,,,302.5012,288.04775
,,,,,302.575125,288.067275
,,,,,302.63995,288.09145
,,,,,302.6489,288.128625
,,,,,302.70675,288.171125
,,,,,302.718975,288.18685
,,,,,302.72135,288.201775
,,,,,302.773875,288.237725
,,,,,302.8426,288.242325
,,,,,302.96475,288.247525
,,,,,303.022325,288.24885
,,,,,303.0382,288.253325
,,,,,303.06585,288.26225
,,,,,303.06765,288.292525
,,,,,303.1069,288.3006
,,,,,303.1248,288.315825
,,,,,303.131525,288.354725
,,,,,303.14375,288.372675
,,,,,303.166025,288.39165
,,,,,303.177925,288.40935
,,,,,303.18095,288.425225
,,,,,303.21585,288.436325
,,,,,303.2438,288.4535
,,,,,303.4086,288.455725
,,,,,303.430925,288.469725
,,,,,303.519875,288.48075
,,,,,303.5352,288.490075
,,,,,303.56345,288.554775
,,,,,303.5789,288.57925
,,,,,303.58815,288.599525
,,,,,303.633575,288.61145
,,,,,303.666875,288.6229
,,,,,303.719675,288.64195
,,,,,303.85,288.67725
,,,,,303.87285,288.67825
,,,,,303.89245,288.691275
,,,,,303.913875,288.70555
,,,,,303.934425,288.716975
,,,,,303.93675,288.719975
,,,,,303.97815,288.7433
,,,,,303.99155,288.78235
,,,,,304.03685,288.80035
,,,,,304.0765,288.832475
,,,,,304.310375,288.858475
,,,,,304.403275,288.87255
,,,,,304.45135,288.905625
,,,,,304.454725,288.92315
,,,,,304.46375,288.942875
,,,,,304.4938,288.968
,,,,,304.543575,288.978525
,,,,,304.608175,289.0012
,,,,,304.651325,289.034525
,,,,,304.72055,289.050075
,,,,,304.853075,289.0698
,,,,,304.898275,289.089675
,,,,,304.920075,289.090925
,,,,,304.933575,289.1037
,,,,,304.940975,289.157575
,,,,,304.955175,289.1818
,,,,,304.98005,289.2128
,,,,,304.998,289.2289
,,,,,305.01975,289.24095
,,,,,305.063275,289.2471
,,,,,305.097525,289.2541
,,,,,305.14495,289.256475
,,,,,305.175025,289.28195
,,,,,305.186375,289.2872
,,,,,305.2201,289.323825
,,,,,305.2501,289.33025
,,,,,305.28385,289.360475
,,,,,305.28795,289.404675
,,,,,305.310875,289.46775
,,,,,305.32495,289.5156
,,,,,305.35465,289.534
,,,,,305.37585,289.633475
,,,,,305.4859,289.657725
,,,,,305.523325,289.6749
,,,,,305.55735,289.68355
,,,,,305.5883,289.6866
,,,,,305.592425,289.71725
,,,,,305.606325,289.757375
,,,,,305.6187,289.7585
,,,,,305.642425,289.765575
,,,,,305.7047,289.811225
,,,,,305.7195,289.832125
,,,,,305.865525,289.83905
,,,,,305.871575,289.8652
,,,,,305.898775,289.90935
,,,,,305.909625,289.933975
,,,,,305.920075,289.95625
,,,,,305.94475,289.96915
,,,,,305.96475,290.00905
,,,,,305.985725,290.0204
,,,,,306.043075,290.03225
,,,,,306.072325,290.03615
,,,,,306.099925,290.049275
,,,,,306.138,290.06175
,,,,,306.15265,290.069275
,,,,,306.164475,290.09345
,,,,,306.202425,290.123275
,,,,,306.230675,290.133
,,,,,306.246225,290.157125
,,,,,306.262075,290.1737
,,,,,306.29705,290.204625
,,,,,306.335475,290.24525
,,,,,306.392575,290.267125
,,,,,306.440275,290.282625
,,,,,306.457175,290.29995
,,,,,306.471375,290.316975
,,,,,306.4923,290.337975
,,,,,306.51785,290.35795
,,,,,306.55995,290.3712
,,,,,306.586925,290.38685
,,,,,306.649825,290.3919
,,,,,306.681575,290.4024
,,,,,306.715375,290.41155
,,,,,306.775375,290.4187
,,,,,306.776975,290.42005
,,,,,306.820425,290.448875
,,,,,306.8287,290.524825
,,,,,306.853225,290.5445
,,,,,306.876575,290.57475
,,,,,306.893775,290.609475
,,,,,306.914825,290.6214
,,,,,306.978775,290.6249
,,,,,307.01435,290.635175
,,,,,307.0299,290.6438
,,,,,307.05235,290.69255
,,,,,307.09575,290.703875
,,,,,307.112675,290.712125
,,,,,307.119025,290.71725
,,,,,307.18,290.790425
,,,,,307.18875,290.81265
,,,,,307.22535,290.8418
,,,,,307.242325,290.8722
,,,,,307.2671,290.88525
,,,,,307.303425,290.9023
,,,,,307.3264,290.919525
,,,,,307.345525,290.9307
,,,,,307.39595,290.940075
,,,,,307.827425,290.942525
,,,,,307.883175,290.9576
,,,,,307.90225,290.975975
,,,,,307.921075,290.991625
,,,,,307.9455,291.01125
,,,,,307.954325,291.02575
,,,,,307.97375,291.040825
,,,,,307.977425,291.05
,,,,,308.319425,291.0652
,,,,,308.372225,291.084225
,,,,,308.3974,291.134325
,,,,,308.436075,291.146025
,,,,,308.444775,291.16635
,,,,,308.449525,291.2629
,,,,,308.48245,291.4223
,,,,,308.519675,291.499425
,,,,,308.5774,291.549975
,,,,,308.645025,291.5981
,,,,,308.654025,291.71565
,,,,,308.6987,291.7411
,,,,,308.720175,291.881925
,,,,,308.73415,291.9182
,,,,,308.78105,291.922025
,,,,,308.8134,291.941675
,,,,,308.833,292.028925
,,,,,308.847375,292.050125
,,,,,308.85725,292.0604
,,,,,308.884125,292.075775
,,,,,308.897425,292.086525
,,,,,308.967175,292.091
,,,,,309.028175,292.14715
,,,,,309.101875,292.1748
,,,,,309.12765,292.1853
,,,,,309.148975,292.229075
,,,,,309.155975,292.2579
,,,,,309.1812,292.28575
,,,,,309.199025,292.31555
,,,,,309.2904,292.3722
,,,,,309.32965,292.403525
,,,,,309.52425,292.474275
,,,,,309.542925,292.52775
,,,,,309.58295,292.535725
,,,,,309.594775,292.6046
,,,,,309.716225,292.639125
,,,,,309.7401,292.642075
,,,,,309.766025,292.668175
,,,,,309.79695,292.67605
,,,,,309.815475,292.709175
,,,,,309.836425,292.76065
,,,,,309.8466,292.7857
,,,,,309.862775,292.806175
,,,,,309.889275,292.8186
,,,,,309.892425,292.8689
,,,,,309.931925,292.899075
,,,,,309.9384,292.9353
,,,,,309.9444,292.955675
,,,,,309.96565,292.9618
,,,,,309.99545,292.9761
,,,,,310.0106,293.028575
,,,,,310.032075,293.052775
,,,,,310.0335,293.082525
,,,,,310.08405,293.099
,,,,,310.1052,293.1177
,,,,,310.16905,293.1321
,,,,,310.1793,293.1382
,,,,,310.20535,293.1793
,,,,,310.2208,293.19945
,,,,,310.240675,293.231875
,,,,,310.2583,293.2391
,,,,,310.271425,293.2464
,,,,,310.297625,293.264075
,,,,,310.328175,293.311525
,,,,,310.3343,293.324725
,,,,,310.343925,293.333075
,,,,,310.363575,293.378
,,,,,310.390025,293.39745
,,,,,310.483625,293.42005
,,,,,310.5279,293.434725
,,,,,310.563,293.4491
,,,,,310.58355,293.45765
,,,,,310.61325,293.46525
,,,,,310.630675,293.480775
,,,,,310.648075,293.520025
,,,,,310.67815,293.541125
,,,,,310.707275,293.631225
,,,,,310.726025,293.643375
,,,,,310.733675,293.6904
,,,,,310.748825,293.6916
,,,,,310.75555,293.702275
,,,,,310.773,293.72245
,,,,,310.787025,293.7515
,,,,,310.8147,293.770175
,,,,,310.846575,293.785375
,,,,,310.89595,293.7962
,,,,,310.93295,293.826625
,,,,,310.9621,293.839825
,,,,,310.974425,293.860925
,,,,,310.985025,293.886575
,,,,,310.993575,293.9032
,,,,,310.99875,293.92345
,,,,,311.003,293.935875
,,,,,311.01795,293.95475
,,,,,311.035925,293.967825
,,,,,311.049425,294.01925
,,,,,311.0715,294.0714
,,,,,311.109475,294.0745
,,,,,311.121975,294.1268
,,,,,311.156325,294.139575
,,,,,311.180425,294.173925
,,,,,311.2012,294.190625
,,,,,311.23695,294.20425
,,,,,311.284,294.24035
,,,,,311.28905,294.273025
,,,,,311.301475,294.295
,,,,,311.32045,294.317775
,,,,,311.3682,294.35285
,,,,,311.3893,294.387975
,,,,,311.408875,294.427975
,,,,,311.45615,294.44315
,,,,,311.46975,294.5061
,,,,,311.471575,294.652975
,,,,,311.5039,294.6991
,,,,,311.5096,294.715275
,,,,,311.521925,294.7863
,,,,,311.5265,294.797275
,,,,,311.559025,294.83935
,,,,,311.568225,294.8441
,,,,,311.5959,294.858925
,,,,,311.620325,294.866975
,,,,,311.66225,294.8748
,,,,,311.682175,294.881225
,,,,,311.712425,294.8822
,,,,,311.727675,294.91405
,,,,,311.7299,294.933475
,,,,,311.770025,294.956625
,,,,,311.7871,295.027975
,,,,,311.8145,295.07855
,,,,,311.8246,295.11255
,,,,,311.873325,295.144275
,,,,,311.94255,295.218325
,,,,,311.9761,295.313875
,,,,,312.064375,295.336525
,,,,,312.14005,295.35195
,,,,,312.167975,295.352575
,,,,,312.179275,295.366
,,,,,312.189175,295.393025
,,,,,312.211025,295.4072
,,,,,312.224675,295.41965
,,,,,312.25975,295.426825
,,,,,312.2845,295.433825
,,,,,312.299825,295.4447
,,,,,312.3766,295.4529
,,,,,312.556525,295.47035
,,,,,312.675725,295.4719
,,,,,312.6999,295.4976
,,,,,312.703925,295.5222
,,,,,312.738,295.53685
,,,,,312.7515,295.5425
,,,,,312.784575,295.618625
,,,,,312.7916,295.74
,,,,,312.8353,295.763175
,,,,,312.856975,295.826525
,,,,,312.8734,295.86045
,,,,,312.91685,295.864425
,,,,,312.940325,295.8794
,,,,,312.951075,295.88855
,,,,,312.97815,295.914875
,,,,,313.003025,295.937275
,,,,,313.009325,295.938775
,,,,,313.463525,295.963975
,,,,,313.514775,295.978625
,,,,,313.542675,295.9952
,,,,,313.5684,296.003625
,,,,,313.586825,296.023075
,,,,,313.6519,296.030025
,,,,,313.935475,296.050125
,,,,,313.9467,296.0689
,,,,,313.9696,296.0761
,,,,,313.989,296.11275
,,,,,314.003375,296.144675
,,,,,314.0119,296.248475
,,,,,314.017425,296.39525
,,,,,314.0228,296.4119
,,,,,314.03185,296.417
,,,,,314.034375,296.4357
,,,,,314.0788,296.471075
,,,,,314.083575,296.4838
,,,,,314.09215,296.49005
,,,,,314.126525,296.53605
,,,,,314.169125,296.549275
,,,,,314.181325,296.553275
,,,,,314.226475,296.58515
,,,,,314.2542,296.6021
,,,,,314.257675,296.644525
,,,,,314.282225,296.654825
,,,,,314.300925,296.68825
,,,,,314.302975,296.710325
,,,,,314.320475,296.725725
,,,,,314.321875,296.7345
,,,,,314.3388,296.74425
,,,,,314.350525,296.7587
,,,,,314.35865,296.782525
,,,,,314.3761,296.8242
,,,,,314.397175,296.8491
,,,,,314.40555,296.9023
,,,,,314.4127,296.916175
,,,,,314.439675,296.93065
,,,,,314.450825,297.02165
,,,,,314.457775,297.0682
,,,,,314.485175,297.088925
,,,,,314.4941,297.0955
,,,,,314.53605,297.10355
,,,,,314.543175,297.1715
,,,,,314.56535,297.199525
,,,,,314.57755,297.202575
,,,,,314.6033,297.237225
,,,,,314.607125,297.269125
,,,,,314.675225,297.318775
,,,,,314.72465,297.467525
,,,,,314.7399,297.498925
,,,,,314.76745,297.515475
,,,,,314.792025,297.529825
,,,,,314.799,297.635325
,,,,,314.81085,297.6407
,,,,,314.819575,297.6644
,,,,,314.87045,297.6654
,,,,,314.92145,297.6872
,,,,,314.947975,297.69445
,,,,,314.957525,297.715275
,,,,,315.038425,297.80295
,,,,,315.088375,297.821975
,,,,,315.182525,297.864425
,,,,,315.20565,297.8865
,,,,,315.2435,297.8893
,,,,,315.256375,297.8976
,,,,,315.2774,297.9129
,,,,,315.29245,297.946025
,,,,,315.331175,297.952375
,,,,,315.3861,297.9747
,,,,,315.51035,297.993475
,,,,,315.531625,298.000925
,,,,,315.567575,298.2203
,,,,,315.601275,298.23505
,,,,,315.622125,298.27655
,,,,,315.630075,298.311075
,,,,,315.691175,298.322275
,,,,,315.72005,298.372
,,,,,315.741325,298.4207
,,,,,315.8221,298.437275
,,,,,315.843575,298.47265
,,,,,315.866425,298.487
,,,,,315.887925,298.53015
,,,,,315.900275,298.5868
,,,,,315.906725,298.664225
,,,,,315.9748,298.741725
,,,,,315.9962,298.761025
,,,,,316.09875,298.79585
,,,,,316.1517,298.823325
,,,,,316.17635,298.82645
,,,,,316.1907,298.874825
,,,,,316.223675,298.892325
,,,,,316.24815,298.92435
,,,,,316.262925,298.933175
,,,,,316.303375,298.936225
,,,,,316.404375,298.955875
,,,,,316.408875,298.969175
,,,,,316.461175,298.97865
,,,,,316.530725,298.99145
,,,,,316.559325,299.0784
,,,,,316.57625,299.116575
,,,,,316.59585,299.15525
,,,,,316.605325,299.208825
,,,,,316.6343,299.261525
,,,,,316.681775,299.26745
,,,,,316.693875,299.3379
,,,,,316.81825,299.343425
,,,,,316.924975,299.401175
,,,,,316.964775,299.415475
,,,,,316.989275,299.427525
,,,,,316.995475,299.440875
,,,,,317.008575,299.48125
,,,,,317.025025,299.50455
,,,,,317.052875,299.514575
,,,,,317.08565,299.535075
,,,,,317.755475,299.5549
,,,,,318.17165,299.564525
,,,,,319.13085,299.567775
,,,,,319.345375,299.600325
,,,,,319.63775,299.609125
,,,,,319.6616,299.61995
,,,,,319.675,299.62995
,,,,,319.683,299.682475
,,,,,319.686575,299.696425
,,,,,319.691,299.712625
,,,,,319.699725,299.7222
,,,,,319.707375,299.74905
,,,,,319.77675,299.75845
,,,,,319.78905,299.769025
,,,,,319.8341,299.774875
,,,,,319.844,299.8137
,,,,,319.8929,299.817525
,,,,,319.90525,299.877625
,,,,,319.925725,299.886225
,,,,,320.02235,299.972025
,,,,,320.037975,299.995325
,,,,,320.066675,300.007725
,,,,,320.07505,300.034975
,,,,,320.09575,300.05025
,,,,,320.109,300.0721
,,,,,320.11485,300.092975
,,,,,320.140975,300.122075
,,,,,320.148975,300.141625
,,,,,320.15835,300.161175
,,,,,320.305875,300.189975
,,,,,320.33145,300.2144
,,,,,320.453575,300.252075
,,,,,320.46775,300.285475
,,,,,320.495,300.31225
,,,,,320.512725,300.369225
,,,,,320.576225,300.3896
,,,,,320.589725,300.444925
,,,,,320.596825,300.449975
,,,,,320.704075,300.464125
,,,,,320.711875,300.4906
,,,,,320.742175,300.517325
,,,,,320.9744,300.53895
,,,,,321.82565,300.560975
,,,,,322.645925,300.563375
,,,,,322.801275,300.601275
,,,,,322.882,300.636
,,,,,322.978525,300.648875
,,,,,323.008225,300.67035
,,,,,323.019,300.69145
,,,,,323.03065,300.727
,,,,,323.0552,300.793325
,,,,,323.0717,300.81745
,,,,,323.0819,300.841375
,,,,,323.1911,300.88355
,,,,,323.327725,300.8992
,,,,,323.33255,300.987075
,,,,,323.3525,301.01525
,,,,,323.376175,301.056675
,,,,,323.3796,301.067425
,,,,,323.383025,301.086325
,,,,,323.404975,301.10705
,,,,,323.421325,301.115775
,,,,,323.430175,301.125575
,,,,,323.451525,301.12725
,,,,,323.473125,301.1457
,,,,,323.48715,301.18115
,,,,,323.505875,301.2035
,,,,,323.705425,301.2469
,,,,,323.73955,301.2522
,,,,,323.79875,301.281525
,,,,,323.833725,301.35275
,,,,,323.845425,301.37065
,,,,,323.874225,301.3905
,,,,,323.88285,301.414275
,,,,,323.892175,301.4242
,,,,,323.90685,301.44805
,,,,,323.909875,301.460325
,,,,,323.921925,301.48385
,,,,,323.925,301.4958
,,,,,323.935125,301.513475
,,,,,323.9579,301.525775
,,,,,323.96855,301.538225
,,,,,324.1313,301.566125
,,,,,324.2227,301.5946
,,,,,324.23225,301.65435
,,,,,324.280725,301.701025
,,,,,324.30575,301.716575
,,,,,324.3144,301.748
,,,,,324.31995,301.75115
,,,,,324.3299,301.768175
,,,,,324.342525,301.805
,,,,,324.344025,301.8197
,,,,,324.3694,301.839125
,,,,,324.3914,301.841025
,,,,,324.52825,301.88105
,,,,,324.5339,301.911175
,,,,,324.555825,301.928775
,,,,,324.58355,301.943025
,,,,,324.591525,301.976725
,,,,,324.6138,302.00595
,,,,,324.618475,302.04945
,,,,,324.6276,302.191975
,,,,,324.639625,302.281525
,,,,,324.6543,302.293075
,,,,,324.66255,302.3189
,,,,,324.679075,302.33425
,,,,,324.6881,302.343775
,,,,,324.69605,302.360475
,,,,,324.6993,302.3827
,,,,,324.8779,302.401525
,,,,,324.90465,302.424725
,,,,,324.921975,302.432425
,,,,,324.93165,302.438425
,,,,,324.95345,302.467625
,,,,,324.96395,302.5405
,,,,,324.9672,302.5719
,,,,,324.983025,302.618475
,,,,,324.999025,302.639975
,,,,,325.013375,302.665825
,,,,,325.02995,302.68145
,,,,,325.036125,302.6932
,,,,,325.16245,302.75105
,,,,,325.173825,302.7642
,,,,,325.217375,302.822725
,,,,,325.241775,302.86405
,,,,,325.245375,302.89735
,,,,,325.255875,302.92405
,,,,,325.28125,302.981
,,,,,325.297625,303.017075
,,,,,325.3038,303.074725
,,,,,325.3248,303.0825
,,,,,325.347375,303.101325
,,,,,325.480975,303.12355
,,,,,325.5185,303.156925
,,,,,325.536975,303.16475
,,,,,325.54415,303.166025
,,,,,325.56735,303.175725
,,,,,325.5875,303.18285
,,,,,325.602,303.1936
,,,,,325.61455,303.2081
,,,,,325.62145,303.220775
,,,,,325.6228,303.25815
,,,,,325.641875,303.27555
,,,,,325.64465,303.28215
,,,,,325.6461,303.332575
,,,,,325.7886,303.36675
,,,,,325.81895,303.413925
,,,,,325.840375,303.443975
,,,,,326.081925,303.4474
,,,,,326.11605,303.47405
,,,,,326.1359,303.521175
,,,,,326.14735,303.5435
,,,,,326.157775,303.551675
,,,,,326.164625,303.570625
,,,,,326.1985,303.582525
,,,,,326.212625,303.646925
,,,,,326.2245,303.676575
,,,,,326.254675,303.710075
,,,,,326.394975,303.796375
,,,,,326.408175,303.8192
,,,,,326.42665,303.834225
,,,,,326.44615,303.88655
,,,,,326.460825,303.9054
,,,,,326.462825,303.917525
,,,,,326.4701,303.934425
,,,,,326.478725,303.94925
,,,,,326.490175,303.96415
,,,,,326.5083,303.9797
,,,,,326.517425,304.00825
,,,,,326.53375,304.02005
,,,,,326.548275,304.035625
,,,,,326.6439,304.057675
,,,,,326.680875,304.074425
,,,,,326.70955,304.099
,,,,,326.7618,304.10895
,,,,,326.809475,304.132725
,,,,,327.14835,304.142875
,,,,,327.199675,304.155125
,,,,,327.3013,304.18245
,,,,,327.328125,304.20935
,,,,,327.349275,304.23125
,,,,,327.356575,304.25325
,,,,,327.37755,304.280275
,,,,,327.391,304.2941
,,,,,327.401325,304.305025
,,,,,327.40845,304.3639
,,,,,327.410175,304.4016
,,,,,327.437975,304.42285
,,,,,327.46965,304.462375
