SPK_SPKC01a (no response),SPK_SPKC05a (exc/inh),SPK_SPKC06a (no response),SPK_SPKC07a (no response),SPK_SPKC11a (no opto-tagging)
1234.265325,,,,
1234.280775,,,,
1234.322325,,,,
1234.337625,,,,
1234.352775,,,,
1234.36925,,,,
1234.382975,,,,
1234.394475,,,,
1234.419575,,,,
1234.432925,,,,
1234.4424,,,,
1234.462225,,,,
1234.4864,,,,
1234.4969,,,,
1234.503725,,,,
1234.543175,,,,
1234.561825,,,,
1234.610425,,,,
1234.641375,,,,
1234.6598,,,,
1234.7044,,,,
1234.7251,,,,
1234.77815,,,,
1234.7944,,,,
1234.80675,,,,
1234.817775,,,,
1234.886725,,,,
1234.939225,,,,
1234.972575,,,,
1234.98745,,,,
1235.013275,,,,
1235.03305,,,,
1235.055725,,,,
1235.09445,,,,
1235.1039,,,,
1235.12305,,,,
1235.133275,,,,
1235.149375,,,,
1235.16095,,,,
1235.174875,,,,
1235.19845,,,,
1235.215275,,,,
1235.23075,,,,
1235.260675,,,,
1235.280375,,,,
1235.306875,,,,
1235.32305,,,,
1235.3656,,,,
1235.395875,,,,
1235.4215,,,,
1235.453675,,,,
1235.459175,,,,
1235.4693,,,,
1235.478975,,,,
1235.490675,,,,
1235.505625,,,,
1235.5361,,,,
1235.546,,,,
1235.570825,,,,
1235.5861,,,,
1235.601,,,,
1235.634025,,,,
1235.669675,,,,
1235.682725,,,,
1235.691775,,,,
1235.7037,,,,
1235.71645,,,,
1235.728325,,,,
1235.7498,,,,
1235.8117,,,,
1235.817275,,,,
1235.894225,,,,
1235.930775,,,,
1235.966525,,,,
1235.97335,,,,
1235.986,,,,
1235.994625,,,,
1236.0165,,,,
1236.03475,,,,
1236.060575,,,,
1236.0778,,,,
1236.093775,,,,
1236.114075,,,,
1236.1245,,,,
1236.142025,,,,
1236.152575,,,,
1236.165775,,,,
1236.1787,,,,
1236.191675,,,,
1236.201525,,,,
1236.217575,,,,
1236.22115,,,,
1236.245025,,,,
1236.2571,,,,
1236.275425,,,,
1236.287625,,,,
1236.3006,,,,
1236.320825,,,,
1236.32535,,,,
1236.3359,,,,
1236.38125,,,,
1236.3947,,,,
1236.4164,,,,
1236.436325,,,,
1236.457725,,,,
1236.4663,,,,
1236.4875,,,,
1236.519425,,,,
1236.528575,,,,
1236.538125,,,,
1236.5492,,,,
1236.57285,,,,
1236.58855,,,,
1236.607875,,,,
1236.6153,,,,
1236.63105,,,,
1236.64185,,,,
1236.651775,,,,
1236.66385,,,,
1236.678425,,,,
1236.682225,,,,
1236.6979,,,,
1236.705,,,,
1236.7149,,,,
1236.728525,,,,
1236.741775,,,,
1236.748425,,,,
1236.7792,,,,
1236.79035,,,,
1236.838775,,,,
1236.8528,,,,
1236.865,,,,
1236.907425,,,,
1236.923275,,,,
1236.93735,,,,
1236.9526,,,,
1236.987125,,,,
1237.013725,,,,
1237.017725,,,,
1237.052075,,,,
1237.062025,,,,
1237.073925,,,,
1237.08685,,,,
1237.0971,,,,
1237.100075,,,,
1237.108575,,,,
1237.11985,,,,
1237.134725,,,,
1237.14055,,,,
1237.1527,,,,
1237.169125,,,,
1237.176825,,,,
1237.201675,,,,
1237.221575,,,,
1237.249175,,,,
1237.2578,,,,
1237.2711,,,,
1237.273525,,,,
1237.292225,,,,
1237.30825,,,,
1237.3295,,,,
1237.35935,,,,
1237.37355,,,,
1237.38895,,,,
1237.41035,,,,
1237.429825,,,,
1237.448925,,,,
1237.463475,,,,
1237.4816,,,,
1237.498175,,,,
1237.521525,,,,
1237.54425,,,,
1237.570075,,,,
1237.60105,,,,
1237.616225,,,,
1237.634775,,,,
1237.6545,,,,
1237.666225,,,,
1237.68855,,,,
1237.7125,,,,
1237.735125,,,,
1237.753375,,,,
1237.76685,,,,
1237.772175,,,,
1237.82255,,,,
1237.831975,,,,
1237.8419,,,,
1237.8559,,,,
1237.869475,,,,
1237.88205,,,,
1237.898275,,,,
1237.9386,,,,
1237.95765,,,,
1237.978975,,,,
1238.021475,,,,
1238.037975,,,,
1238.053925,,,,
1238.065475,,,,
1238.0841,,,,
1238.1514,,,,
1238.171725,,,,
1238.182975,,,,
1238.21295,,,,
1238.238525,,,,
1238.252325,,,,
1238.279625,,,,
1238.309775,,,,
1238.323475,,,,
1238.350575,,,,
1238.36305,,,,
1238.383,,,,
1238.399275,,,,
1238.419,,,,
1238.42395,,,,
1238.436125,,,,
1238.4451,,,,
1238.456175,,,,
1238.47745,,,,
1238.49955,,,,
1238.507525,,,,
1238.52355,,,,
1238.52995,,,,
1238.5453,,,,
1238.561575,,,,
1238.580225,,,,
1238.618575,,,,
1238.649825,,,,
1238.664775,,,,
1238.685,,,,
1238.7033,,,,
1238.7186,,,,
1238.7327,,,,
1238.772325,,,,
1238.804575,,,,
1238.812775,,,,
1238.825375,,,,
1238.83615,,,,
1238.8518,,,,
1238.859075,,,,
1238.908725,,,,
1238.934525,,,,
1238.969425,,,,
1238.98105,,,,
1238.98925,,,,
1239.0036,,,,
1239.02255,,,,
1239.033475,,,,
1239.063325,,,,
1239.076875,,,,
1239.117475,,,,
1239.126,,,,
1239.13965,,,,
1239.164675,,,,
1239.178625,,,,
1239.213875,,,,
1239.231225,,,,
1239.236425,,,,
1239.240275,,,,
1239.294875,,,,
1239.305175,,,,
1239.333075,,,,
1239.35235,,,,
1239.37025,,,,
1239.396475,,,,
1239.418425,,,,
1239.435925,,,,
1239.446125,,,,
1239.466675,,,,
1239.504325,,,,
1239.5501,,,,
1239.563775,,,,
1239.5684,,,,
1239.587675,,,,
1239.597225,,,,
1239.609525,,,,
1239.632525,,,,
1239.65105,,,,
1239.662375,,,,
1239.67195,,,,
1239.697375,,,,
1239.712625,,,,
1239.727975,,,,
1239.756225,,,,
1239.777275,,,,
1239.7907,,,,
1239.795925,,,,
1239.815125,,,,
1239.8253,,,,
1239.8362,,,,
1239.8502,,,,
1239.85785,,,,
1239.872875,,,,
1239.88685,,,,
1239.900075,,,,
1239.914875,,,,
1239.93725,,,,
1239.948075,,,,
1239.9575,,,,
1239.971775,,,,
1239.98175,,,,
1239.986,,,,
1240.0055,,,,
1240.013275,,,,
1240.026925,,,,
1240.03325,,,,
1240.051075,,,,
1240.066575,,,,
1240.0787,,,,
1240.096025,,,,
1240.113725,,,,
1240.131125,,,,
1240.1567,,,,
1240.19325,,,,
1240.20955,,,,
1240.2269,,,,
1240.2441,,,,
1240.253775,,,,
1240.301,,,,
1240.3111,,,,
1240.3257,,,,
1240.33625,,,,
1240.345925,,,,
1240.355875,,,,
1240.3772,,,,
1240.400075,,,,
1240.418725,,,,
1240.4378,,,,
1240.44615,,,,
1240.471275,,,,
1240.4825,,,,
1240.506575,,,,
1240.5285,,,,
1240.536475,,,,
1240.5484,,,,
1240.559725,,,,
1240.57735,,,,
1240.586375,,,,
1240.608375,,,,
1240.627125,,,,
1240.64205,,,,
1240.6694,,,,
1240.6914,,,,
1240.7133,,,,
1240.725575,,,,
1240.75595,,,,
1240.767025,,,,
1240.77625,,,,
1240.80405,,,,
1240.83725,,,,
1240.847475,,,,
1240.867075,,,,
1240.876625,,,,
1240.894475,,,,
1240.9039,,,,
1240.9118,,,,
1240.9205,,,,
1240.932625,,,,
1240.942725,,,,
1240.9495,,,,
1240.962675,,,,
1240.984375,,,,
1241.0022,,,,
1241.0176,,,,
1241.040575,,,,
1241.057425,,,,
1241.0726,,,,
1241.08565,,,,
1241.095175,,,,
1241.10585,,,,
1241.123425,,,,
1241.138025,,,,
1241.1527,,,,
1241.1888,,,,
1241.213325,,,,
1241.232675,,,,
1241.244525,,,,
1241.260225,,,,
1241.276425,,,,
1241.29935,,,,
1241.314475,,,,
1241.349325,,,,
1241.373375,,,,
1241.388725,,,,
1241.399725,,,,
1241.427325,,,,
1241.4498,,,,
1241.4691,,,,
1241.474475,,,,
1241.485525,,,,
1241.5014,,,,
1241.52175,,,,
1241.61135,,,,
1241.6608,,,,
1241.679425,,,,
1241.713625,,,,
1241.7231,,,,
1241.738025,,,,
1241.7515,,,,
1241.76845,,,,
1241.785825,,,,
1241.7952,,,,
1241.817025,,,,
1241.86245,,,,
1241.872375,,,,
1241.883825,,,,
1241.92435,,,,
1241.9462,,,,
1241.9609,,,,
1241.97125,,,,
1241.98735,,,,
1242.01595,,,,
1242.03635,,,,
1242.070375,,,,
1242.082375,,,,
1242.092975,,,,
1242.100425,,,,
1242.110875,,,,
1242.13465,,,,
1242.17375,,,,
1242.179275,,,,
1242.19405,,,,
1242.207375,,,,
1242.223725,,,,
1242.236525,,,,
1242.247425,,,,
1242.257825,,,,
1242.269225,,,,
1242.28005,,,,
1242.304175,,,,
1242.3369,,,,
1242.3486,,,,
1242.3812,,,,
1242.388925,,,,
1242.403325,,,,
1242.41705,,,,
1242.4253,,,,
1242.438675,,,,
1242.449675,,,,
1242.473,,,,
1242.4769,,,,
1242.4831,,,,
1242.507675,,,,
1242.5186,,,,
1242.534375,,,,
1242.548425,,,,
1242.5608,,,,
1242.57965,,,,
1242.596725,,,,
1242.60565,,,,
1242.619825,,,,
1242.62875,,,,
1242.63855,,,,
1242.64455,,,,
1242.6672,,,,
1242.6798,,,,
1242.7058,,,,
1242.743875,,,,
1242.74705,,,,
1242.76525,,,,
1242.77715,,,,
1242.7869,,,,
1242.79955,,,,
1242.821675,,,,
1242.8289,,,,
1242.83705,,,,
1242.869525,,,,
1242.897325,,,,
1242.908125,,,,
1242.95235,,,,
1242.96595,,,,
1242.9815,,,,
1242.993625,,,,
1243.01415,,,,
1243.03895,,,,
1243.058525,,,,
1243.075325,,,,
1243.09735,,,,
1243.11805,,,,
1243.136425,,,,
1243.147025,,,,
1243.16505,,,,
1243.179925,,,,
1243.18715,,,,
1243.19475,,,,
1243.201525,,,,
1243.21585,,,,
1243.222725,,,,
1243.24,,,,
1243.248875,,,,
1243.264025,,,,
1243.291075,,,,
1243.32995,,,,
1243.3599,,,,
1243.3697,,,,
1243.37515,,,,
1243.388825,,,,
1243.396325,,,,
1243.406175,,,,
1243.43385,,,,
1243.449425,,,,
1243.480525,,,,
1243.491325,,,,
1243.509,,,,
1243.5175,,,,
1243.540875,,,,
1243.581525,,,,
1243.590375,,,,
1243.60395,,,,
1243.622875,,,,
1243.649775,,,,
1243.657625,,,,
1243.6677,,,,
1243.674325,,,,
1243.68285,,,,
1243.70615,,,,
1243.716725,,,,
1243.7307,,,,
1243.754225,,,,
1243.7691,,,,
1243.81375,,,,
1243.838275,,,,
1243.85505,,,,
1243.887325,,,,
1243.9027,,,,
1243.920525,,,,
1243.965225,,,,
1243.97575,,,,
1243.991025,,,,
1243.9982,,,,
1244.012225,,,,
1244.028625,,,,
1244.03745,,,,
1244.046475,,,,
1244.068925,,,,
1244.081225,,,,
1244.1253,,,,
1244.147625,,,,
1244.1722,,,,
1244.181975,,,,
1244.19405,,,,
1244.2066,,,,
1244.223225,,,,
1244.2413,,,,
1244.26045,,,,
1244.273525,,,,
1244.291475,,,,
1244.327275,,,,
1244.338525,,,,
1244.387725,,,,
1244.405625,,,,
1244.4149,,,,
1244.4242,,,,
1244.4362,,,,
1244.447575,,,,
1244.468575,,,,
1244.481475,,,,
1244.49705,,,,
1244.509525,,,,
1244.554475,,,,
1244.58715,,,,
1244.5953,,,,
1244.633975,,,,
1244.65115,,,,
1244.673575,,,,
1244.701825,,,,
1244.74345,,,,
1244.77035,,,,
1244.782975,,,,
1244.81475,,,,
1244.827425,,,,
1244.8352,,,,
1244.8413,,,,
1244.860575,,,,
1244.880875,,,,
1244.9197,,,,
1244.925825,,,,
1244.956225,,,,
1244.9624,,,,
1244.986725,,,,
1245.007875,,,,
1245.020925,,,,
1245.037225,,,,
1245.052125,,,,
1245.07745,,,,
1245.0928,,,,
1245.106275,,,,
1245.1287,,,,
1245.147075,,,,
1245.174525,,,,
1245.199175,,,,
1245.21295,,,,
1245.236175,,,,
1245.250125,,,,
1245.2691,,,,
1245.287275,,,,
1245.310225,,,,
1245.325025,,,,
1245.335375,,,,
1245.34315,,,,
1245.371,,,,
1245.405575,,,,
1245.437025,,,,
1245.450725,,,,
1245.469175,,,,
1245.4973,,,,
1245.5269,,,,
1245.557325,,,,
1245.5719,,,,
1245.595225,,,,
1245.622575,,,,
1245.631675,,,,
1245.656,,,,
1245.673725,,,,
1245.6911,,,,
1245.6953,,,,
1245.753875,,,,
1245.76595,,,,
1245.78225,,,,
1245.794,,,,
1245.80955,,,,
1245.845325,,,,
1245.857775,,,,
1245.87475,,,,
1245.883125,,,,
1245.9052,,,,
1245.916475,,,,
1245.9259,,,,
1245.9554,,,,
1245.9903,,,,
1246.007425,,,,
1246.020475,,,,
1246.026475,,,,
1246.049525,,,,
1246.0572,,,,
1246.075625,,,,
1246.079875,,,,
1246.1267,,,,
1246.1369,,,,
1246.160075,,,,
1246.190525,,,,
1246.215075,,,,
1246.229975,,,,
1246.2402,,,,
1246.264375,,,,
1246.28025,,,,
1246.294575,,,,
1246.3097,,,,
1246.325375,,,,
1246.336025,,,,
1246.364025,,,,
1246.378325,,,,
1246.411525,,,,
1246.458675,,,,
1246.489225,,,,
1246.497675,,,,
1246.53885,,,,
1246.5567,,,,
1246.57855,,,,
1246.6096,,,,
1246.635425,,,,
1246.664575,,,,
1246.6776,,,,
1246.6817,,,,
1246.709925,,,,
1246.7386,,,,
1246.754525,,,,
1246.762275,,,,
1246.782775,,,,
1246.7976,,,,
1246.818575,,,,
1246.8241,,,,
1246.84015,,,,
1246.854875,,,,
1246.895475,,,,
1246.90045,,,,
1246.931775,,,,
1246.9434,,,,
1246.975525,,,,
1246.991825,,,,
1247.0192,,,,
1247.03445,,,,
1247.048175,,,,
1247.062175,,,,
1247.075575,,,,
1247.09475,,,,
1247.120625,,,,
1247.1289,,,,
1247.147425,,,,
1247.1523,,,,
1247.1626,,,,
1247.16885,,,,
1247.214875,,,,
1247.2245,,,,
1247.23625,,,,
1247.244625,,,,
1247.263025,,,,
1247.2749,,,,
1247.2969,,,,
1247.3235,,,,
1247.331275,,,,
1247.344375,,,,
1247.356175,,,,
1247.3772,,,,
1247.4123,,,,
1247.42665,,,,
1247.4386,,,,
1247.442125,,,,
1247.451325,,,,
1247.4604,,,,
1247.471675,,,,
1247.479375,,,,
1247.488825,,,,
1247.514475,,,,
1247.54295,,,,
1247.547575,,,,
1247.557625,,,,
1247.57025,,,,
1247.57345,,,,
1247.58105,,,,
1247.592,,,,
1247.61345,,,,
1247.61695,,,,
1247.628875,,,,
1247.63915,,,,
1247.651325,,,,
1247.659,,,,
1247.685225,,,,
1247.720175,,,,
1247.742525,,,,
1247.787075,,,,
1247.8081,,,,
1247.844025,,,,
1247.864175,,,,
1247.8756,,,,
1247.885825,,,,
1247.908075,,,,
1247.925375,,,,
1247.958375,,,,
1247.9977,,,,
1248.013725,,,,
1248.037425,,,,
1248.054475,,,,
1248.069575,,,,
1248.074925,,,,
1248.09465,,,,
1248.13265,,,,
1248.14825,,,,
1248.16385,,,,
1248.1762,,,,
1248.19285,,,,
1248.208875,,,,
1248.2176,,,,
1248.23045,,,,
1248.236025,,,,
1248.255525,,,,
1248.279575,,,,
1248.308925,,,,
1248.3252,,,,
1248.356075,,,,
1248.376875,,,,
1248.3884,,,,
1248.4005,,,,
1248.4155,,,,
1248.428475,,,,
1248.444625,,,,
1248.472025,,,,
1248.500725,,,,
1248.5148,,,,
1248.5422,,,,
1248.549025,,,,
1248.559975,,,,
1248.5693,,,,
1248.5871,,,,
1248.593175,,,,
1248.6059,,,,
1248.617375,,,,
1248.62055,,,,
1248.631875,,,,
1248.645975,,,,
1248.669575,,,,
1248.677125,,,,
1248.68815,,,,
1248.7056,,,,
1248.71865,,,,
1248.729025,,,,
1248.7431,,,,
1248.768675,,,,
1248.783925,,,,
1248.7958,,,,
1248.8013,,,,
1248.811575,,,,
1248.83015,,,,
1248.850025,,,,
1248.896425,,,,
1248.9429,,,,
1248.95415,,,,
1248.9807,,,,
1248.999025,,,,
1249.00635,,,,
1249.023475,,,,
1249.029125,,,,
1249.041475,,,,
1249.048975,,,,
1249.057225,,,,
1249.0635,,,,
1249.08075,,,,
1249.08895,,,,
1249.11035,,,,
1249.172325,,,,
1249.17715,,,,
1249.18745,,,,
1249.2082,,,,
1249.230975,,,,
1249.2444,,,,
1249.27565,,,,
1249.2909,,,,
1249.311275,,,,
1249.325425,,,,
1249.33215,,,,
1249.3601,,,,
1249.3817,,,,
1249.393375,,,,
1249.40395,,,,
1249.449575,,,,
1249.4722,,,,
1249.488225,,,,
1249.495075,,,,
1249.5127,,,,
1249.527125,,,,
1249.53155,,,,
1249.55785,,,,
1249.576875,,,,
1249.58805,,,,
1249.605325,,,,
1249.609875,,,,
1249.6293,,,,
1249.632925,,,,
1249.643675,,,,
1249.654175,,,,
1249.6688,,,,
1249.70405,,,,
1249.7255,,,,
1249.7417,,,,
1249.754275,,,,
1249.762475,,,,
1249.779625,,,,
1249.796225,,,,
1249.82995,,,,
1249.867075,,,,
1249.8692,,,,
1249.873475,,,,
1249.910575,,,,
1249.92775,,,,
1249.9527,,,,
1249.986225,,,,
1250.00045,,,,
1250.0066,,,,
1250.021025,,,,
1250.02465,,,,
1250.0285,,,,
1250.04375,,,,
1250.057725,,,,
1250.0704,,,,
1250.078275,,,,
1250.090875,,,,
1250.1005,,,,
1250.1164,,,,
1250.1293,,,,
1250.140675,,,,
1250.15915,,,,
1250.1699,,,,
1250.186275,,,,
1250.20695,,,,
1250.222575,,,,
1250.23555,,,,
1250.249,,,,
1250.26515,,,,
1250.278575,,,,
1250.294825,,,,
1250.301225,,,,
1250.314375,,,,
1250.3228,,,,
1250.3344,,,,
1250.35805,,,,
1250.36445,,,,
1250.3866,,,,
1250.4052,,,,
1250.433275,,,,
1250.4613,,,,
1250.4723,,,,
1250.5002,,,,
1250.528075,,,,
1250.54035,,,,
1250.585925,,,,
1250.597,,,,
1250.6246,,,,
1250.636675,,,,
1250.66835,,,,
1250.69385,,,,
1250.70605,,,,
1250.71945,,,,
1250.73635,,,,
1250.773,,,,
1250.784725,,,,
1250.800775,,,,
1250.819525,,,,
1250.873975,,,,
1250.88875,,,,
1250.8986,,,,
1250.910725,,,,
1250.936,,,,
1250.9487,,,,
1250.985725,,,,
1250.996675,,,,
1251.0156,,,,
1251.023225,,,,
1251.06655,,,,
1251.079475,,,,
1251.08585,,,,
1251.093775,,,,
1251.102525,,,,
1251.117775,,,,
1251.127975,,,,
1251.143675,,,,
1251.156975,,,,
1251.164875,,,,
1251.23265,,,,
1251.241925,,,,
1251.269075,,,,
1251.31895,,,,
1251.329725,,,,
1251.342175,,,,
1251.350525,,,,
1251.359425,,,,
1251.369125,,,,
1251.395225,,,,
1251.428525,,,,
1251.48485,,,,
1251.488,,,,
1251.49675,,,,
1251.5261,,,,
1251.533525,,,,
1251.542475,,,,
1251.556575,,,,
1251.5821,,,,
1251.594675,,,,
1251.60575,,,,
1251.6268,,,,
1251.6358,,,,
1251.6483,,,,
1251.6561,,,,
1251.6709,,,,
1251.692975,,,,
1251.7176,,,,
1251.738275,,,,
1251.75665,,,,
1251.77245,,,,
1251.81305,,,,
1251.834825,,,,
1251.870075,,,,
1251.890525,,,,
1251.92895,,,,
1251.947475,,,,
1251.961975,,,,
1251.97885,,,,
1251.993375,,,,
1252.00915,,,,
1252.0677,,,,
1252.09715,,,,
1252.122075,,,,
1252.1714,,,,
1252.20005,,,,
1252.2102,,,,
1252.241775,,,,
1252.2531,,,,
1252.313675,,,,
1252.327125,,,,
1252.350075,,,,
1252.366425,,,,
1252.3913,,,,
1252.4069,,,,
1252.451275,,,,
1252.467825,,,,
1252.48855,,,,
1252.515025,,,,
1252.5232,,,,
1252.533525,,,,
1252.570975,,,,
1252.578925,,,,
1252.5941,,,,
1252.602925,,,,
1252.633475,,,,
1252.656175,,,,
1252.66335,,,,
1252.687575,,,,
1252.71075,,,,
1252.72315,,,,
1252.743625,,,,
1252.75815,,,,
1252.8091,,,,
1252.84665,,,,
1252.888325,,,,
1252.90665,,,,
1252.932425,,,,
1252.94515,,,,
1252.961925,,,,
1252.974,,,,
1253.024325,,,,
1253.037425,,,,
1253.0544,,,,
1253.1194,,,,
1253.137525,,,,
1253.153675,,,,
1253.172325,,,,
1253.199525,,,,
1253.230225,,,,
1253.26315,,,,
1253.2913,,,,
1253.296725,,,,
1253.305675,,,,
1253.32665,,,,
1253.3399,,,,
1253.377725,,,,
1253.402175,,,,
1253.41665,,,,
1253.440975,,,,
1253.469725,,,,
1253.4961,,,,
1253.52065,,,,
1253.54305,,,,
1253.565125,,,,
1253.590325,,,,
1253.60485,,,,
1253.64945,,,,
1253.66515,,,,
1253.6805,,,,
1253.697125,,,,
1253.7169,,,,
1253.730975,,,,
1253.745225,,,,
1253.771275,,,,
1253.816125,,,,
1253.854525,,,,
1253.904325,,,,
1253.90985,,,,
1253.94835,,,,
1253.970425,,,,
1253.98535,,,,
1254.005875,,,,
1254.026825,,,,
1254.0379,,,,
1254.046875,,,,
1254.05675,,,,
1254.0772,,,,
1254.089075,,,,
1254.1167,,,,
1254.123875,,,,
1254.134175,,,,
1254.15585,,,,
1254.198425,,,,
1254.23505,,,,
1254.2456,,,,
1254.267125,,,,
1254.2999,,,,
1254.32575,,,,
1254.345225,,,,
1254.382225,,,,
1254.409725,,,,
1254.4415,,,,
1254.4537,,,,
1254.473925,,,,
1254.486675,,,,
1254.51175,,,,
1254.525175,,,,
1254.567675,,,,
1254.5793,,,,
1254.593425,,,,
1254.6042,,,,
1254.6361,,,,
1254.6554,,,,
1254.66985,,,,
1254.716625,,,,
1254.735375,,,,
1254.74875,,,,
1254.762675,,,,
1254.772575,,,,
1254.805325,,,,
1254.832025,,,,
1254.840525,,,,
1254.896775,,,,
1254.913975,,,,
1254.9958,,,,
1255.022,,,,
1255.045775,,,,
1255.0644,,,,
1255.13165,,,,
1255.14335,,,,
1255.153675,,,,
1255.163625,,,,
1255.1825,,,,
1255.18575,,,,
1255.203125,,,,
1255.2131,,,,
1255.23325,,,,
1255.24535,,,,
1255.265875,,,,
1255.2814,,,,
1255.305875,,,,
1255.325775,,,,
1255.371225,,,,
1255.38325,,,,
1255.406,,,,
1255.4254,,,,
1255.446925,,,,
1255.45925,,,,
1255.477525,,,,
1255.4881,,,,
1255.498175,,,,
1255.508875,,,,
1255.531425,,,,
1255.5712,,,,
1255.58575,,,,
1255.61205,,,,
1255.624575,,,,
1255.635075,,,,
1255.64975,,,,
1255.66135,,,,
1255.678775,,,,
1255.707,,,,
1255.7272,,,,
1255.745825,,,,
1255.757875,,,,
1255.78915,,,,
1255.8008,,,,
1255.866475,,,,
1255.873625,,,,
1255.91805,,,,
1255.93445,,,,
1255.9698,,,,
1255.994325,,,,
1256.004275,,,,
1256.0389,,,,
1256.07195,,,,
1256.080825,,,,
1256.099625,,,,
1256.1115,,,,
1256.12465,,,,
1256.1381,,,,
1256.15425,,,,
1256.162975,,,,
1256.171625,,,,
1256.18765,,,,
1256.2074,,,,
1256.220475,,,,
1256.23265,,,,
1256.251475,,,,
1256.287375,,,,
1256.3258,,,,
1256.36905,,,,
1256.41165,,,,
1256.424125,,,,
1256.45405,,,,
1256.47965,,,,
1256.500975,,,,
1256.517625,,,,
1256.524575,,,,
1256.553,,,,
1256.566175,,,,
1256.582625,,,,
1256.59595,,,,
1256.61325,,,,
1256.6354,,,,
1256.652875,,,,
1256.6582,,,,
1256.673725,,,,
1256.67815,,,,
1256.69455,,,,
1256.722275,,,,
1256.7448,,,,
1256.763425,,,,
1256.775825,,,,
1256.781575,,,,
1256.80725,,,,
1256.844525,,,,
1256.86345,,,,
1256.89305,,,,
1256.908475,,,,
1256.940725,,,,
1256.94715,,,,
1256.99295,,,,
1257.020225,,,,
1257.049175,,,,
1257.150575,,,,
1257.15625,,,,
1257.174,,,,
1257.1811,,,,
1257.2028,,,,
1257.21175,,,,
1257.222825,,,,
1257.2444,,,,
1257.29665,,,,
1257.313675,,,,
1257.3546,,,,
1257.366075,,,,
1257.3851,,,,
1257.409175,,,,
1257.449375,,,,
1257.46775,,,,
1257.50435,,,,
1257.5323,,,,
1257.55175,,,,
1257.564375,,,,
1257.5725,,,,
1257.5854,,,,
1257.59745,,,,
1257.60615,,,,
1257.615525,,,,
1257.67845,,,,
1257.70625,,,,
1257.732325,,,,
1257.781475,,,,
1257.827025,,,,
1257.85075,,,,
1257.88945,,,,
1257.9185,,,,
1257.9365,,,,
1257.95165,,,,
1257.9732,,,,
1258.0115,,,,
1258.033575,,,,
1258.0491,,,,
1258.0849,,,,
1258.12225,,,,
1258.13265,,,,
1258.1628,,,,
1258.1807,,,,
1258.2688,,,,
1258.291925,,,,
1258.30725,,,,
1258.318675,,,,
1258.3412,,,,
1258.3631,,,,
1258.377075,,,,
1258.394875,,,,
1258.40915,,,,
1258.419575,,,,
1258.4493,,,,
1258.4631,,,,
1258.47205,,,,
1258.49845,,,,
1258.601125,,,,
1258.616825,,,,
1258.664,,,,
1258.683275,,,,
1258.695625,,,,
1258.709725,,,,
1258.716075,,,,
1258.7266,,,,
1258.744875,,,,
1258.764525,,,,
1258.78535,,,,
1258.803775,,,,
1258.818275,,,,
1258.831725,,,,
1258.8446,,,,
1258.880675,,,,
1258.91345,,,,
1258.9203,,,,
1258.945125,,,,
1258.963825,,,,
1258.9917,,,,
1259.020375,,,,
1259.060875,,,,
1259.07945,,,,
1259.1007,,,,
1259.1121,,,,
1259.152425,,,,
1259.17225,,,,
1259.1866,,,,
1259.2007,,,,
1259.20825,,,,
1259.21975,,,,
1259.2386,,,,
1259.26415,,,,
1259.288075,,,,
1259.3122,,,,
1259.3273,,,,
1259.34595,,,,
1259.38985,,,,
1259.4329,,,,
1259.448375,,,,
1259.480275,,,,
1259.49215,,,,
1259.50425,,,,
1259.523425,,,,
1259.533225,,,,
1259.554025,,,,
1259.56915,,,,
1259.58085,,,,
1259.5902,,,,
1259.607375,,,,
1259.62685,,,,
1259.647025,,,,
1259.663575,,,,
1259.679175,,,,
1259.694,,,,
1259.717425,,,,
1259.736,,,,
1259.7548,,,,
1259.7784,,,,
1259.792375,,,,
1259.816,,,,
1259.82435,,,,
1259.82905,,,,
1259.8454,,,,
1259.871225,,,,
1259.904125,,,,
1259.92165,,,,
1259.93375,,,,
1259.95515,,,,
1259.9659,,,,
1259.96865,,,,
1260.001375,,,,
1260.026625,,,,
1260.069275,,,,
1260.10015,,,,
1260.119175,,,,
1260.13065,,,,
1260.1468,,,,
1260.161825,,,,
1260.1892,,,,
1260.19905,,,,
1260.22745,,,,
1260.27205,,,,
1260.282575,,,,
1260.30965,,,,
1260.316725,,,,
1260.331525,,,,
1260.35825,,,,
1260.3664,,,,
1260.388175,,,,
1260.403125,,,,
1260.442825,,,,
1260.473725,,,,
1260.48775,,,,
1260.51305,,,,
1260.53285,,,,
1260.5468,,,,
1260.5571,,,,
1260.56785,,,,
1260.604375,,,,
1260.653275,,,,
1260.67905,,,,
1260.7415,,,,
1260.77335,,,,
1260.7831,,,,
1260.7956,,,,
1260.8086,,,,
1260.820525,,,,
1260.843875,,,,
1260.85635,,,,
1260.8705,,,,
1260.892475,,,,
1260.9085,,,,
1260.938025,,,,
1260.945925,,,,
1260.96325,,,,
1260.990175,,,,
1261.02445,,,,
1261.0406,,,,
1261.0638,,,,
1261.09845,,,,
1261.1095,,,,
1261.120725,,,,
1261.156075,,,,
1261.206075,,,,
1261.2192,,,,
1261.266225,,,,
1261.29215,,,,
1261.319375,,,,
1261.330575,,,,
1261.3503,,,,
1261.365,,,,
1261.395375,,,,
1261.402175,,,,
1261.4319,,,,
1261.4357,,,,
1261.442,,,,
1261.448525,,,,
1261.4567,,,,
1261.46555,,,,
1261.473975,,,,
1261.486825,,,,
1261.501675,,,,
1261.514675,,,,
