SPK_SPKC09a,SPK_SPKC10c,SPK_SPKC11a,SPK_SPKC13a
,,90.700725,52.26775
,,90.7143,52.282325
,,90.7256,52.295825
,,90.743175,52.29765
,,90.7506,52.30915
,,90.757875,52.337275
,,90.766775,52.3561
,,90.7757,52.37165
,,90.7831,52.382525
,,90.790375,52.3989
,,90.80325,52.42465
,,90.80995,52.476075
,,90.817625,52.62645
,,90.846625,52.637225
,,90.8639,52.65075
,,90.8776,52.6602
,,90.88775,52.666075
,,90.915825,52.67445
,,90.928525,52.682975
,,90.946,52.694025
,,90.965975,52.700525
,,90.990425,52.7069
,,91.011275,52.711525
,,91.041825,52.722975
,,91.068125,52.735375
,,91.08485,52.74695
,,91.103225,52.818875
,,91.12195,52.863075
,,91.14875,53.02175
,,91.168025,53.0418
,,91.179675,53.107975
,,91.187375,53.133525
,,91.196075,53.1469
,,91.201925,53.1563
,,91.2128,53.174575
,,91.219725,53.197275
,,91.228475,53.209075
,,91.234575,53.22035
,,91.274175,53.230975
,,91.328425,53.2497
,,91.3473,53.265775
,,91.37085,53.315675
,,91.396,53.374425
,,91.415475,53.526275
,,91.4363,53.54525
,,91.459925,53.57975
,,91.482875,53.593575
,,91.5117,53.608125
,,91.553975,53.618
,,91.5716,53.6374
,,91.6059,53.650725
,,91.634125,53.662625
,,91.645575,53.673575
,,91.658525,53.6821
,,91.6663,53.695
,,91.747525,53.706
,,91.774425,53.73665
,,91.79045,53.754575
,,91.80765,53.810775
,,91.825325,53.839025
,,91.84695,53.9696
,,91.8689,53.992225
,,91.897875,54.013475
,,91.9165,54.023675
,,91.9332,54.03245
,,91.959825,54.043175
,,91.97945,54.049625
,,92.0044,54.055275
,,92.024575,54.06265
,,92.042125,54.067075
,,92.0827,54.079
,,92.092475,54.0915
,,92.099675,54.0997
,,92.112825,54.11075
,,92.126225,54.11455
,,92.13675,54.439525
,,92.155725,54.4708
,,92.163725,54.490775
,,92.208975,54.50295
,,92.2385,54.51075
,,92.253275,54.523575
,,92.291825,54.534225
,,92.30735,54.5438
,,92.319775,54.556225
,,92.33445,54.562675
,,92.353825,54.567775
,,92.3745,54.579975
,,92.3987,54.59265
,,92.413675,54.602575
,,92.4382,54.606925
,,92.4652,54.6139
,,92.4904,54.6308
,,92.523375,54.63885
,,92.551125,54.642275
,,92.5699,54.6757
,,92.58695,54.689375
,,92.59765,54.712425
,,92.604725,54.734675
,,92.61695,54.839675
,,92.6267,54.875125
,,92.636675,54.91065
,,92.68095,54.933875
,,92.6965,54.9586
,,92.716525,54.970125
,,92.736625,54.97635
,,92.753675,54.984675
,,92.7717,54.9904
,,92.78535,55.0422
,,92.799275,55.074675
,,92.826625,55.14505
,,92.865425,55.159425
,,92.912975,55.1832
,,92.947475,55.19455
,,92.962725,55.203425
,,92.981075,55.219625
,,92.996725,55.2304
,,93.014125,55.239725
,,93.03455,55.246275
,,93.057675,55.257275
,,93.0946,55.265025
,,93.112975,55.27355
,,93.123875,55.283375
,,93.14225,55.29865
,,93.170375,55.3129
,,93.194,55.3343
,,93.21855,55.3514
,,93.2643,55.356075
,,93.298475,55.3802
,,93.324925,55.383
,,93.35405,55.396925
,,93.368275,55.44925
,,93.39615,55.537575
,,93.408375,55.704325
,,93.43025,55.720325
,,93.450475,55.73375
,,93.47265,55.741875
,,93.483725,55.74695
,,93.512425,55.76735
,,93.5292,55.7724
,,93.55435,55.78345
,,93.572525,55.795725
,,93.590325,55.8008
,,93.610125,55.8117
,,93.6362,55.819725
,,93.653875,55.8373
,,93.6785,55.842025
,,93.718325,55.856675
,,93.751875,55.9139
,,93.7775,55.947475
,,93.787625,56.09665
,,93.82445,56.197825
,,93.83485,56.208525
,,93.858275,56.223875
,,93.86965,56.235275
,,93.89505,56.24385
,,93.918575,56.251375
,,93.9392,56.26525
,,93.9571,56.277925
,,93.973825,56.302025
,,94.0012,56.38385
,,94.0346,56.577625
,,94.06785,56.674725
,,94.101175,56.6877
,,94.12085,56.69525
,,94.1497,56.7082
,,94.17665,56.71835
,,94.19985,56.7246
,,94.22425,56.744425
,,94.283225,56.74735
,,94.31275,56.7537
,,94.33345,56.75915
,,94.34625,56.77205
,,94.356525,56.821275
,,94.38045,56.83005
,,94.407425,56.85415
,,94.4241,56.8733
,,94.43495,56.88135
,,94.4424,56.899925
,,94.4641,56.921425
,,94.47725,56.9463
,,94.5067,56.9516
,,94.52445,56.9886
,,94.542,57.0183
,,94.556475,57.271675
,,94.568425,57.28325
,,94.59775,57.29975
,,94.6593,57.31495
,,94.7096,57.325075
,,94.7654,57.3407
,,94.805275,57.349675
,,94.840675,57.3603
,,94.8687,57.3709
,,94.885625,57.38295
,,94.895925,57.387625
,,94.90955,57.392125
,,94.917325,57.396975
,,94.924125,57.40605
,,94.944025,57.435025
,,94.9519,57.450525
,,94.960125,57.460925
,,94.98765,57.47225
,,94.99995,57.695325
,,95.017225,57.70475
,,95.02205,57.719275
,,95.057025,57.73635
,,95.0723,57.749475
,,95.093725,57.75635
,,95.118625,57.7615
,,95.13215,57.770575
,,95.16025,57.77825
,,95.187225,57.7883
,,95.2059,57.7934
,,95.23425,57.8086
,,95.25275,57.81495
,,95.2775,57.84085
,,95.302625,57.9194
,,95.332225,58.1065
,,95.3482,58.1337
,,95.359525,58.143925
,,95.387525,58.151075
,,95.404075,58.159475
,,95.424525,58.16995
,,95.4568,58.1766
,,95.493525,58.1851
,,95.50185,58.196475
,,95.50975,58.19955
,,95.534675,58.219825
,,95.542925,58.226375
,,95.550125,58.229875
,,95.60615,58.234975
,,95.65115,58.285875
,,95.67435,58.319325
,,95.700175,58.3815
,,95.7386,58.561875
,,95.75315,58.57365
,,95.76925,58.5823
,,95.7861,58.58865
,,95.7994,58.597725
,,95.8111,58.605
,,95.827875,58.6209
,,95.8455,58.6295
,,95.868225,58.634625
,,95.8832,58.638125
,,95.9009,58.6409
,,95.92305,58.6467
,,95.939325,58.672975
,,95.965775,58.68655
,,95.98275,58.703
,,96.0033,58.708175
,,96.0243,58.714575
,,96.05355,58.763875
,,96.0922,58.7963
,,96.11055,58.82785
,,96.1307,58.861775
,,96.152725,59.143
,,96.171475,59.155325
,,96.194025,59.1731
,,96.215125,59.1822
,,96.243,59.20015
,,96.2579,59.209225
,,96.2719,59.216075
,,96.28605,59.2333
,,96.295775,59.241525
,,96.308825,59.2505
,,96.324275,59.2617
,,96.333975,59.280375
,,96.3465,59.2996
,,96.35415,59.309375
,,96.384325,59.317725
,,96.400275,59.3237
,,96.409725,59.34845
,,96.4256,59.358575
,,96.44285,59.371
,,96.46165,59.39265
,,96.4798,59.693375
,,96.496325,59.707675
,,96.51445,59.71965
,,96.523925,59.72845
,,96.54405,59.736425
,,96.563375,59.746375
,,96.573725,59.75775
,,96.581625,59.773125
,,96.595825,59.78005
,,96.626225,59.797475
,,96.64395,59.826425
,,96.668875,59.8338
,,96.691125,59.841975
,,96.7091,59.85145
,,96.7264,59.86005
,,96.741625,59.87395
,,96.76405,59.89015
,,96.821125,59.902175
,,96.850575,59.915325
,,96.871825,59.9222
,,96.8985,59.96635
,,96.9189,59.973525
,,96.953125,60.013975
,,96.960725,60.02635
,,96.97155,60.088175
,,97.02035,60.208
,,97.031075,60.298225
,,97.0645,60.315825
,,97.07425,60.32495
,,97.08985,60.332525
,,97.1279,60.3491
,,97.138225,60.3552
,,97.1478,60.36155
,,97.1601,60.3672
,,97.18005,60.373675
,,97.19935,60.3786
,,97.21475,60.385325
,,97.222075,60.388975
,,97.23595,60.45905
,,97.25645,60.469525
,,97.2759,60.481575
,,97.297125,60.491075
,,97.314225,60.509475
,,97.32425,60.514825
,,97.333075,60.52765
,,97.34685,60.536175
,,97.368125,60.545675
,,97.392325,60.5709
,,97.421425,60.58705
,,97.45565,60.610925
,,97.471975,60.6259
,,97.491825,60.636475
,,97.53725,60.64615
,,97.55065,60.660275
,,97.566575,60.675575
,,97.59905,60.683825
,,97.633925,60.70775
,,97.657175,60.718375
,,97.68525,60.740575
,,97.707075,60.77525
,,97.7245,60.96905
,,97.736125,60.97975
,,97.752725,60.9927
,,97.7768,61.001575
,,97.808225,61.013675
,,97.822875,61.023
,,97.850725,61.0322
,,97.874175,61.039675
,,97.9053,61.05145
,,97.927975,61.059175
,,97.953725,61.06625
,,98.0092,61.084075
,,98.0195,61.09135
,,98.0289,61.1093
,,98.063925,61.132425
,,98.0865,61.16365
,,98.11155,61.18785
,,98.126875,61.27645
,,98.148925,61.439325
,,98.163625,61.46575
,,98.17905,61.487025
,,98.2035,61.509875
,,98.233425,61.5207
,,98.27795,61.534725
,,98.299725,61.552425
,,98.312425,61.55885
,,98.3344,61.563675
,,98.3628,61.571225
,,98.385575,61.58535
,,98.41555,61.592975
,,98.44045,61.62045
,,98.45705,61.627825
,,98.501,61.6334
,,98.514825,61.7466
,,98.527875,61.91865
,,98.5442,61.928425
,,98.571875,61.9381
,,98.6043,61.94845
,,98.6237,61.9553
,,98.654325,61.964625
,,98.665625,61.974225
,,98.68755,61.98045
,,98.695275,61.990875
,,98.709675,61.999975
,,98.7214,62.00805
,,98.736425,62.025
,,98.77435,62.049175
,,98.79945,62.074225
,,98.81225,62.385575
,,98.830925,62.42475
,,98.85265,62.442925
,,98.878175,62.459225
,,98.89465,62.478375
,,98.921825,62.526975
,,98.956075,62.5571
,,98.98415,62.569
,,98.99545,62.57795
,,99.004125,62.597025
,,99.0121,62.61125
,,99.05125,62.62265
,,99.059725,62.642625
,,99.07355,62.661075
,,99.086675,62.84035
,,99.097575,62.868575
,,99.109975,62.88185
,,99.122025,62.8934
,,99.160375,62.911525
,,99.177575,62.94975
,,99.21345,62.968975
,,99.238525,62.982625
,,99.26215,63.00315
,,99.286075,63.034025
,,99.303325,63.109875
,,99.3143,63.1299
,,99.348675,63.1437
,,99.3738,63.14995
,,99.396575,63.16395
,,99.4117,63.17185
,,99.43945,63.180425
,,99.4537,63.1873
,,99.47975,63.205075
,,99.4941,63.480575
,,99.5053,63.49175
,,99.52385,63.5008
,,99.535025,63.5149
,,99.55775,63.525525
,,99.568125,63.544825
,,99.593025,63.564075
,,99.607575,63.56965
,,99.62065,63.611225
,,99.655175,63.63035
,,99.667075,63.678325
,,99.7029,63.85275
,,99.714575,63.86905
,,99.738825,63.88075
,,99.786375,63.893675
,,99.81225,63.90185
,,99.82535,63.90905
,,99.855,63.92025
,,99.883625,63.944575
,,99.912375,63.959475
,,99.963925,63.965475
,,100.0225,63.973175
,,100.034975,63.983675
,,100.0528,64.262325
,,100.067525,64.2742
,,100.142075,64.28425
,,100.1741,64.3009
,,100.20285,64.31
,,100.218925,64.32055
,,100.2352,64.329575
,,100.265325,64.33985
,,100.28485,64.3692
,,100.311525,64.3946
,,100.33365,64.408575
,,100.3545,64.423675
,,100.376675,64.436625
,,100.396275,64.5492
,,100.4344,64.571625
,,100.4582,64.617475
,,100.4936,64.7741
,,100.524725,64.78595
,,100.53955,64.807775
,,100.56545,64.819275
,,100.602375,64.844725
,,100.6113,64.85895
,,100.6201,64.86565
,,100.6334,64.873875
,,100.647175,64.887925
,,100.65795,64.8935
,,100.6717,64.9022
,,100.687625,64.914325
,,100.6964,64.91915
,,100.712275,64.942075
,,100.731675,64.9626
,,100.7499,64.97425
,,100.7626,64.984825
,,100.77605,65.01455
,,100.793275,65.062525
,,100.80395,65.3224
,,100.81525,65.340125
,,100.82785,65.35615
,,100.8401,65.38035
,,100.85005,65.390125
,,100.8665,65.40005
,,100.875625,65.411525
,,100.8856,65.4242
,,100.89435,65.433225
,,100.901825,65.4536
,,100.910525,65.49545
,,100.918325,65.6817
,,100.92755,65.7586
,,100.9614,65.771325
,,100.9767,65.7911
,,100.985575,65.804825
,,100.99945,65.80695
,,101.0143,65.814
,,101.025025,65.8217
,,101.035075,65.8352
,,101.0488,65.841975
,,101.0727,65.850875
,,101.080625,65.858175
,,101.1007,65.87025
,,101.126225,65.87845
,,101.173425,65.889675
,,101.1958,65.898975
,,101.224325,65.92085
,,101.247925,65.961
,,101.27615,65.9708
,,101.30865,65.986575
,,101.334275,65.996225
,,101.348,66.007675
,,101.373325,66.016775
,,101.411925,66.022425
,,101.4297,66.0371
,,101.447775,66.0685
,,101.464725,66.09905
,,101.48795,66.12365
,,101.5065,66.133175
,,101.542725,66.177175
,,101.5544,66.198275
,,101.56295,66.222575
,,101.570675,66.231925
,,101.5781,66.2424
,,101.58695,66.247
,,101.602225,66.285125
,,101.6141,66.306275
,,101.625925,66.32045
,,101.635875,66.3445
,,101.647175,66.64165
,,101.657125,66.6527
,,101.6627,66.670925
,,101.705675,66.6808
,,101.713225,66.697475
,,101.723875,66.71215
,,101.74155,66.73615
,,101.751075,66.75255
,,101.769025,66.776025
,,101.7754,66.796375
,,101.816975,66.8136
,,101.8297,67.04135
,,101.87765,67.0637
,,101.9391,67.07435
,,101.96525,67.0872
,,101.9846,67.10275
,,102.018675,67.11735
,,102.0456,67.124625
,,102.0692,67.13085
,,102.10435,67.13875
,,102.13935,67.143725
,,102.157175,67.158125
,,102.175625,67.17225
,,102.2044,67.1987
,,102.22945,67.270575
,,102.24225,67.33115
,,102.2531,67.34335
,,102.263275,67.35975
,,102.28395,67.369325
,,102.3001,67.38655
,,102.308925,67.39595
,,102.325275,67.40815
,,102.33965,67.418175
,,102.347675,67.426175
,,102.35785,67.445175
,,102.367625,67.453875
,,102.373425,67.470625
,,102.37965,67.485275
,,102.38545,67.50285
,,102.3916,67.52185
,,102.4146,67.54215
,,102.437875,67.57925
,,102.4503,67.62755
,,102.47685,67.809475
,,102.48735,67.83415
,,102.502775,67.863075
,,102.512275,67.874525
,,102.51995,67.882625
,,102.54145,67.910775
,,102.5599,67.9175
,,102.57375,67.934825
,,102.630175,67.945425
,,102.654075,67.9595
,,102.67095,67.970675
,,102.700675,67.99985
,,102.72945,68.015525
,,102.748975,68.04405
,,102.77995,68.064975
,,102.79275,68.093125
,,102.82345,68.114275
,,102.836775,68.132075
,,102.845575,68.150675
,,102.857575,68.17175
,,102.870175,68.1951
,,102.89265,68.2474
,,102.9044,68.45985
,,102.946075,68.480175
,,102.9632,68.49635
,,102.989625,68.53295
,,102.99955,68.5501
,,103.00845,68.565375
,,103.025425,68.5826
,,103.0373,68.603575
,,103.05765,68.620775
,,103.0725,68.63415
,,103.081575,68.649075
,,103.0939,68.67425
,,103.104625,68.7057
,,103.11575,68.7294
,,103.126025,68.743075
,,103.14445,68.763875
,,103.159575,68.80485
,,103.16775,68.85565
,,103.188725,68.89015
,,103.20375,68.983825
,,103.2144,69.0002
,,103.228225,69.014625
,,103.264875,69.028775
,,103.2759,69.047475
,,103.28535,69.083575
,,103.303425,69.105275
,,103.34345,69.1432
,,103.366775,69.1629
,,103.390425,69.221575
,,103.46725,69.2544
,,103.488075,69.2791
,,103.50655,69.310775
,,103.52875,69.31635
,,103.5425,69.326375
,,103.566175,69.342975
,,103.586125,69.357325
,,103.608175,69.75845
,,103.634025,69.7694
,,103.651575,69.79715
,,103.676075,69.81355
,,103.701425,69.83165
,,103.72605,69.840975
,,103.740075,69.856925
,,103.7598,69.87005
,,103.775875,69.900975
,,103.799,69.917025
,,103.8357,69.935125
,,103.866825,69.950175
,,103.88475,70.0126
,,103.90615,70.08265
,,103.9175,70.11395
,,103.93225,70.12535
,,103.964325,70.1382
,,103.99225,70.1539
,,104.003275,70.17115
,,104.014775,70.1838
,,104.02785,70.19305
,,104.053775,70.209625
,,104.101375,70.221075
,,104.1314,70.23895
,,104.153525,70.27705
,,104.177375,70.44155
,,104.190825,70.46625
,,104.21845,70.47555
,,104.242075,70.489725
,,104.266475,70.50075
,,104.2941,70.507675
,,104.30405,70.51995
,,104.32425,70.536775
,,104.3601,70.552125
,,104.373125,70.574575
,,104.3906,70.596475
,,104.404525,70.617525
,,104.41145,70.67085
,,104.428575,70.693575
,,104.439425,70.7089
,,104.451025,70.720325
,,104.50665,70.7281
,,104.52405,70.7687
,,104.55795,70.81985
,,104.574225,70.9269
,,104.589375,70.940175
,,104.604525,70.9702
,,104.6542,70.98055
,,104.669375,70.98955
,,104.683825,71.0118
,,104.70385,71.02
,,104.719575,71.027
,,104.734925,71.0314
,,104.84225,71.04715
,,104.864025,71.0574
,,104.876475,71.197725
,,104.8972,71.30055
,,104.92015,71.312375
,,104.9369,71.3251
,,104.955875,71.33205
,,104.96765,71.343475
,,104.982775,71.3528
,,104.9972,71.364625
,,105.02025,71.375825
,,105.0457,71.384825
,,105.073475,71.3916
,,105.1011,71.400125
,,105.139975,71.40605
,,105.168825,71.4184
,,105.197875,71.427875
,,105.2208,71.4601
,,105.2524,71.4696
,,105.267,71.4752
,,105.277775,71.48535
,,105.28475,71.493175
,,105.29855,71.506825
,,105.3067,71.52335
,,105.32215,71.537975
,,105.329725,71.550625
,,105.34175,71.578925
,,105.348675,71.59065
,,105.385125,71.603725
,,105.396,71.6307
,,105.409825,71.670225
,,105.44005,71.74945
,,105.45225,71.875775
,,105.4708,71.885425
,,105.489025,71.901975
,,105.510525,71.920375
,,105.573575,71.9512
,,105.601975,71.9625
,,105.63815,71.9821
,,105.650425,71.9971
,,105.66175,72.005075
,,105.670825,72.0168
,,105.684275,72.035425
,,105.69895,72.0469
,,105.700075,72.065875
,,105.71115,72.078875
,,105.7251,72.0927
,,105.742675,72.1038
,,105.761825,72.125725
,,105.78,72.150475
,,105.798325,72.1791
,,105.815575,72.2049
,,105.828125,72.237875
,,105.85385,72.4385
,,105.8727,72.450025
,,105.9299,72.461075
,,105.947025,72.485175
,,105.96,72.51055
,,105.970175,72.51915
,,105.994125,72.5576
,,106.005275,72.615
,,106.014325,72.653275
,,106.0261,72.697425
,,106.0386,72.84925
,,106.05375,72.914725
,,106.094175,72.924275
,,106.126375,72.937
,,106.1422,72.9495
,,106.1735,72.9615
,,106.19485,72.97225
,,106.219175,73.0109
,,106.23745,73.0309
,,106.256125,73.045425
,,106.266875,73.054975
,,106.2837,73.069575
,,106.295725,73.1146
,,106.3052,73.12105
,,106.313875,73.396875
,,106.32105,73.4186
,,106.328775,73.43135
,,106.348275,73.438825
,,106.36065,73.444725
,,106.373975,73.45775
,,106.39065,73.463025
,,106.400675,73.481975
,,106.41855,73.493275
,,106.44025,73.506775
,,106.45215,73.515375
,,106.469825,73.52335
,,106.4989,73.531175
,,106.521225,73.545325
,,106.539875,73.55515
,,106.59055,73.564175
,,106.6171,73.585575
,,106.633425,73.64025
,,106.647775,73.871075
,,106.6688,73.889
,,106.679525,73.9068
,,106.691875,73.919825
,,106.704925,73.92885
,,106.7122,73.935075
,,106.725775,73.9488
,,106.74005,73.964475
,,106.747975,73.992825
,,106.765025,74.0179
,,106.776875,74.02495
,,106.823275,74.037
,,106.84305,74.057375
,,106.86305,74.07685
,,106.874225,74.104625
,,106.885025,74.15635
,,106.897475,74.4065
,,106.9039,74.4226
,,106.910775,74.4361
,,106.920875,74.459475
,,106.930175,74.480375
,,106.941375,74.4915
,,106.95845,74.50355
,,107.015,74.535325
,,107.0379,74.58855
,,107.06545,74.630425
,,107.087425,74.6755
,,107.1049,74.92435
,,107.128375,74.9521
,,107.157175,75.0297
,,107.181575,75.186725
,,107.212875,75.2578
,,107.23775,75.32865
,,107.25405,75.459275
,,107.266275,75.5468
,,107.275525,75.63335
,,107.28485,75.8267
,,107.2989,75.840875
,,107.308625,75.862225
,,107.319325,75.87315
,,107.32785,75.89635
,,107.3453,75.906425
,,107.362025,75.919525
,,107.394475,75.93535
,,107.4157,75.95125
,,107.463325,75.9615
,,107.504825,75.9643
,,107.5167,75.976125
,,107.53625,76.00805
,,107.55425,76.0208
,,107.570625,76.03875
,,107.595675,76.050925
,,107.618325,76.059225
,,107.645575,76.06775
,,107.67,76.0767
,,107.70365,76.11305
,,107.721375,76.124
,,107.728025,76.12975
,,107.735825,76.14625
,,107.750175,76.167525
,,107.7562,76.4674
,,107.768375,76.482725
,,107.779775,76.493375
,,107.786,76.5023
,,107.80185,76.510125
,,107.82975,76.518275
,,107.843375,76.524675
,,107.8842,76.542475
,,107.90805,76.553175
,,107.924125,76.567425
,,107.9529,76.575975
,,107.9636,76.584425
,,107.98285,76.591825
,,108.02315,76.62165
,,108.04435,76.63735
,,108.064475,76.716275
,,108.0917,76.875475
,,108.1051,76.888725
,,108.116925,76.896425
,,108.1245,76.911575
,,108.13135,76.92435
,,108.147275,76.932125
,,108.178,76.9499
,,108.1854,76.9607
,,108.203025,76.97215
,,108.21345,76.983425
,,108.256425,76.99655
,,108.27975,77.00315
,,108.2996,77.0152
,,108.324,77.022325
,,108.338175,77.0309
,,108.35295,77.068975
,,108.3689,77.298825
,,108.4044,77.314575
,,108.42075,77.332275
,,108.445825,77.345025
,,108.4595,77.35395
,,108.506325,77.361625
,,108.527175,77.366425
,,108.560675,77.3736
,,108.587675,77.389175
,,108.631525,77.411
,,108.653975,77.441525
,,108.6647,77.45575
,,108.67385,77.4605
,,108.686675,77.4682
,,108.7097,77.47595
,,108.72045,77.48335
,,108.729825,77.4892
,,108.7414,77.5613
,,108.757125,77.59545
,,108.771925,77.6108
,,108.7798,77.70055
,,108.788675,77.714975
,,108.7972,77.733175
,,108.809075,77.756
,,108.825,77.772675
,,108.838225,77.793875
,,108.8507,77.801325
,,108.870275,77.808625
,,108.88405,77.81645
,,108.892325,77.827675
,,108.906625,77.844025
,,108.915975,77.86495
,,108.938525,77.877775
,,108.94635,77.88405
,,108.965625,77.89245
,,108.979,77.9495
,,108.9978,78.21485
,,109.0111,78.229125
,,109.01995,78.237925
,,109.0375,78.245375
,,109.062025,78.27925
,,109.071825,78.287175
,,109.07815,78.309325
,,109.082675,78.321225
,,109.08925,78.345
,,109.094675,78.355675
,,109.100475,78.390125
,,109.1071,78.3954
,,109.112275,78.402675
,,109.12735,78.48465
,,109.140775,78.5204
,,109.150625,78.54675
,,109.183575,78.8153
,,109.2005,78.829725
,,109.221975,78.839375
,,109.2378,78.849925
,,109.261125,78.860875
,,109.3179,78.87235
,,109.345525,78.88235
,,109.380325,78.890775
,,109.40405,78.898775
,,109.4202,78.91985
,,109.444025,78.930375
,,109.45235,78.941475
,,109.51625,78.95375
,,109.543375,78.9709
,,109.56105,78.98995
,,109.577725,79.219725
,,109.601925,79.236975
,,109.627875,79.26415
,,109.645825,79.2799
,,109.6683,79.302325
,,109.6924,79.327375
,,109.71385,79.336325
,,109.733675,79.35185
,,109.787875,79.364475
,,109.806925,79.37375
,,109.822775,79.3881
,,109.837275,79.396875
,,109.857625,79.409875
,,109.8736,79.45085
,,109.887075,79.4742
,,109.910675,79.49705
,,109.945325,79.530925
,,109.965125,79.708325
,,110.025875,79.729075
,,110.046925,79.740325
,,110.08155,79.7606
,,110.126175,79.775
,,110.1555,79.79595
,,110.175825,79.8145
,,110.20165,79.82835
,,110.211775,79.84315
,,110.2307,79.8601
,,110.2462,79.897925
,,110.256225,79.90645
,,110.28,79.919425
,,110.29885,79.933625
,,110.330875,80.01785
,,110.34385,80.134125
,,110.36915,80.146525
,,110.37795,80.260675
,,110.439975,80.273675
,,110.47985,80.281775
,,110.497775,80.288925
,,110.507675,80.29895
,,110.5176,80.306325
,,110.52435,80.3153
,,110.531075,80.332025
,,110.54145,80.3399
,,110.554875,80.346725
,,110.565275,80.369625
,,110.571075,80.382575
,,110.57745,80.4094
,,110.60105,80.436875
,,110.63745,80.4679
,,110.658875,80.676125
,,110.681925,80.701175
,,110.721575,80.7089
,,110.737325,80.71585
,,110.7572,80.7256
,,110.78735,80.7301
,,110.80985,80.736175
,,110.84175,80.7541
,,110.866675,80.761475
,,110.901625,80.783975
,,110.931925,80.7972
,,110.963375,80.806725
,,110.991675,80.822575
,,110.99915,80.826925
,,111.0071,80.84075
,,111.015175,80.84635
,,111.021925,80.870475
,,111.0399,80.898775
,,111.046,80.906475
,,111.05115,80.920925
,,111.06625,80.93965
,,111.07335,80.96365
,,111.082875,81.12525
,,111.090175,81.1378
,,111.096475,81.152725
,,111.106025,81.173075
,,111.113825,81.197125
,,111.1215,81.278
,,111.1359,81.313075
,,111.185825,81.331
,,111.20375,81.355575
,,111.21625,81.369375
,,111.228825,81.38385
,,111.2375,81.421225
,,111.259325,81.4449
,,111.269025,81.456525
,,111.28885,81.497975
,,111.32895,81.536625
,,111.343675,81.58855
,,111.36445,81.623825
,,111.399125,81.872925
,,111.4147,81.911025
,,111.474275,81.92225
,,111.501625,81.942425
,,111.5303,81.9537
,,111.5447,81.983175
,,111.560025,82.0063
,,111.576425,82.02475
,,111.593125,82.3549
,,111.601075,82.370125
,,111.617325,82.386425
,,111.624,82.397325
,,111.6381,82.407825
,,111.6502,82.423925
,,111.675125,82.436425
,,111.686475,82.443375
,,111.7018,82.4499
,,111.7161,82.4666
,,111.72675,82.476225
,,111.761425,82.4879
,,111.7772,82.504525
,,111.796275,82.517675
,,111.827075,82.552975
,,111.854825,82.57965
,,111.89455,82.68195
,,111.9151,82.8226
,,111.934475,82.831925
,,111.94995,82.8496
,,111.976275,82.882025
,,111.9936,82.91445
,,112.012125,82.925225
,,112.02155,82.9346
,,112.035725,82.94325
,,112.0435,82.955125
,,112.0523,82.963775
,,112.059875,82.9917
,,112.101525,82.996075
,,112.123725,83.01505
,,112.145625,83.0245
,,112.16575,83.0375
,,112.179475,83.06435
,,112.23815,83.07135
,,112.281475,83.0818
,,112.30345,83.1261
,,112.32655,83.150225
,,112.348925,83.37295
,,112.362475,83.3938
,,112.4076,83.4121
,,112.419,83.425075
,,112.432925,83.435325
,,112.4475,83.446575
,,112.4667,83.4574
,,112.483175,83.46945
,,112.496875,83.476525
,,112.506475,83.48775
,,112.516425,83.503325
,,112.58145,83.523425
,,112.602025,83.534075
,,112.616675,83.541725
,,112.6311,83.54785
,,112.6666,83.557275
,,112.6794,83.569525
,,112.70315,83.587275
,,112.7434,83.60815
,,112.757275,83.62405
,,112.7803,83.64115
,,112.79415,83.670425
,,112.811075,83.681075
,,112.8228,83.6956
,,112.8553,83.706575
,,112.869775,83.720675
,,112.880725,83.8689
,,112.88855,83.888675
,,112.90145,83.9529
,,112.914525,84.0033
,,112.936675,84.068875
,,112.95025,84.081825
,,112.963425,84.09825
,,112.9744,84.11375
,,112.984625,84.132025
,,113.004875,84.143325
,,113.02115,84.1876
,,113.03785,84.249975
,,113.047575,84.36005
,,113.0879,84.41425
,,113.115625,84.464525
,,113.130575,84.492375
,,113.1709,84.5032
,,113.199875,84.526975
,,113.207025,84.531175
,,113.235375,84.54185
,,113.246825,84.549625
,,113.259025,84.5732
,,113.269375,84.578975
,,113.292275,84.592275
,,113.306275,84.654425
,,113.323425,84.7051
,,113.346175,84.73065
,,113.382275,84.907975
,,113.405375,84.94485
,,113.4369,84.957975
,,113.453925,84.974575
,,113.470125,84.98585
,,113.4804,84.9993
,,113.4931,85.0206
,,113.510825,85.045625
,,113.5444,85.054
,,113.5755,85.086275
,,113.5848,85.1022
,,113.597175,85.29445
,,113.612025,85.31275
,,113.6324,85.337825
,,113.678225,85.362
,,113.702175,85.380575
,,113.73115,85.3943
,,113.759075,85.4067
,,113.778475,85.416875
,,113.79905,85.42235
,,113.829375,85.437575
,,113.838,85.445825
,,113.847675,85.473325
,,113.860025,85.4859
,,113.879125,85.520325
,,113.9023,85.5529
,,113.9106,85.7396
,,113.922275,85.765625
,,113.932075,85.778375
,,113.9614,85.801375
,,113.975625,85.81185
,,113.9883,85.82345
,,114.0043,85.838025
,,114.035775,85.85825
,,114.0711,85.8887
,,114.0873,85.907575
,,114.10705,85.928
,,114.12955,85.959025
,,114.1591,85.973
,,114.172075,85.986925
,,114.198125,85.9996
,,114.209,86.112475
,,114.218525,86.22815
,,114.2289,86.244025
,,114.2461,86.260425
,,114.254475,86.27215
,,114.268625,86.290225
,,114.276,86.30155
,,114.282475,86.315175
,,114.28985,86.329825
