SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC09a
8.5224,33.070975,12.155375
8.53715,33.11365,12.206625
8.55255,33.129825,12.25985
8.576725,33.1896,12.278875
8.596325,33.2841,12.299625
8.602575,33.294025,12.317525
8.63245,33.341475,12.334225
8.676575,33.469275,12.34505
8.7065,33.546225,12.37615
8.7229,33.872,12.38535
8.755775,33.997275,12.4175
8.769275,34.087425,12.43255
8.78385,34.100675,12.440425
8.794125,34.339125,12.48645
8.8199,34.5291,12.50675
8.8444,34.5961,12.518025
8.90705,34.8345,12.52615
8.924725,34.84645,12.549825
8.9699,34.863325,12.561525
9.074875,35.01185,12.61995
9.1304,35.079775,12.66785
9.185075,35.217775,12.73755
9.216475,35.22775,12.836775
9.234475,35.257475,12.8545
9.268075,35.344875,12.866625
9.286075,35.667575,12.891125
9.316925,35.68625,12.90085
9.338125,35.7235,12.936075
9.359425,35.8013,12.95395
9.391075,36.0455,12.971975
9.423275,36.095275,12.9821
9.429075,36.556275,13.026025
9.44975,36.611775,13.0531
9.470325,36.68045,13.066275
9.497125,36.7001,13.092875
9.516475,36.748625,13.10255
9.5639,36.908925,13.1227
9.583425,37.1886,13.133625
9.6292,37.2271,13.16555
9.668175,37.31995,13.192525
9.695175,37.356275,13.24865
9.703075,37.4063,13.2899
9.714025,37.439025,13.3119
9.7337,37.485275,13.323025
9.755225,37.5175,13.365825
9.782975,37.57455,13.38265
9.79445,37.605225,13.459925
9.853675,37.72375,13.4768
9.8762,37.8273,13.493375
9.90845,37.876175,13.513375
9.93205,38.00945,13.5344
9.945475,38.053775,13.561575
9.9502,38.18495,13.57865
9.963125,38.7727,13.625125
9.97305,38.8466,13.643725
10.048825,38.98165,13.667325
10.061675,39.01425,13.7188
10.07375,39.082075,13.727875
10.0896,39.417975,13.74
10.116175,39.4806,13.748825
10.146325,39.51885,13.75595
10.1535,39.61105,13.775975
10.19055,39.6188,13.781875
10.197275,39.63885,13.80835
10.2112,39.8359,13.831175
10.2231,39.871375,13.86035
10.25105,39.913575,13.879475
10.269875,39.989575,13.916275
10.292825,40.195775,13.94315
10.3682,40.242225,13.9541
10.3995,40.384475,13.97675
10.4214,40.4264,13.992325
10.465725,40.45775,14.02085
10.478725,40.494975,14.062325
10.518425,40.525725,14.083125
10.5588,40.546825,14.100975
10.572275,40.6527,14.1183
10.59205,40.77175,14.127425
10.63935,40.782775,14.136375
10.68135,41.045175,14.172675
10.69085,41.10995,14.36595
10.71015,41.31245,14.38625
10.72745,41.714125,14.406675
10.73015,41.862725,14.41375
10.7435,41.879325,14.46775
10.797775,41.9938,14.501925
10.8289,42.02985,14.517575
10.870375,42.055,14.5686
10.8955,42.11225,14.577875
10.9208,42.202575,14.606075
10.95605,42.460325,14.63725
10.9823,42.50565,14.67185
10.9847,42.56385,14.6919
11.001925,42.585575,14.72235
11.019175,42.590375,14.79795
11.031175,42.73615,14.842475
11.0764,42.74675,14.86005
11.091075,42.9655,14.870025
11.107175,42.985375,14.923225
11.125025,43.16185,14.935725
11.13955,43.1765,14.9443
11.153675,43.30925,14.95395
11.165475,43.34595,14.978625
11.177175,43.390325,14.99405
11.184,43.525025,15.04395
