SPK_SPKC04a (exc/inhi),SPK_SPKC07a (inhi)
140.481025,
140.4929,
140.503,
140.520475,
140.537925,
140.559975,
140.59555,
140.61175,
140.639325,
140.682325,
140.745675,
140.767225,
140.78115,
140.792825,
140.8084,
140.828925,
140.85125,
140.866625,
140.878125,
140.89095,
140.904175,
140.920325,
140.9401,
140.971675,
140.996075,
141.01235,
141.0303,
141.06975,
141.092875,
141.112875,
141.13605,
141.166725,
141.182525,
141.20875,
141.232775,
141.24795,
141.266625,
141.2787,
141.2951,
141.320625,
141.340275,
141.3533,
141.365175,
141.38125,
141.404825,
141.415875,
141.432425,
141.45255,
141.470375,
141.486675,
141.5118,
141.52665,
141.549975,
141.564875,
141.5865,
141.60075,
141.620925,
141.635325,
141.647975,
141.663225,
141.67715,
141.6894,
141.70955,
141.721475,
141.728875,
141.746525,
141.7599,
141.770075,
141.787375,
141.80645,
141.814775,
141.838325,
141.858175,
141.8776,
141.886525,
141.895075,
141.905525,
141.928425,
141.9415,
141.957025,
141.981225,
141.996075,
142.027875,
142.0433,
142.064,
142.07835,
142.096825,
142.11285,
142.135425,
142.155375,
142.1741,
142.187675,
142.217575,
142.232375,
142.24105,
142.259625,
142.2769,
142.29335,
142.30545,
142.33355,
142.358925,
142.3884,
142.402175,
142.421825,
142.436775,
142.447475,
142.463275,
142.469925,
142.506775,
142.5181,
142.525975,
142.54565,
142.556125,
142.57015,
142.5878,
142.6028,
142.623975,
142.64045,
142.652875,
142.67475,
142.711175,
142.731925,
142.756,
142.79195,
142.81305,
142.827125,
142.860525,
142.87705,
142.8958,
142.9052,
142.92385,
142.93985,
142.9593,
142.97005,
142.97845,
142.9897,
143.004725,
143.018525,
143.0298,
143.04635,
143.05705,
143.068925,
143.08815,
143.1078,
143.12455,
143.14125,
143.1548,
143.165675,
143.189575,
143.201575,
143.217975,
143.237725,
143.24575,
143.262925,
143.2834,
143.290625,
143.3147,
143.339075,
143.3535,
143.3702,
143.3909,
143.409425,
143.43165,
143.45025,
143.4758,
143.4973,
143.52455,
143.536725,
143.559575,
143.5817,
143.6043,
143.61495,
143.62775,
143.6447,
143.6547,
143.674125,
143.68645,
143.7055,
143.7197,
143.7332,
143.74445,
143.7663,
143.7795,
143.80275,
143.8338,
143.858625,
143.8711,
143.893375,
143.909775,
143.9227,
143.943875,
143.96085,
143.975675,
144.015225,
144.034125,
144.052475,
144.066125,
144.0794,
144.0938,
144.1122,
144.1346,
144.150725,
144.17865,
144.209775,
144.270975,
144.301225,
144.313825,
144.32755,
144.343925,
144.35155,
144.366875,
144.37665,
144.390525,
144.403875,
144.421025,
144.43665,
144.44685,
144.46175,
144.47765,
144.489975,
144.514825,
144.527325,
144.5418,
144.5533,
144.568775,
144.587675,
144.5995,
144.616325,
144.627875,
144.64475,
144.662975,
144.681125,
144.6969,
144.7222,
144.747425,
144.7745,
144.798475,
144.818075,
144.8333,
144.85115,
144.867125,
144.88605,
144.9089,
144.918525,
144.9333,
144.9452,
144.96615,
144.98495,
145.01065,
145.034425,
145.04625,
145.0607,
145.069925,
145.0811,
145.0905,
145.10885,
145.118475,
145.13415,
145.152025,
145.165375,
145.174775,
145.189625,
145.20755,
145.2211,
145.24465,
145.25655,
145.2724,
145.2979,
145.316625,
145.347475,
145.36465,
145.388775,
145.4068,
145.42875,
145.4686,
145.485475,
145.5066,
145.521975,
145.543525,
145.5636,
145.5806,
145.5991,
145.612875,
145.638425,
145.6553,
145.684125,
145.720175,
145.75305,
145.770625,
145.786375,
145.8197,
145.848575,
145.8795,
145.8932,
145.91555,
145.9296,
145.94235,
145.96715,
145.982225,
145.99885,
146.01395,
146.0348,
146.053375,
146.075925,
146.09025,
146.11305,
146.1338,
146.1854,
146.2063,
146.223375,
146.249525,
146.268775,
146.2954,
146.3176,
146.3523,
146.37265,
146.4015,
146.409825,
146.4264,
146.4402,
146.461575,
146.478,
146.494825,
146.519,
146.5345,
146.554725,
146.571975,
146.58425,
146.6134,
146.6342,
146.6527,
146.664075,
146.680125,
146.71,
146.72385,
146.738425,
146.754025,
146.769725,
146.78585,
146.8093,
146.82755,
146.83955,
146.8653,
146.884225,
146.902925,
146.9254,
146.95385,
146.972525,
147.004875,
147.031475,
147.049075,
147.06545,
147.089075,
147.11655,
147.1292,
147.147975,
147.16915,
147.206225,
147.232275,
147.276875,
147.3099,
147.3596,
147.382325,
147.401275,
147.445575,
147.46675,
147.4884,
147.51385,
147.52835,
147.55005,
147.56275,
147.586075,
147.610875,
147.630075,
147.6469,
147.66485,
147.699525,
147.736025,
147.755825,
147.786675,
147.8136,
147.8428,
147.87775,
147.901525,
147.92895,
147.9546,
147.978875,
147.998925,
148.019425,
148.0472,
148.063725,
148.0955,
148.1247,
148.1404,
148.1632,
148.185725,
148.2089,
148.2285,
148.2502,
148.268025,
148.294925,
148.3181,
148.341825,
148.360675,
148.37315,
148.384425,
148.4019,
148.4196,
148.45355,
148.504275,
148.526275,
148.56945,
148.600475,
148.63015,
148.660425,
148.6947,
148.766425,
148.850175,
148.912375,
148.940675,
148.956025,
148.984325,
149.0187,
149.121775,
149.172375,
149.203625,
149.2503,
149.3297,
149.39735,
149.422325,
149.44585,
149.46545,
149.481275,
149.497675,
149.5141,
149.5614,
149.5849,
149.6105,
149.6414,
149.6591,
149.6761,
149.690225,
149.719875,
149.76515,
149.792875,
149.850075,
149.884625,
149.9046,
149.92165,
149.937,
149.981825,
150.0315,
150.068225,
150.092725,
150.108225,
150.118775,
150.135425,
150.1461,
150.15565,
150.176625,
150.186225,
150.20545,
150.213625,
150.222625,
150.23745,
150.2487,
150.2571,
150.2684,
150.27535,
150.286075,
150.29525,
150.3013,
150.3132,
150.32475,
150.332775,
150.344725,
150.353275,
150.367075,
150.3729,
150.38285,
150.39785,
150.408075,
150.417425,
150.430775,
150.451925,
150.464225,
150.473875,
150.479775,
150.491,
150.5064,
150.521575,
150.53245,
150.54675,
150.5574,
150.57185,
150.582075,
150.5988,
150.60995,
150.622,
150.63925,
150.6535,
150.67625,
150.6884,
150.703975,
150.726175,
150.756375,
150.781675,
150.802375,
150.827675,
150.856275,
150.89375,
150.977275,
151.007975,
151.0208,
151.03045,
151.0369,
151.0493,
151.058925,
151.0738,
151.081,
151.090975,
151.09915,
151.114425,
151.1261,
151.137075,
151.14825,
151.15675,
151.165925,
151.1776,
151.19175,
151.20005,
151.2108,
151.2232,
151.231,
151.244125,
151.2722,
151.28835,
151.31435,
151.3339,
151.3577,
151.380275,
151.4055,
151.4238,
151.440225,
151.45615,
151.468225,
151.4868,
151.506475,
151.519325,
151.52495,
151.5395,
151.556575,
151.56575,
151.59005,
151.602575,
151.624925,
151.6324,
151.645375,
151.660275,
151.66935,
151.682675,
151.692875,
151.7019,
151.716125,
151.7271,
151.728275,
151.73655,
151.746025,
151.755325,
151.7734,
151.782225,
151.790225,
151.819625,
151.839175,
151.866925,
151.895975,
151.9091,
151.93825,
151.946225,
151.963025,
151.970325,
151.983075,
151.9984,
152.007775,
152.02015,
152.028775,
152.042225,
152.05175,
152.068175,
152.075325,
152.091525,
152.099225,
152.109675,
152.1209,
152.12765,
152.14045,
152.1495,
152.157675,
152.172025,
152.1823,
152.190975,
152.19555,
152.20425,
152.2112,
152.216525,
152.23245,
152.24,
152.249175,
152.260925,
152.2722,
152.282525,
152.29895,
152.309775,
152.320675,
152.331125,
152.343275,
152.352525,
152.3632,
152.381025,
152.39505,
152.400975,
152.4128,
152.42395,
152.435825,
152.44495,
152.461775,
152.477,
152.5144,
152.544925,
152.5549,
152.565725,
152.588125,
152.6085,
152.61945,
152.640425,
152.6681,
152.6865,
152.7065,
152.718825,
152.732325,
152.7492,
152.76235,
152.77035,
152.78735,
152.79965,
152.8183,
152.833025,
152.851375,
152.870675,
152.891375,
152.9083,
152.930075,
152.949275,
152.97595,
152.99315,
153.00475,
153.01985,
153.046325,
153.0674,
153.08985,
153.09735,
153.11675,
153.1297,
153.1434,
153.16145,
153.178625,
153.187875,
153.20365,
153.214875,
153.226325,
153.243975,
153.257225,
153.271775,
153.2863,
153.3002,
153.317775,
153.33485,
153.350275,
153.361,
153.384825,
153.4059,
153.4255,
153.4604,
153.48595,
153.499575,
153.501925,
153.506,
153.51785,
153.532125,
153.5453,
153.561675,
153.573925,
153.59145,
153.60425,
153.61625,
153.632625,
153.644425,
153.660275,
153.67305,
153.68965,
153.69845,
153.719975,
153.7281,
153.741325,
153.757725,
153.77245,
153.785175,
153.803225,
153.818125,
153.8296,
153.849375,
153.86345,
153.906775,
153.9302,
153.93805,
153.949175,
153.965675,
153.9725,
153.984975,
154.00875,
154.027625,
154.039325,
154.05665,
154.0727,
154.0854,
154.10915,
154.12225,
154.1424,
154.174525,
154.2133,
154.237475,
154.243475,
154.250875,
154.262925,
154.27085,
154.27645,
154.295775,
154.300175,
154.31635,
154.332525,
154.3415,
154.359825,
154.369,
154.384625,
154.399175,
154.413125,
154.422025,
154.4335,
154.45255,
154.4683,
154.484625,
154.5076,
154.5797,
154.6083,
154.6338,
154.6505,
154.665525,
154.678075,
154.690375,
154.70625,
154.72585,
154.7417,
154.757625,
154.771175,
154.78975,
154.80255,
154.818575,
154.831425,
154.850975,
154.86575,
154.8766,
154.88475,
154.8963,
154.90655,
154.925525,
154.973525,
154.994125,
155.005075,
155.0155,
155.0325,
155.0448,
155.05835,
155.0731,
155.091525,
155.138375,
155.162725,
155.176925,
155.192625,
155.2016,
155.2228,
155.25085,
155.271725,
155.293225,
155.331225,
155.3462,
155.367125,
155.393525,
155.417,
155.42995,
155.459925,
155.493225,
155.5091,
155.561575,
155.5942,
155.617475,
155.634875,
155.65035,
155.67015,
155.680875,
155.689725,
155.69985,
155.7125,
155.724275,
155.73135,
155.742075,
155.7501,
155.76135,
155.777825,
155.80675,
155.81495,
155.828625,
155.8395,
155.851625,
155.86315,
155.876225,
155.894425,
155.905025,
155.92155,
155.9373,
155.956925,
155.975925,
155.99205,
156.0113,
156.02375,
156.040175,
156.06105,
156.071925,
156.0959,
156.1157,
156.13905,
156.155675,
156.177875,
156.194825,
156.2115,
156.22615,
156.24175,
156.255525,
156.275375,
156.2921,
156.302,
156.312475,
156.3235,
156.3372,
156.343675,
156.362625,
156.3755,
156.3965,
156.405275,
156.418325,
156.429,
156.4444,
156.4501,
156.4656,
156.4836,
156.4978,
156.519775,
156.533425,
156.550475,
156.560725,
156.578775,
156.60275,
156.618375,
156.6328,
156.6605,
156.684875,
156.724075,
156.748775,
156.762,
156.7749,
156.788075,
156.796425,
156.807625,
156.8209,
156.8292,
156.8408,
156.85065,
156.856975,
156.881675,
156.90185,
156.919925,
156.9343,
156.948025,
156.961125,
156.97045,
156.98525,
157.003175,
157.016075,
157.034375,
157.0549,
157.0647,
157.088275,
157.10895,
157.13575,
157.153925,
157.17345,
157.187725,
157.193425,
157.220425,
157.231925,
157.2495,
157.25935,
157.275,
157.295925,
157.3116,
157.327175,
157.3418,
157.35755,
157.396825,
157.415275,
157.436475,
157.458225,
157.475975,
157.496725,
157.511725,
157.5537,
157.5804,
157.61455,
157.6314,
157.642825,
157.676475,
157.69345,
157.71835,
157.736075,
157.7514,
157.769075,
157.785425,
157.800475,
157.821775,
157.8451,
157.8903,
157.91565,
157.937,
157.961975,
157.978275,
158.000425,
158.020675,
158.038,
158.05,
158.066975,
158.08065,
158.090675,
158.123125,
158.15135,
158.16975,
158.20625,
158.24115,
158.253525,
158.263975,
158.2826,
158.2993,
158.3123,
158.331325,
158.3607,
158.38565,
158.400975,
158.420625,
158.43865,
158.450075,
158.463375,
158.480425,
158.503175,
158.525325,
158.557975,
158.585925,
158.602225,
158.638175,
158.660625,
158.689575,
158.707925,
158.7294,
158.75765,
158.783225,
158.803675,
158.82685,
158.853325,
158.888775,
158.908,
158.922325,
158.9517,
158.97235,
159.004225,
159.0292,
159.0486,
159.11805,
159.148075,
159.17125,
159.23875,
159.308725,
159.337625,
159.3532,
159.378775,
159.403975,
159.432575,
159.453775,
159.4777,
159.5383,
159.5831,
159.61745,
159.650675,
159.687725,
159.708775,
159.731075,
159.774425,
159.84245,
159.881475,
159.93995,
159.99425,
160.02225,
160.111225,
160.164675,
160.204125,
160.228025,
160.251175,
160.277625,
160.2988,
160.3093,
160.32785,
160.34955,
160.385025,
160.4176,
160.43345,
160.4485,
160.46015,
160.4684,
160.488675,
160.506725,
160.528025,
160.5553,
160.568725,
160.585375,
160.61025,
160.63355,
160.65645,
160.68895,
160.7374,
160.762375,
160.7955,
160.811725,
160.833625,
160.84865,
160.8687,
160.894425,
160.9107,
160.932775,
160.948525,
160.974375,
161.004,
161.045,
161.062875,
161.091175,
161.140275,
161.173,
161.18735,
161.209425,
161.2535,
161.279175,
161.314325,
161.346725,
161.382425,
161.40945,
161.455575,
161.491075,
161.5202,
161.53575,
161.553925,
161.578325,
161.6007,
161.62465,
161.672225,
161.6911,
161.715075,
161.739,
161.7637,
161.7882,
161.809775,
161.824725,
161.8626,
161.908,
161.934525,
161.9666,
161.994725,
162.020325,
162.042325,
162.06385,
162.079025,
162.096475,
162.121175,
162.1316,
162.1551,
162.1753,
162.200625,
162.218125,
162.245025,
162.263875,
162.281525,
162.300225,
162.327575,
162.354375,
162.3861,
162.4022,
162.423625,
162.444725,
162.46355,
162.484075,
162.4993,
162.514425,
162.53095,
162.5411,
162.55725,
162.56725,
162.579325,
162.58785,
162.596225,
162.612725,
162.621075,
162.626775,
162.634725,
162.643575,
162.658475,
162.6714,
162.68205,
162.689625,
162.69835,
162.70795,
162.726675,
162.738175,
162.750325,
162.7724,
162.78515,
162.801825,
162.8113,
162.82815,
162.8369,
162.84605,
162.8521,
162.856775,
162.869025,
162.87585,
162.8816,
162.8942,
162.904575,
162.915925,
162.928575,
162.935325,
162.9451,
162.970425,
162.978325,
162.9842,
162.994625,
163.0039,
163.015025,
163.022575,
163.033675,
163.043525,
163.04975,
163.0575,
163.064975,
163.071825,
163.082825,
163.098975,
163.109525,
163.11655,
163.136825,
163.149,
163.1644,
163.178575,
163.19315,
163.2085,
163.22265,
163.2366,
163.244725,
163.2578,
163.270125,
163.286025,
163.29965,
163.3072,
163.31595,
163.3254,
163.334475,
163.345925,
163.356075,
163.37735,
163.393625,
163.402725,
163.413225,
163.430725,
163.438975,
163.446675,
163.457425,
163.466075,
163.478475,
163.489775,
163.500525,
163.50755,
163.520925,
163.536225,
163.548225,
163.57355,
163.58405,
163.594875,
163.608975,
163.627725,
163.634975,
163.647425,
163.6598,
163.672425,
163.6803,
163.695475,
163.709725,
163.726675,
163.738125,
163.75015,
163.759175,
163.76935,
163.784125,
163.7957,
163.81405,
163.8321,
163.847475,
163.8709,
163.886075,
163.908825,
163.9287,
163.951025,
163.966525,
164.003675,
164.03195,
164.04475,
164.0607,
164.0737,
164.09135,
164.1023,
164.12,
164.1389,
164.153875,
164.1701,
164.199375,
164.231225,
164.248,
164.2612,
164.27555,
164.297175,
164.306,
164.318575,
164.329,
164.3465,
164.357725,
164.370075,
164.383625,
164.396175,
164.409175,
164.417525,
164.43115,
164.4481,
164.465275,
164.472,
164.48805,
164.50825,
164.519075,
164.53125,
164.561925,
164.588775,
164.617375,
164.640925,
164.660925,
164.671525,
164.6861,
164.7023,
164.72615,
164.743,
164.75985,
164.77465,
164.789075,
164.803425,
164.81695,
164.829775,
164.8371,
164.857825,
164.8742,
164.8915,
164.9041,
164.915675,
164.932575,
164.9449,
164.9639,
164.9796,
164.998,
165.01035,
165.02225,
165.051125,
165.1259,
165.162875,
165.1916,
165.210575,
165.22565,
165.239925,
165.282725,
165.31015,
165.31775,
165.3221,
165.346225,
165.36045,
165.368775,
165.383475,
165.39985,
165.408875,
165.424075,
165.437925,
165.47755,
165.491525,
165.5128,
165.533425,
165.544875,
165.561075,
165.574975,
165.58795,
165.60595,
165.629625,
165.647475,
165.6602,
165.67535,
165.6975,
165.712725,
165.72935,
165.747025,
165.75555,
165.790825,
165.804025,
165.823625,
165.83875,
165.854375,
165.87195,
165.8921,
165.90905,
165.9239,
165.9481,
165.96255,
165.98545,
166.004675,
166.03735,
166.04995,
166.06655,
166.0836,
166.095675,
166.120975,
166.141075,
166.15425,
166.16585,
166.191575,
166.207,
166.225825,
166.247775,
166.261925,
166.276975,
166.29565,
166.3089,
166.329275,
166.33865,
166.35455,
166.368625,
166.385325,
166.405875,
166.423775,
166.462975,
166.477425,
166.498425,
166.5258,
166.556275,
166.5723,
166.584325,
166.61225,
166.6538,
166.669475,
166.684375,
166.7021,
166.717875,
166.73685,
166.75725,
166.77435,
166.8188,
166.8312,
166.84285,
166.857775,
166.871975,
166.885475,
166.894225,
166.90885,
166.916675,
166.921975,
166.938625,
166.95415,
166.96475,
166.9798,
166.995275,
167.008025,
167.026525,
167.0393,
167.050025,
167.067275,
167.0757,
167.091825,
167.103025,
167.115625,
167.13385,
167.141175,
167.1585,
167.17775,
167.215275,
167.233625,
167.2535,
167.27635,
167.2905,
167.303575,
167.31415,
167.3292,
167.338925,
167.3544,
167.364075,
167.37425,
167.387575,
167.398975,
167.4101,
167.418575,
167.430325,
167.4437,
167.45245,
167.474425,
167.482975,
167.4974,
167.506725,
167.51485,
167.523425,
167.534125,
167.543575,
167.549375,
167.56265,
167.58085,
167.596275,
167.615875,
167.6324,
167.643625,
167.661,
167.674225,
167.68465,
167.699125,
167.714675,
167.73015,
167.744675,
167.761325,
167.7841,
167.80245,
167.82385,
167.845275,
167.8655,
167.8751,
167.88395,
167.89155,
167.9014,
167.910625,
167.926075,
167.937475,
167.94725,
167.976,
167.982975,
167.991675,
168.00195,
168.0085,
168.01435,
168.02915,
168.03575,
168.05055,
168.066675,
168.078725,
168.086675,
168.117625,
168.14755,
168.168725,
168.188025,
168.218875,
168.234025,
168.25325,
168.26335,
168.270175,
168.282075,
168.302275,
168.31525,
168.339475,
168.375475,
168.404275,
168.413875,
168.438175,
168.45925,
168.4959,
168.5053,
168.523275,
168.532725,
168.559425,
168.576825,
168.5899,
168.608,
168.627925,
168.63605,
168.651925,
168.67025,
168.6888,
168.710425,
168.744,
168.8188,
168.86695,
168.894425,
168.91185,
168.922225,
168.9306,
168.944175,
168.949875,
168.97115,
168.982725,
169.024625,
169.05015,
169.064575,
169.0876,
169.10905,
169.135175,
169.15655,
169.1798,
169.2022,
169.2166,
169.224025,
169.2384,
169.250875,
169.263725,
169.2725,
169.286725,
169.296625,
169.306675,
169.3174,
169.32945,
169.34735,
169.360625,
169.372275,
169.3887,
169.40325,
169.41195,
169.418825,
169.429825,
169.44125,
169.4493,
169.462475,
169.47615,
169.491525,
169.503225,
169.5171,
169.534975,
169.54235,
169.553875,
169.58995,
169.608775,
169.62105,
169.63195,
169.64925,
169.672225,
169.693025,
169.710225,
169.725025,
169.7495,
169.7628,
169.789725,
169.8032,
169.823325,
169.84135,
169.862875,
169.878975,
169.902225,
169.9244,
169.961475,
169.99505,
170.019275,
170.040925,
170.067775,
170.088,
170.136675,
170.161825,
170.17175,
170.187925,
170.199475,
170.211675,
170.226175,
170.24025,
170.2538,
170.269275,
170.292725,
170.310575,
170.327775,
170.35765,
170.385,
170.4231,
170.4419,
170.46205,
170.4816,
170.49595,
170.51365,
170.5379,
170.556275,
170.5824,
170.60045,
170.6177,
170.640625,
170.65945,
170.680825,
170.693575,
170.723175,
170.76575,
170.792475,
170.80745,
170.82005,
170.833275,
170.844375,
170.855425,
170.869825,
170.885,
170.897175,
170.91275,
170.92415,
170.9376,
170.948675,
170.97055,
170.987325,
171.00465,
171.013575,
171.02755,
171.037525,
171.0546,
171.0751,
171.0899,
171.1104,
171.130875,
171.164675,
171.1926,
171.21435,
171.2359,
171.266775,
171.291575,
171.310925,
171.337875,
171.35765,
171.407325,
171.440275,
171.470725,
171.53005,
171.562275,
171.629375,
171.669675,
171.716075,
171.7506,
171.8027,
171.856275,
171.88195,
171.930025,
171.959675,
172.010075,
172.06805,
172.124425,
172.178725,
172.205625,
172.216375,
172.229275,
172.235925,
172.240775,
172.2509,
172.271225,
172.3078,
172.450575,
172.4724,
172.487925,
172.50565,
172.518725,
172.5382,
172.5581,
172.607825,
172.634375,
172.6605,
172.717775,
172.737275,
172.766675,
172.787225,
172.814,
172.86145,
172.880475,
172.89935,
172.91175,
172.93425,
172.955775,
172.9729,
172.999525,
173.045825,
173.0712,
173.095925,
173.1084,
173.159175,
173.202575,
173.272475,
173.3059,
173.332925,
173.373475,
173.46035,
173.484925,
173.4965,
173.51715,
173.534275,
173.5461,
173.5562,
173.567575,
173.5818,
173.59715,
173.612675,
173.62265,
173.643075,
173.678675,
173.68735,
173.702025,
173.7163,
173.735575,
173.7533,
173.766025,
173.77725,
173.7963,
173.808575,
173.8285,
173.8449,
173.864225,
173.876925,
173.896425,
173.921,
173.93165,
173.94435,
173.961725,
173.9845,
173.9967,
174.011175,
174.031775,
174.075075,
174.0976,
174.12,
174.14515,
174.162075,
174.1782,
174.20785,
174.2332,
174.271625,
174.31025,
174.330925,
174.36075,
174.39145,
174.4007,
174.4362,
174.4691,
174.48475,
174.497625,
174.53055,
174.569375,
174.6161,
174.666975,
174.717225,
174.746275,
174.77255,
174.799675,
174.827375,
174.90655,
174.93615,
174.9466,
174.975025,
174.9939,
175.013125,
175.0262,
175.045625,
175.066575,
175.087025,
175.117775,
175.143625,
175.17705,
175.2017,
175.21825,
175.231875,
175.246325,
175.25725,
175.27185,
175.283775,
175.296325,
175.3116,
175.32275,
175.34685,
175.37825,
175.4181,
175.437525,
175.456075,
175.478775,
175.494275,
175.5128,
175.52465,
175.55295,
175.5763,
175.6087,
175.633,
175.65995,
175.6837,
175.7,
175.708975,
175.72895,
175.7454,
175.764525,
175.78545,
175.8033,
175.812775,
175.83055,
175.8477,
175.875025,
175.887775,
175.90545,
175.93655,
175.95935,
175.999275,
176.031425,
176.060975,
176.090325,
176.110225,
176.133325,
176.152575,
176.177975,
176.20425,
176.222175,
176.25025,
176.2771,
176.3087,
176.380225,
176.437225,
176.50945,
176.538225,
176.561375,
176.5713,
176.58875,
176.606375,
176.622075,
176.6309,
176.64595,
176.662775,
176.677575,
176.68655,
176.70045,
176.711075,
176.724375,
176.734475,
176.748125,
176.758675,
176.779875,
176.7897,
176.799875,
176.81625,
176.83105,
176.8473,
176.86185,
176.872975,
176.889175,
176.900175,
176.91255,
176.9188,
176.935475,
176.95095,
176.95905,
176.969175,
176.983275,
176.9916,
177.004575,
177.019775,
177.0305,
177.041275,
177.05085,
177.062425,
177.076275,
177.087525,
177.0988,
177.108475,
177.11525,
177.130825,
177.1404,
177.152775,
177.164175,
177.1783,
177.1858,
177.19565,
177.2108,
177.224075,
177.236925,
177.247225,
177.261375,
177.27655,
177.28795,
177.32035,
177.332325,
177.35735,
177.3745,
177.39675,
177.43855,
177.45845,
177.473325,
177.4819,
177.487025,
177.4976,
177.5078,
177.519175,
177.525775,
177.540025,
177.552,
177.56065,
177.57075,
177.57915,
177.5905,
177.599025,
177.617,
177.63345,
177.646725,
177.658175,
177.67365,
177.696,
177.72115,
177.740075,
177.7694,
177.77925,
177.822425,
177.849675,
177.87375,
177.8973,
177.91335,
177.922875,
177.938975,
177.94425,
177.956,
177.96625,
177.99065,
178.0133,
178.025725,
178.036825,
178.0517,
178.063225,
178.0782,
178.100125,
178.124225,
178.14105,
178.155,
178.173025,
178.197925,
178.2114,
178.2289,
178.2415,
178.2537,
178.268125,
178.29195,
178.3068,
178.329225,
178.34195,
178.3614,
178.375475,
178.383625,
178.3978,
178.4242,
178.455575,
178.483,
178.515925,
178.537425,
178.566375,
178.588125,
178.603825,
178.618025,
178.6394,
178.6497,
178.670675,
178.689775,
178.710575,
178.730575,
178.756175,
178.769575,
178.78205,
178.795225,
178.8083,
178.823125,
178.838525,
178.85175,
178.8672,
178.88525,
178.90575,
178.924525,
178.9454,
178.9645,
178.994725,
179.0244,
179.054425,
179.071525,
179.0818,
179.095625,
179.115425,
179.13535,
179.171,
179.281,
179.29285,
179.3235,
179.337875,
179.36515,
179.407725,
179.4298,
179.470025,
179.491725,
179.507875,
179.537275,
179.5662,
179.59355,
179.617975,
179.682325,
179.71185,
179.74015,
179.763875,
179.787625,
179.805575,
179.83485,
179.85145,
179.8678,
179.88635,
179.898325,
179.914575,
179.929625,
179.9473,
179.972625,
179.981975,
180.008125,
180.02625,
180.0491,
180.0849,
180.111775,
180.12815,
180.143825,
180.1551,
180.16685,
180.182525,
180.1956,
180.209475,
180.224625,
180.2357,
180.24385,
180.25265,
180.264725,
180.285425,
180.3011,
180.32225,
180.34355,
180.368525,
180.41035,
180.424875,
180.442025,
180.45755,
180.496575,
180.540125,
180.570175,
180.64205,
180.6692,
180.676325,
180.6892,
180.710275,
180.717925,
180.7396,
180.754675,
180.77365,
180.7923,
180.811625,
180.8411,
180.86015,
180.8731,
180.893675,
180.916475,
180.935525,
180.95065,
180.9686,
180.98395,
180.99765,
181.021575,
181.0338,
181.05495,
181.072625,
181.085225,
181.095925,
181.107375,
181.123525,
181.1391,
181.153975,
181.1729,
181.20215,
181.225225,
181.246725,
181.27145,
181.30715,
181.331975,
181.350575,
181.364325,
181.3797,
181.395075,
181.4103,
181.42875,
181.4426,
181.456625,
181.470425,
181.48495,
181.502575,
181.5173,
181.52895,
181.54085,
181.549125,
181.560225,
181.57045,
181.576875,
181.5961,
181.61045,
181.61845,
181.627675,
181.641325,
181.6507,
181.664675,
181.671275,
181.682225,
181.6922,
181.710075,
181.722975,
181.735675,
181.753975,
181.7682,
181.773675,
181.7862,
181.798825,
181.808075,
181.816725,
181.829825,
181.842575,
181.856025,
181.8696,
181.8813,
181.8943,
181.911525,
181.9237,
181.937,
181.945825,
181.96655,
181.974975,
181.99595,
182.01145,
182.018975,
182.034725,
182.0547,
182.07045,
182.0802,
182.093025,
182.107375,
182.121425,
182.150375,
182.180425,
182.2016,
182.216525,
182.230375,
182.2617,
182.28925,
182.317525,
182.33895,
182.36645,
182.38045,
182.389175,
182.39995,
182.4141,
182.438975,
182.4581,
182.4817,
182.50435,
182.534825,
182.56945,
182.615575,
182.656325,
182.679775,
182.691825,
182.7028,
182.720275,
182.7437,
182.76585,
182.806325,
182.846225,
182.862825,
182.877425,
182.885575,
182.8984,
182.908875,
182.9268,
182.935675,
182.9469,
182.959875,
182.976525,
182.994625,
183.006925,
183.02345,
183.041725,
183.052875,
183.06965,
183.091025,
183.10375,
183.1177,
183.142475,
183.163175,
183.191275,
183.228575,
183.2555,
183.278025,
183.29885,
183.315225,
183.3272,
183.337775,
183.34785,
183.364225,
183.3784,
183.391975,
183.4018,
183.41215,
183.424975,
183.436075,
183.44715,
183.4634,
183.4752,
183.489975,
183.500125,
183.50585,
183.524725,
183.5448,
183.558325,
183.576275,
183.596325,
183.61855,
183.6328,
183.65805,
183.6862,
183.725725,
183.76725,
183.78865,
183.810325,
183.8315,
183.847425,
183.8775,
183.8986,
183.911575,
183.935175,
183.972625,
184.00315,
184.034425,
184.08255,
184.187275,
184.2354,
184.26715,
184.297925,
184.350525,
184.445475,
184.4703,
184.53335,
184.586425,
184.622175,
184.74985,
184.86145,
184.897975,
184.91655,
184.937575,
184.946725,
184.9566,
184.97145,
184.98595,
185.0006,
185.01785,
185.038075,
185.054125,
185.06855,
185.090925,
185.1052,
185.124225,
185.134725,
185.151625,
185.170825,
185.190475,
185.216725,
185.247425,
185.274225,
185.310425,
185.331625,
185.3532,
185.365,
185.3858,
185.403825,
185.417775,
185.434925,
185.448125,
185.464025,
185.482625,
185.501125,
185.512225,
185.528625,
185.578875,
185.6115,
185.67425,
185.729675,
185.776925,
185.813775,
185.8382,
185.851275,
185.872725,
185.892675,
185.919175,
185.9551,
185.99,
186.02255,
186.0596,
186.079425,
186.12265,
186.162375,
186.196625,
186.221175,
186.246525,
186.273575,
186.302225,
186.346225,
186.446525,
186.511725,
