SPK_SPKC02a,SPK_SPKC07b,SPK_SPKC09a
108.335775,114.779075,112.701825
108.3493,114.80075,112.7306
108.369775,114.8256,112.756625
108.40675,114.8567,112.778875
108.425475,114.882025,112.801275
108.4405,114.905475,112.8339
108.4574,114.929625,112.858775
108.47315,114.94585,112.894125
108.50645,114.967825,112.91805
108.520375,114.998125,112.94225
108.53785,115.0214,112.97055
108.552775,115.05105,113.00165
108.566775,115.086475,113.030275
108.57875,115.1168,113.063275
108.59675,115.15885,113.108225
108.610275,115.191925,113.14375
108.6221,115.220775,113.17165
108.635025,115.2496,113.19455
108.648225,115.280325,113.203775
108.665875,115.3227,113.224525
108.679375,115.35855,113.24365
108.6939,115.3952,113.264625
108.72615,115.426575,113.293225
108.754275,115.45045,113.323325
108.770225,115.4971,113.338975
108.802925,115.535025,113.3557
108.81655,115.551375,113.37405
108.8463,115.6258,113.391175
108.86615,115.645,113.410475
108.880125,115.679525,113.432275
108.91265,115.71495,113.458175
108.9277,115.74775,113.491375
108.9434,115.776325,113.519375
108.959375,115.836125,113.5434
108.974825,115.87175,113.575025
108.9932,115.8945,113.593425
109.006825,115.925675,113.604625
109.025225,115.95805,113.623875
109.040125,116.00485,113.642125
109.05435,116.03195,113.65995
109.0732,116.0592,113.681275
109.0912,116.089125,113.695925
109.11015,116.11515,113.70785
109.1201,116.134675,113.728475
109.1475,116.155325,113.749125
109.159125,116.2047,113.763375
109.175575,116.232025,113.78975
109.193025,116.2487,113.80625
109.212025,116.270825,113.82945
109.22955,116.2906,113.84875
109.24595,116.321575,113.8652
109.263225,116.35095,113.88045
109.2785,116.3665,113.8975
109.315775,116.39895,113.913
109.332425,116.4258,113.933825
109.34755,116.44575,113.94995
109.37275,116.488475,113.96975
109.389125,116.5126,113.995525
109.403275,116.53145,114.01905
109.41885,116.56545,114.04565
109.433325,116.591825,114.064325
109.450825,116.61715,114.0846
109.46205,116.6352,114.1093
109.47905,116.659925,114.141375
109.492325,116.685575,114.1646
109.508725,116.70405,114.190475
109.520575,116.717975,114.211875
109.540275,116.741,114.2381
109.554275,116.774675,114.271075
109.564125,116.7987,114.31075
109.579175,116.82195,114.348825
109.595325,116.85285,114.37495
109.610075,116.90765,114.398725
109.62095,116.930775,114.435175
109.63595,116.9635,114.465125
109.648375,116.98955,114.497675
109.66195,117.0202,114.529975
109.673875,117.0426,114.556175
109.7123,117.068325,114.57995
109.727375,117.09415,114.602825
109.7555,117.12145,114.625725
109.775275,117.14825,114.646325
109.793925,117.170875,114.667975
109.8129,117.19265,114.684525
109.827375,117.219825,114.697975
109.84765,117.247875,114.723
109.865175,117.274475,114.746725
109.877975,117.30135,114.7717
109.893825,117.332425,114.792675
109.9121,117.372875,114.82115
109.92615,117.394475,114.849875
