SPK_SPKC09a,SPK_SPKC11a,SPK_SPKC13b,SPK_SPKC14a,SPK_SPKC16a
71.697825,140.5187,,64.612625,42.674075
72.2739,140.947475,,64.6726,42.860825
72.328475,141.173875,,64.7529,43.547775
72.33825,142.161475,,64.76975,43.6067
72.5878,142.318,,64.870575,43.61375
72.659725,142.43995,,64.926925,43.673425
72.69795,142.60745,,65.19445,43.94565
72.7525,144.2659,,65.294225,44.4759
72.775125,144.342225,,65.32495,44.8037
73.13765,144.7388,,65.803675,44.877425
73.257225,145.09055,,65.84465,44.9289
73.489675,145.137825,,65.86295,44.943275
73.618775,145.1844,,65.9849,44.99785
74.626825,146.38035,,66.048975,45.43865
74.914825,147.47535,,66.070025,45.46565
75.392,148.609425,,66.736725,45.491075
75.4317,148.688925,,66.85975,45.507875
75.56675,148.7159,,67.43795,45.525675
75.6625,148.75285,,67.5096,45.58305
75.676075,149.80755,,67.745725,45.614025
75.7333,149.927025,,67.89215,45.640775
76.406425,149.98685,,67.929425,45.92235
76.625775,,,67.95955,45.979275
76.855625,,,67.993925,46.019
77.512875,,,68.231825,46.02925
77.68045,,,68.2481,46.064575
78.003375,,,68.505775,46.070825
78.049025,,,68.5187,46.076525
78.190975,,,68.544525,46.138275
78.62025,,,68.57555,46.2667
79.07765,,,68.603975,46.291875
79.425575,,,68.641775,46.33715
79.461125,,,68.70705,46.53055
80.06275,,,68.90115,46.7039
80.151425,,,68.9194,46.71195
80.563175,,,68.926525,46.805075
80.6459,,,68.947425,46.900925
81.02335,,,69.0033,46.9092
81.28325,,,69.045025,46.92765
81.340325,,,69.07705,47.0263
82.39045,,,69.160775,47.6443
82.4488,,,69.22985,48.114575
82.5251,,,69.256725,48.344475
82.8334,,,69.353375,48.4582
83.0682,,,69.425775,48.744925
83.14545,,,69.4793,48.861625
83.194625,,,69.55705,48.986425
83.4068,,,69.56825,48.996175
83.48995,,,69.64045,49.020625
83.561425,,,69.65205,49.030275
83.58955,,,69.6878,49.0621
83.6092,,,69.7474,49.196175
83.614475,,,69.792175,49.218275
83.79135,,,70.01705,49.36725
83.999725,,,70.064475,49.8054
84.181675,,,70.181525,49.922275
84.52885,,,70.23495,49.9458
84.756425,,,70.261375,49.9766
84.87055,,,70.352525,50.0149
85.0214,,,70.530475,50.0615
85.586025,,,70.540225,50.136475
85.949525,,,70.5623,50.532525
86.5277,,,70.57515,50.540675
87.3492,,,70.582025,50.561075
87.69805,,,70.597275,50.596025
88.6754,,,70.615625,50.90005
89.12045,,,70.69545,51.050675
89.3016,,,70.72005,51.0866
89.539275,,,70.754575,51.39255
90.235175,,,70.77855,51.408375
90.30465,,,70.86405,51.4265
90.503275,,,70.890575,51.4939
90.5454,,,70.97555,51.893275
90.602275,,,71.018675,51.92325
90.71425,,,71.0478,51.974625
90.85345,,,71.085375,52.0017
90.8884,,,71.184775,52.123575
90.9405,,,71.262375,52.532225
91.045175,,,71.344675,52.880775
