SPK_SPKC01a,SPK_SPKC01b,SPK_SPKC04a,SPK_SPKC10a
331.8629,336.65765,318.91675,352.22915
331.900275,336.756325,318.92195,352.323975
331.934475,336.814025,318.95555,352.44405
332.0995,336.84545,318.999675,352.4804
332.1606,336.8978,319.046725,352.546625
332.233725,337.044425,319.06105,352.7911
332.3159,337.146375,319.097775,352.847625
332.366,337.195825,319.143475,353.110525
332.4748,337.44875,319.1628,353.162475
332.5585,337.479675,319.233025,353.2483
332.61525,337.517325,319.3057,353.273475
332.632075,337.53775,319.346025,353.29575
332.67505,337.67025,319.38535,353.317525
332.792525,337.83415,319.433425,353.35625
332.8786,337.875125,319.454075,353.448
332.9193,337.945975,319.517075,353.52405
332.946825,337.982625,319.5865,353.7158
332.9734,338.02605,319.626125,353.994975
333.15035,338.033675,319.6627,354.0054
333.365675,338.06735,319.66465,354.05625
333.4215,338.106275,319.76185,354.208375
333.470125,338.275125,319.8243,354.30715
333.494475,338.38345,319.88845,354.31965
333.52305,338.565775,319.95265,354.389675
333.627,338.62735,319.98175,354.416075
333.738375,338.80495,320.008625,354.444225
333.742,339.4967,320.037825,354.446375
333.759,339.56525,320.067525,354.470075
333.81625,339.626275,320.07075,354.600125
333.862175,340.0462,320.110825,354.607775
333.9052,340.8838,320.23,354.859225
333.937225,340.977625,320.32705,354.898075
333.975875,341.6954,320.425625,355.077475
334.008,342.00165,320.4498,355.190825
334.14325,342.069125,320.451225,355.2815
334.212025,342.099475,320.48185,355.381275
334.230925,342.25195,320.4908,355.580025
334.27635,342.364325,320.501125,355.773825
334.305475,342.4109,320.537625,355.92375
334.747075,342.438925,320.5721,356.209475
334.76845,342.4587,320.5938,356.391125
334.799525,342.508075,320.66865,356.420575
334.865325,342.70235,320.704475,356.440375
334.91275,342.72695,320.75115,356.564675
334.942475,343.0762,320.80085,356.5824
335.022525,343.122075,320.877375,356.832575
335.171425,343.167975,320.952875,356.902
335.234675,343.203,320.977275,357.0177
335.29815,343.270725,320.995575,357.14995
335.323575,343.71265,321.0303,357.21845
335.380825,344.38615,321.06395,357.3636
335.428325,344.5509,321.0835,357.4479
335.524025,344.69715,321.117225,357.888
335.567275,344.723975,321.170475,358.175275
335.63175,344.76965,321.182875,358.210675
335.668225,344.8764,321.22215,358.223325
335.694275,344.940575,321.2366,358.26015
335.764325,345.00075,321.2758,358.365075
335.85185,345.070275,321.3158,358.443825
335.9135,345.098025,321.356475,358.502875
335.9325,345.2193,321.3778,358.537175
335.939125,345.22285,321.4224,358.547075
336.007275,345.2428,321.45625,358.59315
