SPK_SPKC05a,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC13b
3808.626625,3852.924925,3849.256,3812.78075
3808.673725,3853.596,3849.5695,3812.79845
3808.730025,3853.674775,3849.709925,3812.82945
3808.774325,3854.894525,3849.7528,3812.906125
3808.83645,3854.929275,3849.870175,3812.9695
3808.850275,3855.697075,3850.119325,3812.995675
3808.989575,3856.3291,3850.8299,3813.0065
3809.09765,3857.292725,3851.10445,3813.03815
3809.16355,3858.356175,3851.135525,3813.044725
3809.23815,3859.521775,3851.280125,3813.053375
3809.2745,3860.095025,3851.3097,3813.293175
3809.396575,3860.8014,3851.57695,3813.309625
3809.414025,3860.975075,3851.60805,3813.38755
3809.436875,3861.0267,3852.13855,3813.470225
3809.487325,3861.065425,3852.51765,3813.539125
3809.501325,3861.78005,3852.5394,3813.572275
3809.513625,3862.50395,3853.05515,3813.585525
3809.52245,3863.7787,3853.27565,3813.646725
3809.539325,3865.09965,3853.289475,3813.664275
3809.564225,3865.253975,3853.302175,3813.754775
3809.583325,3865.435875,3853.309475,3813.76955
3809.649425,3865.453775,3853.438175,3813.7837
3809.6739,3865.772675,3853.623525,3813.821775
3809.74665,3865.7763,3854.005525,3813.8558
3809.78605,3868.72225,3854.028775,3813.9383
3809.841725,3870.089675,3854.61885,3814.0434
3809.8782,3872.2549,3854.894525,3814.2639
3809.91495,3872.417,3855.6766,3814.275625
3809.934,3873.488925,3855.815775,3814.319425
3809.985075,3873.891,3855.8535,3814.4825
3810.02085,3874.65325,3855.876875,3814.5915
3810.053275,3874.7765,3856.0243,3814.63795
3810.082125,3874.947725,3856.20205,3814.6586
3810.1064,3875.081725,3856.4032,3814.71655
3810.131175,3875.88645,3857.094825,3814.7935
3810.15205,3877.45015,3857.197125,3814.822575
3810.1737,3877.46335,3857.486975,3814.86065
3810.2048,3878.063325,3858.56005,3814.876625
3810.216175,3878.137325,3859.1149,3814.960925
3810.243275,3878.20255,3859.8368,3815.2308
3810.2633,3878.949675,3859.883575,3815.250725
3810.3601,3879.029775,3860.04115,3815.29495
3810.36665,3879.4323,3860.157475,3815.386225
3810.37485,3880.27735,3860.40375,3815.483275
3810.4194,3880.4715,3860.866475,3815.498525
3810.4456,3880.6051,3861.017525,3815.57215
3810.462575,3882.356825,3861.0847,3815.6215
3810.53845,3882.394775,3861.179125,3815.63075
3810.66535,3882.6952,3861.189725,3815.7702
3810.682525,3882.8017,3861.69895,3815.824925
3810.708825,3883.17465,3861.769775,3815.844225
3810.7341,3883.67385,3861.7801,3815.894075
3810.764975,3883.9913,3861.857275,3815.92855
3810.782225,3884.0157,3861.86775,3816.02055
3810.8171,3884.06795,3862.252,3816.037775
3810.8946,3884.0762,3862.283125,3816.311175
3810.9203,3884.413075,3862.348925,3816.391675
3810.959575,3884.499925,3862.6541,3816.406625
3811.022275,3885.0563,3862.79075,3816.416925
3811.0426,3885.38665,3863.02755,3816.493325
3811.148875,3885.44625,3863.03775,3816.509925
3811.1686,3885.6686,3863.154725,3816.56545
3811.19015,3885.81925,3863.286875,3816.58015
3811.4192,3885.88295,3863.555775,3816.6096
3811.448075,3886.030725,3863.812475,3816.647025
3811.475475,3886.8484,3864.449475,3816.7398
3811.49435,3886.9778,3864.564,3816.754025
3811.54875,3887.442975,3864.733625,3816.856375
3811.560575,3887.59685,3864.7484,3816.8728
3811.582825,3887.660475,3864.77795,3816.975275
3811.62365,3888.083825,3864.914325,3816.9954
3811.744275,3888.582475,3864.96595,3817.01195
3811.781375,3889.130325,3865.149625,3817.045875
3811.817425,3889.335425,3865.394,3817.067775
3811.8496,3889.46445,3865.541325,3817.12385
3811.8732,3889.510625,3865.67035,3817.1615
3811.87615,3890.488075,3865.6784,3817.18075
3811.8907,3890.66415,3865.88475,3817.2403
3811.915,3890.9448,3865.9068,3817.318625
3811.979025,3891.19235,3866.055825,3817.376275
3811.9951,3891.399475,3866.16645,3817.415925
3812.07985,3891.706825,3866.349175,3817.438475
3812.102025,3892.18275,3866.7485,3817.4755
3812.14475,3892.70525,3866.791025,3817.53365
