SPK_SPKC01a,SPK_SPKC02a,SPK_SPKC04a,SPK_SPKC06a,SPK_SPKC07a,SPK_SPKC07b,SPK_SPKC10a,SPK_SPKC10b
,,,,,,,101.130175
,,,,,,,101.164775
,,,,,,,101.20455
,,,,,,,101.21195
,,,,,,,101.23025
,,,,,,,101.241575
,,,,,,,101.287325
,,,,,,,101.2936
,,,,,,,101.3717
,,,,,,,101.37335
,,,,,,,101.4339
,,,,,,,101.4382
,,,,,,,101.506725
,,,,,,,101.539025
,,,,,,,101.585575
,,,,,,,101.5988
,,,,,,,101.64635
,,,,,,,101.745775
,,,,,,,101.75325
,,,,,,,101.796575
,,,,,,,101.83855
,,,,,,,101.9002
,,,,,,,101.934325
,,,,,,,101.95205
,,,,,,,101.994125
,,,,,,,102.030875
,,,,,,,102.06775
,,,,,,,102.096275
,,,,,,,102.2088
,,,,,,,102.293325
,,,,,,,102.33715
,,,,,,,102.362475
,,,,,,,102.393425
,,,,,,,102.4041
,,,,,,,102.4458
,,,,,,,102.46915
,,,,,,,102.50715
,,,,,,,102.522125
,,,,,,,102.568925
,,,,,,,102.61295
,,,,,,,102.65955
,,,,,,,102.6692
,,,,,,,102.692175
,,,,,,,102.71495
,,,,,,,102.7271
,,,,,,,102.8011
,,,,,,,102.813
,,,,,,,102.85625
,,,,,,,102.86775
,,,,,,,102.884875
,,,,,,,102.932175
,,,,,,,102.94125
,,,,,,,102.947275
,,,,,,,102.9503
,,,,,,,103.008625
,,,,,,,103.01795
,,,,,,,103.038825
,,,,,,,103.074325
,,,,,,,103.077825
,,,,,,,103.092125
,,,,,,,103.095275
,,,,,,,103.10065
,,,,,,,103.1034
,,,,,,,103.149525
,,,,,,,103.19145
,,,,,,,103.228175
,,,,,,,103.252525
,,,,,,,103.267825
,,,,,,,103.290125
,,,,,,,103.306025
,,,,,,,103.324725
,,,,,,,103.3364
,,,,,,,103.341375
,,,,,,,103.351275
,,,,,,,103.36955
,,,,,,,103.4026
,,,,,,,103.43145
,,,,,,,103.433425
,,,,,,,103.50145
,,,,,,,103.5092
,,,,,,,103.537875
,,,,,,,103.572125
,,,,,,,103.5912
,,,,,,,103.656775
,,,,,,,103.6608
,,,,,,,103.683475
,,,,,,,103.685775
,,,,,,,103.7136
,,,,,,,103.768475
,,,,,,,103.792375
,,,,,,,103.848825
,,,,,,,103.90215
,,,,,,,103.942275
,,,,,,,103.9462
,,,,,,,103.971225
,,,,,,,103.992975
,,,,,,,104.02355
,,,,,,,104.054825
,,,,,,,104.0605
,,,,,,,104.108125
,,,,,,,104.13725
,,,,,,,104.18485
,,,,,,,104.208425
,,,,,,,104.23415
,,,,,,,104.297375
,,,,,,,104.301525
,,,,,,,104.313625
,,,,,,,104.38115
,,,,,,,104.43115
,,,,,,,104.5127
,,,,,,,104.530425
,,,,,,,104.57035
,,,,,,,104.598625
,,,,,,,104.603475
,,,,,,,104.63685
,,,,,,,104.69015
,,,,,,,104.699875
,,,,,,,104.720875
,,,,,,,104.728975
,,,,,,,104.755175
,,,,,,,104.7633
,,,,,,,104.831625
,,,,,,,104.8374
,,,,,,,104.848025
,,,,,,,104.894125
,,,,,,,104.9034
,,,,,,,104.9355
,,,,,,,104.979975
,,,,,,,104.99275
,,,,,,,105.01855
,,,,,,,105.055925
,,,,,,,105.096025
,,,,,,,105.125275
,,,,,,,105.1318
,,,,,,,105.15415
,,,,,,,105.207475
,,,,,,,105.2096
,,,,,,,105.243975
,,,,,,,105.26535
,,,,,,,105.28025
,,,,,,,105.315175
,,,,,,,105.33875
,,,,,,,105.369575
,,,,,,,105.40925
,,,,,,,105.431125
,,,,,,,105.43965
,,,,,,,105.443675
,,,,,,,105.490025
,,,,,,,105.578375
,,,,,,,105.580475
,,,,,,,105.601325
,,,,,,,105.616875
,,,,,,,105.635425
,,,,,,,105.661475
,,,,,,,105.67775
,,,,,,,105.73525
,,,,,,,105.750675
,,,,,,,105.7843
,,,,,,,105.8549
,,,,,,,105.911125
,,,,,,,105.962775
,,,,,,,106.031875
,,,,,,,106.05015
,,,,,,,106.081975
,,,,,,,106.130325
,,,,,,,106.166025
,,,,,,,106.2959
,,,,,,,106.340975
,,,,,,,106.36765
,,,,,,,106.380625
,,,,,,,106.395375
,,,,,,,106.441675
,,,,,,,106.470275
,,,,,,,106.504575
,,,,,,,106.564575
,,,,,,,106.57825
,,,,,,,106.59865
,,,,,,,106.6227
,,,,,,,106.67755
,,,,,,,106.679225
,,,,,,,106.6856
,,,,,,,106.7207
,,,,,,,106.736325
,,,,,,,106.77065
,,,,,,,106.793075
,,,,,,,106.816475
,,,,,,,106.82105
,,,,,,,106.8556
,,,,,,,106.881425
,,,,,,,106.9019
,,,,,,,106.904975
,,,,,,,106.9115
,,,,,,,106.919325
,,,,,,,106.933775
,,,,,,,106.99135
,,,,,,,106.9964
,,,,,,,107.01135
,,,,,,,107.02625
,,,,,,,107.035475
,,,,,,,107.038725
,,,,,,,107.0807
,,,,,,,107.083775
,,,,,,,107.106875
,,,,,,,107.12745
,,,,,,,107.1719
,,,,,,,107.180325
,,,,,,,107.223025
,,,,,,,107.23195
,,,,,,,107.2437
,,,,,,,107.33995
,,,,,,,107.360175
,,,,,,,107.425875
,,,,,,,107.45945
,,,,,,,107.46705
,,,,,,,107.4791
,,,,,,,107.5137
,,,,,,,107.5308
,,,,,,,107.55805
,,,,,,,107.630925
,,,,,,,107.681175
,,,,,,,107.741675
,,,,,,,107.7588
,,,,,,,107.78795
,,,,,,,107.831475
,,,,,,,107.842975
,,,,,,,107.85265
,,,,,,,107.962725
,,,,,,,107.9694
,,,,,,,107.98045
,,,,,,,108.0154
,,,,,,,108.02915
,,,,,,,108.064425
,,,,,,,108.071725
,,,,,,,108.10305
,,,,,,,108.110675
,,,,,,,108.138725
,,,,,,,108.15915
,,,,,,,108.167775
,,,,,,,108.205125
,,,,,,,108.2403
,,,,,,,108.262975
,,,,,,,108.307825
,,,,,,,108.382775
,,,,,,,108.4534
,,,,,,,108.48125
,,,,,,,108.505625
,,,,,,,108.532825
,,,,,,,108.611425
,,,,,,,108.623375
,,,,,,,108.6384
,,,,,,,108.691375
,,,,,,,108.715025
,,,,,,,108.7378
,,,,,,,108.74355
,,,,,,,108.786775
,,,,,,,108.794125
,,,,,,,108.7954
,,,,,,,108.819725
,,,,,,,108.831575
,,,,,,,108.853025
,,,,,,,108.855975
,,,,,,,108.8753
,,,,,,,108.925425
,,,,,,,108.9359
,,,,,,,108.941275
,,,,,,,108.960775
,,,,,,,108.968575
,,,,,,,108.998425
,,,,,,,109.023975
,,,,,,,109.03315
,,,,,,,109.047325
,,,,,,,109.05545
,,,,,,,109.060975
,,,,,,,109.0704
,,,,,,,109.072575
,,,,,,,109.100825
,,,,,,,109.134825
,,,,,,,109.145075
,,,,,,,109.1612
,,,,,,,109.184375
,,,,,,,109.20075
,,,,,,,109.2153
,,,,,,,109.23185
,,,,,,,109.248425
,,,,,,,109.329925
,,,,,,,109.4193
,,,,,,,109.4242
,,,,,,,109.4462
,,,,,,,109.4716
,,,,,,,109.48125
,,,,,,,109.4927
,,,,,,,109.50435
,,,,,,,109.55285
,,,,,,,109.6128
,,,,,,,109.616375
,,,,,,,109.642725
,,,,,,,109.663225
,,,,,,,109.68365
,,,,,,,109.710975
,,,,,,,109.746975
,,,,,,,109.77575
,,,,,,,109.79095
,,,,,,,109.824825
,,,,,,,109.870925
,,,,,,,109.88605
,,,,,,,109.905675
,,,,,,,109.92305
,,,,,,,109.940525
,,,,,,,109.9949
,,,,,,,110.055925
,,,,,,,110.072575
,,,,,,,110.0864
,,,,,,,110.101125
,,,,,,,110.156825
,,,,,,,110.17635
,,,,,,,110.1807
,,,,,,,110.20275
,,,,,,,110.206425
,,,,,,,110.238125
,,,,,,,110.272275
,,,,,,,110.27405
,,,,,,,110.297575
,,,,,,,110.306025
,,,,,,,110.31225
,,,,,,,110.32185
,,,,,,,110.337725
,,,,,,,110.362225
,,,,,,,110.399325
,,,,,,,110.411125
,,,,,,,110.41855
,,,,,,,110.43695
,,,,,,,110.488475
,,,,,,,110.491
,,,,,,,110.521925
,,,,,,,110.5484
,,,,,,,110.5584
,,,,,,,110.571525
,,,,,,,110.66085
,,,,,,,110.666825
,,,,,,,110.701975
,,,,,,,110.7079
,,,,,,,110.71405
,,,,,,,110.75865
,,,,,,,110.780625
,,,,,,,110.79545
,,,,,,,110.842775
,,,,,,,110.890825
,,,,,,,110.924225
,,,,,,,110.96695
,,,,,,,110.9997
,,,,,,,111.02115
,,,,,,,111.0297
,,,,,,,111.042025
,,,,,,,111.07575
,,,,,,,111.12965
,,,,,,,111.147175
,,,,,,,111.19385
,,,,,,,111.27475
,,,,,,,111.305175
,,,,,,,111.394725
,,,,,,,111.4026
,,,,,,,111.477425
,,,,,,,111.4861
,,,,,,,111.5141
,,,,,,,111.53655
,,,,,,,111.59385
,,,,,,,111.639125
,,,,,,,111.645975
,,,,,,,111.68045
,,,,,,,111.7079
,,,,,,,111.7191
,,,,,,,111.7474
,,,,,,,111.75565
,,,,,,,111.799175
,,,,,,,111.801425
,,,,,,,111.84305
,,,,,,,111.917
,,,,,,,111.936125
,,,,,,,111.942525
,,,,,,,111.98165
,,,,,,,112.026475
,,,,,,,112.0443
,,,,,,,112.0685
,,,,,,,112.14125
,,,,,,,112.200725
,,,,,,,112.209725
,,,,,,,112.21245
,,,,,,,112.315725
,,,,,,,112.34975
,,,,,,,112.386475
,,,,,,,112.4058
,,,,,,,112.411575
,,,,,,,112.474525
,,,,,,,112.4787
,,,,,,,112.558
,,,,,,,112.5678
,,,,,,,112.59335
,,,,,,,112.59955
,,,,,,,112.681375
,,,,,,,112.6824
,,,,,,,112.69835
,,,,,,,112.722
,,,,,,,112.753025
,,,,,,,112.768875
,,,,,,,112.771325
,,,,,,,112.81545
,,,,,,,112.828125
,,,,,,,112.836575
,,,,,,,112.8454
,,,,,,,112.899725
,,,,,,,112.91375
,,,,,,,112.9319
,,,,,,,112.992625
,,,,,,,112.9991
,,,,,,,113.004325
,,,,,,,113.018975
,,,,,,,113.0332
,,,,,,,113.059975
,,,,,,,113.080575
,,,,,,,113.16195
,,,,,,,113.19205
,,,,,,,113.1994
,,,,,,,113.22905
,,,,,,,113.2592
,,,,,,,113.270975
,,,,,,,113.291075
,,,,,,,113.3275
,,,,,,,113.332575
,,,,,,,113.37675
,,,,,,,113.392525
,,,,,,,113.4613
,,,,,,,113.4784
,,,,,,,113.4848
,,,,,,,113.53775
,,,,,,,113.53975
,,,,,,,113.59865
,,,,,,,113.6278
,,,,,,,113.693425
,,,,,,,113.735625
,,,,,,,113.8313
,,,,,,,113.9
,,,,,,,113.945325
,,,,,,,114.005625
,,,,,,,114.06525
,,,,,,,114.11725
,,,,,,,114.16095
,,,,,,,114.16615
,,,,,,,114.193675
,,,,,,,114.220225
,,,,,,,114.228225
,,,,,,,114.2397
,,,,,,,114.27475
,,,,,,,114.3
,,,,,,,114.32615
,,,,,,,114.356275
,,,,,,,114.366725
,,,,,,,114.376375
,,,,,,,114.405325
,,,,,,,114.41605
,,,,,,,114.4289
,,,,,,,114.43435
,,,,,,,114.451625
,,,,,,,114.47505
,,,,,,,114.485975
,,,,,,,114.49715
,,,,,,,114.502525
,,,,,,,114.51445
,,,,,,,114.52495
,,,,,,,114.548625
,,,,,,,114.5997
,,,,,,,114.63115
,,,,,,,114.65505
,,,,,,,114.66235
,,,,,,,114.719925
,,,,,,,114.729675
,,,,,,,114.747475
,,,,,,,114.7765
,,,,,,,114.7793
,,,,,,,114.796075
,,,,,,,114.8378
,,,,,,,114.841975
,,,,,,,114.887025
,,,,,,,114.905775
,,,,,,,114.9503
,,,,,,,115.0289
,,,,,,,115.07025
,,,,,,,115.077225
,,,,,,,115.13765
,,,,,,,115.221625
,,,,,,,115.2234
,,,,,,,115.2402
,,,,,,,115.304075
,,,,,,,115.315525
,,,,,,,115.33345
,,,,,,,115.391175
,,,,,,,115.41725
,,,,,,,115.427875
,,,,,,,115.458675
,,,,,,,115.497775
,,,,,,,115.52345
,,,,,,,115.53295
,,,,,,,115.582575
,,,,,,,115.6015
,,,,,,,115.6184
,,,,,,,115.620475
,,,,,,,115.623
,,,,,,,115.672425
,,,,,,,115.67605
,,,,,,,115.68885
,,,,,,,115.73385
,,,,,,,115.752125
,,,,,,,115.757325
,,,,,,,115.7618
,,,,,,,115.7831
,,,,,,,115.806175
,,,,,,,115.8294
,,,,,,,115.86575
,,,,,,,115.867875
,,,,,,,115.876075
,,,,,,,115.93755
,,,,,,,115.942475
,,,,,,,115.961225
,,,,,,,116.003025
,,,,,,,116.04485
,,,,,,,116.08335
,,,,,,,116.093575
,,,,,,,116.12365
,,,,,,,116.13055
,,,,,,,116.15405
,,,,,,,116.179975
,,,,,,,116.198125
,,,,,,,116.22185
,,,,,,,116.2331
,,,,,,,116.285475
,,,,,,,116.29295
,,,,,,,116.3057
,,,,,,,116.3715
,,,,,,,116.372725
,,,,,,,116.380325
,,,,,,,116.4029
,,,,,,,116.4688
,,,,,,,116.4794
,,,,,,,116.501325
,,,,,,,116.53275
,,,,,,,116.5582
,,,,,,,116.6114
,,,,,,,116.61745
,,,,,,,116.6361
,,,,,,,116.6397
,,,,,,,116.665375
,,,,,,,116.682625
,,,,,,,116.6979
,,,,,,,116.722625
,,,,,,,116.740025
,,,,,,,116.778225
,,,,,,,116.836725
,,,,,,,116.84325
,,,,,,,116.872375
,,,,,,,116.925325
,,,,,,,116.955725
,,,,,,,116.97515
,,,,,,,117.02465
,,,,,,,117.06175
,,,,,,,117.112325
,,,,,,,117.11945
,,,,,,,117.144075
,,,,,,,117.17235
,,,,,,,117.193375
,,,,,,,117.2322
,,,,,,,117.2639
,,,,,,,117.286475
,,,,,,,117.29745
,,,,,,,117.3222
,,,,,,,117.3369
,,,,,,,117.35365
,,,,,,,117.355
,,,,,,,117.393425
,,,,,,,117.4065
,,,,,,,117.41105
,,,,,,,117.4605
,,,,,,,117.47285
,,,,,,,117.5005
,,,,,,,117.545725
,,,,,,,117.556425
,,,,,,,117.582525
,,,,,,,117.586175
,,,,,,,117.617925
,,,,,,,117.65665
,,,,,,,117.6633
,,,,,,,117.712875
,,,,,,,117.753075
,,,,,,,117.8605
,,,,,,,117.888375
,,,,,,,117.891225
,,,,,,,117.904925
,,,,,,,117.93415
,,,,,,,117.9489
,,,,,,,117.972675
,,,,,,,118.01035
,,,,,,,118.048675
,,,,,,,118.0558
,,,,,,,118.104925
,,,,,,,118.124625
,,,,,,,118.20575
,,,,,,,118.237925
,,,,,,,118.318325
,,,,,,,118.34745
,,,,,,,118.37205
,,,,,,,118.394125
,,,,,,,118.4114
,,,,,,,118.451675
,,,,,,,118.4614
,,,,,,,118.473675
,,,,,,,118.483275
,,,,,,,118.505125
,,,,,,,118.524425
,,,,,,,118.532525
,,,,,,,118.57775
,,,,,,,118.581775
,,,,,,,118.59925
,,,,,,,118.6339
,,,,,,,118.6585
,,,,,,,118.664125
,,,,,,,118.672875
,,,,,,,118.705025
,,,,,,,118.71735
,,,,,,,118.738625
,,,,,,,118.74
,,,,,,,118.772675
,,,,,,,118.778475
,,,,,,,118.8629
,,,,,,,118.864675
,,,,,,,118.893775
,,,,,,,118.899075
,,,,,,,118.913425
,,,,,,,118.9513
,,,,,,,118.9682
,,,,,,,119.000225
,,,,,,,119.0029
,,,,,,,119.00835
,,,,,,,119.030425
,,,,,,,119.0453
,,,,,,,119.0493
,,,,,,,119.071225
,,,,,,,119.081775
,,,,,,,119.089875
,,,,,,,119.14695
,,,,,,,119.1511
,,,,,,,119.1593
,,,,,,,119.221275
,,,,,,,119.237975
,,,,,,,119.2592
,,,,,,,119.262575
,,,,,,,119.2853
,,,,,,,119.339425
,,,,,,,119.36535
,,,,,,,119.388825
,,,,,,,119.422125
,,,,,,,119.426025
,,,,,,,119.45065
,,,,,,,119.480375
,,,,,,,119.496725
,,,,,,,119.502925
,,,,,,,119.508625
,,,,,,,119.557575
,,,,,,,119.5607
,,,,,,,119.581175
,,,,,,,119.637725
,,,,,,,119.6637
,,,,,,,119.745425
,,,,,,,119.77365
,,,,,,,119.78405
,,,,,,,119.78935
,,,,,,,119.802925
,,,,,,,119.807225
,,,,,,,119.853925
,,,,,,,119.856275
,,,,,,,119.90235
,,,,,,,119.90855
,,,,,,,119.933225
,,,,,,,119.948925
,,,,,,,119.968225
,,,,,,,119.9852
,,,,,,,120.003975
,,,,,,,120.016875
,,,,,,,120.036
,,,,,,,120.047625
,,,,,,,120.0546
,,,,,,,120.0826
,,,,,,,120.103875
,,,,,,,120.1296
,,,,,,,120.13415
,,,,,,,120.139975
,,,,,,,120.2025
,,,,,,,120.209225
,,,,,,,120.2255
,,,,,,,120.2546
,,,,,,,120.29205
,,,,,,,120.2985
,,,,,,,120.322125
,,,,,,,120.349
,,,,,,,120.3687
,,,,,,,120.391525
,,,,,,,120.43705
,,,,,,,120.4626
,,,,,,,120.46845
,,,,,,,120.5117
,,,,,,,120.54685
,,,,,,,120.562925
,,,,,,,120.580075
,,,,,,,120.595875
,,,,,,,120.615425
,,,,,,,120.617775
,,,,,,,120.64485
,,,,,,,120.6571
,,,,,,,120.686375
,,,,,,,120.6974
,,,,,,,120.7187
,,,,,,,120.74695
,,,,,,,120.791625
,,,,,,,120.8194
,,,,,,,120.864175
,,,,,,,120.870275
,,,,,,,120.914525
,,,,,,,120.92035
,,,,,,,121.009575
,,,,,,,121.043775
,,,,,,,121.05265
,,,,,,,121.0749
,,,,,,,121.092875
,,,,,,,121.152275
,,,,,,,121.170975
,,,,,,,121.2064
,,,,,,,121.28535
,,,,,,,121.342
,,,,,,,121.343475
,,,,,,,121.40545
,,,,,,,121.4416
,,,,,,,121.44855
,,,,,,,121.451475
,,,,,,,121.5111
,,,,,,,121.524375
,,,,,,,121.559675
,,,,,,,121.59905
,,,,,,,121.604875
,,,,,,,121.672125
,,,,,,,121.685275
,,,,,,,121.719225
,,,,,,,121.737975
,,,,,,,121.7709
,,,,,,,121.833025
,,,,,,,121.834725
,,,,,,,121.9762
,,,,,,,122.0301
,,,,,,,122.053075
,,,,,,,122.06785
,,,,,,,122.129525
,,,,,,,122.156975
,,,,,,,122.226425
,,,,,,,122.2388
,,,,,,,122.30795
,,,,,,,122.351625
,,,,,,,122.360175
,,,,,,,122.3654
,,,,,,,122.38155
,,,,,,,122.38975
,,,,,,,122.39205
,,,,,,,122.422175
,,,,,,,122.44475
,,,,,,,122.456575
,,,,,,,122.488325
,,,,,,,122.497825
,,,,,,,122.51005
,,,,,,,122.54735
,,,,,,,122.55055
,,,,,,,122.5795
,,,,,,,122.587125
,,,,,,,122.595
,,,,,,,122.616025
,,,,,,,122.639275
,,,,,,,122.66415
,,,,,,,122.672675
,,,,,,,122.6973
,,,,,,,122.719825
,,,,,,,122.733825
,,,,,,,122.762475
,,,,,,,122.795225
,,,,,,,122.84215
,,,,,,,122.89675
,,,,,,,122.972525
,,,,,,,122.979075
,,,,,,,122.986375
,,,,,,,123.052475
,,,,,,,123.066825
,,,,,,,123.115625
,,,,,,,123.13225
,,,,,,,123.158375
,,,,,,,123.21705
,,,,,,,123.2205
,,,,,,,123.253
,,,,,,,123.2628
,,,,,,,123.347925
,,,,,,,123.427625
,,,,,,,123.443775
,,,,,,,123.4904
,,,,,,,123.5029
,,,,,,,123.5368
,,,,,,,123.551075
,,,,,,,123.6086
,,,,,,,123.6297
,,,,,,,123.65055
,,,,,,,123.697575
,,,,,,,123.74095
,,,,,,,123.7657
,,,,,,,123.816575
,,,,,,,123.88015
,,,,,,,123.9433
,,,,,,,123.952625
,,,,,,,123.96895
,,,,,,,123.9712
,,,,,,,123.99365
,,,,,,,124.045425
,,,,,,,124.06705
,,,,,,,124.112675
,,,,,,,124.118825
,,,,,,,124.15815
,,,,,,,124.18695
,,,,,,,124.19965
,,,,,,,124.20135
,,,,,,,124.231625
,,,,,,,124.2573
,,,,,,,124.258725
,,,,,,,124.275575
,,,,,,,124.2917
,,,,,,,124.31885
,,,,,,,124.3516
,,,,,,,124.36005
,,,,,,,124.38135
,,,,,,,124.403925
,,,,,,,124.428275
,,,,,,,124.43795
,,,,,,,124.440425
,,,,,,,124.457825
,,,,,,,124.46915
,,,,,,,124.486675
,,,,,,,124.50845
,,,,,,,124.55785
,,,,,,,124.579425
,,,,,,,124.59085
,,,,,,,124.593375
,,,,,,,124.615475
,,,,,,,124.644475
,,,,,,,124.708075
,,,,,,,124.7173
,,,,,,,124.7289
,,,,,,,124.786825
,,,,,,,124.859825
,,,,,,,124.88725
,,,,,,,124.904475
,,,,,,,124.94405
,,,,,,,125.004575
,,,,,,,125.068525
,,,,,,,125.084825
,,,,,,,125.1338
,,,,,,,125.1605
,,,,,,,125.173375
,,,,,,,125.19235
,,,,,,,125.1991
,,,,,,,125.205725
,,,,,,,125.224525
,,,,,,,125.231175
,,,,,,,125.25355
,,,,,,,125.256225
,,,,,,,125.283
,,,,,,,125.308775
,,,,,,,125.33205
,,,,,,,125.349325
,,,,,,,125.35425
,,,,,,,125.36145
,,,,,,,125.3807
,,,,,,,125.41405
,,,,,,,125.4168
,,,,,,,125.44325
,,,,,,,125.47035
,,,,,,,125.484125
,,,,,,,125.4978
,,,,,,,125.51455
,,,,,,,125.540225
,,,,,,,125.550475
,,,,,,,125.59025
,,,,,,,125.62815
,,,,,,,125.656025
,,,,,,,125.661
,,,,,,,125.675925
,,,,,,,125.6996
,,,,,,,125.760625
,,,,,,,125.76835
,,,,,,,125.78425
,,,,,,,125.81585
,,,,,,,125.83935
,,,,,,,125.85945
,,,,,,,125.8629
,,,,,,,125.892325
,,,,,,,125.908625
,,,,,,,125.946675
,,,,,,,125.98695
,,,,,,,126.017
,,,,,,,126.043175
,,,,,,,126.0684
,,,,,,,126.070525
,,,,,,,126.081
,,,,,,,126.111125
,,,,,,,126.11815
,,,,,,,126.1303
,,,,,,,126.181275
,,,,,,,126.21335
,,,,,,,126.221975
,,,,,,,126.230375
,,,,,,,126.28305
,,,,,,,126.3141
,,,,,,,126.368275
,,,,,,,126.372175
,,,,,,,126.384425
,,,,,,,126.423125
,,,,,,,126.42935
,,,,,,,126.43405
,,,,,,,126.451425
,,,,,,,126.504825
,,,,,,,126.51755
,,,,,,,126.54055
,,,,,,,126.5695
,,,,,,,126.594675
,,,,,,,126.619325
,,,,,,,126.6498
,,,,,,,126.6749
,,,,,,,126.677425
,,,,,,,126.716075
,,,,,,,126.723025
,,,,,,,126.7444
,,,,,,,126.776825
,,,,,,,126.7859
,,,,,,,126.793225
,,,,,,,126.8536
,,,,,,,126.866
,,,,,,,126.8685
,,,,,,,126.905575
,,,,,,,126.9253
,,,,,,,126.95725
,,,,,,,127.038325
,,,,,,,127.07375
,,,,,,,127.1942
,,,,,,,127.2039
,,,,,,,127.210525
,,,,,,,127.231425
,,,,,,,127.27365
,,,,,,,127.314275
,,,,,,,127.35875
,,,,,,,127.4025
,,,,,,,127.421675
,,,,,,,127.433125
,,,,,,,127.442975
,,,,,,,127.46545
,,,,,,,127.496875
,,,,,,,127.510575
,,,,,,,127.54875
,,,,,,,127.56215
,,,,,,,127.573375
,,,,,,,127.591475
,,,,,,,127.59945
,,,,,,,127.616675
,,,,,,,127.629875
,,,,,,,127.631025
,,,,,,,127.660725
,,,,,,,127.67535
,,,,,,,127.679275
,,,,,,,127.685725
,,,,,,,127.694475
,,,,,,,127.721275
,,,,,,,127.735075
,,,,,,,127.762975
,,,,,,,127.764675
,,,,,,,127.7916
,,,,,,,127.802625
,,,,,,,127.840575
,,,,,,,127.8418
,,,,,,,127.8943
,,,,,,,127.941275
,,,,,,,127.943325
,,,,,,,127.959675
,,,,,,,127.983725
,,,,,,,127.997125
,,,,,,,128.0563
,,,,,,,128.07135
,,,,,,,128.074325
,,,,,,,128.1035
,,,,,,,128.1064
,,,,,,,128.12575
,,,,,,,128.143425
,,,,,,,128.165225
,,,,,,,128.1672
,,,,,,,128.188775
,,,,,,,128.203
,,,,,,,128.2134
,,,,,,,128.237
,,,,,,,128.272375
,,,,,,,128.309
,,,,,,,128.3178
,,,,,,,128.33
,,,,,,,128.373675
,,,,,,,128.430075
,,,,,,,128.44455
,,,,,,,128.5166
,,,,,,,128.578375
,,,,,,,128.590925
,,,,,,,128.629775
,,,,,,,128.641175
,,,,,,,128.68
,,,,,,,128.694125
,,,,,,,128.785
,,,,,,,128.818025
,,,,,,,128.82285
,,,,,,,128.84705
,,,,,,,128.85205
,,,,,,,128.885
,,,,,,,128.9042
,,,,,,,128.918875
,,,,,,,128.940275
,,,,,,,128.942
,,,,,,,128.97165
,,,,,,,128.9838
,,,,,,,129.0353
,,,,,,,129.04345
,,,,,,,129.065975
,,,,,,,129.0946
,,,,,,,129.10755
,,,,,,,129.198875
,,,,,,,129.2513
,,,,,,,129.261075
,,,,,,,129.310025
,,,,,,,129.333475
,,,,,,,129.385025
,,,,,,,129.4453
,,,,,,,129.448125
,,,,,,,129.5121
,,,,,,,129.558275
,,,,,,,129.59765
,,,,,,,129.605575
,,,,,,,129.90715
,,,,,,,130.072825
,,,,,,,130.09995
,,,,,,,130.16
,,,,,,,130.166125
,,,,,,,130.28955
,,,,,,,130.33475
,,,,,,,130.41025
,,,,,,,130.47165
,,,,,,,130.514475
,,,,,,,130.61885
,,,,,,,130.662125
,,,,,,,130.752975
,,,,,,,130.77665
,,,,,,,130.85255
,,,,,,,130.869675
,,,,,,,130.9275
,,,,,,,130.986875
,,,,,,,131.04725
,,,,,,,131.097625
,,,,,,,131.1501
,,,,,,,131.153125
,,,,,,,131.2087
,,,,,,,131.28575
,,,,,,,131.2931
,,,,,,,131.445025
,,,,,,,131.48425
,,,,,,,131.4948
,,,,,,,131.5292
,,,,,,,131.559775
,,,,,,,131.566875
,,,,,,,131.625825
,,,,,,,131.71555
,,,,,,,131.724075
,,,,,,,131.77565
,,,,,,,131.7834
,,,,,,,131.9215
,,,,,,,131.933725
,,,,,,,132.009025
,,,,,,,132.012775
,,,,,,,132.057725
,,,,,,,132.0725
,,,,,,,132.1286
,,,,,,,132.153475
,,,,,,,132.1959
,,,,,,,132.2033
,,,,,,,132.2122
,,,,,,,132.2763
,,,,,,,132.28635
,,,,,,,132.327425
,,,,,,,132.363075
,,,,,,,132.39875
,,,,,,,132.4092
,,,,,,,132.424925
,,,,,,,132.449725
,,,,,,,132.46125
,,,,,,,132.528325
,,,,,,,132.5319
,,,,,,,132.563025
,,,,,,,132.590475
,,,,,,,132.61655
,,,,,,,132.63815
,,,,,,,132.6824
,,,,,,,132.7188
,,,,,,,132.7492
,,,,,,,132.790725
,,,,,,,132.807375
,,,,,,,132.8447
,,,,,,,132.8654
,,,,,,,132.925125
,,,,,,,132.94405
,,,,,,,133.035125
,,,,,,,133.0535
,,,,,,,133.11625
,,,,,,,133.14475
,,,,,,,133.149675
,,,,,,,133.169625
,,,,,,,133.173025
,,,,,,,133.217525
,,,,,,,133.23085
,,,,,,,133.2361
,,,,,,,133.291675
,,,,,,,133.349575
,,,,,,,133.396025
,,,,,,,133.39985
,,,,,,,133.414675
,,,,,,,133.45945
,,,,,,,133.510475
,,,,,,,133.5238
,,,,,,,133.637475
,,,,,,,133.680375
,,,,,,,133.69695
,,,,,,,133.724725
,,,,,,,133.7848
,,,,,,,133.815075
,,,,,,,133.82725
,,,,,,,133.837775
,,,,,,,133.8518
,,,,,,,133.9011
,,,,,,,133.91075
,,,,,,,133.982325
,,,,,,,134.043625
,,,,,,,134.114225
,,,,,,,134.144275
,,,,,,,134.160175
,,,,,,,134.173425
,,,,,,,134.228075
,,,,,,,134.26725
,,,,,,,134.295625
,,,,,,,134.30185
,,,,,,,134.349
,,,,,,,134.396625
,,,,,,,134.45395
,,,,,,,134.52505
