SPK_SPKC09a,SPK_SPKC09c,SPK_SPKC10a,SPK_SPKC12a
677.0802,763.586225,670.79325,718.256175
677.233775,763.7538,670.85835,718.3387
677.245525,763.82085,670.8701,718.38885
677.2802,763.866025,670.90865,718.456725
677.2925,763.891325,671.0133,718.5235
677.75845,763.922875,671.049975,718.559925
677.773825,764.263125,671.057625,718.627325
677.80575,764.273775,671.204125,718.672275
677.8753,764.32985,671.2421,718.780175
677.897775,764.373675,671.269825,718.944375
677.901875,764.393475,671.27145,718.955925
677.912925,764.6102,671.336075,718.98425
677.94395,764.6653,671.596075,719.01215
677.96125,764.722675,671.611775,719.040125
677.965775,765.0251,671.7458,719.088075
677.97435,765.076175,671.839275,719.104925
677.982175,765.084425,671.863775,719.224075
677.9909,765.13785,671.879575,719.280025
678.083975,765.220875,671.90415,719.294225
678.109275,765.38185,671.9089,719.358125
678.204275,765.503075,671.917475,719.394875
678.237575,765.513225,671.940825,719.444175
678.425825,765.661925,671.950925,719.5124
678.522125,765.71425,672.028925,719.571025
678.67305,765.950025,672.041425,719.739375
678.7047,766.002125,672.149275,719.765175
678.8749,766.105025,672.158225,719.7765
678.9611,766.23375,672.16345,719.793025
679.0802,766.260575,672.215775,719.850775
679.093125,766.50315,672.256925,719.871225
679.10685,766.579375,672.26275,719.972425
679.138225,766.5915,672.269625,720.059675
679.141275,766.7519,672.41005,720.120425
679.1475,766.828625,672.4662,720.248325
679.15105,766.887425,672.831925,720.30585
679.162425,766.971525,672.85965,720.359975
679.165675,767.062575,672.966,720.38125
679.169375,767.089975,673.037375,720.399275
679.207025,767.34075,673.0964,720.53135
679.22135,767.38105,673.2013,720.554675
679.229025,767.437375,673.246075,720.60385
679.2413,767.468575,673.282975,720.64805
679.258625,767.57265,673.287675,720.756
679.2757,767.705575,673.301425,720.7838
679.280075,767.7223,673.30735,720.82015
679.3729,767.741825,673.328825,720.849875
679.454225,767.7724,673.41405,720.973575
679.5383,767.8083,673.455875,721.005725
679.5911,768.127025,673.467725,721.09235
679.691,768.31325,673.52405,721.12565
679.7179,768.3438,673.578875,721.198425
679.8647,768.3905,673.629075,721.230175
679.914675,768.4999,673.689375,721.2433
680.1034,768.8938,673.714375,721.281975
680.119625,768.903,673.743025,721.322175
680.13125,769.0243,673.7682,721.348175
680.14705,769.041875,673.77505,721.365925
680.256325,769.2083,673.8018,721.41425
680.395675,769.424475,673.8599,721.5046
680.399075,769.441225,673.873775,721.57985
680.419475,769.485925,673.935975,721.59765
680.42445,769.634725,674.034175,721.6199
680.505,769.864125,674.153225,721.771225
680.542175,769.874725,674.175575,721.8307
680.5998,769.894725,674.196025,721.848325
680.675275,769.901325,674.250125,721.9024
680.885275,769.918125,674.258275,721.968
680.916925,770.10885,674.331925,722.033325
680.935375,770.118675,674.35155,722.096675
680.9421,770.19035,674.578325,722.11895
680.953525,770.2196,674.60765,722.1356
680.983525,770.471075,674.75685,722.153775
681.010625,770.48595,674.805275,722.221425
681.056375,770.523175,674.82445,722.24875
681.129825,770.67225,674.850425,722.356275
681.272525,770.682125,674.868825,722.4444
681.333,770.7389,674.8778,722.4661
681.360325,770.757675,674.892275,722.500625
681.399575,770.7678,674.89575,722.6518
681.411725,770.791625,674.982425,722.6618
681.442,770.82455,675.174625,722.6722
681.4589,770.981725,675.21225,722.729675
681.54385,771.0451,675.230575,722.7766
681.6185,771.28745,675.247,722.822425
681.624075,771.429825,675.2972,723.0266
681.691725,771.542525,675.379725,723.048025
681.7571,771.587475,675.385825,723.06655
681.84115,771.7202,675.395975,723.081675
681.8454,771.757375,675.4193,723.1003
681.8546,771.910975,675.6331,723.16345
681.859375,771.9669,675.669425,723.25165
681.87435,771.991275,675.709925,723.3297
681.8786,772.0038,675.78025,723.367725
681.8824,772.204025,675.7893,723.4356
681.891725,772.21885,675.8535,723.489825
681.925975,772.592375,675.89335,723.6445
681.9637,772.618225,675.98275,723.73945
681.9781,772.86115,676.04265,723.83335
682.06145,772.920475,676.07225,723.909
682.21095,772.955175,676.15605,723.9404
682.3693,773.3107,676.18955,723.963975
682.4696,773.3427,676.231825,723.980275
682.510975,773.42505,676.26835,724.036
682.5814,773.463225,676.291675,724.10335
682.588775,773.556775,676.3446,724.163875
682.601925,773.66745,676.39865,724.2737
682.636975,773.676825,676.4129,724.32895
682.767475,773.70135,676.454375,724.358775
682.834775,773.8235,676.4793,724.413875
682.908425,773.93915,676.514675,724.5117
682.9232,773.960525,676.525425,724.570725
682.928125,774.05525,676.536125,724.603225
682.94285,774.11805,676.549425,724.67585
682.9605,774.140875,676.55785,724.69775
683.317375,774.1601,676.585075,724.7347
683.341325,774.1928,676.768625,724.75595
683.4705,774.27945,676.78735,724.80595
683.5032,774.3299,676.795375,724.89905
683.524575,774.505225,676.828025,724.916875
683.62665,774.66665,676.830475,724.9537
683.661375,774.73315,676.8379,725.032825
683.666175,774.7729,676.951825,725.2341
683.69435,774.910975,677.071775,725.28965
683.702375,774.951375,677.106525,725.343925
683.7066,774.96325,677.171425,725.373575
683.720675,774.975425,677.226175,725.398525
683.7279,774.98875,677.29805,725.42265
683.9652,774.99735,677.30405,725.479575
684.148725,775.067375,677.313775,725.760825
684.21105,775.106325,677.348625,725.8361
684.304875,775.16625,677.40125,725.931575
684.342275,775.196375,677.423175,725.967725
684.366925,775.3225,677.432275,725.98455
684.406425,775.3707,677.525225,726.2218
684.424825,775.605375,677.558975,726.3308
684.576275,775.656425,677.572175,726.41025
684.590475,775.701125,677.59385,726.474125
684.6207,775.72985,677.683275,726.530825
684.63325,775.99415,677.76925,726.584175
684.644225,776.064025,677.794975,726.663475
684.703825,776.1079,677.81315,726.674325
684.737575,776.195325,677.87755,726.748475
684.7653,776.3912,677.911375,726.794775
684.7859,776.44165,678.00475,726.8362
684.803475,776.503875,678.012475,726.865725
685.0198,776.528325,678.1152,726.903925
685.1076,776.542925,678.18475,726.970375
685.3134,776.712,678.22515,727.0483
685.37225,776.728,678.274375,727.127175
685.3812,776.7562,678.2891,727.162375
685.38635,776.8499,678.32435,727.18815
685.39705,776.861275,678.391725,727.22045
685.40015,776.88135,678.3951,727.295475
685.4095,777.078875,678.433375,727.31895
685.419275,777.209575,678.43875,727.371025
685.431675,777.241825,678.454625,727.3888
685.44095,777.25285,678.492775,727.4664
685.474725,777.2911,678.5051,727.519175
685.604225,777.299975,678.67935,727.569975
685.62955,777.4301,678.688775,727.599275
685.66785,777.501325,678.7235,727.877875
685.689975,777.589125,678.818125,727.9717
685.699925,777.65965,678.87415,727.99665
685.70705,777.771625,678.990525,728.116375
685.7231,777.84615,679.1159,728.24735
685.737825,777.981275,679.136275,728.2875
685.758325,778.02175,679.1472,728.34485
685.888175,778.109875,679.15925,728.3935
686.035775,778.204675,679.167375,728.4196
686.0508,778.333375,679.22435,728.438375
686.0635,778.65515,679.2478,728.461525
686.082075,778.667825,679.300125,728.511225
686.1034,778.8533,679.34785,728.689675
686.189125,778.867975,679.399275,728.77515
686.30155,779.064525,679.41605,728.817025
686.3068,779.26885,679.434475,728.930775
686.314475,779.3263,679.523925,728.998075
686.439275,779.397525,679.5612,729.240125
686.525625,779.504875,679.621075,729.376775
686.546625,779.518,679.635075,729.57065
686.556275,779.537725,679.68545,729.623725
686.6177,779.5648,679.718425,729.662675
686.6298,779.607125,679.795525,729.688875
686.63395,779.80305,679.81525,729.737825
686.638075,779.898025,679.887975,729.759875
686.66445,780.190875,679.99645,729.795825
686.818725,780.192475,680.0181,729.858
686.828825,780.2243,680.09825,729.87355
686.860275,780.238225,680.107525,729.88715
686.91785,780.265675,680.13975,730.02945
686.9589,780.27795,680.147175,730.063825
687.060025,780.497575,680.14845,730.111525
687.0831,780.59265,680.1979,730.144275
687.090525,780.71625,680.213,730.317375
687.1073,780.8521,680.269775,730.4419
687.136375,780.981175,680.357575,730.5009
687.17575,781.09575,680.495525,730.517275
687.257625,781.14225,680.59175,730.555225
687.3025,781.1805,680.68775,730.605875
687.338325,781.290375,680.707825,730.68555
687.36425,781.447775,680.760975,730.729075
687.39565,781.466575,680.78105,730.8023
687.433625,781.524125,680.788025,730.857025
687.517875,781.591025,680.835025,730.946275
687.62345,781.5995,680.916275,730.972075
687.6493,782.210725,680.93915,731.056425
687.654425,782.2716,680.95065,731.124025
687.694575,782.327925,680.975,731.16775
687.702625,782.37875,680.997775,731.228275
687.74665,782.4351,681.017975,731.278375
687.7625,782.4596,681.025125,731.3155
687.838325,782.47315,681.05535,731.344775
687.9101,782.608275,681.0893,731.39915
688.0409,782.64285,681.0963,731.482325
688.23375,782.654725,681.141575,731.51105
688.245325,782.770475,681.179975,731.541925
688.249075,783.030425,681.238325,731.615075
688.2569,783.068675,681.29695,731.645575
688.2645,783.2308,681.3403,731.68615
688.289025,783.28315,681.371775,731.746575
688.297025,783.307575,681.391475,731.827075
688.318125,783.49225,681.44925,731.898275
688.36275,783.64285,681.481675,731.9424
688.4052,783.7331,681.578075,731.988325
688.451325,783.8139,681.58745,732.140625
688.486975,783.9129,681.61375,732.18765
688.552925,783.9475,681.6355,732.29055
688.6042,784.101275,681.649175,732.331025
688.7066,784.11715,681.680425,732.37265
688.7421,784.1736,681.707175,732.43045
688.758025,784.214825,681.7101,732.50035
688.849675,784.23105,681.725275,732.54165
688.941625,784.252275,681.72765,732.565025
689.02005,784.3845,681.758625,732.613275
689.077875,784.474375,681.860525,732.690375
689.113475,784.56185,681.86515,732.7712
689.272375,784.599725,681.87895,732.815675
689.3306,784.683725,681.891625,732.8651
689.356075,784.69265,681.997475,732.95995
689.362675,784.843025,682.006675,733.082675
689.430275,784.856475,682.03235,733.1843
689.44095,784.9194,682.137925,733.217175
689.5047,784.9418,682.146375,733.245675
689.528125,784.97605,682.184075,733.3646
689.6619,785.15975,682.2044,733.42505
689.7041,785.17995,682.29695,733.490275
689.837125,785.286725,682.2988,733.521575
690.13425,785.38795,682.3223,733.551
690.157525,785.4863,682.375075,733.588875
690.188725,785.498225,682.466825,733.74935
690.361775,785.512925,682.47845,733.76715
690.755725,785.584925,682.50045,733.7871
690.7924,785.641075,682.5619,733.83345
690.8764,785.698725,682.62165,733.865575
690.8813,785.72215,682.71525,733.90345
690.8982,785.944025,682.73205,733.9278
690.902275,786.000525,682.80705,734.151025
690.973075,786.04675,682.8223,734.24495
690.990875,786.266925,682.87845,734.2933
691.003925,786.3114,682.9264,734.3805
691.0315,786.339025,682.96325,734.4186
691.081975,786.495975,682.978025,734.436775
691.255425,786.709775,683.021375,734.48965
691.26625,786.8633,683.029025,734.541875
691.320375,786.969425,683.091525,734.6511
691.403,787.1957,683.169975,734.743425
691.42495,787.259725,683.35025,734.865725
691.5643,787.3156,683.382825,734.9528
691.576775,787.425125,683.39815,734.972
691.670275,787.4915,683.423575,735.027075
691.73015,787.526875,683.44485,735.055775
691.788275,787.55315,683.50505,735.077675
691.8826,787.59965,683.555025,735.1183
691.9072,787.6275,683.6725,735.19275
691.9256,787.6505,683.715525,735.350975
691.935275,787.7019,683.7561,735.382475
691.951625,787.723225,683.8167,735.44715
691.9675,787.81125,683.8308,735.504475
692.04095,788.1728,683.899775,735.69215
692.05095,788.18115,683.907075,736.003875
692.081775,788.2712,683.944175,736.232725
692.136825,788.404675,683.962875,736.252175
692.147225,788.55745,683.97645,736.34535
692.17825,788.607325,684.000775,736.4215
692.304475,788.624575,684.0683,736.463725
692.355975,788.672825,684.089925,736.554475
692.44035,788.825425,684.107575,736.573925
692.645025,788.82695,684.122325,736.63375
692.659625,788.9055,684.12825,736.65355
692.925975,788.95275,684.270225,736.691525
693.08165,789.03765,684.4114,736.835975
693.145525,789.072725,684.4853,736.885675
693.218825,789.098,684.659225,736.976675
693.233775,789.132825,684.6638,737.039
693.26495,789.1449,684.668025,737.071075
693.315475,789.333825,684.678075,737.098125
693.455425,789.44165,684.737775,737.130725
693.5014,789.54925,684.74715,737.157675
693.5409,789.807675,684.826075,737.18305
693.5625,789.954,684.9278,737.36765
693.575025,790.024675,684.971775,737.40015
693.60395,790.05075,684.983175,737.4316
693.715575,790.3244,684.99265,737.45685
693.7909,790.3911,685.169525,737.516475
693.801875,790.3981,685.271775,737.56555
693.856675,790.4411,685.395825,737.57985
693.871675,790.564575,685.402575,737.63215
694.081225,790.611225,685.412475,737.6836
694.226125,790.7276,685.416475,737.703475
694.34255,790.748175,685.4203,737.741075
694.360725,790.8502,685.443025,737.937375
694.3944,791.01075,685.482675,737.959925
694.425025,791.05305,685.5525,738.036575
694.466925,791.462275,685.6304,738.065225
694.5607,791.51485,685.659325,738.11275
694.624175,791.53915,685.68615,738.24385
694.743125,791.597675,685.7048,738.32065
694.825325,791.66715,685.87755,738.342375
694.8976,792.3622,685.9519,738.385175
695.01005,792.37375,686.032875,738.45825
695.075575,792.477025,686.04685,738.49175
695.13165,792.67975,686.06335,738.7253
695.165225,792.692775,686.08755,739.0441
695.180575,792.69795,686.1017,739.09765
695.36155,792.7357,686.114325,739.174575
695.4416,793.25635,686.167575,739.23865
695.452075,793.4192,686.2592,739.276075
695.47295,793.575225,686.31915,739.304425
695.49905,793.59565,686.322925,739.41425
695.5141,793.6074,686.364475,739.49825
695.567375,793.723175,686.400825,739.5911
695.579125,793.73905,686.412775,739.787975
695.6831,793.74755,686.4464,739.901475
695.787675,793.8377,686.556925,739.9532
695.822975,793.936175,686.758075,740.00565
695.897175,793.94805,686.78815,740.04175
695.98045,794.339425,686.804775,740.09915
696.054475,794.502525,686.819175,740.166025
696.130925,794.568825,686.94715,740.1991
696.145025,794.5927,686.96135,740.263275
696.174875,794.622875,687.0157,740.330475
696.231125,794.630825,687.05275,740.3582
696.32065,794.641225,687.112975,740.44565
696.354775,794.7712,687.15045,740.4962
696.48085,795.16095,687.27325,740.525875
696.503875,795.207875,687.35135,740.567375
696.530775,795.260825,687.392075,740.6232
696.5405,795.313675,687.552,740.7681
696.602375,795.562175,687.5899,740.815325
696.6341,795.575225,687.608175,740.843325
696.775075,795.769875,687.650825,741.08705
696.79105,795.927875,687.664125,741.187075
696.796175,796.09125,687.67215,741.33175
696.800425,796.3979,687.69615,741.379875
696.886225,796.45565,687.721725,741.41655
696.890075,796.543475,687.73525,741.4607
696.97445,796.557975,687.828475,741.535775
697.048025,796.5815,688.045625,741.581075
697.18615,796.6051,688.171,741.635675
697.3675,796.7133,688.225875,741.650125
697.387725,796.716025,688.33105,741.84115
697.3904,796.776925,688.3764,741.8729
697.39395,796.8135,688.4049,741.89735
697.39725,796.920475,688.460675,741.9474
697.7001,796.971675,688.63585,741.974975
697.774225,797.213125,688.681175,742.024375
697.956925,797.236925,688.726275,742.13235
698.0882,797.24655,688.82035,742.1593
698.10525,797.54695,688.8297,742.19505
698.127325,797.6868,688.86245,742.2344
698.140575,797.770825,688.899475,742.37245
698.14495,797.844825,688.94665,742.4078
698.17805,797.853875,689.0048,742.540025
698.2431,797.904925,689.082225,742.620375
698.28055,798.14095,689.125325,742.64485
698.334625,798.21895,689.2347,742.663975
698.387125,798.29875,689.28305,742.742725
698.504725,798.315925,689.292925,742.779775
698.56145,798.336075,689.30935,742.808375
698.580775,798.3745,689.314475,742.82175
698.633575,798.63065,689.31865,742.859225
698.639,798.893225,689.3252,742.955575
698.8043,798.89865,689.3344,743.01635
698.87715,799.05455,689.419175,743.075375
698.923525,799.13615,689.429475,743.094625
699.007075,799.151325,689.461275,743.118975
699.01075,799.1526,689.5276,743.156475
699.0141,799.158275,689.596475,743.1776
699.0334,799.167725,689.7165,743.239
699.036975,799.204475,689.7269,743.297325
699.087675,799.285375,689.754125,743.3267
699.1508,799.4857,689.77825,743.3448
699.2129,799.554425,690.184025,743.42615
699.48885,799.6659,690.268425,743.478575
699.5352,799.74445,690.27315,743.524
699.5797,799.791775,690.311575,743.54605
699.628625,,690.3136,743.57645
699.640225,,690.329025,743.628275
699.6453,,690.337175,743.688475
699.70955,,690.448875,743.71715
699.745975,,690.4655,743.77235
699.9229,,690.4961,743.8386
700.05925,,690.51445,743.87585
700.43865,,690.5658,743.9783
700.653425,,690.665225,744.0822
700.8335,,690.71075,744.114925
700.852425,,690.75545,744.134125
700.8796,,690.7781,744.15725
700.9029,,690.842825,744.1792
701.07195,,690.90705,744.199975
701.075875,,690.924775,744.25245
701.080775,,690.95765,744.27415
701.08545,,691.0437,744.28625
701.108625,,691.0796,744.350425
701.128875,,691.119,744.400675
701.140325,,691.135375,744.508
701.14445,,691.15345,744.61055
701.17815,,691.258375,744.6577
701.182425,,691.428875,744.678575
701.19255,,691.4679,744.7062
701.221275,,691.49215,744.7748
701.2354,,691.508475,744.809425
701.279875,,691.5103,744.867225
701.292125,,691.548275,744.936975
701.401375,,691.59105,744.95385
701.4538,,691.61375,745.001325
701.600575,,691.6505,745.031425
701.70915,,691.791775,745.102425
701.73925,,691.9199,745.14075
701.81265,,691.94065,745.217925
701.88645,,691.9526,745.24185
701.97095,,691.967425,745.317675
702.1004,,692.0308,745.350575
702.1148,,692.136775,745.414875
702.18995,,692.237325,745.446075
702.329825,,692.277075,745.484
702.40805,,692.35175,745.54105
702.4625,,692.412025,745.612325
702.472675,,692.43065,745.640425
702.4934,,692.45185,745.705625
702.506625,,692.523575,745.8027
702.51645,,692.601925,745.857175
702.557425,,692.61605,745.8879
702.57745,,692.710225,745.98115
702.6973,,692.79125,746.1063
702.792975,,692.88605,746.148725
702.81215,,692.939425,746.201225
702.916075,,692.95445,746.256425
703.09045,,692.963125,746.294875
703.16255,,692.98755,746.31955
703.193525,,692.9922,746.345875
703.201975,,693.075925,746.481525
703.206525,,693.092,746.6919
703.228625,,693.1074,746.733075
703.23235,,693.127375,746.76805
703.244625,,693.18995,746.800475
703.248575,,693.33585,746.815375
703.270325,,693.35855,746.906375
703.274825,,693.3755,746.93475
703.27895,,693.38745,746.956525
703.2881,,693.434775,747.111375
703.295925,,693.499025,747.124175
703.300075,,693.511875,747.216725
703.317775,,693.59155,747.291425
703.352475,,693.615625,747.3191
703.363375,,693.653675,747.329075
703.37165,,693.667325,747.47105
703.388925,,693.8863,747.4959
703.41525,,693.8941,747.51855
703.547025,,693.906225,747.537375
703.583825,,693.931125,747.561925
703.66115,,694.006425,747.596025
703.703325,,694.02765,747.633125
703.886425,,694.030675,747.67925
703.945675,,694.111475,747.7296
704.0163,,694.123825,747.778725
704.07625,,694.157975,747.87345
704.103275,,694.176775,747.8923
704.152275,,694.240875,747.895825
704.21965,,694.259625,747.9483
704.2424,,694.34285,747.998575
704.370125,,694.3477,748.117075
704.423725,,694.3811,748.218775
704.51545,,694.400725,748.240075
704.572625,,694.442225,748.2618
704.6512,,694.4659,748.29905
704.779575,,694.503675,748.320125
704.8251,,694.553025,748.403925
704.867875,,694.568575,748.4553
704.885075,,694.59195,748.554075
705.07185,,694.667225,748.57825
705.1554,,694.73425,748.59555
705.215575,,694.8375,748.63945
705.29555,,694.85895,748.66365
705.338775,,694.99725,748.69275
705.34775,,695.0026,748.7302
705.39275,,695.013625,748.7489
705.40905,,695.020175,748.7695
705.456425,,695.051875,748.80175
705.503175,,695.057975,748.8245
705.508425,,695.0911,748.951875
705.513475,,695.12785,748.9863
705.521575,,695.176975,749.019125
705.534325,,695.237575,749.05395
705.5552,,695.393075,749.117975
705.571925,,695.43225,749.146025
705.691525,,695.436675,749.24485
705.7568,,695.461,749.2705
705.93215,,695.53735,749.2919
705.974875,,695.59385,749.4119
706.08425,,695.610525,749.4648
706.165775,,695.649125,749.4868
706.197575,,695.6582,749.508575
706.217975,,695.70675,749.582125
706.2675,,695.71,749.60815
706.345525,,695.771175,749.694075
706.369625,,695.803475,749.7282
706.3759,,695.836675,749.75595
706.4011,,695.8752,749.805175
706.4211,,695.9075,749.837225
706.453275,,696.11475,749.909125
706.470025,,696.133125,749.943975
706.488225,,696.175625,749.97395
706.542725,,696.21885,749.999125
706.553075,,696.2695,750.019825
706.5683,,696.286525,750.0757
706.576975,,696.390275,750.1621
706.60415,,696.435925,750.195875
706.6165,,696.534875,750.249875
706.63225,,696.569,750.3353
706.6424,,696.58825,750.396175
706.7495,,696.6199,750.474575
706.82565,,696.639825,750.549775
706.886525,,696.667625,750.600175
706.971925,,696.71925,750.6691
706.99575,,696.82735,750.7868
707.07005,,696.839175,750.8172
707.109525,,696.8992,750.89035
707.137775,,696.905,750.9357
707.17205,,696.92005,750.99285
707.3199,,696.941325,751.027575
707.475825,,696.982475,751.069475
707.59565,,697.0048,751.117875
707.60825,,697.06345,751.2714
707.717225,,697.0876,751.304725
707.7418,,697.139025,751.40215
707.7627,,697.15385,751.46545
707.9298,,697.213975,751.52525
708.02815,,697.34295,751.548925
708.177225,,697.378475,751.64715
708.25935,,697.37975,751.672975
708.414025,,697.4027,751.731675
708.490825,,697.43355,751.774475
708.558925,,697.437625,751.79545
708.617175,,697.46455,751.822225
708.6258,,697.471425,752.012275
708.7437,,697.538825,752.053
709.18985,,697.569925,752.12245
709.215075,,697.6129,752.143725
709.222725,,697.6631,752.171725
709.24655,,697.805625,752.195125
709.3162,,697.832,752.3114
709.3318,,697.8839,752.33535
709.346,,697.895075,752.36675
709.36815,,697.93,752.40615
709.42985,,697.9401,752.42875
709.474875,,697.9499,752.4571
709.6734,,697.95895,752.49005
709.8432,,698.018275,752.59105
710.012825,,698.029975,752.636925
710.04735,,698.0751,752.6597
710.13575,,698.3276,752.707475
710.302775,,698.476075,752.7254
710.5106,,698.50215,752.8419
710.6555,,698.52865,752.903525
710.71215,,698.54965,752.93685
711.114075,,698.62685,752.946925
711.3094,,698.6427,752.964575
711.446275,,698.690125,752.998125
711.534325,,698.75665,753.195125
711.56825,,698.88015,753.2595
711.655,,698.91975,753.5099
711.7749,,698.9426,753.63925
711.799625,,699.03395,753.750125
711.826275,,699.0608,753.777125
711.9172,,699.329375,753.850975
712.0322,,699.333075,753.870725
712.135375,,699.35765,753.915
712.2425,,699.36005,753.9567
712.266,,699.39175,753.985825
712.375475,,699.570825,754.01905
712.399275,,699.647325,754.02545
712.4526,,699.67685,754.075775
712.602175,,699.802725,754.119625
712.627625,,699.820625,754.200475
712.642575,,699.843475,754.25255
712.73795,,699.91445,754.296125
712.78405,,699.929975,754.33135
712.879375,,699.964475,754.387475
712.893425,,700.035875,754.41065
712.9533,,700.057025,754.43325
712.9669,,700.166125,754.47895
713.0515,,700.1854,754.6381
713.090675,,700.191225,754.663325
713.248175,,700.2281,754.724275
713.3608,,700.26025,754.85385
713.492075,,700.281675,754.879575
713.778,,700.42975,754.9905
713.829475,,700.4535,755.076425
713.834075,,700.477275,755.1971
713.868675,,700.5505,755.2278
713.8943,,700.64965,755.25265
713.906075,,700.685025,755.271925
713.9123,,700.760775,755.35735
713.96995,,700.78465,755.4365
713.98505,,700.833875,755.46235
713.989825,,700.8508,755.53435
714.130675,,700.856275,755.57835
714.14545,,700.982825,755.58015
714.238575,,701.1894,755.610075
714.247425,,701.205925,755.664225
714.268375,,701.22325,755.699375
714.300525,,701.2307,755.77435
714.319,,701.36905,756.01335
714.4816,,701.391525,756.04065
714.5894,,701.479475,756.061525
714.64075,,701.624125,756.076275
714.716725,,701.669975,756.1657
714.727575,,701.683175,756.17715
714.773175,,701.691675,756.360625
714.82515,,701.703675,756.4231
714.832325,,701.713575,756.448725
714.98495,,701.778875,756.4596
715.042475,,701.9567,756.4932
715.05625,,702.0301,756.517325
715.0809,,702.0457,756.52965
715.16905,,702.09925,756.741725
715.196625,,702.174325,756.8571
715.381375,,702.498575,756.88345
715.532575,,702.53585,756.982775
715.58495,,702.60195,757.02515
715.590725,,702.639825,757.06145
715.5951,,702.64915,757.113725
715.603125,,702.67665,757.18335
715.606975,,702.771775,757.22605
715.618,,702.832,757.25785
715.635275,,702.8514,757.2997
715.642325,,702.866125,757.3509
715.6489,,702.927275,757.369825
715.653675,,703.021425,757.4084
715.7074,,703.0348,757.427175
715.7117,,703.094,757.47515
715.7614,,703.139275,757.6163
715.790475,,703.20165,757.6427
715.7999,,703.20985,757.6706
715.97415,,703.249,757.71
716.025825,,703.256725,757.7321
716.052275,,703.330025,757.74435
716.213575,,703.356675,757.783525
716.2999,,703.37625,757.8357
716.6225,,703.403025,757.867025
716.636175,,703.4618,757.88205
716.655275,,703.4935,757.989225
716.8268,,703.5258,758.05625
716.865275,,703.58925,758.107925
716.89035,,703.608975,758.18555
716.940075,,703.628975,758.1895
716.994125,,703.82365,758.236225
717.05105,,703.877525,758.257625
717.132625,,703.90075,758.321575
717.667425,,703.912075,758.3562
718.050175,,703.968875,758.3842
718.093825,,703.981975,758.441025
718.1467,,704.223425,758.493825
718.159075,,704.25895,758.58665
718.278475,,704.27015,758.637025
718.3843,,704.292,758.668
718.404675,,704.3027,758.6975
718.43985,,704.34045,758.710125
718.4437,,704.3648,758.7856
718.447425,,704.398425,758.81875
718.4512,,704.601625,758.89005
718.469525,,704.64005,758.955275
718.476975,,704.664925,758.9949
718.4933,,704.674075,758.997425
718.4991,,704.67655,759.0284
718.512925,,704.6843,759.07845
718.54415,,704.70655,759.1125
718.595625,,704.72425,759.1537
718.6639,,704.7564,759.20765
718.727025,,704.807575,759.266725
718.747675,,704.834075,759.28905
718.767725,,704.938425,759.348825
718.9431,,705.05845,759.387575
718.962475,,705.0985,759.4148
719.003025,,705.11805,759.469
719.024525,,705.199525,759.51875
719.0339,,705.319,759.56375
719.070725,,705.32725,759.6325
719.1051,,705.331525,759.65755
719.122625,,705.352225,759.66325
719.139725,,705.363925,759.720225
719.14495,,705.3841,759.75135
719.19135,,705.43955,759.7854
719.2561,,705.473825,759.79955
719.6209,,705.482775,759.849325
719.949775,,705.587925,759.961425
719.9946,,705.6131,760.017225
720.00685,,705.669275,760.03735
720.025075,,705.7802,760.09175
720.04325,,705.794,760.196375
720.083325,,705.8175,760.30965
720.090175,,705.8337,760.366125
720.122725,,705.93375,760.378525
720.167675,,705.9465,760.394625
720.29095,,705.987125,760.41865
720.320925,,706.03275,760.50185
720.412225,,706.067175,760.5943
720.42495,,706.09355,760.6267
720.47265,,706.1399,760.6374
720.4798,,706.17675,760.689625
720.500325,,706.224475,760.723275
720.56775,,706.234325,760.756025
720.64,,706.262075,760.8825
720.674775,,706.31895,760.9407
720.708375,,706.3211,760.958375
720.75015,,706.3362,760.9768
720.75845,,706.353275,760.998275
720.7775,,706.384425,761.061425
720.781775,,706.434275,761.1834
720.79865,,706.4496,761.18575
720.861925,,706.52265,761.264975
720.88405,,706.56235,761.347675
721.001975,,706.573575,761.4487
721.125175,,706.6371,761.472325
721.21165,,706.821825,761.492975
721.42935,,706.829125,761.522025
721.59825,,706.878575,761.542675
721.70905,,706.9548,761.5853
721.7989,,707.04975,761.707125
721.8096,,707.080875,761.76455
721.83025,,707.10575,761.7877
721.875875,,707.13235,761.815525
721.9262,,707.16635,761.840725
721.939025,,707.215475,761.887875
721.9775,,707.428925,761.94105
722.05,,707.5601,761.965175
722.1015,,707.682025,761.98925
722.276,,707.6856,762.037125
722.30005,,707.719875,762.0547
722.31775,,707.747075,762.1546
722.4779,,707.978725,762.266125
722.676225,,708.042775,762.281675
722.6899,,708.0573,762.29285
722.746875,,708.09305,762.353775
722.772925,,708.10965,762.37065
722.9027,,708.117075,762.39125
723.02185,,708.1949,762.416825
723.07935,,708.238425,762.5392
723.106025,,708.3139,762.595225
723.163025,,708.325725,762.664725
723.196525,,708.458375,762.688275
723.21085,,708.6198,762.725575
723.414625,,708.634325,762.808
723.45315,,708.651425,762.88785
723.477125,,708.716875,762.93815
723.499025,,708.73315,762.98075
723.522725,,708.851925,763.033725
723.5778,,708.86975,763.1199
723.658825,,708.922275,763.241125
723.746925,,708.943475,763.25775
723.83605,,709.040575,763.275475
724.026925,,709.1912,763.2892
724.05615,,709.2211,763.3069
724.199525,,709.290725,763.3331
724.233025,,709.3132,763.3753
