SPK_SPKC02c,SPK_SPKC10a,SPK_SPKC10b,SPK_SPKC16a
291.0772,297.6831,,153.8927
291.091625,297.720375,,153.8968
291.10725,297.737275,,153.904025
291.13755,297.740825,,153.91215
291.139075,297.798925,,153.917025
291.152675,297.879925,,153.9204
291.1883,297.896725,,153.925725
291.1919,297.93935,,153.93255
291.22575,297.95495,,153.942
291.26155,298.026725,,153.94595
291.277475,298.03325,,153.9531
291.3118,298.054225,,153.958475
291.33055,298.088025,,153.9629
291.36805,298.11345,,153.967975
291.3723,298.151075,,153.9726
291.389575,298.204075,,153.975625
291.45725,298.226625,,153.982275
291.466575,298.308975,,153.98485
291.4799,298.374625,,153.996225
291.498,298.4741,,154.0196
291.506725,298.493925,,154.035225
291.528225,298.52625,,154.04655
291.56905,298.52885,,154.06295
291.578475,298.554575,,154.078575
291.629625,298.561325,,154.14745
291.66555,298.585475,,154.1577
291.688875,298.62775,,154.1709
291.6988,298.6564,,154.181175
291.71815,298.69555,,154.186575
291.727275,298.7517,,154.194925
291.755575,298.831375,,154.2031
291.808375,298.8535,,154.21025
291.82865,298.89545,,154.21515
291.858825,298.922975,,154.2195
291.87705,298.955175,,154.227775
291.90735,298.99045,,154.23125
291.947625,299.0122,,154.24725
291.980575,299.04185,,154.254175
292.0145,299.07885,,154.258625
292.0732,299.11265,,154.26355
292.0836,299.159925,,154.26915
292.16185,299.19695,,154.2719
292.186075,299.35,,154.27895
292.195725,299.38885,,154.284325
292.214375,299.446375,,154.287075
292.21795,299.48375,,154.296175
292.282025,299.521625,,154.29985
292.36175,299.5508,,154.3036
292.367825,299.578725,,154.3114
292.3881,299.597575,,154.314425
292.3931,299.628775,,154.325075
292.417025,299.6818,,154.328275
292.441475,299.699075,,154.340625
292.457825,299.747325,,154.344025
292.5054,299.8825,,154.346975
292.519425,299.9333,,154.36035
292.5255,,,154.368
292.553075,,,154.371425
292.599375,,,154.378125
292.6142,,,154.3815
292.65015,,,154.38615
292.651925,,,154.3904
292.673725,,,154.395525
292.6942,,,154.40055
292.730475,,,154.4045
292.73975,,,154.411725
292.7709,,,154.4172
292.7842,,,154.42425
292.7951,,,154.4287
292.801975,,,154.4372
292.83225,,,154.5347
292.838425,,,154.553675
292.8425,,,154.563625
292.8588,,,154.5724
292.863,,,154.5827
292.877775,,,154.5926
292.8965,,,154.599825
292.919225,,,154.603425
292.94925,,,154.6068
292.9684,,,154.61675
292.9823,,,154.6215
293.041275,,,154.6263
293.06015,,,154.6346
293.082075,,,154.64265
293.09495,,,154.653075
293.101475,,,154.6653
293.155725,,,154.670725
293.163225,,,154.680125
293.187775,,,154.6845
293.19935,,,154.698475
293.206325,,,154.705175
293.229425,,,154.7193
293.244175,,,154.74685
293.255975,,,154.842025
293.262225,,,154.85375
293.388225,,,154.860425
293.3937,,,154.87675
293.415925,,,154.88525
293.441125,,,154.889425
293.5064,,,154.90245
293.51535,,,154.9108
293.53835,,,154.9302
293.56225,,,154.9439
293.6005,,,154.960175
293.61825,,,154.970225
293.6318,,,155.31445
293.65975,,,155.370825
293.68845,,,155.39485
293.70775,,,155.407275
293.712075,,,155.41865
293.7319,,,155.43845
293.753725,,,155.453975
293.80965,,,155.46225
293.815625,,,155.470475
293.84595,,,155.47715
293.868475,,,155.498175
293.8729,,,155.997125
293.89155,,,156.031125
293.9952,,,156.10495
294.020275,,,156.129775
294.0378,,,156.1478
294.05645,,,156.161725
294.062575,,,156.16775
294.1128,,,156.178825
294.134925,,,156.185625
294.167575,,,156.189575
294.1992,,,156.1998
294.3012,,,156.2047
294.32355,,,156.212875
294.455975,,,156.21665
294.471425,,,156.2291
294.474475,,,156.236875
294.55705,,,156.2447
294.573475,,,156.25335
294.583225,,,156.259
294.5875,,,156.2624
294.654125,,,156.267425
294.690475,,,156.271325
294.714575,,,156.275175
294.7206,,,156.27955
294.729525,,,156.2881
294.745125,,,156.292075
294.780125,,,156.30385
294.786575,,,156.313375
294.8055,,,156.316375
294.812875,,,156.323425
294.8162,,,156.329625
294.8432,,,156.336075
294.84565,,,156.34325
294.881025,,,156.345875
294.911975,,,156.353975
294.91805,,,156.3589
294.944425,,,156.361925
294.948875,,,156.368325
294.96885,,,156.37845
294.987975,,,156.737975
294.989925,,,156.75355
295.005825,,,156.766225
295.017275,,,156.7758
295.024,,,156.781775
295.071175,,,156.792125
295.1314,,,156.797825
295.138625,,,156.80415
295.1561,,,156.81165
295.20285,,,156.8204
295.233425,,,156.82645
295.23765,,,156.8327
295.254875,,,156.83635
295.265725,,,156.841725
295.28105,,,156.8464
295.2921,,,156.85375
295.318375,,,156.860025
295.35615,,,156.8647
295.394125,,,156.872425
295.39805,,,156.876025
295.4639,,,156.882725
295.4826,,,156.890175
295.50655,,,156.897225
295.56045,,,156.905775
295.584575,,,156.9109
295.62135,,,156.914175
295.78305,,,156.919025
295.891,,,156.922875
295.930925,,,156.92565
295.966825,,,156.939925
295.9955,,,156.944125
296.08855,,,156.948925
296.11355,,,156.956575
296.1503,,,156.961775
296.183375,,,156.96675
296.195175,,,156.972675
296.216375,,,156.980125
296.22665,,,156.9843
296.252875,,,156.99385
296.30785,,,157.0185
296.31955,,,157.346975
296.340425,,,157.36765
296.352775,,,157.37645
296.365975,,,157.3879
296.38345,,,157.3985
296.4302,,,157.40375
296.452,,,157.4142
296.469525,,,157.42195
296.57505,,,157.431675
296.59315,,,157.43605
296.615975,,,157.4423
296.66785,,,157.445675
296.675075,,,157.454975
296.725625,,,157.46145
296.736925,,,157.4735
296.772925,,,157.478325
296.84105,,,157.489725
296.87735,,,157.4954
296.931925,,,157.506725
296.936575,,,157.511475
296.9591,,,157.52105
296.9959,,,157.633875
297.0011,,,157.64675
297.12715,,,157.657925
297.169475,,,157.672175
297.1878,,,157.67625
297.23695,,,157.6871
297.244525,,,157.6971
297.25425,,,157.7043
297.286,,,157.710075
297.306175,,,157.7152
297.3171,,,157.722125
297.415225,,,157.72955
297.450125,,,157.736025
297.487975,,,157.74185
297.50595,,,157.748175
297.52025,,,157.758275
297.5863,,,157.765175
297.6352,,,157.778
297.64825,,,157.786575
297.683125,,,157.7944
297.6916,,,157.803625
297.737275,,,157.809
297.7408,,,157.81965
297.87995,,,157.8239
297.896725,,,157.8411
297.93935,,,157.85135
297.95495,,,157.86995
297.9873,,,157.969575
298.02675,,,158.20355
298.033275,,,158.219225
298.054225,,,158.23615
298.088025,,,158.250625
298.151075,,,158.26335
298.155925,,,158.26935
298.204075,,,158.275225
298.226625,,,158.287275
298.374625,,,158.2931
298.4741,,,158.30135
298.478025,,,158.305175
298.493925,,,158.31165
298.526275,,,158.323425
298.5288,,,158.3333
298.554575,,,158.346975
298.5587,,,158.3626
298.561325,,,158.40205
298.585475,,,158.43755
298.627775,,,158.5146
298.656375,,,158.5288
298.69555,,,158.541325
298.7517,,,158.55065
298.831375,,,158.5553
298.89545,,,158.563125
298.922975,,,158.570175
298.95515,,,158.57425
299.035425,,,158.58065
299.041825,,,158.584
299.11265,,,158.5882
299.159925,,,158.593125
299.19695,,,158.6003
299.272975,,,158.604575
299.307725,,,158.61635
299.35,,,158.6236
299.388825,,,158.62695
299.446375,,,158.63845
299.483775,,,158.648425
299.52165,,,158.65335
299.550825,,,158.659875
299.578725,,,158.663175
299.597575,,,158.667925
299.628775,,,158.67715
299.681775,,,158.6814
299.699075,,,158.6892
299.74735,,,158.69745
299.8825,,,158.714425
299.933325,,,158.718175
,,,158.7285
,,,158.7318
,,,158.736975
,,,158.74255
,,,158.7462
,,,158.755525
,,,158.76155
,,,158.76885
,,,158.7758
,,,158.7879
,,,158.79995
,,,159.346175
,,,159.372875
,,,159.419325
,,,159.650175
,,,159.727975
,,,159.75255
,,,159.7771
,,,159.7904
,,,159.804025
,,,159.8117
,,,159.8183
,,,159.825
,,,159.833675
,,,159.838925
,,,159.845925
,,,159.85265
,,,159.862775
,,,159.86915
,,,159.87595
,,,159.881275
,,,159.88745
,,,159.892525
,,,159.899075
,,,159.902825
,,,159.909675
,,,159.91615
,,,159.92175
,,,159.929125
,,,159.936825
,,,159.942525
,,,159.94915
,,,159.954425
,,,159.962975
,,,159.97245
,,,159.981875
,,,160.00645
,,,160.040675
,,,160.08045
,,,160.097275
,,,160.106725
,,,160.111325
,,,160.120325
,,,160.126575
,,,160.135925
,,,160.147025
,,,160.160975
,,,160.168025
,,,160.178075
,,,160.1849
,,,160.19435
,,,160.202225
,,,160.59985
,,,160.6131
,,,160.624175
,,,160.63965
,,,160.651
,,,160.660725
,,,160.66855
,,,160.675225
,,,160.689125
,,,160.6966
,,,160.70555
,,,160.71185
,,,160.72105
,,,160.725225
,,,160.730175
,,,160.733925
,,,160.73725
,,,160.739325
,,,160.74245
,,,160.745125
,,,160.748075
,,,160.751075
,,,160.7546
,,,160.7565
,,,160.763375
,,,160.765325
,,,160.7705
,,,160.772375
,,,160.7809
,,,160.783175
,,,160.79195
,,,160.801325
,,,160.806625
,,,160.813425
,,,160.8204
,,,160.827625
,,,160.8328
,,,160.8367
,,,160.8434
,,,160.846725
,,,160.8579
,,,160.86405
,,,160.8679
,,,160.873925
,,,160.87895
,,,160.887775
,,,160.893975
,,,160.900675
,,,160.91
,,,160.91445
,,,160.923025
,,,160.93055
,,,160.944325
,,,160.95
,,,160.9681
,,,160.974775
,,,160.9794
,,,160.9953
,,,161.136325
,,,161.14745
,,,161.15545
,,,161.170725
,,,161.18025
,,,161.1941
,,,161.2015
,,,161.208875
,,,161.212225
,,,161.2234
,,,161.232125
,,,161.240975
,,,161.244875
,,,161.254475
,,,161.26065
,,,161.2659
,,,161.2749
,,,161.2783
,,,161.285875
,,,161.288575
,,,161.301025
,,,161.304925
,,,161.316575
,,,161.328175
,,,161.34105
,,,161.348775
,,,161.366575
,,,161.7916
,,,161.813275
,,,161.81995
,,,161.82945
,,,161.835925
,,,161.8459
,,,161.853475
,,,161.8597
,,,161.865475
,,,161.873225
,,,161.87715
,,,161.88105
,,,161.885875
,,,161.888675
,,,161.8981
,,,161.90225
,,,161.9057
,,,161.91165
,,,161.91725
,,,161.920425
,,,161.9306
,,,161.950125
,,,161.9531
,,,161.95715
,,,161.963275
,,,161.968225
,,,161.98335
,,,161.9878
,,,161.992075
,,,161.999175
,,,162.010875
,,,162.01805
,,,162.0222
,,,162.027775
,,,162.030725
,,,162.037675
,,,162.0449
,,,162.050275
,,,162.05735
,,,162.0637
,,,162.072475
,,,162.0779
,,,162.082825
,,,162.0939
,,,162.0997
,,,162.110125
,,,162.12145
,,,162.46935
,,,162.52425
,,,162.5551
,,,162.629975
,,,162.68395
,,,162.698725
,,,162.715975
,,,162.728625
,,,162.7377
,,,162.7455
,,,162.750725
,,,162.76255
,,,162.76875
,,,162.77345
,,,162.784425
,,,162.7911
,,,162.795075
,,,162.8047
,,,162.813975
,,,162.8195
,,,162.82785
,,,162.834025
,,,162.840075
,,,162.84535
,,,162.851025
,,,162.861475
,,,162.865225
,,,162.874225
,,,162.8778
,,,162.8851
,,,162.89305
,,,162.897575
,,,162.90245
,,,162.906525
,,,162.9123
,,,162.9184
,,,162.92205
,,,162.9338
,,,162.93885
,,,162.94205
,,,162.953775
,,,162.957225
,,,162.9652
,,,162.975425
,,,162.980625
,,,162.98555
,,,162.989525
,,,162.996025
,,,163.001725
,,,163.005325
,,,163.009525
,,,163.015325
,,,163.020725
,,,163.02525
,,,163.02875
,,,163.034225
,,,163.039275
,,,163.043925
,,,163.060525
,,,163.06815
,,,163.074875
,,,163.082425
,,,163.085625
,,,163.1011
,,,163.67645
,,,163.703925
,,,163.714775
,,,163.724075
,,,163.734925
,,,163.7415
,,,163.745775
,,,163.7588
,,,163.76335
,,,163.767975
,,,163.77055
,,,163.77855
,,,163.7835
,,,163.78885
,,,163.794275
,,,163.7998
,,,163.810225
,,,163.8142
,,,163.818
,,,163.822925
,,,163.83475
,,,163.84375
,,,163.85025
,,,163.85695
,,,163.86135
,,,163.8706
,,,163.87425
,,,163.87995
,,,163.888525
,,,163.89535
,,,163.903025
,,,163.90805
,,,163.913325
,,,163.921925
,,,163.930275
,,,163.935375
,,,163.9421
,,,163.95075
,,,163.9542
,,,163.9632
,,,163.971875
,,,163.97685
,,,163.980675
,,,163.9891
,,,163.99495
,,,163.9985
,,,164.0033
,,,164.007475
,,,164.010525
,,,164.01785
,,,164.024925
,,,164.044025
,,,164.060025
,,,164.070525
,,,164.10585
,,,164.137625
,,,164.34365
,,,164.357125
,,,164.3753
,,,164.392675
,,,164.4063
,,,164.4185
,,,164.439075
,,,164.967275
,,,165.000075
,,,165.01345
,,,165.024825
,,,165.032525
,,,165.03895
,,,165.047425
,,,165.0529
,,,165.060825
,,,165.065825
,,,165.07135
,,,165.07805
,,,165.085175
,,,165.092775
,,,165.0968
,,,165.102375
,,,165.1088
,,,165.1159
,,,165.12115
,,,165.1273
,,,165.132
,,,165.1372
,,,165.141125
,,,165.157225
,,,165.1652
,,,165.174475
,,,165.1806
,,,165.183425
,,,165.188425
,,,165.196
,,,165.200375
,,,165.205825
,,,165.21245
,,,165.217675
,,,165.22335
,,,165.236375
,,,165.24095
,,,165.247725
,,,165.25755
,,,165.264825
,,,165.269125
,,,165.285625
,,,165.29755
,,,165.307075
,,,165.319625
,,,165.33615
,,,165.6763
,,,165.756175
,,,165.767575
,,,165.78025
,,,165.789475
,,,165.79835
,,,165.81435
,,,166.49345
,,,166.509525
,,,166.523125
,,,166.530475
,,,166.54345
,,,166.5524
,,,166.5613
,,,166.567925
,,,166.577825
,,,166.591825
,,,166.600475
,,,166.61145
,,,166.616575
,,,166.62185
,,,166.6281
,,,166.633875
,,,166.641325
,,,166.646175
,,,166.65445
,,,166.657725
,,,166.664475
,,,166.67245
,,,166.679125
,,,166.68705
,,,166.696575
,,,166.70715
,,,166.7128
,,,166.7281
,,,166.7347
,,,166.742025
,,,166.787325
,,,167.3011
,,,167.31465
,,,167.3249
,,,167.33905
,,,167.3488
,,,167.35775
,,,167.368325
,,,167.382175
,,,167.38825
,,,167.3938
,,,167.399525
,,,167.40945
,,,167.42375
,,,167.8772
,,,167.905475
,,,167.931975
,,,167.94795
,,,167.9705
,,,167.9934
,,,168.00655
,,,168.034175
,,,168.05695
,,,168.079225
,,,168.112425
,,,168.287425
,,,168.318775
,,,168.339225
,,,168.3523
,,,168.363675
,,,168.37665
,,,168.390625
,,,168.399075
,,,168.410025
,,,168.416725
,,,168.423325
,,,168.430275
,,,168.437425
,,,168.447225
,,,168.4519
,,,168.459225
,,,168.4676
,,,168.47445
,,,168.480425
,,,168.49115
,,,168.499275
,,,168.506125
,,,168.51695
,,,168.5277
,,,168.534225
,,,168.82805
,,,168.867625
,,,168.887675
,,,169.006175
,,,169.081775
,,,169.165725
,,,169.18685
,,,169.68425
,,,169.701625
,,,169.71315
,,,169.72415
,,,169.73425
,,,169.741075
,,,169.749625
,,,169.75785
,,,169.76645
,,,169.77965
,,,169.7825
,,,169.789275
,,,169.79645
,,,169.801875
,,,169.811575
,,,169.81525
,,,169.818825
,,,169.82655
,,,169.836125
,,,169.84675
,,,169.8505
,,,169.856975
,,,169.864825
,,,169.869725
,,,169.8769
,,,169.880225
,,,169.88375
,,,169.8955
,,,169.9
,,,169.90845
,,,169.918725
,,,169.9258
,,,169.929625
,,,169.937475
,,,169.9495
,,,169.955275
,,,169.9614
,,,169.965225
,,,169.9718
,,,169.97525
,,,169.980125
,,,169.985225
,,,169.9958
,,,169.998775
,,,170.002625
,,,170.010075
,,,170.014875
,,,170.023275
,,,170.0294
,,,170.036125
,,,170.04455
,,,170.049375
,,,170.061075
,,,170.073575
,,,170.08515
,,,170.0946
,,,170.35845
,,,170.4313
,,,170.4461
,,,170.467425
,,,170.481775
,,,170.506375
,,,170.52625
,,,170.541075
,,,170.555375
,,,170.574475
,,,170.602475
,,,170.611325
,,,170.6159
,,,170.62595
,,,170.6323
,,,170.637825
,,,170.643475
,,,170.649575
,,,170.654725
,,,170.66285
,,,170.66665
,,,170.6732
,,,170.6853
,,,170.68935
,,,170.6928
,,,170.6989
,,,170.704925
,,,170.7106
,,,170.7159
,,,170.721125
,,,170.726275
,,,170.73055
,,,170.739625
,,,170.74545
,,,170.756225
,,,170.76135
,,,170.76785
,,,170.7755
,,,170.7816
,,,170.78875
,,,170.7967
,,,170.80245
,,,170.809775
,,,170.8171
,,,170.8236
,,,170.832325
,,,170.835625
,,,170.840075
,,,170.8484
,,,170.8576
,,,171.305925
,,,171.528525
,,,171.54635
,,,171.55815
,,,171.57155
,,,171.5811
,,,171.59125
,,,171.600075
,,,171.608425
,,,171.614375
,,,171.6187
,,,171.624225
,,,171.62705
,,,171.634075
,,,171.640675
,,,171.644725
,,,171.649575
,,,171.657125
,,,171.6606
,,,171.670175
,,,171.675625
,,,171.679975
,,,171.68775
,,,171.690325
,,,171.6959
,,,171.69845
,,,171.702225
,,,171.70515
,,,171.709975
,,,171.71325
,,,171.71975
,,,171.7236
,,,171.727525
,,,171.732225
,,,171.734725
,,,171.7408
,,,171.7437
,,,171.7559
,,,171.76075
,,,171.7635
,,,171.768475
,,,171.77135
,,,171.775225
,,,171.778675
,,,171.78345
,,,171.78765
,,,171.7936
,,,171.79785
,,,171.80445
,,,171.808125
,,,171.818725
,,,171.8248
,,,171.84715
,,,171.86405
,,,171.871375
,,,171.8745
,,,171.889775
,,,171.9003
,,,171.923975
,,,171.9359
,,,171.9452
,,,171.953025
,,,171.963475
,,,171.968
,,,171.977125
,,,171.983825
,,,171.989675
,,,171.99575
,,,172.003225
,,,172.007725
,,,172.014475
,,,172.021175
,,,172.027825
,,,172.0375
,,,172.041575
,,,172.0449
,,,172.051075
,,,172.055475
,,,172.058725
,,,172.0655
,,,172.0718
,,,172.078775
,,,172.085
,,,172.08875
,,,172.095
,,,172.1024
,,,172.111975
,,,172.114275
,,,172.118625
,,,172.123025
,,,172.12755
,,,172.13405
,,,172.136675
,,,172.140175
,,,172.14695
,,,172.15265
,,,172.1576
,,,172.161525
,,,172.16735
,,,172.17305
,,,172.1772
,,,172.18525
,,,172.191625
,,,172.198625
,,,172.20275
,,,172.206275
,,,172.211825
,,,172.224575
,,,172.2352
,,,172.256675
,,,172.26885
,,,172.277925
,,,172.284225
,,,172.292675
,,,172.307275
,,,172.334975
,,,172.35095
,,,172.362325
,,,172.394625
,,,172.431225
,,,172.4561
,,,172.471175
,,,172.485275
,,,172.49475
,,,172.5036
,,,172.51285
,,,172.5181
,,,172.522575
,,,172.529425
,,,172.538175
,,,172.543525
,,,172.551275
,,,172.59725
,,,172.609925
,,,172.61695
,,,172.626525
,,,172.6377
,,,172.648375
,,,172.65935
,,,172.67785
,,,172.689775
,,,172.69845
,,,172.70765
,,,172.712675
,,,172.718925
,,,172.723725
,,,172.7297
,,,172.7355
,,,172.7427
,,,172.750175
,,,172.75595
,,,172.76255
,,,172.772825
,,,173.23945
,,,173.2598
,,,173.282625
,,,173.29725
,,,173.305775
,,,173.312975
,,,173.32
,,,173.325125
,,,173.32845
,,,173.334425
,,,173.340425
,,,173.3457
,,,173.353675
,,,173.36065
,,,173.36555
,,,173.3728
,,,173.375975
,,,173.382575
,,,173.390175
,,,173.3986
,,,173.4022
,,,173.406225
,,,173.41355
,,,173.4167
,,,173.427925
,,,173.43085
,,,173.4342
,,,173.44185
,,,173.4453
,,,173.455975
,,,173.4643
,,,173.472825
,,,173.50805
,,,173.53315
,,,173.55645
,,,173.570725
,,,173.582125
,,,173.591175
,,,174.113175
,,,174.13665
,,,174.153325
,,,174.160525
,,,174.172675
,,,174.17985
,,,174.193975
,,,174.200975
,,,174.209225
,,,174.21885
,,,174.2244
,,,174.229775
,,,174.23765
,,,174.242575
,,,174.2464
,,,174.25215
,,,174.257825
,,,174.2608
,,,174.265875
,,,174.2748
,,,174.2831
,,,174.287275
,,,174.291575
,,,174.29865
,,,174.3036
,,,174.311425
,,,174.322925
,,,174.33125
,,,174.335625
,,,174.344
,,,174.35045
,,,174.452675
,,,174.532475
,,,174.6174
,,,174.640825
,,,174.661175
,,,174.67695
,,,174.6865
,,,174.703325
,,,174.7116
,,,174.71965
,,,174.730875
,,,174.73905
,,,174.7465
,,,174.75355
,,,174.760025
,,,174.765125
,,,174.7777
,,,174.781325
,,,174.787025
,,,174.791825
,,,174.803325
,,,174.809475
,,,174.81825
,,,174.822575
,,,174.827275
,,,174.833625
,,,174.84185
,,,174.845875
,,,174.8605
,,,174.914125
,,,174.94175
,,,174.968775
,,,174.98855
,,,174.997225
,,,175.006875
,,,175.01375
,,,175.019175
,,,175.02535
,,,175.031975
,,,175.038025
,,,175.04835
,,,175.055275
,,,175.061175
,,,175.066225
,,,175.074775
,,,175.0796
,,,175.0865
,,,175.09185
,,,175.09745
,,,175.10365
,,,175.112175
,,,175.1158
,,,175.121875
,,,175.127725
,,,175.13665
,,,175.143125
,,,175.154225
,,,175.161775
,,,175.16645
,,,175.177125
,,,175.1821
,,,175.192575
,,,175.2001
,,,175.205425
,,,175.2107
,,,175.2212
,,,175.225
,,,175.234775
,,,175.241575
,,,175.24645
,,,175.26
,,,175.759675
,,,175.777325
,,,175.79435
,,,175.807025
,,,175.83345
,,,175.8472
,,,175.863025
,,,175.8826
,,,175.89
,,,175.905125
,,,175.916075
,,,175.926475
,,,175.93565
,,,175.94495
,,,175.95275
,,,175.964725
,,,175.978625
,,,176.235675
,,,176.250775
,,,176.26795
,,,176.277325
,,,176.288625
,,,176.300425
,,,176.306
,,,176.311425
,,,176.321825
,,,176.32755
,,,176.334375
,,,176.340375
,,,176.347225
,,,176.354375
,,,176.362225
,,,176.370625
,,,176.376225
,,,176.382175
,,,176.386375
,,,176.39855
,,,176.406175
,,,176.41165
,,,176.41985
,,,176.424575
,,,176.437525
,,,176.447325
,,,176.45655
,,,176.463075
,,,176.47425
,,,176.485275
,,,176.83625
,,,176.86645
,,,176.873825
,,,176.881625
,,,176.891325
,,,176.89985
,,,176.90915
,,,176.916575
,,,176.922125
,,,176.9315
,,,176.93915
,,,176.943275
,,,176.948925
,,,176.956125
,,,176.970675
,,,176.980225
,,,176.9925
,,,177.002625
,,,177.009275
,,,177.017175
,,,177.026
,,,177.033075
,,,177.039475
,,,177.050775
,,,177.059475
,,,177.0699
,,,177.076
,,,177.08135
,,,177.105075
,,,177.128775
,,,177.1376
,,,177.2136
,,,177.23
,,,177.242125
,,,177.249425
,,,177.256275
,,,177.2639
,,,177.27235
,,,177.28
,,,177.29165
,,,177.297725
,,,177.30555
,,,177.317775
,,,177.3254
,,,177.33295
,,,177.341675
,,,177.348525
,,,177.354425
,,,177.361125
,,,177.368375
,,,177.37345
,,,177.379575
,,,177.385275
,,,177.393575
,,,177.404
,,,177.638225
,,,177.65815
,,,177.673375
,,,177.686875
,,,177.697625
,,,177.70905
,,,177.720825
,,,177.7272
,,,177.737
,,,177.746125
,,,177.75815
,,,177.762775
,,,177.76855
,,,177.77535
,,,177.782925
,,,177.7867
,,,177.79145
,,,177.79775
,,,177.8027
,,,177.8083
,,,177.81325
,,,177.818
,,,177.82795
,,,177.835625
,,,177.85775
,,,178.495725
,,,178.51135
,,,178.52455
,,,178.53195
,,,178.5422
,,,178.5468
,,,178.557475
,,,178.56295
,,,178.569325
,,,178.572225
,,,178.57745
,,,178.58445
,,,178.5885
,,,178.5968
,,,178.600075
,,,178.6079
,,,178.6164
,,,178.6203
,,,178.630525
,,,178.634225
,,,178.63855
,,,178.645475
,,,178.652225
,,,178.65545
,,,178.659425
,,,178.664425
,,,178.670725
,,,178.675325
,,,178.679725
,,,178.685675
,,,178.69025
,,,178.6998
,,,178.709375
,,,178.716
,,,178.721725
,,,178.726975
,,,178.7333
,,,178.7396
,,,178.74945
,,,178.75345
,,,178.760175
,,,178.76385
,,,178.7681
,,,178.772075
,,,178.7761
,,,178.779525
,,,178.78635
,,,178.791025
,,,178.7943
,,,178.799175
,,,178.805025
,,,178.8083
,,,178.81565
,,,178.820375
,,,178.8277
,,,178.83435
,,,178.841675
,,,178.8468
,,,178.8534
,,,178.8618
,,,178.869575
,,,178.87285
,,,178.8805
,,,178.890675
,,,178.901075
,,,178.9093
,,,178.922025
,,,178.926675
,,,178.935325
,,,178.941025
,,,178.94835
,,,178.95315
,,,178.9581
,,,179.1109
,,,179.13925
,,,179.166625
,,,179.179375
,,,179.1919
,,,179.20775
,,,179.218975
,,,179.22405
,,,179.2361
,,,179.2413
,,,179.251375
,,,179.2562
,,,179.26485
,,,179.577475
,,,179.592775
,,,179.602425
,,,179.615975
,,,179.625275
,,,179.636225
,,,179.64535
,,,179.655525
,,,179.66105
,,,179.667375
,,,179.671325
,,,179.6775
,,,179.683875
,,,179.6938
,,,179.711175
,,,179.7158
,,,179.73215
,,,179.74545
,,,179.753975
,,,179.76055
,,,179.7751
,,,179.7832
,,,179.7864
,,,179.79345
,,,179.7964
,,,179.80055
,,,179.803275
,,,179.810025
,,,179.81285
,,,179.821725
,,,179.827025
,,,179.83835
,,,179.843975
,,,179.85055
,,,179.856325
,,,179.867325
,,,179.87595
,,,179.879625
,,,179.887425
,,,179.89335
,,,179.901475
,,,179.908825
,,,179.91345
,,,179.92305
,,,179.934575
,,,180.0626
,,,180.082225
,,,180.093425
,,,180.101775
,,,180.112975
,,,180.1219
,,,180.125225
,,,180.137175
,,,180.143525
,,,180.152375
,,,180.1566
,,,180.16895
,,,180.179325
,,,180.189425
,,,180.196575
,,,180.20165
,,,180.208175
,,,180.214075
,,,180.221575
,,,180.227775
,,,180.234725
,,,180.246825
,,,180.273
,,,180.32635
,,,180.3451
,,,180.3575
,,,180.368225
,,,180.374275
,,,180.382075
,,,180.395325
,,,180.40635
,,,180.412425
,,,180.423325
,,,180.433
,,,180.436175
,,,180.4418
,,,180.454025
,,,180.4641
,,,180.468625
,,,180.475825
,,,180.48415
,,,180.49115
,,,180.498175
,,,180.50775
,,,180.52085
,,,180.532975
,,,180.539425
,,,180.549775
,,,180.555675
,,,180.562825
,,,180.582075
,,,180.60405
,,,180.947375
,,,180.960975
,,,180.970525
,,,180.98215
,,,180.9909
,,,180.9959
,,,181.003375
,,,181.0094
,,,181.014175
,,,181.02435
,,,181.02985
,,,181.0356
,,,181.04065
,,,181.04875
,,,181.0568
,,,181.05975
,,,181.06325
,,,181.068925
,,,181.074525
,,,181.0795
,,,181.085
,,,181.087525
,,,181.09375
,,,181.100025
,,,181.10505
,,,181.10855
,,,181.116575
,,,181.122625
,,,181.127575
,,,181.133125
,,,181.139375
,,,181.145525
,,,181.152275
,,,181.157425
,,,181.165925
,,,181.169225
,,,181.17935
,,,181.194475
,,,181.204475
,,,181.21005
,,,181.225325
,,,181.23465
,,,181.27015
,,,181.532525
,,,181.552975
,,,181.56805
,,,181.580875
,,,181.58915
,,,181.59805
,,,181.605675
,,,181.611575
,,,181.614875
,,,181.6191
,,,181.628425
,,,181.635025
,,,181.638475
,,,181.6429
,,,181.649025
,,,181.653975
,,,181.659175
,,,181.667125
,,,181.672925
,,,181.67705
,,,181.68325
,,,181.687025
,,,181.693
,,,181.6958
,,,181.7029
,,,181.710825
,,,181.716675
,,,181.719975
,,,181.726875
,,,181.730075
,,,181.74155
,,,181.747225
,,,181.7556
,,,181.801175
,,,181.94345
,,,181.982875
,,,182.02015
,,,182.211625
,,,182.23395
,,,182.24495
,,,182.2544
,,,182.262825
,,,182.27245
,,,182.2817
,,,182.287875
,,,182.297425
,,,182.303775
,,,182.30715
,,,182.31075
,,,182.316
,,,182.320275
,,,182.3233
,,,182.328075
,,,182.33275
,,,182.3385
,,,182.3439
,,,182.349375
,,,182.35605
,,,182.3596
,,,182.36625
,,,182.376075
,,,182.382175
,,,182.391125
,,,182.39645
,,,182.401975
,,,182.412175
,,,182.41795
,,,182.42315
,,,182.432025
,,,182.4383
,,,182.44325
,,,182.461425
