SPK_SPKC01a (NA),SPK_SPKC10a (no effect)
139.99765,189.671425
140.01145,189.7078
140.0135,189.71825
140.037325,189.7339
140.101475,189.7773
140.114075,189.794675
140.181925,189.847825
140.1842,189.872475
140.189425,189.951725
140.2106,189.966375
140.221025,189.977975
140.3001,189.99825
140.343325,190.029475
140.40395,190.067475
140.51095,190.079175
140.629225,190.095225
140.6342,190.117125
140.65085,190.127675
140.729575,190.140875
140.7579,190.1565
140.766075,190.182525
140.787225,190.201875
140.79215,190.220775
140.7999,190.235525
140.838,190.2562
140.8481,190.271975
140.8934,190.295625
140.900675,190.314075
141.034725,190.3429
141.0593,190.35675
141.083475,190.379125
141.091125,190.4116
141.1198,190.44455
141.14455,190.535975
141.186175,190.562925
141.20065,190.5736
141.213325,190.58875
141.2147,190.61135
141.255425,190.631225
141.334325,190.673675
141.3419,190.693475
141.385475,190.712475
141.4207,190.73265
141.449325,190.76575
141.519825,190.790525
141.52975,190.821625
141.55995,190.835225
141.581125,190.85435
141.64575,190.8823
141.8172,190.89755
141.831,190.927275
141.857525,190.951975
141.882725,190.97235
141.910525,190.98845
141.92965,191.03925
141.9975,191.064775
142.002775,191.1288
142.1096,191.1523
142.235575,191.1697
142.2385,191.180325
142.25475,191.19455
142.3062,191.20035
142.316775,191.205925
142.346475,191.209825
142.3517,191.215
142.36775,191.221375
142.39115,191.2292
142.39625,191.246625
142.4329,191.324675
142.437,191.3302
142.44655,191.374025
142.45995,191.3868
142.4826,191.403275
142.4907,191.465575
142.555725,191.4815
142.56145,191.527375
142.637625,191.55485
142.643,191.57015
142.7355,191.6471
142.740025,191.687625
142.756975,191.726475
142.7734,191.737825
142.778175,191.7718
142.824725,191.78765
142.87835,191.8329
142.8824,191.860925
142.884475,191.869775
142.934,191.879725
142.937525,191.90635
143.041675,191.978725
143.0728,192.02175
143.155725,192.080575
143.1858,192.116025
143.1909,192.244875
143.2336,192.26625
143.258775,192.2887
143.27365,192.3034
143.281325,192.320675
143.318425,192.329875
143.404825,192.34395
143.414925,192.353925
143.421125,192.36355
143.43925,192.3735
143.467575,192.4204
143.475625,192.4449
143.479975,192.46905
143.5396,192.48745
143.568275,192.5063
143.576725,192.529925
143.622525,192.5446
143.63985,192.58055
143.651,192.5876
143.6782,192.6001
143.694275,192.627675
143.704875,192.665525
143.7087,192.705025
143.7213,192.746025
143.784375,192.7607
143.817675,192.778725
143.885875,192.809025
143.8951,192.83465
143.9127,192.8563
143.922825,192.872925
143.939675,192.891125
143.956,192.914025
143.972775,192.9329
144.025925,192.94295
144.065675,192.967325
144.155475,192.989225
144.181025,193.029125
144.197675,193.04185
144.205225,193.0576
144.31645,193.06495
144.369675,193.0969
144.48455,193.155325
144.4891,193.3013
144.49895,193.324025
144.597625,193.33985
144.6229,193.35325
144.62885,193.36395
144.6438,193.374925
144.66755,193.3835
144.77525,193.408225
144.86225,193.488125
144.867975,193.52175
144.8779,193.536525
144.899625,193.559125
144.9409,193.5976
145.020325,193.6748
145.028775,193.679225
145.03445,193.6948
145.04525,193.709425
145.04675,193.73145
145.05955,193.743225
145.09865,193.780325
145.124825,193.825575
145.138725,193.910275
145.175,193.9263
145.183675,193.9343
145.28735,193.947875
145.291775,193.9692
145.3468,193.990775
145.3824,194.010525
145.40855,194.02625
145.415375,194.0367
145.44455,194.11905
145.4526,194.145525
145.4628,194.160875
145.469575,194.21605
145.5051,194.238175
145.5309,194.268575
145.538925,194.290875
145.55855,194.360675
145.67295,194.36905
145.68305,194.389925
145.68735,194.401275
145.68945,194.420225
145.709425,194.436
145.71785,194.44915
145.734,194.46105
145.73875,194.47755
145.767625,194.487125
145.837025,194.5061
145.84115,194.518975
145.864125,194.530925
145.91135,194.579
145.97275,194.59255
146.080775,194.597325
146.0858,194.621225
146.102975,194.67205
146.127225,194.67855
146.235075,194.707025
146.272175,194.72045
146.2874,194.727025
146.33625,194.7585
146.416825,194.77545
146.491875,194.82335
146.501725,194.912025
146.52475,194.924275
146.55295,194.933475
146.57125,194.941325
146.672325,194.95795
146.67375,194.973875
146.69365,194.9818
146.69805,194.9905
146.720975,195.049625
146.7255,195.1311
146.727225,195.1647
146.752975,195.191775
146.7571,195.200525
146.764075,195.221275
146.822325,195.263425
146.824625,195.280975
146.864925,195.32915
146.874025,195.349425
146.88915,195.4075
146.9088,195.41695
146.930575,195.42845
146.93635,195.4438
146.9383,195.465775
146.93975,195.48755
146.949725,195.502325
146.95205,195.5276
146.982125,195.539125
146.987475,195.566
146.999675,195.575675
147.0126,195.583525
147.020425,195.593925
147.047025,195.62605
147.0621,195.710425
147.0795,195.722875
147.149875,195.78405
147.15635,195.854275
147.204375,195.898575
147.2319,195.9084
147.291825,195.966775
147.316575,195.988075
147.3415,196.003475
147.35195,196.011475
147.35665,196.030925
147.37345,196.121275
147.395825,196.16995
147.42035,196.181175
147.4415,196.1956
147.4506,196.20385
147.456225,196.2352
147.477625,196.27195
147.602825,196.290575
147.6057,196.314025
147.66665,196.34075
147.674175,196.385425
147.68215,196.4092
147.706825,196.44295
147.725975,196.45495
147.766825,196.58875
147.78175,196.601775
147.8149,196.7003
147.818025,196.71455
147.830225,196.75245
147.921025,196.774025
147.9262,196.803525
147.93785,196.813925
147.9483,196.82635
147.952425,196.84625
147.974875,196.85955
147.9963,196.900125
148.019175,196.923775
148.038575,196.956975
148.0505,196.984925
148.0613,196.9974
148.0891,197.065875
148.101225,197.073625
148.118275,197.08845
148.129775,197.124075
148.15485,197.134075
148.18165,197.203075
148.20405,197.258
148.2536,197.270675
148.268875,197.3156
148.28355,197.32785
148.293525,197.35895
148.30035,197.38575
148.31285,197.427575
148.327625,197.456875
148.346175,197.50285
148.357625,197.5301
148.37585,197.5492
148.37795,197.56495
148.3865,197.597125
148.417725,197.61955
148.4608,197.661425
148.526475,197.676225
148.646875,197.6867
148.662175,197.70745
148.69305,197.72195
148.699175,197.745075
148.715075,197.780275
148.75685,197.810225
148.782625,197.838825
148.797925,197.871975
148.8069,197.880275
148.83555,197.8832
148.84475,197.902425
148.9142,197.93655
148.95505,197.95525
148.965925,197.9724
148.991,197.991
149.007175,198.003975
149.013575,198.019625
149.022175,198.0343
149.040625,198.0507
149.057575,198.063875
149.078825,198.094275
149.084975,198.098675
149.107175,198.11655
149.11495,198.13
149.1318,198.176125
149.1595,198.215775
149.17975,198.239175
149.220975,198.29115
149.222325,198.326325
149.226875,198.33745
149.25815,198.3822
149.271025,198.4261
149.278,198.44205
149.283325,198.458075
149.303025,198.47105
149.318125,198.486025
149.325375,198.546725
149.361475,198.594475
149.37,198.615725
149.383775,198.627625
149.4061,198.724825
149.41265,198.774975
149.4307,198.801525
149.438525,198.835475
149.454,198.871275
149.482425,198.88465
149.507675,198.898775
149.6229,198.9069
149.628,198.918525
149.665175,198.9387
149.669475,198.9694
149.732775,198.982775
149.7604,199.00145
149.790775,199.008925
149.8003,199.09235
149.851625,199.154125
149.94665,199.17185
149.96145,199.195075
149.999225,199.2187
150.06495,199.237525
150.099525,199.26355
150.23075,199.2753
150.268425,199.30265
150.282675,199.329375
150.298125,199.34575
150.47525,199.362075
150.476375,199.372725
150.5185,199.4281
150.554325,199.436325
150.558325,199.457925
150.6218,199.4689
150.62675,199.480175
150.653225,199.511675
150.68885,199.52885
150.697475,199.539175
150.767425,199.559325
150.81395,199.6019
150.8183,199.618225
150.84905,199.631875
150.934975,199.6563
150.9538,199.668175
151.086025,199.679225
151.091525,199.69365
151.1013,199.705275
151.13865,199.731175
151.159175,199.797575
151.164575,199.817475
151.1797,199.847275
151.18955,199.860025
151.194475,199.872
151.22115,199.896425
151.226225,199.923725
151.251225,199.95085
151.258825,200.0028
151.264325,200.015875
151.296825,200.028975
151.426175,200.04825
151.468725,200.058325
151.4734,200.0641
151.500275,200.07745
151.513025,200.1363
151.532475,200.15315
151.57645,200.2009
151.5802,200.210225
151.62345,200.21805
151.6969,200.28185
151.702475,200.305325
151.739925,200.325125
151.75395,200.33985
151.7581,200.355725
151.796325,200.379675
151.81265,200.47725
151.889725,200.515375
151.994725,200.5906
152.076225,200.62165
152.081475,200.631775
152.09155,200.64845
152.1036,200.7096
152.1811,200.72035
152.18925,200.73795
152.19665,200.7589
152.20575,200.767625
152.2324,200.794125
152.2391,200.803875
152.243975,200.824775
152.285325,200.842425
152.3973,200.88175
152.408775,200.901325
152.431075,200.9637
152.445225,201.0027
152.487675,201.04255
152.54455,201.070725
152.548675,201.083225
152.56235,201.097425
152.614725,201.18035
152.61665,201.208175
152.666475,201.241025
152.733175,201.25995
152.739225,201.285325
152.756875,201.299625
152.8154,201.352625
152.84515,201.3716
152.8495,201.384175
152.900325,201.391825
152.9042,201.398675
152.979775,201.493225
153.01125,201.523675
153.047375,201.56335
153.05785,201.57985
153.09135,201.603975
153.1066,201.61675
153.159925,201.625075
153.200025,201.673
153.2112,201.693725
153.241625,201.734175
153.2572,201.7812
153.275025,201.82455
153.288775,201.84095
153.29655,201.860175
153.322225,201.875375
153.32865,201.89225
153.3638,201.9415
153.469425,201.993875
153.48215,202.032375
153.493675,202.074475
153.5051,202.095225
153.52615,202.108775
153.5586,202.125775
153.6171,202.14235
153.636525,202.212075
153.658575,202.23665
153.683825,202.2676
153.704175,202.3242
153.7103,202.342725
153.732325,202.36185
153.765125,202.373775
153.855075,202.4008
153.863875,202.41125
153.897675,202.421675
153.971025,202.43275
153.976525,202.4387
153.98585,202.46205
153.987825,202.46465
154.044575,202.508975
154.051975,202.527325
154.05935,202.54605
154.071825,202.561975
154.083625,202.577475
154.11045,202.6008
154.1855,202.605925
154.2806,202.6927
154.28995,202.7061
154.3083,202.721275
154.4053,202.74145
154.445325,202.7895
154.463575,202.807975
154.475775,202.833475
154.507925,202.852575
154.5197,202.8687
154.5842,202.894475
154.6021,202.906975
154.77885,202.918225
154.78555,202.9265
154.80765,202.942825
154.812575,202.9708
154.814325,202.993675
154.830225,203.03435
154.848725,203.06575
154.87015,203.082475
154.889225,203.09335
154.964125,203.1054
154.970825,203.19075
154.99185,203.206575
155.012225,203.278975
155.033175,203.292
155.04845,203.302575
155.05015,203.317125
155.104875,203.344825
155.129075,203.393275
155.13915,203.417225
155.171625,203.467625
155.1865,203.48095
155.1974,203.4902
155.210325,203.51655
155.2193,203.545925
155.224725,203.55435
155.291825,203.611875
155.347925,203.6314
155.354925,203.646475
155.3912,203.683725
155.409525,203.724625
155.421175,203.782925
155.43725,203.800275
155.46235,203.807625
155.47055,203.81805
155.498525,203.831525
155.5116,203.844525
155.516825,203.874125
155.5488,203.9085
155.58285,203.924525
155.61725,203.936225
155.69715,203.9554
155.70725,203.9656
155.7215,203.98895
155.747,204.000525
155.757225,204.051875
155.796625,204.1022
155.83255,204.12555
155.837675,204.224225
155.8762,204.2362
155.886475,204.253025
155.9217,204.272
156.063875,204.2962
156.1256,204.3957
156.14545,204.4103
156.149,204.42075
156.152475,204.429625
156.5897,204.448525
156.59895,204.487775
156.669175,204.54115
156.795925,204.553025
156.845375,204.569425
156.851525,204.603925
156.99495,204.6151
157.088675,204.62725
157.1083,204.655425
157.125425,204.6694
157.192825,204.727175
157.2146,204.743175
157.223225,204.755075
157.232,204.770275
157.2936,204.78375
157.29935,204.79135
157.349875,204.830875
157.353675,204.90525
157.382,204.9601
157.52285,204.973525
157.543375,204.988325
157.59825,205.0042
157.6197,205.039325
157.64205,205.053475
157.7833,205.08105
157.80195,205.11045
157.945075,205.125575
157.970175,205.1969
158.361825,205.224725
158.3639,205.28865
158.396575,205.323825
158.4111,205.342975
158.4721,205.3816
158.5931,205.402075
158.5994,205.4267
158.6438,205.574225
158.6505,205.582875
158.659675,205.634475
158.6837,205.650575
158.703375,205.66455
158.77295,205.6885
158.8596,205.7366
158.90325,205.759225
158.926575,205.771025
158.93455,205.774625
158.9431,205.784
158.95075,205.8014
158.9664,205.80865
158.97745,205.818225
158.98535,205.83855
158.994475,205.8554
159.015575,205.890325
159.0759,205.94445
159.080025,205.95545
159.091575,205.970425
159.10945,205.99325
159.11995,206.009375
159.125325,206.022925
159.22025,206.037325
159.2225,206.051775
159.3307,206.0632
159.35455,206.072125
159.370275,206.10015
159.3839,206.138225
159.3921,206.188
159.41215,206.21425
159.42955,206.25855
159.5877,206.271175
159.60755,206.301175
159.61195,206.3066
159.618125,206.336475
159.632525,206.36175
159.646325,206.3835
159.65435,206.41265
159.67975,206.434
159.69725,206.469725
159.7129,206.52375
159.7272,206.563475
159.746275,206.58795
159.757875,206.5986
159.78275,206.6038
159.8522,206.656025
159.879575,206.6823
159.91435,206.708475
159.9473,206.7173
159.96085,206.73535
159.9827,206.778475
159.990625,206.8126
160.02645,206.846325
160.043075,206.860725
160.0561,206.90375
160.079525,206.926925
160.08535,206.991725
160.106625,207.0007
160.124075,207.03615
160.143875,207.047225
160.224925,207.05355
160.258425,207.118
160.281075,207.14635
160.299625,207.151625
160.310575,207.170525
160.3146,207.309325
160.330825,207.359575
160.3596,207.439725
160.394175,207.465025
160.435975,207.54605
160.456875,207.5579
160.4798,207.683675
160.5065,207.70685
160.562025,207.7207
160.56815,207.729825
160.5822,207.78
160.6924,207.7953
160.703,207.8426
160.77035,207.885475
160.824875,207.939075
160.840625,207.977975
160.842275,208.03995
160.8439,208.04735
160.90115,208.05775
160.923475,208.11975
160.943,208.1923
160.956275,208.204075
160.97205,208.219475
161.012475,208.236675
161.0178,208.4131
161.019925,208.521775
161.07895,208.5383
161.1494,208.574275
161.1735,208.588925
161.188325,208.598225
161.199725,208.608775
161.202375,208.694425
161.223925,208.72015
161.23805,208.7294
161.2504,208.764525
161.2579,208.873175
161.27865,208.89635
161.2957,208.944475
161.340425,208.974925
161.389275,209.082325
161.39615,209.096475
161.4567,209.1163
161.4699,209.142075
161.4733,209.190825
161.4765,209.253375
161.530075,209.267125
161.5443,209.2848
161.6188,209.306925
161.620575,209.3302
161.71975,209.3438
161.762075,209.353425
161.770875,209.432125
161.7749,209.44505
161.799375,209.484725
161.849075,209.493825
161.914675,209.50775
161.9423,209.5257
161.967625,209.544875
161.980825,209.570425
161.985275,209.581725
162.004275,209.608675
162.04675,209.651575
162.053425,209.719525
162.0736,209.74675
162.098675,209.7847
162.1038,209.839775
162.114,209.852825
162.13315,209.893725
162.180525,209.969475
162.2384,210.034775
162.24895,210.06675
162.2613,210.089
162.27955,210.102425
162.283675,210.1245
162.305175,210.149525
162.3243,210.16045
162.349875,210.198475
162.356925,210.2103
162.3699,210.266425
162.437325,210.28645
162.45495,210.317325
162.464175,210.342575
162.504125,210.35765
162.5139,210.389925
162.533125,210.397725
162.596625,210.4381
162.611475,210.470575
162.631575,210.487175
162.633675,210.5525
162.68455,210.6269
162.700575,210.640575
162.746025,210.66285
162.760875,210.7513
162.776275,210.7885
162.8045,210.810075
162.82305,210.8475
162.829325,210.897325
162.859475,210.91225
162.867775,210.9951
162.8766,211.01095
162.896275,211.022375
162.921275,211.038075
162.947775,211.069875
162.981425,211.104775
163.057675,211.130075
163.062775,211.215625
163.0942,211.240425
163.102,211.286575
163.118325,211.3145
163.1517,211.419075
163.259825,211.433425
163.280375,211.443125
163.29335,211.458775
163.310075,211.48945
163.3241,211.511825
163.34355,211.599775
163.362975,211.633
163.372125,211.649925
163.38165,211.671525
163.3861,211.7482
163.455125,211.773675
163.4602,211.7886
163.483725,211.802225
163.524825,211.852
163.56975,211.877625
163.600175,211.8963
163.61925,211.9307
163.707375,211.9482
163.711075,211.984675
163.716525,212.0038
163.72205,212.087175
163.736525,212.14735
163.80105,212.15855
163.833775,212.1895
163.8793,212.252425
163.90425,212.2638
163.9159,212.337625
163.93135,212.35135
163.945825,212.369075
163.977175,212.39165
164.0496,212.43525
164.090575,212.458
164.1357,212.4717
164.187375,212.4923
164.2027,212.523775
164.2289,212.538425
164.232775,212.577375
164.2547,212.596125
164.28015,212.616725
164.30305,212.6284
164.346575,212.64665
164.4255,212.68035
164.428925,212.698025
164.484225,212.7126
164.492725,212.724425
164.5238,212.7368
164.564,212.75355
164.57675,212.811475
164.604075,212.828825
164.615075,212.86505
164.63445,212.89775
164.6625,212.93595
164.676925,212.946875
164.70485,212.972025
164.74415,212.980875
164.778925,213.0312
164.7835,213.106325
164.86075,213.116075
164.90875,213.1258
164.9274,213.133425
164.930725,213.15025
164.96735,213.19705
164.972925,213.270425
164.9984,213.2933
165.01355,213.346225
165.05325,213.381325
165.065125,213.3949
165.085325,213.4182
165.092375,213.477225
165.1061,213.496025
165.12015,213.518125
165.1599,213.5331
165.197875,213.551025
165.295725,213.570625
165.337575,213.582375
165.45755,213.6546
165.48535,213.672325
165.508875,213.68855
165.512425,213.7191
165.5552,213.731625
165.558725,213.78
165.56145,213.82555
165.57815,213.836825
165.598075,213.852575
165.64395,213.88215
165.66465,213.910725
165.705075,213.923875
165.738025,213.963875
165.91135,213.97735
165.912725,214.01555
165.925375,214.031925
166.0255,214.0444
166.04005,214.072525
166.048275,214.08535
166.05155,214.096325
166.0884,214.106775
166.197,214.14465
166.201825,214.151775
166.240175,214.164725
166.289425,214.1844
166.296025,214.230225
166.30935,214.263525
166.315675,214.273325
166.3365,214.3075
166.3699,214.32845
166.3838,214.338375
166.3955,214.3763
166.568075,214.3993
166.6369,214.4262
166.7138,214.439
166.7196,214.465675
166.73595,214.49605
166.74095,214.52905
166.74615,214.5514
166.760575,214.5612
166.79945,214.580725
166.81,214.61715
166.827875,214.635575
166.848375,214.652775
166.851775,214.6782
166.882175,214.70145
166.912725,214.714625
167.0646,214.7361
167.138025,214.737125
167.202275,214.762775
167.247725,214.78205
167.2681,214.83665
167.291075,214.8624
167.309325,214.880875
167.353475,214.889225
167.380425,214.902575
167.409575,214.910375
167.4209,214.940075
167.46915,214.9492
167.4755,214.9658
167.49725,215.0012
167.514825,215.02805
167.54585,215.054575
167.587525,215.102025
167.630725,215.110975
167.715475,215.134
167.74425,215.146975
167.76245,215.17675
167.76515,215.196575
167.81625,215.219925
167.81875,215.238725
167.82055,215.266575
167.862225,215.2809
167.881325,215.3061
167.931975,215.318125
167.976425,215.3363
168.026225,215.351275
168.0314,215.35785
168.0636,215.463275
168.23345,215.485275
168.25555,215.548675
168.273575,215.573225
168.28345,215.57445
168.306075,215.587725
168.310275,215.6195
168.3513,215.643525
168.357,215.717725
168.3856,215.72315
168.394775,215.739825
168.453225,215.765525
168.465875,215.77505
168.49385,215.7938
168.501525,215.80845
168.674725,215.833025
168.683025,215.899175
168.73735,215.920875
168.7775,215.97045
168.7975,215.991025
168.81665,216.00465
168.83755,216.014025
168.92055,216.03495
169.035975,216.078
169.15555,216.1174
169.18265,216.129625
169.1946,216.140125
169.20185,216.1587
169.225825,216.17585
169.23565,216.186575
169.295375,216.199475
169.3092,216.210375
169.372525,216.22635
169.377225,216.260525
169.378625,216.28435
169.3921,216.355825
169.4106,216.369075
169.4326,216.4273
169.4556,216.44355
169.46245,216.451975
169.4937,216.464475
169.5132,216.476575
169.5474,216.5072
169.67695,216.57675
169.68605,216.590475
169.7206,216.6036
169.757875,216.6119
169.822075,216.621425
169.84385,216.6497
169.852575,216.65955
169.855975,216.716675
169.864125,216.735725
169.874325,216.761325
169.892525,216.789825
169.897825,216.811075
169.902075,216.819525
169.98795,216.830275
170.092625,216.928375
170.173625,216.945475
170.18645,216.969
170.193725,216.973775
170.212425,216.9883
170.226,217.0128
170.23995,217.0226
170.266725,217.041725
170.276825,217.0642
170.3195,217.10095
170.349575,217.1213
170.37465,217.13715
170.386375,217.1597
170.401125,217.197675
170.408925,217.21265
170.4629,217.231925
170.494475,217.255875
170.528325,217.27135
170.600425,217.4339
170.612775,217.467825
170.619925,217.48135
170.6291,217.492325
170.6455,217.50165
170.733475,217.523025
170.74625,217.536725
170.75635,217.562075
170.796825,217.5805
170.84955,217.5959
170.904125,217.616925
170.9118,217.630875
170.953875,217.6499
170.9872,217.664175
171.000075,217.790575
171.05625,217.807525
171.119925,217.817975
171.137275,217.82035
171.15415,217.83305
171.17875,217.8453
171.22785,217.872825
171.238525,217.887075
171.289675,217.898
171.32255,217.909925
171.37845,217.923
171.389025,217.938125
171.400125,217.9498
171.44625,217.9615
171.494425,217.984775
171.57965,217.99875
171.58505,218.04765
171.655975,218.0591
171.6614,218.066475
171.684525,218.134225
171.703375,218.1749
171.716925,218.207975
171.73125,218.23925
171.743025,218.273225
171.761225,218.312725
171.7868,218.326025
171.81035,218.368625
171.822875,218.398425
171.86135,218.418225
171.882375,218.436775
171.8833,218.4734
171.90705,218.4985
171.9823,218.51425
172.06605,218.5587
172.1458,218.576475
172.16135,218.5956
172.165175,218.60825
172.168925,218.647575
172.212475,218.6592
172.216925,218.676825
172.23545,218.69585
172.259775,218.7126
172.2689,218.727675
172.286675,218.738825
172.29235,218.799875
172.350275,218.814775
172.404975,218.8302
172.418525,218.953725
172.424775,218.9685
172.429925,218.99035
172.44995,219.00515
172.487025,219.0346
172.617925,219.05955
172.6354,219.095625
172.669525,219.11745
172.70515,219.14845
172.73535,219.1707
172.775475,219.20355
172.816125,219.2282
172.820025,219.24715
172.874225,219.26515
172.888625,219.289425
172.8924,219.305725
172.9231,219.335175
172.947275,219.3599
172.992025,219.381475
173.00795,219.395425
173.0156,219.406175
173.0621,219.42355
173.082375,219.483575
173.113225,219.49635
173.2694,219.52055
173.27425,219.565325
173.282975,219.60665
173.304825,219.65055
173.3328,219.66495
173.36765,219.677425
173.385675,219.6948
173.39165,219.718425
173.4135,219.843875
173.456475,219.86225
173.4674,219.87665
173.4739,219.8867
173.499175,219.900475
173.52675,219.91265
173.533625,219.92905
173.539325,219.94105
173.569975,219.95215
173.586125,219.96415
173.609225,219.972225
173.61915,219.994325
173.634525,220.004375
173.6383,220.0078
173.64385,220.066075
173.68225,220.095025
173.70625,220.139625
173.714325,220.162125
173.733925,220.186525
173.76805,220.35075
173.7739,220.35945
173.846475,220.381025
173.873525,220.399975
173.89135,220.4286
173.897875,220.44565
173.911925,220.4709
173.9641,220.50615
173.9926,220.5635
174.0177,220.715525
174.05795,220.7269
174.0724,220.742725
174.0789,220.756475
174.17905,220.76755
174.185975,220.77775
174.191275,220.817925
174.223025,220.8288
174.27485,220.837275
174.306325,220.879
174.31115,220.920625
174.31585,220.934675
174.3277,220.945275
174.339225,220.96135
174.363725,220.980775
174.372,220.99315
174.3746,221.014775
174.3888,221.026925
174.4111,221.0598
174.468,221.061675
174.514525,221.082275
174.563175,221.103775
174.568275,221.114625
174.6553,221.14935
174.6818,221.179425
174.69085,221.188375
174.7744,221.198225
174.844825,221.210025
174.8699,221.2665
174.883375,221.28855
174.9025,221.3134
174.907425,221.336975
174.915175,221.34735
174.9214,221.354025
174.940625,221.3563
174.9642,221.414
174.98665,221.462325
174.9928,221.519975
174.999625,221.56655
175.016275,221.59825
175.036475,221.60715
175.087925,221.66675
175.092025,221.6786
175.1379,221.726125
175.156725,221.765425
175.193525,221.827025
175.2203,221.829925
175.221525,221.838075
175.25595,221.8554
175.275375,221.862575
175.3062,221.8723
175.334925,221.89335
175.33785,221.90075
175.352875,221.9213
175.400175,221.9542
175.4162,222.0487
175.42945,222.06195
175.43455,222.086775
175.447675,222.095275
175.4636,222.118475
175.48935,222.13205
175.50125,222.14295
175.580975,222.151175
175.6075,222.205775
175.612575,222.26935
175.616575,222.2962
175.6271,222.306725
175.64485,222.37375
175.648925,222.42395
175.65425,222.4519
175.67095,222.4634
175.701525,222.4805
175.74675,222.494025
175.77,222.51915
175.780275,222.528675
175.79145,222.563425
175.82025,222.5648
175.830925,222.57345
175.876,222.6468
175.88095,222.709075
175.9124,222.72005
175.933075,222.734675
175.9629,222.767475
175.981925,222.799525
175.98895,222.888725
176.003025,222.928375
176.00585,222.943475
176.0438,222.989325
176.057,223.0265
176.067525,223.044125
176.106875,223.1324
176.121475,223.150825
176.1271,223.164225
176.168,223.1851
176.2085,223.198875
176.219,223.25595
176.2215,223.309725
176.22405,223.324825
176.313125,223.352025
176.321525,223.3606
176.387075,223.367175
176.39105,223.372375
176.40875,223.4167
176.4099,223.429075
176.443025,223.440425
176.453325,223.49885
176.472775,223.55895
176.488575,223.588825
176.563875,223.6325
176.5841,223.65205
176.5974,223.6735
176.616625,223.683225
176.623025,223.705475
176.633075,223.730625
176.6632,223.74155
176.685675,223.7688
176.7041,223.788275
176.747825,223.840875
176.752925,223.85275
176.78175,223.904475
176.799625,223.9516
176.8076,223.971525
176.8449,223.984825
176.873625,224.00535
176.899425,224.01505
176.939975,224.05235
176.9549,224.0716
176.96055,224.0853
176.96175,224.096875
176.998625,224.124925
177.0244,224.13885
177.0639,224.195025
177.121125,224.263375
177.206525,224.28995
177.208025,224.3017
177.23935,224.32565
177.27225,224.34425
177.35145,224.366825
177.3557,224.3831
177.385275,224.3977
177.410125,224.414675
177.440625,224.4245
177.4547,224.453675
177.495125,224.4799
177.501575,224.49455
177.5057,224.507225
177.515475,224.635125
177.546925,224.653575
177.550975,224.69035
177.563,224.705225
177.616375,224.73695
177.624225,224.750225
177.668,224.764
177.7071,224.77575
177.777725,224.794775
177.814525,224.80775
177.853025,224.8349
177.8685,224.867475
177.89855,224.87725
177.90785,224.895775
177.96595,224.913475
178.07825,224.942875
178.0897,224.974125
178.10575,224.98315
178.155675,224.99315
178.17195,225.0037
178.1766,225.0334
178.233925,225.051875
178.240625,225.09685
178.272025,225.138525
178.384175,225.153025
178.387325,225.16695
178.396575,225.1843
178.42115,225.2005
178.45665,225.23055
178.487025,225.246075
178.491925,225.2617
178.560625,225.28775
178.6311,225.2998
178.74435,225.30775
178.845775,225.330775
178.86045,225.333825
178.942625,225.365475
178.95935,225.404525
178.96355,225.415575
179.029125,225.43815
179.063425,225.469725
179.079775,225.492325
179.0853,225.5471
179.10225,225.648725
179.133075,225.661275
179.180475,225.716375
179.18355,225.725725
179.26315,225.732825
179.2728,225.789375
179.364325,225.800475
179.4733,225.818475
179.54975,225.83885
179.663975,225.850475
179.67395,225.918825
179.69945,225.937025
179.729975,225.9639
179.7653,225.9881
179.77135,225.99905
179.80165,226.012975
179.80665,226.0287
179.863875,226.03875
179.872725,226.070425
179.9267,226.081125
179.936275,226.133925
179.9422,226.1705
180.000275,226.184675
180.024575,226.206675
180.243075,226.23345
180.259825,226.2391
180.309,226.266075
180.316825,226.2921
180.354425,226.302325
180.445825,226.317375
180.4954,226.3714
180.626925,226.3799
180.734225,226.45095
180.739175,226.458775
180.75105,226.489525
180.7617,226.5007
180.784725,226.535625
180.8239,226.62865
180.89855,226.664725
180.94445,226.68015
180.960375,226.7038
180.971825,226.8067
180.974075,226.822775
180.975675,226.87295
180.996325,226.884475
181.0319,226.889025
181.0487,226.92455
181.077575,226.937125
181.0814,227.004725
181.09385,227.12505
181.1041,227.136675
181.134625,227.1447
181.14285,227.214125
181.152225,227.222675
181.2025,227.252425
181.20545,227.25905
181.289925,227.451825
181.304675,227.465625
181.315825,227.48775
181.352,227.542
181.389425,227.598425
181.439225,227.728825
181.4671,227.749825
181.471425,227.764075
181.509775,227.783825
181.54265,227.793875
181.584375,227.81885
181.62635,227.82965
181.651325,227.85985
181.6787,227.90135
181.6849,227.934275
181.759875,227.95775
181.813825,228.029425
181.9209,228.114775
181.930325,228.1333
181.935075,228.192875
181.943275,228.241125
182.002,228.2809
182.29245,228.331325
182.330675,228.3429
182.357725,228.363075
182.361575,228.469725
182.397975,228.485275
182.42715,228.496775
182.43775,228.603575
182.4931,228.6273
182.52415,228.638425
182.574275,228.65645
182.600725,228.669625
182.654225,228.7049
182.6781,228.7588
182.7495,228.775075
182.752825,228.78595
182.764425,228.872875
182.878475,228.90875
182.922825,228.920875
182.9278,228.941675
182.93885,228.980925
183.034875,229.011575
183.04585,229.076775
183.059475,229.09045
183.099625,229.112875
183.1237,229.124125
183.19445,229.24135
183.20525,229.2552
183.2176,229.2746
