SPK_SPKC05a (inhi),SPK_SPKC09b (exc),SPK_SPKC09c (inhi)
546.9038,,532.966725
546.93335,,532.98645
546.9592,,533.00275
546.978475,,533.01455
547.02815,,533.024775
547.05175,,533.0367
547.07885,,533.04375
547.0973,,533.089025
547.129525,,533.135225
547.16185,,533.15595
547.1996,,533.25885
547.239925,,533.2813
547.2522,,533.315125
547.311925,,533.377925
547.373175,,533.407775
547.39915,,533.421875
547.429275,,533.43505
547.4462,,533.447275
547.4777,,533.4602
547.502775,,533.4683
547.53825,,533.4923
547.57075,,533.5083
547.61025,,533.51585
547.63855,,533.530525
547.697075,,533.54835
547.77495,,533.604975
547.812575,,533.628875
547.865075,,533.67
547.883925,,533.7092
547.9177,,533.736125
547.97155,,533.762475
547.9968,,533.793775
548.02585,,533.825625
548.05185,,533.84705
548.065225,,533.8661
548.08925,,533.879525
548.12375,,533.91305
548.148225,,533.92215
548.168025,,533.937125
548.1938,,533.953275
548.211025,,533.9727
548.2269,,533.989075
548.2619,,534.007525
548.303925,,534.024
548.3372,,534.106125
548.370775,,534.1435
548.3905,,534.16885
548.418825,,534.19595
548.472725,,534.2099
548.495625,,534.244475
548.52525,,534.274675
548.5567,,534.29525
548.581075,,534.3317
548.61965,,534.349075
548.65025,,534.3679
548.677025,,534.3825
548.706325,,534.41755
548.7322,,534.43275
548.751825,,534.4618
548.785825,,534.49245
548.82975,,534.5754
548.858775,,534.5959
548.88575,,534.618575
548.8979,,534.636625
548.933925,,534.663325
548.948125,,534.688125
548.998175,,534.699175
549.024625,,534.740525
549.066875,,534.747175
549.11595,,534.77155
549.149675,,534.78485
549.1834,,534.79815
549.231325,,534.813225
549.251525,,534.834025
549.2835,,534.85185
549.30005,,534.875475
549.327325,,534.8841
549.346225,,534.899025
549.364525,,534.932525
549.3846,,534.9507
549.432375,,534.97695
549.463325,,535.0059
549.4952,,535.038225
549.535725,,535.067775
549.5714,,535.0936
549.611825,,535.13
549.638225,,535.15855
549.651575,,535.18865
549.671425,,535.210325
549.7149,,535.25205
549.760825,,535.27345
549.796975,,535.287925
549.8282,,535.30395
549.86475,,535.316875
549.892875,,535.344825
549.922825,,535.353625
549.95355,,535.36455
549.9773,,535.3755
550.0016,,535.392825
550.024325,,535.409775
550.0636,,535.4252
550.08155,,535.4414
550.11485,,535.457125
550.144725,,535.5332
550.1772,,535.5577
550.201425,,535.58225
550.242725,,535.628625
550.269375,,535.7017
550.286575,,535.7158
550.320075,,535.73135
550.335875,,535.741775
550.38555,,535.7557
550.466225,,535.76825
550.489,,535.776775
550.50455,,535.790475
550.5251,,535.806025
550.5789,,535.8196
550.618675,,535.8389
550.647125,,535.877725
550.667725,,535.89955
550.72255,,535.917225
550.732225,,535.939575
550.7475,,535.968075
550.82255,,536.01735
550.85565,,536.036025
550.8813,,536.05625
550.9099,,536.089575
550.934825,,536.12805
550.9661,,536.17425
551.022125,,536.19615
551.0603,,536.208975
551.091625,,536.22275
551.125725,,536.254725
551.162225,,536.266725
551.212475,,536.2803
551.2296,,536.30445
551.25805,,536.383475
551.301725,,536.434225
551.3219,,536.474025
551.34515,,536.503425
551.3652,,536.53715
551.3917,,536.607275
551.41305,,536.63075
551.435,,536.645825
551.479675,,536.663425
551.51905,,536.673875
551.56855,,536.689675
551.5983,,536.7214
551.641175,,536.7364
551.6754,,536.740825
551.695475,,536.751975
551.7261,,536.769525
551.740125,,536.789725
551.794775,,536.8389
551.82115,,536.865075
551.87225,,536.882825
551.89615,,536.898325
551.92,,536.914775
551.98405,,536.94825
552.008825,,536.989
552.035725,,537.0251
552.073,,537.076475
552.104075,,537.14
552.135275,,537.17325
552.172375,,537.2124
552.21695,,537.273775
552.240875,,537.287825
552.260225,,537.305675
552.274425,,537.336225
552.304475,,537.346075
552.321575,,537.3602
552.34755,,537.404025
552.387125,,537.413325
552.419575,,537.430175
552.47305,,537.484775
552.5173,,537.51475
552.539525,,537.5449
552.574775,,537.565125
552.612275,,537.6114
552.635275,,537.63745
552.669475,,537.659375
552.706025,,537.68175
552.7459,,537.70275
552.761025,,537.72515
552.817875,,537.757175
552.83895,,537.787375
552.87385,,537.81125
552.8852,,537.840825
552.8929,,537.858975
552.926075,,537.87305
552.978525,,537.886475
553.002075,,537.918925
553.048375,,537.97325
553.0815,,537.995175
553.1194,,538.027425
553.14655,,538.06925
553.179425,,538.095575
553.232525,,538.137775
553.263675,,538.1668
553.284125,,538.18245
553.307425,,538.216825
553.333375,,538.247075
553.374375,,538.266125
553.399475,,538.3069
553.4251,,538.329725
553.4561,,538.368275
553.477125,,538.41765
553.503925,,538.45855
553.532725,,538.496775
553.559175,,538.53755
553.6008,,538.58355
553.631775,,538.6052
553.6555,,538.62325
553.68285,,538.642675
553.696475,,538.660025
553.726775,,538.677275
553.776025,,538.698325
553.83115,,538.723675
553.8601,,538.7488
553.88525,,538.781275
553.908225,,538.81525
553.93115,,538.835325
553.953575,,538.8432
554.01585,,538.871525
554.043825,,538.904925
554.069325,,538.939425
554.108675,,538.965475
554.1283,,538.994625
554.14305,,539.01135
554.19365,,539.03165
554.2463,,539.0481
554.2921,,539.10455
554.303175,,539.123325
554.32815,,539.162875
554.34365,,539.1847
554.3687,,539.2192
554.40165,,539.241075
554.4259,,539.266175
554.456125,,539.274475
554.474675,,539.300525
554.4989,,539.327475
554.5312,,539.350775
554.551825,,539.374875
554.579225,,539.393625
554.60255,,539.42645
554.625275,,539.464525
554.6356,,539.501475
554.652975,,539.527525
554.669075,,539.557075
554.688125,,539.59065
554.703825,,539.618775
554.73225,,539.64
554.761825,,539.66955
554.796225,,539.675925
554.861475,,539.686225
554.884525,,539.708275
554.9348,,539.72155
554.960625,,539.731175
554.982425,,539.753775
555.07215,,539.769525
555.11205,,539.8068
555.169125,,539.829525
555.2052,,539.849575
555.231875,,539.877025
555.265325,,539.899425
555.2938,,539.9278
555.32055,,539.95145
555.353075,,539.977075
555.3879,,540.02505
555.41255,,540.09645
555.440675,,540.129875
555.46815,,540.13895
555.53995,,540.15545
555.562825,,540.1703
555.586675,,540.185775
555.609825,,540.228575
555.675725,,540.245125
555.69885,,540.26695
555.73075,,540.284725
555.74995,,540.2971
555.786675,,540.3134
555.8152,,540.333975
555.8546,,540.358325
555.913225,,540.37815
555.953525,,540.3908
556.01755,,540.39955
556.0607,,540.418225
556.0932,,540.442425
556.1282,,540.477925
556.154925,,540.48955
556.18955,,540.500925
556.223675,,540.523375
556.257375,,540.54585
556.276675,,540.563525
556.349825,,540.58895
556.36985,,540.64285
556.394,,540.659275
556.427425,,540.679675
556.483075,,540.711775
556.499925,,540.77135
556.51955,,540.800875
556.55825,,540.80515
556.579675,,540.8483
556.604725,,540.87725
556.635875,,540.94235
556.6664,,540.9611
556.6902,,540.97645
556.704075,,540.996
556.73515,,541.0077
556.775775,,541.019025
556.84445,,541.03565
556.8785,,541.05435
556.905325,,541.077875
556.944875,,541.11055
556.97965,,541.1389
557.000025,,541.17925
557.023925,,541.20795
557.0506,,541.228975
557.071325,,541.28645
557.09415,,541.318525
557.129675,,541.3526
557.152575,,541.37675
557.1953,,541.4256
557.2241,,541.446075
557.2846,,541.460525
557.319325,,541.495325
557.3494,,541.523925
557.3783,,541.5678
557.397075,,541.6006
557.426525,,541.6634
557.470175,,541.6888
557.485025,,541.712775
557.571225,,541.7283
557.625575,,541.7394
557.646725,,541.7616
557.66555,,541.785025
557.7032,,541.806725
557.756325,,541.835875
557.79935,,541.853275
557.813475,,541.875075
557.8312,,541.89835
557.8507,,541.925
557.9028,,541.95315
557.927025,,541.978475
557.966375,,542.021675
557.99465,,542.04585
558.0178,,542.07385
558.030425,,542.091375
558.050325,,542.12755
558.0719,,542.165925
558.155925,,542.1863
558.1797,,542.2124
558.202175,,542.2523
558.250275,,542.268075
558.2745,,542.28545
558.31685,,542.307675
558.33515,,542.336375
558.36555,,542.357525
558.3832,,542.387275
558.420275,,542.421725
558.43565,,542.4596
558.4665,,542.5312
558.52015,,542.557975
558.5367,,542.58185
558.553225,,542.6107
558.582775,,542.63575
558.617675,,542.670275
558.6386,,542.70635
558.65195,,542.710575
558.6679,,542.725225
558.68645,,542.759375
558.69925,,542.77345
558.723825,,542.788325
558.757325,,542.83105
558.779075,,542.85475
558.81385,,542.924925
558.8452,,542.944975
558.87835,,542.96565
558.891725,,542.988275
558.9222,,543.02155
558.945175,,543.045625
558.965175,,543.071325
558.9941,,543.102325
559.012425,,543.14475
559.0404,,543.174525
559.05975,,543.211725
559.0804,,543.257925
559.116275,,543.2835
559.1449,,543.31865
559.164075,,543.3549
559.192025,,543.38345
559.2443,,543.411375
559.2662,,543.4441
559.285875,,543.465325
559.304775,,543.545875
559.31925,,543.57645
559.349525,,543.59535
559.371875,,543.614675
559.42955,,543.633825
559.451925,,543.6518
559.54295,,543.674325
559.57335,,543.736725
559.652625,,543.758125
559.672675,,543.78995
559.72805,,543.831125
559.75085,,543.9035
559.7886,,543.96645
559.8149,,543.99895
559.8722,,544.06085
559.90565,,544.087325
559.92455,,544.1167
559.98875,,544.14
560.011075,,544.154125
560.07255,,544.1752
560.1001,,544.205175
560.126325,,544.231725
560.15005,,544.2702
560.18385,,544.29555
560.28555,,544.319975
560.324975,,544.354975
560.371125,,544.381025
560.433375,,544.4151
560.468125,,544.463625
560.485,,544.5332
560.531475,,544.5646
560.561025,,544.608675
560.6051,,544.638675
560.64175,,544.6668
560.6948,,544.709225
560.726475,,544.7316
560.77165,,544.77375
560.7941,,544.8088
560.832975,,544.8301
560.855025,,544.871125
560.9571,,544.9288
560.988,,544.9884
561.0223,,545.040275
561.064125,,545.09025
561.095175,,545.122125
561.1221,,545.1655
561.156125,,545.184025
561.1857,,545.212925
561.2169,,545.2367
561.244025,,545.263075
561.29835,,545.29135
561.3185,,545.315775
561.366025,,545.340425
561.3777,,545.409075
561.409,,545.469975
561.457,,545.5019
561.4799,,545.5225
561.5292,,545.539725
561.5683,,545.56255
561.605575,,545.596875
561.699075,,545.619775
561.741325,,545.644
561.759325,,545.6572
561.773925,,545.6765
561.8527,,545.712425
561.8887,,545.76715
561.908675,,545.799175
561.9435,,545.832175
561.9676,,545.855325
562.014075,,545.889575
562.045425,,545.915175
562.11725,,545.940975
562.1577,,545.97055
562.1789,,546.0047
562.19665,,546.026025
562.22765,,546.07335
562.25735,,546.096725
562.3097,,546.121525
562.358475,,546.146725
562.3903,,546.17145
562.40725,,546.189775
562.4692,,546.21875
562.495025,,546.249675
562.497425,,546.304675
562.516075,,546.340675
562.5491,,546.389825
562.60255,,546.4206
562.65325,,546.4564
562.68565,,546.476625
562.726475,,546.505875
562.76855,,546.52995
562.7925,,546.5438
562.810225,,546.56335
562.83525,,546.597775
562.8538,,546.625775
562.862375,,546.675525
562.887925,,546.71205
562.911175,,546.77145
562.94125,,546.7945
563.02945,,546.805075
563.048925,,546.822325
563.055025,,546.833325
563.07805,,546.849225
563.121625,,546.876125
563.141,,546.90595
563.181575,,546.92935
563.197625,,546.936475
563.224025,,546.95485
563.240625,,546.983525
563.267625,,547.0031
563.294525,,547.0299
563.318475,,547.0673
563.341875,,547.126175
563.36075,,547.2132
563.3836,,547.256475
563.41715,,547.296875
563.453525,,547.3212
563.48385,,547.341325
563.500775,,547.3744
563.528075,,547.40715
563.5644,,547.427725
563.607675,,547.492775
563.664775,,547.520075
563.767475,,547.56405
563.777125,,547.608275
563.816925,,547.671875
563.837,,547.6821
563.851075,,547.744825
563.8717,,547.782975
563.900275,,547.822625
563.933875,,547.86495
563.9482,,547.893325
563.956375,,547.9273
563.965125,,547.964075
563.989125,,547.999375
564.012725,,548.0513
564.07005,,548.1061
564.09285,,548.136925
564.1192,,548.183875
564.152425,,548.207125
564.18235,,548.212775
564.2121,,548.2275
564.242675,,548.25445
564.280775,,548.284275
564.3158,,548.3142
564.3264,,548.345675
564.34255,,548.3829
564.361175,,548.418625
564.384375,,548.44845
564.4386,,548.461375
564.468825,,548.49225
564.4914,,548.525125
564.52225,,548.54475
564.565375,,548.5629
564.618275,,548.579425
564.6662,,548.623675
564.688425,,548.649375
564.717375,,548.68505
564.78255,,548.708925
564.88165,,548.7454
564.90695,,548.790275
564.981675,,548.84365
565.0339,,548.87775
565.043925,,548.898775
565.0796,,548.936225
565.101975,,548.9697
565.138925,,549.0473
565.162325,,549.093325
565.184925,,549.127275
565.21485,,549.159075
565.24045,,549.1882
565.264325,,549.220675
565.2967,,549.260325
565.3246,,549.290725
565.363625,,549.32445
565.4506,,549.3712
565.4892,,549.440975
565.547175,,549.475125
565.57215,,549.4968
565.606375,,549.560575
565.63655,,549.5826
565.6591,,549.6254
565.693075,,549.664175
565.73075,,549.683675
565.7661,,549.7022
565.796975,,549.719975
565.845875,,549.73545
565.9059,,549.767575
565.918825,,549.7854
565.929475,,549.81905
565.966375,,549.903125
566.02,,549.9616
566.0767,,550.01545
566.0964,,550.057625
566.12945,,550.09225
566.141475,,550.1287
566.17095,,550.151475
566.218225,,550.18615
566.24925,,550.219125
566.358475,,550.2418
566.396725,,550.2648
566.427125,,550.283
566.4579,,550.3071
566.488125,,550.333725
566.5428,,550.3758
566.56375,,550.39975
566.614275,,550.457425
566.651,,550.497225
566.6726,,550.517575
566.703775,,550.55915
566.744825,,550.584575
566.7718,,550.662825
566.822675,,550.681725
566.8676,,550.7076
566.919175,,550.737975
566.942325,,550.77445
566.964625,,550.80085
567.002425,,550.833125
567.010875,,550.8594
567.031025,,550.956375
567.072725,,550.976125
567.09835,,550.99795
567.17835,,551.041325
567.202775,,551.093675
567.21435,,551.145975
567.243325,,551.18545
567.26195,,551.209675
567.284275,,551.2318
567.3141,,551.254225
567.3391,,551.32095
567.357325,,551.349
567.3791,,551.3674
567.421375,,551.399025
567.443725,,551.458575
567.479425,,551.477575
567.49965,,551.492425
567.5359,,551.53185
567.55325,,551.55425
567.582225,,551.57135
567.6012,,551.6136
567.6372,,551.644075
567.678925,,551.67
567.71415,,551.6947
567.745025,,551.710675
567.76665,,551.74055
567.850825,,551.796525
567.954875,,551.8246
567.9722,,551.855025
568.00035,,551.884225
568.01395,,551.899625
568.04365,,551.926075
568.075475,,551.950775
568.19425,,551.980875
568.224975,,552.013875
568.245975,,552.0475
568.27905,,552.067475
568.305325,,552.1033
568.347475,,552.152325
568.3883,,552.1944
568.4101,,552.241025
568.43635,,552.26085
568.466275,,552.2931
568.4867,,552.3196
568.505425,,552.36845
568.559725,,552.388625
568.578125,,552.41475
568.6059,,552.452125
568.625675,,552.472125
568.639125,,552.508175
568.652775,,552.52755
568.678825,,552.574325
568.701525,,552.630925
568.752,,552.674175
568.7701,,552.72575
568.8052,,552.75735
568.829675,,552.782775
568.877425,,552.8143
568.8965,,552.826625
568.95795,,552.849225
568.98175,,552.86635
568.990475,,552.88815
568.99555,,552.92485
569.01505,,552.98035
569.07715,,553.01245
569.09445,,553.061225
569.114125,,553.09725
569.140875,,553.147775
569.17645,,553.171975
569.202625,,553.203775
569.26775,,553.236675
569.27915,,553.266
569.2953,,553.281125
569.36695,,553.30675
569.387525,,553.32245
569.405975,,553.342525
569.456675,,553.38155
569.5206,,553.40515
569.5354,,553.4268
569.5617,,553.45565
569.590275,,553.486175
569.61165,,553.519025
569.63715,,553.534575
569.668475,,553.557525
569.6918,,553.581375
569.736375,,553.6037
569.80245,,553.623175
569.838475,,553.6424
569.869625,,553.664
569.899225,,553.6924
569.95735,,553.727025
569.99635,,553.758925
570.01765,,553.8052
570.036975,,553.8599
570.064425,,553.93845
570.09245,,553.95675
570.10635,,553.995025
570.134475,,554.013525
570.174925,,554.03685
570.211425,,554.05805
570.247975,,554.083575
570.2762,,554.10765
570.305125,,554.14
570.3253,,554.162325
570.359675,,554.185725
570.385925,,554.21765
570.41715,,554.244125
570.4563,,554.274525
570.48635,,554.314375
570.5243,,554.34115
570.543975,,554.371675
570.563175,,554.40575
570.5833,,554.433025
570.5968,,554.468925
570.62595,,554.4907
570.69065,,554.503675
570.73335,,554.520175
570.7712,,554.5384
570.806025,,554.5614
570.810325,,554.577875
570.8504,,554.6001
570.9076,,554.624
570.941875,,554.642275
570.9691,,554.6828
571.008925,,554.70195
571.041475,,554.7167
571.06955,,554.75325
571.0992,,554.804775
571.12765,,554.839775
571.155675,,554.900575
571.1824,,554.924575
571.294175,,554.954275
571.317775,,554.9728
571.40075,,554.992775
571.500125,,555.02785
571.5374,,555.047275
571.561125,,555.066525
571.609525,,555.088825
571.66785,,555.1193
571.69955,,555.130025
571.728025,,555.14075
571.7569,,555.160275
571.788375,,555.1901
571.815225,,555.2238
571.89145,,555.28045
571.917125,,555.313375
571.977525,,555.365525
572.02425,,555.4088
572.04145,,555.4125
572.07935,,555.429875
572.1091,,555.451775
572.171725,,555.4726
572.199475,,555.4983
572.247475,,555.518075
572.27555,,555.5346
572.32835,,555.551475
572.3624,,555.57855
572.392725,,555.6091
572.41945,,555.63245
572.459475,,555.659175
572.5027,,555.67795
572.54285,,555.69495
572.574075,,555.720925
572.61485,,555.755325
572.65705,,555.783375
572.710075,,555.8081
572.770225,,555.829325
572.810225,,555.906625
572.8729,,555.944125
572.909825,,555.960175
572.9463,,555.98445
572.9923,,556.0126
573.01435,,556.04525
573.0572,,556.071925
573.086875,,556.0955
573.11425,,556.11765
573.16505,,556.167725
573.219875,,556.19155
573.246575,,556.22605
573.277325,,556.250175
573.316375,,556.293925
573.3659,,556.32035
573.40875,,556.3544
573.499875,,556.414475
573.5257,,556.43715
573.56435,,556.4511
573.591875,,556.471
573.619225,,556.48295
573.67015,,556.49945
573.70535,,556.5215
573.745,,556.5339
573.82675,,556.55275
573.8593,,556.57335
573.890325,,556.5858
573.940525,,556.6061
573.97985,,556.630425
574.039975,,556.650225
574.06965,,556.6637
574.105825,,556.692375
574.1584,,556.7099
574.188025,,556.72525
574.2139,,556.740675
574.241325,,556.7617
574.282625,,556.7986
574.32935,,556.832075
574.369925,,556.878275
574.403375,,556.982675
574.431925,,557.015125
574.46645,,557.0379
574.509775,,557.07465
574.555975,,557.107275
574.615225,,557.133325
574.6356,,557.169475
574.708425,,557.19945
574.742125,,557.2474
574.76645,,557.2723
574.813725,,557.2869
574.844625,,557.310225
574.896275,,557.335225
574.995125,,557.3556
575.02965,,557.38865
575.094075,,557.418175
575.139425,,557.451225
575.173475,,557.489825
575.217975,,557.54935
575.26245,,557.589
575.341975,,557.61965
575.375725,,557.693625
575.42595,,557.716075
575.4885,,557.756575
575.52135,,557.808825
575.57255,,557.82715
575.59715,,557.862775
575.635525,,557.9001
575.6537,,557.931875
575.68295,,557.95385
575.706925,,557.977775
575.731325,,558.00075
575.74475,,558.02195
575.80705,,558.048625
575.83255,,558.064325
575.8698,,558.089275
575.915525,,558.1628
575.9683,,558.210375
576.004275,,558.233325
576.030825,,558.292975
576.06545,,558.313575
576.113925,,558.33875
576.189475,,558.362875
576.194625,,558.36885
576.216125,,558.39045
576.24545,,558.41305
576.26725,,558.4666
576.291375,,558.494225
576.318675,,558.534825
576.33865,,558.572675
576.369975,,558.60425
576.39805,,558.6391
576.431375,,558.674375
576.452525,,558.701975
576.489975,,558.71745
576.5086,,558.74005
576.540325,,558.747075
576.5647,,558.765375
576.58845,,558.807525
576.61665,,558.8406
576.663225,,558.866475
576.6877,,558.89705
576.707975,,558.9398
576.74115,,558.973775
576.763925,,559.018925
576.77515,,559.04635
576.79775,,559.1098
576.819575,,559.141375
576.838575,,559.172025
576.873525,,559.193375
576.903225,,559.2421
576.938675,,559.262175
576.96805,,559.303
577.0107,,559.3543
577.0715,,559.37945
577.090925,,559.4198
577.126775,,559.44235
577.152025,,559.46895
577.19555,,559.48765
577.21975,,559.5056
577.2572,,559.539525
577.27375,,559.572275
577.319525,,559.60295
577.3468,,559.62305
577.378025,,559.64555
577.455325,,559.665225
577.493,,559.694725
577.535225,,559.7189
577.568075,,559.740475
577.59835,,559.77205
577.629225,,559.805825
577.650575,,559.837675
577.678525,,559.87115
577.711425,,559.896325
577.743125,,559.925725
577.8161,,559.9463
577.85245,,559.965225
577.9315,,559.987825
577.960125,,560.027225
577.98995,,560.06785
578.0338,,560.111175
578.05375,,560.158825
578.08395,,560.200975
578.101225,,560.22045
578.1185,,560.2388
578.142525,,560.2638
578.17245,,560.28035
578.21195,,560.31515
578.2455,,560.32725
578.3014,,560.3405
578.321875,,560.3567
578.34095,,560.365
578.3599,,560.38035
578.400475,,560.39345
578.424975,,560.4119
578.44855,,560.427975
578.4695,,560.473375
578.51825,,560.5265
578.568375,,560.5528
578.58845,,560.5984
578.601675,,560.64595
578.627025,,560.738425
578.70645,,560.75955
578.75935,,560.770475
578.802475,,560.77825
578.848925,,560.792375
578.875925,,560.85165
578.9015,,560.867575
578.95125,,560.885
579.029375,,560.91185
579.058075,,560.93345
579.104225,,560.98205
579.1428,,561.02065
579.1691,,561.044275
579.235025,,561.129275
579.289025,,561.1552
579.316925,,561.19855
579.349875,,561.2472
579.376875,,561.269675
579.394875,,561.2945
579.433075,,561.33595
579.473425,,561.35185
579.5008,,561.3762
579.52695,,561.39225
579.549725,,561.405475
579.5732,,561.4233
579.629025,,561.436475
579.6661,,561.451325
579.736,,561.4671
579.7526,,561.486475
579.8391,,561.515825
579.891625,,561.565475
579.924425,,561.63115
579.960875,,561.65075
579.9881,,561.68995
580.018475,,561.7406
580.0771,,561.7626
580.10045,,561.780225
580.127925,,561.796275
580.146275,,561.80955
580.1924,,561.8354
580.218725,,561.848625
580.241475,,561.8889
580.2577,,561.94655
580.286675,,562.051
580.326125,,562.08195
580.35015,,562.104525
580.380775,,562.123675
580.460125,,562.142325
580.483475,,562.16515
580.51275,,562.177
580.5301,,562.186425
580.54675,,562.20165
580.57015,,562.220775
580.579875,,562.242325
580.59705,,562.28945
580.61655,,562.325225
580.65145,,562.36495
580.691,,562.40345
580.71375,,562.437775
580.736525,,562.464425
580.833925,,562.493775
580.87595,,562.513625
580.8954,,562.5276
580.932175,,562.539175
580.964975,,562.547125
581.02195,,562.5607
581.065675,,562.568525
581.103525,,562.5729
581.13165,,562.585875
581.1679,,562.60075
581.197775,,562.616925
581.2555,,562.630475
581.282425,,562.66755
581.3086,,562.695075
581.346825,,562.712875
581.37005,,562.733
581.396975,,562.77495
581.4138,,562.805275
581.44785,,562.827975
581.479325,,562.843475
581.508325,,562.866325
581.53145,,562.87585
581.55715,,562.88985
581.584225,,562.89825
581.64015,,562.94705
581.6943,,562.966225
581.741475,,562.983225
581.773125,,563.047525
581.790275,,563.077375
581.820625,,563.1145
581.850525,,563.151975
581.872625,,563.164325
581.904375,,563.184125
581.941475,,563.190775
581.964375,,563.20415
581.999225,,563.216925
582.021025,,563.230875
582.09645,,563.2338
582.1318,,563.246875
582.1736,,563.2605
582.2305,,563.27465
582.256,,563.290575
582.288525,,563.3153
582.3085,,563.328725
582.340425,,563.3567
582.366225,,563.3748
582.4998,,563.399125
582.524075,,563.42385
582.613325,,563.438925
582.62365,,563.487375
582.670825,,563.504275
582.687575,,563.5226
582.7718,,563.5574
582.786325,,563.590525
582.808425,,563.635775
582.82925,,563.669175
582.84895,,563.693775
582.8677,,563.7484
582.891675,,563.7757
582.9253,,563.7949
582.947725,,563.8087
582.9795,,563.825925
583.088575,,563.872175
583.144875,,563.8908
583.172575,,563.913425
583.21585,,563.938275
583.2629,,563.950575
583.283925,,563.959975
583.304725,,563.975225
583.325175,,564.006625
583.33975,,564.038225
583.355675,,564.061
583.378225,,564.0874
583.415,,564.12855
583.431275,,564.148825
583.452825,,564.182925
583.485225,,564.21155
583.505675,,564.24905
583.605225,,564.28455
583.631525,,564.316125
583.66695,,564.340075
583.696075,,564.380925
583.8016,,564.42375
583.82535,,564.473575
583.90505,,564.504125
583.9386,,564.53155
583.959775,,564.57705
583.984175,,564.6082
583.999325,,564.652475
584.033175,,564.672125
584.053575,,564.700375
584.10955,,564.73005
584.1577,,564.7585
584.2,,564.785875
584.217975,,564.8129
584.24935,,564.85005
584.27235,,564.88465
584.297625,,564.913175
584.315425,,564.940775
584.35245,,564.957875
584.3716,,564.981575
584.40215,,564.995625
584.426575,,565.00675
584.452525,,565.0281
584.474725,,565.049
584.502675,,565.068475
584.5373,,565.083375
584.563625,,565.115675
584.582975,,565.139275
584.615725,,565.1648
584.653025,,565.1875
584.681775,,565.21385
584.70255,,565.23835
584.7309,,565.270225
584.756525,,565.301625
584.8051,,565.329075
584.82505,,565.353
584.851675,,565.39485
584.873525,,565.448725
584.8919,,565.476075
584.916,,565.506125
584.943275,,565.539375
584.96735,,565.5595
585.004975,,565.5793
585.038825,,565.611125
585.06955,,565.631275
585.11995,,565.644525
585.1359,,565.661325
585.17165,,565.679775
585.2251,,565.72105
585.257075,,565.7503
585.274075,,565.79595
585.301275,,565.8294
585.322025,,565.853525
585.3386,,565.870825
585.367625,,565.888
585.399075,,565.901475
585.4309,,565.916775
585.462925,,565.931825
585.510875,,565.949125
585.528625,,565.963175
585.562375,,565.9945
585.58665,,566.04865
585.592525,,566.07415
585.650175,,566.09685
585.680525,,566.12485
585.704225,,566.142675
585.72555,,566.163375
585.749,,566.211725
585.7755,,566.235775
585.809875,,566.301575
585.85635,,566.35645
585.88285,,566.37945
585.905075,,566.3953
585.950075,,566.4131
585.972225,,566.462
586.020125,,566.48035
586.0458,,566.512175
586.0654,,566.539175
586.102175,,566.567375
586.1263,,566.595925
586.15495,,566.62245
586.1819,,566.6425
586.200525,,566.650875
586.256475,,566.6708
586.28515,,566.73835
586.305875,,566.75945
586.332925,,566.80475
586.366,,566.894
586.415225,,566.9433
586.446925,,566.965425
586.467325,,566.9873
586.508725,,567.000175
586.57335,,567.018025
586.603275,,567.038775
586.639375,,567.074925
586.67835,,567.09555
586.71555,,567.121725
586.744025,,567.150375
586.765875,,567.1678
586.786475,,567.191225
586.81155,,567.208125
586.827475,,567.22525
586.87635,,567.242725
586.911925,,567.256075
586.92775,,567.2864
586.940125,,567.317375
586.9565,,567.329775
587.015275,,567.348775
587.0561,,567.3624
587.0921,,567.372225
587.1156,,567.381775
587.12815,,567.400725
587.15975,,567.427225
587.179725,,567.4827
587.203975,,567.51135
587.22425,,567.542775
587.26855,,567.5689
587.31095,,567.602225
587.336775,,567.6249
587.390675,,567.656925
587.4046,,567.68105
587.43345,,567.697525
587.4462,,567.731725
587.472275,,567.76795
587.484875,,567.79435
587.5096,,567.843475
587.5354,,567.903025
587.55645,,567.973175
587.589725,,567.9912
587.604475,,568.0232
587.658525,,568.049925
587.6859,,568.0676
587.730875,,568.098725
587.7546,,568.1323
587.786375,,568.153575
587.83165,,568.16445
587.84165,,568.195275
587.8718,,568.226575
587.9113,,568.2696
587.948125,,568.312575
587.970975,,568.359825
588.01325,,568.4064
588.032425,,568.426825
588.05405,,568.45875
588.074875,,568.480175
588.092125,,568.5147
588.141575,,568.53355
588.1708,,568.553925
588.20125,,568.5722
588.24905,,568.592775
588.32,,568.61535
588.345625,,568.628325
588.372125,,568.64965
588.405275,,568.67465
588.437975,,568.7103
588.45365,,568.737375
588.46785,,568.761875
588.49085,,568.795325
588.4945,,568.80895
588.509325,,568.8272
588.526075,,568.85225
588.53725,,568.8796
588.560575,,568.90675
588.576975,,568.936425
588.613,,568.948775
588.656575,,568.97585
588.705775,,568.9944
588.731925,,569.02405
588.758675,,569.067575
588.78195,,569.086375
588.8093,,569.15675
588.8395,,569.177325
588.872825,,569.198975
588.913975,,569.215
588.9445,,569.24265
588.989425,,569.296325
589.006775,,569.31315
589.030875,,569.335525
589.0691,,569.3599
589.0797,,569.37365
589.0917,,569.38695
589.107775,,569.406275
589.1352,,569.43935
589.1597,,569.472925
589.21445,,569.47695
589.2196,,569.48145
589.252175,,569.502275
589.30105,,569.5132
589.334275,,569.526775
589.35295,,569.54245
589.411875,,569.556575
589.438625,,569.574025
