SPK_SPKC10a (excited),SPK_SPKC12a (NA),SPK_SPKC13a (NA),SPK_SPKC14a (no effect),SPK_SPKC16a (NA)
,87.77265,,,
,87.786975,,,
,87.82965,,,
,87.893975,,,
,88.1228,,,
,88.1356,,,
,88.14665,,,
,88.165625,,,
,88.204375,,,
,88.21655,,,
,88.22885,,,
,88.246625,,,
,88.2585,,,
,88.26815,,,
,88.29955,,,
,88.34675,,,
,88.371275,,,
,88.406725,,,
,88.42225,,,
,88.437575,,,
,88.4526,,,
,88.478575,,,
,88.53295,,,
,88.577025,,,
,88.596175,,,
,88.6847,,,
,88.770175,,,
,88.7846,,,
,88.80575,,,
,88.823975,,,
,88.845025,,,
,88.85575,,,
,88.86585,,,
,88.869225,,,
,88.879275,,,
,88.9069,,,
,88.921075,,,
,88.927175,,,
,89.01295,,,
,89.02575,,,
,89.033625,,,
,89.049225,,,
,89.050875,,,
,89.058525,,,
,89.10635,,,
,89.160375,,,
,89.1695,,,
,89.179,,,
,89.18775,,,
,89.208425,,,
,89.26435,,,
,89.3416,,,
,89.426375,,,
,89.47555,,,
,89.483375,,,
,89.511775,,,
,89.517325,,,
,89.52845,,,
,89.534425,,,
,89.576875,,,
,89.5845,,,
,89.631125,,,
,89.659475,,,
,89.67975,,,
,89.69345,,,
,89.721675,,,
,89.742,,,
,89.763375,,,
,89.807025,,,
,89.823275,,,
,89.85965,,,
,89.892925,,,
,89.9209,,,
,89.928925,,,
,89.9973,,,
,90.013375,,,
,90.023075,,,
,90.0391,,,
,90.0458,,,
,90.070675,,,
,90.193725,,,
,90.27755,,,
,90.28735,,,
,90.3775,,,
,90.418975,,,
,90.440275,,,
,90.44875,,,
,90.4538,,,
,90.469825,,,
,90.4858,,,
,90.4924,,,
,90.5438,,,
,90.56145,,,
,90.587775,,,
,90.590125,,,
,90.64525,,,
,90.7191,,,
,90.739025,,,
,90.766025,,,
,90.79125,,,
,90.79555,,,
,90.81055,,,
,90.84305,,,
,90.890425,,,
,90.903775,,,
,90.927475,,,
,90.941025,,,
,90.9711,,,
,91.008775,,,
,91.031075,,,
,91.03945,,,
,91.066475,,,
,91.11185,,,
,91.125925,,,
,91.186175,,,
,91.223775,,,
,91.377175,,,
,91.40065,,,
,91.458125,,,
,91.4842,,,
,91.51195,,,
,91.5244,,,
,91.52965,,,
,91.5463,,,
,91.567125,,,
,91.579375,,,
,91.601975,,,
,91.631475,,,
,91.68495,,,
,91.742575,,,
,91.7716,,,
,91.78655,,,
,91.91745,,,
,92.0269,,,
,92.0443,,,
,92.073125,,,
,92.0794,,,
,92.106725,,,
,92.1325,,,
,92.15855,,,
,92.16675,,,
,92.19915,,,
,92.208325,,,
,92.2205,,,
,92.23285,,,
,92.27125,,,
,92.313875,,,
,92.369775,,,
,92.4004,,,
,92.59575,,,
,92.6102,,,
,92.615525,,,
,92.62535,,,
,92.64805,,,
,92.657925,,,
,92.681175,,,
,92.689025,,,
,92.74435,,,
,92.753775,,,
,92.793775,,,
,92.80255,,,
,92.815375,,,
,92.864075,,,
,92.8772,,,
,92.93905,,,
,92.98855,,,
,93.02715,,,
,93.044125,,,
,93.079025,,,
,93.09785,,,
,93.112675,,,
,93.1357,,,
,93.199675,,,
,93.279625,,,
,93.328425,,,
,93.376175,,,
,93.3867,,,
,93.413825,,,
,93.436425,,,
,93.446425,,,
,93.4612,,,
,93.474525,,,
,93.50115,,,
,93.522825,,,
,93.5416,,,
,93.56325,,,
,93.655025,,,
,93.7121,,,
,93.7852,,,
,93.811575,,,
,93.84375,,,
,93.90465,,,
,93.922,,,
,93.9393,,,
,93.94845,,,
,93.959525,,,
,94.023375,,,
,94.061425,,,
,94.11425,,,
,94.11655,,,
,94.152675,,,
,94.190125,,,
,94.2315,,,
,94.2609,,,
,94.278075,,,
,94.319575,,,
,94.37465,,,
,94.3882,,,
,94.3977,,,
,94.405225,,,
,94.43505,,,
,94.47435,,,
,94.4862,,,
,94.5026,,,
,94.570375,,,
,94.58075,,,
,94.591275,,,
,94.6,,,
,94.6356,,,
,94.6588,,,
,94.6972,,,
,94.709375,,,
,94.716375,,,
,94.734125,,,
,94.8035,,,
,94.818225,,,
,94.856175,,,
,94.8761,,,
,94.95495,,,
,94.987225,,,
,95.035625,,,
,95.062425,,,
,95.101325,,,
,95.12085,,,
,95.134725,,,
,95.1369,,,
,95.1498,,,
,95.16325,,,
,95.1706,,,
,95.173425,,,
,95.209675,,,
,95.22185,,,
,95.230475,,,
,95.231925,,,
,95.244875,,,
,95.346875,,,
,95.360725,,,
,95.364025,,,
,95.38425,,,
,95.438,,,
,95.46525,,,
,95.4853,,,
,95.49535,,,
,95.509025,,,
,95.523775,,,
,95.53355,,,
,95.547225,,,
,95.57665,,,
,95.58715,,,
,95.6112,,,
,95.62635,,,
,95.64935,,,
,95.6583,,,
,95.69875,,,
,95.714175,,,
,95.72525,,,
,95.732925,,,
,95.818375,,,
,95.82895,,,
,95.9323,,,
,95.944775,,,
,95.95675,,,
,95.976,,,
,95.99645,,,
,96.0049,,,
,96.0486,,,
,96.10515,,,
,96.146275,,,
,96.159775,,,
,96.1861,,,
,96.19845,,,
,96.2091,,,
,96.2259,,,
,96.2397,,,
,96.246375,,,
,96.25475,,,
,96.280425,,,
,96.296325,,,
,96.327025,,,
,96.397825,,,
,96.41605,,,
,96.43465,,,
,96.45775,,,
,96.47895,,,
,96.56655,,,
,96.584525,,,
,96.606975,,,
,96.635375,,,
,96.703725,,,
,96.72945,,,
,96.74855,,,
,96.791425,,,
,96.8079,,,
,96.81935,,,
,96.838225,,,
,96.8461,,,
,96.873875,,,
,96.9056,,,
,96.929325,,,
,96.95025,,,
,96.968625,,,
,97.084525,,,
,97.107975,,,
,97.11955,,,
,97.130425,,,
,97.16115,,,
,97.180525,,,
,97.237325,,,
,97.327975,,,
,97.434525,,,
,97.51535,,,
,97.527725,,,
,97.56995,,,
,97.571,,,
,97.59545,,,
,97.618675,,,
,97.6487,,,
,97.7366,,,
,97.743825,,,
,97.808725,,,
,97.866975,,,
,97.879275,,,
,97.918025,,,
,97.94125,,,
,97.96185,,,
,97.9744,,,
,98.025875,,,
,98.119725,,,
,98.138325,,,
,98.159225,,,
,98.242775,,,
,98.2577,,,
,98.2767,,,
,98.282875,,,
,98.393075,,,
,98.55945,,,
,98.610325,,,
,98.622475,,,
,98.644175,,,
,98.648425,,,
,98.712075,,,
,98.7587,,,
,98.8287,,,
,98.900125,,,
,98.981375,,,
,98.99915,,,
,99.049,,,
,99.193175,,,
,99.257525,,,
,99.453175,,,
,99.517125,,,
,99.648875,,,
,99.7829,,,
,99.839175,,,
,99.86995,,,
,99.886025,,,
,99.938925,,,
,99.95745,,,
,99.9783,,,
,100.09845,,,
,100.24485,,,
,100.260025,,,
,100.369225,,,
,100.4525,,,
,100.48545,,,
,100.505475,,,
,100.539525,,,
,100.58565,,,
,100.6136,,,
,100.661975,,,
,100.677975,,,
,100.8485,,,
,100.879875,,,
,100.91465,,,
,101.00005,,,
,101.034625,,,
,101.049875,,,
,101.0584,,,
,101.07655,,,
,101.08955,,,
,101.09715,,,
,101.121225,,,
,101.1547,,,
,101.17655,,,
,101.1852,,,
,101.206125,,,
,101.23005,,,
,101.251925,,,
,101.26905,,,
,101.277275,,,
,101.289775,,,
,101.298475,,,
,101.334075,,,
,101.3453,,,
,101.395925,,,
,101.420075,,,
,101.457025,,,
,101.571225,,,
,101.597175,,,
,101.6281,,,
,101.6438,,,
,101.65635,,,
,101.664325,,,
,101.67955,,,
,101.69365,,,
,101.70735,,,
,101.716375,,,
,101.7264,,,
,101.7523,,,
,101.7607,,,
,101.7766,,,
,101.78445,,,
,101.7911,,,
,101.799,,,
,101.834,,,
,101.860425,,,
,101.886725,,,
,101.905825,,,
,101.9153,,,
,101.94325,,,
,102.018175,,,
,102.05285,,,
,102.07255,,,
,102.09695,,,
,102.107875,,,
,102.12465,,,
,102.3216,,,
,102.33065,,,
,102.34965,,,
,102.373075,,,
,102.39,,,
,102.3956,,,
,102.445175,,,
,102.485625,,,
,102.49475,,,
,102.53505,,,
,102.555675,,,
,102.58875,,,
,102.596725,,,
,102.62845,,,
,102.635925,,,
,102.6535,,,
,102.664475,,,
,102.685675,,,
,102.733175,,,
,102.77515,,,
,102.828625,,,
,102.8779,,,
,102.887475,,,
,102.902975,,,
,102.92795,,,
,102.94755,,,
,102.962075,,,
,102.979325,,,
,102.991225,,,
,103.00525,,,
,103.0178,,,
,103.03895,,,
,103.07215,,,
,103.10045,,,
,103.1548,,,
,103.18715,,,
,103.26845,,,
,103.316725,,,
,103.3332,,,
,103.43985,,,
,103.4481,,,
,103.5252,,,
,103.619225,,,
,103.70715,,,
,103.710175,,,
,103.7162,,,
,103.749525,,,
,103.77345,,,
,103.787625,,,
,103.8167,,,
,103.897775,,,
,103.90885,,,
,103.98855,,,
,104.012725,,,
,104.033025,,,
,104.054325,,,
,104.072625,,,
,104.15475,,,
,104.1704,,,
,104.174,,,
,104.186375,,,
,104.1979,,,
,104.2253,,,
,104.2343,,,
,104.2442,,,
,104.264675,,,
,104.31765,,,
,104.331375,,,
,104.356275,,,
,104.36835,,,
,104.3982,,,
,104.43365,,,
,104.523975,,,
,104.71425,,,
,104.72285,,,
,104.7549,,,
,104.7828,,,
,104.78515,,,
,104.793875,,,
,104.8086,,,
,104.828025,,,
,104.840525,,,
,104.857225,,,
,104.89315,,,
,104.926775,,,
,104.954725,,,
,104.977175,,,
,105.0117,,,
,105.103925,,,
,105.294925,,,
,105.314925,,,
,105.342275,,,
,105.363325,,,
,105.3738,,,
,105.4761,,,
,105.4873,,,
,105.50295,,,
,105.553375,,,
,105.577875,,,
,105.62255,,,
,105.656525,,,
,105.68245,,,
,105.724325,,,
,105.73395,,,
,105.744025,,,
,105.7582,,,
,105.838425,,,
,105.87385,,,
,105.8831,,,
,105.891525,,,
,105.90665,,,
,105.951725,,,
,105.96615,,,
,105.9928,,,
,106.01995,,,
,106.033025,,,
,106.06095,,,
,106.10045,,,
,106.126875,,,
,106.148025,,,
,106.179475,,,
,106.227075,,,
,106.2527,,,
,106.292425,,,
,106.31445,,,
,106.32515,,,
,106.3355,,,
,106.3574,,,
,106.367075,,,
,106.377575,,,
,106.38725,,,
,106.402975,,,
,106.413425,,,
,106.43605,,,
,106.45295,,,
,106.464,,,
,106.5012,,,
,106.540325,,,
,106.6021,,,
,106.641875,,,
,106.6665,,,
,106.6914,,,
,106.703375,,,
,106.7178,,,
,106.74415,,,
,106.779175,,,
,106.81545,,,
,106.824875,,,
,106.931225,,,
,106.953775,,,
,106.967625,,,
,107.014975,,,
,107.0958,,,
,107.10835,,,
,107.159775,,,
,107.216075,,,
,107.245825,,,
,107.256425,,,
,107.2645,,,
,107.2758,,,
,107.287675,,,
,107.323925,,,
,107.373575,,,
,107.43555,,,
,107.4497,,,
,107.463525,,,
,107.4885,,,
,107.5449,,,
,107.623475,,,
,107.733075,,,
,107.775425,,,
,107.7993,,,
,107.866775,,,
,107.8808,,,
,107.91145,,,
,107.917575,,,
,107.943225,,,
,107.968225,,,
,108.010175,,,
,108.024475,,,
,108.0782,,,
,108.105825,,,
,108.162325,,,
,108.17535,,,
,108.194275,,,
,108.225775,,,
,108.27365,,,
,108.291175,,,
,108.302975,,,
,108.424725,,,
,108.445425,,,
,108.48325,,,
,108.510625,,,
,108.5285,,,
,108.55265,,,
,108.641325,,,
,108.68975,,,
,108.7105,,,
,108.746675,,,
,108.814775,,,
,108.87175,,,
,108.952925,,,
,108.957025,,,
,108.97415,,,
,108.99775,,,
,109.044325,,,
,109.132675,,,
,109.1423,,,
,109.175175,,,
,109.1973,,,
,109.21195,,,
,109.230925,,,
,109.256425,,,
,109.277975,,,
,109.2864,,,
,109.302375,,,
,109.327775,,,
,109.337325,,,
,109.38105,,,
,109.393375,,,
,109.524475,,,
,109.60035,,,
,109.6148,,,
,109.628775,,,
,109.661025,,,
,109.6743,,,
,109.68935,,,
,109.698,,,
,109.72055,,,
,109.73095,,,
,109.779075,,,
,109.828825,,,
,109.838025,,,
,109.845925,,,
,109.89545,,,
,109.924175,,,
,109.943075,,,
,109.958375,,,
,110.020675,,,
,110.03385,,,
,110.068275,,,
,110.08475,,,
,110.107525,,,
,110.122425,,,
,110.1414,,,
,110.174975,,,
,110.1922,,,
,110.246325,,,
,110.259575,,,
,110.27335,,,
,110.28705,,,
,110.3014,,,
,110.4613,,,
,110.557575,,,
,110.629725,,,
,110.6824,,,
,110.6902,,,
,110.700775,,,
,110.744725,,,
,110.826525,,,
,110.898225,,,
,110.916575,,,
,111.05775,,,
,111.102975,,,
,111.19205,,,
,111.207225,,,
,111.2213,,,
,111.236725,,,
,111.244175,,,
,111.277525,,,
,111.296075,,,
,111.339325,,,
,111.353125,,,
,111.369225,,,
,111.422,,,
,111.4515,,,
,111.47125,,,
,111.54225,,,
,111.579925,,,
,111.5999,,,
,111.823425,,,
,111.83675,,,
,111.8762,,,
,111.884375,,,
,111.91475,,,
,111.950025,,,
,112.0337,,,
,112.112425,,,
,112.121175,,,
,112.1398,,,
,112.1522,,,
,112.168275,,,
,112.204875,,,
,112.2361,,,
,112.29715,,,
,112.305925,,,
,112.6102,,,
,112.651275,,,
,112.6963,,,
,112.728725,,,
,112.7328,,,
,112.7492,,,
,112.77645,,,
,112.798625,,,
,112.86075,,,
,112.8692,,,
,112.97965,,,
,113.0019,,,
,113.0272,,,
,113.040925,,,
,113.054625,,,
,113.08955,,,
,113.150575,,,
,113.16465,,,
,113.196175,,,
,113.212625,,,
,113.222825,,,
,113.240625,,,
,113.264825,,,
,113.285,,,
,113.505125,,,
,113.55615,,,
,113.584125,,,
,113.598025,,,
,113.616675,,,
,113.62455,,,
,113.6267,,,
,113.65955,,,
,113.704175,,,
,113.74805,,,
,113.8258,,,
,113.865275,,,
,113.9044,,,
,113.9412,,,
,113.9849,,,
,114.006925,,,
,114.0146,,,
,114.03835,,,
,114.053525,,,
,114.06205,,,
,114.1053,,,
,114.1227,,,
,114.14305,,,
,114.14885,,,
,114.157325,,,
,114.171975,,,
,114.179275,,,
,114.23985,,,
,114.250975,,,
,114.277025,,,
,114.2837,,,
,114.305275,,,
,114.33,,,
,114.358925,,,
,114.3734,,,
,114.387125,,,
,114.426025,,,
,114.5134,,,
,114.558825,,,
,114.623875,,,
,114.65035,,,
,114.73255,,,
,114.746375,,,
,114.756875,,,
,114.8141,,,
,114.846775,,,
,114.880075,,,
,114.97025,,,
,114.990125,,,
,114.9953,,,
,115.0062,,,
,115.0165,,,
,115.025825,,,
,115.033275,,,
,115.04085,,,
,115.069925,,,
,115.07685,,,
,115.098925,,,
,115.10695,,,
,115.164075,,,
,115.172625,,,
,115.211875,,,
,115.255825,,,
,115.281625,,,
,115.29035,,,
,115.304475,,,
,115.321675,,,
,115.33555,,,
,115.379875,,,
,115.49255,,,
,115.565725,,,
,115.58225,,,
,115.5927,,,
,115.6006,,,
,115.61,,,
,115.617975,,,
,115.62655,,,
,115.646225,,,
,115.707175,,,
,115.724725,,,
,115.747625,,,
,115.76965,,,
,115.9083,,,
,115.974025,,,
,115.9769,,,
,115.99415,,,
,116.00445,,,
,116.0145,,,
,116.024225,,,
,116.040925,,,
,116.049875,,,
,116.0869,,,
,116.0958,,,
,116.113825,,,
,116.12775,,,
,116.15075,,,
,116.1716,,,
,116.2488,,,
,116.2911,,,
,116.32265,,,
,116.33625,,,
,116.346175,,,
,116.35505,,,
,116.366525,,,
,116.3787,,,
,116.392175,,,
,116.400825,,,
,116.4194,,,
,116.426725,,,
,116.438175,,,
,116.443425,,,
,116.48885,,,
,116.574375,,,
,116.6109,,,
,116.62575,,,
,116.651425,,,
,116.66275,,,
,116.6957,,,
,116.737175,,,
,116.76505,,,
,116.783225,,,
,116.803775,,,
,116.82015,,,
,116.85845,,,
,116.879825,,,
,116.90905,,,
,116.9201,,,
,116.930275,,,
,116.945875,,,
,117.066375,,,
,117.077525,,,
,117.1337,,,
,117.186475,,,
,117.1879,,,
,117.21905,,,
,117.2464,,,
,117.261925,,,
,117.2704,,,
,117.28755,,,
,117.2959,,,
,117.303775,,,
,117.3194,,,
,117.326725,,,
,117.3343,,,
,117.3395,,,
,117.342875,,,
,117.34935,,,
,117.383725,,,
,117.39345,,,
,117.406525,,,
,117.42465,,,
,117.4357,,,
,117.4701,,,
,117.499525,,,
,117.5057,,,
,117.521675,,,
,117.53015,,,
,117.55005,,,
,117.5597,,,
,117.612425,,,
,117.6353,,,
,117.64795,,,
,117.703825,,,
,117.735725,,,
,117.76915,,,
,117.7884,,,
,117.801825,,,
,117.815625,,,
,117.85475,,,
,117.862675,,,
,117.871125,,,
,117.88185,,,
,117.903425,,,
,117.915875,,,
,117.9608,,,
,117.96835,,,
,118.002775,,,
,118.01235,,,
,118.024425,,,
,118.130625,,,
,118.135125,,,
,118.156325,,,
,118.165625,,,
,118.16685,,,
,118.1753,,,
,118.185725,,,
,118.194075,,,
,118.20205,,,
,118.21535,,,
,118.2225,,,
,118.245675,,,
,118.2624,,,
,118.27035,,,
,118.305225,,,
,118.316,,,
,118.36385,,,
,118.452025,,,
,118.487175,,,
,118.5723,,,
,118.57615,,,
,118.588275,,,
,118.59745,,,
,118.606075,,,
,118.614725,,,
,118.636975,,,
,118.67045,,,
,118.67985,,,
,118.717375,,,
,118.792175,,,
,118.835,,,
,118.91295,,,
,118.98365,,,
,119.0068,,,
,119.01815,,,
,119.03405,,,
,119.04135,,,
,119.05945,,,
,119.066025,,,
,119.096025,,,
,119.122775,,,
,119.12815,,,
,119.135075,,,
,119.162325,,,
,119.177225,,,
,119.187075,,,
,119.2566,,,
,119.273575,,,
,119.274675,,,
,119.2999,,,
,119.31615,,,
,119.435675,,,
,119.4393,,,
,119.4869,,,
,119.498575,,,
,119.5332,,,
,119.58895,,,
,119.682675,,,
,119.6949,,,
,119.73355,,,
,119.79955,,,
,120.050475,,,
,120.10115,,,
,120.131675,,,
,120.16195,,,
,120.2004,,,
,120.205775,,,
,120.23695,,,
,120.273175,,,
,120.30635,,,
,120.388475,,,
,120.456025,,,
,120.4885,,,
,120.6084,,,
,120.6276,,,
,120.86015,,,
,120.886525,,,
,120.9426,,,
,120.96345,,,
,120.970475,,,
,121.03745,,,
,121.14935,,,
,121.2943,,,
,121.315275,,,
,121.348375,,,
,121.61085,,,
,121.7761,,,
,121.7903,,,
,121.8416,,,
,121.8639,,,
,121.89095,,,
,121.9606,,,
,121.97975,,,
,121.99135,,,
,122.001075,,,
,122.057875,,,
,122.084875,,,
,122.1566,,,
,122.29355,,,
,122.3253,,,
,122.354075,,,
,122.360375,,,
,122.373425,,,
,122.450725,,,
,122.45815,,,
,122.46745,,,
,122.550075,,,
,122.774225,,,
,122.809225,,,
,122.816625,,,
,122.823775,,,
,123.003725,,,
,123.05985,,,
,123.087175,,,
,123.211275,,,
,123.430625,,,
,123.487525,,,
,123.64055,,,
,123.681725,,,
,123.696925,,,
,123.837675,,,
,123.89395,,,
,124.147625,,,
,124.15785,,,
,124.18215,,,
,124.19875,,,
,124.2457,,,
,124.26865,,,
,124.287325,,,
,124.2974,,,
,124.306,,,
,124.324775,,,
,124.34765,,,
,124.4412,,,
,124.4436,,,
,124.47975,,,
,124.495725,,,
,124.510575,,,
,124.52035,,,
,124.5404,,,
,124.557875,,,
,124.5772,,,
,124.5883,,,
,124.608075,,,
,124.60935,,,
,124.6435,,,
,124.68425,,,
,124.69625,,,
,124.708375,,,
,124.72395,,,
,124.7328,,,
,124.74675,,,
,124.765275,,,
,124.790525,,,
,124.84215,,,
,124.901,,,
,124.937675,,,
,124.952225,,,
,124.9907,,,
,125.00205,,,
,125.047825,,,
,125.060375,,,
,125.067475,,,
,125.100225,,,
,125.1384,,,
,125.145475,,,
,125.146925,,,
,125.1928,,,
,125.237375,,,
,125.252625,,,
,125.262925,,,
,125.332375,,,
,125.4162,,,
,125.4324,,,
,125.44925,,,
,125.46245,,,
,125.486775,,,
,125.530225,,,
,125.54525,,,
,125.57155,,,
,125.5974,,,
,125.625675,,,
,125.6724,,,
,125.68425,,,
,125.7283,,,
,125.73475,,,
,125.74455,,,
,125.75135,,,
,125.920575,,,
,125.960275,,,
,125.9711,,,
,125.99055,,,
,126.006075,,,
,126.082675,,,
,126.10205,,,
,126.145075,,,
,126.214725,,,
,126.245075,,,
,126.246425,,,
,126.274975,,,
,126.279075,,,
,126.285925,,,
,126.292875,,,
,126.302775,,,
,126.32045,,,
,126.328125,,,
,126.3503,,,
,126.3681,,,
,126.381575,,,
,126.400975,,,
,126.41445,,,
,126.424925,,,
,126.450675,,,
,126.45865,,,
,126.4684,,,
,126.543375,,,
,126.590525,,,
,126.608375,,,
,126.6864,,,
,126.804175,,,
,126.814175,,,
,126.832425,,,
,126.840325,,,
,126.8472,,,
,126.85615,,,
,126.8774,,,
,126.8937,,,
,126.933175,,,
,126.966625,,,
,127.008,,,
,127.039875,,,
,127.07585,,,
,127.0983,,,
,127.13915,,,
,127.200875,,,
,127.213925,,,
,127.2194,,,
,127.233175,,,
,127.26725,,,
,127.2692,,,
,127.287675,,,
,127.365475,,,
,127.37035,,,
,127.42725,,,
,127.467275,,,
,127.49015,,,
,127.503775,,,
,127.51595,,,
,127.532125,,,
,127.6977,,,
,127.862325,,,
,127.88045,,,
,127.903525,,,
,127.921,,,
,127.930125,,,
,128.024175,,,
,128.04275,,,
,128.084625,,,
,128.103675,,,
,128.1466,,,
,128.162575,,,
,128.213025,,,
,128.373975,,,
,128.418,,,
,128.434725,,,
,128.4386,,,
,128.453225,,,
,128.47165,,,
,128.484475,,,
,128.49385,,,
,128.5037,,,
,128.5153,,,
,128.575425,,,
,128.578025,,,
,128.61075,,,
,128.662475,,,
,128.73545,,,
,128.824975,,,
,128.941925,,,
,128.957525,,,
,129.04805,,,
,129.0679,,,
,129.090425,,,
,129.114825,,,
,129.140275,,,
,129.17325,,,
,129.201175,,,
,129.224875,,,
,129.24385,,,
,129.25195,,,
,129.260275,,,
,129.278525,,,
,129.29735,,,
,129.308925,,,
,129.385325,,,
,129.426475,,,
,129.4374,,,
,129.4487,,,
,129.457925,,,
,129.468875,,,
,129.502675,,,
,129.529325,,,
,129.54235,,,
,129.56075,,,
,129.594225,,,
,129.671125,,,
,129.679575,,,
,129.68065,,,
,129.68875,,,
,129.6971,,,
,129.758975,,,
,129.7975,,,
,129.8143,,,
,129.8191,,,
,129.932325,,,
,129.94765,,,
,129.960275,,,
,129.99055,,,
,130.0379,,,
,130.04805,,,
,130.061675,,,
,130.0894,,,
,130.10905,,,
,130.11535,,,
,130.1581,,,
,130.198625,,,
,130.266925,,,
,130.285625,,,
,130.447475,,,
,130.465775,,,
,130.475175,,,
,130.478125,,,
,130.512,,,
,130.53205,,,
,130.55975,,,
,130.569475,,,
,130.660975,,,
,130.687075,,,
,130.731875,,,
,130.771575,,,
,130.86545,,,
,130.89815,,,
,130.91245,,,
,130.92535,,,
,130.932625,,,
,130.9454,,,
,130.95795,,,
,130.969225,,,
,130.984875,,,
,130.98755,,,
,131.00305,,,
,131.0115,,,
,131.030825,,,
,131.0966,,,
,131.107325,,,
,131.1742,,,
,131.1804,,,
,131.188425,,,
,131.275375,,,
,131.35935,,,
,131.378325,,,
,131.456,,,
,131.6385,,,
,131.795875,,,
,131.905975,,,
,131.926925,,,
,131.936375,,,
,132.004425,,,
,132.13105,,,
,132.1329,,,
,132.19365,,,
,132.25015,,,
,132.28,,,
,132.304675,,,
,132.344325,,,
,132.420775,,,
,132.486475,,,
,132.58615,,,
,132.63885,,,
,132.674425,,,
,132.68465,,,
,132.697575,,,
,132.7237,,,
,132.748375,,,
,132.78835,,,
,132.79815,,,
,132.854125,,,
,132.881925,,,
,132.907125,,,
,132.9289,,,
,132.941675,,,
,132.956,,,
,132.968275,,,
,133.0185,,,
,133.0589,,,
,133.069775,,,
,133.09685,,,
,133.1299,,,
,133.1535,,,
,133.1724,,,
,133.18725,,,
,133.246425,,,
,133.272225,,,
,133.385175,,,
,133.525225,,,
,133.54135,,,
,133.55995,,,
,133.584375,,,
,133.639575,,,
,133.681525,,,
,133.69675,,,
,133.713725,,,
,133.770975,,,
,133.811575,,,
,134.0095,,,
,134.02955,,,
,134.033,,,
,134.041475,,,
,134.07105,,,
,134.08525,,,
,134.09685,,,
,134.16605,,,
,134.20195,,,
,134.2283,,,
,134.246175,,,
,134.2624,,,
,134.2889,,,
,134.3021,,,
,134.3381,,,
,134.35545,,,
,134.372425,,,
,134.391275,,,
,134.408825,,,
,134.537825,,,
,134.5443,,,
,134.6372,,,
,134.650375,,,
,134.662625,,,
,134.693175,,,
,134.7113,,,
,134.7377,,,
,134.912475,,,
,134.986075,,,
,135.028975,,,
,135.047025,,,
,135.062525,,,
,135.077125,,,
,135.086225,,,
,135.09725,,,
,135.105775,,,
,135.115825,,,
,135.135,,,
,135.1575,,,
,135.172825,,,
,135.2233,,,
,135.2415,,,
,135.26965,,,
,135.4427,,,
,135.4516,,,
,135.461575,,,
,135.47905,,,
,135.487775,,,
,135.5061,,,
,135.5332,,,
,135.548225,,,
,135.56455,,,
,135.60975,,,
,135.847825,,,
,135.8675,,,
,135.8807,,,
,135.908375,,,
,135.917175,,,
,135.93455,,,
,135.943575,,,
,135.95905,,,
,136.073725,,,
,136.086275,,,
,136.10165,,,
,136.1575,,,
,136.20075,,,
,136.21765,,,
,136.2346,,,
,136.2543,,,
,136.265875,,,
,136.28215,,,
,136.30045,,,
,136.34295,,,
,136.35435,,,
,136.3666,,,
,136.391725,,,
,136.396925,,,
,136.42,,,
,136.556075,,,
,136.691825,,,
,136.71455,,,
,136.72925,,,
,136.775225,,,
,136.7893,,,
,136.813375,,,
,136.83935,,,
,136.9161,,,
,136.937675,,,
,136.95485,,,
,136.956225,,,
,136.970925,,,
,136.97925,,,
,137.01775,,,
,137.02695,,,
,137.0772,,,
,137.105975,,,
,137.1458,,,
,137.16865,,,
,137.192875,,,
,137.209275,,,
,137.252525,,,
,137.4067,,,
,137.4329,,,
,137.45625,,,
,137.617525,,,
,137.7123,,,
,137.74355,,,
,137.791875,,,
,137.858475,,,
,137.89385,,,
,137.90595,,,
,137.971575,,,
,137.984075,,,
,138.003225,,,
,138.01695,,,
,138.0494,,,
,138.069025,,,
,138.081375,,,
,138.099725,,,
,138.11195,,,
,138.125875,,,
,138.138575,,,
,138.1546,,,
,138.17115,,,
,138.1879,,,
,138.19825,,,
,138.24775,,,
,138.29845,,,
,138.31805,,,
,138.333175,,,
,138.345925,,,
,138.3569,,,
,138.368475,,,
,138.380375,,,
,138.38435,,,
,138.405425,,,
,138.47365,,,
,138.5019,,,
,138.5144,,,
,138.52675,,,
,138.567575,,,
,138.630725,,,
,138.6418,,,
,138.670425,,,
,138.706675,,,
,138.782575,,,
,138.795525,,,
,138.805575,,,
,138.81085,,,
,138.817925,,,
,138.82875,,,
,138.8394,,,
,138.847025,,,
,138.858425,,,
,138.87875,,,
,138.891375,,,
,138.90285,,,
,138.927125,,,
,138.9379,,,
,138.981925,,,
,138.98865,,,
,138.99775,,,
,139.0076,,,
,139.088575,,,
,139.1419,,,
,139.17535,,,
,139.208375,,,
,139.220975,,,
,139.23835,,,
,139.243225,,,
,139.351225,,,
,139.3798,,,
,139.3921,,,
,139.39515,,,
,139.403975,,,
,139.47555,,,
,139.5628,,,
,139.610625,,,
,139.645725,,,
,139.677175,,,
,139.691525,,,
,139.71435,,,
,139.730875,,,
,139.779725,,,
,139.800275,,,
,139.815325,,,
,139.8314,,,
,139.86085,,,
,139.9217,,,
,139.93345,,,
,139.947425,,,
,139.956875,,,
,139.97505,,,
,140.005925,,,
,140.0172,,,
,140.030675,,,
,140.064975,,,
,140.0883,,,
,140.120225,,,
,140.1517,,,
,140.157375,,,
,140.16535,,,
