SPK_SPKC09a (exc),SPK_SPKC12a (no response),SPK_SPKC13a (no response)
539.455475,507.1068,
539.486275,507.116125,
539.499875,507.126825,
539.537725,507.13675,
539.56875,507.15175,
539.59275,507.1652,
539.612575,507.17595,
539.63965,507.202675,
539.6525,507.218675,
539.6763,507.2319,
539.696375,507.247925,
539.723375,507.2631,
539.737225,507.2827,
539.75675,507.293,
539.792775,507.305475,
539.83775,507.363975,
539.855775,507.3837,
539.88255,507.4347,
539.90495,507.450425,
539.92635,507.47565,
539.973375,507.492625,
540.049275,507.5114,
540.085525,507.5243,
540.110575,507.592,
540.132425,507.6058,
540.1496,507.621575,
540.16755,507.636125,
540.235425,507.667275,
540.272375,507.6826,
540.3236,507.711875,
540.38245,507.743475,
540.427825,507.750775,
540.448075,507.76075,
540.4794,507.77725,
540.50235,507.79135,
540.534975,507.805525,
540.5918,507.81885,
540.6432,507.832425,
540.692225,507.8468,
540.833875,507.865625,
540.87505,507.88765,
540.9256,507.90145,
540.9617,507.91335,
540.9901,507.92475,
541.023025,507.9382,
541.0521,507.946175,
541.079475,507.970975,
541.098425,507.986125,
541.12265,508.0044,
541.1552,508.01685,
541.1933,508.0649,
541.220025,508.090025,
541.243825,508.15555,
541.264425,508.253775,
541.293825,508.350375,
541.317125,508.37375,
541.355475,508.396875,
541.379175,508.42655,
541.402775,508.442375,
541.45235,508.46795,
541.4889,508.5104,
541.5355,508.548125,
541.555775,508.78765,
541.60645,508.820325,
541.6293,508.8355,
541.671,508.847525,
541.75895,508.86325,
541.828275,508.87785,
541.91495,508.89135,
541.9905,508.9052,
542.033225,508.918075,
542.100075,508.937025,
542.143075,508.957775,
542.169075,508.988875,
542.194975,509.0216,
542.223175,509.250875,
542.25595,509.2672,
542.31875,509.276325,
542.3418,509.287725,
542.348225,509.30005,
542.37845,509.311925,
542.402075,509.3185,
542.4405,509.329225,
542.456375,509.3532,
542.473275,509.366,
542.5063,509.376575,
542.5497,509.3935,
542.574275,509.417925,
542.6282,509.4595,
542.664725,509.529975,
542.68635,509.657375,
542.7132,509.73865,
542.74955,509.7587,
542.80365,509.77215,
542.848475,509.78275,
542.868475,509.796425,
542.891675,509.807975,
542.924125,509.8167,
542.954525,509.82645,
542.9783,509.83835,
542.998925,509.85205,
543.0238,509.8638,
543.050375,509.879725,
543.10165,509.896975,
543.142075,509.90955,
543.184175,509.9273,
543.224425,509.967275,
543.245875,510.080675,
543.3262,510.271675,
543.350075,510.3087,
543.368875,510.344825,
543.3792,510.407075,
543.3915,510.468625,
543.40655,510.743325,
543.4319,510.794,
543.45725,510.81345,
543.482,510.829175,
543.539175,510.84215,
543.564875,510.8574,
543.5913,510.875625,
543.6332,510.8891,
543.677525,510.91405,
543.718425,510.923825,
543.743625,510.940725,
543.766975,510.953075,
543.820175,510.964125,
543.851875,510.986425,
543.8763,511.02115,
543.903,511.180875,
543.9892,511.237575,
544.0339,511.269075,
544.07115,511.2878,
544.09425,511.3097,
544.122875,511.32645,
544.140425,511.34695,
544.162975,511.382225,
544.1797,511.696475,
544.200925,511.725375,
544.218825,511.744425,
544.25065,511.76335,
544.283775,511.78405,
544.310925,511.8783,
544.34215,512.028875,
544.38545,512.0517,
544.407675,512.065425,
544.427375,512.096775,
544.474,512.111775,
544.51245,512.14785,
544.548725,512.176325,
544.577575,512.490075,
544.6236,512.515775,
544.66145,512.5388,
544.699,512.564575,
544.7439,512.58855,
544.758525,512.604875,
544.808775,512.619725,
544.8286,512.633675,
544.8428,512.643975,
544.852475,512.66245,
544.88045,512.678525,
544.90455,512.692775,
544.9154,512.70765,
544.9335,512.750675,
544.952625,512.7914,
544.97365,513.00315,
544.996325,513.028975,
545.0236,513.065225,
545.052,513.101475,
545.07645,513.141825,
545.120525,513.1839,
545.157675,513.260675,
545.183925,513.413725,
545.220025,513.484025,
545.243,513.5659,
545.25605,513.64095,
545.285675,513.71905,
545.2993,513.9433,
545.3192,514.035375,
545.332725,514.297675,
545.354225,514.37555,
545.371225,514.42375,
545.3837,514.481875,
545.40785,514.579625,
545.439175,514.699775,
545.4593,514.77615,
545.48335,514.801825,
545.516225,514.86545,
545.522875,514.989475,
545.53725,515.11965,
545.56625,515.209675,
545.585325,515.271825,
545.611775,515.3638,
545.63865,515.43095,
545.66455,515.4976,
545.6865,515.513825,
545.722525,515.533775,
545.74815,515.588025,
545.767825,515.68575,
545.7832,515.806525,
545.801375,515.943975,
545.8225,516.1322,
545.849325,516.138625,
545.873625,516.1967,
545.888675,516.271375,
545.916375,516.31165,
545.9369,516.3892,
545.95325,516.408275,
545.976625,516.45275,
546.011475,516.48165,
546.037725,516.5845,
546.056575,516.6654,
546.070275,516.716325,
546.10665,516.79325,
546.1472,516.8384,
546.183125,516.886575,
546.212625,516.942925,
546.24645,516.969425,
546.268175,517.023175,
546.2986,517.0455,
546.3155,517.18655,
546.344575,517.195875,
546.393225,517.20605,
546.410075,517.217175,
546.440175,517.22865,
546.465775,517.257075,
546.48355,517.27315,
546.497225,517.2877,
546.5489,517.30425,
546.5785,517.31955,
546.606475,517.33935,
546.64015,517.3895,
546.67205,517.453525,
546.7158,517.5629,
546.740375,517.64095,
546.7603,517.69535,
546.784525,517.7741,
546.825875,517.86835,
546.8542,517.980075,
546.894725,518.0238,
546.91155,518.035175,
546.92825,518.04695,
546.9495,518.0639,
546.987275,518.07295,
547.0172,518.088925,
547.038525,518.118625,
547.066925,518.128275,
547.077,518.1428,
547.161775,518.167925,
547.176925,518.220375,
547.2199,518.325175,
547.27025,518.50155,
547.3064,518.680775,
547.32855,518.760675,
547.365525,519.0059,
547.4275,519.130125,
547.4621,519.2141,
547.5218,519.3612,
547.5356,519.41705,
547.583,519.5254,
547.596575,519.5808,
547.617475,519.60755,
547.644875,519.63955,
547.6562,519.660625,
547.66615,519.6886,
547.699025,519.701175,
547.76715,519.712275,
547.797275,519.72655,
547.821775,519.74105,
547.844325,519.750325,
547.87215,519.7638,
547.902025,519.780275,
547.9559,519.799325,
547.9754,519.811325,
547.999475,519.831425,
548.0151,519.84735,
548.03745,519.863875,
548.06825,519.89945,
548.079,519.925075,
548.0971,519.949375,
548.124525,519.964525,
548.142,519.988125,
548.214575,520.05285,
548.230275,520.07775,
548.2476,520.098025,
548.26455,520.132575,
548.287225,520.1797,
548.30245,520.28925,
548.311775,520.38985,
548.355225,520.5291,
548.3735,520.73915,
548.391375,520.787925,
548.421225,520.8637,
548.461075,520.97605,
548.490125,521.00965,
548.5291,521.05035,
548.566475,521.119125,
548.585375,521.1629,
548.62625,521.254175,
548.68225,521.2595,
548.72165,521.329275,
548.7598,521.360425,
548.786775,521.415375,
548.814725,521.502725,
548.8801,521.5177,
548.960775,521.5278,
548.98165,521.534625,
549.00515,521.542375,
549.04005,521.552325,
549.069775,521.55875,
549.09485,521.568425,
549.108675,521.57945,
549.14025,521.590275,
549.166225,521.604825,
549.19225,521.618675,
549.2203,521.633775,
549.23955,521.64795,
549.258775,521.65795,
549.298825,521.6754,
549.3187,521.688325,
549.371625,521.702875,
549.4009,521.719775,
549.421775,521.735175,
549.44105,521.7479,
549.46685,521.758275,
549.497925,521.776175,
549.522475,521.79395,
549.5569,521.809025,
549.6073,521.824675,
549.620825,521.851325,
549.646475,521.869625,
549.661425,521.886875,
549.71035,521.90245,
549.724675,521.912725,
549.76065,521.92735,
549.7829,521.942,
549.802725,521.970025,
549.823,521.98715,
549.842025,522.000975,
549.8661,522.0277,
549.92045,522.0485,
549.93055,522.070575,
549.96795,522.089175,
549.9848,522.1211,
550.0056,522.13825,
550.03715,522.1565,
550.067425,522.180825,
550.092175,522.196675,
550.113375,522.231425,
550.151525,522.273525,
550.18245,522.302,
550.239725,522.331025,
550.2873,522.376725,
550.31515,522.407125,
550.3506,522.48095,
550.3744,522.53655,
550.3974,522.5578,
550.43745,522.622475,
550.468,522.6723,
550.488075,522.758725,
550.50985,522.846125,
550.5507,522.980475,
550.58555,523.05735,
550.645425,523.131375,
550.674725,523.1836,
550.72635,523.514575,
550.747075,523.553775,
550.76835,523.59085,
550.805925,523.6266,
550.836575,523.85405,
550.879475,523.866675,
550.925325,523.880225,
550.959175,523.88895,
551.0311,523.89745,
551.0573,523.90615,
551.0902,523.912125,
551.113075,523.92225,
551.141575,523.93005,
551.176225,523.941325,
551.21775,523.9499,
551.244575,523.956475,
551.26305,523.9656,
551.278975,523.977675,
551.31845,523.99375,
551.3453,524.011525,
551.369875,524.03435,
551.392875,524.055075,
551.415125,524.075025,
551.446725,524.1123,
551.46415,524.125125,
551.481625,524.139125,
551.509625,524.16645,
551.525425,524.186575,
551.5525,524.28155,
551.57605,524.2992,
551.59845,524.32235,
551.615375,524.350525,
551.62875,524.415625,
551.65285,524.46445,
551.67435,524.488275,
551.702,524.542625,
551.72,524.604,
551.757125,524.655125,
551.7804,524.7531,
551.79985,525.0222,
551.824225,525.087375,
551.8472,525.129975,
551.8655,525.15725,
551.899325,525.183025,
551.93795,525.2209,
551.950725,525.296475,
551.9638,525.484825,
551.98525,525.530425,
552.00635,525.554625,
552.023475,525.579475,
552.0478,525.605625,
552.0817,525.65305,
552.1196,525.690625,
552.1543,525.704375,
552.175175,525.7162,
552.18975,525.72925,
552.22825,525.74005,
552.2611,525.758925,
552.283675,525.777875,
552.307,525.787625,
552.340775,525.8025,
552.370825,525.816725,
552.405225,525.83245,
552.438575,525.847775,
552.468375,525.86495,
552.526675,525.889525,
552.58305,525.91595,
552.62815,525.94655,
552.66385,525.970425,
552.683875,526.017575,
552.729775,526.062025,
552.76775,526.09615,
552.806075,526.12215,
552.847625,526.16245,
552.89025,526.18455,
552.9251,526.206325,
552.96315,526.2262,
552.980175,526.242,
552.986675,526.255775,
553.000525,526.26865,
553.107125,526.292675,
553.146775,526.343825,
553.2034,526.43095,
553.236075,526.44925,
553.270575,526.506075,
553.312575,526.526625,
553.35085,526.7237,
553.3836,526.8024,
553.40965,526.960875,
553.4545,527.013275,
553.56265,527.25875,
553.600925,527.31155,
553.684925,527.3749,
553.72735,527.42275,
553.7545,527.4392,
553.776025,527.457925,
553.80235,527.472275,
553.83775,527.488025,
553.877275,527.497375,
553.948275,527.513525,
553.977175,527.52135,
553.993725,527.5307,
554.072075,527.545075,
554.131775,527.557825,
554.186075,527.5705,
554.246225,527.583525,
554.266,527.600825,
554.28425,527.616275,
554.299125,527.638175,
554.31885,527.662825,
554.337375,527.680325,
554.359275,527.701,
554.376,527.716,
554.394175,527.741575,
554.41525,527.755375,
554.44805,527.774125,
554.479425,527.7916,
554.5756,527.81465,
554.6415,527.839025,
554.68225,527.8659,
554.7081,527.906275,
554.727925,528.01935,
554.747725,528.1075,
554.7651,528.19465,
554.79595,528.402175,
554.83185,528.4202,
554.873775,528.436375,
554.90875,528.44745,
554.9895,528.46515,
555.020275,528.490625,
555.0512,528.50545,
555.071075,528.5304,
555.086225,528.572475,
555.111425,528.6213,
555.14295,528.841575,
555.1547,528.867275,
555.177925,528.890575,
555.1811,528.9312,
555.204675,528.9605,
555.25485,528.994725,
555.28935,529.113875,
555.3105,529.211825,
555.345175,529.477375,
555.4195,529.5025,
555.44895,529.52215,
555.495475,529.54325,
555.525325,529.5635,
555.545975,529.59605,
555.5903,529.755625,
555.63485,529.77895,
555.679425,529.802925,
555.731625,529.8183,
555.785225,529.83095,
555.821975,529.842375,
555.8792,529.857275,
555.93215,529.8657,
555.96705,529.880075,
555.998575,529.892175,
556.0304,529.9047,
556.049625,529.918725,
556.075025,529.933325,
556.0993,529.94345,
556.1255,529.959775,
556.144325,530.00375,
556.16665,530.01425,
556.23085,530.0317,
556.25065,530.042525,
556.36035,530.053125,
556.42775,530.061525,
556.453775,530.0846,
556.476725,530.094775,
556.55255,530.11045,
556.5746,530.127275,
556.6196,530.139775,
556.642025,530.155675,
556.66785,530.1692,
556.7232,530.183,
556.780225,530.196525,
556.814,530.20765,
556.858875,530.22675,
556.906625,530.252725,
556.95165,530.2843,
557.00335,530.323825,
557.0427,530.342525,
557.062025,530.354075,
557.08755,530.3795,
557.114575,530.416575,
557.13585,530.4428,
557.16055,530.4613,
557.182575,530.48105,
557.210325,530.518575,
557.232175,530.551225,
557.2677,530.5768,
557.322025,530.5929,
557.3628,530.609775,
557.4028,530.62215,
557.43045,530.6436,
557.45445,530.67295,
557.490075,530.7092,
557.525,530.727725,
557.565275,530.761375,
557.6168,530.8715,
557.657825,530.945375,
557.70665,530.97625,
557.747575,531.048325,
557.771225,531.083825,
557.8138,531.10905,
557.867725,531.136325,
557.9175,531.22075,
557.942775,531.459925,
557.966225,531.47985,
557.993875,531.520825,
558.02355,531.568325,
558.052025,531.6101,
558.082875,531.64105,
558.114925,531.670625,
558.1461,531.70365,
558.21245,531.74615,
558.241125,531.808325,
558.2696,531.926175,
558.3324,531.95725,
558.410525,531.9674,
558.4304,531.9756,
558.457675,531.98365,
558.483275,531.9922,
558.526,532.00145,
558.577375,532.021575,
558.621375,532.0305,
558.714875,532.046725,
558.808275,532.05795,
558.872375,532.090475,
558.897025,532.1378,
558.964375,532.16115,
559.0095,532.182525,
559.1121,532.19865,
559.165775,532.227075,
559.2891,532.2516,
559.3458,532.2795,
559.40595,532.3063,
559.44795,532.427125,
559.5094,532.66895,
559.568575,532.68415,
559.619425,532.69755,
559.6893,532.711275,
559.734625,532.725,
559.7999,532.74205,
559.83815,532.76955,
559.942075,532.781125,
559.982575,532.806225,
560.048475,532.859025,
560.10345,532.915725,
560.148025,533.01085,
560.25285,533.0402,
560.307475,533.0757,
560.32715,533.0938,
560.3781,533.109475,
560.4551,533.127225,
560.555825,533.1451,
560.6176,533.16445,
560.645625,533.2061,
560.680225,533.22245,
560.744275,533.235125,
560.832775,533.250125,
560.914225,533.266775,
560.93695,533.28685,
560.977825,533.301175,
561.033775,533.316775,
561.108175,533.341075,
561.175875,533.37295,
561.22665,533.421775,
561.251725,533.471275,
561.269525,533.5517,
561.2913,533.57105,
561.313325,533.590925,
561.3393,533.61085,
561.354275,533.624875,
561.385575,533.671375,
561.418975,533.700475,
561.461875,533.736025,
561.50205,533.77825,
561.5485,533.8923,
561.59895,534.017875,
561.627525,534.0395,
561.664025,534.05815,
561.695375,534.08175,
561.740875,534.094825,
561.764875,534.1076,
561.808425,534.119275,
561.852525,534.130125,
561.8952,534.14735,
561.936575,534.177725,
561.99465,534.194475,
562.003475,534.211475,
562.0126,534.2288,
562.031175,534.259575,
562.053775,534.2817,
562.0679,534.306675,
562.07855,534.3276,
562.09925,534.3598,
562.111575,534.389925,
562.145825,534.416775,
562.161875,534.444925,
562.1831,534.469925,
562.20495,534.492125,
562.2328,534.55155,
562.259,534.600525,
562.282175,534.659425,
562.3085,534.686925,
562.31945,534.7243,
562.338625,534.799775,
562.3673,534.92365,
562.386225,535.054425,
562.4063,535.09465,
562.4569,535.133525,
562.491975,535.155075,
562.521225,535.173625,
562.552,535.192625,
562.61955,535.207875,
562.6637,535.225275,
562.68335,535.24105,
562.7044,535.25585,
562.71895,535.2731,
562.739425,535.291325,
562.781775,535.3175,
562.8072,535.3641,
562.83665,535.658525,
562.877925,535.735925,
562.9393,535.7741,
562.986875,535.81795,
563.041775,535.89925,
563.080975,535.967125,
563.1141,536.01075,
563.1706,536.2136,
563.293275,536.272575,
563.308975,536.314575,
563.355275,536.322425,
563.372175,536.328975,
563.396275,536.3362,
563.423475,536.34345,
563.471425,536.35015,
563.496775,536.3572,
563.5216,536.3703,
563.5744,536.384325,
563.602925,536.3913,
563.6418,536.40185,
563.680575,536.41475,
563.714925,536.424975,
563.746275,536.439175,
563.79965,536.4579,
563.8373,536.46875,
563.90225,536.48425,
564.04345,536.500625,
564.081925,536.509725,
564.1067,536.52295,
564.165225,536.557225,
564.191975,536.57335,
564.266675,536.5953,
564.308775,536.608375,
564.38435,536.619625,
564.44945,536.632925,
564.5394,536.652575,
564.60925,536.673375,
564.64655,536.687975,
564.689825,536.7033,
564.72965,536.7226,
564.7651,536.737275,
564.8002,536.758175,
564.8117,536.771625,
564.92,536.783175,
564.9642,536.80325,
564.97235,536.81535,
564.98645,536.832575,
565.009975,536.85625,
565.036825,536.86645,
565.055,536.896325,
565.09315,536.90925,
565.116075,536.931325,
565.136575,536.947475,
565.16445,536.9588,
565.185975,536.974325,
565.20885,536.98545,
565.243925,537.0034,
565.27235,537.026875,
565.302775,537.04555,
565.34265,537.062,
565.3729,537.085575,
565.44295,537.1031,
565.549075,537.130425,
565.6211,537.153325,
565.729125,537.22965,
565.818825,537.2828,
565.882875,537.30395,
565.9245,537.323575,
566.10275,537.34455,
566.158925,537.3573,
566.438325,537.3777,
566.51365,537.3994,
566.59575,537.41975,
566.6616,537.486625,
566.69855,537.6114,
566.7313,537.645725,
566.7707,537.657675,
566.7991,537.66765,
566.83795,537.676325,
566.890825,537.6946,
566.939625,537.7019,
566.990575,537.708675,
567.05025,537.718775,
567.098525,537.728375,
567.15665,537.752425,
567.19025,537.7601,
567.20915,537.790875,
567.2399,537.82925,
567.26815,537.847325,
567.29105,537.868125,
567.316675,537.889325,
567.3365,537.9204,
567.370625,537.9499,
567.41075,537.971825,
567.414675,538.013875,
567.455925,538.0376,
567.4682,538.085525,
567.4972,538.113525,
567.543775,538.15925,
567.567525,538.1662,
567.607225,538.201325,
567.63565,538.2791,
567.673225,538.3397,
567.6766,538.3748,
567.687575,538.43965,
567.703125,538.577075,
567.7245,538.699375,
567.761625,538.728775,
567.80795,538.7482,
567.8248,538.777825,
567.880225,538.7945,
567.938175,538.81505,
568.01755,538.837425,
568.060125,538.85225,
568.159375,538.8681,
568.20975,538.8885,
568.256125,538.907475,
568.2902,538.949725,
568.347225,539.022175,
568.37555,539.05805,
568.48175,539.120875,
568.5321,539.204475,
568.62155,539.287925,
568.74725,539.313775,
568.7706,539.324475,
568.79415,539.332525,
568.8133,539.34215,
568.8332,539.35085,
568.8657,539.36785,
568.89125,539.37845,
568.92205,539.388475,
568.946575,539.398975,
569.03765,539.40695,
569.058875,539.41435,
569.0795,539.423525,
569.114325,539.43505,
569.17605,539.453725,
569.2077,539.46295,
569.22625,539.474025,
569.25165,539.4921,
569.270375,539.511025,
569.2883,539.528125,
569.2969,539.5538,
569.315125,539.5739,
569.335825,539.586625,
569.3757,539.604225,
569.3947,539.61375,
569.431175,539.63015,
569.4683,539.644525,
569.50555,539.6609,
569.540025,539.702825,
569.582425,539.7136,
569.61905,539.758375,
569.65195,539.774125,
569.67775,539.802025,
569.721725,539.8131,
569.753775,539.836275,
569.773,539.853075,
569.805,539.8679,
569.813525,539.8788,
569.845725,539.924175,
569.88055,539.939825,
569.919775,539.9522,
569.976275,539.9744,
570.043975,540.007725,
570.096275,540.03235,
570.11895,540.066175,
570.14,540.088125,
570.154325,540.113425,
570.167925,540.12895,
570.17605,540.1426,
570.20435,540.1536,
570.27365,540.1648,
570.313875,540.183725,
570.37375,540.2124,
570.401875,540.234775,
570.4325,540.249625,
570.449875,540.2692,
570.482375,540.290975,
570.497225,540.318025,
570.522725,540.35125,
570.58465,540.387775,
570.618475,540.406275,
570.62345,540.426375,
570.671425,540.444975,
570.707975,540.469775,
570.75545,540.493075,
570.7867,540.527025,
570.831175,540.535625,
570.869375,540.54945,
570.89055,540.583375,
570.915325,540.624,
570.9572,540.65225,
570.990775,540.700875,
571.0415,540.775675,
571.0834,540.801325,
571.11085,540.835325,
571.131425,540.871,
571.170625,540.91485,
571.199525,540.948475,
571.297125,540.98765,
571.3333,541.024975,
571.397425,541.035975,
571.448,541.04605,
571.5075,541.057625,
571.556675,541.0696,
571.579125,541.0831,
571.617675,541.109575,
571.6632,541.137625,
571.7437,541.1595,
571.88245,541.17845,
571.9782,541.1872,
572.006075,541.213475,
572.0475,541.23525,
572.08255,541.258025,
572.1109,541.270575,
572.1532,541.286175,
572.188075,541.29625,
572.250675,541.3067,
572.292625,541.322175,
572.320225,541.339475,
572.339325,541.349675,
572.35945,541.36525,
572.383775,541.38085,
572.4039,541.413,
572.458425,541.4506,
572.488475,541.4738,
572.506975,541.490725,
572.5364,541.508325,
572.56295,541.52635,
572.579825,541.539625,
572.619275,541.553725,
572.646225,541.568175,
572.776325,541.5849,
572.814525,541.59535,
572.851925,541.61675,
572.878175,541.639675,
572.905325,541.66875,
572.936725,541.776975,
572.99955,541.839175,
573.05035,541.869175,
573.098125,541.919525,
573.119025,541.94405,
573.132025,541.98505,
573.14165,542.013075,
573.16115,542.050675,
573.1751,542.083875,
573.18995,542.135325,
573.22785,542.169775,
573.25325,542.19065,
573.281425,542.2045,
573.28785,542.2356,
573.307475,542.259975,
573.3398,542.28045,
573.369825,542.303025,
573.400175,542.33415,
573.4719,542.357625,
573.503975,542.369075,
573.5449,542.390225,
573.635425,542.406425,
573.67505,542.42135,
573.749825,542.436625,
573.7707,542.458225,
573.7936,542.467325,
573.85205,542.480075,
573.91565,542.507525,
573.9588,542.535575,
573.98415,542.5564,
574.014325,542.589175,
574.028525,542.612675,
574.044975,542.630925,
574.067125,542.6506,
574.0909,542.673525,
574.121875,542.6886,
574.169725,542.705375,
574.197125,542.725825,
574.2516,542.75755,
574.322725,542.79535,
574.378325,542.833525,
574.440525,542.867375,
574.493125,542.88775,
574.6231,542.920325,
574.68635,542.9447,
574.767,542.969275,
574.812975,542.986225,
574.8651,542.9993,
574.895175,543.012575,
574.91745,543.029875,
575.050925,543.0616,
575.086875,543.07265,
575.129325,543.084175,
575.15975,543.115625,
575.18365,543.134675,
575.2005,543.159225,
575.219675,543.1785,
575.231175,543.2057,
575.25475,543.231325,
575.271675,543.27505,
575.288275,543.321,
575.325375,543.366025,
575.3397,543.3822,
575.3583,543.40085,
575.384075,543.412,
575.4033,543.4241,
575.4182,543.4376,
575.4347,543.4466,
575.45125,543.460125,
575.485,543.476775,
575.553325,543.486975,
575.582725,543.5017,
575.637875,543.523875,
575.6644,543.55935,
575.69765,543.60055,
575.762025,543.62835,
575.791975,543.6634,
575.87335,543.69215,
575.9496,543.71745,
575.99555,543.742375,
576.03475,543.757175,
576.077025,543.7715,
576.107975,543.781725,
576.143775,543.814025,
576.202525,543.832375,
576.24955,543.848975,
576.2658,543.873375,
576.29725,543.8868,
576.333175,543.904425,
576.3593,543.92955,
576.38535,543.9537,
576.411825,543.9877,
576.440175,544.028925,
576.480825,544.0502,
576.51245,544.08385,
576.56445,544.104825,
576.612875,544.13065,
576.6338,544.15585,
576.655725,544.165775,
576.66875,544.1773,
576.690875,544.189175,
576.71905,544.202675,
576.747675,544.214375,
576.76505,544.230075,
576.78625,544.248425,
576.82845,544.260675,
576.854975,544.273325,
576.87065,544.288725,
576.883775,544.30365,
576.904575,544.3179,
576.9459,544.3292,
576.98035,544.374275,
577.008175,544.392125,
577.037475,544.4139,
577.056575,544.4489,
577.093725,544.4703,
577.13265,544.489825,
577.145275,544.508275,
577.161675,544.52075,
577.23735,544.554575,
577.272075,544.59835,
577.293125,544.6444,
577.34525,544.679625,
577.3656,544.747325,
577.407075,544.76515,
577.43215,544.775425,
577.4828,544.78295,
577.52465,544.79095,
577.551575,544.79905,
577.583875,544.809075,
577.603275,544.8188,
577.6414,544.832675,
577.687225,544.85495,
577.7636,544.870975,
577.780275,544.8838,
577.809325,544.896225,
577.8668,544.912675,
577.9033,544.93155,
577.91315,544.94525,
577.949725,544.959025,
577.986275,544.9866,
578.000525,545.007775,
578.052075,545.03155,
578.074475,545.065725,
578.09445,545.080825,
578.11165,545.0927,
578.125475,545.11,
578.144475,545.121,
578.1562,545.142575,
578.18365,545.1584,
578.208575,545.17515,
578.243075,545.1883,
578.281975,545.2003,
578.326775,545.219425,
578.3649,545.243575,
578.386625,545.257025,
578.404325,545.266825,
578.43125,545.27745,
578.454475,545.29015,
578.486175,545.316225,
578.502,545.32925,
578.53575,545.341725,
578.571075,545.382775,
578.58785,545.3923,
578.6254,545.409725,
578.651375,545.4281,
578.67225,545.4454,
578.6899,545.45385,
578.71605,545.4658,
578.75635,545.478975,
578.77685,545.4922,
578.79955,545.527,
578.838425,545.554175,
578.861825,545.5709,
578.89525,545.587525,
578.920925,545.618125,
578.944225,545.629325,
578.975,545.656575,
579.007425,545.67845,
579.052225,545.69225,
579.07375,545.70435,
579.098475,545.718325,
579.124575,545.728575,
579.160075,545.74245,
579.195825,545.753325,
579.21835,545.76545,
579.244925,545.7765,
579.270775,545.79115,
579.329725,545.803025,
579.35675,545.81715,
579.3913,545.8274,
579.42585,545.846725,
579.4498,545.861925,
579.46675,545.882675,
579.50195,545.913125,
579.5372,545.92495,
579.552925,545.98165,
579.592325,545.99055,
579.612375,545.9945,
579.6157,546.008575,
579.638675,546.02325,
579.6723,546.03705,
579.720225,546.05315,
579.737075,546.07645,
579.76925,546.10035,
579.792825,546.113,
579.820425,546.143075,
579.857025,546.159425,
579.8865,546.1699,
579.923175,546.2027,
579.96265,546.22255,
580.014925,546.24875,
580.0416,546.2721,
580.10955,546.291975,
580.1626,546.31055,
580.20115,546.33265,
580.2418,546.34835,
580.269425,546.366275,
580.287225,546.3817,
580.29165,546.39305,
580.34645,546.4178,
580.415675,546.42085,
580.52455,546.43155,
580.598775,546.4514,
580.688875,546.500725,
580.7446,546.53275,
580.7993,546.553025,
580.88135,546.578625,
580.934625,546.603825,
580.977225,546.626725,
581.01275,546.651675,
581.053725,546.6771,
581.082525,546.70335,
581.119275,546.721425,
581.173425,546.74335,
581.26235,546.768375,
581.329625,546.791425,
581.442325,546.822,
581.4554,546.84965,
581.48255,546.868325,
581.5133,546.88445,
581.52725,546.903625,
581.5447,546.917575,
581.58455,546.958575,
581.604975,546.97325,
581.64215,547.018,
581.677475,547.0476,
581.754925,547.06985,
581.8101,547.085675,
581.8423,547.09955,
581.869,547.12055,
581.891625,547.135275,
581.93065,547.147225,
581.956475,547.1587,
582.000825,547.1763,
582.149525,547.189475,
582.17325,547.19985,
582.19475,547.2113,
582.21225,547.22625,
582.26175,547.240775,
582.270475,547.2504,
582.302725,547.261,
582.321,547.289175,
582.3415,547.300975,
582.360625,547.313575,
582.37755,547.329225,
582.410225,547.33825,
582.428525,547.36175,
582.442525,547.379275,
582.46605,547.4017,
582.48745,547.415475,
582.5269,547.42745,
582.53935,547.44605,
582.5688,547.460575,
582.60005,547.4772,
582.62595,547.494525,
582.6415,547.512825,
582.67095,547.526975,
582.687525,547.53395,
582.73875,547.54805,
582.759875,547.5614,
582.7873,547.576325,
582.7937,547.586775,
582.8069,547.60765,
582.8437,547.61515,
582.866675,547.623325,
582.896075,547.639725,
582.923475,547.655675,
582.959925,547.66565,
583.01545,547.70065,
583.0683,547.7118,
583.09715,547.72675,
583.126525,547.753025,
583.153425,547.763875,
583.18885,547.785825,
583.2295,547.7967,
583.2944,547.806475,
583.350425,547.830375,
583.415375,547.847425,
583.51955,547.861625,
583.717175,547.875825,
583.75905,547.893825,
583.7923,547.905475,
583.808875,547.921425,
583.8345,547.938775,
583.870925,547.958275,
583.9053,547.9711,
583.93575,547.9977,
583.9915,548.005325,
584.121225,548.013175,
584.1557,548.021475,
584.1818,548.030175,
584.209025,548.0404,
584.263525,548.062975,
584.280225,548.07115,
584.320825,548.081775,
584.340525,548.088825,
584.360775,548.118025,
584.373,548.146,
584.404025,548.15705,
584.42725,548.1739,
584.4549,548.184975,
584.477425,548.198275,
584.5255,548.216225,
584.55665,548.23355,
584.578275,548.256325,
584.615425,548.278875,
584.652325,548.2905,
584.679975,548.30645,
584.742425,548.33545,
584.81145,548.3556,
584.88025,548.3726,
584.922475,548.38925,
584.961225,548.4235,
584.974425,548.443,
585.009775,548.460425,
585.07495,548.473825,
585.109575,548.4871,
585.162425,548.506975,
585.180375,548.516225,
585.197925,548.52805,
585.2288,548.544,
585.258225,548.5539,
585.277425,548.58205,
585.313475,548.592325,
585.3312,548.606325,
585.3561,548.6267,
