SPK_SPKC10a,SPK_SPKC10b
11.1523,176.513375
11.163525,176.624275
11.21875,176.9357
11.23125,177.376725
11.3015,177.5804
11.38995,177.610875
11.3929,177.62015
11.45685,178.6825
11.47865,179.485675
11.495125,179.5174
11.63285,179.778
11.6355,
11.77105,
11.77505,
11.786325,
11.792025,
11.7946,
11.85805,
11.8638,
11.874575,
11.883325,
11.8918,
11.93405,
11.9395,
11.966875,
12.07565,
12.0913,
12.095025,
12.17705,
12.17905,
12.374,
12.442525,
12.44685,
12.515975,
12.519275,
12.5595,
12.57655,
12.585075,
12.641025,
12.647475,
12.653225,
12.684225,
12.686875,
12.8578,
12.859775,
12.865375,
12.888575,
12.98285,
12.9853,
13.0173,
13.08635,
13.103225,
13.105875,
13.134875,
13.1397,
13.142225,
13.147225,
13.160875,
13.1726,
13.196275,
13.205675,
13.22115,
13.246475,
13.27435,
13.296,
13.45365,
13.46865,
13.4813,
13.487275,
13.4922,
13.501025,
13.5341,
13.539775,
13.549425,
13.743625,
13.745575,
13.9106,
13.919075,
13.92865,
13.988575,
14.042775,
14.047725,
14.055925,
14.058625,
14.124525,
14.1374,
14.1469,
14.18455,
14.214125,
14.21725,
14.2207,
14.259725,
14.26555,
14.33485,
14.356825,
14.367325,
14.4499,
14.481525,
14.48585,
14.538525,
14.560725,
14.604925,
14.635225,
14.6389,
14.649525,
14.653175,
15.624825,
15.994825,
15.996425,
16.014575,
16.061525,
16.075025,
16.07925,
16.133375,
16.166375,
16.17075,
16.30115,
16.303525,
16.32235,
16.364925,
16.447025,
16.4514,
16.51455,
16.516875,
16.5452,
17.233375,
18.293725,
18.301075,
18.314275,
18.3352,
18.339125,
18.36935,
18.449925,
18.5121,
18.6193,
18.62125,
18.6468,
18.678475,
19.9337,
19.93555,
19.93785,
20.09755,
20.279225,
20.2815,
20.29275,
20.316625,
20.340575,
20.352125,
20.35595,
20.3581,
20.472475,
20.48865,
20.4933,
20.526675,
20.57415,
20.5764,
20.582,
20.63145,
20.65085,
20.6597,
20.66555,
20.69375,
20.69955,
20.738,
20.745775,
20.809475,
20.824275,
20.8863,
20.892125,
20.931425,
20.93485,
20.9381,
20.9679,
21.024525,
21.02835,
21.084075,
21.100675,
21.1737,
21.200125,
21.21315,
21.22555,
21.22805,
21.25035,
21.612275,
21.642375,
21.6501,
21.699575,
21.701575,
21.708075,
21.713275,
21.7585,
21.762525,
21.83785,
21.8451,
21.87505,
21.88875,
21.9021,
21.908675,
21.96745,
22.056475,
22.0586,
22.086975,
22.109075,
22.164275,
22.177275,
22.22855,
22.257275,
22.2692,
22.271625,
22.318975,
22.3794,
22.384675,
22.4073,
22.432225,
22.45805,
22.584225,
23.0065,
24.129725,
24.136575,
24.144425,
24.1463,
25.08785,
25.0954,
25.097975,
25.264025,
25.265775,
25.28185,
25.284175,
25.3619,
25.364925,
25.66095,
25.663425,
25.7024,
25.707275,
25.736525,
25.835125,
25.8783,
25.981325,
25.984025,
26.053375,
26.0576,
26.0755,
26.16145,
26.171475,
26.17625,
26.17855,
26.23395,
26.236075,
26.300475,
26.3033,
26.334675,
26.336725,
26.4044,
26.4065,
26.422025,
26.457725,
26.47425,
26.485375,
26.5033,
26.528025,
26.552275,
26.55615,
26.586875,
26.61145,
26.658275,
26.66145,
26.687475,
26.696625,
26.721275,
26.74075,
26.757225,
26.783025,
26.806575,
26.80815,
26.810675,
26.823,
26.827,
26.83455,
26.8497,
26.85815,
26.876325,
26.891275,
26.89785,
26.904275,
26.9076,
26.924425,
26.93975,
26.9533,
26.9558,
26.960675,
26.967525,
26.978475,
26.99185,
27.00315,
27.00585,
27.0204,
27.078625,
27.104075,
27.11655,
27.128925,
27.1391,
27.190875,
27.21545,
27.22455,
27.2384,
27.315625,
27.31845,
27.322875,
27.327,
27.37305,
27.377975,
27.38795,
27.409925,
27.4132,
27.417675,
27.436525,
27.44875,
27.4733,
27.510475,
27.52215,
27.538025,
27.561225,
27.56425,
27.568625,
27.581925,
27.598225,
27.602325,
27.620575,
