SPK_SPKC01a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC08b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,226.9257,,,,,,,
,226.933425,,,,,,,
,226.94275,,,,,,,
,226.951525,,,,,,,
,226.960625,,,,,,,
,226.970025,,,,,,,
,226.987,,,,,,,
,226.99505,,,,,,,
,227.002075,,,,,,,
,227.01145,,,,,,,
,227.02965,,,,,,,
,227.0403,,,,,,,
,227.047825,,,,,,,
,227.05785,,,,,,,
,227.0676,,,,,,,
,227.074975,,,,,,,
,227.08465,,,,,,,
,227.09575,,,,,,,
,227.10525,,,,,,,
,227.114025,,,,,,,
,227.122225,,,,,,,
,227.13215,,,,,,,
,227.1343,,,,,,,
,227.143425,,,,,,,
,227.1539,,,,,,,
,227.16215,,,,,,,
,227.165125,,,,,,,
,227.177025,,,,,,,
,227.18245,,,,,,,
,227.186725,,,,,,,
,227.19695,,,,,,,
,227.208775,,,,,,,
,227.21895,,,,,,,
,227.228,,,,,,,
,227.2429,,,,,,,
,227.2534,,,,,,,
,227.262275,,,,,,,
,227.275025,,,,,,,
,227.28765,,,,,,,
,227.2985,,,,,,,
,227.315225,,,,,,,
,227.324525,,,,,,,
,227.3363,,,,,,,
,227.34475,,,,,,,
,227.352375,,,,,,,
,227.3634,,,,,,,
,227.371275,,,,,,,
,227.380675,,,,,,,
,227.39065,,,,,,,
,227.398975,,,,,,,
,227.406275,,,,,,,
,227.414025,,,,,,,
,227.427675,,,,,,,
,227.4371,,,,,,,
,227.44865,,,,,,,
,227.461375,,,,,,,
,227.476425,,,,,,,
,227.48325,,,,,,,
,227.49245,,,,,,,
,227.494975,,,,,,,
,227.5197,,,,,,,
,227.525725,,,,,,,
,227.547275,,,,,,,
,227.57255,,,,,,,
,227.58605,,,,,,,
,227.59475,,,,,,,
,227.604,,,,,,,
,227.61475,,,,,,,
,227.64105,,,,,,,
,227.652025,,,,,,,
,227.664325,,,,,,,
,227.67655,,,,,,,
,227.684825,,,,,,,
,227.69325,,,,,,,
,227.70605,,,,,,,
,227.7168,,,,,,,
,227.724825,,,,,,,
,227.735925,,,,,,,
,227.7455,,,,,,,
,227.7552,,,,,,,
,227.770275,,,,,,,
,227.77895,,,,,,,
,227.790075,,,,,,,
,227.8003,,,,,,,
,227.8115,,,,,,,
,227.836775,,,,,,,
,227.846575,,,,,,,
,227.8588,,,,,,,
,227.8661,,,,,,,
,227.879375,,,,,,,
,227.89305,,,,,,,
,227.90835,,,,,,,
,227.9246,,,,,,,
,227.941725,,,,,,,
,227.972875,,,,,,,
,227.98585,,,,,,,
,228.047775,,,,,,,
,228.084,,,,,,,
,228.1045,,,,,,,
,228.1238,,,,,,,
,228.1417,,,,,,,
,228.152125,,,,,,,
,228.163275,,,,,,,
,228.172825,,,,,,,
,228.1794,,,,,,,
,228.1863,,,,,,,
,228.194225,,,,,,,
,228.201275,,,,,,,
,228.216175,,,,,,,
,228.22835,,,,,,,
,228.24205,,,,,,,
,228.25285,,,,,,,
,228.2854,,,,,,,
,228.31075,,,,,,,
,228.325975,,,,,,,
,228.3358,,,,,,,
,228.3463,,,,,,,
,228.360325,,,,,,,
,228.3754,,,,,,,
,228.38885,,,,,,,
,228.4078,,,,,,,
,228.427075,,,,,,,
,228.44255,,,,,,,
,228.4575,,,,,,,
,228.489575,,,,,,,
,228.502175,,,,,,,
,228.518975,,,,,,,
,228.528475,,,,,,,
,228.5361,,,,,,,
,228.5441,,,,,,,
,228.551525,,,,,,,
,228.55915,,,,,,,
,228.57095,,,,,,,
,228.58535,,,,,,,
,228.598525,,,,,,,
,228.613075,,,,,,,
,228.657925,,,,,,,
,228.675725,,,,,,,
,228.7126,,,,,,,
,228.729225,,,,,,,
,228.740075,,,,,,,
,228.750575,,,,,,,
,228.7608,,,,,,,
,228.775725,,,,,,,
,228.837225,,,,,,,
,228.8477,,,,,,,
,228.8612,,,,,,,
,228.913525,,,,,,,
,228.93775,,,,,,,
,228.960025,,,,,,,
,228.967425,,,,,,,
,228.972225,,,,,,,
,228.9786,,,,,,,
,228.986575,,,,,,,
,228.994225,,,,,,,
,229.00215,,,,,,,
,229.0093,,,,,,,
,229.01585,,,,,,,
,229.024775,,,,,,,
,229.0334,,,,,,,
,229.045075,,,,,,,
,229.056175,,,,,,,
,229.0719,,,,,,,
,229.17255,,,,,,,
,229.183775,,,,,,,
,229.194575,,,,,,,
,229.204775,,,,,,,
,229.214075,,,,,,,
,229.2253,,,,,,,
,229.23575,,,,,,,
,229.24775,,,,,,,
,229.255525,,,,,,,
,229.269,,,,,,,
,229.28445,,,,,,,
,229.34545,,,,,,,
,229.37265,,,,,,,
,229.38435,,,,,,,
,229.395775,,,,,,,
,229.4068,,,,,,,
,229.430675,,,,,,,
,229.4455,,,,,,,
,229.464325,,,,,,,
,229.479725,,,,,,,
,229.6399,,,,,,,
,229.654775,,,,,,,
,229.666275,,,,,,,
,229.6799,,,,,,,
,229.69705,,,,,,,
,229.71565,,,,,,,
,229.732475,,,,,,,
,229.7485,,,,,,,
,229.76475,,,,,,,
,229.805825,,,,,,,
,229.823875,,,,,,,
,229.83885,,,,,,,
,229.8631,,,,,,,
,229.8966,,,,,,,
,229.974075,,,,,,,
,230.01185,,,,,,,
,230.044625,,,,,,,
,230.064825,,,,,,,
,230.083575,,,,,,,
,230.0993,,,,,,,
,230.11195,,,,,,,
,230.124775,,,,,,,
,230.1323,,,,,,,
,230.14885,,,,,,,
,230.159625,,,,,,,
,230.167875,,,,,,,
,230.17695,,,,,,,
,230.184825,,,,,,,
,230.194175,,,,,,,
,230.202825,,,,,,,
,230.2124,,,,,,,
,230.22235,,,,,,,
,230.232025,,,,,,,
,230.241175,,,,,,,
,230.251675,,,,,,,
,230.26285,,,,,,,
,230.271825,,,,,,,
,230.2731,,,,,,,
,230.281625,,,,,,,
,230.295725,,,,,,,
,230.301575,,,,,,,
,230.312175,,,,,,,
,230.318125,,,,,,,
,230.3278,,,,,,,
,230.340375,,,,,,,
,230.350125,,,,,,,
,230.359,,,,,,,
,230.368,,,,,,,
,230.3806,,,,,,,
,230.38945,,,,,,,
,230.41415,,,,,,,
,230.416825,,,,,,,
,230.43495,,,,,,,
,230.44815,,,,,,,
,230.46375,,,,,,,
,230.480425,,,,,,,
,230.4974,,,,,,,
,230.5139,,,,,,,
,230.525675,,,,,,,
,230.5579,,,,,,,
,230.5673,,,,,,,
,230.595675,,,,,,,
,230.60505,,,,,,,
,230.619,,,,,,,
,230.6337,,,,,,,
,230.6428,,,,,,,
,230.649925,,,,,,,
,230.659875,,,,,,,
,230.67265,,,,,,,
,230.6876,,,,,,,
,230.6956,,,,,,,
,230.703175,,,,,,,
,230.715225,,,,,,,
,230.7194,,,,,,,
,230.729575,,,,,,,
,230.7387,,,,,,,
,230.7598,,,,,,,
,230.786775,,,,,,,
,230.8043,,,,,,,
,230.82605,,,,,,,
,230.8462,,,,,,,
,230.868,,,,,,,
,230.886075,,,,,,,
,230.8983,,,,,,,
,230.91535,,,,,,,
,230.92875,,,,,,,
,230.942875,,,,,,,
,230.957825,,,,,,,
,230.972475,,,,,,,
,230.988375,,,,,,,
,231.005275,,,,,,,
,231.0274,,,,,,,
,231.03775,,,,,,,
,231.046625,,,,,,,
,231.065375,,,,,,,
,231.094575,,,,,,,
,231.104225,,,,,,,
,231.11705,,,,,,,
,231.145225,,,,,,,
,231.1582,,,,,,,
,231.1887,,,,,,,
,231.229775,,,,,,,
,231.25085,,,,,,,
,231.2892,,,,,,,
,231.374575,,,,,,,
,231.40155,,,,,,,
,231.4131,,,,,,,
,231.435425,,,,,,,
,231.45545,,,,,,,
,231.4605,,,,,,,
,231.4712,,,,,,,
,231.4881,,,,,,,
,231.5066,,,,,,,
,231.5229,,,,,,,
,231.542375,,,,,,,
,231.561025,,,,,,,
,231.5708,,,,,,,
,231.58485,,,,,,,
,231.722425,,,,,,,
,231.7322,,,,,,,
,231.74065,,,,,,,
,231.74745,,,,,,,
,231.754775,,,,,,,
,231.76235,,,,,,,
,231.7719,,,,,,,
,231.783225,,,,,,,
,231.796275,,,,,,,
,231.80395,,,,,,,
,231.8159,,,,,,,
,231.81785,,,,,,,
,231.824,,,,,,,
,231.830425,,,,,,,
,231.8504,,,,,,,
,231.920525,,,,,,,
,231.984425,,,,,,,
,232.001625,,,,,,,
,232.015175,,,,,,,
,232.026875,,,,,,,
,232.039125,,,,,,,
,232.050675,,,,,,,
,232.061075,,,,,,,
,232.072025,,,,,,,
,232.0925,,,,,,,
,232.106425,,,,,,,
,232.126175,,,,,,,
,232.141525,,,,,,,
,232.157625,,,,,,,
,232.192825,,,,,,,
,232.310375,,,,,,,
,232.32595,,,,,,,
,232.3458,,,,,,,
,232.368125,,,,,,,
,232.398275,,,,,,,
,232.413275,,,,,,,
,232.432375,,,,,,,
,232.45605,,,,,,,
,232.4696,,,,,,,
,232.486025,,,,,,,
,232.5006,,,,,,,
,232.514225,,,,,,,
,232.52935,,,,,,,
,232.549575,,,,,,,
,232.565275,,,,,,,
,232.5783,,,,,,,
,232.598975,,,,,,,
,232.613925,,,,,,,
,232.62345,,,,,,,
,232.6276,,,,,,,
,232.6394,,,,,,,
,232.654825,,,,,,,
,232.66585,,,,,,,
,232.680225,,,,,,,
,232.6936,,,,,,,
,232.7045,,,,,,,
,232.717,,,,,,,
,232.727775,,,,,,,
,232.7394,,,,,,,
,232.75175,,,,,,,
,232.7645,,,,,,,
,232.797075,,,,,,,
,232.858225,,,,,,,
,232.87675,,,,,,,
,232.905225,,,,,,,
,232.922775,,,,,,,
,232.929525,,,,,,,
,232.93475,,,,,,,
,232.9397,,,,,,,
,232.945975,,,,,,,
,232.95375,,,,,,,
,232.961875,,,,,,,
,232.9691,,,,,,,
,232.9816,,,,,,,
,232.992725,,,,,,,
,233.002375,,,,,,,
,233.0128,,,,,,,
,233.021175,,,,,,,
,233.0333,,,,,,,
,233.047425,,,,,,,
,233.0753,,,,,,,
,233.118425,,,,,,,
,233.1627,,,,,,,
,233.194275,,,,,,,
,233.217425,,,,,,,
,233.248775,,,,,,,
,233.2596,,,,,,,
,233.27165,,,,,,,
,233.295925,,,,,,,
,233.304375,,,,,,,
,233.313375,,,,,,,
,233.318925,,,,,,,
,233.32485,,,,,,,
,233.331275,,,,,,,
,233.335975,,,,,,,
,233.340525,,,,,,,
,233.347625,,,,,,,
,233.353825,,,,,,,
,233.359925,,,,,,,
,233.3677,,,,,,,
,233.3762,,,,,,,
,233.380275,,,,,,,
,233.389625,,,,,,,
,233.404925,,,,,,,
,233.4201,,,,,,,
,233.43435,,,,,,,
,233.445675,,,,,,,
,233.459625,,,,,,,
,233.474925,,,,,,,
,233.495775,,,,,,,
,233.5157,,,,,,,
,233.535625,,,,,,,
,233.556525,,,,,,,
,233.566325,,,,,,,
,233.574975,,,,,,,
,233.5838,,,,,,,
,233.6086,,,,,,,
,233.6231,,,,,,,
,233.636875,,,,,,,
,233.648075,,,,,,,
,233.66065,,,,,,,
,233.670275,,,,,,,
,233.683225,,,,,,,
,233.695825,,,,,,,
,233.710525,,,,,,,
,233.724575,,,,,,,
,233.7471,,,,,,,
,233.774825,,,,,,,
,233.8324,,,,,,,
,233.844925,,,,,,,
,233.8635,,,,,,,
,233.873875,,,,,,,
,233.884425,,,,,,,
,233.894875,,,,,,,
,233.905175,,,,,,,
,233.9133,,,,,,,
,233.9256,,,,,,,
,233.9404,,,,,,,
,233.95365,,,,,,,
,233.965825,,,,,,,
,233.9792,,,,,,,
,233.991975,,,,,,,
,234.0093,,,,,,,
,234.0479,,,,,,,
,234.06115,,,,,,,
,234.085325,,,,,,,
,234.108875,,,,,,,
,234.141625,,,,,,,
,234.173775,,,,,,,
,234.201125,,,,,,,
,234.224825,,,,,,,
,234.26015,,,,,,,
,234.3074,,,,,,,
,234.3326,,,,,,,
,234.38025,,,,,,,
,234.397275,,,,,,,
,234.405175,,,,,,,
,234.4235,,,,,,,
,234.50465,,,,,,,
,234.534125,,,,,,,
,234.5505,,,,,,,
,234.558925,,,,,,,
,234.56985,,,,,,,
,234.59925,,,,,,,
,234.613275,,,,,,,
,234.65605,,,,,,,
,234.779025,,,,,,,
,234.798625,,,,,,,
,234.811075,,,,,,,
,234.820725,,,,,,,
,234.8311,,,,,,,
,234.84015,,,,,,,
,234.85395,,,,,,,
,234.865325,,,,,,,
,234.875275,,,,,,,
,234.886725,,,,,,,
,234.9026,,,,,,,
,234.96225,,,,,,,
,235.0367,,,,,,,
,235.072,,,,,,,
,235.09015,,,,,,,
,235.1057,,,,,,,
,235.17105,,,,,,,
,235.192475,,,,,,,
,235.22205,,,,,,,
,235.235625,,,,,,,
,235.251425,,,,,,,
,235.25625,,,,,,,
,235.264375,,,,,,,
,235.270475,,,,,,,
,235.28045,,,,,,,
,235.29095,,,,,,,
,235.303475,,,,,,,
,235.31225,,,,,,,
,235.324175,,,,,,,
,235.3428,,,,,,,
,235.363425,,,,,,,
,235.376075,,,,,,,
,235.388275,,,,,,,
,235.4011,,,,,,,
,235.429675,,,,,,,
,235.527125,,,,,,,
,235.5764,,,,,,,
,235.6072,,,,,,,
,235.61405,,,,,,,
,235.62285,,,,,,,
,235.628925,,,,,,,
,235.63585,,,,,,,
,235.6422,,,,,,,
,235.647075,,,,,,,
,235.654,,,,,,,
,235.6583,,,,,,,
,235.66295,,,,,,,
,235.669825,,,,,,,
,235.6767,,,,,,,
,235.68175,,,,,,,
,235.687,,,,,,,
,235.690475,,,,,,,
,235.69765,,,,,,,
,235.70475,,,,,,,
,235.71545,,,,,,,
,235.722425,,,,,,,
,235.72925,,,,,,,
,235.736675,,,,,,,
,235.747725,,,,,,,
,235.7574,,,,,,,
,235.771225,,,,,,,
,235.781375,,,,,,,
,235.791125,,,,,,,
,235.80025,,,,,,,
,235.80835,,,,,,,
,235.8195,,,,,,,
,235.8299,,,,,,,
,235.841025,,,,,,,
,235.84215,,,,,,,
,235.855425,,,,,,,
,235.873075,,,,,,,
,235.890125,,,,,,,
,235.906425,,,,,,,
,235.917475,,,,,,,
,235.926775,,,,,,,
,235.938875,,,,,,,
,235.95295,,,,,,,
,235.966675,,,,,,,
,235.98715,,,,,,,
,235.9994,,,,,,,
,236.01505,,,,,,,
,236.028025,,,,,,,
,236.038925,,,,,,,
,236.053025,,,,,,,
,236.066825,,,,,,,
,236.078925,,,,,,,
,236.093875,,,,,,,
,236.105,,,,,,,
,236.114175,,,,,,,
,236.1373,,,,,,,
,236.159975,,,,,,,
,236.178025,,,,,,,
,236.2257,,,,,,,
,236.2437,,,,,,,
,236.25785,,,,,,,
,236.275075,,,,,,,
,236.288125,,,,,,,
,236.299625,,,,,,,
,236.3042,,,,,,,
,236.32,,,,,,,
,236.3358,,,,,,,
,236.3503,,,,,,,
,236.37945,,,,,,,
,236.3916,,,,,,,
,236.403175,,,,,,,
,236.412625,,,,,,,
,236.43415,,,,,,,
,236.450275,,,,,,,
,236.480625,,,,,,,
,236.495125,,,,,,,
,236.5034,,,,,,,
,236.5115,,,,,,,
,236.521025,,,,,,,
,236.5289,,,,,,,
,236.5371,,,,,,,
,236.5612,,,,,,,
,236.601175,,,,,,,
,236.614525,,,,,,,
,236.63305,,,,,,,
,236.648875,,,,,,,
,236.66175,,,,,,,
,236.66795,,,,,,,
,236.6928,,,,,,,
,236.7106,,,,,,,
,236.73715,,,,,,,
,236.774775,,,,,,,
,236.8055,,,,,,,
,236.8277,,,,,,,
,236.85355,,,,,,,
,236.88495,,,,,,,
,236.901475,,,,,,,
,236.920975,,,,,,,
,236.9413,,,,,,,
,236.9575,,,,,,,
,236.976075,,,,,,,
,236.99245,,,,,,,
,237.005375,,,,,,,
,237.0755,,,,,,,
,237.11655,,,,,,,
,237.14855,,,,,,,
,237.21845,,,,,,,
,237.234475,,,,,,,
,237.250325,,,,,,,
,237.265575,,,,,,,
,237.278725,,,,,,,
,237.29535,,,,,,,
,237.33385,,,,,,,
,237.42775,,,,,,,
,237.4404,,,,,,,
,237.469325,,,,,,,
,237.48315,,,,,,,
,237.50155,,,,,,,
,237.520775,,,,,,,
,237.54355,,,,,,,
,237.562,,,,,,,
,237.5743,,,,,,,
,237.58695,,,,,,,
,237.603675,,,,,,,
,237.626625,,,,,,,
,237.656975,,,,,,,
,237.76475,,,,,,,
,237.7952,,,,,,,
,237.81535,,,,,,,
,237.827375,,,,,,,
,237.843925,,,,,,,
,237.864975,,,,,,,
,237.8851,,,,,,,
,237.9058,,,,,,,
,237.90835,,,,,,,
,237.980775,,,,,,,
,238.00945,,,,,,,
,238.01635,,,,,,,
,238.027025,,,,,,,
,238.0405,,,,,,,
,238.056675,,,,,,,
,238.0909,,,,,,,
,238.166225,,,,,,,
,238.178175,,,,,,,
,238.19215,,,,,,,
,238.218225,,,,,,,
,238.22735,,,,,,,
,238.2444,,,,,,,
,238.258425,,,,,,,
,238.274825,,,,,,,
,238.287175,,,,,,,
,238.298125,,,,,,,
,238.3103,,,,,,,
,238.3219,,,,,,,
,238.329825,,,,,,,
,238.33945,,,,,,,
,238.349775,,,,,,,
,238.358475,,,,,,,
,238.36725,,,,,,,
,238.379775,,,,,,,
,238.391875,,,,,,,
,238.4069,,,,,,,
,238.41875,,,,,,,
,238.437425,,,,,,,
,238.449825,,,,,,,
,238.459275,,,,,,,
,238.488725,,,,,,,
,238.5201,,,,,,,
,238.6022,,,,,,,
,238.63315,,,,,,,
,238.645,,,,,,,
,238.662375,,,,,,,
,238.672875,,,,,,,
,238.6828,,,,,,,
,238.69065,,,,,,,
,238.698225,,,,,,,
,238.707475,,,,,,,
,238.7251,,,,,,,
,238.7348,,,,,,,
,238.744575,,,,,,,
,238.752375,,,,,,,
,238.763375,,,,,,,
,238.765125,,,,,,,
,238.7785,,,,,,,
,238.783975,,,,,,,
,238.792375,,,,,,,
,238.8019,,,,,,,
,238.80855,,,,,,,
,238.8196,,,,,,,
,238.8293,,,,,,,
,238.838775,,,,,,,
,238.845825,,,,,,,
,238.854425,,,,,,,
,238.868025,,,,,,,
,238.876775,,,,,,,
,238.879725,,,,,,,
,238.88305,,,,,,,
,238.88985,,,,,,,
,238.902075,,,,,,,
,238.911575,,,,,,,
,238.928525,,,,,,,
,238.9399,,,,,,,
,238.954775,,,,,,,
,238.968075,,,,,,,
,238.98065,,,,,,,
,238.993875,,,,,,,
,239.005725,,,,,,,
,239.01645,,,,,,,
,239.03,,,,,,,
,239.0447,,,,,,,
,239.06015,,,,,,,
,239.071175,,,,,,,
,239.083725,,,,,,,
,239.097825,,,,,,,
,239.109575,,,,,,,
,239.12385,,,,,,,
,239.1353,,,,,,,
,239.14415,,,,,,,
,239.15895,,,,,,,
,239.168225,,,,,,,
,239.1807,,,,,,,
,239.190775,,,,,,,
,239.2031,,,,,,,
,239.2181,,,,,,,
,239.241725,,,,,,,
,239.2516,,,,,,,
,239.265825,,,,,,,
,239.2808,,,,,,,
,239.296475,,,,,,,
,239.308925,,,,,,,
,239.33275,,,,,,,
,239.35175,,,,,,,
,239.371175,,,,,,,
,239.384825,,,,,,,
,239.3866,,,,,,,
,239.40635,,,,,,,
,239.417175,,,,,,,
,239.452375,,,,,,,
,239.49975,,,,,,,
,239.5117,,,,,,,
,239.53135,,,,,,,
,239.5477,,,,,,,
,239.564425,,,,,,,
,239.577025,,,,,,,
,239.59635,,,,,,,
,239.6092,,,,,,,
,239.6332,,,,,,,
,239.65585,,,,,,,
,239.668475,,,,,,,
,239.683025,,,,,,,
,239.707975,,,,,,,
,239.725725,,,,,,,
,239.7542,,,,,,,
,239.7966,,,,,,,
,239.815025,,,,,,,
,239.837225,,,,,,,
,239.847575,,,,,,,
,239.856975,,,,,,,
,239.877375,,,,,,,
,239.93955,,,,,,,
,239.981975,,,,,,,
,239.9917,,,,,,,
,239.999325,,,,,,,
,240.033475,,,,,,,
,240.050525,,,,,,,
,240.064225,,,,,,,
,240.07415,,,,,,,
,240.084375,,,,,,,
,240.099875,,,,,,,
,240.1188,,,,,,,
,240.131025,,,,,,,
,240.1485,,,,,,,
,240.182075,,,,,,,
,240.20985,,,,,,,
,240.22025,,,,,,,
,240.2323,,,,,,,
,240.27295,,,,,,,
,240.290775,,,,,,,
,240.308675,,,,,,,
,240.39145,,,,,,,
,240.434575,,,,,,,
,240.4446,,,,,,,
,240.4503,,,,,,,
,240.45695,,,,,,,
,240.470175,,,,,,,
,240.4843,,,,,,,
,240.497675,,,,,,,
,240.518975,,,,,,,
,240.541625,,,,,,,
,240.5612,,,,,,,
,240.58845,,,,,,,
,240.609425,,,,,,,
,240.628075,,,,,,,
,240.6373,,,,,,,
,240.6616,,,,,,,
,240.67375,,,,,,,
,240.6962,,,,,,,
,240.7086,,,,,,,
,240.75245,,,,,,,
,240.872775,,,,,,,
,240.887225,,,,,,,
,240.902125,,,,,,,
,240.91665,,,,,,,
,240.931375,,,,,,,
,240.950225,,,,,,,
,240.975375,,,,,,,
,240.993325,,,,,,,
,241.020225,,,,,,,
,241.06385,,,,,,,
,241.084,,,,,,,
,241.097175,,,,,,,
,241.1106,,,,,,,
,241.12145,,,,,,,
,241.130525,,,,,,,
,241.14215,,,,,,,
,241.153425,,,,,,,
,241.163175,,,,,,,
,241.17615,,,,,,,
,241.188425,,,,,,,
,241.200525,,,,,,,
,241.21425,,,,,,,
,241.226775,,,,,,,
,241.238075,,,,,,,
,241.25215,,,,,,,
,241.2662,,,,,,,
,241.282775,,,,,,,
,241.297675,,,,,,,
,241.3088,,,,,,,
,241.320675,,,,,,,
,241.3347,,,,,,,
,241.35015,,,,,,,
,241.36805,,,,,,,
,241.397425,,,,,,,
,241.412425,,,,,,,
,241.423125,,,,,,,
,241.443825,,,,,,,
,241.45545,,,,,,,
,241.46785,,,,,,,
,241.4818,,,,,,,
,241.4973,,,,,,,
,241.512575,,,,,,,
,241.52955,,,,,,,
,241.54355,,,,,,,
,241.55885,,,,,,,
,241.576675,,,,,,,
,241.594175,,,,,,,
,241.61065,,,,,,,
,241.630475,,,,,,,
,241.65,,,,,,,
,241.683475,,,,,,,
,241.703075,,,,,,,
,241.712675,,,,,,,
,241.727375,,,,,,,
,241.732475,,,,,,,
,241.7375,,,,,,,
,241.742275,,,,,,,
,241.74675,,,,,,,
,241.751775,,,,,,,
,241.75655,,,,,,,
,241.761325,,,,,,,
,241.767625,,,,,,,
,241.77175,,,,,,,
,241.778925,,,,,,,
,241.785525,,,,,,,
,241.794875,,,,,,,
,241.817475,,,,,,,
,241.823825,,,,,,,
,241.832825,,,,,,,
,241.84325,,,,,,,
,241.856,,,,,,,
,241.867475,,,,,,,
,241.87775,,,,,,,
,241.889075,,,,,,,
,241.9049,,,,,,,
,241.9176,,,,,,,
,241.935575,,,,,,,
,241.94855,,,,,,,
,241.95895,,,,,,,
,241.9688,,,,,,,
,241.984075,,,,,,,
,241.992425,,,,,,,
,241.996675,,,,,,,
,242.010425,,,,,,,
,242.025325,,,,,,,
,242.03955,,,,,,,
,242.051375,,,,,,,
,242.06255,,,,,,,
,242.07405,,,,,,,
,242.08645,,,,,,,
,242.1038,,,,,,,
,242.113275,,,,,,,
,242.133375,,,,,,,
,242.141925,,,,,,,
,242.157375,,,,,,,
,242.16945,,,,,,,
,242.1894,,,,,,,
,242.2048,,,,,,,
,242.21975,,,,,,,
,242.235975,,,,,,,
,242.25025,,,,,,,
,242.26145,,,,,,,
,242.27555,,,,,,,
,242.291375,,,,,,,
,242.304425,,,,,,,
,242.311275,,,,,,,
,242.3222,,,,,,,
,242.332025,,,,,,,
,242.340525,,,,,,,
,242.343975,,,,,,,
,242.362075,,,,,,,
,242.378375,,,,,,,
,242.3894,,,,,,,
,242.402625,,,,,,,
,242.424375,,,,,,,
,242.43455,,,,,,,
,242.485525,,,,,,,
,242.505475,,,,,,,
,242.5168,,,,,,,
,242.559,,,,,,,
,242.573025,,,,,,,
,242.58385,,,,,,,
,242.596025,,,,,,,
,242.615475,,,,,,,
,242.628475,,,,,,,
,242.664875,,,,,,,
,242.722575,,,,,,,
,242.74055,,,,,,,
,242.752875,,,,,,,
,242.7672,,,,,,,
,242.784,,,,,,,
,242.81115,,,,,,,
,242.840925,,,,,,,
,242.867425,,,,,,,
,242.896025,,,,,,,
,242.9164,,,,,,,
,242.9793,,,,,,,
,242.9925,,,,,,,
,243.02605,,,,,,,
,243.045375,,,,,,,
,243.059525,,,,,,,
,243.07745,,,,,,,
,243.099,,,,,,,
,243.12345,,,,,,,
,243.135075,,,,,,,
,243.213525,,,,,,,
,243.22495,,,,,,,
,243.23775,,,,,,,
,243.249275,,,,,,,
,243.2586,,,,,,,
,243.276225,,,,,,,
,243.293225,,,,,,,
,243.31115,,,,,,,
,243.33455,,,,,,,
,243.35195,,,,,,,
,243.382575,,,,,,,
,243.428575,,,,,,,
,243.49405,,,,,,,
,243.521375,,,,,,,
,243.535575,,,,,,,
,243.54695,,,,,,,
,243.5606,,,,,,,
,243.56705,,,,,,,
,243.57295,,,,,,,
,243.58015,,,,,,,
,243.584525,,,,,,,
,243.591775,,,,,,,
,243.602025,,,,,,,
,243.610525,,,,,,,
,243.618425,,,,,,,
,243.628425,,,,,,,
,243.638725,,,,,,,
,243.662875,,,,,,,
,243.677575,,,,,,,
,243.71115,,,,,,,
,243.79635,,,,,,,
,243.8391,,,,,,,
,243.88025,,,,,,,
,243.90185,,,,,,,
,243.92885,,,,,,,
,243.95755,,,,,,,
,243.97915,,,,,,,
,243.99895,,,,,,,
,244.022825,,,,,,,
,244.0575,,,,,,,
,244.071,,,,,,,
,244.083,,,,,,,
,244.0962,,,,,,,
,244.11165,,,,,,,
,244.130575,,,,,,,
,244.1474,,,,,,,
,244.17945,,,,,,,
,244.2196,,,,,,,
,244.2335,,,,,,,
,244.243625,,,,,,,
,244.26035,,,,,,,
,244.2797,,,,,,,
,244.287575,,,,,,,
,244.29885,,,,,,,
,244.325925,,,,,,,
,244.3324,,,,,,,
,244.339775,,,,,,,
,244.347075,,,,,,,
,244.3578,,,,,,,
,244.36525,,,,,,,
,244.3756,,,,,,,
,244.382375,,,,,,,
,244.386325,,,,,,,
,244.3974,,,,,,,
,244.40435,,,,,,,
,244.41495,,,,,,,
,244.424775,,,,,,,
,244.435875,,,,,,,
,244.4454,,,,,,,
,244.4663,,,,,,,
,244.479925,,,,,,,
,244.49355,,,,,,,
,244.5066,,,,,,,
,244.520775,,,,,,,
,244.532325,,,,,,,
,244.546825,,,,,,,
,244.561425,,,,,,,
,244.581525,,,,,,,
,244.61095,,,,,,,
,244.655475,,,,,,,
,244.670475,,,,,,,
,244.6845,,,,,,,
,244.69635,,,,,,,
,244.7096,,,,,,,
,244.726975,,,,,,,
,244.73635,,,,,,,
,244.7514,,,,,,,
,244.7612,,,,,,,
,244.804,,,,,,,
,244.8204,,,,,,,
,244.8369,,,,,,,
,244.85715,,,,,,,
,244.87185,,,,,,,
,244.8833,,,,,,,
,244.898575,,,,,,,
,244.929125,,,,,,,
,244.946525,,,,,,,
,244.9628,,,,,,,
,244.975225,,,,,,,
,245.00205,,,,,,,
,245.016475,,,,,,,
,245.022775,,,,,,,
,245.02965,,,,,,,
,245.0399,,,,,,,
,245.0547,,,,,,,
,245.063125,,,,,,,
,245.077725,,,,,,,
,245.087325,,,,,,,
,245.115975,,,,,,,
,245.228175,,,,,,,
,245.2335,,,,,,,
,245.240125,,,,,,,
,245.248375,,,,,,,
,245.255575,,,,,,,
,245.262125,,,,,,,
,245.2691,,,,,,,
,245.273675,,,,,,,
,245.280075,,,,,,,
,245.2881,,,,,,,
,245.29445,,,,,,,
,245.30315,,,,,,,
,245.31675,,,,,,,
,245.32855,,,,,,,
,245.338525,,,,,,,
,245.34745,,,,,,,
,245.36455,,,,,,,
