SPK_SPKC04a (inhi),SPK_SPKC06a (inhi),SPK_SPKC09a (late exc),SPK_SPKC10a (exc),SPK_SPKC11a (inhi),SPK_SPKC11b (inhi),SPK_SPKC15a (inhi)
207.650325,135.660225,135.68645,,170.907,105.9388,
207.701175,135.698125,135.701975,,170.921825,105.948575,
207.73595,135.718825,135.7236,,170.9384,105.95715,
207.7649,135.737675,135.7471,,170.9546,105.9662,
207.790575,135.75275,135.768175,,170.97495,105.972125,
207.819025,135.76905,135.791925,,170.983675,105.9839,
207.85885,135.79185,135.832875,,170.994725,105.9922,
207.89565,135.809425,135.865025,,171.0127,106.000175,
207.925375,135.8325,135.8814,,171.02175,106.0133,
207.94595,135.858125,135.890075,,171.052425,106.0337,
207.9841,135.880375,135.902275,,171.06645,106.041825,
208.090425,135.915925,135.9143,,171.097525,106.04855,
208.184725,135.941275,135.928075,,171.12565,106.064775,
208.226925,135.9738,135.94115,,171.17005,106.07725,
208.243175,135.99125,135.993625,,171.20695,106.0933,
208.272375,136.005775,136.02025,,171.21665,106.105,
208.289575,136.0234,136.043175,,171.22675,106.124125,
208.308075,136.037125,136.057425,,171.285425,106.1463,
208.336525,136.0732,136.0739,,171.338325,106.161775,
208.358975,136.0912,136.084,,171.353325,106.1693,
208.42915,136.1086,136.1026,,171.372575,106.1825,
208.5545,136.132,136.114975,,171.415825,106.1983,
208.679225,136.1746,136.1417,,171.442475,106.2178,
208.735775,136.2031,136.17365,,171.474525,106.224425,
208.929275,136.2306,136.199825,,171.508775,106.235525,
208.970075,136.2479,136.21915,,171.53525,106.2419,
209.066075,136.2647,136.237725,,171.54225,106.248975,
209.10685,136.295375,136.2615,,171.573225,106.261025,
209.1448,136.329575,136.305275,,171.635975,106.2639,
209.177125,136.3943,136.3217,,171.651,106.272875,
209.207375,136.4043,136.346175,,171.68025,106.27815,
209.240825,136.42015,136.37405,,171.69505,106.2847,
209.27215,136.42425,136.40135,,171.725775,106.290025,
209.289825,136.437175,136.4222,,171.74585,106.300825,
209.34875,136.451025,136.4524,,171.774275,106.3092,
209.37025,136.46695,136.4661,,171.822675,106.31695,
209.4351,136.48875,136.495675,,171.84195,106.33465,
209.461825,136.5035,136.499975,,171.853475,106.349225,
209.499275,136.51645,136.547025,,171.895775,106.35825,
209.5469,136.54605,136.557,,171.90325,106.374525,
209.5859,136.566975,136.56555,,171.946225,106.38645,
209.6324,136.587,136.587825,,171.965675,106.3978,
209.667925,136.6077,136.601825,,172.01505,106.405325,
209.686325,136.630325,136.613075,,172.05415,106.414625,
209.705225,136.651925,136.626675,,172.080475,106.43835,
209.7138,136.6732,136.6374,,172.16255,106.468325,
209.73085,136.706825,136.65225,,172.183525,106.479625,
209.7489,136.728675,136.66405,,172.22545,106.509725,
209.773875,136.753725,136.671275,,172.242075,106.53765,
209.81175,136.77325,136.6874,,172.2871,106.548425,
209.8447,136.80765,136.69725,,172.347125,106.5587,
209.86675,136.820975,136.7053,,172.377425,106.568625,
209.894425,136.840925,136.71765,,172.402875,106.59745,
209.942575,136.8614,136.760975,,172.42955,106.607675,
210.088,136.88515,136.774725,,172.518425,106.611475,
210.14455,136.8978,136.7854,,172.631775,106.618825,
210.187275,136.917075,136.827975,,172.649475,106.62805,
210.215125,136.929825,136.843375,,172.7129,106.635925,
210.25775,136.946225,136.8952,,172.758325,106.641375,
210.296625,136.98235,136.906425,,172.8464,106.663925,
210.31995,137.002575,136.94155,,172.8526,106.684725,
210.349,137.03865,136.9629,,172.883575,106.690825,
210.40155,137.075075,136.980425,,172.936475,106.697475,
210.4799,137.111975,136.996475,,172.963825,106.708575,
210.544575,137.1663,137.009975,,172.9807,106.7148,
210.6083,137.178975,137.04395,,172.99335,106.71925,
210.635375,137.20805,137.066825,,173.0247,106.733,
210.654725,137.219075,137.08305,,173.0337,106.748075,
210.67605,137.232825,137.123575,,173.050725,106.758925,
210.69925,137.255025,137.135375,,173.07975,106.771425,
210.715375,137.2647,137.16635,,173.14315,106.78975,
210.7463,137.28515,137.175275,,173.185675,106.801375,
210.7588,137.30175,137.19105,,173.223525,106.809775,
210.795425,137.319325,137.22775,,173.25115,106.82275,
210.809625,137.333725,137.24965,,173.369775,106.829675,
210.828525,137.357175,137.288975,,173.388125,106.84075,
210.8426,137.3662,137.301075,,173.501175,106.8442,
210.873075,137.3799,137.318025,,173.506725,106.856225,
210.894925,137.3902,137.33625,,173.562,106.86495,
210.9114,137.4035,137.3503,,173.57145,106.8741,
210.94935,137.41505,137.360925,,173.616225,106.8926,
211.0027,137.4231,137.38085,,173.62505,106.905025,
211.04215,137.44375,137.388325,,173.63565,106.91375,
211.07025,137.466475,137.403875,,173.64755,106.921675,
211.09105,137.481675,137.41955,,173.6562,106.9324,
211.1033,137.506025,137.462725,,173.688375,106.953925,
211.113575,137.51925,137.48735,,173.72925,106.964825,
211.132,137.54905,137.506375,,173.764075,106.974375,
211.1517,137.564375,137.527075,,173.7827,106.985425,
211.16545,137.5774,137.53895,,173.814675,106.99265,
211.174425,137.58915,137.574575,,173.823875,107.0012,
211.193775,137.604,137.598575,,173.855975,107.013,
211.215975,137.619525,137.624675,,173.9084,107.02145,
211.237375,137.636825,137.6879,,173.911175,107.0372,
211.289125,137.649825,137.709025,,173.9298,107.042275,
211.348125,137.689975,137.74345,,173.949775,107.0538,
211.4105,137.702375,137.76885,,173.97365,107.066925,
211.446475,137.7143,137.78045,,173.99475,107.081375,
211.461525,137.732575,137.8358,,174.0219,107.08965,
211.480575,137.741975,137.85975,,174.0429,107.09595,
211.498525,137.756975,137.883875,,174.0718,107.105675,
211.519225,137.76695,137.917425,,174.08515,107.115975,
211.5326,137.7826,137.949125,,174.0905,107.133275,
211.548275,137.811475,137.9637,,174.13825,107.14205,
211.56505,137.834925,137.990875,,174.21475,107.148075,
211.585925,137.843025,138.018725,,174.231,107.1569,
211.612175,137.861675,138.0367,,174.292675,107.17305,
211.7033,137.8815,138.057725,,174.30875,107.1786,
211.762075,137.89205,138.080575,,174.32755,107.184025,
211.8147,137.9013,138.102175,,174.3426,107.19625,
211.85405,137.920275,138.129325,,174.3832,107.201525,
211.914275,137.94525,138.15385,,174.4366,107.2248,
211.971525,137.9667,138.17695,,174.440975,107.2335,
211.997425,137.981725,138.203025,,174.458825,107.244275,
212.0224,137.997025,138.225525,,174.4778,107.25365,
212.041675,138.009875,138.28145,,174.494525,107.288075,
212.0686,138.0222,138.29275,,174.52115,107.309025,
212.0889,138.058925,138.31595,,174.540725,107.323675,
212.12045,138.097575,138.330675,,174.567175,107.340975,
212.162875,138.1533,138.346075,,174.594225,107.3709,
212.209425,138.183275,138.3496,,174.611325,107.39305,
212.2531,138.20485,138.36575,,174.619625,107.4137,
212.291525,138.2423,138.380925,,174.635125,107.4245,
212.371375,138.2605,138.401175,,174.6655,107.4377,
212.417425,138.28165,138.417675,,174.689875,107.44215,
212.45545,138.2991,138.457275,,174.7021,107.4492,
212.483,138.32255,138.480275,,174.7434,107.45665,
212.521825,138.346275,138.502625,,174.8064,107.4773,
212.5588,138.362425,138.521425,,174.828975,107.483775,
212.591525,138.376525,138.534075,,174.875425,107.49175,
212.639075,138.381225,138.5764,,174.8997,107.504375,
212.695525,138.451075,138.6015,,174.912425,107.51365,
212.72675,138.48835,138.6545,,174.9376,107.5254,
212.785175,138.6359,138.676275,,174.959275,107.532825,
212.804925,138.652175,138.70005,,175.004475,107.54555,
212.826925,138.66555,138.715475,,175.0216,107.5551,
212.858275,138.691025,138.727075,,175.02735,107.55935,
212.881275,138.70715,138.732825,,175.068325,107.565225,
212.89615,138.718475,138.74155,,175.082975,107.592475,
212.921425,138.735425,138.749675,,175.11905,107.60015,
212.939475,138.7603,138.774725,,175.13425,107.615,
212.96215,138.77915,138.8067,,175.145575,107.619975,
212.99285,138.791675,138.826025,,175.16375,107.631825,
213.008025,138.81665,138.840775,,175.180325,107.639675,
213.03385,138.857975,138.85645,,175.218925,107.64665,
213.05165,138.885975,138.86745,,175.2381,107.655175,
213.1203,138.909675,138.8778,,175.256675,107.668275,
213.175675,138.926425,138.885675,,175.288375,107.68525,
213.257575,138.944325,138.90445,,175.3112,107.6903,
213.31635,138.960775,138.91845,,175.3242,107.697925,
213.341525,138.97335,138.925225,,175.34375,107.712175,
213.362575,138.98495,138.9784,,175.375225,107.7241,
213.386675,139.004775,138.98885,,175.3935,107.73125,
213.396975,139.02425,139.01285,,175.4169,107.758375,
213.415875,139.040575,139.03645,,175.433325,107.767225,
213.447775,139.0556,139.0545,,175.515775,107.775625,
213.48475,139.073225,139.06675,,175.535175,107.7907,
213.529325,139.089625,139.12345,,175.54395,107.796075,
213.55925,139.1103,139.13745,,175.5752,107.81205,
213.5921,139.132325,139.16175,,175.59485,107.81815,
213.61575,139.155,139.17735,,175.601875,107.828725,
213.640575,139.169125,139.1867,,175.6195,107.833775,
213.66275,139.185125,139.210025,,175.65365,107.8426,
213.683125,139.208775,139.227175,,175.68645,107.85225,
213.7269,139.230075,139.236675,,175.705675,107.862025,
213.759675,139.2433,139.28005,,175.79065,107.869475,
213.7902,139.262825,139.28815,,175.807575,107.877775,
213.815625,139.28935,139.3176,,175.813075,107.88615,
213.856475,139.312125,139.33055,,175.867875,107.90655,
213.913625,139.334275,139.34245,,175.877,107.92085,
213.95545,139.353925,139.354575,,175.8927,107.93895,
213.98665,139.37195,139.3754,,175.920325,107.95095,
214.009225,139.392925,139.3963,,175.941075,107.9606,
214.05245,139.4059,139.4056,,175.9533,107.968475,
214.08095,139.419025,139.421975,,175.978625,107.9775,
214.134675,139.444525,139.427825,,175.990025,107.9872,
214.1779,139.45835,139.445175,,176.008225,108.000375,
214.378625,139.495225,139.471325,,176.0233,108.007275,
214.426325,139.5126,139.515425,,176.0413,108.01915,
214.451825,139.526,139.529525,,176.082825,108.027725,
214.4778,139.547575,139.5451,,176.114525,108.039,
214.498325,139.559375,139.553275,,176.129725,108.0533,
214.523175,139.601725,139.564775,,176.1487,108.063375,
214.5541,139.61845,139.5962,,176.1693,108.0719,
214.597375,139.632725,139.62195,,176.214225,108.07865,
214.6341,139.6687,139.628475,,176.2353,108.095525,
214.6649,139.685725,139.65085,,176.30375,108.105425,
214.740975,139.727525,139.665375,,176.3684,108.1149,
214.795025,139.75885,139.70095,,176.390175,108.12265,
214.832425,139.7722,139.713825,,176.407175,108.13085,
214.8593,139.79155,139.735,,176.4277,108.1413,
214.89745,139.808125,139.7491,,176.4387,108.150075,
214.936525,139.828475,139.7697,,176.4541,108.167475,
214.99075,139.849875,139.78165,,176.475275,108.201625,
215.06195,139.87235,139.80435,,176.49585,108.21785,
215.148925,139.891775,139.828825,,176.57475,108.2357,
215.212425,139.91145,139.84295,,176.585325,108.2496,
215.278125,139.930575,139.852375,,176.598325,108.281025,
215.336125,139.950575,139.87035,,176.63675,108.30475,
215.35885,139.98,139.8921,,176.687775,108.341225,
215.36785,139.999675,139.899375,,176.71005,108.373875,
215.3859,140.0219,139.9285,,176.758075,108.399075,
215.434275,140.039275,139.957925,,176.780075,108.4084,
215.46145,140.0673,139.967425,,176.8002,108.424825,
215.4832,140.083575,140.0238,,176.809875,108.433425,
215.503875,140.1035,140.036725,,176.84515,108.443975,
215.52855,140.1165,140.065925,,176.866975,108.448475,
215.5627,140.137925,140.086025,,176.89675,108.4608,
215.59455,140.159,140.11305,,176.943375,108.475275,
215.6264,140.1812,140.1267,,177.00145,108.488025,
215.678,140.21045,140.138175,,177.025225,108.495225,
215.7369,140.2332,140.162725,,177.057675,108.5034,
215.840175,140.247925,140.17515,,177.08,108.5263,
215.880075,140.26605,140.18835,,177.10105,108.53425,
215.93985,140.28605,140.192825,,177.107525,108.54785,
215.9738,140.3162,140.20185,,177.12645,108.558875,
215.99805,140.345775,140.209675,,177.13725,108.5665,
216.0148,140.35985,140.218275,,177.156125,108.576,
216.03225,140.379675,140.224125,,177.1663,108.5994,
216.0503,140.39525,140.241075,,177.199175,108.606175,
216.085925,140.410475,140.250475,,177.2064,108.617025,
216.098275,140.4301,140.274725,,177.24455,108.628575,
216.114125,140.4527,140.2957,,177.2704,108.6389,
216.134075,140.49735,140.306475,,177.293975,108.64855,
216.15175,140.5433,140.33185,,177.317475,108.675575,
216.18515,140.562825,140.338325,,177.3737,108.68905,
216.20165,140.59475,140.349875,,177.42005,108.704925,
216.226425,140.60565,140.358875,,177.46715,108.728425,
216.26795,140.622925,140.385925,,177.486725,108.7509,
216.290625,140.645475,140.405425,,177.509425,108.766575,
216.34325,140.663775,140.42155,,177.531475,108.789825,
216.373275,140.6855,140.43535,,177.56605,108.912175,
216.4232,140.698425,140.45675,,177.578975,108.95115,
216.485175,140.722175,140.481425,,177.581625,108.96025,
216.523525,140.74005,140.4943,,177.587375,108.9765,
216.5598,140.761225,140.541075,,177.599325,108.992475,
216.62825,140.791725,140.557975,,177.6077,109.002925,
216.640625,140.808525,140.6196,,177.618975,109.009575,
216.6575,140.8371,140.636275,,177.6519,109.020375,
216.6726,140.8765,140.64485,,177.682,109.0274,
216.69095,140.893725,140.661125,,177.71075,109.040975,
216.70215,140.9146,140.6814,,177.724925,109.05575,
216.719175,140.939075,140.71485,,177.76805,109.07495,
216.7416,140.952575,140.733825,,177.775525,109.1002,
216.768375,140.968475,140.7524,,177.822625,109.123575,
216.803875,140.9813,140.777825,,177.8444,109.152,
216.8545,141.000175,140.803325,,177.8737,109.1749,
216.9171,141.016925,140.812825,,177.897075,109.194375,
216.9502,141.04135,140.8305,,177.9124,109.20225,
216.99705,141.06675,140.84475,,177.9517,109.223325,
217.02805,141.087,140.8748,,177.973275,109.23585,
217.04735,141.121375,140.901575,,178.01265,109.242625,
217.082675,141.1823,140.917875,,178.027875,109.253975,
217.111575,141.2174,140.98675,,178.04885,109.2631,
217.16915,141.23305,141.03755,,178.054525,109.274725,
217.202425,141.254275,141.0512,,178.0635,109.312925,
217.322725,141.273575,141.092325,,178.095175,109.32535,
217.382325,141.29625,141.113575,,178.1051,109.34005,
217.416675,141.319675,141.127625,,178.1371,109.348725,
217.463325,141.341275,141.1445,,178.150625,109.385475,
217.5118,141.368125,141.1567,,178.161975,109.407925,
217.554275,141.401,141.1652,,178.18135,109.430425,
217.58855,141.457425,141.177275,,178.185925,109.44105,
217.605775,141.524775,141.190475,,178.2011,109.44975,
217.631175,141.575,141.20125,,178.2427,109.46215,
217.646575,141.601,141.20775,,178.292575,109.46955,
217.7243,141.6195,141.228975,,178.334625,109.47885,
217.738875,141.634125,141.23895,,178.362275,109.4897,
217.75955,141.6551,141.261475,,178.385,109.497025,
217.777225,141.6661,141.273875,,178.398025,109.505625,
217.800325,141.675375,141.2892,,178.416975,109.510125,
217.833125,141.690925,141.303125,,178.457275,109.521775,
217.88515,141.7159,141.319425,,178.472825,109.536475,
217.906775,141.730725,141.347725,,178.484575,109.545125,
217.9768,141.740725,141.368175,,178.496425,109.553375,
218.01005,141.759325,141.391475,,178.510075,109.56045,
218.0435,141.7739,141.400925,,178.520825,109.57495,
218.150375,141.838475,141.417275,,178.55395,109.58905,
218.195725,141.998525,141.437675,,178.584575,109.596,
218.216275,142.0248,141.454125,,178.60545,109.603625,
218.262775,142.0403,141.484425,,178.67475,109.643,
218.28505,142.0627,141.508,,178.726425,109.661625,
218.314775,142.0793,141.529375,,178.76345,109.68435,
218.349275,142.0909,141.552975,,178.7905,109.703425,
218.38505,142.11,141.568825,,178.805325,109.73685,
218.429025,142.12505,141.58455,,178.822,109.75675,
218.488875,142.143625,141.588875,,178.831325,109.776375,
218.5694,142.1611,141.632175,,178.865925,109.80925,
218.593025,142.176125,141.65435,,178.904825,109.8477,
218.626625,142.188725,141.662875,,178.921475,109.861875,
218.644975,142.20255,141.671925,,178.9712,109.87865,
218.66305,142.216425,141.681525,,178.984475,109.891,
218.68835,142.232925,141.6953,,179.0137,109.9015,
218.71125,142.2553,141.702175,,179.0441,109.9477,
218.748,142.269925,141.72725,,179.0599,109.960875,
218.89495,142.29825,141.742225,,179.092625,109.968,
218.954975,142.318475,141.7576,,179.10575,110.0036,
218.996825,142.334025,141.8069,,179.158325,110.016625,
219.0207,142.39075,141.836325,,179.182725,110.045,
219.049075,142.4057,141.8541,,179.20185,110.053075,
219.09085,142.41765,141.873725,,179.235825,110.069725,
219.112275,142.44535,141.888625,,179.27425,110.083475,
219.140275,142.465175,141.905225,,179.30415,110.108875,
219.173875,142.49195,141.92775,,179.3335,110.11955,
219.214275,142.514225,141.942825,,179.36215,110.127075,
219.243925,142.530425,141.989625,,179.394325,110.138,
219.2628,142.549825,142.01535,,179.423175,110.151875,
219.2914,142.589225,142.026275,,179.445375,110.162425,
219.312925,142.602925,142.037175,,179.4637,110.169975,
219.32875,142.623625,142.06255,,179.482875,110.17725,
219.347825,142.640375,142.099475,,179.5151,110.2062,
219.3711,142.656875,142.117925,,179.533725,110.226025,
219.391825,142.686075,142.13965,,179.5576,110.2329,
219.40895,142.702425,142.162275,,179.582525,110.249525,
219.421875,142.72775,142.18325,,179.61025,110.256175,
219.439625,142.77175,142.226025,,179.648325,110.26935,
219.460775,142.828425,142.269675,,179.67485,110.287325,
219.489975,142.8575,142.293925,,179.68695,110.30355,
219.507775,142.87565,142.305925,,179.695875,110.314075,
219.54375,142.8948,142.317875,,179.69855,110.34775,
219.582325,142.91265,142.33225,,179.7054,110.358075,
219.62485,142.9408,142.350625,,179.713375,110.4735,
219.676075,142.9611,142.35575,,179.729625,110.481775,
219.74765,142.99965,142.36105,,179.7445,110.4874,
219.7866,143.016025,142.368125,,179.7591,110.504725,
219.811325,143.04185,142.384475,,179.772125,110.515025,
219.840675,143.058475,142.392275,,179.7819,110.522,
219.8808,143.0774,142.4436,,179.797875,110.533825,
219.928375,143.0974,142.455925,,179.810775,110.55185,
219.97115,143.1248,142.47095,,179.8474,110.56845,
220.027675,143.1411,142.5115,,179.858775,110.5754,
220.089525,143.16075,142.529675,,179.872075,110.593325,
220.133925,143.187425,142.544475,,179.93355,110.6083,
220.2726,143.20925,142.553675,,179.96555,110.621325,
220.2864,143.233425,142.567425,,179.999625,110.640425,
220.3004,143.257475,142.5885,,180.029975,110.651475,
220.3119,143.2859,142.621325,,180.044725,110.6673,
220.3322,143.308725,142.66925,,180.1019,110.6893,
220.3437,143.346175,142.69275,,180.1462,110.703125,
220.363675,143.3669,142.72365,,180.15525,110.72005,
220.389075,143.386825,142.7425,,180.1714,110.73815,
220.40535,143.39635,142.784925,,180.1967,110.74685,
220.484225,143.42205,142.810325,,180.20665,110.76055,
220.504125,143.46305,142.82305,,180.23645,110.78945,
220.581125,143.4809,142.836375,,180.264025,110.794925,
220.616975,143.514475,142.858425,,180.32125,110.804025,
220.6431,143.540975,142.883375,,180.348425,110.820875,
220.665625,143.607025,142.919375,,180.3562,110.82915,
220.675825,143.61915,142.9307,,180.396775,110.841825,
220.705,143.6454,142.955525,,180.40525,110.85055,
220.7659,143.687925,142.9652,,180.434,110.85935,
220.82985,143.7161,142.975525,,180.44915,110.864925,
220.895175,143.748025,142.984675,,180.47595,110.8797,
220.92655,143.76355,142.999425,,180.5033,110.8975,
220.94475,143.78745,143.005375,,180.58345,110.941775,
220.9694,143.8144,143.014075,,180.6089,110.952025,
220.987175,143.834175,143.058025,,180.619625,110.97055,
221.00715,143.861775,143.14425,,180.626075,110.97735,
221.024025,143.875875,143.151075,,180.63825,110.98575,
221.11165,143.8997,143.174975,,180.64945,110.991675,
221.157875,143.922825,143.20625,,180.696225,111.0097,
221.2026,143.946425,143.251325,,180.74995,111.02365,
221.27565,143.9734,143.27065,,180.771075,111.04565,
221.30075,144.034525,143.284775,,180.79085,111.05785,
221.32045,144.173875,143.301925,,180.805975,111.068175,
221.350725,144.19295,143.316025,,180.816625,111.081575,
221.375725,144.2108,143.342575,,180.8349,111.0895,
221.404225,144.2281,143.369475,,180.86315,111.104225,
221.427375,144.24145,143.4263,,180.895475,111.115275,
221.4631,144.2586,143.44055,,180.950475,111.1233,
221.49355,144.276075,143.451075,,180.9629,111.13045,
221.5613,144.29645,143.464625,,181.00425,111.140475,
221.613775,144.316875,143.53485,,181.0209,111.14685,
221.673075,144.341525,143.566625,,181.02835,111.157025,
221.738225,144.362775,143.59195,,181.072525,111.165475,
221.76715,144.377025,143.6181,,181.081175,111.173025,
221.8238,144.3924,143.647175,,181.0838,111.19085,
221.88015,144.41145,143.66795,,181.154325,111.198625,
221.940125,144.43795,143.68675,,181.315925,111.2109,
221.961325,144.45765,143.74005,,181.332,111.226325,
221.988675,144.47275,143.759525,,181.3388,111.239425,
222.005175,144.515425,143.7712,,181.363325,111.24565,
222.045725,144.540225,143.7788,,181.4113,111.256325,
222.063225,144.57255,143.792275,,181.463675,111.26965,
222.0834,144.590675,143.809625,,181.480125,111.2763,
222.099675,144.610075,143.829425,,181.5185,111.291025,
222.1165,144.631075,143.863075,,181.58705,111.305775,
222.139625,144.6453,143.8848,,181.6249,111.342175,
222.161925,144.65915,143.907825,,181.65815,111.35345,
222.186875,144.678175,143.942,,181.70465,111.362325,
222.213775,144.69855,143.9606,,181.7239,111.37175,
222.235,144.713325,143.979275,,181.747975,111.380575,
222.312775,144.727425,144.0034,,181.778225,111.3975,
222.34795,144.7559,144.045325,,181.81605,111.40625,
222.4374,144.782,144.054025,,181.827,111.415975,
222.474925,144.797575,144.069325,,181.848675,111.421725,
222.509625,144.823125,144.08415,,181.904775,111.433875,
222.534575,144.8529,144.09515,,181.91505,111.437675,
222.552775,144.875725,144.126225,,181.950775,111.44685,
222.57705,144.8941,144.13925,,181.971475,111.45515,
222.599725,144.919625,144.2051,,181.9856,111.470725,
222.629825,144.965275,144.217,,182.00905,111.490225,
222.651875,144.983775,144.24495,,182.04105,111.495325,
222.676775,145.0052,144.2762,,182.096125,111.505225,
222.703925,145.042,144.299325,,182.134,111.51695,
222.800725,145.0669,144.31245,,182.14405,111.524475,
222.83875,145.08715,144.33285,,182.199025,111.536625,
222.857525,145.096375,144.358625,,182.21065,111.5503,
222.8795,145.1157,144.37375,,182.259875,111.5622,
222.900125,145.136625,144.3907,,182.28595,111.5767,
222.9181,145.1586,144.402,,182.3238,111.587925,
222.9522,145.1752,144.413375,,182.385825,111.60235,
222.97185,145.19895,144.42535,,182.40025,111.611,
222.99515,145.2183,144.433325,,182.4181,111.6376,
223.0529,145.25505,144.43535,,182.52905,111.64685,
223.07355,145.29545,144.4433,,182.56375,111.662925,
223.099825,145.32355,144.454225,,182.5896,111.6793,
223.177075,145.346175,144.477725,,182.60365,111.720175,
223.2328,145.37255,144.479725,,182.6476,111.7314,
223.251075,145.3962,144.535025,,182.711575,111.744125,
223.26055,145.418675,144.55795,,182.73855,111.7678,
223.28895,145.439375,144.595425,,182.7672,111.797175,
223.3081,145.45915,144.64055,,182.78465,111.8091,
223.328225,145.4787,144.668475,,182.804475,111.8191,
223.343575,145.5158,144.686175,,182.815,111.82685,
223.3632,145.5408,144.701475,,182.8767,111.835025,
223.381675,145.558375,144.7717,,182.903725,111.8441,
223.424575,145.5777,144.7805,,182.937525,111.849125,
223.455125,145.59085,144.78985,,182.986575,111.8587,
223.4857,145.607425,144.8173,,183.00805,111.864425,
223.530575,145.63705,144.839675,,183.02555,111.870275,
223.566,145.654975,144.85165,,183.0599,111.878075,
223.57905,145.6787,144.861775,,183.137825,111.88685,
223.593025,145.69635,144.883,,183.155225,111.89415,
223.611325,145.720275,144.902825,,183.184275,111.9009,
223.624625,145.739925,144.926025,,183.2012,111.9101,
223.6355,145.75815,144.956625,,183.22075,111.91845,
223.64515,145.77765,144.969425,,183.24835,111.9291,
223.652925,145.80275,145.012625,,183.29145,111.935925,
223.666525,145.815075,145.0329,,183.311675,111.948425,
223.70615,145.835925,145.0599,,183.3553,111.954625,
223.734025,145.86375,145.107875,,183.36885,111.96175,
223.763425,145.881475,145.130125,,183.43985,111.974075,
223.7961,145.89315,145.1544,,183.451175,111.982725,
223.875675,145.907825,145.1766,,183.480125,111.98955,
223.9104,145.92415,145.202125,,183.517475,111.997825,
223.952975,145.951725,145.2394,,183.54295,112.01025,
223.970675,145.9697,145.274125,,183.551175,112.018775,
224.00515,145.985325,145.28915,,183.60215,112.0264,
224.03845,146.00825,145.3251,,183.632375,112.052475,
224.06875,146.018275,145.351475,,183.689275,112.06225,
224.1016,146.039775,145.372325,,183.7376,112.07085,
224.159175,146.069,145.385375,,183.763975,112.079675,
224.183925,146.092825,145.401775,,183.800725,112.088925,
224.208325,146.108475,145.441925,,183.81135,112.10165,
224.226175,146.1401,145.455825,,183.821925,112.127925,
224.256575,146.162675,145.467275,,183.870475,112.16185,
224.3721,146.184125,145.477125,,183.885025,112.173,
224.414425,146.2191,145.48865,,183.929375,112.191375,
224.45065,146.231125,145.497525,,183.955,112.20965,
224.473775,146.2485,145.509575,,184.02435,112.21695,
224.502975,146.2684,145.51875,,184.0389,112.2485,
224.51195,146.2933,145.534375,,184.053475,112.259475,
224.532075,146.3134,145.5526,,184.10365,112.2807,
224.54135,146.3337,145.5917,,184.161,112.285225,
224.556075,146.357,145.606975,,184.2377,112.29765,
224.562225,146.375725,145.611775,,184.271725,112.304275,
224.618525,146.4036,145.6202,,184.417625,112.3093,
224.635,146.4173,145.6638,,184.4336,112.3276,
224.669525,146.432375,145.675925,,184.45865,112.3387,
224.725725,146.441775,145.70985,,184.476125,112.344975,
224.762375,146.457925,145.7414,,184.504475,112.3518,
224.779725,146.500275,145.7561,,184.5088,112.3667,
224.7966,146.5287,145.78335,,184.542475,112.37765,
224.8317,146.549075,145.8411,,184.5489,112.3882,
224.853125,146.5784,145.8538,,184.600025,112.392325,
224.8892,146.605675,145.8915,,184.611825,112.40285,
224.914375,146.652425,145.9214,,184.6252,112.414375,
224.946625,146.675725,145.9668,,184.687,112.44625,
225.0092,146.69895,146.0065,,184.6947,112.45195,
225.041675,146.723175,146.023375,,184.7383,112.463025,
225.0666,146.739825,146.09225,,184.7819,112.47205,
225.096175,146.7569,146.121825,,184.7952,112.480175,
225.12945,146.798125,146.16075,,184.807825,112.490675,
225.1638,146.836275,146.18735,,184.817475,112.50005,
225.1865,146.857375,146.20155,,184.82755,112.5057,
225.202575,146.885975,146.213025,,184.838275,112.51775,
225.220925,146.910975,146.22215,,184.875575,112.533575,
225.274025,146.9365,146.2295,,184.915325,112.5426,
225.296525,146.9745,146.23625,,184.95555,112.556575,
225.32125,147.00225,146.244975,,184.9714,112.5643,
225.3343,147.020775,146.282,,185.039325,112.586125,
225.360575,147.036725,146.307875,,185.073825,112.595425,
225.391775,147.058275,146.316225,,185.08465,112.6096,
225.41045,147.07455,146.331425,,185.117175,112.615475,
225.440475,147.095625,146.338025,,185.16335,112.626425,
225.453075,147.1157,146.352925,,185.186675,112.63645,
225.468225,147.13635,146.37,,185.1979,112.650425,
225.483475,147.157375,146.3836,,185.2863,112.657125,
225.49675,147.22045,146.39415,,185.3004,112.684925,
225.51075,147.245,146.409225,,185.34375,112.693775,
225.52605,147.266525,146.423575,,185.3625,112.708775,
225.545875,147.278225,146.438425,,185.386425,112.7244,
225.580475,147.292,146.449325,,185.41035,112.73315,
225.64085,147.311425,146.4801,,185.429,112.742725,
225.6576,147.337675,146.514225,,185.478,112.760175,
225.709575,147.35985,146.5262,,185.49725,112.76905,
225.740725,147.3993,146.565,,185.5581,112.77665,
225.768525,147.4142,146.5994,,185.6577,112.78805,
225.81935,147.430525,146.608725,,185.678625,112.800375,
225.866,147.45435,146.63025,,185.701825,112.80555,
225.8945,147.47005,146.6635,,185.73205,112.8226,
225.928675,147.506475,146.68345,,185.765175,112.8312,
225.961575,147.526125,146.725625,,185.82055,112.859325,
225.994725,147.543425,146.7453,,185.831325,112.865275,
226.019025,147.571875,146.784175,,185.865925,112.87175,
226.0815,147.58305,146.806975,,185.895675,112.892325,
