SPK_SPKC01a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC08a,SPK_SPKC13a,SPK_SPKC13b
,,432.15105,420.782025,,
,,432.16335,420.7927,,
,,432.18645,420.800475,,
,,432.2098,420.809275,,
,,432.2232,420.83325,,
,,432.254,420.8519,,
,,432.278775,420.8762,,
,,432.292875,420.890125,,
,,432.308375,420.903425,,
,,432.33705,420.939375,,
,,432.3581,420.96825,,
,,432.3851,420.982,,
,,432.408775,421.014925,,
,,432.427575,421.042075,,
,,432.44375,421.058125,,
,,432.46135,421.064075,,
,,432.48025,421.071975,,
,,432.4877,421.11155,,
,,432.53355,421.128825,,
,,432.55765,421.138225,,
,,432.58625,421.2315,,
,,432.6006,421.24365,,
,,432.62715,421.2547,,
,,432.6554,421.281825,,
,,432.687475,421.2945,,
,,432.724375,421.309925,,
,,432.752275,421.314575,,
,,432.759825,421.321475,,
,,432.7691,421.328075,,
,,432.789475,421.3383,,
,,432.8083,421.3445,,
,,432.83055,421.35045,,
,,432.848075,421.35875,,
,,432.87,421.383425,,
,,432.889,421.3905,,
,,432.919775,421.3982,,
,,432.946675,421.399475,,
,,432.96405,421.404975,,
,,432.983475,421.414875,,
,,433.004775,421.419125,,
,,433.02465,421.42515,,
,,433.0526,421.43355,,
,,433.076725,421.43815,,
,,433.0987,421.4443,,
,,433.11585,421.47115,,
,,433.1495,421.4767,,
,,433.174875,421.486475,,
,,433.20095,421.49975,,
,,433.214925,421.5098,,
,,433.2351,421.5224,,
,,433.263225,421.52785,,
,,433.273325,421.5346,,
,,433.301175,421.5389,,
,,433.3154,421.554475,,
,,433.3322,421.561675,,
,,433.373875,421.5933,,
,,433.398225,421.598175,,
,,433.42395,421.631975,,
,,433.44985,421.643725,,
,,433.475675,421.656575,,
,,433.517825,421.6627,,
,,433.53065,421.6857,,
,,433.558225,421.693875,,
,,433.57455,421.762725,,
,,433.593925,421.953925,,
,,433.61845,421.988,,
,,433.644425,422.008425,,
,,433.67045,422.022025,,
,,433.67265,422.05,,
,,433.69535,422.0659,,
,,433.748125,422.097875,,
,,433.7648,422.194925,,
,,433.780925,422.3442,,
,,433.80435,422.428125,,
,,433.82945,422.544575,,
,,433.862275,422.571775,,
,,433.88935,422.58955,,
,,433.9156,422.61665,,
,,433.960675,422.64295,,
,,433.9982,422.6669,,
,,434.014975,422.677,,
,,434.02065,422.705825,,
,,434.0472,422.71005,,
,,434.067675,422.718475,,
,,434.092625,422.735425,,
,,434.1186,422.752125,,
,,434.1461,422.775,,
,,434.172175,422.794325,,
,,434.186725,422.8134,,
,,434.215825,422.847575,,
,,434.2312,422.86875,,
,,434.247825,422.888375,,
,,434.260625,422.9194,,
,,434.272075,422.93855,,
,,434.288375,422.9504,,
,,434.32095,422.9728,,
,,434.325825,422.985325,,
,,434.33525,423.001175,,
,,434.35435,423.025575,,
,,434.381025,423.08975,,
,,434.39835,423.0963,,
,,434.41795,423.107475,,
,,434.435975,423.153975,,
,,434.44765,423.361325,,
,,434.458575,423.396975,,
,,434.4796,423.482175,,
,,434.510575,423.5213,,
,,434.545075,423.531875,,
,,434.57565,423.5448,,
,,434.600925,423.554325,,
,,434.630525,423.56465,,
,,434.6688,423.5762,,
,,434.692425,423.611375,,
,,434.712925,423.630575,,
,,434.733725,423.641,,
,,434.753325,423.660925,,
,,434.7698,423.666825,,
,,434.793825,423.678975,,
,,434.808725,423.71835,,
,,434.827225,423.745625,,
,,434.842225,423.765625,,
,,434.88695,423.7897,,
,,434.904125,423.8028,,
,,434.934325,423.8112,,
,,434.963325,423.81675,,
,,434.973,423.82475,,
,,434.984475,423.834425,,
,,434.99325,423.85305,,
,,435.0037,423.8776,,
,,435.006875,423.8926,,
,,435.06165,423.908075,,
,,435.077875,423.91865,,
,,435.10215,423.936425,,
,,435.1386,423.950275,,
,,435.15485,423.9863,,
,,435.162225,424.0011,,
,,435.18235,424.017225,,
,,435.203225,424.03845,,
,,435.214675,424.077,,
,,435.23565,424.153575,,
,,435.249925,424.258325,,
,,435.2828,424.3641,,
,,435.298775,424.442825,,
,,435.31295,424.46265,,
,,435.3302,424.47845,,
,,435.356175,424.504075,,
,,435.37875,424.509325,,
,,435.4025,424.514975,,
,,435.430125,424.5315,,
,,435.457525,424.54905,,
,,435.476575,424.5578,,
,,435.4935,424.5819,,
,,435.555175,424.6097,,
,,435.578275,424.62565,,
,,435.5958,424.63355,,
,,435.6152,424.650925,,
,,435.6522,424.6628,,
,,435.676975,424.676625,,
,,435.717,424.690675,,
,,435.73305,424.701925,,
,,435.757225,424.712575,,
,,435.7852,424.71445,,
,,435.7914,424.72095,,
,,435.821175,424.72755,,
,,435.8563,424.736925,,
,,435.875775,424.75355,,
,,435.898575,424.7643,,
,,435.954775,424.7741,,
,,435.9714,424.785425,,
,,435.97455,424.797175,,
,,435.98595,424.807225,,
,,435.993825,424.838925,,
,,436.0127,424.84715,,
,,436.02885,424.865725,,
,,436.0449,424.884025,,
,,436.058775,424.9136,,
,,436.075775,424.929325,,
,,436.096175,424.94465,,
,,436.119775,424.950175,,
,,436.148225,424.9547,,
,,436.1685,424.96165,,
,,436.192275,424.969075,,
,,436.221625,424.974175,,
,,436.2354,424.980275,,
,,436.278725,424.9894,,
,,436.307425,424.9997,,
,,436.33895,425.00595,,
,,436.361825,425.010475,,
,,436.390525,425.012375,,
,,436.401175,425.015075,,
,,436.412425,425.05355,,
,,436.43735,425.061525,,
,,436.458825,425.082425,,
,,436.490425,425.0936,,
,,436.51725,425.10065,,
,,436.5626,425.119975,,
,,436.622825,425.170825,,
,,436.631275,425.195,,
,,436.662375,425.218725,,
,,436.677975,425.248275,,
,,436.711875,425.26395,,
,,436.7551,425.280825,,
,,436.791425,425.297575,,
,,436.81845,425.32385,,
,,436.846125,425.334775,,
,,436.8668,425.3395,,
,,436.890725,425.35215,,
,,436.9127,425.358175,,
,,436.935625,425.363775,,
,,436.9689,425.367675,,
,,437.00385,425.380675,,
,,437.030925,425.404125,,
,,437.048075,425.408025,,
,,437.0657,425.42235,,
,,437.07485,425.4258,,
,,437.097075,425.437625,,
,,437.114825,425.452125,,
,,437.134125,425.459725,,
,,437.149275,425.4767,,
,,437.176925,425.50375,,
,,437.220975,425.566225,,
,,437.2668,425.690025,,
,,437.297375,425.71435,,
,,437.317475,425.729725,,
,,437.345525,425.7445,,
,,437.375275,425.763,,
,,437.389525,425.767425,,
,,437.403875,425.77865,,
,,437.4385,425.784675,,
,,437.4628,425.807075,,
,,437.489825,425.82335,,
,,437.5261,425.850175,,
,,437.557125,425.874475,,
,,437.5755,425.900025,,
,,437.615625,425.95365,,
,,437.64595,425.994925,,
,,437.672875,426.013425,,
,,437.693,426.0389,,
,,437.708125,426.057875,,
,,437.72675,426.062575,,
,,437.74265,426.095275,,
,,437.759025,426.1026,,
,,437.7821,426.136125,,
,,437.79975,426.141725,,
,,437.817425,426.1454,,
,,437.844275,426.1593,,
,,437.88605,426.189675,,
,,437.90805,426.229125,,
,,437.929925,426.262575,,
,,437.960375,426.345125,,
,,437.99285,426.3641,,
,,438.001925,426.394875,,
,,438.00535,426.424775,,
,,438.027725,426.480725,,
,,438.048425,426.490075,,
,,438.0726,426.506675,,
,,438.09235,426.515675,,
,,438.122425,426.5214,,
,,438.1388,426.535225,,
,,438.160475,426.5618,,
,,438.17165,426.574725,,
,,438.196025,426.582225,,
,,438.212625,426.59395,,
,,438.2263,426.6444,,
,,438.23535,426.68605,,
,,438.251325,426.714125,,
,,438.27715,426.74755,,
,,438.320825,426.789675,,
,,438.345525,426.7979,,
,,438.36425,426.8161,,
,,438.398775,426.8377,,
,,438.433275,426.849275,,
,,438.4491,426.85355,,
,,438.468425,426.861025,,
,,438.493475,426.87275,,
,,438.5158,426.8775,,
,,438.5304,426.88895,,
,,438.560425,426.8935,,
,,438.586925,426.90795,,
,,438.619675,427.10325,,
,,438.639875,427.121325,,
,,438.661125,427.137275,,
,,438.69205,427.142,,
,,438.708925,427.157675,,
,,438.72765,427.1606,,
,,438.75885,427.16445,,
,,438.777375,427.171575,,
,,438.79595,427.341875,,
,,438.8699,427.378,,
,,438.893625,427.4025,,
,,438.924075,427.409725,,
,,438.95965,427.4288,,
,,438.9934,427.44345,,
,,439.0044,427.446525,,
,,439.022825,427.45615,,
,,439.035,427.462075,,
,,439.06625,427.4665,,
,,439.078725,427.47205,,
,,439.09045,427.503825,,
,,439.11775,427.535225,,
,,439.143275,427.57275,,
,,439.149325,427.597,,
,,439.166075,427.633525,,
,,439.194725,427.678725,,
,,439.21135,427.707375,,
,,439.230875,427.722125,,
,,439.2404,427.74015,,
,,439.263525,427.754525,,
,,439.293825,427.761825,,
,,439.3194,427.77075,,
,,439.3432,427.780925,,
,,439.3561,427.786625,,
,,439.367225,427.811525,,
,,439.409625,427.8529,,
,,439.44875,427.91345,,
,,439.459925,427.93965,,
,,439.473275,427.95175,,
,,439.492225,427.9598,,
,,439.522575,427.990525,,
,,439.54685,428.0271,,
,,439.57425,428.0525,,
,,439.61305,428.09965,,
,,439.65025,428.113175,,
,,439.66755,428.117525,,
,,439.683175,428.200875,,
,,439.709625,428.3114,,
,,439.757925,428.33925,,
,,439.786775,428.37625,,
,,439.803575,428.38705,,
,,439.828075,428.42945,,
,,439.845275,428.4564,,
,,439.864575,428.4681,,
,,439.882325,428.493375,,
,,439.895175,428.530525,,
,,439.92395,428.5629,,
,,439.9575,428.715925,,
,,439.97215,428.7275,,
,,440.004175,428.756775,,
,,440.019575,428.793025,,
,,440.051725,428.8213,,
,,440.083525,428.8803,,
,,440.11525,428.908575,,
,,440.14985,428.937775,,
,,440.179625,428.97395,,
,,440.188225,429.01575,,
,,440.2064,429.0391,,
,,440.2415,429.0626,,
,,440.259625,429.0821,,
,,440.271425,429.125075,,
,,440.298025,429.152475,,
,,440.3289,429.203475,,
,,440.349225,429.2629,,
,,440.364525,429.3281,,
,,440.386025,429.372125,,
,,440.398825,429.394875,,
,,440.41515,429.4087,,
,,440.4309,429.44665,,
,,440.44175,429.472025,,
,,440.462925,429.525325,,
,,440.46935,429.553275,,
,,440.483775,429.619925,,
,,440.492475,429.648125,,
,,440.514525,429.7671,,
,,440.531825,429.797925,,
,,440.538925,429.903425,,
,,440.592675,429.9462,,
,,440.6242,429.9802,,
,,440.642775,430.028025,,
,,440.659325,430.120525,,
,,440.677525,430.1784,,
,,440.692825,430.230825,,
,,440.69785,430.25985,,
,,440.714225,430.335,,
,,440.7327,430.379125,,
,,440.752025,430.401375,,
,,440.767675,430.415775,,
,,440.8121,430.450475,,
,,440.82935,430.482775,,
,,440.863175,430.505275,,
,,440.897275,430.52935,,
,,440.92385,430.541175,,
,,440.9445,430.55725,,
,,440.96255,430.6397,,
,,440.97955,430.70095,,
,,441.00005,430.7336,,
,,441.012175,430.761575,,
,,441.056825,430.8466,,
,,441.083575,430.85095,,
,,441.097175,430.86705,,
,,441.1223,430.885575,,
,,441.14265,430.930025,,
,,441.169975,430.954125,,
,,441.18275,430.978725,,
,,441.2208,431.009525,,
,,441.252325,431.057325,,
,,441.284625,431.05845,,
,,441.299375,431.095875,,
,,441.3361,431.138275,,
,,441.364125,431.16695,,
,,441.386525,431.182125,,
,,441.40635,431.20615,,
,,441.44225,431.231,,
,,441.46915,431.2606,,
,,441.493525,431.309725,,
,,441.539325,431.336575,,
,,441.55845,431.367975,,
,,441.5919,431.41075,,
,,441.629,431.45935,,
,,441.68575,431.51025,,
,,441.7287,431.57605,,
,,441.7619,431.618975,,
,,441.7973,431.666175,,
,,441.843125,431.69945,,
,,441.886075,431.755725,,
,,441.9197,431.8198,,
,,441.969825,431.844625,,
,,441.9896,431.8909,,
,,442.0124,431.9174,,
,,442.038825,431.94635,,
,,442.04725,431.986025,,
,,442.09425,432.052975,,
,,442.1197,432.09915,,
,,442.138175,432.132775,,
,,442.16265,432.18765,,
,,442.17885,432.250975,,
,,442.220825,432.3125,,
,,442.222975,432.335,,
,,442.2457,432.386475,,
,,442.2801,432.4596,,
,,442.3138,432.48745,,
,,442.33725,432.54425,,
,,442.36455,432.58255,,
,,442.3881,432.621125,,
,,442.409725,432.697975,,
,,442.430275,432.7298,,
,,442.441925,432.75005,,
,,442.45585,432.826775,,
,,442.4839,432.86635,,
,,442.5005,432.905425,,
,,442.542425,432.935775,,
,,442.5999,432.97065,,
,,442.654275,433.000475,,
,,442.682775,433.03825,,
,,442.70575,433.058375,,
,,442.7211,433.10805,,
,,442.7581,433.1281,,
,,442.7683,433.145325,,
,,442.796125,433.1594,,
,,442.824,433.230025,,
,,442.863625,433.2786,,
,,442.9101,433.2986,,
,,442.963575,433.3017,,
,,442.98245,433.34675,,
,,442.99345,433.37245,,
,,443.013825,433.387225,,
,,443.07925,433.4349,,
,,443.112375,433.46125,,
,,443.155525,433.499075,,
,,443.18305,433.53295,,
,,443.21205,433.569025,,
,,443.2313,433.61145,,
,,443.255675,433.650725,,
,,443.283525,433.705525,,
,,443.33125,433.744375,,
,,443.369025,433.769075,,
,,443.440525,433.81565,,
,,443.470575,433.840325,,
,,443.5012,433.899425,,
,,443.5225,433.922675,,
,,443.54005,433.9562,,
,,443.55645,434.0143,,
,,443.5753,434.124025,,
,,443.60355,434.18565,,
,,443.643775,434.2086,,
,,443.6885,434.2202,,
,,443.720375,434.235075,,
,,443.749575,434.2501,,
,,443.772975,434.2619,,
,,443.79495,434.26445,,
,,443.81635,434.27735,,
,,443.84615,434.29065,,
,,443.8756,434.31915,,
,,443.921375,434.35865,,
,,443.94615,434.418325,,
,,443.968,434.56285,,
,,444.0088,434.60675,,
,,444.045825,434.6266,,
,,444.05915,434.65205,,
,,444.080475,434.68125,,
,,444.125925,434.765625,,
,,444.156225,434.7856,,
,,444.171875,434.9013,,
,,444.196275,434.957075,,
,,444.22255,434.987725,,
,,444.243325,435.00035,,
,,444.259175,435.003825,,
,,444.2725,435.01795,,
,,444.299125,435.04665,,
,,444.341775,435.084475,,
,,444.37505,435.109725,,
,,444.4015,435.16775,,
,,444.436375,435.188825,,
,,444.48885,435.212325,,
,,444.5415,435.2314,,
,,444.557775,435.2414,,
,,444.592875,435.25695,,
,,444.6297,435.262975,,
,,444.65395,435.275475,,
,,444.663525,435.298725,,
,,444.708825,435.3363,,
,,444.72445,435.3542,,
,,444.741025,435.41275,,
,,444.7594,435.46735,,
,,444.7823,435.48825,,
,,444.80615,435.515325,,
,,444.832,435.5733,,
,,444.849325,435.599125,,
,,444.875875,435.62885,,
,,444.8977,435.638275,,
,,444.9192,435.649875,,
,,444.94685,435.658525,,
,,444.962325,435.6724,,
,,444.9886,435.682625,,
,,445.01615,435.691075,,
,,445.047575,435.697825,,
,,445.082475,435.705925,,
,,445.099225,435.722975,,
,,445.122925,435.734225,,
,,445.145275,435.7424,,
,,445.172175,435.753775,,
,,445.20715,435.79055,,
,,445.2328,435.80535,,
,,445.28035,435.81885,,
,,445.3144,435.82655,,
,,445.330675,435.845525,,
,,445.347,435.857725,,
,,445.36455,435.871525,,
,,445.38265,435.88215,,
,,445.39225,435.89995,,
,,445.401475,435.913375,,
,,445.432725,435.9161,,
,,445.44855,435.9853,,
,,445.46315,436.01135,,
,,445.484475,436.107975,,
,,445.50385,436.15525,,
,,445.53075,436.1855,,
,,445.5419,436.241725,,
,,445.559525,436.264975,,
,,445.575125,436.30045,,
,,445.601725,436.358025,,
,,445.6293,436.421375,,
,,445.674,436.473175,,
,,445.705175,436.5255,,
,,445.725625,436.5582,,
,,445.740725,436.61995,,
,,445.7436,436.663275,,
,,445.7744,436.6963,,
,,445.79445,436.72185,,
,,445.816375,436.740225,,
,,445.844225,436.763825,,
,,445.851225,436.8088,,
,,445.871975,436.827275,,
,,445.896525,436.841675,,
,,445.9403,436.850725,,
,,445.955725,436.897425,,
,,445.977725,437.030975,,
,,445.996475,437.070775,,
,,445.999175,437.09515,,
,,446.00585,437.137375,,
,,446.0085,437.19845,,
,,446.031275,437.239175,,
,,446.05895,437.2548,,
,,446.0997,437.301725,,
,,446.134125,437.341875,,
,,446.149525,437.38625,,
,,446.175975,437.4458,,
,,446.23045,437.482525,,
,,446.23525,437.51515,,
,,446.257175,437.581475,,
,,446.275175,437.59655,,
,,446.3113,437.639075,,
,,446.350275,437.686375,,
,,446.366975,437.7308,,
,,446.4108,437.7489,,
,,446.454175,437.763575,,
,,446.462625,437.80205,,
,,446.473075,437.843025,,
,,446.491075,437.864575,,
,,446.519675,437.910825,,
,,446.5401,437.937275,,
,,446.566725,437.9908,,
,,446.572525,438.029625,,
,,446.593225,438.06095,,
,,446.631925,438.089025,,
,,446.641525,438.1494,,
,,446.674375,438.187575,,
,,446.71685,438.21765,,
,,446.7297,438.25415,,
,,446.791325,438.29405,,
,,446.821175,438.3435,,
,,446.827725,438.389975,,
,,446.8448,438.394275,,
,,446.87455,438.413975,,
,,446.91705,438.416575,,
,,446.946,438.480875,,
,,446.964125,438.514825,,
,,446.995175,438.5569,,
,,447.026175,438.60935,,
,,447.0576,438.63325,,
,,447.08525,438.685025,,
,,447.1155,438.714975,,
,,447.1255,438.76655,,
,,447.128425,438.778425,,
,,447.14395,438.798625,,
,,447.185475,438.816975,,
,,447.2067,438.833,,
,,447.220975,438.852325,,
,,447.2487,438.876225,,
,,447.267925,438.906575,,
,,447.283875,438.939775,,
,,447.3007,438.964475,,
,,447.3258,438.985125,,
,,447.34355,439.000525,,
,,447.34495,439.01715,,
,,447.36895,439.0369,,
,,447.3852,439.05765,,
,,447.429875,439.086275,,
,,447.474925,439.13135,,
,,447.479375,439.17545,,
,,447.491775,439.225075,,
,,447.51255,439.254025,,
,,447.53965,439.2957,,
,,447.5558,439.32385,,
,,447.5842,439.361975,,
,,447.594075,439.4007,,
,,447.607425,439.482825,,
,,447.632175,439.501275,,
,,447.6521,439.563575,,
,,447.69085,439.5875,,
,,447.708575,439.612125,,
,,447.731225,439.61545,,
,,447.77185,439.628425,,
,,447.814775,439.6569,,
,,447.857125,439.6891,,
,,447.899075,439.70695,,
,,447.914975,439.737875,,
,,447.9443,439.771475,,
,,447.97835,439.803325,,
,,447.9995,439.84955,,
,,448.026575,439.9112,,
,,448.04345,440.00235,,
,,448.062075,440.043975,,
,,448.072425,440.061675,,
,,448.1335,440.07355,,
,,448.16585,440.104175,,
,,448.18165,440.132125,,
,,448.19315,440.147225,,
,,448.194325,440.171225,,
,,448.226025,440.213225,,
,,448.260825,440.254375,,
,,448.280075,440.295975,,
,,448.297375,440.32975,,
,,448.316075,440.399425,,
,,448.328175,440.4735,,
,,448.3408,440.49255,,
,,448.356875,440.49875,,
,,448.373775,440.506675,,
,,448.382875,440.51245,,
,,448.409025,440.5205,,
,,448.419175,440.533975,,
,,448.4405,440.542575,,
,,448.456675,440.55345,,
,,448.4875,440.5674,,
,,448.532225,440.595725,,
,,448.5833,440.655925,,
,,448.657175,440.710975,,
,,448.67715,440.746825,,
,,448.703475,440.7925,,
,,448.729875,440.83465,,
,,448.75855,440.89365,,
,,448.82665,440.9718,,
,,448.854475,441.0121,,
,,448.8766,441.056775,,
,,448.91795,441.093325,,
,,448.939,441.165775,,
,,448.974025,441.224875,,
,,448.989175,441.2628,,
,,449.014675,441.30435,,
,,449.03595,441.3566,,
,,449.05445,441.398375,,
,,449.066575,441.460625,,
,,449.0779,441.501625,,
,,449.088925,441.544625,,
,,449.157875,441.585125,,
,,449.1847,441.684175,,
,,449.2488,441.754975,,
,,449.313025,441.821675,,
,,449.365475,441.87605,,
,,449.39545,441.931,,
,,449.409725,441.9698,,
,,449.413575,441.98045,,
,,449.444675,441.99295,,
,,449.4703,442.0049,,
,,449.512425,442.0098,,
,,449.523,442.01475,,
,,449.55775,442.02175,,
,,449.573375,442.02455,,
,,449.602925,442.034775,,
,,449.630975,442.039175,,
,,449.65385,442.058875,,
,,449.684475,442.064025,,
,,449.70125,442.0729,,
,,449.721275,442.0886,,
,,449.743275,442.09435,,
,,449.764625,442.099175,,
,,449.795125,442.116475,,
,,449.82875,442.12495,,
,,449.85935,442.132425,,
,,449.88905,442.13725,,
,,449.938775,442.1475,,
,,449.999825,442.15295,,
,,450.03315,442.161875,,
,,450.053775,442.1738,,
,,450.11,442.193175,,
,,450.13475,442.215525,,
,,450.15175,442.328675,,
,,450.188775,442.336325,,
,,450.215375,442.5847,,
,,450.24215,442.608075,,
,,450.273125,442.6218,,
,,450.285925,442.6328,,
,,450.311825,442.64295,,
,,450.318475,442.662025,,
,,450.34105,442.664625,,
,,450.364,442.691225,,
,,450.39635,442.720475,,
,,450.4458,442.75835,,
,,450.468075,442.75975,,
,,450.524025,442.8057,,
,,450.563475,442.820425,,
,,450.59195,442.866125,,
,,450.624975,442.89675,,
,,450.635025,442.919675,,
,,450.654375,442.936725,,
,,450.671575,442.938225,,
,,450.6911,442.948,,
,,450.700775,442.977775,,
,,450.7283,443.027125,,
,,450.750475,443.0499,,
,,450.77305,443.084525,,
,,450.80005,443.0965,,
,,450.8249,443.129125,,
,,450.84505,443.15255,,
,,450.85025,443.1864,,
,,450.87515,443.203425,,
,,450.89745,443.24895,,
,,450.926725,443.30445,,
,,450.96095,443.3351,,
,,450.991975,443.3558,,
,,451.01525,443.544925,,
,,451.048875,443.7406,,
,,451.0857,443.78125,,
,,451.1172,443.8335,,
,,451.154525,443.85855,,
,,451.187575,443.877925,,
,,451.223375,443.9218,,
,,451.250875,443.964375,,
,,451.2726,443.9801,,
,,451.301425,444.0187,,
,,451.319975,444.058075,,
,,451.3391,444.09535,,
,,451.355475,444.13345,,
,,451.379775,444.187525,,
,,451.40265,444.231925,,
,,451.42805,444.2528,,
,,451.45185,444.287225,,
,,451.49625,444.313325,,
,,451.535025,444.35695,,
,,451.5619,444.391625,,
,,451.59405,444.431825,,
,,451.6,444.491175,,
,,451.6256,444.495625,,
,,451.662275,444.5019,,
,,451.66725,444.51335,,
,,451.6993,444.536675,,
,,451.7388,444.552225,,
,,451.7652,444.566025,,
,,451.79045,444.5781,,
,,451.793,444.58625,,
,,451.84245,444.6009,,
,,451.863375,444.610175,,
,,451.891725,444.6214,,
,,451.922175,444.628175,,
,,451.94935,444.6582,,
,,451.97815,444.670875,,
,,451.98435,444.67585,,
,,452.01335,444.680125,,
,,452.040625,444.68495,,
,,452.065175,444.69795,,
,,452.0919,444.701425,,
,,452.108925,444.706125,,
,,452.140325,444.716425,,
,,452.188275,444.7229,,
,,452.2081,444.732,,
,,452.237,444.7459,,
,,452.27435,444.75445,,
,,452.28925,444.762725,,
,,452.30405,444.770975,,
,,452.3193,444.776525,,
,,452.33705,444.788175,,
,,452.338625,444.8096,,
,,452.361025,444.81865,,
,,452.376175,444.8364,,
,,452.3864,444.850275,,
,,452.411275,444.8593,,
,,452.438925,444.875225,,
,,452.466325,444.881775,,
,,452.485325,444.894725,,
,,452.51935,444.926975,,
,,452.551675,444.9876,,
,,452.62185,445.009325,,
,,452.680575,445.0284,,
,,452.71105,445.05535,,
,,452.764275,445.080325,,
,,452.7968,445.1145,,
,,452.81755,445.1368,,
,,452.827,445.159625,,
,,452.82895,445.191175,,
,,452.8325,445.21605,,
,,452.862125,445.289,,
,,452.891675,445.32285,,
,,452.904475,445.364575,,
,,452.9276,445.396825,,
,,452.93425,445.447725,,
,,452.9503,445.507475,,
,,452.982825,445.53065,,
,,453.0074,445.5364,,
,,453.054025,445.5402,,
,,453.07725,445.54225,,
,,453.098675,445.544075,,
,,453.111675,445.549825,,
,,453.113425,445.553575,,
,,453.123475,445.559375,,
,,453.1358,445.56575,,
,,453.161325,445.57025,,
,,453.18105,445.575875,,
,,453.1841,445.5873,,
,,453.202375,445.616425,,
,,453.2234,445.637975,,
,,453.24115,445.6541,,
,,453.259075,445.672925,,
,,453.288775,445.684,,
,,453.3107,445.711225,,
,,453.332325,445.77085,,
,,453.352125,445.789975,,
,,453.376125,445.81115,,
,,453.3902,445.8304,,
,,453.42965,445.856525,,
,,453.436625,445.870275,,
,,453.465425,445.890475,,
,,453.507525,445.900775,,
,,453.528875,445.9533,,
,,453.564575,445.966525,,
,,453.589475,445.9785,,
,,453.613025,446.018,,
,,453.642525,446.03295,,
,,453.6647,446.0505,,
,,453.6784,446.06015,,
,,453.71125,446.0701,,
,,453.730225,446.120775,,
,,453.77125,446.135125,,
,,453.79185,446.173125,,
,,453.8084,446.200525,,
,,453.83525,446.219975,,
,,453.867025,446.235775,,
,,453.892925,446.257675,,
,,453.906025,446.2902,,
,,453.94015,446.305025,,
,,453.950825,446.325275,,
,,453.956325,446.362725,,
,,453.974475,446.375175,,
,,453.9837,446.414325,,
,,453.995475,446.423225,,
,,454.012675,446.432775,,
,,454.04385,446.44835,,
,,454.061,446.470675,,
,,454.078175,446.595175,,
,,454.089125,446.617075,,
,,454.100775,446.651575,,
,,454.13845,446.669575,,
,,454.16075,446.685225,,
,,454.177775,446.702175,,
,,454.202825,446.712125,,
,,454.232975,446.73075,,
,,454.257,446.75155,,
,,454.27515,446.78335,,
,,454.308825,446.812375,,
,,454.331225,446.835875,,
,,454.335,446.8772,,
,,454.342625,446.8877,,
,,454.351175,446.909775,,
,,454.3773,446.926425,,
,,454.3931,446.958525,,
,,454.409525,446.967525,,
,,454.417575,446.970325,,
,,454.45815,446.979125,,
,,454.490375,446.986675,,
,,454.5317,446.99715,,
,,454.564575,447.01235,,
,,454.5877,447.0466,,
,,454.635525,447.06035,,
,,454.64515,447.0892,,
,,454.660025,447.126025,,
,,454.67255,447.142325,,
,,454.692675,447.1588,,
,,454.7294,447.17325,,
,,454.758225,447.1831,,
,,454.78325,447.197025,,
,,454.80705,447.210975,,
,,454.837325,447.24825,,
,,454.863825,447.2673,,
,,454.885825,447.26895,,
,,454.912475,447.322,,
,,454.933525,447.342575,,
,,454.959175,447.357375,,
,,454.974225,447.3776,,
,,454.989225,447.398125,,
,,454.990925,447.456,,
,,455.00735,447.473675,,
,,455.03205,447.48085,,
,,455.047525,447.494325,,
,,455.064775,447.508275,,
,,455.083525,447.519,,
,,455.09445,447.531875,,
,,455.11195,447.58405,,
,,455.121325,447.662275,,
,,455.152275,447.6937,,
,,455.17775,447.752375,,
,,455.200325,447.780025,,
,,455.228725,447.8063,,
,,455.253475,447.827,,
,,455.26355,447.888675,,
,,455.3029,447.9369,,
,,455.32035,448.0789,,
,,455.324925,448.09215,,
,,455.349725,448.104325,,
,,455.3573,448.116275,,
,,455.375375,448.119325,,
,,455.40145,448.124925,,
,,455.444825,448.1347,,
,,455.4741,448.1375,,
,,455.4899,448.148025,,
,,455.5069,448.158225,,
,,455.523525,448.159725,,
,,455.5346,448.16205,,
,,455.54925,448.16825,,
,,455.564625,448.177025,,
,,455.58015,448.1811,,
,,455.601725,448.1873,,
,,455.61335,448.18875,,
,,455.643675,448.210275,,
,,455.67755,448.216025,,
,,455.6918,448.2248,,
,,455.6952,448.368,,
,,455.718425,448.41755,,
,,455.74395,448.427075,,
,,455.767225,448.4408,,
,,455.787675,448.4444,,
,,455.809975,448.447975,,
,,455.82575,448.4534,,
,,455.841075,448.460975,,
,,455.854075,448.468875,,
,,455.88715,448.475975,,
,,455.90135,448.47985,,
,,455.91675,448.484275,,
,,455.938175,448.492375,,
,,455.963975,448.499,,
,,455.986,448.518425,,
,,456.029425,448.5225,,
,,456.04635,448.532775,,
,,456.074,448.5409,,
,,456.0841,448.552175,,
,,456.104725,448.558375,,
,,456.109625,448.579175,,
,,456.11505,448.58945,,
,,456.144475,448.6234,,
,,456.1629,448.6352,,
,,456.180425,448.6528,,
,,456.206875,448.661875,,
,,456.2315,448.671475,,
,,456.255825,448.674075,,
,,456.28235,448.700675,,
,,456.298,448.7116,,
,,456.31285,448.737775,,
,,456.33005,448.75765,,
,,456.369075,448.7774,,
,,456.3848,448.7898,,
,,456.399375,448.81005,,
,,456.412375,448.830675,,
