SPK_SPKC03a,SPK_SPKC10a,SPK_SPKC12a,SPK_SPKC13a
32.53095,25.41515,38.66535,19.4986
32.5695,25.4306,38.75,19.533525
32.580125,25.43975,38.89265,19.572025
32.633325,25.4575,38.931675,19.80375
32.6507,25.468725,39.21545,19.8937
32.9176,25.490775,39.326075,19.920925
33.041925,25.49995,39.52235,19.9565
33.137225,25.508975,39.557625,19.995275
33.153,25.5256,39.59735,20.106775
33.35605,25.539575,39.6442,20.2527
33.39575,25.549875,39.651725,20.339325
33.45645,25.56035,39.692325,20.40825
33.5075,25.5755,39.764475,20.473
33.56955,25.587575,39.86305,20.49855
33.606225,25.610575,40.01185,20.615325
33.6342,25.61575,40.0159,20.661
33.67075,25.6203,40.15665,20.706525
33.6877,25.632275,40.316275,20.738075
33.745275,25.65335,40.39695,20.78225
33.923825,25.66,40.496525,20.817875
34.10985,25.6805,40.545175,20.882
34.14085,25.687675,40.578325,20.949575
34.179575,25.7072,40.6801,20.967225
34.3266,25.7178,40.749375,20.98735
34.473375,25.736225,40.78105,20.9969
34.507525,25.7736,40.7886,21.04205
34.535425,25.8166,40.8402,21.055925
34.559225,25.84215,40.94335,21.076025
34.578975,25.880975,40.9893,21.113975
34.595675,25.903775,41.059425,21.16355
34.61885,25.94,41.102975,21.21195
34.9407,25.973325,41.23745,21.2924
35.017325,25.990125,41.436775,21.34765
35.093625,26.0236,41.464225,21.521425
35.182525,26.04145,41.623125,21.557775
35.39785,26.060475,41.713325,21.56155
35.524,26.0738,41.84035,21.579175
35.575575,26.095975,41.8746,21.620975
35.58775,26.10675,41.96035,21.65445
35.60545,26.136525,42.0707,21.66395
35.6862,26.15815,42.143975,21.6867
35.8861,26.18665,42.227875,21.698275
35.9726,26.20205,42.342525,21.76125
36.07685,26.2338,42.420075,21.808825
36.147925,26.26455,42.499325,21.841175
36.311925,26.28375,42.5548,21.84965
36.35545,26.310475,42.850525,21.876425
36.406675,26.332575,42.90645,21.914875
36.43145,26.3693,42.96595,21.970675
36.539875,26.404575,43.058325,21.999775
36.619825,26.50205,43.1011,22.016575
36.703125,26.536275,43.1792,22.0315
36.959125,26.564,43.265225,22.0578
36.97915,26.581825,43.44345,22.090725
37.00345,26.59305,43.5267,22.141875
37.061425,26.6073,43.570325,22.1561
37.079325,26.63695,43.63825,22.2035
37.1726,26.816725,43.68085,22.237825
37.238275,26.8654,43.77885,22.265625
37.25155,26.913625,43.845475,22.2989
37.2864,26.937475,43.921725,22.329225
37.2972,26.959275,44.04405,22.3575
37.4176,26.96415,44.089175,22.361975
37.434075,26.980375,44.152375,22.386025
37.588025,26.997875,44.206625,22.39975
37.675,27.019725,44.296675,22.40925
37.699425,27.032625,44.3624,22.43565
37.73005,27.0494,44.4146,22.487875
37.77095,27.072425,44.461575,22.51705
38.032025,27.0899,44.5412,22.581775
38.125575,27.1135,44.64395,22.597875
38.150175,27.136775,44.69775,22.620875
38.17455,27.170125,44.743225,22.686225
38.238975,27.1994,44.81435,22.688125
38.272875,27.22145,44.8653,22.72325
38.346925,27.2607,44.910125,22.7372
38.443525,27.271825,44.931275,22.74375
38.4928,27.3,44.985975,22.774175
38.6124,27.328825,45.08595,22.796525
38.698275,27.3665,45.124375,22.80855
38.737675,27.427025,45.224775,22.826325
38.862075,27.508525,45.288275,22.88025
38.8979,27.53925,45.47525,22.88405
39.0597,27.571775,45.528825,22.891625
39.087875,27.584475,45.59605,22.9053
39.211075,27.602975,45.65255,22.92065
39.283925,27.695025,45.773075,22.934025
39.4264,27.76255,45.834025,22.979175
39.451775,27.833,45.915875,23.001675
39.495825,27.8917,45.974475,23.02095
39.5357,27.92,46.010475,23.024025
39.604275,27.932175,46.0224,23.076525
39.611925,27.945025,46.059675,23.084625
39.6468,27.9591,46.094925,23.0938
39.797025,27.994775,46.14715,23.1143
39.871125,28.043175,46.233075,23.1274
39.972675,28.067325,46.302825,23.13955
40.039875,28.079725,46.51345,23.1473
40.0711,28.088625,46.563275,23.15505
40.077825,28.0932,46.593025,23.183525
40.17635,28.1236,46.63285,23.212825
40.267425,28.1426,46.7594,23.2674
40.642125,28.160525,46.9118,23.324
40.6797,28.178175,46.97,23.370825
40.682975,28.1953,47.0492,23.428875
40.695325,28.215075,47.13035,23.451075
40.71805,28.241975,47.2109,23.4604
40.77355,28.268825,47.333975,23.53715
40.7883,28.28265,47.394575,23.624075
40.8249,28.301375,47.4401,23.63455
40.864725,28.373975,47.523775,23.6551
40.88735,28.388725,47.644975,23.691875
41.011625,28.588325,47.69535,23.69825
41.120925,28.62835,47.792125,23.718025
41.1547,28.675775,47.8565,23.731875
41.357875,28.6863,47.95585,23.79245
41.39435,28.69235,48.05365,23.803325
41.4063,28.708175,48.105525,23.80525
41.41635,28.73225,48.13595,23.8147
41.449675,28.74965,48.17575,23.861875
41.52375,28.799175,48.260275,23.885975
41.560875,28.834125,48.471525,23.973025
41.821875,28.86965,48.65525,23.981175
41.866025,28.88965,48.697225,24.00365
41.907375,28.906475,48.733,24.014675
41.943525,28.93635,48.773675,24.0222
42.226725,28.9577,48.81465,24.07595
42.250875,28.977675,48.85705,24.086025
42.316525,29.001775,48.8945,24.096975
42.551175,29.037525,48.99865,24.108375
42.7586,29.074225,49.09185,24.14615
42.769175,29.089325,49.131025,24.148
42.827275,29.113475,49.271675,24.170175
42.833525,29.129725,49.313575,24.196475
43.027275,29.165925,49.394125,24.215
43.048825,29.19675,49.470625,24.2224
43.095525,29.242375,49.51715,24.2234
43.109125,29.4811,49.586125,24.231725
43.134425,29.567775,49.6388,24.233925
43.185925,29.589775,49.689375,24.240975
43.226525,29.6068,49.745325,24.2705
43.329675,29.625525,49.772375,24.28515
43.46605,29.6311,49.849125,24.307475
43.4879,29.66675,49.949,24.314975
43.502275,29.679875,50.03455,24.344425
43.646125,29.699075,50.146025,24.353725
43.704475,29.964,50.15515,24.369275
43.780575,29.97285,50.2284,24.408
43.8085,29.9777,50.312775,24.429825
44.1559,29.987075,50.325575,24.455675
44.224675,29.99355,50.3921,24.57315
44.429,30.01015,50.499625,24.602175
44.45015,30.026425,50.6213,24.646925
44.460525,30.0405,50.74085,24.673125
44.505875,30.056425,50.819375,24.676525
44.5526,30.07955,50.8674,24.69075
44.58595,30.0962,50.963225,24.6987
44.609775,30.43795,51.009175,24.7001
44.619175,31.49475,51.087325,24.783225
44.63395,31.589925,51.254725,24.80745
44.719425,31.969975,51.344425,24.81655
44.877175,31.9933,51.5563,24.833625
45.019475,32.5279,51.6332,24.86935
45.074675,32.578575,51.69905,24.8826
45.213125,32.67165,51.735175,24.8908
45.241675,33.211,51.799275,24.902225
45.303375,33.2451,51.889475,24.915225
45.351725,33.985375,51.95875,24.993775
45.38545,34.190325,52.0906,24.998425
45.399375,34.826925,52.138275,25.02625
45.4247,35.614225,52.182375,25.041775
45.451675,35.737275,52.243375,25.04685
45.470975,36.247425,52.530225,25.06365
45.519725,36.258875,52.55285,25.0998
45.583275,36.285825,52.678975,25.2102
45.6419,36.4087,52.7884,25.2459
45.665825,36.667625,52.945575,25.267625
45.737,36.70985,52.977925,25.358825
45.8256,36.931825,53.0491,25.365975
45.9113,36.988375,53.083725,25.435825
45.937575,37.0126,53.172525,25.468925
45.977725,37.02475,53.2367,25.479475
46.0927,37.047875,53.399475,25.486025
46.157825,37.071425,53.455475,25.50485
46.179,37.0916,53.512325,25.561675
46.24595,37.11315,53.583475,25.5793
46.47055,37.147975,53.58465,25.612775
46.55465,37.1704,53.652075,25.617875
46.6256,37.218775,53.6953,25.6437
46.635425,37.2615,53.851075,25.670875
46.701925,37.33405,53.87125,25.743575
46.777975,37.372325,53.895325,25.81975
46.90635,37.41095,53.983875,25.8557
47.004125,37.425175,54.065425,25.903075
47.0224,37.449275,54.089,25.926075
47.037375,37.647075,54.100075,25.9454
47.119075,37.7204,54.11295,25.976025
47.16305,37.8144,54.212125,25.9992
47.184975,37.89635,54.294375,26.04
47.30925,37.944025,54.37135,26.091275
47.353275,38.014675,54.410525,26.1025
47.531175,38.04735,54.4619,26.1163
47.545475,38.076375,54.49755,26.119725
47.5821,38.1088,54.552075,26.13715
47.6188,38.140425,54.573525,26.144425
47.665975,38.1617,54.609,26.15185
47.720775,38.196425,54.6835,26.156625
47.734925,38.2245,54.753875,26.1602
47.795475,38.2409,54.85105,26.185575
47.839125,38.263625,54.92545,26.220025
47.909325,38.279975,54.980275,26.24545
47.924975,38.302725,55.061,26.249825
47.9879,38.3359,55.13955,26.2724
48.03175,38.6641,55.1797,26.32315
48.08315,38.879,55.25245,26.35315
48.09445,38.9601,55.34755,26.412975
48.116225,39.043025,55.370475,26.42925
48.1404,39.11925,55.463625,26.48405
48.229425,39.42145,55.550875,26.50555
48.32695,39.433475,55.65945,26.571125
48.345725,39.437275,55.68705,26.605025
48.3943,39.452475,55.818075,26.6458
48.44405,39.45895,55.893325,26.681475
48.4564,39.4677,55.972625,26.788775
48.48865,39.477025,56.032475,26.949525
48.531325,39.49225,56.10085,26.966225
48.66485,39.50505,56.1629,26.969375
48.76665,39.516025,56.186875,26.986325
48.7918,39.531675,56.217675,26.987675
48.8297,39.551525,56.2849,26.99815
48.910625,39.574825,56.3434,27.01115
