SPK_SPKC02a,SPK_SPKC06a,SPK_SPKC12a,SPK_SPKC13b
4128.848475,4117.49245,4102.674825,4103.8254
4129.343875,4117.566325,4102.724875,4103.842375
4129.6778,4119.17165,4102.770775,4103.89685
4129.82575,4119.51735,4102.857025,4103.9373
4130.006675,4120.4359,4102.908925,4103.961425
4130.299425,4121.668475,4102.941725,4104.014875
4130.73865,4122.35285,4102.96725,4104.058025
4130.95185,4122.53145,4103.075325,4104.100525
4131.702075,4122.8376,4103.155375,4104.1446
4131.925675,4123.00005,4103.252275,4104.26135
4132.170675,4123.3579,4103.32895,4104.35425
4132.286675,4124.03685,4103.364425,4104.394325
4133.111425,4124.16235,4103.410025,4104.404125
4133.700525,4124.655725,4103.48825,4104.511775
4133.984025,4125.2462,4103.539675,4104.6159
4134.2378,4125.451875,4103.650025,4104.8021
4134.51165,4126.2062,4103.68025,4104.836575
4134.81035,4126.3482,4103.69575,4104.88205
4135.19645,4126.7592,4103.7162,4104.90475
4135.3017,4127.2033,4103.75845,4104.92345
4135.343225,4127.23405,4103.77435,4104.98955
4135.347525,4127.61775,4103.789575,4105.029
4135.55675,4128.24435,4103.825375,4105.100225
4135.95525,4128.596475,4103.84235,4105.173875
4136.198725,4128.8169,4103.871675,4105.20535
4136.4206,4129.075325,4103.896825,4105.3265
4136.812075,4129.134325,4103.937275,4105.369475
4137.24595,4129.17155,4103.9614,4105.437725
4138.44505,4129.534725,4104.014825,4105.4778
4138.555,4130.888125,4104.057975,4105.53945
4141.19815,4131.23535,4104.1005,4105.580575
4141.959425,4131.336,4104.14455,4105.655075
4143.52805,4131.690725,4104.185275,4105.699475
4143.84225,4132.039125,4104.2129,4105.75615
4143.97685,4132.8768,4104.2613,4105.772175
4145.699675,4133.3,4104.354225,4105.851175
4145.8616,4133.652225,4104.39425,4106.052975
4146.8038,4133.914,4104.404125,4106.110975
4147.237675,4134.363075,4104.511775,4106.136375
4147.359875,4134.713875,4104.615825,4106.206025
4147.682275,4135.42005,4104.80205,4106.2489
4147.7362,4136.26455,4104.882025,4106.29085
4148.6206,4136.396625,4104.923375,4106.320375
4149.3419,4136.43375,4104.98945,4106.360175
4149.7924,4136.4714,4105.028925,4106.3992
4150.0224,4136.8058,4105.100175,4106.4447
4150.8419,4136.8978,4105.173825,4106.471275
4151.2363,4137.235875,4105.205325,4106.4917
4151.7305,4137.29245,4105.249975,4106.512675
4153.13195,4137.74655,4105.32645,4106.538825
4153.79795,4137.927025,4105.36945,4106.591525
4153.909375,4138.2351,4105.437725,4106.6332
4154.830425,4138.379675,4105.47775,4106.88955
4154.960075,4138.678725,4105.539425,4106.932525
4154.996975,4139.0485,4105.5805,4106.99695
4155.10695,4139.84155,4105.655075,4107.024225
4155.4228,4140.225025,4105.699425,4107.06945
4155.78985,4140.40415,4105.756075,4107.086575
4156.20635,4140.55175,4105.77215,4107.110025
4156.537775,4140.913425,4105.851125,4107.149725
4157.3119,4141.212375,4105.88135,4107.2001
4157.78255,4141.9221,4105.9395,4107.25205
4158.2386,4142.071325,4106.007975,4107.364625
4158.334325,4142.631675,4106.052925,4107.391175
4159.312675,4143.60285,4106.110925,4107.40975
4160.83285,4143.721375,4106.13635,4107.4331
4161.200425,4144.06805,4106.205975,4107.44305
4161.451075,4144.099425,4106.248875,4107.534525
4161.9812,4144.247825,4106.290775,4107.559225
