SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC02c,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06a,SPK_SPKC06b,SPK_SPKC07a,SPK_SPKC09a
251.773125,166.60245,527.498475,254.25785,178.49445,543.7327,141.278175,86.442225,264.2352
251.83165,166.65685,527.6042,254.4549,178.554,543.852475,141.34975,86.459525,264.2966
252.00525,166.72425,527.67455,254.6302,178.561675,543.911475,141.392025,86.5102,264.440025
252.0765,166.7772,527.72525,254.6994,178.5974,543.9412,141.4788,86.5585,264.890525
252.0892,166.9625,527.8228,254.752025,178.603125,544.0086,141.52975,86.5964,264.930825
252.18085,167.021,528.023225,254.797775,178.70485,544.066875,141.553425,86.6154,264.94145
252.1911,167.077225,528.07555,254.84895,178.7115,544.165,141.66305,86.6453,265.082825
252.200875,167.134125,528.11575,254.8607,178.763675,544.3055,141.7156,86.700675,265.205975
252.22925,167.205675,528.154675,254.938675,178.803925,544.391525,141.731575,86.73585,265.2549
252.23095,167.257675,528.17625,255.03305,178.8466,544.468575,141.76365,86.795825,265.286375
252.3353,167.2842,528.222075,255.132125,178.9023,544.581525,141.78995,86.8427,265.309475
252.409975,167.36045,528.24915,255.224775,178.935725,544.6848,141.82855,86.891325,265.336475
252.5673,167.4564,528.92015,255.49995,178.975125,544.74325,141.86225,86.943425,265.51755
252.61175,167.52795,529.006075,255.58535,179.020575,544.8685,141.938725,86.975375,265.547175
252.702125,167.636025,529.559775,255.66015,179.054325,544.93195,142.03105,87.04915,265.584575
252.7853,167.85545,529.71885,255.754075,179.108225,545.038,142.05655,87.13905,265.707575
252.798025,167.8848,529.768625,255.8521,179.1518,545.149525,142.0704,87.157425,265.735375
252.8961,168.03165,529.8362,255.99345,179.224825,545.2257,142.149925,87.1599,265.824
252.980325,168.089475,529.883625,256.09515,179.277575,545.2973,142.201025,87.1982,265.88645
253.274925,168.156475,530.27485,256.22165,179.307625,545.39245,142.30845,87.2,265.93565
253.2954,168.254375,530.411425,256.402275,179.42555,545.469275,142.39515,87.226325,266.0945
253.42895,168.312225,530.452775,256.447975,179.475225,545.5611,142.460225,87.26045,266.2267
253.4655,168.387025,530.54705,256.588475,179.518625,545.7848,142.491375,87.2806,266.2583
253.518825,168.473725,530.59185,256.6885,179.635775,545.788425,142.568125,87.31055,266.360025
253.63955,168.618,530.625,256.97225,179.695525,545.847075,142.614225,87.368025,266.4211
253.741925,168.628825,530.839975,257.090825,179.7673,546.000525,142.65855,87.394275,266.48015
253.76955,168.798325,530.9485,257.1049,179.875625,546.03495,142.702125,87.419475,266.79465
253.818675,168.835175,530.9862,257.127,179.9367,546.085925,142.7442,87.441625,266.798
253.87195,168.899825,531.07585,257.1661,180.041,546.1639,142.794925,87.4566,266.846325
254.000875,168.929575,531.1739,257.2184,180.085475,546.21955,142.83125,87.46315,267.063725
254.046775,168.97505,531.268175,257.311225,180.094225,546.3181,142.8634,87.474575,267.06505
254.05895,169.03155,531.31705,257.390225,180.168175,546.386025,142.9446,87.48425,267.094225
254.4214,169.066975,531.355625,257.517975,180.2183,546.450725,143.039775,87.516,267.1054
254.4758,169.080425,531.635425,257.668775,180.271875,546.5429,143.09735,87.575425,267.18235
254.51655,169.106975,531.697,257.766775,180.31665,546.5881,143.148875,87.598025,267.29615
254.614275,169.279,531.7466,257.8567,180.406525,546.65075,143.23365,87.63195,267.4344
254.653325,169.306125,531.78465,257.9112,180.46065,546.68925,143.28265,87.6815,267.456625
254.669125,169.37325,531.82735,257.94375,180.5146,546.7747,143.3038,87.682775,267.5151
254.7863,169.376975,531.865025,257.9943,180.5681,546.935675,143.375875,87.7588,267.57235
254.881375,169.487525,532.61715,258.042125,180.693375,546.986075,143.514525,87.76525,267.65175
255.13505,169.516975,532.65965,258.1293,180.8747,547.055625,143.5414,87.79805,267.71135
255.261075,169.54615,532.690525,258.2127,180.9243,547.08755,143.584475,87.8187,267.75115
255.2975,169.551325,532.7235,258.271475,181.031975,547.12975,143.641925,87.882975,267.854575
255.40865,169.585025,532.788375,258.333175,181.1044,547.1881,143.6949,87.90905,267.9863
255.470675,169.60225,532.86255,258.382,181.1394,547.23865,143.7253,87.938975,268.082125
255.7044,169.623925,532.8786,258.500675,181.16465,547.2758,143.749625,88.046625,268.126125
255.756575,169.636825,533.5872,258.54505,181.21885,547.4099,143.77915,88.05545,268.182575
255.825375,169.671475,533.6473,258.72285,181.25865,547.542025,143.819175,88.06945,268.2401
255.8612,169.717925,533.6767,258.842225,181.32455,547.6986,143.863475,88.158025,268.3013
255.8979,169.777425,533.696925,258.902125,181.377325,547.749325,143.962,88.186825,268.4039
255.907075,169.8665,533.7192,258.925925,181.4797,547.78175,143.9845,88.197825,268.453625
255.952425,169.8775,533.7466,259.003525,181.532925,547.873025,144.0007,88.22755,268.46335
255.99245,169.921575,533.755225,259.090475,181.609725,547.968125,144.019025,88.231225,268.5302
256.1194,169.9587,533.782175,259.348025,181.685925,548.18485,144.0772,88.2865,268.55305
256.177175,170.0494,534.161075,259.465975,181.814825,548.3624,144.104525,88.298025,268.62845
256.241125,170.135925,534.2001,259.62085,181.884575,548.426675,144.1705,88.357025,268.7428
256.40365,170.15885,534.227025,259.7466,181.93825,548.6408,144.2921,88.415325,268.79655
256.4271,170.1815,534.26955,259.8485,181.95425,548.821825,144.371425,88.44255,268.862925
256.46575,170.212875,534.308375,260.12965,181.984375,548.90785,144.434325,88.48085,268.98065
256.5627,170.3058,534.535825,260.204675,182.0673,549.06005,144.443,88.5105,269.0435
256.6093,170.425525,534.59935,260.2547,182.12505,549.124775,144.529925,88.55055,269.13325
256.6459,170.525325,534.6238,260.3028,182.173775,549.26405,144.6058,88.610225,269.405575
256.6594,170.6035,534.66085,260.34055,182.283525,549.361175,144.68985,88.6699,269.5157
256.762225,170.61945,534.69575,260.479075,182.3709,549.42465,144.70895,88.679725,269.542425
256.79485,170.6742,534.751725,260.53425,182.3895,549.533925,144.73685,88.691275,269.628375
256.812575,170.70255,534.785225,260.731075,182.449775,549.6937,144.773025,88.74875,269.7204
256.897375,170.734525,536.699925,260.903775,182.4941,549.72935,144.81315,88.7804,269.828125
256.97565,170.7901,537.95835,261.01685,182.4952,549.78015,144.86205,88.791,270.22385
256.9892,170.832025,538.1446,261.1209,182.5487,549.8396,144.9365,88.824275,270.27465
257.01165,170.869075,538.18535,261.207675,182.775,549.951225,145.1033,88.836,270.29225
257.0212,170.930775,538.21965,261.31305,182.93575,550.023025,145.212375,88.84255,270.400675
257.104775,171.0012,538.2557,261.375425,182.98955,550.1439,145.366875,88.863375,270.47875
257.200675,171.1657,540.157425,261.4293,183.034525,550.2304,145.430325,88.886075,270.509225
257.296975,171.287325,540.5056,261.488425,183.06205,550.3097,145.47205,88.9017,270.739075
257.430575,171.314275,540.55135,261.5704,183.1373,550.4252,145.53705,88.9072,270.777775
257.50655,171.75615,540.60205,261.6483,183.335625,550.546875,145.590575,88.91635,270.85085
257.5123,171.764925,540.6588,261.7389,183.44595,550.633725,145.650625,88.9298,270.940625
257.586825,171.8347,540.709875,261.817175,183.4984,550.702225,145.70525,88.980225,271.226175
257.64755,171.9378,540.91005,261.95935,183.508525,550.724025,145.747525,89.0042,271.3289
257.675875,171.98465,541.169,262.07225,183.531625,550.83625,145.7924,89.019625,271.419925
257.684125,172.077,541.27315,262.17085,183.594075,550.932625,145.815125,89.041675,271.4794
257.780625,172.115775,541.70125,262.2997,183.6544,550.996825,145.932,89.066625,271.516625
257.7862,172.234275,541.7819,262.3758,183.7534,551.063825,145.97045,89.0945,271.685625
257.952825,172.248,542.916125,262.476675,183.860025,551.223675,146.055175,89.130075,271.952075
257.976475,172.281175,542.989075,262.711525,183.9467,551.281775,146.14795,89.161125,272.539775
258.515825,172.29045,543.05115,262.94325,183.983075,551.35955,146.238825,89.17195,272.663675
258.868525,172.319725,543.11735,262.9489,184.04935,551.464925,146.27665,89.191575,272.67
259.0045,172.349,543.4403,263.1253,184.132225,551.541575,146.32475,89.2099,272.819725
259.180625,172.447825,543.5206,263.2533,184.2084,551.718025,146.40665,89.27505,272.974075
259.3257,172.548625,543.574525,263.325475,184.251775,551.798075,146.467025,89.29675,272.98535
259.373275,172.5807,543.6684,263.419525,184.30535,551.890325,146.508025,89.33885,273.040475
259.4637,172.64125,543.68935,263.4828,184.377975,551.97655,146.5652,89.363,273.174625
259.55255,172.695775,543.8142,263.53955,184.421925,552.2127,146.6132,89.393675,273.464225
259.652525,172.795925,543.84715,263.651525,184.534,552.26415,146.659625,89.402675,273.806925
259.655475,172.81635,543.92025,263.709325,184.5927,552.387275,146.743675,89.42115,273.86055
259.71845,172.84855,544.08405,263.904825,184.65135,552.5007,146.78435,89.470975,273.9901
259.740775,173.118075,544.15635,264.10135,184.706175,552.571425,146.84325,89.4864,274.13715
259.9626,173.28795,544.811025,264.189525,184.760525,552.6818,146.8562,89.52145,274.23745
260.0541,173.35385,544.945375,264.3185,184.825225,552.78335,146.8582,89.5907,274.40145
260.320325,173.444475,544.98695,264.489025,184.875975,552.85215,146.906775,89.60645,274.420825
260.324675,173.4581,545.090875,264.642425,184.9176,552.99835,146.99755,89.626675,274.48615
260.4263,173.49935,545.191025,264.64965,185.025825,553.1056,147.0254,89.638175,274.511475
260.5173,173.525425,545.305825,264.706675,185.07135,553.24995,147.09555,89.6664,274.700225
260.537675,173.56375,545.44065,264.8415,185.142525,553.3193,147.111575,89.709975,274.7506
260.562375,173.62835,547.646875,265.020575,185.1938,553.38765,147.1738,89.764825,274.794575
260.57085,173.73025,547.8039,265.103575,185.28755,553.67045,147.205325,89.773275,274.99425
260.604675,173.7778,547.919375,265.164725,185.3447,553.80225,147.240625,89.814475,275.085425
260.6069,173.78445,547.954875,265.2644,185.409025,554.0236,147.364725,89.871375,275.16305
260.608375,173.8284,547.976375,265.34615,185.513525,554.14785,147.430075,89.977425,275.1972
260.77475,173.8701,548.008875,265.39795,185.69735,554.299025,147.48565,90.124275,275.21065
260.78325,173.9105,548.054375,265.46525,185.747925,554.421625,147.526825,90.18105,275.2676
260.85805,173.97635,548.113275,265.53415,185.855575,554.601425,147.5857,90.203075,275.368075
260.9519,174.022225,548.2008,265.654525,185.861725,554.730225,147.627775,90.247175,275.4822
261.077625,174.077,548.88625,265.802725,185.927225,554.84175,147.730475,90.264475,275.544925
261.2786,174.136975,548.9384,266.03705,186.123775,555.0533,147.76835,90.2796,275.67745
261.321425,174.209325,549.700375,266.07725,186.162675,555.106325,147.8323,90.310625,275.892225
261.522075,174.26235,549.803475,266.15555,186.18225,555.216925,147.87355,90.362275,275.926425
261.576725,174.3492,549.85365,266.234725,186.224925,555.3352,147.9176,90.416175,276.024725
261.753275,174.370175,550.119775,266.32975,186.368025,555.5872,147.941325,90.467475,276.165975
261.805225,174.443125,550.2927,266.426975,186.53645,555.673575,148.025725,90.4776,276.398525
261.878625,174.488425,550.441525,266.485075,186.8422,555.756125,148.0538,90.4807,276.5357
262.01295,174.71795,550.958325,266.64525,186.92725,555.997,148.1225,90.490325,276.564775
262.26875,174.823575,551.012225,266.7627,186.9676,556.028125,148.195525,90.545075,276.654725
262.2887,174.956075,551.41865,266.8651,187.029075,556.0952,148.235025,90.596675,276.724375
262.420375,174.990525,551.486625,267.015125,187.0454,556.15605,148.271575,90.6661,276.78175
262.625325,175.06245,551.52165,267.068075,187.147225,556.2571,148.372025,90.705225,277.066
262.734075,175.11375,551.54265,267.105,187.15675,556.3419,148.40305,90.730725,277.075225
262.827875,175.162875,551.5514,267.149625,187.1771,556.41315,148.442625,90.7456,277.20935
262.90775,175.245,552.350775,267.21985,187.254475,556.51065,148.483725,90.775275,277.221125
262.94315,175.259375,552.426375,267.2564,187.3237,556.59765,148.502475,90.793725,277.494375
263.0734,175.28885,552.52125,267.3651,187.396625,556.6504,148.547925,90.803425,277.545375
263.144675,175.320225,552.6213,267.51005,187.5387,556.794175,148.584575,90.8576,277.649725
263.212875,175.32675,552.686325,267.617075,187.5831,556.884225,148.616725,90.8625,278.182
263.6788,175.37245,552.73645,267.7088,187.68805,556.956,148.6513,90.90055,278.36655
263.771075,175.45505,552.77025,267.806575,187.6932,557.07355,148.67655,90.924625,278.422075
264.02875,175.49585,552.801325,267.851275,187.752725,557.205875,148.7178,90.9264,278.53115
264.07105,175.629325,552.83755,267.8665,187.820625,557.315875,148.8213,90.98415,278.5374
264.295975,175.66425,552.857625,267.929225,187.8295,557.37935,148.843275,91.026925,278.601675
264.352225,175.6817,552.968125,267.98,187.89355,557.5982,148.89375,91.056775,278.66615
264.379475,175.701975,553.02045,268.02105,187.9519,557.606625,148.93445,91.083775,278.79405
264.493525,175.892075,553.482225,268.13315,188.18005,557.652925,148.9653,91.091075,278.8871
264.832875,175.931825,553.565675,268.1903,188.248325,557.74835,149.020325,91.127925,278.98515
265.03355,175.969875,553.640475,268.33095,188.252825,557.835175,149.048,91.163125,279.01165
265.133825,175.9901,553.698025,268.41585,188.32545,557.913375,149.079975,91.19635,279.1207
265.158875,176.03885,553.90615,268.4795,188.390825,557.993225,149.17785,91.2319,279.171975
265.44465,176.0791,553.969475,268.5378,188.564975,558.094425,149.208275,91.282975,279.27725
265.605575,176.13265,553.994525,268.684075,188.6242,558.162275,149.25735,91.337575,279.42185
265.746375,176.189675,554.011775,268.7321,188.691125,558.3216,149.285325,91.3769,279.5133
265.85635,176.232775,554.0677,268.8102,188.734,558.40025,149.3306,91.424075,279.5756
265.889725,176.346875,554.149575,268.88525,188.77825,558.460275,149.37365,91.451,279.583825
266.02035,176.3778,554.206675,268.949775,188.83805,558.587925,149.4423,91.4756,279.6535
266.1767,176.4952,554.29925,269.0381,188.937725,558.66525,149.478925,91.53575,279.7386
266.245975,176.57345,554.345475,269.102425,188.9974,558.74025,149.530875,91.5643,279.7984
266.289825,176.689875,554.38355,269.19875,189.0003,558.78985,149.579525,91.56955,279.87565
266.3331,176.7663,554.4092,269.242725,189.02895,558.883025,149.6185,91.6045,280.033175
266.482675,176.81255,554.4375,269.334375,189.132025,558.961625,149.661825,91.640225,280.15495
266.486225,176.8655,554.5067,269.42085,189.215375,559.0911,149.714175,91.6735,280.204275
266.606925,176.879875,555.106875,269.469625,189.2418,559.148575,149.799225,91.719675,280.26565
266.936,176.910725,555.23745,269.5379,189.282975,559.245475,149.837175,91.7252,280.57125
267.024825,176.941375,555.33155,269.59585,189.388425,559.392225,149.92,91.77755,280.61895
267.033425,177.173625,555.3989,269.7477,189.579725,559.525725,149.9704,91.807125,280.687975
267.041225,177.264,555.435075,269.84215,189.6421,559.641275,150.021825,91.843425,280.75915
267.086825,177.290125,555.4802,269.981925,189.737625,559.70145,150.085625,91.8482,280.885775
267.121925,177.341,555.522275,270.1392,189.7998,559.757925,150.1236,91.907275,280.963575
267.2142,177.439675,556.626325,270.1996,189.84965,559.8868,150.15965,91.91335,281.1664
267.2303,177.49295,556.692275,270.29335,189.920175,560.01315,150.223725,91.9506,281.25985
267.260525,177.632775,557.1491,270.360775,189.96765,560.0878,150.264225,91.988,281.341275
267.28545,177.7074,557.20135,270.378475,190.01155,560.17905,150.3842,92.0419,281.407275
267.389,177.803,557.2173,270.41475,190.041625,560.2659,150.4432,92.069075,281.498775
267.457425,177.8155,557.2316,270.533075,190.08665,560.38425,150.45675,92.0801,281.56315
267.46955,177.859725,557.257225,270.5892,190.179325,560.5663,150.502875,92.091375,281.66245
267.5717,177.924875,557.28365,270.70565,190.302275,560.7381,150.543575,92.102425,281.689775
267.79995,177.9767,557.2933,270.879075,190.4006,560.872725,150.580925,92.129475,281.747225
267.8148,178.008125,557.30405,270.94,190.46925,561.027375,150.6503,92.132125,281.791575
267.866375,178.074475,557.942875,271.020625,190.509925,561.187425,150.678525,92.185225,281.81235
267.871725,178.09425,558.035725,271.056825,190.5632,561.298625,150.722575,92.232475,281.863325
267.9574,178.130175,558.046875,271.1685,190.5996,561.43255,150.74165,92.259,281.8962
268.33405,178.292525,558.084825,271.268525,190.652325,561.614675,150.805375,92.29495,281.94395
268.6217,178.342325,558.1184,271.35335,190.6883,561.696375,150.832425,92.31295,282.004075
268.665275,178.372875,558.910225,271.411675,190.747625,561.826,150.907525,92.31755,282.0527
