SPK_SPKC08a (inh/exc),SPK_SPKC08b (inhi/exc),SPK_SPKC10a (inhi),SPK_SPKC14a (inhi)
,,166.964975,
,,167.0096,
,,167.045375,
,,167.08765,
,,167.1232,
,,167.169875,
,,167.201175,
,,167.22595,
,,167.2588,
,,167.3062,
,,167.36155,
,,167.393575,
,,167.5682,
,,167.60495,
,,167.634825,
,,167.690075,
,,167.7367,
,,167.774325,
,,167.8381,
,,167.874175,
,,167.892725,
,,167.94575,
,,167.991725,
,,168.052375,
,,168.123825,
,,168.154825,
,,168.224425,
,,168.26425,
,,168.343225,
,,168.412625,
,,168.4618,
,,168.5043,
,,168.52895,
,,168.56175,
,,168.607075,
,,168.6396,
,,168.6788,
,,168.746725,
,,168.7878,
,,168.8174,
,,168.875725,
,,168.90825,
,,168.95125,
,,169.02205,
,,169.056,
,,169.107825,
,,169.15765,
,,169.2238,
,,169.2739,
,,169.3752,
,,169.4274,
,,169.48995,
,,169.5602,
,,169.604975,
,,169.680775,
,,169.708975,
,,169.7402,
,,169.760275,
,,169.783,
,,169.830575,
,,169.869175,
,,169.9142,
,,169.952175,
,,169.98595,
,,170.01115,
,,170.04415,
,,170.08195,
,,170.129725,
,,170.15925,
,,170.24465,
,,170.334275,
,,170.40325,
,,170.437225,
,,170.4651,
,,170.5021,
,,170.547125,
,,170.5764,
,,170.6029,
,,170.66335,
,,170.6857,
,,170.709025,
,,170.74115,
,,170.79205,
,,170.820275,
,,170.8576,
,,170.909925,
,,170.981425,
,,171.00205,
,,171.05195,
,,171.077725,
,,171.107025,
,,171.138925,
,,171.2184,
,,171.2546,
,,171.30945,
,,171.37485,
,,171.408475,
,,171.434725,
,,171.474325,
,,171.523875,
,,171.556575,
,,171.59375,
,,171.658075,
,,171.71425,
,,171.7483,
,,171.8093,
,,171.843175,
,,171.88115,
,,171.91115,
,,171.937125,
,,171.983475,
,,172.0049,
,,172.0477,
,,172.08895,
,,172.128725,
,,172.192025,
,,172.319075,
,,172.376775,
,,172.41665,
,,172.455725,
,,172.48765,
,,172.5272,
,,172.56215,
,,172.597625,
,,172.6567,
,,172.694925,
,,172.72765,
,,172.7868,
,,172.8222,
,,172.910275,
,,172.94225,
,,173.00125,
,,173.0467,
,,173.0883,
,,173.1227,
,,173.153375,
,,173.279525,
,,173.315825,
,,173.3468,
,,173.378325,
,,173.410075,
,,173.4352,
,,173.466825,
,,173.5108,
,,173.557125,
,,173.630225,
,,173.666,
,,173.699575,
,,173.715275,
,,173.75555,
,,173.83835,
,,173.870625,
,,173.9144,
,,173.956275,
,,174.000275,
,,174.05835,
,,174.10665,
,,174.1474,
,,174.181975,
,,174.24455,
,,174.289775,
,,174.31435,
,,174.4222,
,,174.45575,
,,174.487,
,,174.522025,
,,174.564975,
,,174.60275,
,,174.639325,
,,174.6778,
,,174.71125,
,,174.74695,
,,174.7885,
,,174.83655,
,,174.92205,
,,174.963375,
,,174.98915,
,,175.029875,
,,175.06205,
,,175.09255,
,,175.12215,
,,175.1491,
,,175.1728,
,,175.2094,
,,175.228725,
,,175.285475,
,,175.3232,
,,175.384725,
,,175.4269,
,,175.4601,
,,175.501,
,,175.54,
,,175.582175,
,,175.60755,
,,175.654375,
,,175.682075,
,,175.7082,
,,175.75385,
,,175.793,
,,175.825275,
,,175.85215,
,,175.889725,
,,175.9409,
,,175.9661,
,,176.03445,
,,176.068225,
,,176.109575,
,,176.1374,
,,176.1794,
,,176.2199,
,,176.26115,
,,176.29735,
,,176.330125,
,,176.36265,
,,176.428775,
,,176.45975,
,,176.49405,
,,176.5478,
,,176.597425,
,,176.623925,
,,176.673625,
,,176.7129,
,,176.74315,
,,176.780775,
,,176.8314,
,,176.970675,
,,177.02185,
,,177.0906,
,,177.144325,
,,177.172325,
,,177.222525,
,,177.30105,
,,177.367225,
,,177.510825,
,,177.53755,
,,177.5736,
,,177.605925,
,,177.632425,
,,177.6622,
,,177.68035,
,,177.729725,
,,177.7737,
,,177.84425,
,,177.905325,
,,177.993125,
,,178.02355,
,,178.061475,
,,178.1189,
,,178.143075,
,,178.168575,
,,178.19585,
,,178.2543,
,,178.288275,
,,178.32355,
,,178.398625,
,,178.439125,
,,178.49455,
,,178.5318,
,,178.566925,
,,178.599625,
,,178.62495,
,,178.665625,
,,178.70665,
,,178.747525,
,,178.8227,
,,178.8692,
,,178.893,
,,178.93295,
,,178.964375,
,,178.986675,
,,179.008925,
,,179.0316,
,,179.0584,
,,179.15795,
,,179.192675,
,,179.2572,
,,179.371275,
,,179.4226,
,,179.51055,
,,179.646375,
,,179.6907,
,,179.7199,
,,179.788825,
,,179.8307,
,,179.867625,
,,179.904825,
,,179.946575,
,,179.99175,
,,180.0382,
,,180.0745,
,,180.121325,
,,180.160875,
,,180.223475,
,,180.261875,
,,180.287075,
,,180.329525,
,,180.372575,
,,180.3991,
,,180.4647,
,,180.499475,
,,180.5308,
,,180.549025,
,,180.57245,
,,180.59335,
,,180.6138,
,,180.6847,
,,180.728075,
,,180.7481,
,,180.788575,
,,180.8611,
,,180.93725,
,,180.99395,
,,181.03885,
,,181.0772,
,,181.1368,
,,181.17145,
,,181.21435,
,,181.288925,
,,181.360325,
,,181.4171,
,,181.4433,
,,181.45565,
,,181.4849,
,,181.526075,
,,181.568425,
,,181.625375,
,,181.648875,
,,181.692375,
,,181.71435,
,,181.7724,
,,181.8132,
,,181.8501,
,,181.8695,
,,181.889025,
,,181.911875,
,,181.93265,
,,181.962275,
,,181.99995,
,,182.0307,
,,182.06725,
,,182.108675,
,,182.146475,
,,182.210775,
,,182.248075,
,,182.294425,
,,182.362725,
,,182.405525,
,,182.43735,
,,182.5035,
,,182.526925,
,,182.549925,
,,182.572625,
,,182.6173,
,,182.646375,
,,182.6735,
,,182.706375,
,,182.75305,
,,182.78685,
,,182.821775,
,,182.8675,
,,182.909425,
,,182.94275,
,,182.998075,
,,183.02195,
,,183.077725,
,,183.120425,
,,183.1957,
,,183.231675,
,,183.29535,
,,183.322575,
,,183.35185,
,,183.36785,
,,183.4206,
,,183.456775,
,,183.496525,
,,183.532375,
,,183.571075,
,,183.6016,
,,183.654075,
,,183.67535,
,,183.73105,
,,183.771325,
,,183.8246,
,,183.866575,
,,183.898025,
,,183.9197,
,,183.944825,
,,183.9741,
,,183.9913,
,,184.02015,
,,184.04585,
,,184.08675,
,,184.14845,
,,184.1836,
,,184.303525,
,,184.338725,
,,184.373875,
,,184.426075,
,,184.45915,
,,184.4965,
,,184.528375,
,,184.5844,
,,184.622075,
,,184.703875,
,,184.730625,
,,184.761175,
,,184.815025,
,,184.859225,
,,184.945725,
,,184.979175,
,,185.0017,
,,185.044075,
,,185.062175,
,,185.133825,
,,185.17145,
,,185.1962,
,,185.211025,
,,185.25325,
,,185.2809,
,,185.329125,
,,185.3551,
,,185.43435,
,,185.487,
,,185.525975,
,,185.571575,
,,185.606325,
,,185.628475,
,,185.645175,
,,185.70515,
,,185.748875,
,,185.788325,
,,185.8468,
,,185.9043,
,,185.94125,
,,185.970275,
,,186.011575,
,,186.025725,
,,186.0935,
,,186.16585,
,,186.1806,
,,186.2111,
,,186.242475,
,,186.26955,
,,186.291675,
,,186.3124,
,,186.33695,
,,186.37735,
,,186.4138,
,,186.4761,
,,186.506625,
,,186.5501,
,,186.5841,
,,186.613125,
,,186.649625,
,,186.6806,
,,186.76625,
,,186.8677,
,,186.943575,
,,186.981925,
,,187.017525,
,,187.05745,
,,187.09125,
,,187.2634,
,,187.289125,
,,187.44015,
,,187.4767,
,,187.562475,
,,187.590925,
,,187.61705,
,,187.64425,
,,187.675275,
,,187.703575,
,,187.734175,
,,187.758275,
,,187.83125,
,,187.865775,
,,187.904575,
,,187.93935,
,,188.054975,
,,188.0891,
,,188.1352,
,,188.158925,
,,188.1858,
,,188.230725,
,,188.272175,
,,188.34565,
,,188.3854,
,,188.464975,
,,188.49675,
,,188.530175,
,,188.562825,
,,188.590175,
,,188.6176,
,,188.644725,
,,188.673725,
,,188.699575,
,,188.7381,
,,188.780875,
,,188.842375,
,,188.8821,
,,188.902575,
,,188.934975,
,,188.963875,
,,189.001525,
,,189.032125,
,,189.062475,
,,189.091275,
,,189.14685,
,,189.23045,
,,189.270575,
,,189.3122,
,,189.351875,
,,189.4201,
,,189.435775,
,,189.46555,
,,189.489,
,,189.51015,
,,189.534275,
,,189.598725,
,,189.635425,
,,189.662075,
,,189.69075,
,,189.721925,
,,189.762175,
,,189.80235,
,,189.826375,
,,189.8761,
,,189.927975,
,,189.974,
,,190.013525,
,,190.0451,
,,190.075375,
,,190.137225,
,,190.186325,
,,190.24015,
,,190.28465,
,,190.3169,
,,190.349825,
,,190.41965,
,,190.44785,
,,190.564075,
,,190.594175,
,,190.6207,
,,190.6543,
,,190.7005,
,,190.7326,
,,190.7695,
,,190.79485,
,,190.823125,
,,190.85425,
,,190.88465,
,,190.910575,
,,190.944775,
,,190.986425,
,,191.046725,
,,191.08425,
,,191.207425,
,,191.2387,
,,191.2694,
,,191.300075,
,,191.33095,
,,191.383625,
,,191.40795,
,,191.423325,
,,191.460525,
,,191.488525,
,,191.5259,
,,191.5779,
,,191.62185,
,,191.648375,
,,191.675375,
,,191.712125,
,,191.73745,
,,191.81535,
,,191.847375,
,,191.87575,
,,191.981675,
,,192.00705,
,,192.053075,
,,192.089425,
,,192.120575,
,,192.20895,
,,192.248725,
,,192.2939,
,,192.3245,
,,192.358175,
,,192.395425,
,,192.433125,
,,192.460675,
,,192.516125,
,,192.540425,
,,192.588875,
,,192.604925,
,,192.626275,
,,192.708875,
,,192.72375,
,,192.73715,
,,192.757825,
,,192.7838,
,,192.804225,
,,192.834975,
,,192.87235,
,,192.89355,
,,192.921675,
,,192.98685,
,,193.0829,
,,193.145,
,,193.168725,
,,193.186925,
,,193.20845,
,,193.259425,
,,193.2837,
,,193.3025,
,,193.324025,
,,193.391425,
,,193.428975,
,,193.4568,
,,193.491,
,,193.522,
,,193.562325,
,,193.59815,
,,193.6433,
,,193.674175,
,,193.72185,
,,193.753275,
,,193.789025,
,,193.8604,
,,193.91785,
,,193.9526,
,,193.9941,
,,194.031375,
,,194.07815,
,,194.1067,
,,194.1425,
,,194.1664,
,,194.21295,
,,194.239875,
,,194.277225,
,,194.30335,
,,194.349475,
,,194.3951,
,,194.445125,
,,194.48155,
,,194.5216,
,,194.56115,
,,194.59835,
,,194.639075,
,,194.675925,
,,194.708275,
,,194.7907,
,,194.823875,
,,194.860425,
,,194.8956,
,,194.929125,
,,194.962325,
,,194.987875,
,,195.017025,
,,195.060625,
,,195.10895,
,,195.14315,
,,195.176775,
,,195.20885,
,,195.2385,
,,195.2754,
,,195.309575,
,,195.347425,
,,195.378275,
,,195.4219,
,,195.46285,
,,195.51295,
,,195.553625,
,,195.596625,
,,195.628525,
,,195.667075,
,,195.707975,
,,195.73065,
,,195.78905,
,,195.822675,
,,195.86095,
,,195.89035,
,,195.948975,
,,196.059725,
,,196.0984,
,,196.130175,
,,196.165075,
,,196.19985,
,,196.257625,
,,196.2912,
,,196.321225,
,,196.399525,
,,196.43005,
,,196.4595,
,,196.494625,
,,196.529525,
,,196.562,
,,196.603625,
,,196.639125,
,,196.68545,
,,196.726575,
,,196.7716,
,,196.801675,
,,196.896375,
,,196.935875,
,,196.985925,
,,197.033575,
,,197.060475,
,,197.107225,
,,197.1385,
,,197.157175,
,,197.19895,
,,197.251125,
,,197.285575,
,,197.3222,
,,197.3642,
,,197.399,
,,197.430775,
,,197.4611,
,,197.491,
,,197.520225,
,,197.611175,
,,197.639975,
,,197.666775,
,,197.758125,
,,197.7929,
,,197.8339,
,,197.89675,
,,197.936175,
,,197.9701,
,,198.003375,
,,198.036075,
,,198.0823,
,,198.135175,
,,198.184075,
,,198.219475,
,,198.27355,
,,198.30755,
,,198.34385,
,,198.381825,
,,198.422475,
,,198.45635,
,,198.489175,
,,198.526975,
,,198.56585,
,,198.6052,
,,198.64765,
,,198.696875,
,,198.72905,
,,198.767175,
,,198.8027,
,,198.843,
,,198.88265,
,,198.933525,
,,198.952925,
,,198.97565,
,,199.0427,
,,199.059575,
,,199.1014,
,,199.13315,
,,199.1577,
,,199.1858,
,,199.20865,
,,199.23215,
,,199.31145,
,,199.3348,
,,199.377675,
,,199.4131,
,,199.442425,
,,199.47485,
,,199.514875,
,,199.5776,
,,199.6078,
,,199.640425,
,,199.68695,
,,199.733525,
,,199.768525,
,,199.79285,
,,199.8692,
,,199.90065,
,,199.93965,
,,199.970575,
,,200.0061,
,,200.052325,
,,200.09205,
,,200.1292,
,,200.172325,
,,200.212875,
,,200.239425,
,,200.269125,
,,200.300425,
,,200.321525,
,,200.358575,
,,200.3827,
,,200.4521,
,,200.4755,
,,200.496225,
,,200.5237,
,,200.558425,
,,200.598225,
,,200.634775,
,,200.669625,
,,200.693625,
,,200.720075,
,,200.751925,
,,200.780425,
,,200.816875,
,,200.857875,
,,200.88825,
,,200.918925,
,,200.945575,
,,200.981425,
,,201.00585,
,,201.045825,
,,201.0861,
,,201.126225,
,,201.172875,
,,201.19735,
,,201.23485,
,,201.26505,
,,201.294825,
,,201.329075,
,,201.371975,
,,201.3983,
,,201.429475,
,,201.474775,
,,201.501975,
,,201.53155,
,,201.563725,
,,201.59235,
,,201.6441,
,,201.67885,
,,201.72595,
,,201.755675,
,,201.82545,
,,201.86125,
,,201.894125,
,,201.933725,
,,201.998725,
,,202.04795,
,,202.088575,
,,202.143925,
,,202.195,
,,202.250125,
,,202.302175,
,,202.33615,
,,202.341375,
,,202.3704,
,,202.420225,
,,202.474025,
,,202.51805,
,,202.566125,
,,202.626075,
,,202.670125,
,,202.697825,
,,202.732525,
,,202.762,
,,202.815875,
,,202.9064,
,,202.994475,
,,203.04645,
,,203.091525,
,,203.137325,
,,203.1845,
,,203.310675,
,,203.3505,
,,203.39165,
,,203.468525,
,,203.497775,
,,203.5303,
,,203.559275,
,,203.59085,
,,203.61905,
,,203.6384,
,,203.657175,
,,203.69155,
,,203.729175,
,,203.76535,
,,203.841925,
,,203.860075,
,,203.88905,
,,203.920725,
,,203.943125,
,,203.973125,
,,204.021825,
,,204.05245,
,,204.129,
,,204.166375,
,,204.20155,
,,204.241575,
,,204.279925,
,,204.2985,
,,204.3432,
,,204.3619,
,,204.4195,
,,204.46455,
,,204.491275,
,,204.545575,
,,204.62485,
,,204.6524,
,,204.688325,
,,204.7336,
,,204.8107,
,,204.8581,
,,204.892025,
,,204.94335,
,,204.986125,
,,205.00605,
,,205.0392,
,,205.0735,
,,205.0886,
,,205.1284,
,,205.153475,
,,205.1847,
,,205.222075,
,,205.328525,
,,205.402375,
,,205.4428,
,,205.485625,
,,205.5351,
,,205.563775,
,,205.604525,
,,205.642,
,,205.672975,
,,205.712025,
,,205.748375,
,,205.773625,
,,205.795075,
,,205.862425,
,,205.9164,
,,206.0808,
,,206.1619,
,,206.19735,
,,206.2302,
,,206.263025,
,,206.290225,
,,206.295275,
,,206.323225,
,,206.3735,
,,206.440175,
,,206.47725,
,,206.50895,
,,206.5527,
,,206.59895,
,,206.64965,
,,206.70335,
,,206.753925,
,,206.780475,
,,206.866475,
,,206.886125,
,,206.9251,
,,206.95215,
,,206.985625,
,,207.02895,
,,207.057525,
,,207.07795,
,,207.139275,
,,207.1859,
,,207.2503,
,,207.286125,
,,207.30195,
,,207.364,
,,207.38325,
,,207.4312,
,,207.46185,
,,207.518425,
,,207.541925,
,,207.573575,
,,207.623675,
,,207.65795,
,,207.69725,
,,207.713075,
,,207.759525,
,,207.791925,
,,207.820025,
,,207.887925,
,,207.9154,
,,207.950675,
,,207.9996,
,,208.0287,
,,208.073675,
,,208.099325,
,,208.155675,
,,208.18125,
,,208.2094,
,,208.237775,
,,208.2782,
,,208.310675,
,,208.342,
,,208.3616,
,,208.4024,
,,208.435325,
,,208.458125,
,,208.505,
,,208.542525,
,,208.570325,
,,208.64035,
,,208.688975,
,,208.73,
,,208.7718,
,,208.803375,
,,208.842,
,,208.884425,
,,208.91275,
,,208.94685,
,,208.9714,
,,208.996925,
,,209.02185,
,,209.058725,
,,209.10565,
,,209.136625,
,,209.18755,
,,209.283525,
,,209.312025,
,,209.36145,
,,209.420375,
,,209.460925,
,,209.537625,
,,209.5793,
,,209.623725,
,,209.737825,
,,209.76425,
,,209.806125,
,,209.876425,
,,209.900675,
,,209.930575,
,,209.99665,
,,210.0439,
,,210.075575,
,,210.109425,
,,210.1375,
,,210.178775,
,,210.219675,
,,210.333625,
,,210.3697,
,,210.402225,
,,210.445125,
,,210.475575,
,,210.50705,
,,210.550475,
,,210.615325,
,,210.635525,
,,210.7161,
,,210.743725,
,,210.770525,
,,210.849075,
,,210.882525,
,,210.94465,
,,210.98615,
,,211.012825,
,,211.046375,
,,211.0682,
,,211.107125,
,,211.146625,
,,211.18005,
,,211.23125,
,,211.2779,
,,211.334025,
,,211.37215,
,,211.3969,
,,211.4129,
,,211.442875,
,,211.480175,
,,211.531175,
,,211.560275,
,,211.591125,
,,211.646,
,,211.7005,
,,211.74265,
,,211.781675,
,,211.820725,
,,211.878725,
,,211.9108,
,,211.93335,
,,211.98685,
,,212.0083,
,,212.026075,
,,212.049775,
,,212.075225,
,,212.112875,
,,212.141475,
,,212.197325,
,,212.238675,
,,212.331625,
,,212.384775,
,,212.431225,
,,212.50845,
,,212.54225,
,,212.558025,
,,212.5854,
,,212.728025,
,,212.926725,
,,212.9788,
,,213.0171,
,,213.051275,
,,213.09625,
,,213.1343,
,,213.159425,
,,213.18435,
,,213.216325,
,,213.248,
,,213.28005,
,,213.305875,
,,213.311375,
,,213.324575,
,,213.373775,
,,213.391175,
,,213.4381,
,,213.45415,
,,213.508825,
,,213.541625,
,,213.5844,
,,213.59495,
,,213.643325,
,,213.69225,
,,213.72225,
,,213.738,
,,213.785925,
,,213.82775,
,,213.892,
,,213.91065,
,,213.929175,
,,213.950175,
,,213.9971,
,,214.021175,
,,214.06025,
,,214.078025,
,,214.129875,
,,214.145175,
,,214.1874,
,,214.22245,
,,214.265125,
,,214.2867,
,,214.315275,
,,214.349025,
,,214.363525,
,,214.415225,
,,214.4282,
,,214.479225,
,,214.513775,
,,214.54295,
,,214.584875,
,,214.6324,
,,214.6556,
,,214.702375,
,,214.74155,
,,214.7609,
,,214.778125,
,,214.809525,
,,214.8313,
,,214.847825,
,,214.8911,
,,214.927325,
,,214.980325,
,,214.996975,
,,215.04665,
,,215.0582,
,,215.111225,
,,215.135075,
,,215.222475,
,,215.251225,
,,215.29455,
,,215.333725,
,,215.36035,
,,215.418625,
,,215.475925,
,,215.521075,
,,215.58075,
,,215.62235,
,,215.65715,
,,215.70315,
,,215.725925,
,,215.75545,
,,215.78665,
,,215.80205,
,,215.85055,
,,215.8757,
,,215.920825,
,,215.952175,
,,215.996125,
,,216.017175,
,,216.037325,
,,216.082075,
,,216.104625,
,,216.18395,
,,216.231425,
,,216.24685,
,,216.31885,
,,216.3442,
,,216.379125,
,,216.399775,
,,216.42075,
,,216.46625,
,,216.48855,
,,216.500625,
,,216.5696,
,,216.5927,
,,216.604,
,,216.630525,
,,216.6588,
,,216.6939,
,,216.704425,
,,216.728825,
,,216.751775,
,,216.7712,
,,216.816375,
,,216.84525,
,,216.8825,
,,216.90425,
,,216.925925,
,,216.9493,
,,216.98315,
,,217.0516,
,,217.076975,
,,217.107275,
,,217.1424,
,,217.179925,
,,217.20085,
,,217.235425,
,,217.281275,
,,217.3106,
,,217.345325,
,,217.380225,
,,217.4235,
,,217.448675,
,,217.496125,
,,217.5369,
,,217.5927,
,,217.6205,
,,217.659,
,,217.678175,
,,217.71805,
,,217.7518,
,,217.801675,
,,217.8417,
,,217.862225,
,,217.883775,
,,217.911975,
,,217.946075,
,,217.97725,
,,218.013175,
,,218.0508,
,,218.11495,
,,218.138525,
,,218.162425,
,,218.20205,
,,218.23125,
,,218.292875,
,,218.3296,
,,218.3511,
,,218.38415,
,,218.4144,
,,218.439425,
,,218.473625,
,,218.504425,
,,218.529225,
,,218.565275,
,,218.586925,
,,218.604475,
,,218.672375,
,,218.698075,
,,218.7207,
,,218.7421,
,,218.791575,
,,218.815575,
,,218.855075,
,,218.87355,
,,218.9187,
,,218.936225,
,,218.96675,
,,219.02045,
,,219.0522,
,,219.08185,
,,219.137975,
,,219.1704,
,,219.228375,
,,219.286925,
,,219.3243,
,,219.353675,
,,219.38245,
,,219.406425,
,,219.435475,
,,219.4686,
,,219.49555,
,,219.534425,
,,219.571725,
,,219.63085,
,,219.66225,
,,219.6878,
,,219.711325,
,,219.73425,
,,219.745725,
,,219.764525,
,,219.81745,
,,219.85655,
,,219.8884,
,,219.9345,
,,219.961025,
,,219.98525,
,,220.000375,
,,220.02975,
,,220.051775,
,,220.076825,
,,220.104,
,,220.132,
,,220.149175,
,,220.1834,
,,220.212425,
,,220.25275,
,,220.29695,
,,220.333475,
,,220.36005,
,,220.38515,
,,220.468825,
,,220.497125,
,,220.520475,
,,220.54715,
,,220.586575,
,,220.609775,
,,220.6612,
,,220.6968,
,,220.732475,
,,220.762225,
,,220.79875,
,,220.819725,
,,220.8588,
,,220.880275,
,,220.9053,
,,220.94485,
,,220.973675,
,,221.00695,
,,221.044575,
,,221.08615,
,,221.136975,
,,221.16815,
,,221.20125,
,,221.2559,
,,221.283575,
,,221.3159,
,,221.3603,
,,221.3953,
,,221.420725,
,,221.45635,
,,221.4814,
,,221.4998,
,,221.52855,
,,221.579425,
,,221.62535,
,,221.659675,
,,221.710725,
,,221.7418,
,,221.7912,
,,221.808625,
,,221.868475,
,,221.913,
,,221.946925,
,,221.992475,
,,222.02005,
,,222.0489,
,,222.063275,
,,222.173575,
,,222.2075,
,,222.250825,
,,222.273625,
,,222.315275,
,,222.34455,
,,222.385,
,,222.438925,
,,222.46645,
,,222.500225,
,,222.540525,
,,222.57785,
,,222.6145,
,,222.6388,
,,222.669075,
,,222.73455,
,,222.806125,
,,222.8293,
,,222.863425,
,,222.894275,
,,222.9368,
,,222.974025,
,,223.016925,
,,223.050375,
,,223.08385,
,,223.109175,
,,223.187725,
,,223.212175,
,,223.2557,
,,223.297925,
,,223.326925,
,,223.37965,
,,223.4242,
,,223.471725,
,,223.50185,
,,223.56425,
,,223.61605,
,,223.635075,
,,223.694825,
,,223.720975,
,,223.76335,
,,223.790775,
,,223.80315,
,,223.83495,
,,223.85555,
,,223.88625,
,,223.937425,
,,224.006375,
,,224.05625,
,,224.097875,
,,224.12575,
,,224.167,
,,224.1966,
,,224.25375,
,,224.298375,
,,224.329925,
,,224.3623,
,,224.41035,
,,224.46515,
,,224.49555,
,,224.5359,
,,224.5935,
,,224.6189,
,,224.650025,
,,224.6994,
,,224.740675,
,,224.77275,
,,224.79345,
,,224.827,
,,224.851975,
,,224.869375,
,,224.8932,
,,224.9214,
,,224.9612,
,,224.98925,
,,225.023225,
,,225.0723,
,,225.10355,
,,225.16055,
,,225.18765,
,,225.2248,
,,225.257425,
,,225.2922,
,,225.319025,
,,225.350825,
,,225.4235,
,,225.461975,
,,225.476225,
,,225.5426,
,,225.56675,
,,225.615875,
,,225.71295,
,,225.7381,
,,225.81115,
,,225.83255,
,,225.866475,
,,225.8894,
,,225.940475,
,,225.95545,
,,225.9999,
,,226.03395,
,,226.077675,
,,226.118525,
,,226.1717,
,,226.22925,
,,226.314425,
,,226.362125,
,,226.403825,
,,226.4497,
,,226.5113,
,,226.54995,
,,226.58905,
,,226.6414,
,,226.67005,
,,226.713175,
,,226.7521,
,,226.78475,
,,226.817775,
,,226.855025,
,,226.8814,
,,226.923775,
,,226.957375,
,,227.0114,
,,227.03205,
,,227.0519,
,,227.092025,
,,227.111575,
,,227.140425,
,,227.1588,
,,227.18765,
,,227.235,
,,227.273225,
,,227.3227,
,,227.358075,
,,227.406725,
,,227.448875,
,,227.48335,
,,227.52765,
,,227.561975,
,,227.604925,
,,227.636825,
,,227.6689,
,,227.6937,
,,227.745325,
,,227.781625,
,,227.82595,
,,227.8613,
,,227.891225,
,,227.921225,
,,227.932975,
,,227.955925,
,,227.98055,
,,228.001825,
,,228.026175,
,,228.08515,
,,228.128525,
,,228.15765,
,,228.19565,
,,228.2347,
,,228.29995,
,,228.3555,
,,228.390675,
,,228.438925,
,,228.48815,
,,228.52135,
,,228.56585,
,,228.62155,
,,228.650875,
,,228.680375,
,,228.722525,
,,228.748125,
,,228.772,
,,228.803725,
,,228.828875,
,,228.8567,
,,228.900025,
,,228.96865,
,,228.996875,
,,229.0344,
,,229.062,
,,229.144425,
,,229.18055,
,,229.21665,
,,229.239225,
,,229.278125,
,,229.30245,
,,229.34055,
,,229.37025,
,,229.4053,
,,229.45115,
,,229.47755,
,,229.4996,
,,229.504775,
,,229.540525,
,,229.568075,
,,229.601925,
,,229.621975,
,,229.6403,
,,229.662175,
,,229.693725,
,,229.722,
,,229.749675,
,,229.783075,
,,229.820625,
,,229.85035,
,,229.871825,
,,229.891975,
,,229.91435,
,,229.974425,
,,230.0187,
,,230.110175,
,,230.1618,
,,230.1928,
,,230.221775,
,,230.2509,
,,230.277625,
,,230.30535,
,,230.34115,
,,230.411625,
,,230.444575,
,,230.475225,
,,230.513525,
,,230.55235,
,,230.582925,
,,230.659375,
,,230.68545,
,,230.725225,
,,230.760475,
,,230.792125,
,,230.820025,
,,230.854525,
,,230.893225,
,,230.9176,
,,230.9498,
,,230.983475,
,,231.0482,
,,231.08775,
,,231.125725,
,,231.1679,
,,231.2141,
,,231.2426,
,,231.289075,
,,231.31895,
,,231.3391,
,,231.3718,
,,231.40505,
,,231.433075,
,,231.464175,
,,231.4946,
,,231.5233,
,,231.549325,
,,231.578925,
,,231.612775,
,,231.644625,
,,231.669775,
,,231.694975,
,,231.73085,
,,231.7627,
,,231.7883,
,,231.82245,
,,231.85465,
,,231.91105,
,,231.943525,
,,231.979375,
,,232.012775,
,,232.072525,
,,232.1083,
,,232.149325,
,,232.209075,
,,232.256275,
,,232.283,
,,232.31465,
,,232.351525,
,,232.380025,
,,232.412,
,,232.481075,
,,232.5083,
,,232.573675,
,,232.631225,
,,232.657125,
,,232.681725,
,,232.7162,
,,232.74545,
,,232.790475,
,,232.82745,
,,232.877625,
,,232.934075,
,,233.003675,
,,233.03455,
,,233.0621,
,,233.0921,
,,233.1226,
,,233.176875,
,,233.20975,
,,233.235425,
,,233.254325,
,,233.277075,
,,233.2941,
,,233.323675,
,,233.35115,
,,233.370675,
,,233.420925,
,,233.446875,
,,233.474825,
,,233.516475,
,,233.54825,
,,233.57325,
,,233.601825,
,,233.621275,
,,233.630325,
,,233.65855,
,,233.68125,
,,233.747825,
,,233.7829,
,,233.827925,
,,233.886375,
,,233.90455,
,,233.942225,
,,233.973525,
,,234.014575,
,,234.04795,
,,234.1108,
,,234.19055,
,,234.2263,
,,234.259,
,,234.302825,
,,234.33295,
,,234.436575,
,,234.473225,
,,234.511475,
,,234.56125,
,,234.607375,
,,234.645875,
,,234.694725,
,,234.7602,
,,234.7896,
,,234.839525,
,,234.864875,
,,234.901975,
,,234.9181,
,,234.9371,
,,234.9578,
,,234.995875,
,,235.01675,
,,235.0449,
,,235.0674,
,,235.092725,
,,235.10985,
,,235.135425,
,,235.1677,
,,235.198475,
,,235.2353,
,,235.289675,
,,235.35185,
,,235.40485,
,,235.4883,
,,235.517925,
,,235.5436,
,,235.567075,
,,235.615575,
,,235.629825,
,,235.689675,
,,235.743075,
,,235.84545,
,,235.9145,
,,235.952825,
,,235.997775,
,,236.026025,
,,236.06345,
,,236.097275,
,,236.1309,
,,236.156275,
,,236.187325,
,,236.222675,
,,236.285875,
,,236.315925,
,,236.3709,
,,236.39065,
,,236.418725,
,,236.442475,
,,236.498125,
,,236.530475,
,,236.60415,
,,236.631875,
,,236.66335,
,,236.6874,
,,236.710375,
,,236.730325,
,,236.79755,
