SPK_SPKC04a (inhi),SPK_SPKC08a (sharp exc?),SPK_SPKC09a (no opto-tagging)
,,136.015925
,,136.033975
,,136.06395
,,136.0867
,,136.1191
,,136.160075
,,136.20045
,,136.240775
,,136.2658
,,136.29735
,,136.334775
,,136.39575
,,136.429475
,,136.464875
,,136.49255
,,136.5173
,,136.562625
,,136.57935
,,136.6146
,,136.64665
,,136.67305
,,136.70675
,,136.742525
,,136.770125
,,136.81555
,,136.860125
,,136.881725
,,136.91835
,,136.9528
,,136.979975
,,137.004825
,,137.024975
,,137.0595
,,137.090075
,,137.11605
,,137.133325
,,137.143475
,,137.153675
,,137.17335
,,137.184325
,,137.232425
,,137.241775
,,137.263525
,,137.280175
,,137.29525
,,137.306075
,,137.324475
,,137.342325
,,137.357925
,,137.379475
,,137.39845
,,137.4109
,,137.4313
,,137.447625
,,137.481625
,,137.5082
,,137.527675
,,137.566275
,,137.607925
,,137.636775
,,137.6664
,,137.70875
,,137.747525
,,137.774925
,,137.79695
,,137.852025
,,137.87075
,,137.901875
,,137.9359
,,137.9454
,,137.97375
,,137.99175
,,138.014675
,,138.045575
,,138.065175
,,138.085325
,,138.10505
,,138.1272
,,138.1544
,,138.2096
,,138.2429
,,138.275025
,,138.320275
,,138.367325
,,138.42115
,,138.4606
,,138.495
,,138.510375
,,138.5207
,,138.541725
,,138.5541
,,138.57805
,,138.597475
,,138.61705
,,138.64135
,,138.666375
,,138.686825
,,138.6882
,,138.7112
,,138.74875
,,138.7611
,,138.781975
,,138.800275
,,138.824525
,,138.835825
,,138.856425
,,138.8694
,,138.8864
,,138.907425
,,138.924
,,138.938525
,,138.962625
,,138.9764
,,138.99705
,,139.013375
,,139.037175
,,139.0787
,,139.1189
,,139.166525
,,139.198775
,,139.2278
,,139.2589
,,139.292125
,,139.333775
,,139.351825
,,139.376575
,,139.3953
,,139.417875
,,139.441775
,,139.459025
,,139.486
,,139.507775
,,139.542875
,,139.58225
,,139.61365
,,139.62995
,,139.668625
,,139.69675
,,139.726075
,,139.7391
,,139.7582
,,139.7667
,,139.7921
,,139.8104
,,139.824025
,,139.8447
,,139.86825
,,139.886075
,,139.91265
,,139.93655
,,139.96205
,,139.98835
,,140.03325
,,140.06815
,,140.10575
,,140.1416
,,140.1836
,,140.21675
,,140.23965
,,140.297725
,,140.346
,,140.36945
,,140.390225
,,140.415975
,,140.4734
,,140.508075
,,140.529075
,,140.56105
,,140.5916
,,140.6048
,,140.624375
,,140.650975
,,140.68405
,,140.720825
,,140.760375
,,140.791
,,140.83715
,,140.904725
,,140.9341
,,140.96125
,,140.9767
,,141.0073
,,141.017175
,,141.032875
,,141.063525
,,141.098125
,,141.1246
,,141.1643
,,141.191875
,,141.22475
,,141.251475
,,141.2842
,,141.310875
,,141.33025
,,141.354525
,,141.399075
,,141.422525
,,141.462775
,,141.514
,,141.5473
,,141.5764
,,141.609175
,,141.6282
,,141.654225
,,141.67505
,,141.6952
,,141.734325
,,141.773125
,,141.808375
,,141.841925
,,141.87945
,,141.914025
,,141.934575
,,141.95955
,,141.9749
,,141.991875
,,142.009425
,,142.06815
,,142.084975
,,142.12545
,,142.169825
,,142.2146
,,142.24
,,142.2706
,,142.306
,,142.32115
,,142.358475
,,142.377125
,,142.409125
,,142.4303
,,142.4475
,,142.4697
,,142.492075
,,142.5309
,,142.577025
,,142.605025
,,142.6497
,,142.673175
,,142.7051
,,142.72325
,,142.738825
,,142.8007
,,142.832175
,,142.878
,,142.92695
,,142.972875
,,143.0267
,,143.0439
,,143.07205
,,143.115375
,,143.130125
,,143.146225
,,143.17725
,,143.19645
,,143.228725
,,143.2501
,,143.263475
,,143.28365
,,143.306475
,,143.32655
,,143.3426
,,143.362525
,,143.385975
,,143.39955
,,143.43655
,,143.465175
,,143.50735
,,143.539375
,,143.608175
,,143.64205
,,143.691675
,,143.704
,,143.721675
,,143.738725
,,143.7594
,,143.775675
,,143.7886
,,143.805925
,,143.82975
,,143.85135
,,143.877675
,,143.901375
,,143.946275
,,143.978225
,,144.004475
,,144.021925
,,144.059825
,,144.087075
,,144.107475
,,144.140525
,,144.153325
,,144.182975
,,144.201375
,,144.220425
,,144.2499
,,144.268975
,,144.296975
,,144.335075
,,144.357575
,,144.372375
,,144.402875
,,144.437025
,,144.472575
,,144.51595
,,144.5601
,,144.592475
,,144.618875
,,144.6386
,,144.66275
,,144.6924
,,144.72205
,,144.738375
,,144.761375
,,144.7781
,,144.807425
,,144.83025
,,144.851575
,,144.892325
,,144.92165
,,144.96245
,,144.974375
,,144.9903
,,145.0078
,,145.0239
,,145.036475
,,145.0527
,,145.06415
,,145.079325
,,145.089425
,,145.10725
,,145.11625
,,145.1398
,,145.151325
,,145.1692
,,145.185675
,,145.199675
,,145.210775
,,145.230675
,,145.2436
,,145.260225
,,145.2719
,,145.2865
,,145.30015
,,145.317925
,,145.33025
,,145.34855
,,145.3629
,,145.38355
,,145.3969
,,145.411075
,,145.435525
,,145.4624
,,145.476675
,,145.4926
,,145.516075
,,145.5357
,,145.5462
,,145.5673
,,145.587275
,,145.6031
,,145.620875
,,145.649075
,,145.6731
,,145.698375
,,145.727675
,,145.743625
,,145.762925
,,145.78095
,,145.806475
,,145.8309
,,145.84835
,,145.874575
,,145.898325
,,145.932575
,,145.95635
,,145.98925
,,146.030475
,,146.047175
,,146.069525
,,146.102575
,,146.12795
,,146.15695
,,146.17815
,,146.207925
,,146.23515
,,146.278175
,,146.3051
,,146.33845
,,146.369925
,,146.38585
,,146.40405
,,146.42345
,,146.4673
,,146.4896
,,146.52785
,,146.555775
,,146.581225
,,146.6034
,,146.62955
,,146.651925
,,146.68365
,,146.69765
,,146.72685
,,146.749575
,,146.776975
,,146.81025
,,146.843975
,,146.864775
,,146.897275
,,146.926
,,146.958125
,,146.980825
,,147.015625
,,147.0385
,,147.07125
,,147.0782
,,147.090275
,,147.10185
,,147.120625
,,147.134825
,,147.148825
,,147.1672
,,147.1831
,,147.19755
,,147.2133
,,147.233275
,,147.25125
,,147.264625
,,147.285225
,,147.302575
,,147.318475
,,147.3422
,,147.363075
,,147.373175
,,147.3991
,,147.413675
,,147.4425
,,147.455725
,,147.47205
,,147.494775
,,147.512175
,,147.529525
,,147.548025
,,147.570975
,,147.58415
,,147.60425
,,147.6422
,,147.678825
,,147.701275
,,147.71895
,,147.742
,,147.7805
,,147.804925
,,147.83945
,,147.88185
,,147.90615
,,147.928825
,,147.96205
,,147.97835
,,148.0014
,,148.01975
,,148.0402
,,148.05905
,,148.081675
,,148.0996
,,148.14865
,,148.182575
,,148.204075
,,148.228875
,,148.250175
,,148.28325
,,148.3226
,,148.3609
,,148.391875
,,148.4115
,,148.43145
,,148.45015
,,148.467825
,,148.482975
,,148.49765
,,148.5328
,,148.547475
,,148.5649
,,148.5833
,,148.5996
,,148.614875
,,148.641825
,,148.658725
,,148.6829
,,148.7022
,,148.7245
,,148.74375
,,148.7593
,,148.7815
,,148.804325
,,148.82545
,,148.843925
,,148.872025
,,148.87995
,,148.8933
,,148.90975
,,148.93065
,,148.9513
,,148.97435
,,149.006
,,149.03205
,,149.058725
,,149.08165
,,149.108025
,,149.1323
,,149.14905
,,149.160425
,,149.1809
,,149.19325
,,149.2203
,,149.244425
,,149.267925
,,149.3022
,,149.335875
,,149.355225
,,149.376475
,,149.395675
,,149.413175
,,149.430675
,,149.4533
,,149.48065
,,149.514575
,,149.5472
,,149.578
,,149.59155
,,149.599225
,,149.613675
,,149.62865
,,149.655225
,,149.6778
,,149.69995
,,149.74895
,,149.759375
,,149.778925
,,149.79675
,,149.8123
,,149.8278
,,149.863225
,,149.88635
,,149.8997
,,149.928675
,,149.96505
,,149.987675
,,150.013525
,,150.03555
,,150.06415
,,150.0849
,,150.1103
,,150.164325
,,150.2067
,,150.237725
,,150.2499
,,150.268675
,,150.280325
,,150.28875
,,150.305075
,,150.312225
,,150.34875
,,150.357325
,,150.36495
,,150.4114
,,150.453125
,,150.47205
,,150.492725
,,150.52385
,,150.561025
,,150.585775
,,150.625075
,,150.639
,,150.646725
,,150.657725
,,150.6708
,,150.678375
,,150.6874
,,150.701625
,,150.7106
,,150.738325
,,150.765575
,,150.785725
,,150.79935
,,150.816825
,,150.828775
,,150.846125
,,150.8618
,,150.874875
,,150.900075
,,150.913125
,,150.93145
,,150.940175
,,150.9504
,,150.964025
,,150.97475
,,151.004075
,,151.017775
,,151.04015
,,151.0572
,,151.078825
,,151.092175
,,151.12115
,,151.14685
,,151.172225
,,151.21315
,,151.240875
,,151.2662
,,151.3224
,,151.34945
,,151.3633
,,151.38585
,,151.400175
,,151.424825
,,151.456825
,,151.470425
,,151.485625
,,151.4999
,,151.523575
,,151.537425
,,151.562125
,,151.594325
,,151.6168
,,151.640025
,,151.653175
,,151.69045
,,151.722525
,,151.74545
,,151.764475
,,151.784125
,,151.806925
,,151.82735
,,151.8429
,,151.858075
,,151.870825
,,151.8898
,,151.911125
,,151.930675
,,151.94385
,,151.967625
,,151.974575
,,151.99795
,,152.006675
,,152.0378
,,152.05415
,,152.085975
,,152.102425
,,152.13595
,,152.170225
,,152.191725
,,152.210025
,,152.2399
,,152.25175
,,152.27325
,,152.301975
,,152.314075
,,152.32545
,,152.3443
,,152.37165
,,152.391475
,,152.407125
,,152.425525
,,152.44375
,,152.467525
,,152.49905
,,152.5274
,,152.563
,,152.591625
,,152.6309
,,152.6578
,,152.696425
,,152.715825
,,152.728725
,,152.753725
,,152.779775
,,152.79585
,,152.824
,,152.85485
,,152.88295
,,152.903725
,,152.9425
,,152.96505
,,152.983475
,,153.009125
,,153.035925
,,153.046925
,,153.070925
,,153.09125
,,153.110075
,,153.132525
,,153.164025
,,153.1936
,,153.219175
,,153.240075
,,153.27225
,,153.2861
,,153.301175
,,153.309
,,153.331175
,,153.340525
,,153.361775
,,153.37435
,,153.383025
,,153.404225
,,153.423775
,,153.441175
,,153.461525
,,153.479125
,,153.497075
,,153.512625
,,153.538375
,,153.5595
,,153.57955
,,153.59765
,,153.62415
,,153.657325
,,153.706325
,,153.73025
,,153.760625
,,153.796925
,,153.822675
,,153.846275
,,153.89745
,,153.910325
,,153.913775
,,153.928125
,,153.954075
,,153.971
,,153.9862
,,154.001875
,,154.0182
,,154.033375
,,154.0538
,,154.076025
,,154.09745
,,154.111725
,,154.1251
,,154.143
,,154.156325
,,154.176875
,,154.190475
,,154.20845
,,154.225075
,,154.250325
,,154.267075
,,154.287075
,,154.319175
,,154.3379
,,154.3685
,,154.39795
,,154.416375
,,154.4467
,,154.474075
,,154.4902
,,154.514475
,,154.537
,,154.5786
,,154.607775
,,154.648025
,,154.6839
,,154.74
,,154.77455
,,154.7798
,,154.809725
,,154.822525
,,154.841075
,,154.86095
,,154.887175
,,154.908275
,,154.93685
,,154.9667
,,155.017475
,,155.060575
,,155.10325
,,155.1296
,,155.16965
,,155.210625
,,155.24055
,,155.271775
,,155.3116
,,155.32205
,,155.34155
,,155.35825
,,155.381775
,,155.41155
,,155.43695
,,155.481075
,,155.500575
,,155.528875
,,155.540825
,,155.569175
,,155.582925
,,155.6083
,,155.631275
,,155.667525
,,155.70715
,,155.7621
,,155.836225
,,155.9102
,,155.925525
,,155.9582
,,155.9912
,,156.015375
,,156.04955
,,156.08675
,,156.102125
,,156.126575
,,156.147925
,,156.167825
,,156.188425
,,156.203425
,,156.22655
,,156.2337
,,156.244875
,,156.266225
,,156.293775
,,156.31955
,,156.334675
,,156.346575
,,156.372525
,,156.383775
,,156.40885
,,156.429975
,,156.45905
,,156.47905
,,156.501375
,,156.525175
,,156.540675
,,156.5644
,,156.6017
,,156.62615
,,156.665025
,,156.694625
,,156.74125
,,156.78605
,,156.821725
,,156.853225
,,156.8894
,,156.92375
,,156.9784
,,157.008075
,,157.035775
,,157.05425
,,157.081575
,,157.113475
,,157.127575
,,157.140925
,,157.15265
,,157.1715
,,157.1894
,,157.21865
,,157.232025
,,157.251575
,,157.2686
,,157.3028
,,157.323275
,,157.351375
,,157.365625
,,157.3891
,,157.40175
,,157.41985
,,157.44155
,,157.474525
,,157.505425
,,157.5869
,,157.6417
,,157.6985
,,157.719275
,,157.739875
,,157.74925
,,157.769025
,,157.79345
,,157.81995
,,157.84525
,,157.873425
,,157.90895
,,157.942925
,,157.989075
,,158.02465
,,158.05045
,,158.0764
,,158.123075
,,158.13575
,,158.14865
,,158.166225
,,158.185875
,,158.203675
,,158.220375
,,158.2392
,,158.267525
,,158.332275
,,158.350325
,,158.4063
,,158.4502
,,158.48585
,,158.52195
,,158.570125
,,158.587925
,,158.6154
,,158.6296
,,158.650375
,,158.67065
,,158.695825
,,158.72065
,,158.751825
,,158.798775
,,158.822825
,,158.859725
,,158.8971
,,158.9313
,,158.957425
,,158.9895
,,159.0046
,,159.02115
,,159.044
,,159.0626
,,159.074225
,,159.095325
,,159.111125
,,159.133325
,,159.15025
,,159.1625
,,159.1781
,,159.193375
,,159.210925
,,159.2254
,,159.2396
,,159.254625
,,159.271625
,,159.2944
,,159.3061
,,159.3278
,,159.34235
,,159.360525
,,159.388875
,,159.408725
,,159.44715
,,159.479625
,,159.5127
,,159.55455
,,159.59625
,,159.617075
,,159.64855
,,159.67985
,,159.709
,,159.735775
,,159.75625
,,159.7894
,,159.8067
,,159.828
,,159.85875
,,159.892
,,159.92675
,,159.9623
,,159.989175
,,160.02665
,,160.070675
,,160.116825
,,160.151175
,,160.188375
,,160.214275
,,160.235725
,,160.2551
,,160.305275
,,160.32565
,,160.338175
,,160.377675
,,160.39815
,,160.410425
,,160.4387
,,160.459675
,,160.47785
,,160.492975
,,160.502975
,,160.521575
,,160.548
,,160.564575
,,160.589525
,,160.608225
,,160.636225
,,160.691525
,,160.7296
,,160.7636
,,160.792425
,,160.808275
,,160.834
,,160.860175
,,160.894
,,160.90675
,,160.92795
,,160.9631
,,161.0005
,,161.064475
,,161.10075
,,161.149925
,,161.1736
,,161.224525
,,161.28315
,,161.30945
,,161.32585
,,161.341275
,,161.35775
,,161.371375
,,161.3859
,,161.403025
,,161.417325
,,161.43555
,,161.459825
,,161.479575
,,161.5087
,,161.53415
,,161.582325
,,161.624925
,,161.651925
,,161.70865
,,161.745725
,,161.782625
,,161.809425
,,161.83
,,161.8765
,,161.884525
,,161.894625
,,161.90685
,,161.91565
,,161.9347
,,161.94765
,,161.96785
,,161.989575
,,162.0305
,,162.0714
,,162.120175
,,162.158075
,,162.19275
,,162.2115
,,162.235075
,,162.255475
,,162.268925
,,162.28695
,,162.309325
,,162.33825
,,162.366125
,,162.392225
,,162.435975
,,162.458675
,,162.487925
,,162.512925
,,162.5537
,,162.588275
,,162.62305
,,162.6572
,,162.686475
,,162.71755
,,162.745975
,,162.76115
,,162.78545
,,162.808
,,162.840175
,,162.860675
,,162.88985
,,162.921975
,,162.94845
,,162.969875
,,162.9993
,,163.0118
,,163.039375
,,163.072825
,,163.0897
,,163.106125
,,163.1237
,,163.148675
,,163.165675
,,163.1875
,,163.2098
,,163.241875
,,163.293475
,,163.336625
,,163.3903
,,163.42165
,,163.4344
,,163.46405
,,163.484675
,,163.504775
,,163.52155
,,163.541575
,,163.557275
,,163.570975
,,163.58705
,,163.6112
,,163.64715
,,163.662175
,,163.697375
,,163.740625
,,163.7641
,,163.801625
,,163.832575
,,163.8682
,,163.908325
,,163.940825
,,163.982675
,,163.99935
,,164.031675
,,164.064325
,,164.092675
,,164.11905
,,164.156225
,,164.17215
,,164.190425
,,164.20585
,,164.2407
,,164.2805
,,164.318875
,,164.34255
,,164.36235
,,164.382825
,,164.394
,,164.39715
,,164.420125
,,164.461375
,,164.4806
,,164.50975
,,164.5335
,,164.54895
,,164.56955
,,164.6005
,,164.650775
,,164.662675
,,164.686525
,,164.703725
,,164.723075
,,164.753925
,,164.785625
,,164.8114
,,164.83685
,,164.873825
,,164.95925
,,165.033825
,,165.046825
,,165.0771
,,165.0981
,,165.121475
,,165.14925
,,165.173025
,,165.20355
,,165.216575
,,165.245475
,,165.263325
,,165.283075
,,165.30895
,,165.34635
,,165.381925
,,165.401525
,,165.43655
,,165.475875
,,165.495875
,,165.515125
,,165.5409
,,165.5574
,,165.57175
,,165.579625
,,165.58135
,,165.598575
,,165.60945
,,165.624275
,,165.641675
,,165.65305
,,165.6696
,,165.6847
,,165.702875
,,165.72005
,,165.73825
,,165.755375
,,165.7662
,,165.78345
,,165.802875
,,165.818075
,,165.84725
,,165.881725
,,165.893675
,,165.911575
,,165.930575
,,165.939425
,,165.97455
,,165.985825
,,166.013875
,,166.05075
,,166.065125
,,166.087025
,,166.1181
,,166.137925
,,166.15865
,,166.18
,,166.208125
,,166.2302
,,166.258275
,,166.2794
,,166.300875
,,166.315
,,166.358225
,,166.366775
,,166.380775
,,166.4045
,,166.41595
,,166.43895
,,166.454625
,,166.486075
,,166.51805
,,166.532725
,,166.5561
,,166.571525
,,166.587625
,,166.60185
,,166.619
,,166.637975
,,166.67385
,,166.70275
,,166.74965
,,166.786825
,,166.8296
,,166.848025
,,166.880225
,,166.909425
,,166.936775
,,166.95405
,,166.9802
,,166.999775
,,167.001975
,,167.031525
,,167.0558
,,167.07175
,,167.084675
,,167.096025
,,167.11555
,,167.128025
,,167.137
,,167.1559
,,167.16665
,,167.1803
,,167.201025
,,167.218775
,,167.241075
,,167.256925
,,167.27665
,,167.295425
,,167.311875
,,167.330125
,,167.355025
,,167.3625
,,167.37995
,,167.39625
,,167.4082
,,167.4246
,,167.43975
,,167.45735
,,167.481825
,,167.500725
,,167.522325
,,167.5461
,,167.5625
,,167.575075
,,167.607525
,,167.63545
,,167.655575
,,167.67705
,,167.70005
,,167.72785
,,167.760875
,,167.82315
,,167.851925
,,167.87235
,,167.894325
,,167.911975
,,167.931125
,,167.95525
,,167.967825
,,167.982225
,,168.005975
,,168.021375
,,168.0363
,,168.052825
,,168.0716
,,168.0895
,,168.10695
,,168.120425
,,168.141375
,,168.16355
,,168.18015
,,168.19345
,,168.2099
,,168.22335
,,168.238475
,,168.261975
,,168.28275
,,168.31225
,,168.34075
,,168.3878
,,168.428025
,,168.4677
,,168.501675
,,168.5293
,,168.546225
,,168.55885
,,168.57305
,,168.5883
,,168.6054
,,168.621325
,,168.632025
,,168.6459
,,168.673725
,,168.684975
,,168.701375
,,168.724225
,,168.74085
,,168.76305
,,168.77345
,,168.79225
,,168.80925
,,168.825425
,,168.839
,,168.855125
,,168.869925
,,168.890125
,,168.91815
,,168.9443
,,168.955525
,,168.9887
,,169.02065
,,169.03815
,,169.071275
,,169.108375
,,169.152375
,,169.196875
,,169.22905
,,169.259325
,,169.290825
,,169.330825
,,169.36915
,,169.39005
,,169.405
,,169.42985
,,169.46395
,,169.477075
,,169.49475
,,169.51055
,,169.533
,,169.55205
,,169.5739
,,169.59645
,,169.61825
,,169.655775
,,169.679075
,,169.70875
,,169.735075
,,169.789
,,169.810925
,,169.84475
,,169.88
,,169.90715
,,169.929325
,,169.960625
,,169.9713
,,169.98035
,,169.988975
,,170.004775
,,170.026675
,,170.03895
,,170.055925
,,170.075675
,,170.09235
,,170.1044
,,170.1205
,,170.1278
,,170.14315
,,170.169725
,,170.192775
,,170.2146
,,170.230625
,,170.2563
,,170.28245
,,170.311625
,,170.3322
,,170.35415
,,170.3764
,,170.4087
,,170.44365
,,170.4718
,,170.51015
,,170.525075
,,170.560625
,,170.5936
,,170.6223
,,170.6496
,,170.713975
,,170.7312
,,170.762325
,,170.78895
,,170.8011
,,170.823875
,,170.8455
,,170.872425
,,170.90145
,,170.92055
,,170.937475
,,170.957725
,,170.9788
,,171.000975
,,171.011175
,,171.03125
,,171.04845
,,171.060175
,,171.082925
,,171.10205
,,171.129425
,,171.15665
,,171.19645
,,171.228575
,,171.262875
,,171.29495
,,171.320525
,,171.3629
,,171.4103
,,171.42655
,,171.44645
,,171.46225
,,171.484775
,,171.50805
,,171.524125
,,171.545375
,,171.5532
,,171.5754
,,171.585025
,,171.594225
,,171.60795
,,171.61125
,,171.61805
,,171.626275
,,171.6359
,,171.64775
,,171.687
,,171.7056
,,171.73145
,,171.769625
,,171.81015
,,171.8498
,,171.8943
,,171.935225
,,171.989375
,,172.005475
,,172.020025
,,172.0475
,,172.058775
,,172.080925
,,172.11085
,,172.132425
,,172.1653
,,172.190975
,,172.2026
,,172.2334
,,172.249925
,,172.275625
,,172.32355
,,172.3328
,,172.360175
,,172.3923
,,172.42275
,,172.456125
,,172.51165
,,172.544
,,172.563
,,172.59205
,,172.61095
,,172.6439
,,172.674175
,,172.709825
,,172.746325
,,172.776675
,,172.79405
,,172.817725
,,172.86895
,,172.897025
,,172.90965
,,172.957525
,,172.978875
,,173.0086
,,173.043025
,,173.05945
,,173.088925
,,173.107525
,,173.139375
,,173.156075
,,173.175825
,,173.199825
,,173.217575
,,173.241725
,,173.2728
,,173.301475
,,173.35735
,,173.3837
,,173.417175
,,173.45
,,173.483725
,,173.520625
,,173.557375
,,173.604675
,,173.6313
,,173.653575
,,173.674525
,,173.68285
,,173.6931
,,173.7009
,,173.722225
,,173.7351
,,173.776
,,173.798125
,,173.830775
,,173.862875
,,173.89125
,,173.933775
,,173.9687
,,173.994125
,,174.01015
,,174.02885
,,174.061375
,,174.079975
,,174.099775
,,174.115225
,,174.1415
,,174.15595
,,174.17885
,,174.19945
,,174.238125
,,174.259025
,,174.29165
,,174.335275
,,174.400075
,,174.41425
,,174.422625
,,174.454925
,,174.474625
,,174.509725
,,174.541925
,,174.56015
,,174.573375
,,174.58965
,,174.6116
,,174.635775
,,174.656125
,,174.68235
,,174.705775
,,174.7171
,,174.749075
,,174.7748
,,174.80885
,,174.83515
,,174.8613
,,174.880125
,,174.915025
,,174.932075
,,174.954275
,,174.965375
,,174.9794
,,174.990725
,,175.013
,,175.031475
,,175.047975
,,175.064475
,,175.08415
,,175.097625
,,175.1156
,,175.1477
,,175.1574
,,175.17605
,,175.189675
,,175.205925
,,175.2189
,,175.237525
,,175.25
,,175.2683
,,175.2925
,,175.31165
,,175.3248
,,175.34455
,,175.367675
,,175.391
,,175.416675
,,175.44005
,,175.46555
,,175.4952
,,175.516025
,,175.5277
,,175.55105
,,175.573125
,,175.5963
,,175.619275
,,175.649125
,,175.673275
,,175.700675
,,175.744025
,,175.77075
,,175.800225
,,175.81835
,,175.854875
,,175.894725
,,175.91715
,,175.9408
,,175.977075
,,176.018625
,,176.03105
,,176.052275
,,176.06585
,,176.10475
,,176.117625
,,176.16015
,,176.1831
,,176.20735
,,176.2313
,,176.2529
,,176.2818
,,176.3013
,,176.326375
,,176.351375
,,176.3664
,,176.39385
,,176.405625
,,176.436825
,,176.466025
,,176.494
,,176.508875
,,176.5405
,,176.5635
,,176.58015
,,176.618975
,,176.630275
,,176.65845
,,176.6828
,,176.7026
,,176.713925
,,176.7373
,,176.755125
,,176.793725
,,176.8156
,,176.832025
,,176.852275
,,176.87035
,,176.88975
,,176.921025
,,176.94645
,,176.954725
,,176.97395
,,176.99385
,,177.004025
,,177.02085
,,177.041575
,,177.072225
,,177.08655
,,177.097075
,,177.112275
,,177.12515
,,177.1324
,,177.1388
,,177.14505
,,177.1661
,,177.179975
,,177.1915
,,177.199225
,,177.24865
,,177.257875
,,177.277425
,,177.2978
,,177.315125
,,177.333175
,,177.3507
,,177.368575
,,177.3854
,,177.3954
,,177.408375
,,177.424875
,,177.4425
,,177.46765
,,177.4776
,,177.48225
,,177.508025
,,177.541875
,,177.55425
,,177.56625
,,177.582675
,,177.606225
,,177.6279
,,177.65645
,,177.669175
,,177.688525
,,177.703675
,,177.72305
,,177.73005
,,177.755575
,,177.7618
,,177.78565
,,177.812075
,,177.82595
,,177.86535
,,177.8872
,,177.8977
,,177.95095
,,177.973425
,,178.00085
,,178.009725
,,178.0216
,,178.0308
,,178.052975
,,178.07355
,,178.095425
,,178.1188
,,178.13085
,,178.143
,,178.193475
,,178.2049
,,178.214375
,,178.269175
,,178.288175
,,178.297675
,,178.34385
,,178.3569
,,178.368575
,,178.38475
,,178.392375
,,178.4129
,,178.433575
,,178.44665
,,178.503
,,178.523775
,,178.531575
,,178.55675
,,178.561725
,,178.574475
,,178.591025
,,178.604775
,,178.622375
,,178.63605
,,178.6528
,,178.6725
,,178.687
,,178.69325
,,178.727775
,,178.739575
,,178.748325
,,178.7624
,,178.7908
,,178.80895
,,178.8308
,,178.83745
,,178.8822
,,178.908825
,,178.9234
,,178.9338
,,179.045725
,,179.051325
,,179.098975
,,179.10965
,,179.1735
,,179.187725
,,179.214925
,,179.2227
,,179.270375
,,179.292725
,,179.3392
,,179.3695
,,179.3841
,,179.4094
,,179.42685
,,179.452325
,,179.458475
,,179.4695
,,179.51965
,,179.542275
,,179.5476
,,179.553225
,,179.564925
,,179.57735
,,179.5855
,,179.599675
,,179.6292
,,179.65835
,,179.667375
,,179.798775
,,179.8084
,,179.893075
,,179.94525
,,179.965875
,,179.984875
,,180.001575
,,180.0264
,,180.0431
,,180.0552
,,180.08215
,,180.1476
,,180.1676
,,180.18645
,,180.202125
,,180.255125
,,180.316425
,,180.335275
,,180.349525
,,180.361825
,,180.3768
,,180.389725
,,180.41215
,,180.4487
,,180.473425
,,180.51035
,,180.5221
,,180.5427
,,180.576575
,,180.5881
,,180.63275
,,180.65015
,,180.6651
,,180.675575
,,180.689475
,,180.747625
,,180.809875
,,180.832975
,,180.87795
,,180.93165
,,180.9439
,,180.958975
,,180.99795
,,181.01705
,,181.035625
,,181.044975
,,181.086
,,181.098475
,,181.123425
,,181.1476
,,181.208475
,,181.226075
,,181.234875
,,181.255975
,,181.27115
,,181.288975
,,181.334
,,181.352025
,,181.36345
,,181.38275
,,181.4242
,,181.43235
,,181.450625
,,181.460675
,,181.476875
,,181.4871
,,181.512975
,,181.5283
,,181.5605
,,181.573275
,,181.5983
,,181.608425
,,181.653825
,,181.68805
,,181.6967
,,181.744625
,,181.7581
,,181.781975
,,181.8055
,,181.828175
,,181.8666
,,181.9006
,,181.910575
,,181.928175
,,181.943725
,,181.96515
,,181.991075
,,182.015425
,,182.03735
,,182.053625
,,182.075825
,,182.102225
,,182.11775
,,182.180175
,,182.195675
,,182.209925
,,182.22365
,,182.2482
,,182.2668
,,182.2879
,,182.3385
,,182.36325
,,182.38695
,,182.41145
,,182.43315
,,182.452575
,,182.46825
,,182.48255
,,182.508625
,,182.525
,,182.53515
,,182.563775
,,182.628325
,,182.63765
,,182.664425
,,182.680625
,,182.6898
,,182.700975
,,182.734225
,,182.744575
,,182.775225
,,182.788475
,,182.818575
,,182.8325
,,182.86795
,,182.904975
,,182.926575
,,182.94325
,,182.954325
,,182.972525
,,182.981625
,,183.0101
,,183.01745
,,183.03035
,,183.050875
,,183.074525
,,183.1001
,,183.1123
,,183.1363
,,183.166975
,,183.18485
,,183.2553
,,183.278825
,,183.293725
,,183.332425
,,183.3601
,,183.389225
,,183.42225
,,183.439375
,,183.4627
,,183.478825
,,183.507475
,,183.530525
,,183.562825
,,183.578275
,,183.617125
,,183.632725
,,183.661925
,,183.684
,,183.707375
,,183.72055
,,183.7555
,,183.7831
,,183.807725
,,183.82305
,,183.88655
,,183.898725
,,183.919625
,,183.936375
,,183.95475
,,183.974675
,,183.99035
,,184.00365
,,184.02545
,,184.040425
,,184.0755
,,184.0993
,,184.11675
,,184.1374
,,184.1818
,,184.198575
,,184.2212
,,184.2275
,,184.24485
,,184.264875
,,184.298075
,,184.3237
,,184.334425
,,184.358725
,,184.40165
,,184.423
,,184.436825
,,184.468975
,,184.4789
,,184.499525
,,184.558225
,,184.585575
,,184.595775
,,184.6239
,,184.6487
,,184.66755
,,184.688225
,,184.709125
,,184.752675
,,184.779925
,,184.8067
,,184.8358
,,184.860775
,,184.8795
,,184.89725
,,184.92665
,,184.9734
,,185.005425
,,185.02565
,,185.0562
,,185.09115
,,185.124225
