SPK_SPKC01a,SPK_SPKC02b,SPK_SPKC11a,SPK_SPKC13b
,228.8764,164.8212,
,228.957375,164.86475,
,228.967025,164.8908,
,229.014675,164.9421,
,229.03915,164.977725,
,229.110925,164.996925,
,229.243475,165.035675,
,229.30245,165.05475,
,229.323,165.1047,
,229.328475,165.142975,
,229.36815,165.205325,
,229.39495,165.2372,
,229.4539,165.272075,
,229.4795,165.297625,
,229.498075,165.34875,
,229.5149,165.42675,
,229.526725,165.4619,
,229.54585,165.48415,
,229.555575,165.562175,
,229.583375,165.59905,
,229.613625,165.62125,
,229.643225,165.6516,
,229.65945,165.668,
,229.677875,165.68575,
,229.68615,165.697,
,229.706475,165.707525,
,229.762225,165.71805,
,229.785325,165.734475,
,229.8025,165.74615,
,229.80815,165.756475,
,229.824575,165.76645,
,229.865925,165.77475,
,229.886825,165.7851,
,229.903375,165.8014,
,229.92355,165.817425,
,229.998625,165.833275,
,230.083175,165.848325,
,230.11725,165.859425,
,230.194875,165.871325,
,230.39085,165.884525,
,230.4173,165.894225,
,230.59915,165.9013,
,230.71855,165.912,
,230.77435,165.9194,
,230.833625,165.9464,
,230.8518,165.961,
,231.03765,165.976725,
,231.040075,165.99815,
,231.0763,166.01195,
,231.086325,166.0235,
,231.112125,166.03765,
,231.12705,166.050525,
,231.1417,166.066475,
,231.170275,166.0792,
,231.213425,166.0975,
,231.2349,166.117325,
,231.25145,166.134775,
,231.258575,166.149125,
,231.27305,166.176,
,231.288125,166.195125,
,231.309175,166.2113,
,231.3192,166.2282,
,231.36625,166.266375,
,231.460775,166.28695,
,231.573425,166.316875,
,231.616725,166.3354,
,231.6528,166.357325,
,231.69725,166.400825,
,231.698325,166.432675,
,231.741575,166.45675,
,231.7794,166.4785,
,231.817725,166.501325,
,231.873475,166.51515,
,231.917775,166.5259,
,231.976375,166.54295,
,232.023475,166.550625,
,232.1133,166.56425,
,232.182625,166.594575,
,232.211425,166.60365,
,232.213625,166.61125,
,232.25455,166.61895,
,232.260525,166.632425,
,232.295175,166.6458,
,232.330075,166.661075,
,232.37385,166.67595,
,232.41665,166.701225,
,232.42565,166.713925,
,232.4588,166.734,
,232.5692,166.754775,
,232.65885,166.76765,
,232.7329,166.791375,
,232.769725,166.820825,
,232.80405,166.8584,
,232.865425,166.884375,
,232.889,166.920575,
,232.98005,166.9499,
,233.04055,166.969225,
,233.20765,167.006125,
,233.249625,167.059575,
,233.267075,167.0867,
,233.325575,167.10425,
,233.387525,167.137275,
,233.5294,167.164425,
,233.606875,167.182825,
,233.669975,167.204175,
,233.758625,167.24125,
,233.812775,167.282575,
,233.853075,167.316075,
,233.9639,167.3204,
,233.97365,167.3326,
,233.9928,167.35105,
,234.031425,167.3639,
,234.082725,167.378775,
,234.288075,167.3927,
,234.383025,167.40415,
,234.479,167.4195,
,234.50675,167.43335,
,234.626775,167.4502,
,234.66985,167.469425,
,234.697475,167.487875,
,234.70195,167.519175,
,234.78185,167.554,
,234.803175,167.576125,
,234.808475,167.620475,
,234.8282,167.660275,
,234.8589,167.700875,
,234.86395,167.72585,
,234.8916,167.756425,
,234.96,167.786875,
,235.01235,167.805725,
,235.0313,167.820025,
,235.055175,167.828975,
,235.07225,167.84105,
,235.086275,167.8481,
,235.12825,167.8547,
,235.164075,167.860525,
,235.201775,167.8655,
,235.229825,167.8745,
,235.230875,167.885225,
,235.2773,167.893575,
,235.2965,167.912875,
,235.3029,167.933375,
,235.352025,167.962675,
,235.378625,168.021475,
,235.4107,168.061975,
,235.475675,168.113875,
,235.516875,168.155975,
,235.611875,168.1884,
,235.72465,168.226725,
,235.781875,168.259775,
,235.855075,168.2855,
,235.87385,168.322775,
,235.92405,168.36215,
,235.9366,168.3931,
,235.95135,168.42915,
,236.008575,168.4677,
,236.01645,168.513475,
,236.05135,168.551025,
,236.11475,168.5863,
,236.1232,168.61875,
,236.1593,168.6538,
,236.18485,168.674825,
,236.217175,168.70395,
,236.28145,168.7485,
,236.300475,168.77975,
,236.3301,168.829075,
,236.350825,168.892875,
,236.366,168.924175,
,236.389825,168.9675,
,236.39975,168.99705,
,236.401375,169.045425,
,236.4532,169.0572,
,236.459875,169.067625,
,236.47885,169.07405,
,236.593,169.091125,
,236.65555,169.098175,
,236.685775,169.112775,
,236.7112,169.123825,
,236.7553,169.135275,
,236.858625,169.151875,
,236.91925,169.174775,
,236.92215,169.196375,
,236.951025,169.21415,
,236.9716,169.2344,
,236.99925,169.258025,
,237.033125,169.289225,
,237.0367,169.30515,
,237.069075,169.3194,
,237.076675,169.3371,
,237.092425,169.3632,
,237.101625,169.37955,
,237.12605,169.393525,
,237.1285,169.406175,
,237.1367,169.419875,
,237.149175,169.433875,
,237.163525,169.462275,
,237.192875,169.478725,
,237.277075,169.498375,
,237.311725,169.504575,
,237.3727,169.5339,
,237.47965,169.560075,
,237.490425,169.5731,
,237.607825,169.589525,
,237.735925,169.603625,
,237.771475,169.6137,
,237.791675,169.624025,
,237.8099,169.63375,
,237.814825,169.6412,
,237.848725,169.649075,
,237.85665,169.6576,
,237.907225,169.668625,
,237.922875,169.678125,
,238.045625,169.693025,
,238.06655,169.701525,
,238.073525,169.7205,
,238.07985,169.760725,
,238.099725,169.7926,
,238.10985,169.8121,
,238.1358,169.840225,
,238.156675,169.8616,
,238.17215,169.8755,
,238.1931,169.884475,
,238.1991,169.90725,
,238.237225,169.932525,
,238.30605,169.95295,
,238.309825,169.99255,
,238.32845,170.012875,
,238.332775,170.0402,
,238.355725,170.079625,
,238.40865,170.10325,
,238.438875,170.120225,
,238.446225,170.146375,
,238.49965,170.1673,
,238.50435,170.17665,
,238.53805,170.1978,
,238.566575,170.2198,
,238.71075,170.2415,
,238.722475,170.2765,
,238.74135,170.3073,
,238.82575,170.318675,
,238.837825,170.359875,
,238.8515,170.388425,
,238.853325,170.42755,
,238.8662,170.45925,
,238.87325,170.511625,
,238.9302,170.54345,
,238.982625,170.588625,
,239.010675,170.6136,
,239.042675,170.63545,
,239.057975,170.6574,
,239.126575,170.6717,
,239.18655,170.692125,
,239.20015,170.704,
,239.216525,170.719825,
,239.2196,170.7457,
,239.2923,170.7775,
,239.3258,170.8017,
,239.35725,170.82765,
,239.3789,170.85575,
,239.404575,170.897075,
,239.556775,170.937125,
,239.588325,170.950225,
,239.648,170.97235,
,239.754625,170.99465,
,239.759875,171.011975,
,239.805625,171.03955,
,239.8704,171.074475,
,239.939575,171.097775,
,239.97065,171.10785,
,240.017575,171.12715,
,240.05835,171.141775,
,240.145725,171.1623,
,240.352875,171.19625,
,240.4173,171.214675,
,240.437625,171.23145,
,240.48355,171.245825,
,240.5748,171.262025,
,240.6216,171.2752,
,240.89985,171.2979,
,240.9103,171.308225,
,240.95695,171.3313,
,240.96965,171.35415,
,240.992025,171.3751,
,240.99485,171.40405,
,241.013025,171.424225,
,241.035225,171.46465,
,241.03985,171.51545,
,241.0507,171.555175,
,241.136275,171.6144,
,241.178975,171.6435,
,241.246625,171.669525,
,241.248625,171.691725,
,241.2795,171.715075,
,241.280875,171.74065,
,241.2952,171.77645,
,241.327475,171.815025,
,241.3399,171.84565,
,241.36195,171.87065,
,241.412275,171.913525,
,241.4636,171.9525,
,241.50645,172.0144,
,241.6042,172.06535,
,241.625175,172.09395,
,241.6296,172.161375,
,241.68515,172.2125,
,241.691775,172.251425,
,241.750375,172.313325,
,241.75435,172.392825,
,241.764975,172.454425,
,241.768,172.51565,
,241.79725,172.5726,
,241.82495,172.60895,
,241.84805,172.6312,
,241.869,172.675875,
,241.8799,172.694775,
,241.908375,172.708425,
,241.92745,172.72845,
,241.934475,172.7545,
,241.962375,172.77405,
,241.997525,172.797925,
,241.9988,172.8236,
,242.012925,172.86975,
,242.035125,172.891125,
,242.065875,172.9147,
,242.080525,172.93925,
,242.1304,172.97275,
,242.1541,173.0012,
,242.1784,173.028825,
,242.19935,173.08505,
,242.22845,173.15905,
,242.2499,173.186225,
,242.303675,173.239625,
,242.3506,173.272525,
,242.386375,173.304375,
,242.489575,173.3193,
,242.49625,173.3392,
,242.502775,173.366825,
,242.523175,173.38205,
,242.539575,173.395775,
,242.575475,173.428275,
,242.587925,173.468225,
,242.62665,173.502725,
,242.640525,173.5386,
,242.6599,173.5862,
,242.6984,173.62805,
,242.716875,173.673225,
,242.7196,173.71055,
,242.77605,173.794625,
,242.913975,173.8381,
,242.9886,173.87335,
,243.017325,173.914925,
,243.118725,173.960425,
,243.134375,174.016,
,243.155525,174.091575,
,243.1945,174.148325,
,243.2338,174.184325,
,243.250225,174.203925,
,243.252575,174.251225,
,243.3446,174.274025,
,243.6501,174.310625,
,243.6858,174.34705,
,243.701725,174.379625,
,243.765125,174.42005,
,243.861025,174.47935,
,243.901275,174.53255,
,243.98765,174.576575,
,244.04465,174.622775,
,244.12745,174.68925,
,244.133125,174.7166,
,244.171175,174.7456,
,244.1933,174.78635,
,244.2197,174.832975,
,244.2339,174.8659,
,244.261125,174.9405,
,244.39115,174.99245,
,244.419625,175.06415,
,244.457925,175.1239,
,244.4826,175.1747,
,244.50595,175.228325,
,244.5389,175.29955,
,244.560025,175.37135,
,244.573025,175.430875,
,244.592925,175.46185,
,244.71345,175.495475,
,244.733775,175.627275,
,244.876025,175.695875,
,244.915775,175.726775,
,244.9362,175.765075,
,244.955425,175.8035,
,245.003225,175.829775,
,245.03615,175.875725,
,245.106075,175.942125,
,245.171425,175.986325,
,245.200375,176.037075,
,245.2245,176.093575,
,245.286125,176.14925,
,245.324275,176.224675,
,245.33045,176.259725,
,245.4024,176.29145,
,245.526775,176.338575,
,245.531825,176.39685,
,245.582325,176.40625,
,245.706075,176.418225,
,245.888825,176.4226,
,245.89905,176.434975,
,245.939425,176.451725,
,246.004675,176.458675,
,246.06975,176.472925,
,246.119125,176.492375,
,246.20395,176.5059,
,246.2506,176.52035,
,246.317425,176.528875,
,246.3208,176.539075,
,246.393625,176.5501,
,246.40755,176.558825,
,246.411775,176.5765,
,246.4486,176.589225,
,246.504625,176.6066,
,246.518225,176.61905,
,246.5803,176.6271,
,246.5885,176.636225,
,246.593875,176.65615,
,246.605575,176.66275,
,246.61535,176.673625,
,246.64245,176.678925,
,246.655225,176.686425,
,246.69245,176.69695,
,246.705625,176.703675,
,246.711525,176.716125,
,246.719575,176.72595,
,246.74225,176.740875,
,246.756,176.74865,
,246.7925,176.75605,
,246.8158,176.76605,
,246.83845,176.7799,
,246.8957,176.787825,
,246.899475,176.796675,
,246.915275,176.8056,
,246.928825,176.817075,
,246.95375,176.827375,
,246.976,176.835425,
,247.002575,176.843825,
,247.07355,176.855975,
,247.0879,176.866325,
,247.1412,176.877775,
,247.1626,176.901125,
,247.174825,176.9185,
,247.2182,176.9609,
,247.231775,176.9705,
,247.2381,176.9876,
,247.266625,177.00335,
,247.27825,177.012025,
,247.32745,177.023075,
,247.345825,177.036975,
,247.37505,177.048775,
,247.388275,177.05615,
,247.418225,177.069525,
,247.42635,177.080375,
,247.440375,177.09535,
,247.456525,177.1073,
,247.49555,177.109625,
,247.512675,177.121975,
,247.5161,177.13535,
,247.5286,177.153,
,247.54755,177.16445,
,247.578975,177.176025,
,247.59645,177.187575,
,247.5985,177.199475,
,247.635375,177.227,
,247.684325,177.242575,
,247.70105,177.253275,
,247.7093,177.26565,
,247.733175,177.28665,
,247.75895,177.30055,
,247.76095,177.318675,
,247.797275,177.32685,
,247.827,177.336275,
,247.8427,177.347075,
,247.8488,177.3553,
,247.861175,177.3667,
,247.8628,177.3773,
,247.885975,177.384875,
,247.9187,177.405825,
,247.937425,177.43765,
,247.949125,177.458075,
,248.0487,177.47785,
,248.057525,177.4908,
,248.070725,177.514875,
,248.08435,177.53625,
,248.08575,177.545725,
,248.103675,177.5623,
,248.13765,177.57205,
,248.14205,177.585625,
,248.150525,177.5959,
,248.157475,177.60325,
,248.169575,177.61535,
,248.18155,177.62975,
,248.2279,177.64435,
,248.298625,177.6553,
,248.336175,177.6707,
,248.38575,177.68335,
,248.398375,177.6942,
,248.407125,177.70765,
,248.4806,177.718475,
,248.491475,177.728425,
,248.518875,177.735375,
,248.5231,177.7425,
,248.554375,177.752525,
,248.60795,177.7597,
,248.644125,177.7739,
,248.655375,177.782075,
,248.719725,177.7946,
,248.72295,177.801025,
,248.7476,177.809825,
,248.7632,177.8269,
,248.7718,177.848825,
,248.776775,177.9008,
,248.785925,177.917,
,248.78975,177.95,
,248.822475,177.96555,
,248.859375,177.9773,
,248.860625,177.992175,
,248.8713,178.0046,
,248.887825,178.0273,
,248.924925,178.048625,
,248.979775,178.065475,
,249.0643,178.0823,
,249.1326,178.106575,
,249.145925,178.122025,
,249.165375,178.158575,
,249.166625,178.1808,
,249.199375,178.20655,
,249.21725,178.2218,
,249.247425,178.239675,
,249.266925,178.251125,
,249.32675,178.2646,
,249.343875,178.275275,
,249.37135,178.2848,
,249.38475,178.2982,
,249.410275,178.305575,
,249.466375,178.32645,
,249.485575,178.341275,
,249.5027,178.3516,
,249.561725,178.3627,
,249.57115,178.37465,
,249.604375,178.39905,
,249.621275,178.4097,
,249.724325,178.424875,
,249.7806,178.43985,
,249.7975,178.448975,
,249.810825,178.45735,
,249.8175,178.4729,
,249.86685,178.4936,
,249.9431,178.51215,
,249.989125,178.531975,
,249.992625,178.5463,
,250.02435,178.563775,
,250.06995,178.58355,
,250.082225,178.5941,
,250.106025,178.6052,
,250.1749,178.619375,
,250.214075,178.632075,
,250.22515,178.64065,
,250.285675,178.6534,
,250.31015,178.66415,
,250.347375,178.672525,
,250.39465,178.6846,
,250.405,178.714775,
,250.459975,178.728725,
,250.48295,178.74355,
,250.493925,178.7625,
,250.5094,178.775775,
,250.66975,178.789675,
,250.76545,178.802925,
,250.769875,178.8123,
,250.84425,178.820075,
,250.86375,178.835325,
,250.8875,178.84665,
,250.898775,178.86605,
,250.90575,178.8817,
,250.91475,178.8974,
,250.990375,178.9113,
,251.010425,178.93485,
,251.07105,178.946575,
,251.184875,178.9555,
,251.20155,178.963325,
,251.219025,178.984125,
,251.2486,178.994975,
,251.363375,179.012625,
,251.405825,179.024575,
,251.407225,179.04815,
,251.42515,179.07855,
,251.455575,179.102925,
,251.4791,179.115,
,251.51425,179.128425,
,251.5384,179.144225,
,251.55025,179.154925,
,251.58215,179.165125,
,251.6548,179.171975,
,251.685975,179.18325,
,251.687875,179.200825,
,251.73635,179.21725,
,251.744725,179.23675,
,251.8061,179.25525,
,251.858525,179.277725,
,251.976,179.301725,
,252.029375,179.316,
,252.05955,179.3393,
,252.074375,179.35565,
,252.09135,179.3786,
,252.1133,179.4034,
,252.11825,179.4167,
,252.13415,179.426975,
,252.193525,179.435325,
,252.295675,179.44395,
,252.3193,179.452375,
,252.342175,179.4604,
,252.4228,179.470025,
,252.578025,179.480075,
,252.585275,179.49335,
,252.624875,179.5049,
,252.63085,179.512225,
,252.7359,179.527925,
,252.871075,179.540125,
,252.886875,179.5638,
,252.913475,179.5852,
,252.939925,179.598175,
,252.973825,179.6205,
,252.982075,179.632475,
,253.03875,179.64275,
,253.071675,179.657525,
,253.1311,179.675825,
,253.22075,179.69705,
,253.323875,179.708775,
,253.3527,179.75245,
,253.37135,179.768725,
,253.394575,179.7908,
,253.40595,179.805875,
,253.44135,179.8244,
,253.473925,179.831725,
,253.524975,179.84115,
,253.5354,179.864725,
,253.589075,179.873525,
,253.59675,179.891775,
,253.68215,179.9178,
,253.7901,179.9345,
,253.842425,179.95135,
,253.85775,179.968975,
,253.9262,179.979175,
,253.979525,179.99345,
,254.025725,180.005925,
,254.037425,180.01895,
,254.039925,180.029025,
,254.06495,180.06195,
,254.080325,180.07495,
,254.092925,180.083525,
,254.132975,180.099525,
,254.223,180.108975,
,254.289775,180.12105,
,254.361225,180.134225,
,254.37455,180.151425,
,254.39575,180.17245,
,254.42205,180.19445,
,254.46135,180.23985,
,254.49945,180.262375,
,254.532175,180.2929,
,254.56325,180.319275,
,254.5877,180.351575,
,254.59385,180.37365,
,254.6334,180.40835,
,254.6955,180.438775,
,254.697425,180.458975,
,254.781275,180.481725,
,254.8036,180.498725,
,254.876425,180.5091,
,254.923275,180.529575,
,254.961425,180.5444,
,255.052575,180.57055,
,255.061775,180.5886,
,255.088625,180.606425,
,255.095125,180.626475,
,255.156225,180.6372,
,255.1604,180.663425,
,255.1974,180.692975,
,255.322625,180.71265,
,255.326125,180.7305,
,255.377925,180.785625,
,255.394525,180.823925,
,255.458275,180.853225,
,255.532125,180.87755,
,255.559325,180.910375,
,255.62095,180.935025,
,255.63205,180.956175,
,255.638425,180.987475,
,255.6723,181.012775,
,255.67945,181.027975,
,255.6918,181.04355,
,255.701425,181.058225,
,255.731975,181.074725,
,255.801325,181.092325,
,255.8338,181.109475,
,255.8407,181.132675,
,255.84915,181.159225,
,255.87345,181.1838,
,255.87525,181.19955,
,255.906125,181.22175,
,255.9553,181.23225,
,256.006375,181.25025,
,256.034625,181.265175,
,256.047725,181.27905,
,256.061525,181.28945,
,256.0711,181.298225,
,256.085525,181.32,
,256.1738,181.3387,
,256.19905,181.373675,
,256.237225,181.3917,
,256.24255,181.4156,
,256.28205,181.448925,
,256.300225,181.464675,
,256.304325,181.49785,
,256.335025,181.519825,
,256.36055,181.551975,
,256.47145,181.5791,
,256.516925,181.615875,
,256.553825,181.678175,
,256.5762,181.722325,
,256.59245,181.755675,
,256.608975,181.780675,
,256.658875,181.8295,
,256.804275,181.86825,
,256.809775,181.920725,
,256.8403,181.953,
,256.900275,181.982525,
,256.91005,182.0057,
,256.976225,182.03365,
,257.030075,182.045225,
,257.06305,182.055325,
,257.205925,182.06815,
,257.30385,182.07825,
,257.338975,182.10175,
,257.353975,182.119825,
,257.360625,182.13705,
,257.382375,182.149425,
,257.40745,182.177625,
,257.42975,182.1938,
,257.453375,182.208525,
,257.482175,182.22255,
,257.630375,182.2355,
,257.662625,182.2509,
,257.714475,182.26895,
,257.72805,182.280925,
,257.757025,182.29765,
,257.771175,182.3121,
,257.8104,182.3279,
,257.837275,182.341575,
,257.8486,182.351575,
,257.873325,182.369175,
,257.90105,182.388525,
,257.9672,182.4118,
,258.056075,182.45245,
,258.0828,182.498575,
,258.1109,182.523725,
,258.142225,182.54035,
,258.25385,182.561475,
,258.26645,182.571075,
,258.29135,182.585875,
,258.3081,182.5981,
,258.318125,182.61375,
,258.33235,182.64505,
,258.37585,182.662875,
,258.403675,182.675125,
,258.425925,182.690375,
,258.513875,182.706525,
,258.554725,182.716,
,258.575125,182.733425,
,258.61485,182.7471,
,258.672975,182.772275,
,258.728475,182.797675,
,258.766,182.819875,
,258.815375,182.8662,
,258.900125,182.89255,
,258.966625,182.923625,
,258.993325,182.953375,
,259.0375,182.977075,
,259.049075,182.99425,
,259.1434,183.037475,
,259.265,183.0645,
,259.437125,183.091025,
,259.460575,183.10495,
,259.5212,183.118425,
,259.5901,183.134725,
,259.614075,183.1472,
,259.674575,183.154825,
,259.770525,183.16745,
,259.94035,183.18105,
,259.984025,183.1927,
,259.9946,183.2039,
,260.073925,183.222175,
,260.1173,183.255175,
,260.144875,183.2709,
,260.15755,183.288975,
,260.24055,183.301425,
,260.257675,183.3262,
,260.347575,183.355025,
,260.4141,183.38175,
,260.44715,183.420475,
,260.553625,183.443575,
,260.565325,183.4685,
,260.64035,183.498075,
,260.811125,183.5205,
,261.3,183.555725,
,261.409775,183.57545,
,261.481775,183.585225,
,261.53275,183.652575,
,261.600775,183.687975,
,261.668425,183.727325,
,261.724425,183.7588,
,262.16675,183.77835,
,262.278525,183.79205,
,262.375825,183.8092,
,262.52925,183.817675,
,262.6555,183.830475,
,262.952425,183.8464,
,263.108775,183.870375,
,263.265775,183.899225,
,263.456375,183.954925,
,263.645725,183.98005,
,263.72785,184.004675,
,263.773875,184.02335,
,264.09455,184.057775,
,264.3269,184.08325,
,264.5004,184.10475,
,264.62025,184.15,
,265.07565,184.179375,
,265.1614,184.201725,
,265.227375,184.21295,
,265.240875,184.244075,
,265.31065,184.269175,
,265.3962,184.291425,
,265.6195,184.305275,
,265.8014,184.33975,
,265.9105,184.3567,
,266.032875,184.371175,
,266.4048,184.3805,
,266.45395,184.409075,
,266.477025,184.44885,
,266.6279,184.4929,
,266.696325,184.519775,
,266.787875,184.532575,
,266.84735,184.55415,
,266.92225,184.56865,
,266.974275,184.6007,
,267.030225,184.643125,
,267.143875,184.664025,
,267.2177,184.7003,
,267.314725,184.733475,
,267.42755,184.822325,
,267.455325,184.86985,
,267.498375,184.9368,
,267.550725,184.974975,
,267.5778,185.04745,
,267.5928,185.095425,
,267.605925,185.150775,
,267.63935,185.18725,
,267.685375,185.2504,
,267.77005,185.321675,
,267.789425,185.358725,
,267.83895,185.403775,
,267.859175,185.441525,
,267.9314,185.4746,
,267.937125,185.50555,
,267.94395,185.6012,
,267.97665,185.72525,
,268.01105,185.8045,
,268.0163,185.872475,
,268.023725,185.9539,
,268.037225,186.06125,
,268.0595,186.122025,
,268.0733,186.1647,
,268.0848,186.207675,
,268.0893,186.383625,
,268.0993,186.4338,
,268.109,186.52835,
,268.11995,186.57335,
,268.123325,186.618125,
,268.1517,186.673075,
,268.167825,186.740725,
,268.1699,186.84805,
,268.182125,186.94785,
,268.2217,187.042475,
,268.225475,187.1125,
,268.24405,187.1914,
,268.26425,187.25865,
,268.31715,187.335475,
,268.3231,187.5016,
,268.36475,187.62945,
,268.388175,187.68595,
,268.398875,187.835625,
,268.436925,187.95395,
,268.458175,188.04055,
,268.49415,188.12215,
,268.522025,188.31185,
,268.561875,188.4839,
,268.57325,188.607925,
,268.590225,188.81765,
,268.591525,188.897275,
,268.598525,188.958125,
,268.601175,189.015525,
,268.6213,189.08875,
,268.6268,189.144825,
,268.642825,189.20485,
,268.65,189.38875,
,268.701275,189.474325,
,268.709725,189.5287,
,268.73475,189.61435,
,268.7589,189.7157,
,268.772975,189.7909,
,268.784625,189.897275,
,268.801225,190.0065,
,268.8142,190.07475,
,268.840325,190.1071,
,268.877425,190.131975,
,268.87875,190.174975,
,268.919975,190.2287,
,268.929575,190.302125,
,269.025975,190.35645,
,269.078525,190.393925,
,269.086125,190.4155,
,269.125875,190.44415,
,269.146,190.470325,
,269.16715,190.495275,
,269.19595,190.5041,
,269.276275,190.526725,
,269.293625,190.53575,
,269.328175,190.5505,
,269.353025,190.574025,
,269.379075,190.6061,
,269.405075,190.6361,
,269.452025,190.660725,
,269.45885,190.67945,
,269.467325,190.69755,
,269.46985,190.727725,
,269.513,190.760875,
,269.569,190.789875,
,269.578025,190.82585,
,269.598975,190.8482,
,269.614975,190.871925,
,269.66675,190.885825,
,269.7191,190.9318,
,269.7252,190.96745,
,269.7397,190.988375,
,269.7683,191.005525,
,269.789925,191.017425,
,269.812575,191.04125,
,269.839225,191.0534,
,269.871875,191.064625,
,269.90125,191.076375,
,269.90745,191.092725,
,269.930225,191.105575,
,269.95315,191.114025,
,269.955725,191.12635,
,269.985375,191.136175,
,270.053975,191.142,
,270.12605,191.149675,
,270.144625,191.15735,
,270.163075,191.16765,
,270.164575,191.17365,
,270.19415,191.1767,
,270.2219,191.1864,
,270.280775,191.19385,
,270.289825,191.200625,
,270.291275,191.20705,
,270.32,191.2151,
,270.329275,191.223725,
,270.35205,191.229275,
,270.4023,191.241125,
,270.4493,191.249275,
,270.455775,191.259475,
,270.4918,191.27965,
,270.52065,191.298375,
,270.581225,191.31695,
,270.60705,191.328775,
,270.6521,191.34,
,270.7035,191.348475,
,270.773675,191.38255,
,270.8316,191.410825,
,271.0336,191.419875,
,271.076225,191.44035,
,271.091025,191.454325,
,271.09725,191.47015,
,271.13665,191.48075,
,271.382725,191.491,
,271.45265,191.49785,
,271.484675,191.507575,
,271.547325,191.520675,
,271.562325,191.54105,
,271.61035,191.553225,
,271.6411,191.56605,
,271.68165,191.58245,
,271.724975,191.591975,
,271.79835,191.61015,
,271.809725,191.625975,
,271.82255,191.6341,
,271.836275,191.65525,
,271.84745,191.66815,
,271.910075,191.681875,
,271.97995,191.698075,
,272.043675,191.711775,
,272.14435,191.718625,
,272.254525,191.735975,
,272.3398,191.747225,
,272.400325,191.758425,
,272.4978,191.776875,
,272.54825,191.796825,
,272.6016,191.805925,
,272.62345,191.8143,
,272.6303,191.830825,
,272.6776,191.838325,
,272.697525,191.84965,
,272.6987,191.85975,
,272.720475,191.871825,
,272.731725,191.881275,
,272.737625,191.8953,
,272.779475,191.90515,
,272.82125,191.91785,
,272.858375,191.929975,
,272.90565,191.940575,
,272.937775,191.9505,
,272.975325,191.95745,
,272.98905,191.96525,
,273.005975,191.976625,
,273.028225,191.993475,
,273.110675,192.014275,
,273.14065,192.025825,
,273.1752,192.03815,
,273.201075,192.0461,
,273.242275,192.051075,
,273.2748,192.065675,
,273.40845,192.08065,
,273.457775,192.0912,
,273.52215,192.1104,
,273.6702,192.12185,
,273.819575,192.1397,
,274.119025,192.1511,
,274.15375,192.1601,
,274.172525,192.1684,
,274.185975,192.18555,
,274.239175,192.19395,
,274.246025,192.204825,
,274.38305,192.21995,
,274.46675,192.22795,
,274.480725,192.23755,
,274.54755,192.245975,
,274.6099,192.254225,
,274.6115,192.2656,
,274.652375,192.2759,
,274.739225,192.286975,
,274.7948,192.297875,
,274.82385,192.305625,
,274.92075,192.319075,
,275.013625,192.32895,
,275.089825,192.34215,
,275.300925,192.35135,
,275.34165,192.366325,
,275.399325,192.377725,
,275.44535,192.388675,
,275.5087,192.4067,
,275.528,192.413075,
,275.56375,192.43115,
,275.613525,192.4385,
,275.64975,192.44725,
,275.699675,192.460475,
,275.7763,192.4766,
,275.92505,192.4843,
,276.228625,192.4953,
,276.3252,192.51505,
,276.393925,192.53025,
,276.466325,192.537475,
,276.51215,192.551125,
,276.52225,192.5643,
,276.5987,192.575375,
,276.66725,192.580875,
,276.718375,192.587825,
,276.7562,192.594725,
,276.761375,192.600325,
,276.80895,192.6104,
,276.8148,192.632,
,276.8788,192.64,
,277.114025,192.6523,
,277.1638,192.658125,
,277.243325,192.66925,
,277.25805,192.682725,
,277.2896,192.694825,
,277.30955,192.70815,
,277.346075,192.71955,
,277.36525,192.72945,
,277.39785,192.746025,
,277.429475,192.7578,
,277.4548,192.7666,
,277.48465,192.78655,
,277.490875,192.80965,
,277.617475,192.8199,
,277.643125,192.826675,
,277.64425,192.838325,
,277.6855,192.847575,
,277.687,192.862325,
,277.698725,192.8689,
,277.71465,192.888725,
,277.73265,192.89605,
,277.739175,192.90425,
,277.74985,192.912375,
,277.76275,192.920125,
,277.7907,192.929025,
,277.804575,192.937575,
,277.8067,192.95005,
,277.8254,192.962875,
,277.84855,192.9714,
,277.858275,192.978425,
,277.86185,192.986975,
,277.870825,192.993475,
,277.8865,193.000375,
,277.897325,193.007,
,277.965525,193.013225,
,278.04285,193.021275,
,278.049325,193.028575,
,278.060575,193.036025,
,278.064575,193.042475,
,278.06815,193.049875,
,278.0896,193.070225,
,278.09485,193.07795,
,278.098875,193.084975,
,278.1095,193.117925,
,278.1146,193.126725,
,278.141,193.133775,
,278.148025,193.140025,
,278.161525,193.147325,
,278.17355,193.15345,
,278.188575,193.161075,
,278.20025,193.1675,
,278.213625,193.180125,
,278.241825,193.187825,
,278.2553,193.194975,
,278.25805,193.20195,
,278.292525,193.21285,
,278.32115,193.22105,
,278.32985,193.232875,
,278.33495,193.242975,
,278.349525,193.260775,
,278.3584,193.26615,
,278.37405,193.2747,
,278.39435,193.280425,
,278.4214,193.29345,
,278.443725,193.299725,
,278.4519,193.30845,
,278.456575,193.3152,
,278.512125,193.342325,
,278.5249,193.3601,
,278.54385,193.375775,
,278.57905,193.38575,
,278.591275,193.392875,
,278.59925,193.401,
,278.641375,193.414025,
,278.644325,193.421025,
,278.70165,193.4344,
,278.71635,193.446,
,278.744825,193.45325,
,278.773525,193.4738,
