SPK_SPKC05a,SPK_SPKC05c,SPK_SPKC10b,SPK_SPKC10c,SPK_SPKC15a
3883.780675,,3802.64525,,
3883.8237,,3802.675975,,
3883.891775,,3802.700325,,
3883.9248,,3802.714425,,
3884.109475,,3802.726075,,
3884.2083,,3802.734825,,
3884.2676,,3802.74255,,
3884.284625,,3802.76155,,
3884.3343,,3802.77615,,
3884.347875,,3802.79465,,
3884.382075,,3802.8296,,
3884.4147,,3802.846975,,
3884.4376,,3802.877775,,
3884.456,,3802.8946,,
3884.5095,,3802.9371,,
3884.58355,,3802.9461,,
3884.646775,,3802.958625,,
3884.6834,,3802.9646,,
3884.7545,,3802.97435,,
3884.817925,,3802.99025,,
3884.901025,,3803.004625,,
3884.9987,,3803.0171,,
3885.084625,,3803.047,,
3885.2557,,3803.0643,,
3885.329825,,3803.082725,,
3885.371325,,3803.103125,,
3885.39865,,3803.1258,,
3885.418775,,3803.1511,,
3885.453375,,3803.190025,,
3885.47345,,3803.202325,,
3885.50275,,3803.2417,,
3885.546925,,3803.26775,,
3885.594875,,3803.286875,,
3885.6632,,3803.305625,,
3885.711025,,3803.3385,,
3885.764925,,3803.387075,,
3885.82335,,3803.452,,
3885.88005,,3803.471775,,
3885.955175,,3803.514225,,
3885.958975,,3803.5214,,
3885.9949,,3803.548725,,
3886.0607,,3803.559375,,
3886.117425,,3803.570175,,
3886.16515,,3803.6104,,
3886.210025,,3803.656075,,
3886.34235,,3803.6633,,
3886.410775,,3803.694025,,
3886.451125,,3803.7045,,
3886.50265,,3803.713125,,
3886.613275,,3803.734625,,
3886.855075,,3803.756775,,
3887.01915,,3803.766325,,
3887.047725,,3803.773,,
3887.178,,3803.793975,,
3887.2296,,3803.8486,,
3887.2478,,3803.8763,,
3887.27295,,3803.88955,,
3887.392075,,3803.896275,,
3887.397725,,3803.907275,,
3887.46195,,3803.933075,,
3887.540075,,3803.945425,,
3887.584725,,3803.9562,,
3887.632975,,3803.9654,,
3887.727525,,3804.0037,,
3887.7695,,3804.0141,,
3887.891725,,3804.055375,,
3887.9775,,3804.09495,,
3888.03795,,3804.1656,,
3888.18725,,3804.181925,,
3888.27035,,3804.20285,,
3888.54435,,3804.22655,,
3888.60265,,3804.24575,,
3888.67185,,3804.2936,,
3888.8568,,3804.322325,,
3889.014025,,3804.335825,,
3889.2082,,3804.349675,,
3889.38215,,3804.3598,,
3889.603375,,3804.392175,,
3889.79405,,3804.4013,,
3890.17365,,3804.439475,,
3890.44065,,3804.464925,,
3890.48105,,3804.488275,,
3890.523225,,3804.56405,,
3890.6484,,3804.585775,,
3890.9074,,3804.604825,,
3891.062875,,3804.6933,,
3891.471275,,3804.713825,,
3891.700925,,3804.761475,,
3891.894375,,3804.80395,,
3892.04155,,3804.8666,,
3892.135225,,3804.8773,,
3892.2166,,3804.89715,,
3892.29235,,3804.942325,,
3892.353825,,3804.952425,,
3892.39745,,3804.96985,,
3892.47105,,3804.992275,,
3892.50145,,3805.010925,,
3892.55915,,3805.0206,,
3892.577175,,3805.02785,,
3892.62515,,3805.06935,,
3892.651275,,3805.092425,,
3892.678125,,3805.1058,,
3892.691675,,3805.118575,,
3892.707575,,3805.126025,,
3892.7284,,3805.1451,,
3892.7303,,3805.174275,,
3892.76975,,3805.1824,,
3892.8088,,3805.193125,,
3892.85905,,3805.2488,,
3892.926225,,3805.271025,,
3893.014775,,3805.284225,,
3893.037925,,3805.2963,,
3893.125,,3805.30525,,
3893.205075,,3805.318775,,
3893.27855,,3805.355075,,
3893.401975,,3805.37295,,
3893.430175,,3805.3822,,
3893.504475,,3805.402075,,
3893.62655,,3805.411525,,
3893.767475,,3805.43745,,
3893.807925,,3805.4908,,
3893.835775,,3805.51545,,
3893.852175,,3805.532875,,
3893.893175,,3805.560875,,
3893.943325,,3805.588875,,
3893.983475,,3805.606,,
3894.023575,,3805.620425,,
3894.109775,,3805.70345,,
3894.160825,,3805.8465,,
3894.1898,,3806.042975,,
3894.2441,,3806.054575,,
3894.28995,,3806.0622,,
3894.309775,,3806.09505,,
3894.3973,,3806.1175,,
3894.52765,,3806.13705,,
3894.57705,,3806.16855,,
3894.6176,,3806.19935,,
3894.89095,,3806.20975,,
3894.948875,,3806.230925,,
3894.99075,,3806.346725,,
3895.1609,,3806.462975,,
3895.189075,,3806.58585,,
3895.300025,,3806.64585,,
3895.37345,,3806.6696,,
3895.3892,,3806.764825,,
3895.496675,,3806.8032,,
3895.833625,,3806.872575,,
3895.890825,,3806.92215,,
3895.997675,,3807.007975,,
3896.204575,,3807.082025,,
3896.35915,,3807.13925,,
3896.667,,3807.163025,,
3896.753075,,3807.2388,,
3896.7934,,3807.300375,,
3896.804275,,3807.45185,,
3896.848675,,3807.4852,,
3896.891475,,3807.55445,,
3896.94315,,3807.84045,,
3897.002725,,3807.9774,,
3897.017425,,3808.490775,,
3897.05605,,3808.862225,,
3897.061675,,3809.13485,,
3897.141375,,3809.214475,,
3897.33725,,3809.29285,,
3897.4206,,3809.387125,,
3897.54885,,3822.853175,,
3897.825775,,3822.868125,,
3897.927225,,3822.98735,,
3897.99535,,3823.011625,,
3898.1055,,3823.243975,,
3898.283475,,3823.253825,,
3898.70935,,3823.261975,,
3898.9656,,3823.32285,,
3899.37815,,3823.334875,,
3899.506225,,3823.3718,,
3899.68145,,3823.378775,,
,,3823.41155,,
,,3823.4358,,
,,3823.47425,,
,,3823.48425,,
,,3823.51435,,
,,3823.54945,,
,,3823.5626,,
,,3823.569875,,
,,3823.6302,,
,,3823.6378,,
,,3823.644425,,
,,3823.667775,,
,,3823.6864,,
,,3823.701225,,
,,3823.7316,,
,,3823.753425,,
,,3823.7744,,
,,3823.78265,,
,,3823.8131,,
,,3823.82735,,
,,3823.842725,,
,,3823.877725,,
,,3823.900375,,
,,3823.926325,,
,,3823.941725,,
,,3823.956625,,
,,3823.97735,,
,,3824.019925,,
,,3824.069325,,
,,3824.07965,,
,,3824.08715,,
,,3824.099725,,
,,3824.119075,,
,,3824.137625,,
,,3824.1619,,
,,3824.173,,
,,3824.206375,,
,,3824.215125,,
,,3824.2493,,
,,3824.26185,,
,,3824.272775,,
,,3824.293375,,
,,3824.30995,,
,,3824.321625,,
,,3824.3392,,
,,3824.385175,,
,,3824.397025,,
,,3824.424175,,
,,3824.4354,,
,,3824.4574,,
,,3824.4699,,
,,3824.48245,,
,,3824.514675,,
,,3824.528125,,
,,3824.53575,,
,,3824.5565,,
,,3824.574525,,
,,3824.597575,,
,,3824.613475,,
,,3824.63015,,
,,3824.6519,,
,,3824.6584,,
,,3824.670975,,
,,3824.688625,,
,,3824.7106,,
,,3824.72035,,
,,3824.736175,,
,,3824.7556,,
,,3824.7658,,
,,3824.7761,,
,,3824.8495,,
,,3824.858025,,
,,3824.865,,
,,3824.880075,,
,,3824.9281,,
,,3824.94285,,
,,3824.9743,,
,,3825.0002,,
,,3825.013675,,
,,3825.037525,,
,,3825.061775,,
,,3825.072525,,
,,3825.140725,,
,,3825.162125,,
,,3825.1742,,
,,3825.18325,,
,,3825.215025,,
,,3825.22785,,
,,3825.2479,,
,,3825.26085,,
,,3825.288875,,
,,3825.296775,,
,,3825.311275,,
,,3825.33095,,
,,3825.34095,,
,,3825.35685,,
,,3825.3696,,
,,3825.378725,,
,,3825.387275,,
,,3825.41325,,
,,3825.4347,,
,,3825.46585,,
,,3825.473925,,
,,3825.4974,,
,,3825.5164,,
,,3825.52545,,
,,3825.55545,,
,,3825.580875,,
,,3825.5914,,
,,3825.610475,,
,,3825.629125,,
,,3825.636725,,
,,3825.644025,,
,,3825.670225,,
,,3825.682625,,
,,3825.711325,,
,,3825.718325,,
,,3825.73205,,
,,3825.747125,,
,,3825.756525,,
,,3825.77205,,
,,3825.7861,,
,,3825.80275,,
,,3825.811575,,
,,3825.848,,
,,3825.855325,,
,,3825.869,,
,,3825.881,,
,,3825.890275,,
,,3825.910175,,
,,3825.956275,,
,,3825.977275,,
,,3826.0162,,
,,3826.044975,,
,,3826.0516,,
,,3826.06335,,
,,3826.0954,,
,,3826.108475,,
,,3826.13465,,
,,3826.146825,,
,,3826.185075,,
,,3826.203875,,
,,3826.2469,,
,,3826.28645,,
,,3826.317975,,
,,3826.331125,,
,,3826.359025,,
,,3826.371575,,
,,3826.37925,,
,,3826.397175,,
,,3826.4083,,
,,3826.42155,,
,,3826.445825,,
,,3826.479625,,
,,3826.552,,
,,3826.56245,,
,,3826.5747,,
,,3826.604975,,
,,3826.6182,,
,,3826.638525,,
,,3826.64945,,
,,3826.671525,,
,,3826.68795,,
,,3826.7019,,
,,3826.730775,,
,,3826.764225,,
,,3826.783875,,
,,3826.802,,
,,3826.825325,,
,,3826.83435,,
,,3826.8465,,
,,3826.871875,,
,,3826.895175,,
,,3826.916675,,
,,3826.938325,,
,,3826.971975,,
,,3826.991325,,
,,3827.001675,,
,,3827.020175,,
,,3827.0382,,
,,3827.05,,
,,3827.061025,,
,,3827.0773,,
,,3827.092375,,
,,3827.10125,,
,,3827.149675,,
,,3827.15975,,
,,3827.192575,,
,,3827.21535,,
,,3827.24545,,
,,3827.28045,,
,,3827.2954,,
,,3827.308075,,
,,3827.33635,,
,,3827.3595,,
,,3827.388475,,
,,3827.440575,,
,,3827.449675,,
,,3827.500675,,
,,3827.540875,,
,,3827.552175,,
,,3827.565925,,
,,3827.605625,,
,,3827.632425,,
,,3827.653375,,
,,3827.669725,,
,,3827.73465,,
,,3827.75465,,
,,3827.786275,,
,,3827.849025,,
,,3827.864525,,
,,3827.8772,,
,,3827.908925,,
,,3827.915675,,
,,3827.929875,,
,,3827.956375,,
,,3827.989525,,
,,3828.013525,,
,,3828.02955,,
,,3828.07285,,
,,3828.1023,,
,,3828.111,,
,,3828.1597,,
,,3828.174325,,
,,3828.206,,
,,3828.2164,,
,,3828.2341,,
,,3828.246125,,
,,3828.2645,,
,,3828.2916,,
,,3828.309425,,
,,3828.349325,,
,,3828.379325,,
,,3828.3967,,
,,3828.411,,
,,3828.42455,,
,,3828.447825,,
,,3828.493475,,
,,3828.52525,,
,,3828.590775,,
,,3828.602375,,
,,3828.649,,
,,3828.679325,,
,,3828.71775,,
,,3828.735875,,
,,3828.75875,,
,,3828.82015,,
,,3828.851675,,
,,3828.8918,,
,,3828.946725,,
,,3828.9749,,
,,3829.01695,,
,,3829.039275,,
,,3829.0511,,
,,3829.102325,,
,,3829.1547,,
,,3829.1686,,
,,3829.18665,,
,,3829.239625,,
,,3829.265675,,
,,3829.30785,,
,,3829.326925,,
,,3829.3545,,
,,3829.367475,,
,,3829.376325,,
,,3829.3838,,
,,3829.412025,,
,,3829.4212,,
,,3829.432575,,
,,3829.448625,,
,,3829.4632,,
,,3829.521125,,
,,3829.5682,,
,,3829.58205,,
,,3829.609475,,
,,3829.644275,,
,,3829.696725,,
,,3829.73855,,
,,3829.7681,,
,,3829.814,,
,,3829.837275,,
,,3829.882875,,
,,3829.915925,,
,,3829.947375,,
,,3829.9766,,
,,3829.98435,,
,,3830.0192,,
,,3830.062125,,
,,3830.0808,,
,,3830.099975,,
,,3830.11605,,
,,3830.13205,,
,,3830.140275,,
,,3830.188725,,
,,3830.209825,,
,,3830.220825,,
,,3830.228425,,
,,3830.24275,,
,,3830.259875,,
,,3830.310175,,
,,3830.343875,,
,,3830.36905,,
,,3830.3875,,
,,3830.409125,,
,,3830.430075,,
,,3830.461525,,
,,3830.491775,,
,,3830.526325,,
,,3830.600125,,
,,3830.657,,
,,3830.719,,
,,3830.7427,,
,,3830.8523,,
,,3830.898975,,
,,3830.931725,,
,,3830.9607,,
,,3831.002775,,
,,3831.09365,,
,,3831.1291,,
,,3831.190075,,
,,3831.2186,,
,,3831.269225,,
,,3831.30215,,
,,3831.343525,,
,,3831.372125,,
,,3831.40515,,
,,3831.43815,,
,,3831.4846,,
,,3831.507925,,
,,3831.537875,,
,,3831.58045,,
,,3831.63255,,
,,3831.680425,,
,,3831.726775,,
,,3831.84865,,
,,3831.892825,,
,,3831.94,,
,,3832.005075,,
,,3832.091125,,
,,3832.178175,,
,,3832.243325,,
,,3832.315175,,
,,3832.38415,,
,,3832.471325,,
,,3832.70915,,
,,3832.828975,,
,,3832.89415,,
,,3832.94705,,
,,3833.165575,,
,,3833.3419,,
,,3833.457875,,
,,3833.545325,,
,,3833.617675,,
,,3833.681075,,
,,3833.776725,,
,,3833.87495,,
,,3833.96385,,
,,3834.06485,,
,,3834.132325,,
,,3834.1906,,
,,3834.432,,
,,3834.54375,,
,,3834.5876,,
,,3834.653225,,
,,3834.732225,,
,,3834.77345,,
,,3834.90935,,
,,3835.035025,,
,,3835.137975,,
,,3835.39175,,
,,3835.491975,,
,,3835.669175,,
,,3835.7804,,
,,3835.89605,,
,,3836.0361,,
,,3836.181525,,
,,3836.361625,,
,,3836.652225,,
,,3836.810225,,
,,3836.879725,,
,,3836.9577,,
,,3837.0329,,
,,3837.16175,,
,,3837.227575,,
,,3837.3275,,
,,3837.4305,,
,,3837.65455,,
,,3837.712125,,
,,3837.724625,,
,,3837.738675,,
,,3837.77255,,
,,3837.79925,,
,,3837.83195,,
,,3837.856675,,
,,3837.945025,,
,,3837.974925,,
,,3838.03505,,
,,3838.0594,,
,,3838.0711,,
,,3838.097425,,
,,3838.103625,,
,,3838.108925,,
,,3838.119325,,
,,3838.13085,,
,,3838.13705,,
,,3838.152725,,
,,3838.20645,,
,,3838.238075,,
,,3838.2485,,
,,3838.26205,,
,,3838.281225,,
,,3838.316,,
,,3838.343975,,
,,3838.359375,,
,,3838.369925,,
,,3838.388625,,
,,3838.44015,,
,,3838.4752,,
,,3838.5025,,
,,3838.531325,,
,,3838.54045,,
,,3838.579825,,
,,3838.59995,,
,,3838.63235,,
,,3838.666375,,
,,3838.6771,,
,,3838.688275,,
,,3838.694375,,
,,3838.702625,,
,,3838.71945,,
,,3838.7384,,
,,3838.807925,,
,,3838.81755,,
,,3838.846825,,
,,3838.86545,,
,,3838.87955,,
,,3838.89085,,
,,3838.93395,,
,,3838.951625,,
,,3838.982525,,
,,3839.0213,,
,,3839.0464,,
,,3839.07405,,
,,3839.08385,,
,,3839.1043,,
,,3839.114775,,
,,3839.134875,,
,,3839.14325,,
,,3839.161925,,
,,3839.185225,,
,,3839.210825,,
,,3839.2212,,
,,3839.25395,,
,,3839.26405,,
,,3839.27135,,
,,3839.30855,,
,,3839.323725,,
,,3839.34065,,
,,3839.352875,,
,,3839.38905,,
,,3839.4234,,
,,3839.47335,,
,,3839.5069,,
,,3839.5684,,
,,3839.603225,,
,,3839.630525,,
,,3839.663675,,
,,3839.683025,,
,,3839.724425,,
,,3839.735875,,
,,3839.745975,,
,,3839.758625,,
,,3839.775675,,
,,3839.8022,,
,,3839.817225,,
,,3839.845925,,
,,3839.856875,,
,,3839.866875,,
,,3839.8771,,
,,3839.90585,,
,,3839.925475,,
,,3839.934125,,
,,3839.9506,,
,,3839.958025,,
,,3839.983375,,
,,3839.9932,,
,,3840.010125,,
,,3840.054575,,
,,3840.07755,,
,,3840.092225,,
,,3840.1065,,
,,3840.129925,,
,,3840.144425,,
,,3840.16255,,
,,3840.193825,,
,,3840.2022,,
,,3840.23005,,
,,3840.2647,,
,,3840.2829,,
,,3840.3223,,
,,3840.346625,,
,,3840.3879,,
,,3840.396175,,
,,3840.417725,,
,,3840.43765,,
,,3840.466475,,
,,3840.511525,,
,,3840.5302,,
,,3840.5484,,
,,3840.5888,,
,,3840.603775,,
,,3840.627925,,
,,3840.656625,,
,,3840.681325,,
,,3840.766775,,
,,3840.78925,,
,,3840.818075,,
,,3840.833125,,
,,3840.8562,,
,,3840.89455,,
,,3840.9154,,
,,3840.967975,,
,,3840.98155,,
,,3840.9919,,
,,3841.050025,,
,,3841.071575,,
,,3841.09525,,
,,3841.129275,,
,,3841.13745,,
,,3841.164,,
,,3841.1767,,
,,3841.194825,,
,,3841.2354,,
,,3841.251375,,
,,3841.28025,,
,,3841.30575,,
,,3841.3176,,
,,3841.3487,,
,,3841.362775,,
,,3841.4312,,
,,3841.45105,,
,,3841.49945,,
,,3841.524425,,
,,3841.579375,,
,,3841.607775,,
,,3841.633775,,
,,3841.6669,,
,,3841.6853,,
,,3841.71235,,
,,3841.723425,,
,,3841.736025,,
,,3841.754275,,
,,3841.7701,,
,,3841.79495,,
,,3841.8617,,
,,3841.87725,,
,,3841.915925,,
,,3841.921725,,
,,3841.95735,,
,,3841.975675,,
,,3842.00665,,
,,3842.0431,,
,,3842.060125,,
,,3842.07515,,
,,3842.1,,
,,3842.109275,,
,,3842.1308,,
,,3842.15575,,
,,3842.197525,,
,,3842.20445,,
,,3842.22545,,
,,3842.23305,,
,,3842.2487,,
,,3842.25965,,
,,3842.270625,,
,,3842.2931,,
,,3842.316425,,
,,3842.3406,,
,,3842.360875,,
,,3842.379625,,
,,3842.423175,,
,,3842.431575,,
,,3842.444075,,
,,3842.46455,,
,,3842.481625,,
,,3842.515875,,
,,3842.52895,,
,,3842.551575,,
,,3842.55975,,
,,3842.599425,,
,,3842.6163,,
,,3842.630675,,
,,3842.641275,,
,,3842.6639,,
,,3842.688125,,
,,3842.712775,,
,,3842.73035,,
,,3842.74005,,
,,3842.759775,,
,,3842.7846,,
,,3842.82275,,
,,3842.8296,,
,,3842.841175,,
,,3842.86125,,
,,3842.871225,,
,,3842.884425,,
,,3842.9137,,
,,3842.9499,,
,,3842.95995,,
,,3842.9828,,
,,3843.02245,,
,,3843.0527,,
,,3843.116325,,
,,3843.174775,,
,,3843.217,,
,,3843.231875,,
,,3843.25185,,
,,3843.267575,,
,,3843.30265,,
,,3843.318925,,
,,3843.3335,,
,,3843.348225,,
,,3843.366,,
,,3843.397275,,
,,3843.4043,,
,,3843.480375,,
,,3843.492025,,
,,3843.5263,,
,,3843.533175,,
,,3843.5438,,
,,3843.5552,,
,,3843.565925,,
,,3843.61335,,
,,3843.636625,,
,,3843.64675,,
,,3843.665475,,
,,3843.69815,,
,,3843.706325,,
,,3843.71595,,
,,3843.725075,,
,,3843.738575,,
,,3843.754475,,
,,3843.78885,,
,,3843.7956,,
,,3843.820325,,
,,3843.847975,,
,,3843.85565,,
,,3843.86915,,
,,3843.885025,,
,,3843.903,,
,,3843.91485,,
,,3843.932425,,
,,3843.93865,,
,,3843.94895,,
,,3843.95485,,
,,3843.9674,,
,,3844.002725,,
,,3844.022575,,
,,3844.03225,,
,,3844.07125,,
,,3844.109175,,
,,3844.22165,,
,,3844.29395,,
,,3844.334875,,
,,3844.44395,,
,,3844.524675,,
,,3844.5708,,
,,3844.642775,,
,,3844.7235,,
,,3844.81405,,
,,3844.9662,,
,,3845.005175,,
,,3845.02055,,
,,3845.029175,,
,,3845.1991,,
,,3845.456425,,
,,3845.467,,
,,3845.483025,,
,,3845.501325,,
,,3845.50755,,
,,3845.591525,,
,,3845.63105,,
,,3845.644575,,
,,3845.657625,,
,,3845.66765,,
,,3845.683625,,
,,3845.69415,,
,,3845.71135,,
,,3845.7849,,
,,3845.795175,,
,,3845.814,,
,,3845.918125,,
,,3845.933875,,
,,3845.950325,,
,,3845.96525,,
,,3845.972825,,
,,3846.008375,,
,,3846.044625,,
,,3846.059625,,
,,3846.067725,,
,,3846.081025,,
,,3846.109475,,
,,3846.1238,,
,,3846.129325,,
,,3846.144475,,
,,3846.181325,,
,,3846.199125,,
,,3846.206625,,
,,3846.223875,,
,,3846.2411,,
,,3846.285375,,
,,3846.34775,,
,,3846.37495,,
,,3846.382625,,
,,3846.437375,,
,,3846.44455,,
,,3846.468825,,
,,3846.48535,,
,,3846.50425,,
,,3846.56515,,
,,3846.58115,,
,,3846.58945,,
,,3846.5968,,
,,3846.60445,,
,,3846.6376,,
,,3846.6893,,
,,3846.6959,,
,,3846.70375,,
,,3846.72125,,
,,3846.738125,,
,,3846.755775,,
,,3846.76835,,
,,3846.7782,,
,,3846.8701,,
,,3846.8899,,
,,3846.93335,,
,,3846.97155,,
,,3846.996175,,
,,3847.02725,,
,,3847.036025,,
,,3847.066625,,
,,3847.094225,,
,,3847.1574,,
,,3847.185375,,
,,3847.195275,,
,,3847.214575,,
,,3847.227625,,
,,3847.23665,,
,,3847.27085,,
,,3847.289875,,
,,3847.34615,,
,,3847.395075,,
,,3847.4127,,
,,3847.46975,,
,,3847.546625,,
,,3847.57025,,
,,3847.585125,,
,,3847.605475,,
,,3847.7334,,
,,3847.7614,,
,,3847.778625,,
,,3847.848775,,
,,3847.871175,,
,,3848.0433,,
,,3848.0573,,
,,3848.139975,,
,,3848.174225,,
,,3848.202075,,
,,3848.2197,,
,,3848.231225,,
,,3848.2429,,
,,3848.252575,,
,,3848.291775,,
,,3848.313225,,
,,3848.333075,,
,,3848.34695,,
,,3848.374875,,
,,3848.39225,,
,,3848.402625,,
,,3848.421025,,
,,3848.433925,,
,,3848.452825,,
,,3848.4693,,
,,3848.52005,,
,,3848.5479,,
,,3848.558175,,
,,3848.5656,,
,,3848.5968,,
,,3848.604025,,
,,3848.615325,,
,,3848.6326,,
,,3848.659025,,
,,3848.675575,,
,,3848.689525,,
,,3848.702275,,
,,3848.7416,,
,,3848.748975,,
,,3848.769025,,
,,3848.801775,,
,,3848.843675,,
,,3848.867575,,
,,3848.894525,,
,,3848.921425,,
,,3848.9459,,
,,3848.953975,,
,,3848.96415,,
,,3849.001275,,
,,3849.029125,,
,,3849.078225,,
,,3849.11015,,
,,3849.1213,,
,,3849.1442,,
,,3849.166225,,
,,3849.192875,,
,,3849.251225,,
,,3849.286525,,
,,3849.31485,,
,,3849.3334,,
,,3849.34755,,
,,3849.37235,,
,,3849.40735,,
,,3849.420275,,
,,3849.43845,,
,,3849.4795,,
,,3849.4914,,
,,3849.526475,,
,,3849.53735,,
,,3849.5671,,
,,3849.60535,,
,,3849.63245,,
,,3849.641025,,
,,3849.661325,,
,,3849.6924,,
,,3849.701775,,
,,3849.717375,,
,,3849.73985,,
,,3849.749725,,
,,3849.760925,,
,,3849.769675,,
,,3849.782375,,
,,3849.803975,,
,,3849.820525,,
,,3849.8308,,
,,3849.8571,,
,,3849.866475,,
,,3849.884025,,
,,3849.9002,,
,,3849.914175,,
,,3849.922475,,
,,3849.9308,,
,,3849.941425,,
,,3849.9693,,
,,3849.9951,,
,,3850.028375,,
,,3850.04285,,
,,3850.07895,,
,,3850.1004,,
,,3850.12035,,
,,3850.15355,,
,,3850.185725,,
,,3850.199125,,
,,3850.2173,,
,,3850.24385,,
,,3850.296575,,
,,3850.31225,,
,,3850.432525,,
,,3850.4655,,
,,3850.531975,,
,,3850.5569,,
,,3850.5663,,
,,3850.67605,,
,,3850.6943,,
,,3850.7009,,
,,3850.74595,,
,,3850.758975,,
,,3850.879275,,
,,3850.91245,,
,,3850.9587,,
,,3850.995275,,
,,3851.01185,,
,,3851.03985,,
,,3851.08285,,
,,3851.130225,,
,,3851.1956,,
,,3851.206175,,
,,3851.2506,,
,,3851.306,,
,,3851.322175,,
,,3851.346825,,
,,3851.35705,,
,,3851.3817,,
,,3851.44795,,
,,3851.46335,,
,,3851.579875,,
,,3851.617,,
,,3851.637225,,
,,3851.648925,,
,,3851.6791,,
,,3851.709,,
,,3851.7414,,
,,3851.7758,,
,,3851.815925,,
,,3851.8386,,
,,3851.866375,,
,,3851.8736,,
,,3851.881175,,
,,3851.9318,,
,,3851.956725,,
,,3851.97045,,
,,3851.98105,,
,,3851.99105,,
,,3852.0241,,
,,3852.0644,,
,,3852.116825,,
,,3852.129075,,
,,3852.24135,,
,,3852.249825,,
,,3852.260125,,
,,3852.2717,,
,,3852.2839,,
,,3852.29705,,
,,3852.3072,,
,,3852.332575,,
,,3852.34685,,
,,3852.3758,,
,,3852.391525,,
,,3852.465675,,
,,3852.52155,,
,,3852.555475,,
,,3852.59245,,
,,3852.617625,,
,,3852.6522,,
,,3852.663525,,
,,3852.6804,,
,,3852.6889,,
,,3852.69595,,
,,3852.720675,,
,,3852.7394,,
,,3852.757625,,
,,3852.78235,,
,,3852.800075,,
,,3852.8208,,
,,3852.851975,,
,,3852.86625,,
,,3852.883475,,
,,3852.899075,,
,,3852.93605,,
,,3852.962025,,
,,3853.01125,,
,,3853.0191,,
,,3853.031525,,
,,3853.058575,,
,,3853.14105,,
,,3853.163775,,
,,3853.29805,,
,,3853.43105,,
,,3853.484025,,
,,3853.53415,,
,,3853.575725,,
,,3853.633225,,
,,3853.71415,,
,,3853.74095,,
,,3853.785175,,
,,3853.81855,,
,,3853.8496,,
,,3853.86495,,
,,3853.8833,,
,,3853.891775,,
,,3853.918825,,
,,3853.9422,,
,,3853.97535,,
,,3854.00185,,
,,3854.064425,,
,,3854.096775,,
,,3854.18265,,
,,3854.2639,,
,,3854.325275,,
,,3854.387475,,
,,3854.47875,,
,,3854.55675,,
,,3854.595825,,
,,3854.65455,,
,,3854.71745,,
,,3854.7464,,
,,3854.78915,,
,,3854.8128,,
,,3854.84915,,
,,3854.921175,,
,,3854.967025,,
,,3855.014675,,
,,3855.100525,,
,,3855.172425,,
,,3855.259275,,
,,3855.31805,,
,,3855.52155,,
,,3855.62255,,
,,3856.1857,,
,,3856.348525,,
,,3856.4745,,
,,3856.7906,,
,,3857.0218,,
,,3859.1062,,
,,3859.708475,,
,,3860.817675,,
,,3861.15075,,
,,3861.4477,,
,,3862.02,,
,,3864.5848,,
,,3864.8919,,
,,3865.166825,,
,,3865.30045,,
,,3865.4036,,
,,3865.5277,,
,,3865.586425,,
,,3865.834575,,
,,3866.0558,,
,,3866.349075,,
,,3866.428,,
,,3866.47355,,
,,3866.5294,,
,,3866.652625,,
,,3866.69735,,
,,3866.740225,,
,,3866.793875,,
,,3866.82505,,
,,3866.8608,,
,,3866.9043,,
,,3866.918925,,
,,3866.93275,,
,,3866.945775,,
,,3866.967975,,
,,3867.046325,,
,,3867.05495,,
,,3867.092225,,
,,3867.112725,,
,,3867.172775,,
,,3867.28155,,
,,3867.288675,,
,,3867.30585,,
,,3867.34575,,
,,3867.36445,,
,,3867.390475,,
,,3867.4063,,
,,3867.41565,,
,,3867.43215,,
,,3867.440175,,
,,3867.46195,,
,,3867.470925,,
,,3867.486625,,
,,3867.5018,,
,,3867.54795,,
,,3867.567975,,
,,3867.5975,,
,,3867.64125,,
,,3867.6638,,
,,3867.7052,,
,,3867.7344,,
,,3867.7459,,
,,3867.754625,,
,,3867.775725,,
,,3867.79125,,
,,3867.805425,,
,,3867.82295,,
,,3867.833325,,
,,3867.8685,,
,,3867.8797,,
,,3867.896075,,
,,3867.9085,,
,,3867.91955,,
,,3867.933875,,
,,3867.942325,,
,,3867.9581,,
,,3867.9741,,
,,3867.98375,,
,,3868.01675,,
,,3868.0246,,
,,3868.032125,,
,,3868.062225,,
,,3868.0702,,
,,3868.080975,,
,,3868.093425,,
,,3868.111,,
,,3868.12855,,
,,3868.1408,,
,,3868.15465,,
,,3868.18175,,
,,3868.207525,,
,,3868.21975,,
,,3868.2306,,
,,3868.27225,,
,,3868.28505,,
,,3868.301675,,
,,3868.3701,,
,,3868.40005,,
,,3868.43575,,
,,3868.524325,,
,,3868.54285,,
,,3868.593125,,
,,3868.60235,,
,,3868.616625,,
,,3868.629825,,
,,3868.640025,,
,,3868.655175,,
,,3868.687475,,
,,3868.69995,,
,,3868.7355,,
,,3868.74845,,
,,3868.77565,,
,,3868.795575,,
,,3868.807225,,
,,3868.82945,,
,,3868.857475,,
,,3868.893875,,
,,3868.918025,,
,,3868.928775,,
,,3868.97005,,
,,3869.00595,,
,,3869.036625,,
,,3869.04955,,
,,3869.148275,,
,,3869.1671,,
,,3869.18145,,
,,3869.19255,,
,,3869.207325,,
,,3869.2193,,
,,3869.2525,,
,,3869.296775,,
,,3869.325375,,
,,3869.35255,,
,,3869.3776,,
,,3869.403275,,
,,3869.43435,,
,,3869.458825,,
,,3869.470775,,
