SPK_SPKC02a (inhibited),SPK_SPKC07a (inhibited),SPK_SPKC12a (no effect)
,251.34815,
,251.3614,
,251.3742,
,251.3905,
,251.4109,
,251.42475,
,251.438675,
,251.449575,
,251.4615,
,251.481275,
,251.490975,
,251.5102,
,251.5317,
,251.548375,
,251.5638,
,251.587875,
,251.609175,
,251.618925,
,251.6282,
,251.658975,
,251.673675,
,251.6861,
,251.702125,
,251.712625,
,251.72105,
,251.733125,
,251.747925,
,251.7576,
,251.77075,
,251.78455,
,251.79305,
,251.804,
,251.81545,
,251.83275,
,251.852575,
,251.869675,
,251.8797,
,251.898075,
,251.9114,
,251.9235,
,251.93275,
,251.94665,
,251.96125,
,251.975775,
,251.98895,
,252.002175,
,252.015625,
,252.039775,
,252.049425,
,252.069075,
,252.0783,
,252.089375,
,252.09715,
,252.1135,
,252.122075,
,252.137575,
,252.1505,
,252.1598,
,252.171225,
,252.186525,
,252.2004,
,252.22075,
,252.236275,
,252.247975,
,252.262325,
,252.28665,
,252.308525,
,252.32545,
,252.343725,
,252.356975,
,252.371925,
,252.383875,
,252.397775,
,252.419025,
,252.42965,
,252.448625,
,252.475025,
,252.49125,
,252.51505,
,252.526075,
,252.53955,
,252.559375,
,252.568575,
,252.579725,
,252.60435,
,252.62075,
,252.6339,
,252.6711,
,252.68515,
,252.7038,
,252.725775,
,252.7431,
,252.76695,
,252.78735,
,252.797625,
,252.807075,
,252.824225,
,252.8403,
,252.8583,
,252.8734,
,252.891025,
,252.90265,
,252.919775,
,252.934225,
,252.9459,
,252.959875,
,252.983975,
,253.002225,
,253.017825,
,253.02905,
,253.039575,
,253.052875,
,253.065825,
,253.087675,
,253.108175,
,253.118975,
,253.1377,
,253.157075,
,253.173275,
,253.18795,
,253.19735,
,253.20715,
,253.219575,
,253.232675,
,253.243375,
,253.254775,
,253.27065,
,253.305625,
,253.325175,
,253.342375,
,253.355925,
,253.376125,
,253.3878,
,253.4023,
,253.415075,
,253.429575,
,253.450675,
,253.469075,
,253.486825,
,253.50365,
,253.52155,
,253.533875,
,253.547475,
,253.56205,
,253.5829,
,253.597875,
,253.63145,
,253.655175,
,253.6692,
,253.682875,
,253.697975,
,253.712675,
,253.729225,
,253.74445,
,253.763175,
,253.773725,
,253.788675,
,253.81105,
,253.826075,
,253.83995,
,253.850775,
,253.86635,
,253.88385,
,253.896025,
,253.9147,
,253.9266,
,253.940975,
,253.961075,
,253.975575,
,253.9906,
,254.0075,
,254.019375,
,254.034075,
,254.047175,
,254.061625,
,254.079425,
,254.110625,
,254.124275,
,254.1587,
,254.17455,
,254.188825,
,254.199325,
,254.216975,
,254.2325,
,254.250525,
,254.2721,
,254.29585,
,254.3074,
,254.32105,
,254.33045,
,254.35255,
,254.373225,
,254.393775,
,254.40605,
,254.4248,
,254.4381,
,254.448475,
,254.471175,
,254.4793,
,254.4968,
,254.51425,
,254.526675,
,254.541175,
,254.552125,
,254.567325,
,254.58315,
,254.593775,
,254.607425,
,254.623225,
,254.63625,
,254.6492,
,254.6631,
,254.672675,
,254.683575,
,254.699325,
,254.712425,
,254.7235,
,254.74205,
,254.756825,
,254.76835,
,254.78125,
,254.796725,
,254.809525,
,254.8427,
,254.8639,
,254.874775,
,254.8951,
,254.907975,
,254.922575,
,254.94735,
,254.961975,
,254.9818,
,254.992075,
,255.0093,
,255.022025,
,255.0353,
,255.0547,
,255.065725,
,255.08045,
,255.092675,
,255.11315,
,255.12705,
,255.138825,
,255.1508,
,255.165725,
,255.17605,
,255.1901,
,255.204775,
,255.223875,
,255.236225,
,255.2487,
,255.25975,
,255.270425,
,255.280475,
,255.29295,
,255.309,
,255.317725,
,255.338425,
,255.3606,
,255.373075,
,255.381575,
,255.398575,
,255.42305,
,255.438525,
,255.45525,
,255.47465,
,255.487025,
,255.49555,
,255.518025,
,255.53455,
,255.54885,
,255.5589,
,255.57175,
,255.58575,
,255.604675,
,255.6172,
,255.628675,
,255.63885,
,255.65445,
,255.66725,
,255.679875,
,255.694325,
,255.71325,
,255.727075,
,255.7386,
,255.7472,
,255.758025,
,255.772475,
,255.785975,
,255.79675,
,255.816575,
,255.828575,
,255.84195,
,255.852275,
,255.86665,
,255.8784,
,255.8889,
,255.899725,
,255.91025,
,255.920675,
,255.934625,
,255.9499,
,255.9631,
,255.975275,
,255.996925,
,256.02045,
,256.039575,
,256.047625,
,256.06255,
,256.074,
,256.089175,
,256.101,
,256.119475,
,256.132125,
,256.16415,
,256.175025,
,256.198425,
,256.21225,
,256.22105,
,256.241625,
,256.25315,
,256.26815,
,256.28035,
,256.2912,
,256.302925,
,256.32565,
,256.33935,
,256.3544,
,256.371525,
,256.388225,
,256.406325,
,256.418025,
,256.4377,
,256.448875,
,256.4662,
,256.477875,
,256.50795,
,256.523975,
,256.5358,
,256.545025,
,256.56295,
,256.59015,
,256.610875,
,256.6301,
,256.641325,
,256.652975,
,256.67185,
,256.70155,
,256.71235,
,256.731525,
,256.745075,
,256.7614,
,256.781,
,256.799925,
,256.8106,
,256.81905,
,256.838675,
,256.85325,
,256.869475,
,256.885975,
,256.90215,
,256.917525,
,256.93245,
,256.9448,
,256.95685,
,256.972825,
,256.984225,
,256.998375,
,257.01435,
,257.028825,
,257.0542,
,257.068325,
,257.0853,
,257.1682,
,257.177175,
,257.194375,
,257.21,
,257.228325,
,257.239975,
,257.261125,
,257.278675,
,257.288425,
,257.303775,
,257.318375,
,257.330975,
,257.3529,
,257.36965,
,257.379,
,257.39215,
,257.409075,
,257.42585,
,257.44055,
,257.4545,
,257.473525,
,257.49285,
,257.51725,
,257.53385,
,257.546575,
,257.55755,
,257.573875,
,257.591925,
,257.609925,
,257.62165,
,257.65015,
,257.664675,
,257.67945,
,257.69905,
,257.72055,
,257.73665,
,257.7482,
,257.7617,
,257.778825,
,257.7905,
,257.81635,
,257.8311,
,257.88145,
,257.89595,
,257.914075,
,257.937575,
,257.9532,
,257.9681,
,257.986325,
,258.0017,
,258.015925,
,258.03095,
,258.046625,
,258.06265,
,258.07305,
,258.09085,
,258.1203,
,258.137525,
,258.15875,
,258.175275,
,258.1875,
,258.208225,
,258.228675,
,258.245775,
,258.264475,
,258.279625,
,258.305525,
,258.319325,
,258.338475,
,258.35055,
,258.388025,
,258.40725,
,258.428075,
,258.447725,
,258.466875,
,258.4879,
,258.504975,
,258.52215,
,258.533475,
,258.550175,
,258.565225,
,258.578875,
,258.597275,
,258.6178,
,258.637475,
,258.6484,
,258.67385,
,258.689325,
,258.699525,
,258.7113,
,258.72505,
,258.74045,
,258.754375,
,258.7708,
,258.802425,
,258.8399,
,258.851875,
,258.86895,
,258.88405,
,258.896575,
,258.9236,
,258.942075,
,259.001725,
,259.016925,
,259.050075,
,259.0693,
,259.0812,
,259.10085,
,259.115625,
,259.136325,
,259.157825,
,259.171575,
,259.18905,
,259.21145,
,259.2253,
,259.242875,
,259.26085,
,259.273975,
,259.2864,
,259.314425,
,259.329975,
,259.346125,
,259.36535,
,259.38315,
,259.3923,
,259.4032,
,259.42205,
,259.441975,
,259.454275,
,259.471625,
,259.485975,
,259.5003,
,259.51455,
,259.53375,
,259.55065,
,259.57115,
,259.595025,
,259.6057,
,259.6321,
,259.64735,
,259.675875,
,259.719375,
,259.740525,
,259.77045,
,259.793975,
,259.8356,
,259.850825,
,259.881575,
,259.897025,
,259.919425,
,259.941175,
,259.963375,
,259.974525,
,259.986825,
,260.00555,
,260.0592,
,260.0738,
,260.089325,
,260.10255,
,260.121825,
,260.156175,
,260.190475,
,260.200575,
,260.231175,
,260.268,
,260.28535,
,260.301325,
,260.31785,
,260.3324,
,260.3517,
,260.399125,
,260.42535,
,260.442225,
,260.46255,
,260.48655,
,260.503325,
,260.530925,
,260.555625,
,260.566475,
,260.595175,
,260.613425,
,260.642625,
,260.665525,
,260.677675,
,260.6962,
,260.7123,
,260.724925,
,260.74215,
,260.779425,
,260.79265,
,260.8196,
,260.850975,
,260.881375,
,260.9046,
,260.935575,
,260.958075,
,260.994425,
,261.0257,
,261.05875,
,261.088275,
,261.130325,
,261.170225,
,261.18205,
,261.193925,
,261.2163,
,261.238975,
,261.26635,
,261.36,
,261.38165,
,261.4159,
,261.425675,
,261.4541,
,261.482375,
,261.49505,
,261.564425,
,261.577375,
,261.599325,
,261.618375,
,261.636675,
,261.653775,
,261.666525,
,261.683975,
,261.702425,
,261.715825,
,261.72785,
,261.740175,
,261.7502,
,261.76395,
,261.7765,
,261.791575,
,261.805225,
,261.81795,
,261.834125,
,261.852975,
,261.8965,
,261.913725,
,261.926475,
,261.94985,
,261.967775,
,261.9807,
,261.992175,
,262.001725,
,262.01055,
,262.02335,
,262.04275,
,262.059775,
,262.105425,
,262.12615,
,262.1456,
,262.162225,
,262.1742,
,262.189275,
,262.212525,
,262.22245,
,262.238275,
,262.257225,
,262.277025,
,262.2921,
,262.306525,
,262.32905,
,262.352475,
,262.379625,
,262.395725,
,262.41105,
,262.42985,
,262.448475,
,262.46065,
,262.497725,
,262.513625,
,262.536075,
,262.55365,
,262.57795,
,262.603025,
,262.617725,
,262.63565,
,262.656475,
,262.6703,
,262.6889,
,262.700175,
,262.71905,
,262.73325,
,262.7512,
,262.77,
,262.779325,
,262.80095,
,262.848425,
,262.876425,
,262.907925,
,262.925175,
,262.9581,
,262.97335,
,262.99785,
,263.0413,
,263.0532,
,263.0709,
,263.095525,
,263.111975,
,263.1338,
,263.155875,
,263.174475,
,263.199425,
,263.2456,
,263.266775,
,263.28145,
,263.302775,
,263.3213,
,263.338025,
,263.3745,
,263.387225,
,263.41125,
,263.437725,
,263.452125,
,263.47525,
,263.48965,
,263.517975,
,263.54025,
,263.554675,
,263.58455,
,263.6197,
,263.651175,
,263.6685,
,263.719775,
,263.77185,
,263.782725,
,263.79625,
,263.806525,
,263.832125,
,263.857125,
,263.86975,
,263.888375,
,263.905525,
,263.921775,
,263.951425,
,263.9693,
,264.00085,
,264.03005,
,264.0693,
,264.086375,
,264.1035,
,264.117975,
,264.17235,
,264.1903,
,264.21115,
,264.2304,
,264.252475,
,264.278775,
,264.322475,
,264.33375,
,264.3533,
,264.3938,
,264.40885,
,264.43335,
,264.459575,
,264.55375,
,264.568575,
,264.59495,
,264.6087,
,264.62745,
,264.6432,
,264.65705,
,264.667225,
,264.675075,
,264.69215,
,264.7096,
,264.721525,
,264.73355,
,264.752825,
,264.77665,
,264.787225,
,264.802,
,264.8122,
,264.8324,
,264.846375,
,264.855375,
,264.876275,
,264.88925,
,264.901775,
,264.9195,
,264.928775,
,264.9474,
,264.970625,
,264.9794,
,264.993725,
,265.0051,
,265.016275,
,265.032775,
,265.04755,
,265.061875,
,265.08035,
,265.102725,
,265.120175,
,265.13475,
,265.1535,
,265.17145,
,265.1847,
,265.19615,
,265.21245,
,265.2271,
,265.245175,
,265.257525,
,265.281425,
,265.291325,
,265.3012,
,265.316725,
,265.340475,
,265.351975,
,265.39525,
,265.4059,
,265.42065,
,265.437625,
,265.453825,
,265.466075,
,265.484575,
,265.502175,
,265.518025,
,265.552025,
,265.56785,
,265.5916,
,265.606225,
,265.621225,
,265.6384,
,265.6595,
,265.670375,
,265.68375,
,265.701825,
,265.713075,
,265.737925,
,265.75205,
,265.76625,
,265.7777,
,265.79515,
,265.806725,
,265.824675,
,265.83385,
,265.8462,
,265.87335,
,265.890275,
,265.906525,
,265.917125,
,265.94945,
,265.966575,
,265.980225,
,265.991875,
,266.007575,
,266.02885,
,266.048475,
,266.075225,
,266.113225,
,266.1337,
,266.1466,
,266.172325,
,266.183575,
,266.20725,
,266.21995,
,266.235125,
,266.24575,
,266.267975,
,266.282975,
,266.293475,
,266.3136,
,266.323725,
,266.3401,
,266.360425,
,266.37215,
,266.399825,
,266.460325,
,266.5045,
,266.557725,
,266.59465,
,266.618125,
,266.6336,
,266.659775,
,266.68525,
,266.744575,
,266.758875,
,266.77855,
,266.794675,
,266.8128,
,266.86775,
,266.8923,
,266.909975,
,266.93695,
,266.965525,
,266.98715,
,267.00445,
,267.0171,
,267.031275,
,267.04595,
,267.082,
,267.103625,
,267.124525,
,267.1424,
,267.16765,
,267.189925,
,267.212775,
,267.234275,
,267.260475,
,267.287,
,267.300375,
,267.315325,
,267.325225,
,267.3381,
,267.35855,
,267.36935,
,267.3801,
,267.3964,
,267.4201,
,267.434925,
,267.4499,
,267.50355,
,267.513275,
,267.5304,
,267.549675,
,267.579675,
,267.602175,
,267.616625,
,267.6273,
,267.6447,
,267.66785,
,267.6858,
,267.7063,
,267.717825,
,267.734575,
,267.747775,
,267.766125,
,267.775475,
,267.7893,
,267.81115,
,267.838775,
,267.857925,
,267.866475,
,267.8848,
,267.912275,
,267.923325,
,267.93985,
,267.955,
,267.964275,
,267.977975,
,267.995275,
,268.00675,
,268.03415,
,268.045925,
,268.05935,
,268.07205,
,268.09995,
,268.13825,
,268.151325,
,268.167225,
,268.1827,
,268.2126,
,268.23945,
,268.259375,
,268.283025,
,268.29665,
,268.314525,
,268.330125,
,268.34165,
,268.356,
,268.37195,
,268.396575,
,268.40995,
,268.424125,
,268.436325,
,268.462475,
,268.48095,
,268.49385,
,268.5066,
,268.5239,
,268.56335,
,268.57655,
,268.589075,
,268.6182,
,268.670575,
,268.6839,
,268.7286,
,268.742475,
,268.75515,
,268.7761,
,268.80875,
,268.821975,
,268.8416,
,268.851725,
,268.868975,
,268.88605,
,268.90965,
,268.9214,
,268.95615,
,268.976725,
,269.0009,
,269.0283,
,269.07365,
,269.0967,
,269.1082,
,269.136275,
,269.155375,
,269.169325,
,269.197425,
,269.210875,
,269.223675,
,269.236725,
,269.246825,
,269.26005,
,269.27215,
,269.284325,
,269.2993,
,269.319225,
,269.347725,
,269.3715,
,269.429425,
,269.45065,
,269.4718,
,269.49005,
,269.503825,
,269.522925,
,269.540575,
,269.555425,
,269.56965,
,269.58345,
,269.600425,
,269.614075,
,269.629,
,269.6533,
,269.668325,
,269.6807,
,269.7012,
,269.71335,
,269.73475,
,269.7658,
,269.779475,
,269.79685,
,269.809625,
,269.84765,
,269.862675,
,269.875325,
,269.915725,
,269.945425,
,269.963,
,269.9871,
,270.01275,
,270.040175,
,270.06085,
,270.0764,
,270.1026,
,270.117975,
,270.139875,
,270.172275,
,270.187825,
,270.223075,
,270.25305,
,270.272825,
,270.305025,
,270.34355,
,270.370125,
,270.401975,
,270.411475,
,270.439575,
,270.4566,
,270.491275,
,270.535475,
,270.551825,
,270.593625,
,270.62635,
,270.65085,
,270.66895,
,270.728925,
,270.75255,
,270.76985,
,270.796075,
,270.8115,
,270.849675,
,270.898725,
,270.91315,
,270.9362,
,270.95275,
,270.973125,
,270.989575,
,271.00975,
,271.0318,
,271.046025,
,271.061175,
,271.078525,
,271.09345,
,271.1189,
,271.128125,
,271.145725,
,271.16595,
,271.2194,
,271.2509,
,271.26365,
,271.28235,
,271.305675,
,271.3204,
,271.337875,
,271.353725,
,271.381325,
,271.4153,
,271.4287,
,271.4605,
,271.4785,
,271.581525,
,271.58945,
,271.60035,
,271.614025,
,271.6295,
,271.64935,
,271.703275,
,271.721675,
,271.743275,
,271.770475,
,271.78615,
,271.809675,
,271.82375,
,271.848375,
,271.87845,
,271.89465,
,271.914025,
,271.93695,
,272.00905,
,272.0242,
,272.043975,
,272.0578,
,272.070175,
,272.10895,
,272.1322,
,272.145825,
,272.1759,
,272.1905,
,272.228175,
,272.2456,
,272.2571,
,272.27915,
,272.2945,
,272.315475,
,272.3346,
,272.347025,
,272.3576,
,272.371275,
,272.385675,
,272.39885,
,272.419425,
,272.4351,
,272.450025,
,272.460625,
,272.472775,
,272.5008,
,272.514,
,272.529775,
,272.54615,
,272.570525,
,272.61385,
,272.6505,
,272.66635,
,272.68775,
,272.71445,
,272.727375,
,272.73795,
,272.758675,
,272.778575,
,272.789025,
,272.801475,
,272.816675,
,272.85485,
,272.86935,
,272.905575,
,272.92545,
,272.9428,
,273.00165,
,273.0142,
,273.027775,
,273.047875,
,273.06275,
,273.076475,
,273.091475,
,273.105675,
,273.121875,
,273.139425,
,273.1635,
,273.186075,
,273.20245,
,273.215025,
,273.2375,
,273.253825,
,273.266225,
,273.29115,
,273.30705,
,273.316825,
,273.341325,
,273.354475,
,273.400625,
,273.411625,
,273.427725,
,273.44025,
,273.4514,
,273.470325,
,273.484525,
,273.518225,
,273.529425,
,273.540025,
,273.5636,
,273.58715,
,273.5965,
,273.61255,
,273.6511,
,273.6673,
,273.68215,
,273.70165,
,273.718775,
,273.733825,
,273.7507,
,273.761725,
,273.778275,
,273.790225,
,273.813225,
,273.8359,
,273.856075,
,273.8692,
,273.88565,
,273.896975,
,273.912875,
,273.92785,
,273.94125,
,273.954425,
,273.99995,
,274.0385,
,274.05125,
,274.0726,
,274.084025,
,274.1065,
,274.18865,
,274.2074,
,274.2249,
,274.24115,
,274.257925,
,274.27255,
,274.28455,
,274.299975,
,274.315275,
,274.338025,
,274.3598,
,274.385925,
,274.4073,
,274.427325,
,274.4584,
,274.493075,
,274.515125,
,274.55145,
,274.5845,
,274.614625,
,274.63235,
,274.650125,
,274.664675,
,274.7403,
,274.7949,
,274.8151,
,274.832125,
,274.889725,
,274.917825,
,274.94385,
,274.965,
,274.98925,
,275.008975,
,275.023625,
,275.04095,
,275.069525,
,275.085925,
,275.102725,
,275.1351,
,275.14965,
,275.171925,
,275.187625,
,275.206575,
,275.221275,
,275.229825,
,275.24415,
,275.256375,
,275.27155,
,275.28355,
,275.297075,
,275.309875,
,275.323575,
,275.3556,
,275.369725,
,275.39825,
,275.411025,
,275.421625,
,275.44405,
,275.464075,
,275.517475,
,275.5381,
,275.56105,
,275.576825,
,275.64385,
,275.66535,
,275.684275,
,275.699125,
,275.713225,
,275.731,
,275.74365,
,275.77335,
,275.794475,
,275.8228,
,275.8415,
,275.863325,
,275.882625,
,275.92405,
,275.95075,
,275.9926,
,276.010175,
,276.044075,
,276.0726,
,276.08835,
,276.111025,
,276.123525,
,276.1418,
,276.155025,
,276.175825,
,276.19205,
,276.2116,
,276.240425,
,276.257725,
,276.28215,
,276.3002,
,276.315875,
,276.329675,
,276.346075,
,276.369925,
,276.40435,
,276.4148,
,276.426825,
,276.444475,
,276.464725,
,276.4814,
,276.5025,
,276.5188,
,276.530975,
,276.544025,
,276.564375,
,276.57865,
,276.594725,
,276.625625,
,276.6671,
,276.681375,
,276.697475,
,276.72945,
,276.751675,
,276.8082,
,276.883575,
,276.914825,
,276.942975,
,276.9607,
,276.973625,
,276.992975,
,277.014225,
,277.044375,
,277.063575,
,277.1037,
,277.129575,
,277.145,
,277.1621,
,277.18105,
,277.1999,
,277.214825,
,277.2345,
,277.253825,
,277.26695,
,277.294575,
,277.3289,
,277.3915,
,277.41255,
,277.4332,
,277.4499,
,277.46605,
,277.492075,
,277.51985,
,277.5351,
,277.56025,
,277.592525,
,277.599575,
,277.6299,
,277.660125,
,277.7657,
,277.79185,
,277.8148,
,277.835575,
,277.859575,
,277.87905,
,277.921575,
,277.946325,
,277.974325,
,278.04185,
,278.0861,
,278.1133,
,278.141725,
,278.17485,
,278.1862,
,278.198975,
,278.22255,
,278.2414,
,278.2756,
,278.2873,
,278.3097,
,278.328575,
,278.355075,
,278.4335,
,278.4542,
,278.4677,
,278.48315,
,278.493925,
,278.5107,
,278.530675,
,278.57175,
,278.585475,
,278.611475,
,278.623875,
,278.642725,
,278.65755,
,278.67125,
,278.69375,
,278.73335,
,278.779575,
,278.799075,
,278.813175,
,278.82815,
,278.8567,
,278.867575,
,278.887825,
,278.909675,
,278.925625,
,278.9407,
,278.9532,
,278.97145,
,278.988775,
,279.00635,
,279.04625,
,279.07175,
,279.111,
,279.1359,
,279.152575,
,279.168575,
,279.20225,
,279.21855,
,279.2679,
,279.28885,
,279.30135,
,279.327825,
,279.3579,
,279.369325,
,279.3827,
,279.3949,
,279.410225,
,279.425325,
,279.44045,
,279.461775,
,279.483075,
,279.50095,
,279.529125,
,279.548225,
,279.567025,
,279.583875,
,279.5942,
,279.611075,
,279.628075,
,279.63935,
,279.65145,
,279.682675,
,279.697875,
,279.7247,
,279.775575,
,279.787825,
,279.826425,
,279.842375,
,279.8638,
,279.89645,
,279.917,
,279.940175,
,279.9564,
,279.971925,
,279.992925,
,280.0035,
,280.03535,
,280.05345,
,280.07235,
,280.081725,
,280.0994,
,280.1096,
,280.1252,
,280.13985,
,280.1619,
,280.182625,
,280.211775,
,280.224075,
,280.25315,
,280.294575,
,280.308975,
,280.3224,
,280.34215,
,280.35675,
,280.370975,
,280.383825,
,280.407875,
,280.42185,
,280.44225,
,280.45365,
,280.464825,
,280.483075,
,280.5102,
,280.5247,
,280.5408,
,280.579925,
,280.601175,
,280.6166,
,280.633175,
,280.6775,
,280.688325,
,280.706575,
,280.72155,
,280.763325,
,280.774725,
,280.805875,
,280.8277,
,280.862425,
,280.888675,
,280.900275,
,280.931625,
,280.951325,
,280.9674,
,280.97785,
,280.992175,
,281.0255,
,281.05965,
,281.081775,
,281.096,
,281.113475,
,281.1275,
,281.1426,
,281.16445,
,281.179675,
,281.2079,
,281.22665,
,281.23675,
,281.256625,
,281.284275,
,281.3158,
,281.37445,
,281.388375,
,281.4091,
,281.445525,
,281.4644,
,281.4932,
,281.5155,
,281.560925,
,281.58325,
,281.594825,
,281.618275,
,281.64135,
,281.655575,
,281.672475,
,281.690775,
,281.7082,
,281.73145,
,281.7579,
,281.7705,
,281.782925,
,281.798325,
,281.8138,
,281.82845,
,281.84285,
,281.853825,
,281.887375,
,281.90185,
,281.9164,
,281.936575,
,281.95105,
,281.964725,
,281.978925,
,281.99885,
,282.04035,
,282.053675,
,282.0707,
,282.081975,
,282.128475,
,282.148325,
,282.16615,
,282.18635,
,282.20805,
,282.221225,
,282.241275,
,282.28415,
,282.3101,
,282.3462,
,282.36265,
,282.38255,
,282.4075,
,282.43145,
,282.452325,
,282.469,
,282.49955,
,282.526225,
,282.57465,
,282.586425,
,282.61365,
,282.627725,
,282.6557,
,282.6981,
,282.7178,
,282.7347,
,282.79645,
,282.8125,
,282.848475,
,282.919075,
,282.9392,
,282.95135,
,282.970125,
,283.032375,
,283.04505,
,283.06025,
,283.077675,
,283.094775,
,283.1135,
,283.127975,
,283.143675,
,283.160675,
,283.174275,
,283.18745,
,283.198575,
,283.216175,
,283.243225,
,283.253925,
,283.2675,
,283.2817,
,283.313825,
,283.331625,
,283.3645,
,283.383175,
,283.395325,
,283.411425,
,283.44145,
,283.457825,
,283.474525,
,283.487925,
,283.5032,
,283.5489,
,283.5644,
,283.577,
,283.6109,
,283.624125,
,283.6459,
,283.683925,
,283.7307,
,283.7662,
,283.78455,
,283.804975,
,283.85225,
,283.863125,
,283.877975,
,283.890675,
,283.9238,
,283.946175,
,283.964275,
,283.979975,
,283.992475,
,284.016175,
,284.055225,
,284.067375,
,284.09165,
,284.1508,
,284.18145,
,284.22125,
,284.242525,
,284.260225,
,284.294,
,284.316325,
,284.329925,
,284.35835,
,284.37955,
,284.414525,
,284.428775,
,284.463475,
,284.517275,
,284.553825,
,284.569025,
,284.5973,
,284.63175,
,284.647625,
,284.667575,
,284.6946,
,284.7061,
,284.718425,
,284.737575,
,284.780525,
,284.851975,
,284.8699,
,284.89045,
,284.90305,
,284.9134,
,284.930125,
,284.9614,
,284.98245,
,285.02365,
,285.0468,
,285.0644,
,285.0795,
,285.09615,
,285.1137,
,285.132875,
,285.1725,
,285.2027,
,285.213275,
,285.236275,
,285.257525,
,285.27855,
,285.298625,
,285.34125,
,285.35755,
,285.38255,
,285.42635,
,285.460975,
,285.475925,
,285.4905,
,285.531625,
,285.559575,
,285.58955,
,285.620575,
,285.65485,
,285.670675,
,285.702725,
,285.723075,
,285.778675,
,285.812875,
,285.83285,
,285.871625,
,285.882775,
,285.897425,
,285.91705,
,285.9386,
,285.949125,
,285.961875,
,285.975175,
,285.995975,
,286.01455,
,286.02665,
,286.040975,
,286.0532,
,286.06275,
,286.08705,
,286.1006,
,286.119875,
,286.1464,
,286.1652,
,286.184025,
,286.194,
,286.212775,
,286.22645,
,286.2434,
,286.259425,
,286.300125,
,286.32315,
,286.37955,
,286.39165,
,286.405475,
,286.428275,
,286.451275,
,286.483125,
,286.51245,
,286.537825,
,286.548875,
,286.57135,
,286.588425,
,286.605725,
,286.654875,
,286.67995,
,286.697475,
,286.71385,
,286.7295,
,286.7429,
,286.768225,
,286.78495,
,286.8008,
,286.8304,
,286.843325,
,286.856575,
,286.873875,
,286.8836,
,286.935975,
,286.95795,
,287.000775,
,287.016725,
,287.031,
,287.057325,
,287.11705,
,287.132175,
,287.158025,
,287.20605,
,287.226025,
,287.249225,
,287.2762,
,287.330475,
,287.35755,
,287.38925,
,287.426325,
,287.443,
,287.46415,
,287.489375,
,287.5261,
,287.540775,
,287.558025,
,287.576,
,287.60265,
,287.63185,
,287.6481,
,287.667275,
,287.680825,
,287.72335,
,287.739125,
,287.769425,
,287.79145,
,287.8135,
,287.839775,
,287.867825,
,287.97415,
,287.9897,
,288.0015,
,288.014425,
,288.027775,
,288.0445,
,288.059925,
,288.07505,
,288.0903,
,288.1027,
,288.121675,
,288.13215,
,288.1541,
,288.191075,
,288.20505,
,288.231725,
,288.2469,
,288.27795,
,288.296975,
,288.3509,
,288.375475,
,288.3959,
,288.437675,
,288.45015,
,288.469625,
,288.49855,
,288.5339,
,288.54775,
,288.69755,
,288.731775,
,288.751075,
,288.774,
,288.827025,
,288.8472,
,288.87935,
,288.9013,
,288.91565,
,288.9288,
,288.953125,
,288.9677,
,288.994425,
,289.025025,
,289.04025,
,289.0607,
,289.073125,
,289.089175,
,289.116125,
,289.127775,
,289.174,
,289.187825,
,289.217925,
,289.2743,
,289.287225,
,289.305775,
,289.33535,
,289.346125,
,289.3767,
,289.39795,
,289.416075,
,289.443025,
,289.482725,
,289.496575,
,289.526525,
,289.54635,
,289.5663,
,289.581325,
,289.6025,
,289.628625,
,289.64255,
,289.6603,
,289.71335,
,289.733925,
,289.750825,
,289.766425,
,289.785375,
,289.81695,
,289.832575,
,289.8595,
,289.88515,
,289.8966,
,289.92645,
,289.951625,
,289.977275,
,290.00695,
,290.0455,
,290.078325,
,290.12005,
,290.14335,
,290.157,
,290.167825,
,290.19275,
,290.207075,
,290.23625,
,290.255125,
,290.27845,
,290.288375,
,290.3107,
,290.331325,
,290.3543,
,290.367,
,290.391225,
,290.40855,
,290.436325,
,290.463275,
,290.484175,
,290.50115,
,290.524525,
,290.546225,
,290.562775,
,290.575425,
,290.593625,
,290.622675,
,290.640275,
,290.685275,
,290.71705,
,290.727775,
,290.754525,
,290.76705,
,290.80765,
,290.82625,
,290.855875,
,290.867775,
,290.8843,
,290.90795,
,290.935525,
,290.966325,
,290.98665,
,290.998475,
,291.08525,
,291.097075,
,291.10775,
,291.1415,
,291.1584,
,291.175975,
,291.19935,
,291.210325,
,291.2235,
,291.2417,
,291.271675,
,291.2883,
,291.305175,
,291.32195,
,291.339525,
,291.350575,
,291.360825,
,291.37315,
,291.445875,
,291.458125,
,291.487475,
,291.512825,
,291.531325,
,291.553525,
,291.583375,
,291.60605,
,291.6235,
,291.645775,
,291.662525,
,291.69635,
,291.707775,
,291.723675,
,291.74115,
,291.756775,
,291.775775,
,291.8008,
,291.82195,
,291.8492,
,291.862325,
,291.87635,
,291.895225,
,291.917025,
,291.935325,
,291.950025,
,291.966125,
,291.97895,
,291.999875,
,292.012275,
,292.042425,
,292.0618,
,292.07745,
,292.087025,
,292.096425,
,292.10975,
,292.122775,
,292.13915,
,292.1556,
,292.17595,
,292.1902,
,292.208825,
,292.2223,
,292.2338,
,292.248875,
,292.262625,
,292.274975,
,292.28545,
,292.299125,
,292.316475,
,292.3298,
,292.344525,
,292.35805,
,292.37025,
,292.387875,
,292.404325,
,292.422625,
,292.449125,
,292.46385,
,292.48555,
