SPK_SPKC02a (excited),SPK_SPKC04a (inhibited),SPK_SPKC08a (inhibited),SPK_SPKC16a (short inhibition)
,147.064325,,114.2997
,147.100225,,114.30445
,147.12075,,114.312975
,147.13835,,114.32765
,147.14765,,114.336625
,147.15925,,114.35275
,147.172575,,114.390225
,147.191975,,114.409525
,147.225375,,114.43135
,147.24805,,114.460325
,147.2662,,114.491975
,147.280425,,114.515775
,147.30295,,114.5628
,147.321075,,114.589975
,147.3479,,114.625425
,147.37545,,114.66215
,147.4025,,114.676075
,147.41815,,114.686275
,147.44375,,114.70185
,147.4729,,114.721675
,147.494525,,114.73835
,147.5051,,114.761625
,147.51535,,114.78075
,147.524525,,114.796325
,147.5383,,114.813225
,147.552125,,114.845375
,147.584875,,114.858475
,147.604675,,114.88545
,147.62775,,114.90765
,147.64635,,114.9439
,147.670025,,114.962425
,147.6918,,114.98885
,147.71805,,115.041625
,147.73915,,115.0614
,147.762025,,115.07875
,147.790925,,115.1
,147.8157,,115.1081
,147.84695,,115.118875
,147.8671,,115.13225
,147.889275,,115.1552
,147.929825,,115.171125
,147.9518,,115.1859
,147.976625,,115.208025
,147.993775,,115.2266
,148.01485,,115.242075
,148.033975,,115.26885
,148.0511,,115.277175
,148.06935,,115.295625
,148.09285,,115.31815
,148.111225,,115.33085
,148.136775,,115.3613
,148.160625,,115.396425
,148.188225,,115.4325
,148.208225,,115.472725
,148.23,,115.54835
,148.260875,,115.57135
,148.286125,,115.58845
,148.31695,,115.620675
,148.3517,,115.632875
,148.386325,,115.643675
,148.412075,,115.65535
,148.430675,,115.66075
,148.460725,,115.665475
,148.49065,,115.6692
,148.5075,,115.679325
,148.522625,,115.686375
,148.543975,,115.697875
,148.564675,,115.7067
,148.58165,,115.711625
,148.5975,,115.7217
,148.618825,,115.738075
,148.631475,,115.771125
,148.6575,,115.79495
,148.676925,,115.8077
,148.69785,,115.815525
,148.72605,,115.8516
,148.75285,,115.878025
,148.778375,,115.9143
,148.8077,,115.943525
,148.844725,,115.966125
,148.85915,,115.977275
,148.876,,116.005225
,148.8955,,116.024175
,148.920225,,116.0525
,148.943125,,116.095975
,148.968225,,116.1662
,148.986525,,116.188275
,149.00655,,116.251175
,149.035825,,116.274825
,149.0654,,116.303875
,149.10785,,116.3163
,149.129975,,116.3258
,149.14655,,116.33495
,149.161325,,116.338625
,149.1816,,116.345225
,149.200725,,116.34895
,149.21395,,116.35395
,149.231625,,116.357475
,149.2445,,116.36085
,149.2588,,116.367225
,149.2745,,116.37145
,149.293125,,116.38105
,149.311175,,116.3913
,149.333125,,116.402125
,149.352,,116.41075
,149.384225,,116.42155
,149.419775,,116.437175
,149.44095,,116.4619
,149.46175,,116.48025
,149.480475,,116.497175
,149.4926,,116.534275
,149.505325,,116.6133
,149.518525,,116.630625
,149.527625,,116.676
,149.53365,,116.70165
,149.542825,,116.739425
,149.54905,,116.74455
,149.5587,,116.75265
,149.56945,,116.757175
,149.5794,,116.762025
,149.592225,,116.765425
,149.606375,,116.769525
,149.6186,,116.77865
,149.642375,,116.78765
,149.6656,,116.792325
,149.68765,,116.80015
,149.716625,,116.808475
,149.734125,,116.825125
,149.7651,,116.838125
,149.7981,,116.86805
,149.823775,,116.89375
,149.8335,,116.9226
,149.8411,,116.936225
,149.8468,,116.95035
,149.8526,,116.97915
,149.858925,,117.0001
,149.866075,,117.013775
,149.877725,,117.021725
,149.88685,,117.0302
,149.901775,,117.039425
,149.9116,,117.0419
,149.9286,,117.045
,149.94865,,117.047275
,149.9614,,117.04975
,149.9828,,117.058675
,149.9919,,117.0625
,150.0128,,117.078975
,150.040725,,117.113375
,150.05475,,117.179675
,150.0677,,117.216675
,150.0775,,117.273875
,150.08695,,117.29725
,150.096725,,117.34275
,150.1049,,117.355875
,150.12105,,117.395575
,150.140425,,117.4265
,150.15215,,117.4367
,150.168475,,117.4448
,150.19195,,117.455
,150.206,,117.458525
,150.22815,,117.47015
,150.25175,,117.480425
,150.272025,,117.48965
,150.292725,,117.49435
,150.317675,,117.498825
,150.3384,,117.50445
,150.353625,,117.5088
,150.3694,,117.514325
,150.386775,,117.521
,150.400125,,117.52505
,150.4194,,117.53515
,150.438725,,117.548375
,150.458625,,117.557975
,150.47625,,117.5773
,150.49095,,117.595
,150.50935,,117.629175
,150.531275,,117.64895
,150.552875,,117.662775
,150.5771,,117.698425
,150.59375,,117.726875
,150.616725,,117.748175
,150.632925,,117.76485
,150.65575,,117.790225
,150.6771,,117.81575
,150.694925,,117.834575
,150.713325,,117.859275
,150.72795,,117.9022
,150.743825,,117.92795
,150.7635,,117.9749
,150.80075,,117.998725
,150.82115,,118.010125
,150.843075,,118.0155
,150.8624,,118.022075
,150.879325,,118.026775
,150.900925,,118.031175
,150.9117,,118.0365
,150.931375,,118.041725
,150.9503,,118.046025
,150.9632,,118.0545
,150.983675,,118.062525
,151.00455,,118.071225
,151.0301,,118.08125
,151.051125,,118.108525
,151.09415,,118.13375
,151.116925,,118.15855
,151.1404,,118.200675
,151.162825,,118.21755
,151.192775,,118.224175
,151.212375,,118.23415
,151.23325,,118.239625
,151.2563,,118.247075
,151.2867,,118.253525
,151.311275,,118.2613
,151.33945,,118.267725
,151.37555,,118.2764
,151.3942,,118.28715
,151.408075,,118.328675
,151.4257,,118.3411
,151.43925,,118.3742
,151.457,,118.420525
,151.47655,,118.446425
,151.49875,,118.458225
,151.521575,,118.479975
,151.5417,,118.499175
,151.56805,,118.5155
,151.5847,,118.521825
,151.618075,,118.5302
,151.6438,,118.53685
,151.668175,,118.547225
,151.6939,,118.554
,151.708775,,118.5654
,151.723075,,118.579775
,151.740425,,118.598525
,151.75115,,118.625875
,151.761025,,118.6653
,151.7711,,118.7162
,151.785025,,118.751075
,151.7995,,118.814025
,151.818625,,118.847
,151.843775,,118.8536
,151.8608,,118.8569
,151.878725,,118.860775
,151.906975,,118.8655
,151.93555,,118.868825
,151.957275,,118.8722
,151.988975,,118.8803
,152.0093,,118.88355
,152.03185,,118.888175
,152.045975,,118.89265
,152.067425,,118.898825
,152.08515,,118.902175
,152.116775,,118.91075
,152.14105,,118.917125
,152.1686,,118.935475
,152.193475,,118.985375
,152.2156,,118.99965
,152.24245,,119.0182
,152.27325,,119.027275
,152.2893,,119.034025
,152.31405,,119.046225
,152.35185,,119.052925
,152.376825,,119.05905
,152.394,,119.0718
,152.40365,,119.08465
,152.4203,,119.093775
,152.439725,,119.103125
,152.4617,,119.14375
,152.4854,,119.1847
,152.513125,,119.232825
,152.540375,,119.26955
,152.562825,,119.31645
,152.579225,,119.331525
,152.610175,,119.3419
,152.628325,,119.3459
,152.650025,,119.349275
,152.6741,,119.351825
,152.6999,,119.358375
,152.724025,,119.3606
,152.756125,,119.36505
,152.782975,,119.3691
,152.813325,,119.38115
,152.82765,,119.3899
,152.846075,,119.411525
,152.8566,,119.423375
,152.87525,,119.4402
,152.884875,,119.4486
,152.896425,,119.495975
,152.906175,,119.55505
,152.92395,,119.58865
,152.9365,,119.59385
,152.962,,119.605575
,152.9779,,119.61605
,152.99805,,119.627725
,153.0144,,119.632425
,153.037625,,119.656375
,153.058275,,119.683025
,153.08345,,119.6903
,153.1031,,119.72255
,153.127125,,119.75855
,153.14615,,119.79875
,153.165925,,119.8237
,153.189325,,119.855425
,153.219175,,119.895425
,153.2482,,119.946525
,153.27105,,120.00265
,153.29095,,120.037275
,153.3069,,120.1319
,153.324125,,120.1419
,153.3352,,120.171975
,153.35025,,120.20945
,153.365475,,120.237875
,153.39455,,120.26425
,153.414275,,120.275575
,153.43485,,120.288925
,153.46165,,120.296825
,153.476475,,120.3058
,153.503275,,120.322175
,153.534975,,120.335525
,153.562925,,120.348375
,153.588175,,120.36485
,153.611525,,120.380475
,153.64865,,120.3871
,153.665775,,120.399625
,153.678475,,120.41705
,153.6928,,120.42785
,153.7113,,120.4462
,153.7197,,120.472775
,153.731525,,120.500525
,153.7436,,120.524125
,153.758925,,120.570275
,153.7763,,120.58635
,153.79465,,120.612
,153.813875,,120.65555
,153.83305,,120.689525
,153.8487,,120.715
,153.87025,,120.723575
,153.8868,,120.735425
,153.907725,,120.7501
,153.93595,,120.763025
,153.9611,,120.7835
,153.994825,,120.797675
,154.016425,,120.8058
,154.057525,,120.815125
,154.069675,,120.83545
,154.080325,,120.84585
,154.09315,,120.85845
,154.09865,,120.86895
,154.10835,,120.8801
,154.1182,,120.888825
,154.127725,,120.9011
,154.138775,,120.923525
,154.150775,,120.933575
,154.176225,,120.942725
,154.199225,,120.9704
,154.213625,,120.986575
,154.230775,,121.01525
,154.2463,,121.029125
,154.26975,,121.0464
,154.285325,,121.062025
,154.309725,,121.06785
,154.333425,,121.087375
,154.356775,,121.1162
,154.38465,,121.128125
,154.4056,,121.14575
,154.42905,,121.169175
,154.4401,,121.2115
,154.44735,,121.265825
,154.45315,,121.277375
,154.462125,,121.286075
,154.466675,,121.298575
,154.4728,,121.335175
,154.48365,,121.40165
,154.49445,,121.43135
,154.51175,,121.436975
,154.5286,,121.44275
,154.5462,,121.45295
,154.5698,,121.4599
,154.59245,,121.46765
,154.61245,,121.47405
,154.630025,,121.4779
,154.653275,,121.49405
,154.6786,,121.49955
,154.713525,,121.5078
,154.7435,,121.51815
,154.75835,,121.5317
,154.7696,,121.54425
,154.780425,,121.56225
,154.790775,,121.589
,154.80535,,121.602
,154.81935,,121.6139
,154.831325,,121.6364
,154.840425,,121.6715
,154.852625,,121.713625
,154.8648,,121.7726
,154.8793,,121.798625
,154.89775,,121.843375
,154.9105,,121.857
,154.9286,,121.895775
,154.944375,,121.919875
,154.969975,,121.929025
,154.98735,,121.939725
,155.010675,,121.9689
,155.0326,,121.9864
,155.0572,,122.057225
,155.08185,,122.06945
,155.11365,,122.0821
,155.14175,,122.0909
,155.158125,,122.111075
,155.183625,,122.122175
,155.200525,,122.134475
,155.209775,,122.148025
,155.2273,,122.153525
,155.244925,,122.159475
,155.2645,,122.167275
,155.277925,,122.1751
,155.288975,,122.17995
,155.3021,,122.184425
,155.316775,,122.19225
,155.3288,,122.19675
,155.34905,,122.2002
,155.36565,,122.207375
,155.378125,,122.210625
,155.402175,,122.215375
,155.42005,,122.222275
,155.4378,,122.229375
,155.458525,,122.248025
,155.477625,,122.2654
,155.495175,,122.28995
,155.513925,,122.3117
,155.530925,,122.342
,155.54975,,122.374075
,155.5695,,122.418775
,155.58805,,122.43815
,155.60895,,122.470775
,155.62795,,122.502725
,155.6457,,122.564575
,155.6675,,122.588
,155.69045,,122.60715
,155.70565,,122.631125
,155.7241,,122.637375
,155.7554,,122.64365
,155.782175,,122.648475
,155.800375,,122.658875
,155.82295,,122.667225
,155.844025,,122.67695
,155.861825,,122.6829
,155.878075,,122.6931
,155.901575,,122.699875
,155.930225,,122.70485
,155.9461,,122.710775
,155.961775,,122.720325
,155.98485,,122.7285
,156.005825,,122.73565
,156.02955,,122.77595
,156.053525,,122.81805
,156.07615,,122.86935
,156.108725,,122.91035
,156.133975,,122.9662
,156.1603,,122.97945
,156.18885,,122.98955
,156.209675,,122.999875
,156.2251,,123.009125
,156.2483,,123.016875
,156.2678,,123.02385
,156.290875,,123.03815
,156.307575,,123.047625
,156.33175,,123.05655
,156.355525,,123.068925
,156.370125,,123.090075
,156.394625,,123.1073
,156.415975,,123.14615
,156.429025,,123.1835
,156.44805,,123.2232
,156.4631,,123.23405
,156.482,,123.25225
,156.5055,,123.279975
,156.5227,,123.293775
,156.542475,,123.31325
,156.56275,,123.323625
,156.58855,,123.335575
,156.605475,,123.378075
,156.620825,,123.389725
,156.64415,,123.400525
,156.6757,,123.408775
,156.69985,,123.437675
,156.728725,,123.460375
,156.758725,,123.503075
,156.791925,,123.635075
,156.81915,,123.64465
,156.8448,,123.65275
,156.86765,,123.658875
,156.883075,,123.67635
,156.90945,,123.709725
,156.92645,,123.732625
,156.938525,,123.74095
,156.963375,,123.7644
,156.97875,,123.777875
,156.99645,,123.787825
,157.016325,,123.807725
,157.028825,,123.845925
,157.0507,,123.9045
,157.07345,,123.940375
,157.0853,,123.9889
,157.109275,,123.997
,157.138925,,124.01125
,157.165575,,124.057025
,157.191325,,124.070075
,157.209675,,124.08705
,157.2494,,124.102075
,157.26905,,124.117875
,157.29315,,124.127875
,157.3043,,124.144525
,157.320125,,124.15445
,157.333825,,124.17465
,157.34825,,124.1979
,157.362175,,124.21425
,157.381975,,124.243225
,157.4058,,124.2843
,157.425275,,124.3406
,157.442625,,124.40125
,157.454675,,124.439625
,157.4685,,124.498925
,157.490175,,124.51385
,157.514325,,124.53265
,157.529125,,124.55555
,157.552225,,124.5609
,157.578175,,124.565
,157.593,,124.57085
,157.61355,,124.581975
,157.6323,,124.5908
,157.6558,,124.60495
,157.68905,,124.619225
,157.72175,,124.63435
,157.743725,,124.670325
,157.774925,,124.6846
,157.7966,,124.7198
,157.8132,,124.765275
,157.8331,,124.8158
,157.855475,,124.8466
,157.871425,,124.9156
,157.893025,,124.934525
,157.909475,,124.942875
,157.92805,,124.954775
,157.94695,,124.964325
,157.961625,,124.973025
,157.98365,,124.981625
,158.01125,,124.99055
,158.041525,,124.996525
,158.069625,,125.005725
,158.08575,,125.0196
,158.107625,,125.036625
,158.124725,,125.068575
,158.148675,,125.121275
,158.168275,,125.187925
,158.190125,,125.229825
,158.2054,,125.288775
,158.217475,,125.2941
,158.231075,,125.3104
,158.245925,,125.321575
,158.2654,,125.33315
,158.2822,,125.336875
,158.307575,,125.347
,158.330825,,125.3593
,158.34905,,125.3713
,158.36295,,125.3793
,158.3858,,125.38755
,158.408275,,125.401425
,158.435325,,125.431075
,158.45625,,125.470025
,158.4844,,125.50475
,158.5075,,125.550375
,158.532475,,125.56145
,158.56455,,125.567875
,158.59165,,125.573725
,158.620975,,125.579325
,158.650925,,125.59515
,158.679525,,125.604575
,158.70325,,125.607875
,158.7246,,125.6122
,158.7391,,125.619625
,158.7626,,125.6233
,158.7836,,125.6269
,158.801575,,125.63125
,158.8184,,125.634575
,158.83835,,125.63785
,158.86345,,125.6407
,158.87765,,125.6437
,158.8975,,125.64825
,158.922725,,125.65095
,158.94785,,125.653575
,158.966025,,125.657225
,158.9851,,125.66025
,159.009425,,125.662875
,159.0217,,125.6654
,159.048375,,125.6685
,159.066375,,125.67155
,159.08525,,125.674475
,159.106625,,125.67755
,159.130675,,125.682775
,159.156625,,125.685675
,159.1824,,125.691525
,159.2252,,125.750375
,159.249075,,125.769025
,159.281275,,125.802575
,159.29895,,125.903425
,159.336,,125.946375
,159.3611,,125.97895
,159.384975,,126.014375
,159.3994,,126.02705
,159.41245,,126.034625
,159.429325,,126.0406
,159.441275,,126.045025
,159.45735,,126.05565
,159.481275,,126.066475
,159.500425,,126.075075
,159.519525,,126.084925
,159.5362,,126.1214
,159.559725,,126.144175
,159.5873,,126.148825
,159.61115,,126.15515
,159.6389,,126.17785
,159.662825,,126.201225
,159.699625,,126.215
,159.72215,,126.2329
,159.753075,,126.2835
,159.773425,,126.3126
,159.800675,,126.3311
,159.823225,,126.35415
,159.84735,,126.364
,159.87565,,126.38795
,159.897175,,126.44945
,159.9228,,126.4588
,159.9411,,126.480025
,159.9595,,126.494375
,159.9781,,126.515825
,159.99785,,126.5609
,160.01945,,126.581375
,160.039,,126.599075
,160.06955,,126.60745
,160.0873,,126.61355
,160.1057,,126.622175
,160.12895,,126.627575
,160.144525,,126.64895
,160.158825,,126.662925
,160.1733,,126.670225
,160.189825,,126.67735
,160.205175,,126.69115
,160.2184,,126.6991
,160.245525,,126.71695
,160.2722,,126.74225
,160.28965,,126.760425
,160.3132,,126.78915
,160.33165,,126.82315
,160.353075,,126.877175
,160.3774,,126.91935
,160.3984,,126.988475
,160.410575,,127.026925
,160.431725,,127.0654
,160.448825,,127.09265
,160.469275,,127.10795
,160.4873,,127.113475
,160.508425,,127.1209
,160.532825,,127.1238
,160.55855,,127.12855
,160.575475,,127.1334
,160.602675,,127.137675
,160.63075,,127.1466
,160.661025,,127.1579
,160.6891,,127.1616
,160.707575,,127.1683
,160.7321,,127.1722
,160.746875,,127.17985
,160.7636,,127.1841
,160.77905,,127.1881
,160.792,,127.19505
,160.804975,,127.2021
,160.820375,,127.223
,160.8323,,127.24165
,160.845975,,127.25055
,160.85165,,127.272375
,160.862375,,127.300475
,160.878125,,127.3259
,160.891925,,127.33205
,160.906025,,127.358175
,160.923575,,127.393275
,160.94195,,127.4042
,160.951825,,127.418225
,160.9664,,127.440425
,160.97805,,127.477525
,160.994075,,127.539525
,161.017675,,127.55535
,161.029675,,127.626925
,161.054225,,127.64215
,161.06965,,127.654825
,161.097725,,127.6632
,161.120425,,127.6705
,161.13975,,127.67545
,161.15795,,127.682525
,161.18035,,127.689975
,161.200325,,127.695575
,161.217675,,127.700675
,161.234275,,127.7085
,161.253625,,127.7114
,161.271875,,127.714625
,161.29675,,127.740275
,161.3149,,127.7488
,161.337375,,127.76555
,161.358525,,127.774925
,161.376425,,127.781475
,161.3863,,127.79635
,161.398,,127.810075
,161.411475,,127.8206
,161.42705,,127.84265
,161.44155,,127.850625
,161.45715,,127.878
,161.471975,,127.902325
,161.479375,,127.91635
,161.490875,,127.9382
,161.510325,,127.9498
,161.51825,,127.96455
,161.524025,,127.986975
,161.531675,,127.997775
,161.537575,,128.02705
,161.54685,,128.083475
,161.554375,,128.126275
,161.56025,,128.1847
,161.566625,,128.223675
,161.577,,128.230375
,161.596125,,128.2362
,161.6153,,128.2402
,161.629475,,128.244425
,161.643175,,128.24805
,161.65955,,128.252975
,161.682325,,128.256225
,161.69585,,128.261825
,161.707825,,128.266225
,161.71685,,128.270325
,161.7291,,128.273275
,161.7455,,128.2795
,161.7577,,128.282825
,161.7687,,128.289875
,161.779025,,128.297
,161.79025,,128.30795
,161.80085,,128.3729
,161.812,,128.437575
,161.820125,,128.4463
,161.8324,,128.46165
,161.842975,,128.4777
,161.8551,,128.492175
,161.868125,,128.5138
,161.888525,,128.5552
,161.90295,,128.571625
,161.9246,,128.57995
,161.93455,,128.584325
,161.952325,,128.5915
,161.968825,,128.604575
,161.987375,,128.61095
,162.002225,,128.618575
,162.017825,,128.622325
,162.0314,,128.6279
,162.050575,,128.632575
,162.0705,,128.6374
,162.10635,,128.6453
,162.1262,,128.652175
,162.1557,,128.66375
,162.17785,,128.6745
,162.203075,,128.698475
,162.23375,,128.720825
,162.2544,,128.76965
,162.266625,,128.81405
,162.293725,,128.82615
,162.31465,,128.844475
,162.32825,,128.8575
,162.341775,,128.861525
,162.353975,,128.86635
,162.364525,,128.873025
,162.3728,,128.881675
,162.386025,,128.8848
,162.395125,,128.888025
,162.4032,,128.8908
,162.425925,,128.895525
,162.45225,,128.89795
,162.4713,,128.903175
,162.50055,,128.905875
,162.5157,,128.909375
,162.53395,,128.920875
,162.553375,,128.92425
,162.5638,,128.937775
,162.5817,,128.93975
,162.602225,,128.941875
,162.624475,,128.949975
,162.648675,,128.956475
,162.674025,,128.959125
,162.698975,,128.9627
,162.722525,,128.964725
,162.741675,,128.96695
,162.77995,,128.968975
,162.81485,,128.973625
,162.8406,,128.976875
,162.86195,,128.9834
,162.8744,,129.017375
,162.892475,,129.026825
,162.90815,,129.048125
,162.923475,,129.0588
,162.934875,,129.0711
,162.948,,129.07465
,162.96215,,129.1028
,162.984025,,129.11665
,163.003075,,129.126
,163.038825,,129.13065
,163.063725,,129.14095
,163.091575,,129.14825
,163.1156,,129.1595
,163.13735,,129.17965
,163.16255,,129.27335
,163.183275,,129.291025
,163.2037,,129.314925
,163.22,,129.324875
,163.24795,,129.33105
,163.2751,,129.345575
,163.304175,,129.37925
,163.3349,,129.4127
,163.3599,,129.444575
,163.379325,,129.48035
,163.406775,,129.5058
,163.4387,,129.532925
,163.46295,,129.538425
,163.487125,,129.545425
,163.513375,,129.5515
,163.5336,,129.55685
,163.547775,,129.559775
,163.573575,,129.562425
,163.5897,,129.567825
,163.60605,,129.57075
,163.628125,,129.57515
,163.64865,,129.577825
,163.67305,,129.583975
,163.732525,,129.587225
,163.844025,,129.591425
,163.880675,,129.59445
,163.891725,,129.596825
,163.9175,,129.59935
,163.92995,,129.60235
,163.952925,,129.6044
,163.9648,,129.606575
,163.979675,,129.610675
,163.994675,,129.613525
,164.01735,,129.61865
,164.039725,,129.62155
,164.054275,,129.627225
,164.074825,,129.63095
,164.09225,,129.63365
,164.109525,,129.635925
,164.125375,,129.63815
,164.1519,,129.640275
,164.17775,,129.64345
,164.199875,,129.646325
,164.21475,,129.65275
,164.2552,,129.6547
,164.289125,,129.656775
,164.31885,,129.66205
,164.337275,,129.6664
,164.352775,,129.66895
,164.36355,,129.671825
,164.380975,,129.6747
,164.402625,,129.6782
,164.4169,,129.686975
,164.432275,,129.6961
,164.455025,,129.7002
,164.47,,129.7046
,164.4857,,129.708025
,164.50035,,129.720575
,164.510525,,129.7266
,164.519425,,129.7318
,164.526925,,129.7404
,164.536675,,129.7441
,164.546925,,129.748825
,164.5612,,129.753
,164.577875,,129.759725
,164.6038,,129.763725
,164.62295,,129.766825
,164.6462,,129.769375
,164.6673,,129.772075
,164.70145,,129.77505
,164.7199,,129.7793
,164.7368,,129.7823
,164.7581,,129.78505
,164.790275,,129.789875
,164.81865,,129.79395
,164.84885,,129.80045
,164.87555,,129.80775
,164.903525,,129.815375
,164.930325,,129.83505
,164.955825,,129.8522
,164.977075,,129.869975
,165.01195,,129.886525
,165.035025,,129.894825
,165.06355,,129.92615
,165.09125,,129.936025
,165.12065,,129.94295
,165.140475,,129.95175
,165.158275,,129.96175
,165.1706,,129.97735
,165.1806,,129.9868
,165.19685,,129.997075
,165.2129,,130.006475
,165.227825,,130.0141
,165.247975,,130.0198
,165.266475,,130.03175
,165.28665,,130.04325
,165.3038,,130.068775
,165.327625,,130.09775
,165.3461,,130.11215
,165.362675,,130.139575
,165.387275,,130.165125
,165.417775,,130.206
,165.442875,,130.23585
,165.47005,,130.270475
,165.487475,,130.31825
,165.510525,,130.337775
,165.529825,,130.3441
,165.557,,130.351175
,165.57905,,130.360025
,165.6027,,130.3673
,165.626625,,130.3718
,165.64805,,130.3779
,165.668575,,130.383775
,165.688275,,130.387925
,165.72405,,130.3914
,165.746625,,130.398325
,165.762725,,130.402125
,165.7897,,130.40625
,165.813725,,130.408925
,165.838575,,130.41135
,165.8491,,130.414025
,165.860925,,130.422925
,165.8779,,130.426675
,165.90625,,130.429625
,165.95655,,130.431825
,165.982275,,130.434625
,166.004775,,130.440075
,166.02795,,130.4425
,166.0525,,130.444925
,166.077675,,130.447325
,166.101525,,130.45
,166.120175,,130.4536
,166.1352,,130.4588
,166.1628,,130.46155
,166.1678,,130.464225
,166.17235,,130.47205
,166.178525,,130.4757
,166.186675,,130.4865
,166.1991,,130.491475
,166.211975,,130.50265
,166.247875,,130.522675
,166.292425,,130.542025
,166.330975,,130.555525
,166.34975,,130.57165
,166.3903,,130.584625
,166.44735,,130.59795
,166.467075,,130.604175
,166.497575,,130.61235
,166.52405,,130.621525
,166.557225,,130.62935
,166.69575,,130.642375
,166.7293,,130.6531
,166.750275,,130.658625
,166.77235,,130.666
,166.8047,,130.680325
,166.836275,,130.689175
,166.858425,,130.70495
,166.909275,,130.72095
,166.92555,,130.729125
,166.962025,,130.78395
,166.987575,,130.82465
,167.0109,,130.85365
,167.0314,,130.881875
,167.053425,,130.919175
,167.079625,,130.947975
,167.09715,,130.9547
,167.11835,,130.9606
,167.136925,,130.9698
,167.1605,,130.9752
,167.18085,,130.97835
,167.207925,,130.983175
,167.22805,,130.987625
,167.25695,,130.99475
,167.2892,,130.99835
,167.30985,,131.001225
,167.33455,,131.00585
,167.3649,,131.008825
,167.39335,,131.01195
,167.418075,,131.014525
,167.44595,,131.016975
,167.472375,,131.023375
,167.489375,,131.026525
,167.5081,,131.030025
,167.520525,,131.0413
,167.538875,,131.047525
,167.5614,,131.05205
,167.583875,,131.055175
,167.603375,,131.0581
,167.617825,,131.064275
,167.637525,,131.068275
,167.6602,,131.07165
,167.702825,,131.08605
,167.7226,,131.103
,167.7526,,131.12645
,167.77195,,131.145525
,167.8139,,131.15075
,167.843475,,131.1541
,167.85535,,131.161425
,167.8836,,131.1644
,167.886525,,131.1671
,167.90025,,131.16985
,167.9076,,131.174375
,167.974825,,131.177125
,168.040225,,131.18
,168.11305,,131.1835
,168.141,,131.189725
,168.16145,,131.195075
,168.200275,,131.19865
,168.236775,,131.2039
,168.281425,,131.209
,168.311275,,131.212775
,168.349625,,131.216475
,168.373625,,131.2352
,168.4038,,131.248425
,168.4338,,131.273825
,168.46535,,131.280875
,168.493275,,131.286175
,168.544375,,131.298325
,168.5671,,131.30905
,168.6035,,131.32215
,168.613425,,131.335525
,168.62605,,131.341825
,168.635575,,131.378675
,168.644575,,131.401725
,168.660425,,131.516
,168.674025,,131.54285
,168.6958,,131.58955
,168.705525,,131.59815
,168.7209,,131.608375
,168.749275,,131.6133
,168.772875,,131.61865
,168.799225,,131.63395
,168.8167,,131.645375
,168.8377,,131.660775
,168.859275,,131.66515
,168.887925,,131.67545
,168.913575,,131.679525
,168.92565,,131.687175
,168.9691,,131.692
,168.987625,,131.6954
,169.003075,,131.697825
,169.0355,,131.701
,169.057925,,131.704675
,169.092225,,131.70705
,169.127475,,131.71005
,169.15205,,131.71325
,169.18245,,131.71715
,169.20855,,131.7199
,169.248025,,131.722075
,169.282325,,131.7252
,169.30625,,131.74295
,169.31905,,131.75065
,169.331525,,131.7595
,169.35535,,131.773825
,169.370025,,131.786
,169.396675,,131.803525
,169.412675,,131.80895
,169.4391,,131.83
,169.46655,,131.839425
,169.56395,,131.8509
,169.63195,,131.8642
,169.6582,,131.875475
,169.677575,,131.882475
,169.693125,,131.9134
,169.71705,,131.9529
,169.744,,132.0282
,169.76475,,132.05285
,169.78825,,132.0778
,169.82125,,132.092725
,169.845825,,132.128725
,169.88265,,132.132575
,169.8961,,132.135175
,169.9057,,132.138875
,169.946325,,132.1417
,169.962425,,132.143875
,170.068475,,132.146425
,170.09355,,132.148975
,170.119225,,132.151325
,170.15145,,132.15345
,170.179875,,132.1581
,170.214325,,132.1608
,170.2412,,132.165025
,170.28185,,132.168075
,170.293625,,132.17005
,170.3216,,132.171875
,170.334075,,132.173925
,170.353275,,132.17625
,170.3669,,132.1785
,170.380775,,132.181075
,170.4825,,132.184175
,170.518275,,132.187175
,170.559175,,132.230075
,170.5922,,132.26935
,170.62905,,132.27895
,170.650425,,132.28765
,170.6924,,132.3094
,170.779175,,132.314675
,170.784475,,132.32245
,170.7885,,132.383675
,170.7943,,132.4318
,170.8025,,132.451375
,170.819325,,132.47445
,170.84605,,132.51005
,170.8797,,132.539225
,170.911425,,132.552525
,170.9272,,132.56105
,170.9423,,132.5655
,170.977625,,132.570375
,171.0084,,132.58155
,171.0638,,132.58515
,171.080325,,132.58915
,171.096475,,132.592975
,171.108175,,132.59885
,171.1173,,132.603575
,171.125475,,132.60765
,171.13235,,132.610275
,171.139475,,132.613975
,171.156575,,132.6234
,171.1676,,132.6337
,171.202925,,132.638675
,171.22315,,132.652925
,171.24045,,132.693275
,171.260975,,132.7145
,171.283975,,132.74695
,171.309425,,132.793725
,171.335325,,132.8556
,171.358875,,132.9
,171.395525,,132.91165
,171.415575,,132.94205
,171.4433,,132.959975
,171.45135,,132.9696
,171.462675,,132.978775
,171.47015,,132.984825
,171.47845,,132.98805
,171.48975,,132.99575
,171.49635,,132.999625
,171.50665,,133.00495
,171.517875,,133.00905
,171.53125,,133.012725
,171.55065,,133.020125
,171.570975,,133.027625
,171.5859,,133.039
,171.6117,,133.047
,171.6282,,133.050875
,171.65255,,133.058275
,171.677575,,133.069775
,171.706375,,133.074275
,171.72345,,133.089625
,171.7399,,133.096
,171.765325,,133.106525
,171.792375,,133.11575
,171.810925,,133.123875
