SPK_SPKC06c,SPK_SPKC08a,700.008825,SPK_SPKC11a,SPK_SPKC12a,SPK_SPKC12b,SPK_SPKC15b
,,,927.426125,,,929.065675
,,,927.45535,,,929.08545
,,,927.467825,,,929.1326
,,,927.4875,,,929.159175
,,,927.501275,,,929.197475
,,,927.524725,,,929.214975
,,,927.552925,,,929.22785
,,,927.578975,,,929.23255
,,,927.618475,,,929.2534
,,,927.6418,,,929.264425
,,,927.665925,,,929.29245
,,,927.6825,,,929.3003
,,,927.69605,,,929.35135
,,,927.70535,,,929.38315
,,,927.718375,,,929.39505
,,,927.727325,,,929.419775
,,,927.750475,,,929.450525
,,,927.76505,,,929.479725
,,,927.777275,,,929.50245
,,,927.799475,,,929.509425
,,,927.8185,,,929.5416
,,,927.841225,,,929.5597
,,,927.875275,,,929.5872
,,,927.894,,,929.640375
,,,927.926325,,,929.66285
,,,927.950425,,,929.682775
,,,927.977825,,,929.6911
,,,928.00795,,,929.70445
,,,928.037175,,,929.73125
,,,928.0485,,,929.7627
,,,928.068475,,,929.811925
,,,928.090025,,,929.8602
,,,928.108325,,,929.896575
,,,928.1307,,,929.916725
,,,928.154175,,,929.946725
,,,928.1723,,,929.967
,,,928.199225,,,929.998525
,,,928.236775,,,930.063075
,,,928.26195,,,930.102175
,,,928.287575,,,930.147425
,,,928.299275,,,930.20095
,,,928.311875,,,930.22935
,,,928.32485,,,930.255675
,,,928.333175,,,930.292875
,,,928.343725,,,930.318625
,,,928.350525,,,930.356275
,,,928.357075,,,930.37965
,,,928.36285,,,930.412525
,,,928.368475,,,930.45365
,,,928.376075,,,930.4814
,,,928.38495,,,930.50655
,,,928.391075,,,930.55135
,,,928.4004,,,930.5823
,,,928.41495,,,930.646425
,,,928.434625,,,930.6819
,,,928.4517,,,930.710525
,,,928.4747,,,930.758825
,,,928.49915,,,930.78635
,,,928.526375,,,930.79885
,,,928.562825,,,930.80675
,,,928.58725,,,930.8185
,,,928.626675,,,930.831775
,,,928.6452,,,930.8445
,,,928.683375,,,930.852225
,,,928.69945,,,930.89425
,,,928.74685,,,930.924725
,,,928.764775,,,930.96825
,,,928.794775,,,931.00255
,,,928.824825,,,931.02235
,,,928.8711,,,931.060825
,,,928.896375,,,931.095475
,,,928.9238,,,931.109325
,,,928.96475,,,931.120475
,,,928.9901,,,931.127575
,,,929.0027,,,931.14075
,,,929.017625,,,931.145825
,,,929.048875,,,931.1592
,,,929.0807,,,931.168575
,,,929.112225,,,931.1818
,,,929.1389,,,931.195275
,,,929.171475,,,931.20565
,,,929.1887,,,931.2253
,,,929.209025,,,931.2439
,,,929.243925,,,931.27615
,,,929.260125,,,931.3251
,,,929.2716,,,931.360175
,,,929.294375,,,931.39
,,,929.304475,,,931.40845
,,,929.318825,,,931.41855
,,,929.3288,,,931.433025
,,,929.342675,,,931.44105
,,,929.362625,,,931.457325
,,,929.384675,,,931.48335
,,,929.409275,,,931.507625
,,,929.427575,,,931.525775
,,,929.4479,,,931.550525
,,,929.462575,,,931.578075
,,,929.477525,,,931.60815
,,,929.504125,,,931.626825
,,,929.527575,,,931.650975
,,,929.562925,,,931.667675
,,,929.59175,,,931.681275
,,,929.621475,,,931.688025
,,,929.638775,,,931.706525
,,,929.653025,,,931.72025
,,,929.66355,,,931.73675
,,,929.678,,,931.7751
,,,929.7046,,,931.80555
,,,929.74105,,,931.853625
,,,929.763325,,,931.878275
,,,929.792575,,,931.9154
,,,929.821125,,,931.954775
,,,929.8624,,,932.00565
,,,929.88015,,,932.07615
,,,929.910225,,,932.08945
,,,929.936,,,932.106325
,,,929.962875,,,932.126775
,,,929.979325,,,932.1445
,,,929.99795,,,932.189725
,,,930.03255,,,932.216275
,,,930.0695,,,932.26695
,,,930.109075,,,932.3044
,,,930.147575,,,932.360075
,,,930.2004,,,932.388125
,,,930.22235,,,932.403575
,,,930.23865,,,932.411925
,,,930.259675,,,932.423175
,,,930.283125,,,932.43255
,,,930.309625,,,932.4689
,,,930.356525,,,932.49215
,,,930.40085,,,932.51575
,,,930.445725,,,932.544525
,,,930.469,,,932.592875
,,,930.509325,,,932.62265
,,,930.54805,,,932.6668
,,,930.584575,,,932.722025
,,,930.6262,,,932.744175
,,,930.735725,,,932.76155
,,,930.792375,,,932.773925
,,,930.815875,,,932.78195
,,,930.83245,,,932.791375
,,,930.843725,,,932.803
,,,930.856325,,,932.808925
,,,930.868875,,,932.823675
,,,930.9374,,,932.8286
,,,931.0117,,,932.8424
,,,931.092575,,,932.852375
,,,931.117075,,,932.864525
,,,931.1266,,,932.88485
,,,931.136025,,,932.897575
,,,931.1406,,,932.9258
,,,931.1511,,,932.948
,,,931.1602,,,932.968125
,,,931.164075,,,933.01345
,,,931.17395,,,933.0675
,,,931.18165,,,933.102725
,,,931.186425,,,933.124625
,,,931.197375,,,933.134775
,,,931.21405,,,933.147525
,,,931.23915,,,933.169775
,,,931.272875,,,933.182575
,,,931.298575,,,933.205125
,,,931.336375,,,933.2216
,,,931.37735,,,933.2381
,,,931.40205,,,933.261
,,,931.41945,,,933.279
,,,931.43955,,,933.307325
,,,931.4516,,,933.334375
,,,931.4683,,,933.3839
,,,931.478475,,,933.403325
,,,931.493525,,,933.4243
,,,931.525125,,,933.4452
,,,931.55255,,,933.46585
,,,931.5802,,,933.479325
,,,931.598175,,,933.48745
,,,931.6162,,,933.50055
,,,931.63765,,,933.510325
,,,931.653975,,,933.54195
,,,931.665025,,,933.55515
,,,931.678275,,,933.58455
,,,931.699525,,,933.6103
,,,931.7239,,,933.626725
,,,931.746925,,,933.7004
,,,931.77415,,,933.709375
,,,931.809425,,,933.7199
,,,931.841425,,,933.730625
,,,931.88205,,,933.74815
,,,931.919825,,,933.757625
,,,931.962525,,,933.766275
,,,931.991625,,,933.77345
,,,932.0544,,,933.782475
,,,932.0827,,,933.800725
,,,932.09875,,,933.8088
,,,932.10915,,,933.825375
,,,932.145025,,,933.839775
,,,932.175875,,,933.86735
,,,932.222825,,,933.89025
,,,932.32565,,,933.90895
,,,932.36305,,,933.92495
,,,932.39355,,,933.945875
,,,932.4059,,,933.97765
,,,932.416325,,,933.998975
,,,932.4267,,,934.0154
,,,932.436225,,,934.0612
,,,932.45465,,,934.08575
,,,932.470325,,,934.1114
,,,932.500025,,,934.139225
,,,932.5576,,,934.16065
,,,932.615275,,,934.1785
,,,932.654625,,,934.194675
,,,932.7127,,,934.216475
,,,932.766175,,,934.2413
,,,932.7844,,,934.261575
,,,932.7978,,,934.2766
,,,932.80725,,,934.30245
,,,932.8182,,,934.3399
,,,932.829075,,,934.3699
,,,932.84455,,,934.385925
,,,932.851625,,,934.408675
,,,932.87775,,,934.42885
,,,932.905025,,,934.4323
,,,932.9418,,,934.463325
,,,933.020725,,,934.48265
,,,933.074425,,,934.498475
,,,933.12135,,,934.509075
,,,933.1482,,,934.515775
,,,933.178625,,,934.5293
,,,933.206325,,,934.5434
,,,933.262925,,,934.57685
,,,933.355775,,,934.60855
,,,933.411925,,,934.64875
,,,933.453175,,,934.6594
,,,933.47515,,,934.678125
,,,933.50215,,,934.696725
,,,933.5348,,,934.729975
,,,933.5716,,,934.7542
,,,933.597975,,,934.76825
,,,933.63725,,,934.7938
,,,933.6691,,,934.8419
,,,933.686975,,,934.89735
,,,933.70225,,,934.9215
,,,933.723275,,,934.9554
,,,933.740475,,,934.997125
,,,933.762425,,,935.0311
,,,933.77905,,,935.056875
,,,933.78945,,,935.084425
,,,933.801625,,,935.10145
,,,933.812975,,,935.1149
,,,933.832375,,,935.13805
,,,933.845075,,,935.16175
,,,933.8601,,,935.2014
,,,933.882925,,,935.26125
,,,933.90245,,,935.32325
,,,933.92175,,,935.366175
,,,933.941275,,,935.405625
,,,933.95735,,,935.4247
,,,933.9847,,,935.4534
,,,934.002225,,,935.501225
,,,934.03265,,,935.53235
,,,934.056075,,,935.5668
,,,934.088475,,,935.606625
,,,934.11255,,,935.64385
,,,934.1501,,,935.733925
,,,934.207175,,,935.7704
,,,934.21605,,,935.788875
,,,934.229725,,,935.81465
,,,934.252775,,,935.831225
,,,934.2818,,,935.8478
,,,934.310175,,,935.89415
,,,934.34165,,,935.9289
,,,934.3653,,,935.9632
,,,934.379625,,,935.98705
,,,934.427925,,,936.041425
,,,934.481475,,,936.0611
,,,934.510675,,,936.084325
,,,934.533475,,,936.096425
,,,934.545,,,936.11075
,,,934.570125,,,936.12195
,,,934.5843,,,936.131675
,,,934.606325,,,936.143225
,,,934.62795,,,936.148725
,,,934.6526,,,936.1541
,,,934.6907,,,936.19565
,,,934.70665,,,936.22915
,,,934.72515,,,936.264025
,,,934.743275,,,936.295325
,,,934.767925,,,936.345025
,,,934.7823,,,936.370925
,,,934.81505,,,936.400825
,,,934.843075,,,936.419925
,,,934.88075,,,936.44175
,,,934.90435,,,936.460625
,,,934.927525,,,936.476
,,,934.9774,,,936.489725
,,,935.015125,,,936.5144
,,,935.060675,,,936.529825
,,,935.086425,,,936.643725
,,,935.10605,,,936.6495
,,,935.131525,,,936.660975
,,,935.16195,,,936.68855
,,,935.1895,,,936.714225
,,,935.264975,,,936.73085
,,,935.29095,,,936.7466
,,,935.338775,,,936.75805
,,,935.39625,,,936.781525
,,,935.4674,,,936.80535
,,,935.478525,,,936.824825
,,,935.494575,,,936.849925
,,,935.5242,,,936.878125
,,,935.557575,,,936.894825
,,,935.577775,,,936.936825
,,,935.63675,,,936.95575
,,,935.71135,,,936.9835
,,,935.75685,,,937.0041
,,,935.7879,,,937.026225
,,,935.823225,,,937.0763
,,,935.83735,,,937.10535
,,,935.859675,,,937.13085
,,,935.89545,,,937.144375
,,,935.928775,,,937.17085
,,,936.00495,,,937.201425
,,,936.04075,,,937.21955
,,,936.070425,,,937.241775
,,,936.09695,,,937.26615
,,,936.1128,,,937.295775
,,,936.129425,,,937.337075
,,,936.13875,,,937.361525
,,,936.149175,,,937.386375
,,,936.156,,,937.4063
,,,936.165675,,,937.4356
,,,936.20545,,,937.461
,,,936.2831,,,937.477275
,,,936.332875,,,937.487475
,,,936.37265,,,937.49955
,,,936.431875,,,937.508025
,,,936.452,,,937.522475
,,,936.46925,,,937.5344
,,,936.490275,,,937.546225
,,,936.5067,,,937.577975
,,,936.521075,,,937.585725
,,,936.54135,,,937.5961
,,,936.55775,,,937.6098
,,,936.571725,,,937.618975
,,,936.584625,,,937.629225
,,,936.594325,,,937.644675
,,,936.624525,,,937.6566
,,,936.664825,,,937.6808
,,,936.69225,,,937.686275
,,,936.7158,,,937.697175
,,,936.73795,,,937.715175
,,,936.768825,,,937.741
,,,936.794225,,,937.7706
,,,936.870225,,,937.816975
,,,936.895575,,,937.831975
,,,936.914225,,,937.83915
,,,936.934075,,,937.851925
,,,936.986225,,,937.871075
,,,937.01955,,,937.894025
,,,937.06265,,,937.907775
,,,937.115,,,937.9186
,,,937.149475,,,937.9332
,,,937.206025,,,937.9517
,,,937.229275,,,937.995025
,,,937.2562,,,938.009775
,,,937.306025,,,938.0459
,,,937.3789,,,938.069025
,,,937.439325,,,938.089575
,,,937.46945,,,938.1066
,,,937.49755,,,938.120875
,,,937.51155,,,938.13415
,,,937.5252,,,938.15645
,,,937.5365,,,938.1706
,,,937.5507,,,938.189825
,,,937.559175,,,938.197075
,,,937.56985,,,938.22505
,,,937.5926,,,938.23965
,,,937.607325,,,938.259375
,,,937.6263,,,938.281825
,,,937.63825,,,938.29715
,,,937.663575,,,938.312475
,,,937.68105,,,938.328125
,,,937.704025,,,938.3624
,,,937.718675,,,938.391575
,,,937.7378,,,938.44915
,,,937.7722,,,938.47125
,,,937.782925,,,938.572725
,,,937.806475,,,938.593325
,,,937.83065,,,938.611275
,,,937.840125,,,938.631275
,,,937.863575,,,938.68045
,,,937.88965,,,938.7717
,,,937.90355,,,938.819825
,,,937.94135,,,938.8472
,,,937.9656,,,938.8628
,,,937.9848,,,938.8742
,,,937.997825,,,938.879675
,,,938.015575,,,938.9121
,,,938.036425,,,938.9277
,,,938.0493,,,938.957675
,,,938.0615,,,938.995425
,,,938.088775,,,939.033075
,,,938.1078,,,939.081025
,,,938.130375,,,939.1087
,,,938.15085,,,939.14595
,,,938.165475,,,939.148125
,,,938.1995,,,939.1613
,,,938.227325,,,939.203375
,,,938.251,,,939.214375
,,,938.2686,,,939.2277
,,,938.287425,,,939.27915
,,,938.32225,,,939.294375
,,,938.343675,,,939.29885
,,,938.376625,,,939.326575
,,,938.416775,,,939.370975
,,,938.4419,,,939.41885
,,,938.533,,,939.460775
,,,938.561675,,,939.499675
,,,938.57565,,,939.5208
,,,938.59735,,,939.549725
,,,938.614025,,,939.57225
,,,938.65105,,,939.5788
,,,938.699175,,,939.58435
,,,938.7335,,,939.593225
,,,938.7963,,,939.60845
,,,938.830225,,,939.616825
,,,938.85145,,,939.6251
,,,938.870725,,,939.64425
,,,938.9067,,,939.660325
,,,938.932775,,,939.691375
,,,938.96105,,,939.700175
,,,938.9881,,,939.706275
,,,939.0213,,,939.71845
,,,939.12575,,,939.722725
,,,939.1808,,,939.7557
,,,939.207175,,,939.761425
,,,939.2137,,,939.7643
,,,939.2255,,,939.767525
,,,939.23665,,,939.774175
,,,939.248525,,,939.78825
,,,939.257,,,939.80285
,,,939.269425,,,939.8241
,,,939.283075,,,939.829925
,,,939.326375,,,939.840825
,,,939.3919,,,939.86505
,,,939.45955,,,939.916825
,,,939.515425,,,939.969275
,,,939.540725,,,939.9811
,,,939.55465,,,939.9954
,,,939.5731,,,940.0168
,,,939.583425,,,940.03355
,,,939.619275,,,940.08895
,,,939.684525,,,940.092325
,,,939.692075,,,940.127825
,,,939.69785,,,940.16435
,,,939.7048,,,940.19005
,,,939.710125,,,940.227
,,,939.71455,,,940.2461
,,,939.7213,,,940.273775
,,,939.72995,,,940.28105
,,,939.733425,,,940.292275
,,,939.743375,,,940.302975
,,,939.74685,,,940.31735
,,,939.75475,,,940.329525
,,,939.766675,,,940.358725
,,,939.7832,,,940.394275
,,,939.79945,,,940.408525
,,,939.829175,,,940.439725
,,,939.916,,,940.458825
,,,939.940325,,,940.479425
,,,939.9656,,,940.52095
,,,939.98765,,,940.556625
,,,940.024175,,,940.58495
,,,940.096375,,,940.628825
,,,940.16695,,,940.63035
,,,940.208925,,,940.640475
,,,940.2403,,,940.686225
,,,940.266675,,,940.6984
,,,940.27705,,,940.740925
,,,940.29025,,,940.76245
,,,940.30085,,,940.7922
,,,940.31405,,,940.8291
,,,940.33375,,,940.845275
,,,940.34875,,,940.8623
,,,940.389075,,,940.8711
,,,940.404125,,,940.893275
,,,940.4129,,,940.917875
,,,940.432425,,,940.926825
,,,940.4581,,,940.94215
,,,940.479175,,,940.949775
,,,940.49435,,,940.963825
,,,940.546775,,,940.986275
,,,940.6221,,,941.010125
,,,940.639425,,,941.043425
,,,940.658475,,,941.0817
,,,940.67245,,,941.103375
,,,940.695625,,,941.15005
,,,940.718225,,,941.169425
,,,940.7389,,,941.187425
,,,940.799175,,,941.201575
,,,940.822875,,,941.2483
,,,940.867175,,,941.279425
,,,940.8946,,,941.3146
,,,940.917075,,,941.356975
,,,940.929825,,,941.399
,,,940.9395,,,941.43125
,,,940.954175,,,941.463825
,,,940.967425,,,941.49205
,,,940.989775,,,941.515275
,,,941.015325,,,941.532975
,,,941.052475,,,941.556375
,,,941.078075,,,941.576075
,,,941.10515,,,941.603125
,,,941.14895,,,941.636275
,,,941.161,,,941.681075
,,,941.175125,,,941.7286
,,,941.1903,,,941.805525
,,,941.218525,,,941.826775
,,,941.237175,,,941.84595
,,,941.26605,,,941.85895
,,,941.30125,,,941.87575
,,,941.3551,,,941.8956
,,,941.392875,,,941.9131
,,,941.445975,,,941.944625
,,,941.472,,,941.971425
,,,941.49385,,,942.005975
,,,941.51065,,,942.026925
,,,941.51935,,,942.080225
,,,941.532775,,,942.10795
,,,941.552725,,,942.1455
,,,941.563875,,,942.1562
,,,941.60435,,,942.1665
,,,941.63975,,,942.254675
,,,941.682825,,,942.285275
,,,941.7252,,,942.325225
,,,941.7625,,,942.3316
,,,941.83905,,,942.38285
,,,941.862325,,,942.41425
,,,941.87995,,,942.449875
,,,941.9133,,,942.4613
,,,941.955275,,,942.4679
,,,942.0002,,,942.478575
,,,942.02665,,,942.4914
,,,942.04,,,942.498525
,,,942.061325,,,942.506825
,,,942.0874,,,942.51415
,,,942.1033,,,942.5242
,,,942.1293,,,942.541825
,,,942.159825,,,942.559025
,,,942.226,,,942.5711
,,,942.267025,,,942.584825
,,,942.31165,,,942.601925
,,,942.363075,,,942.615775
,,,942.449125,,,942.62115
,,,942.46435,,,942.6547
,,,942.475775,,,942.66505
,,,942.48345,,,942.671275
,,,942.4924,,,942.687625
,,,942.4972,,,942.716475
,,,942.505625,,,942.737375
,,,942.5116,,,942.7497
,,,942.52305,,,942.800425
,,,942.533625,,,942.8143
,,,942.541225,,,942.843625
,,,942.543225,,,942.864525
,,,942.5553,,,942.882775
,,,942.57665,,,942.91295
,,,942.593175,,,942.959175
,,,942.60275,,,942.971325
,,,942.6168,,,942.994825
,,,942.6351,,,943.04135
,,,942.661,,,943.0634
,,,942.6744,,,943.07035
,,,942.7133,,,943.11955
,,,942.741425,,,943.15505
,,,942.770275,,,943.1881
,,,942.795,,,943.209375
,,,942.813825,,,943.23705
,,,942.84035,,,943.27685
,,,942.8507,,,943.296325
,,,942.8704,,,943.338
,,,942.887375,,,943.36375
,,,942.8973,,,943.39995
,,,942.907225,,,943.421675
,,,942.9121,,,943.435025
,,,942.9245,,,943.44695
,,,942.94485,,,943.4651
,,,942.962425,,,943.474825
,,,942.98235,,,943.492325
,,,943.00065,,,943.50285
,,,943.01055,,,943.543325
,,,943.0278,,,943.568275
,,,943.052775,,,943.5833
,,,943.0734,,,943.596
,,,943.09455,,,943.6211
,,,943.114825,,,943.63635
,,,943.142925,,,943.654
,,,943.1655,,,943.67805
,,,943.189825,,,943.699125
,,,943.224125,,,943.717325
,,,943.25405,,,943.73175
,,,943.28615,,,943.764475
,,,943.31875,,,943.822275
,,,943.355325,,,943.90135
,,,943.4,,,943.9478
,,,943.426625,,,943.993925
,,,943.441,,,944.0194
,,,943.4523,,,944.024725
,,,943.46605,,,944.06125
,,,943.477725,,,944.084225
,,,943.4926,,,944.13955
,,,943.507675,,,944.1852
,,,943.5333,,,944.2066
,,,943.5648,,,944.25485
,,,943.581075,,,944.28325
,,,943.5913,,,944.32105
,,,943.610225,,,944.351925
,,,943.624575,,,944.361125
,,,943.64155,,,944.368275
,,,943.666,,,944.378875
,,,943.68425,,,944.391225
,,,943.70455,,,944.4023
,,,943.711425,,,944.4241
,,,943.7425,,,944.443875
,,,943.76755,,,944.458625
,,,943.78935,,,944.473525
,,,943.822,,,944.545425
,,,943.84755,,,944.5859
,,,943.902175,,,944.624725
,,,943.94425,,,944.6359
,,,943.964975,,,944.649675
,,,944.019325,,,944.666325
,,,944.049775,,,944.693525
,,,944.083725,,,944.718475
,,,944.157625,,,944.737725
,,,944.208175,,,944.786575
,,,944.242675,,,944.818375
,,,944.299025,,,944.862575
,,,944.34025,,,944.895675
,,,944.35185,,,944.9763
,,,944.35955,,,944.9962
,,,944.368725,,,945.02105
,,,944.376725,,,945.044425
,,,944.384725,,,945.069525
,,,944.3963,,,945.096025
,,,944.407825,,,945.132425
,,,944.42315,,,945.168275
,,,944.43995,,,945.198575
,,,944.468725,,,945.22715
,,,944.509175,,,945.2566
,,,944.5401,,,945.28405
,,,944.5684,,,945.309225
,,,944.6057,,,945.34755
,,,944.6263,,,945.379475
,,,944.6402,,,945.419175
,,,944.664425,,,945.4487
,,,944.7059,,,945.489
,,,944.745325,,,945.524975
,,,944.79205,,,945.549625
,,,944.857525,,,945.5768
,,,944.9301,,,945.6185
,,,944.9849,,,945.65705
,,,945.030575,,,945.6715
,,,945.058725,,,945.694125
,,,945.088425,,,945.713775
,,,945.1253,,,945.72805
,,,945.1457,,,945.75235
,,,945.1864,,,945.7597
,,,945.234175,,,945.77275
,,,945.259925,,,945.792225
,,,945.401575,,,945.802875
,,,945.450325,,,945.821875
,,,945.475225,,,945.842075
,,,945.496375,,,945.8629
,,,945.523525,,,945.884275
,,,945.60695,,,945.899525
,,,945.662825,,,945.926325
,,,945.6947,,,945.948825
,,,945.715725,,,945.998425
,,,945.734025,,,946.026
,,,945.755,,,946.06215
,,,945.7911,,,946.086025
,,,945.833025,,,946.1037
,,,945.868775,,,946.12975
,,,945.879475,,,946.158225
,,,945.890775,,,946.1698
,,,945.898575,,,946.1773
,,,945.91245,,,946.18555
,,,945.946875,,,946.199775
,,,945.97645,,,946.2056
,,,946.0555,,,946.21735
,,,946.0807,,,946.22565
,,,946.106775,,,946.244725
,,,946.123,,,946.270725
,,,946.130275,,,946.311475
,,,946.13695,,,946.3416
,,,946.144475,,,946.4332
,,,946.153825,,,946.45725
,,,946.1698,,,946.4982
,,,946.17655,,,946.5062
,,,946.18095,,,946.534175
,,,946.1834,,,946.559325
,,,946.19165,,,946.566275
,,,946.198675,,,946.605
,,,946.205775,,,946.619025
,,,946.209775,,,946.65725
,,,946.213875,,,946.717625
,,,946.216675,,,946.753025
,,,946.2203,,,946.796525
,,,946.22305,,,946.815975
,,,946.225725,,,946.8268
,,,946.232675,,,946.86045
,,,946.235925,,,946.87295
,,,946.23875,,,946.883725
,,,946.2439,,,946.9388
,,,946.254025,,,947.005475
,,,946.260875,,,947.0623
,,,946.267725,,,947.112275
,,,946.278275,,,947.157975
,,,946.291475,,,947.2022
,,,946.3049,,,947.238875
,,,946.32565,,,947.241525
,,,946.353,,,947.265825
,,,946.40665,,,947.287825
,,,946.43175,,,947.310225
,,,946.466375,,,947.335675
,,,946.498025,,,947.381475
,,,946.5167,,,947.4756
,,,946.53805,,,947.485775
,,,946.554975,,,947.532875
,,,946.566175,,,947.579475
,,,946.5841,,,947.600175
,,,946.601325,,,947.622475
,,,946.635025,,,947.637175
,,,946.66405,,,947.65625
,,,946.706575,,,947.6999
,,,946.7396,,,947.724975
,,,946.77735,,,947.75735
,,,946.8169,,,947.7768
,,,946.836775,,,947.80415
,,,946.849175,,,947.842325
,,,946.877075,,,947.864375
,,,946.88465,,,947.901175
,,,946.90405,,,947.922975
,,,946.929,,,947.96205
,,,946.948275,,,947.9794
,,,946.98035,,,947.998
,,,947.0253,,,948.0184
,,,947.072225,,,948.027025
,,,947.11705,,,948.042325
,,,947.1765,,,948.05285
,,,947.1962,,,948.07085
,,,947.214675,,,948.0861
,,,947.255775,,,948.092
,,,947.28525,,,948.126925
,,,947.295075,,,948.1586
,,,947.3061,,,948.200925
,,,947.323975,,,948.234725
,,,947.344375,,,948.2629
,,,947.380775,,,948.277
,,,947.42295,,,948.301575
,,,947.52195,,,948.320475
,,,947.576625,,,948.33245
,,,947.59875,,,948.344775
,,,947.627775,,,948.354225
,,,947.64665,,,948.3709
,,,947.65855,,,948.383825
,,,947.68385,,,948.401425
,,,947.692775,,,948.4315
,,,947.70485,,,948.454375
,,,947.725,,,948.527075
,,,947.7502,,,948.5671
,,,947.75965,,,948.6079
,,,947.826825,,,948.6393
,,,947.914225,,,948.675775
,,,947.974575,,,948.70185
,,,947.994,,,948.72975
,,,948.0081,,,948.7667
,,,948.025,,,948.80765
,,,948.043625,,,948.862275
,,,948.068425,,,948.879575
,,,948.091275,,,948.9127
,,,948.116675,,,948.9251
,,,948.170075,,,948.93545
,,,948.212425,,,948.947975
,,,948.2685,,,948.95925
,,,948.298325,,,948.9717
,,,948.3182,,,948.986975
,,,948.338475,,,949.010025
,,,948.363575,,,949.023775
,,,948.376825,,,949.0747
,,,948.39465,,,949.093675
,,,948.41815,,,949.1687
,,,948.4502,,,949.239825
,,,948.4822,,,949.272075
,,,948.514625,,,949.292425
,,,948.561875,,,949.30275
,,,948.609175,,,949.3112
,,,948.63685,,,949.326125
,,,948.67075,,,949.335025
,,,948.719075,,,949.365825
,,,948.768975,,,949.373725
,,,948.81585,,,949.383075
,,,948.86765,,,949.3939
,,,948.899675,,,949.41615
,,,948.908625,,,949.4268
,,,948.918975,,,949.4566
,,,948.927725,,,949.490075
,,,948.936075,,,949.5019
,,,948.95525,,,949.5097
,,,948.973125,,,949.535575
,,,948.99885,,,949.554775
,,,949.01585,,,949.568075
,,,949.036375,,,949.584825
,,,949.0558,,,949.612875
,,,949.08105,,,949.625075
,,,949.11265,,,949.634525
,,,949.166025,,,949.645175
,,,949.2027,,,949.661925
,,,949.24855,,,949.6713
,,,949.28985,,,949.685725
,,,949.304125,,,949.702625
,,,949.316175,,,949.71785
,,,949.326,,,949.763225
,,,949.336575,,,949.7944
,,,949.34495,,,949.8199
,,,949.3521,,,949.859925
,,,949.369575,,,949.910575
,,,949.38405,,,949.930025
,,,949.401075,,,949.95865
,,,949.42665,,,950.01345
,,,949.450475,,,950.038125
,,,949.471175,,,950.0422
,,,949.498675,,,950.0549
,,,949.52155,,,950.082625
,,,949.54435,,,950.114
,,,949.567875,,,950.1659
,,,949.6181,,,950.21195
,,,949.63465,,,950.243175
,,,949.65095,,,950.267525
,,,949.665925,,,950.33105
,,,949.68165,,,950.35065
,,,949.70705,,,950.3715
,,,949.7221,,,950.3872
,,,949.7677,,,950.4068
,,,949.828325,,,950.4421
,,,949.8519,,,950.455275
,,,949.8757,,,950.488525
,,,949.9073,,,950.5096
,,,949.94535,,,950.529575
,,,949.9705,,,950.5448
,,,950.01295,,,950.580325
,,,950.027225,,,950.609525
,,,950.0432,,,950.6169
,,,950.076875,,,950.625525
,,,950.150725,,,950.649825
,,,950.203,,,950.678375
,,,950.233625,,,950.69365
,,,950.265775,,,950.729575
,,,950.30205,,,950.751825
,,,950.3345,,,950.786075
,,,950.357375,,,950.8151
,,,950.365475,,,950.83905
,,,950.381925,,,950.88165
,,,950.394475,,,950.9137
,,,950.415475,,,950.94205
,,,950.4394,,,951.014375
,,,950.47,,,951.03325
,,,950.5037,,,951.049075
,,,950.562225,,,951.0617
,,,950.5805,,,951.06655
,,,950.606875,,,951.0757
,,,950.629875,,,951.087825
,,,950.650025,,,951.1342
,,,950.6708,,,951.17985
,,,950.7231,,,951.2293
,,,950.743125,,,951.2514
,,,950.770475,,,951.274
,,,950.789075,,,951.313525
,,,950.827425,,,951.35435
,,,950.883925,,,951.388725
,,,950.951225,,,951.404625
,,,950.991725,,,951.418
,,,951.0266,,,951.44485
,,,951.0535,,,951.4573
,,,951.0693,,,951.473725
,,,951.082025,,,951.494175
,,,951.1109,,,951.54945
,,,951.112075,,,951.584425
,,,951.124975,,,951.61615
,,,951.1528,,,951.656225
,,,951.175475,,,951.6875
,,,951.205625,,,951.74345
,,,951.320725,,,951.76225
,,,951.40285,,,951.785975
,,,951.42605,,,951.803925
,,,951.442,,,951.825825
,,,951.454575,,,951.853025
,,,951.4756,,,951.871125
,,,951.541125,,,951.909525
,,,951.5851,,,951.924225
,,,951.643775,,,951.960525
,,,951.7217,,,951.99955
,,,951.782725,,,952.032875
,,,951.8415,,,952.087025
,,,951.8961,,,952.105125
,,,951.9696,,,952.122825
,,,952.038575,,,952.130975
,,,952.0772,,,952.144725
,,,952.1029,,,952.149325
,,,952.11305,,,952.171475
,,,952.123125,,,952.184975
,,,952.13435,,,952.19665
,,,952.1421,,,952.217425
,,,952.144925,,,952.23685
,,,952.152425,,,952.2492
,,,952.171375,,,952.264775
,,,952.20305,,,952.290425
,,,952.23165,,,952.318075
,,,952.2527,,,952.328875
,,,952.268675,,,952.344775
,,,952.285775,,,952.356725
,,,952.302275,,,952.3718
,,,952.31835,,,952.3756
,,,952.336325,,,952.382
,,,952.35055,,,952.385625
,,,952.359225,,,952.395975
,,,952.366125,,,952.4021
,,,952.3746,,,952.40895
,,,952.3807,,,952.41435
,,,952.3839,,,952.428825
,,,952.387025,,,952.448175
,,,952.390675,,,952.486225
