SPK_SPKC02a,SPK_SPKC02b,SPK_SPKC04a,SPK_SPKC05a,SPK_SPKC06b,SPK_SPKC09a,SPK_SPKC10a,SPK_SPKC14a
,,,,,,105.087025,
,,,,,,105.0924,
,,,,,,105.114775,
,,,,,,105.1236,
,,,,,,105.132275,
,,,,,,105.1399,
,,,,,,105.15205,
,,,,,,105.16025,
,,,,,,105.169925,
,,,,,,105.178075,
,,,,,,105.183225,
,,,,,,105.19115,
,,,,,,105.2003,
,,,,,,105.221525,
,,,,,,105.233875,
,,,,,,105.24735,
,,,,,,105.262075,
,,,,,,105.29955,
,,,,,,105.3207,
,,,,,,105.35135,
,,,,,,105.3833,
,,,,,,105.399275,
,,,,,,105.416375,
,,,,,,105.5069,
,,,,,,105.5471,
,,,,,,105.563175,
,,,,,,105.575125,
,,,,,,105.5866,
,,,,,,105.592325,
,,,,,,105.5964,
,,,,,,105.59975,
,,,,,,105.61125,
,,,,,,105.6176,
,,,,,,105.640475,
,,,,,,105.6571,
,,,,,,105.679875,
,,,,,,105.73315,
,,,,,,105.76275,
,,,,,,105.791175,
,,,,,,105.82875,
,,,,,,105.848,
,,,,,,105.85515,
,,,,,,105.859575,
,,,,,,105.8627,
,,,,,,105.86735,
,,,,,,105.870475,
,,,,,,105.874725,
,,,,,,105.877725,
,,,,,,105.884975,
,,,,,,105.88935,
,,,,,,105.901625,
,,,,,,105.921475,
,,,,,,105.9614,
,,,,,,105.96845,
,,,,,,105.99255,
,,,,,,106.0271,
,,,,,,106.053775,
,,,,,,106.0677,
,,,,,,106.092325,
,,,,,,106.104325,
,,,,,,106.118875,
,,,,,,106.126775,
,,,,,,106.13535,
,,,,,,106.148025,
,,,,,,106.160575,
,,,,,,106.181025,
,,,,,,106.18945,
,,,,,,106.203625,
,,,,,,106.21145,
,,,,,,106.21595,
,,,,,,106.222175,
,,,,,,106.236125,
,,,,,,106.246175,
,,,,,,106.2719,
,,,,,,106.28375,
,,,,,,106.2969,
,,,,,,106.3078,
,,,,,,106.332975,
,,,,,,106.352375,
,,,,,,106.377625,
,,,,,,106.4111,
,,,,,,106.454875,
,,,,,,106.52455,
,,,,,,106.588475,
,,,,,,106.59775,
,,,,,,106.60385,
,,,,,,106.6175,
,,,,,,106.630175,
,,,,,,106.64535,
,,,,,,106.64955,
,,,,,,106.65405,
,,,,,,106.66,
,,,,,,106.665975,
,,,,,,106.67965,
,,,,,,106.693475,
,,,,,,106.7266,
,,,,,,106.748325,
,,,,,,106.7832,
,,,,,,106.82035,
,,,,,,106.85695,
,,,,,,106.883575,
,,,,,,106.907825,
,,,,,,106.92005,
,,,,,,106.924675,
,,,,,,106.9301,
,,,,,,106.932925,
,,,,,,106.936875,
,,,,,,106.9406,
,,,,,,106.9595,
,,,,,,106.9775,
,,,,,,106.994525,
,,,,,,107.000875,
,,,,,,107.0063,
,,,,,,107.01175,
,,,,,,107.018175,
,,,,,,107.033475,
,,,,,,107.04485,
,,,,,,107.060675,
,,,,,,107.083375,
,,,,,,107.100625,
,,,,,,107.131525,
,,,,,,107.15855,
,,,,,,107.212725,
,,,,,,107.2646,
,,,,,,107.2839,
,,,,,,107.2996,
,,,,,,107.3099,
,,,,,,107.3234,
,,,,,,107.341025,
,,,,,,107.3519,
,,,,,,107.363275,
,,,,,,107.3759,
,,,,,,107.39365,
,,,,,,107.4274,
,,,,,,107.4572,
,,,,,,107.468025,
,,,,,,107.4823,
,,,,,,107.51345,
,,,,,,107.52065,
,,,,,,107.53145,
,,,,,,107.5588,
,,,,,,107.574175,
,,,,,,107.596875,
,,,,,,107.62575,
,,,,,,107.640625,
,,,,,,107.67165,
,,,,,,107.689675,
,,,,,,107.748775,
,,,,,,107.776725,
,,,,,,107.84865,
,,,,,,107.867875,
,,,,,,107.876775,
,,,,,,107.882375,
,,,,,,107.887025,
,,,,,,107.892475,
,,,,,,107.896575,
,,,,,,107.9009,
,,,,,,107.906825,
,,,,,,107.914375,
,,,,,,107.920875,
,,,,,,107.9288,
,,,,,,107.940275,
,,,,,,107.9562,
,,,,,,107.966325,
,,,,,,107.983475,
,,,,,,107.996725,
,,,,,,108.0157,
,,,,,,108.03345,
,,,,,,108.060875,
,,,,,,108.099075,
,,,,,,108.130725,
,,,,,,108.158975,
,,,,,,108.185325,
,,,,,,108.192025,
,,,,,,108.199775,
,,,,,,108.206625,
,,,,,,108.21215,
,,,,,,108.216575,
,,,,,,108.220675,
,,,,,,108.22545,
,,,,,,108.23005,
,,,,,,108.236,
,,,,,,108.240675,
,,,,,,108.253375,
,,,,,,108.2592,
,,,,,,108.264125,
,,,,,,108.275325,
,,,,,,108.2853,
,,,,,,108.293675,
,,,,,,108.310325,
,,,,,,108.325625,
,,,,,,108.33485,
,,,,,,108.3467,
,,,,,,108.35695,
,,,,,,108.365775,
,,,,,,108.380025,
,,,,,,108.40445,
,,,,,,108.4205,
,,,,,,108.439175,
,,,,,,108.46915,
,,,,,,108.508325,
,,,,,,108.5316,
,,,,,,108.6216,
,,,,,,108.639,
,,,,,,108.64865,
,,,,,,108.65925,
,,,,,,108.66755,
,,,,,,108.676075,
,,,,,,108.684075,
,,,,,,108.696925,
,,,,,,108.7034,
,,,,,,108.7161,
,,,,,,108.72685,
,,,,,,108.7348,
,,,,,,108.7465,
,,,,,,108.7926,
,,,,,,108.827675,
,,,,,,108.83775,
,,,,,,108.876,
,,,,,,108.9056,
,,,,,,108.943425,
,,,,,,108.998525,
,,,,,,109.041825,
,,,,,,109.078875,
,,,,,,109.14125,
,,,,,,109.20135,
,,,,,,109.2032,
,,,,,,109.212975,
,,,,,,109.224825,
,,,,,,109.233175,
,,,,,,109.241675,
,,,,,,109.26545,
,,,,,,109.28215,
,,,,,,109.29945,
,,,,,,109.3143,
,,,,,,109.33835,
,,,,,,109.355625,
,,,,,,109.38045,
,,,,,,109.399425,
,,,,,,109.4324,
,,,,,,109.434125,
,,,,,,109.457325,
,,,,,,109.475575,
,,,,,,109.4872,
,,,,,,109.501925,
,,,,,,109.51195,
,,,,,,109.513225,
,,,,,,109.5295,
,,,,,,109.53845,
,,,,,,109.552175,
,,,,,,109.56215,
,,,,,,109.570675,
,,,,,,109.578425,
,,,,,,109.58555,
,,,,,,109.593925,
,,,,,,109.6159,
,,,,,,109.62905,
,,,,,,109.644875,
,,,,,,109.658325,
,,,,,,109.675025,
,,,,,,109.693575,
,,,,,,109.75025,
,,,,,,109.758825,
,,,,,,109.796775,
,,,,,,109.848325,
,,,,,,109.86805,
,,,,,,109.910475,
,,,,,,109.9543,
,,,,,,109.98415,
,,,,,,110.003625,
,,,,,,110.011375,
,,,,,,110.021975,
,,,,,,110.032725,
,,,,,,110.0412,
,,,,,,110.0505,
,,,,,,110.064975,
,,,,,,110.070525,
,,,,,,110.082225,
,,,,,,110.0883,
,,,,,,110.09715,
,,,,,,110.105475,
,,,,,,110.121325,
,,,,,,110.142225,
,,,,,,110.14875,
,,,,,,110.1606,
,,,,,,110.1736,
,,,,,,110.183925,
,,,,,,110.197275,
,,,,,,110.20785,
,,,,,,110.2191,
,,,,,,110.229575,
,,,,,,110.243425,
,,,,,,110.255475,
,,,,,,110.2694,
,,,,,,110.286275,
,,,,,,110.3191,
,,,,,,110.3449,
,,,,,,110.36235,
,,,,,,110.412525,
,,,,,,110.44175,
,,,,,,110.461725,
,,,,,,110.5353,
,,,,,,110.595075,
,,,,,,110.6203,
,,,,,,110.635525,
,,,,,,110.644625,
,,,,,,110.65255,
,,,,,,110.662325,
,,,,,,110.6693,
,,,,,,110.677575,
,,,,,,110.6864,
,,,,,,110.687875,
,,,,,,110.694625,
,,,,,,110.709575,
,,,,,,110.721125,
,,,,,,110.730525,
,,,,,,110.736775,
,,,,,,110.754725,
,,,,,,110.767025,
,,,,,,110.772775,
,,,,,,110.7786,
,,,,,,110.789275,
,,,,,,110.801575,
,,,,,,110.815675,
,,,,,,110.835375,
,,,,,,110.8441,
,,,,,,110.8514,
,,,,,,110.868325,
,,,,,,110.893575,
,,,,,,110.932725,
,,,,,,110.985425,
,,,,,,110.987925,
,,,,,,111.013175,
,,,,,,111.05235,
,,,,,,111.080075,
,,,,,,111.094275,
,,,,,,111.1037,
,,,,,,111.111225,
,,,,,,111.1223,
,,,,,,111.12835,
,,,,,,111.1383,
,,,,,,111.149725,
,,,,,,111.1558,
,,,,,,111.162475,
,,,,,,111.169425,
,,,,,,111.176175,
,,,,,,111.188675,
,,,,,,111.20065,
,,,,,,111.218975,
,,,,,,111.234625,
,,,,,,111.2502,
,,,,,,111.2802,
,,,,,,111.3227,
,,,,,,111.346175,
,,,,,,111.3683,
,,,,,,111.388375,
,,,,,,111.412675,
,,,,,,111.428375,
,,,,,,111.4394,
,,,,,,111.4529,
,,,,,,111.476675,
,,,,,,111.4877,
,,,,,,111.4985,
,,,,,,111.5196,
,,,,,,111.533775,
,,,,,,111.5513,
,,,,,,111.56975,
,,,,,,111.593275,
,,,,,,111.613625,
,,,,,,111.668625,
,,,,,,111.68085,
,,,,,,111.70075,
,,,,,,111.70975,
,,,,,,111.725875,
,,,,,,111.7466,
,,,,,,111.758325,
,,,,,,111.768125,
,,,,,,111.77575,
,,,,,,111.785175,
,,,,,,111.7956,
,,,,,,111.81295,
,,,,,,111.82075,
,,,,,,111.834925,
,,,,,,111.86335,
,,,,,,111.882425,
,,,,,,111.89455,
,,,,,,111.906575,
,,,,,,111.91415,
,,,,,,111.94025,
,,,,,,111.957575,
,,,,,,111.978,
,,,,,,112.0407,
,,,,,,112.067575,
,,,,,,112.116625,
,,,,,,112.1293,
,,,,,,112.179375,
,,,,,,112.18695,
,,,,,,112.193575,
,,,,,,112.2032,
,,,,,,112.208375,
,,,,,,112.211975,
,,,,,,112.22135,
,,,,,,112.230225,
,,,,,,112.2342,
,,,,,,112.24995,
,,,,,,112.2575,
,,,,,,112.26555,
,,,,,,112.274575,
,,,,,,112.293375,
,,,,,,112.311775,
,,,,,,112.31835,
,,,,,,112.330725,
,,,,,,112.3419,
,,,,,,112.358025,
,,,,,,112.372575,
,,,,,,112.374225,
,,,,,,112.4161,
,,,,,,112.439225,
,,,,,,112.462,
,,,,,,112.48385,
,,,,,,112.494325,
,,,,,,112.497075,
,,,,,,112.5297,
,,,,,,112.5448,
,,,,,,112.582525,
,,,,,,112.6045,
,,,,,,112.6162,
,,,,,,112.637425,
,,,,,,112.6501,
,,,,,,112.658775,
,,,,,,112.6687,
,,,,,,112.675475,
,,,,,,112.68655,
,,,,,,112.693575,
,,,,,,112.7058,
,,,,,,112.727825,
,,,,,,112.737325,
,,,,,,112.74555,
,,,,,,112.758425,
,,,,,,112.765025,
,,,,,,112.77295,
,,,,,,112.77875,
,,,,,,112.784575,
,,,,,,112.79465,
,,,,,,112.802275,
,,,,,,112.812225,
,,,,,,112.819925,
,,,,,,112.8317,
,,,,,,112.838875,
,,,,,,112.8489,
,,,,,,112.854825,
,,,,,,112.895625,
,,,,,,112.90595,
,,,,,,112.93435,
,,,,,,112.9491,
,,,,,,112.959825,
,,,,,,112.973875,
,,,,,,112.994375,
,,,,,,113.004875,
,,,,,,113.0162,
,,,,,,113.02745,
,,,,,,113.03745,
,,,,,,113.040525,
,,,,,,113.049125,
,,,,,,113.05965,
,,,,,,113.06945,
,,,,,,113.094575,
,,,,,,113.1337,
,,,,,,113.16785,
,,,,,,113.20185,
,,,,,,113.2523,
,,,,,,113.27685,
,,,,,,113.3027,
,,,,,,113.31275,
,,,,,,113.320325,
,,,,,,113.327475,
,,,,,,113.33475,
,,,,,,113.3435,
,,,,,,113.350325,
,,,,,,113.357375,
,,,,,,113.363725,
,,,,,,113.377475,
,,,,,,113.40285,
,,,,,,113.411125,
,,,,,,113.442675,
,,,,,,113.457425,
,,,,,,113.46605,
,,,,,,113.48165,
,,,,,,113.5071,
,,,,,,113.53515,
,,,,,,113.5653,
,,,,,,113.58365,
,,,,,,113.604125,
,,,,,,113.655875,
,,,,,,113.66835,
,,,,,,113.6809,
,,,,,,113.692475,
,,,,,,113.707775,
,,,,,,113.721725,
,,,,,,113.73265,
,,,,,,113.743575,
,,,,,,113.756725,
,,,,,,113.7664,
,,,,,,113.7842,
,,,,,,113.7974,
,,,,,,113.811625,
,,,,,,113.827325,
,,,,,,113.8495,
,,,,,,113.860625,
,,,,,,113.873625,
,,,,,,113.89695,
,,,,,,113.910725,
,,,,,,113.934975,
,,,,,,113.94685,
,,,,,,113.963775,
,,,,,,113.9717,
,,,,,,113.98175,
,,,,,,113.993525,
,,,,,,114.0029,
,,,,,,114.009525,
,,,,,,114.018575,
,,,,,,114.02355,
,,,,,,114.034775,
,,,,,,114.039325,
,,,,,,114.0476,
,,,,,,114.058,
,,,,,,114.074275,
,,,,,,114.095275,
,,,,,,114.111,
,,,,,,114.124375,
,,,,,,114.148575,
,,,,,,114.170075,
,,,,,,114.183725,
,,,,,,114.200725,
,,,,,,114.22565,
,,,,,,114.2593,
,,,,,,114.302,
,,,,,,114.328175,
,,,,,,114.371025,
,,,,,,114.38815,
,,,,,,114.401,
,,,,,,114.409025,
,,,,,,114.4151,
,,,,,,114.42155,
,,,,,,114.42645,
,,,,,,114.435,
,,,,,,114.441675,
,,,,,,114.450275,
,,,,,,114.4595,
,,,,,,114.46915,
,,,,,,114.493475,
,,,,,,114.50805,
,,,,,,114.523875,
,,,,,,114.582375,
,,,,,,114.621325,
,,,,,,114.651425,
,,,,,,114.67925,
,,,,,,114.694075,
,,,,,,114.706725,
,,,,,,114.72355,
,,,,,,114.733675,
,,,,,,114.747925,
,,,,,,114.750925,
,,,,,,114.753825,
,,,,,,114.76055,
,,,,,,114.76605,
,,,,,,114.7723,
,,,,,,114.7778,
,,,,,,114.7833,
,,,,,,114.78935,
,,,,,,114.805,
,,,,,,114.82025,
,,,,,,114.82955,
,,,,,,114.84025,
,,,,,,114.85295,
,,,,,,114.861375,
,,,,,,114.879075,
,,,,,,114.880825,
,,,,,,114.9018,
,,,,,,114.9125,
,,,,,,114.92425,
,,,,,,114.9402,
,,,,,,114.947425,
,,,,,,114.957275,
,,,,,,114.9793,
,,,,,,114.996975,
,,,,,,115.007375,
,,,,,,115.015175,
,,,,,,115.02515,
,,,,,,115.040975,
,,,,,,115.05955,
,,,,,,115.0905,
,,,,,,115.1116,
,,,,,,115.139975,
,,,,,,115.152225,
,,,,,,115.165575,
,,,,,,115.199375,
,,,,,,115.245125,
,,,,,,115.2581,
,,,,,,115.2985,
,,,,,,115.31715,
,,,,,,115.342325,
,,,,,,115.3499,
,,,,,,115.358125,
,,,,,,115.36685,
,,,,,,115.3703,
,,,,,,115.37625,
,,,,,,115.382575,
,,,,,,115.39135,
,,,,,,115.3982,
,,,,,,115.399325,
,,,,,,115.40485,
,,,,,,115.413125,
,,,,,,115.431625,
,,,,,,115.438,
,,,,,,115.447475,
,,,,,,115.4572,
,,,,,,115.473475,
,,,,,,115.486275,
,,,,,,115.496625,
,,,,,,115.5056,
,,,,,,115.519725,
,,,,,,115.5332,
,,,,,,115.549075,
,,,,,,115.56655,
,,,,,,115.597175,
,,,,,,115.62055,
,,,,,,115.636275,
,,,,,,115.65515,
,,,,,,115.66445,
,,,,,,115.679,
,,,,,,115.68995,
,,,,,,115.702575,
,,,,,,115.71205,
,,,,,,115.718725,
,,,,,,115.73425,
,,,,,,115.746275,
,,,,,,115.75345,
,,,,,,115.761425,
,,,,,,115.768925,
,,,,,,115.787425,
,,,,,,115.80535,
,,,,,,115.821225,
,,,,,,115.83535,
,,,,,,115.847225,
,,,,,,115.866775,
,,,,,,115.895225,
,,,,,,115.91185,
,,,,,,115.924825,
,,,,,,115.9356,
,,,,,,115.9525,
,,,,,,115.966225,
,,,,,,115.9822,
,,,,,,116.006675,
,,,,,,116.020125,
,,,,,,116.042225,
,,,,,,116.055725,
,,,,,,116.072175,
,,,,,,116.085875,
,,,,,,116.095625,
,,,,,,116.108625,
,,,,,,116.1271,
,,,,,,116.1527,
,,,,,,116.169775,
,,,,,,116.23465,
,,,,,,116.263275,
,,,,,,116.281025,
,,,,,,116.2886,
,,,,,,116.309075,
,,,,,,116.3251,
,,,,,,116.332725,
,,,,,,116.343225,
,,,,,,116.34915,
,,,,,,116.3599,
,,,,,,116.3671,
,,,,,,116.373975,
,,,,,,116.381225,
,,,,,,116.385775,
,,,,,,116.392925,
,,,,,,116.4039,
,,,,,,116.41245,
,,,,,,116.425275,
,,,,,,116.43525,
,,,,,,116.4435,
,,,,,,116.453275,
,,,,,,116.464425,
,,,,,,116.4926,
,,,,,,116.50645,
,,,,,,116.514875,
,,,,,,116.549775,
,,,,,,116.575425,
,,,,,,116.5908,
,,,,,,116.609975,
,,,,,,116.621475,
,,,,,,116.6373,
,,,,,,116.65425,
,,,,,,116.666425,
,,,,,,116.67765,
,,,,,,116.6887,
,,,,,,116.698325,
,,,,,,116.712175,
,,,,,,116.71735,
,,,,,,116.730275,
,,,,,,116.73625,
,,,,,,116.7533,
,,,,,,116.7625,
,,,,,,116.7684,
,,,,,,116.777775,
,,,,,,116.783425,
,,,,,,116.791925,
,,,,,,116.8042,
,,,,,,116.814575,
,,,,,,116.82485,
,,,,,,116.8363,
,,,,,,116.85215,
,,,,,,116.873775,
,,,,,,116.9041,
,,,,,,116.9353,
,,,,,,116.96035,
,,,,,,116.99775,
,,,,,,117.01765,
,,,,,,117.08665,
,,,,,,117.09345,
,,,,,,117.0969,
,,,,,,117.107325,
,,,,,,117.11165,
,,,,,,117.11685,
,,,,,,117.122075,
,,,,,,117.1273,
,,,,,,117.133,
,,,,,,117.134725,
,,,,,,117.137525,
,,,,,,117.143975,
,,,,,,117.14865,
,,,,,,117.160425,
,,,,,,117.171875,
,,,,,,117.181775,
,,,,,,117.186725,
,,,,,,117.192925,
,,,,,,117.200925,
,,,,,,117.20895,
,,,,,,117.216875,
,,,,,,117.224675,
,,,,,,117.23185,
,,,,,,117.242725,
,,,,,,117.2478,
,,,,,,117.25805,
,,,,,,117.263375,
,,,,,,117.2749,
,,,,,,117.305325,
,,,,,,117.342,
,,,,,,117.3751,
,,,,,,117.425225,
,,,,,,117.4462,
,,,,,,117.487875,
,,,,,,117.5201,
,,,,,,117.528375,
,,,,,,117.532225,
,,,,,,117.536625,
,,,,,,117.5414,
,,,,,,117.545675,
,,,,,,117.5494,
,,,,,,117.55245,
,,,,,,117.5608,
,,,,,,117.5708,
,,,,,,117.575225,
,,,,,,117.579675,
,,,,,,117.605225,
,,,,,,117.614625,
,,,,,,117.622675,
,,,,,,117.64125,
,,,,,,117.647575,
,,,,,,117.657025,
,,,,,,117.665675,
,,,,,,117.672275,
,,,,,,117.68915,
,,,,,,117.69675,
,,,,,,117.698025,
,,,,,,117.70635,
,,,,,,117.7133,
,,,,,,117.719925,
,,,,,,117.751775,
,,,,,,117.7625,
,,,,,,117.797325,
,,,,,,117.808325,
,,,,,,117.8335,
,,,,,,117.849875,
,,,,,,117.8774,
,,,,,,117.90545,
,,,,,,117.9097,
,,,,,,117.92695,
,,,,,,117.9417,
,,,,,,117.9666,
,,,,,,117.993875,
,,,,,,118.03155,
,,,,,,118.069925,
,,,,,,118.1197,
,,,,,,118.145125,
,,,,,,118.15975,
,,,,,,118.183775,
,,,,,,118.192625,
,,,,,,118.2009,
,,,,,,118.207675,
,,,,,,118.213775,
,,,,,,118.22055,
,,,,,,118.22795,
,,,,,,118.239175,
,,,,,,118.25455,
,,,,,,118.26995,
,,,,,,118.28575,
,,,,,,118.29355,
,,,,,,118.314275,
,,,,,,118.328925,
,,,,,,118.343475,
,,,,,,118.36575,
,,,,,,118.3885,
,,,,,,118.402425,
,,,,,,118.41575,
,,,,,,118.441525,
,,,,,,118.45865,
,,,,,,118.475225,
,,,,,,118.49345,
,,,,,,118.5473,
,,,,,,118.57435,
,,,,,,118.60725,
,,,,,,118.631075,
,,,,,,118.679375,
,,,,,,118.687775,
,,,,,,118.6958,
,,,,,,118.7031,
,,,,,,118.71005,
,,,,,,118.71705,
,,,,,,118.725375,
,,,,,,118.7323,
,,,,,,118.73905,
,,,,,,118.7465,
,,,,,,118.76525,
,,,,,,118.7739,
,,,,,,118.7849,
,,,,,,118.795025,
,,,,,,118.80635,
,,,,,,118.81345,
,,,,,,118.819475,
,,,,,,118.832225,
,,,,,,118.838825,
,,,,,,118.84815,
,,,,,,118.857075,
,,,,,,118.8628,
,,,,,,118.86995,
,,,,,,118.87645,
,,,,,,118.889275,
,,,,,,118.896225,
,,,,,,118.91005,
,,,,,,118.926125,
,,,,,,118.93665,
,,,,,,118.946975,
,,,,,,118.965175,
,,,,,,118.9786,
,,,,,,118.995575,
,,,,,,119.02615,
,,,,,,119.0406,
,,,,,,119.083875,
,,,,,,119.130475,
,,,,,,119.1684,
,,,,,,119.204725,
,,,,,,119.21045,
,,,,,,119.2192,
,,,,,,119.2247,
,,,,,,119.230775,
,,,,,,119.235,
,,,,,,119.24155,
,,,,,,119.247375,
,,,,,,119.257625,
,,,,,,119.2641,
,,,,,,119.27435,
,,,,,,119.2807,
,,,,,,119.2879,
,,,,,,119.291775,
,,,,,,119.302075,
,,,,,,119.30715,
,,,,,,119.322675,
,,,,,,119.32855,
,,,,,,119.34045,
,,,,,,119.353075,
,,,,,,119.363225,
,,,,,,119.37115,
,,,,,,119.396,
,,,,,,119.402125,
,,,,,,119.418575,
,,,,,,119.43815,
,,,,,,119.463,
,,,,,,119.464125,
,,,,,,119.475175,
,,,,,,119.523425,
,,,,,,119.5499,
,,,,,,119.57285,
,,,,,,119.59455,
,,,,,,119.613875,
,,,,,,119.628975,
,,,,,,119.645975,
,,,,,,119.655675,
,,,,,,119.666475,
,,,,,,119.677075,
,,,,,,119.6905,
,,,,,,119.696475,
,,,,,,119.701725,
,,,,,,119.70885,
,,,,,,119.71745,
,,,,,,119.724175,
,,,,,,119.731825,
,,,,,,119.7407,
,,,,,,119.74955,
,,,,,,119.758375,
,,,,,,119.76725,
,,,,,,119.784175,
,,,,,,119.792125,
,,,,,,119.8141,
,,,,,,119.8318,
,,,,,,119.865025,
,,,,,,119.880225,
,,,,,,119.900875,
,,,,,,119.933975,
,,,,,,119.9584,
,,,,,,119.974375,
,,,,,,119.993025,
,,,,,,120.00765,
,,,,,,120.02135,
,,,,,,120.0295,
,,,,,,120.03725,
,,,,,,120.04345,
,,,,,,120.052625,
,,,,,,120.06525,
,,,,,,120.075425,
,,,,,,120.0832,
,,,,,,120.0945,
,,,,,,120.103025,
,,,,,,120.124575,
,,,,,,120.1317,
,,,,,,120.13975,
,,,,,,120.1481,
,,,,,,120.154575,
,,,,,,120.1642,
,,,,,,120.175775,
,,,,,,120.18855,
,,,,,,120.194675,
,,,,,,120.2109,
,,,,,,120.2245,
,,,,,,120.2426,
,,,,,,120.273075,
,,,,,,120.295725,
,,,,,,120.33635,
,,,,,,120.3615,
,,,,,,120.4201,
,,,,,,120.426375,
,,,,,,120.432825,
,,,,,,120.43725,
,,,,,,120.4417,
,,,,,,120.447325,
,,,,,,120.450475,
,,,,,,120.454225,
,,,,,,120.45855,
,,,,,,120.4638,
,,,,,,120.46915,
,,,,,,120.4727,
,,,,,,120.480075,
,,,,,,120.485625,
,,,,,,120.492325,
,,,,,,120.50705,
,,,,,,120.52675,
,,,,,,120.537775,
,,,,,,120.54875,
,,,,,,120.585175,
,,,,,,120.5931,
,,,,,,120.612,
,,,,,,120.62595,
,,,,,,120.63965,
,,,,,,120.64845,
,,,,,,120.659825,
,,,,,,120.6854,
,,,,,,120.69735,
,,,,,,120.712525,
,,,,,,120.730225,
,,,,,,120.746425,
,,,,,,120.765225,
,,,,,,120.775325,
,,,,,,120.79465,
,,,,,,120.807725,
,,,,,,120.817125,
,,,,,,120.823,
,,,,,,120.833,
,,,,,,120.837925,
,,,,,,120.846575,
,,,,,,120.8545,
,,,,,,120.8628,
,,,,,,120.870325,
,,,,,,120.879775,
,,,,,,120.889725,
,,,,,,120.897725,
,,,,,,120.926175,
,,,,,,120.940675,
,,,,,,120.9523,
,,,,,,120.9724,
,,,,,,120.9908,
,,,,,,121.0068,
,,,,,,121.028025,
,,,,,,121.035525,
,,,,,,121.040575,
,,,,,,121.0512,
,,,,,,121.071925,
,,,,,,121.083075,
,,,,,,121.0929,
,,,,,,121.10075,
,,,,,,121.1163,
,,,,,,121.121325,
,,,,,,121.12835,
,,,,,,121.133475,
,,,,,,121.141175,
,,,,,,121.1492,
,,,,,,121.153875,
,,,,,,121.1665,
,,,,,,121.17955,
,,,,,,121.1901,
,,,,,,121.207975,
,,,,,,121.2166,
,,,,,,121.22225,
,,,,,,121.22875,
,,,,,,121.235225,
,,,,,,121.24475,
,,,,,,121.251175,
,,,,,,121.2656,
,,,,,,121.272475,
,,,,,,121.277225,
,,,,,,121.2822,
,,,,,,121.313775,
,,,,,,121.32435,
,,,,,,121.331675,
,,,,,,121.339875,
,,,,,,121.360825,
,,,,,,121.377925,
,,,,,,121.3858,
,,,,,,121.395425,
,,,,,,121.4146,
,,,,,,121.41975,
,,,,,,121.426575,
,,,,,,121.4351,
,,,,,,121.44765,
,,,,,,121.457275,
,,,,,,121.465475,
,,,,,,121.476175,
,,,,,,121.4923,
,,,,,,121.501375,
,,,,,,121.510725,
,,,,,,121.520175,
,,,,,,121.5317,
,,,,,,121.53345,
,,,,,,121.544175,
,,,,,,121.55275,
,,,,,,121.5559,
,,,,,,121.56575,
,,,,,,121.576675,
,,,,,,121.5845,
,,,,,,121.5919,
,,,,,,121.63085,
,,,,,,121.64045,
,,,,,,121.6606,
,,,,,,121.67335,
,,,,,,121.6872,
,,,,,,121.695275,
,,,,,,121.709975,
,,,,,,121.731375,
,,,,,,121.7507,
,,,,,,121.757775,
,,,,,,121.7744,
,,,,,,121.781,
,,,,,,121.78905,
,,,,,,121.798075,
,,,,,,121.816175,
,,,,,,121.821625,
,,,,,,121.83055,
,,,,,,121.845275,
,,,,,,121.851325,
,,,,,,121.859325,
,,,,,,121.866375,
,,,,,,121.885675,
,,,,,,121.9027,
,,,,,,121.912775,
,,,,,,121.91675,
,,,,,,121.92615,
,,,,,,121.93235,
,,,,,,121.951,
,,,,,,121.959475,
,,,,,,121.969125,
,,,,,,121.97425,
,,,,,,121.983625,
,,,,,,121.9907,
,,,,,,121.999025,
,,,,,,122.0074,
,,,,,,122.01995,
,,,,,,122.02725,
,,,,,,122.0374,
,,,,,,122.058575,
,,,,,,122.076925,
,,,,,,122.100975,
,,,,,,122.1279,
,,,,,,122.1375,
,,,,,,122.14655,
,,,,,,122.151975,
,,,,,,122.161425,
,,,,,,122.16875,
,,,,,,122.177375,
,,,,,,122.204625,
,,,,,,122.210325,
,,,,,,122.2181,
,,,,,,122.228425,
,,,,,,122.233975,
,,,,,,122.240825,
,,,,,,122.24915,
,,,,,,122.265225,
,,,,,,122.273675,
,,,,,,122.2786,
,,,,,,122.2851,
,,,,,,122.292725,
,,,,,,122.29905,
,,,,,,122.307025,
,,,,,,122.320675,
,,,,,,122.330475,
,,,,,,122.344075,
,,,,,,122.349775,
,,,,,,122.3566,
,,,,,,122.3635,
,,,,,,122.372375,
,,,,,,122.38005,
,,,,,,122.3946,
,,,,,,122.399025,
,,,,,,122.41495,
,,,,,,122.42045,
,,,,,,122.433125,
,,,,,,122.440825,
,,,,,,122.45425,
,,,,,,122.4619,
,,,,,,122.4669,
,,,,,,122.473475,
,,,,,,122.477825,
,,,,,,122.4852,
,,,,,,122.492075,
,,,,,,122.4971,
,,,,,,122.5027,
,,,,,,122.5079,
,,,,,,122.518975,
,,,,,,122.523825,
,,,,,,122.53085,
,,,,,,122.5393,
,,,,,,122.54625,
,,,,,,122.5525,
,,,,,,122.557175,
,,,,,,122.565275,
,,,,,,122.582325,
,,,,,,122.58955,
,,,,,,122.596025,
,,,,,,122.60945,
,,,,,,122.62605,
