SPK_SPKC01a,SPK_SPKC09a,SPK_SPKC09b
132.4061,151.486775,
132.445425,151.716025,
132.476675,151.754825,
132.5077,151.89255,
132.512775,151.989925,
132.5442,152.037975,
132.56925,152.678225,
132.5931,152.977025,
132.63815,153.05955,
132.664775,153.187475,
132.704225,153.386775,
132.74015,153.486175,
132.7703,153.660125,
132.83425,153.737175,
132.87635,153.77755,
132.924025,153.8217,
132.94415,153.87405,
132.97455,153.882775,
133.006675,153.950225,
133.04295,153.95625,
133.09835,154.08395,
133.1341,154.13145,
133.1731,154.164375,
133.2249,154.200825,
133.26125,154.236225,
133.309625,154.26765,
133.3313,154.269625,
133.3777,154.307525,
133.42775,154.407025,
133.456875,154.789325,
133.48735,155.3066,
133.51635,155.812475,
133.58375,155.83525,
133.6521,155.8365,
133.705075,155.87595,
133.78555,155.9027,
133.853275,156.029825,
133.918725,156.0575,
133.962675,156.0996,
134.020725,156.23905,
134.06585,156.30095,
134.128225,156.32415,
134.18725,156.3526,
134.237225,156.460175,
134.2906,156.477475,
134.338725,156.519125,
134.369375,156.609575,
134.41575,156.779075,
134.44475,156.838325,
134.485,156.865075,
134.51805,156.918025,
134.56595,156.9388,
134.612775,157.026925,
134.63385,157.0995,
134.67615,157.10895,
134.7133,157.171525,
134.75165,157.21115,
134.791875,157.3264,
134.826925,157.45775,
134.876525,157.500725,
134.90515,157.599525,
134.983225,157.611525,
135.02285,157.72565,
135.07555,157.745575,
135.11655,157.783075,
135.149325,157.842375,
135.225875,157.9174,
135.251975,157.9826,
135.285275,158.0628,
135.320025,158.1428,
135.347675,158.189525,
135.396325,158.26715,
135.4467,158.275,
135.4956,158.2947,
135.535625,158.4617,
135.573825,158.493475,
135.6134,158.680025,
135.654,158.794325,
135.70485,158.8962,
135.797275,158.92075,
135.85675,159.131175,
135.8915,159.177675,
135.9526,159.2864,
136.0082,160.682425,
136.0516,161.062625,
136.107325,161.170625,
136.1552,161.424,
136.193325,161.47,
136.249975,161.616325,
136.285875,161.727875,
136.35675,161.830525,
136.41235,162.045275,
136.45885,162.195675,
136.535825,162.364475,
136.592425,162.67155,
136.643225,163.03045,
136.683225,163.051675,
136.74405,163.06815,
136.812525,163.096775,
136.8637,163.149525,
136.90965,163.192575,
136.941025,163.225775,
136.977025,163.2746,
137.02085,163.365275,
137.0573,163.4225,
137.0886,163.483775,
137.1351,163.524825,
137.1838,163.616675,
137.2734,163.756425,
137.3134,163.80385,
137.3469,163.862925,
137.41315,163.99155,
137.4618,164.055075,
137.5283,164.11075,
137.5599,165.017225,
137.606375,165.39445,
137.6472,165.4388,
137.72095,165.500325,
137.754925,165.50665,
137.851375,165.57475,
137.91125,165.58905,
138.010675,165.617075,
138.08195,165.663675,
138.15115,165.7027,
138.274175,165.744375,
138.372225,165.792475,
138.613775,165.831575,
138.702375,165.911725,
138.764275,166.141375,
138.81435,166.24215,
138.84745,166.282025,
138.912875,166.302575,
138.9531,166.393775,
138.982325,166.440875,
139.0347,166.463525,
139.086275,166.729325,
139.131175,166.787,
139.18255,166.918925,
139.232325,167.295825,
139.324,167.335025,
139.397125,167.38095,
139.53205,167.43725,
139.7943,167.465025,
141.178725,167.4935,
141.212275,167.5143,
141.239975,167.53885,
141.285975,167.565975,
141.30735,167.5774,
141.343175,167.593325,
141.371075,167.60505,
141.39645,167.6162,
141.439475,167.645675,
141.502025,167.67205,
141.519125,167.6762,
141.5523,167.7135,
141.601475,167.736425,
141.649925,167.762225,
141.68885,167.789175,
141.7647,167.83745,
141.83165,167.873225,
141.888525,167.885025,
142.04635,167.9091,
143.285575,167.95425,
143.3611,168.3021,
143.41025,168.4059,
143.49445,168.475325,
143.540375,168.754325,
143.587625,168.760075,
143.6238,168.80555,
143.685975,168.8674,
143.727525,169.13165,
143.76715,169.877225,
143.8029,169.88495,
143.833725,170.215375,
143.8613,170.82725,
143.901725,170.8544,
143.927575,170.872725,
143.976525,170.92485,
144.0272,170.935875,
144.066975,170.957825,
144.105375,171.026875,
144.142975,171.0666,
144.229525,171.084875,
144.2632,171.105,
144.3353,171.12085,
144.3956,171.147825,
144.4801,171.16025,
144.524,171.175425,
144.564575,171.212175,
144.624525,171.278575,
144.666475,171.29585,
144.7184,171.35,
144.772225,171.37595,
144.839175,171.417175,
145.427675,171.462675,
146.6593,171.486025,
146.71055,171.538925,
146.7371,171.566675,
146.786025,171.6193,
146.82175,171.6594,
146.855825,171.681375,
146.87275,171.722525,
146.9098,171.762975,
146.93185,171.817075,
146.98865,171.886325,
147.034025,172.013925,
147.073475,172.0465,
147.1028,172.3859,
147.1342,172.626175,
147.1745,172.834225,
147.23315,173.517925,
147.258775,173.590175,
147.334325,174.20115,
147.40015,174.619375,
147.4364,174.64215,
147.458325,174.6751,
147.534925,174.691425,
147.56555,174.725175,
147.61225,174.737075,
147.64285,174.75015,
147.7165,174.851725,
147.7587,174.86465,
147.801825,174.878775,
147.8389,174.907875,
147.904075,174.943775,
147.9675,174.976,
148.017375,174.983225,
148.286875,175.00275,
150.146725,175.016075,
150.19715,175.03915,
150.24465,175.055075,
150.311975,175.078725,
150.33745,175.098825,
150.364875,175.118175,
150.4143,175.14735,
150.44815,175.161325,
150.4894,175.224775,
150.5142,175.236775,
150.54425,175.2672,
150.573575,175.297575,
150.598875,175.303225,
150.638825,175.317325,
150.698925,175.331625,
150.73395,175.36505,
150.7851,175.406625,
150.811325,175.4488,
150.846,175.449825,
150.865575,175.483725,
150.902125,175.596825,
150.93575,175.631675,
150.9456,175.647625,
150.968775,175.715675,
151.0135,175.793225,
151.05855,175.91445,
151.077725,176.097425,
151.111775,176.1782,
151.163475,176.285575,
151.198875,176.35325,
151.234675,176.53185,
151.27045,177.336775,
151.32365,177.645425,
151.343475,177.678175,
151.3999,177.8525,
151.449725,178.028825,
151.486525,178.75635,
151.5182,178.7825,
151.56155,178.8498,
151.588175,178.877225,
151.6512,178.9324,
151.684275,178.954425,
151.723375,178.99205,
151.782125,179.011675,
151.89655,179.0318,
151.941525,179.052125,
151.997175,179.07435,
152.049325,179.113925,
152.149375,179.137675,
153.4678,179.2129,
153.67045,179.230025,
153.796775,179.257425,
153.856475,179.29885,
154.135375,179.32365,
154.202925,179.3558,
154.2643,179.387375,
154.3874,179.430825,
154.456375,179.452475,
154.704325,179.47145,
155.307975,179.490425,
155.80965,179.49675,
155.856725,179.50545,
155.876275,179.517475,
155.90275,179.533225,
155.921425,179.576075,
155.923675,179.595375,
155.946725,179.610375,
155.9752,179.611625,
155.9922,179.63855,
156.01345,179.690625,
156.03425,179.6934,
156.063975,179.704125,
156.08365,179.744525,
156.108925,179.756025,
156.1285,179.784625,
156.1722,179.819175,
156.216,179.8301,
156.2562,179.8401,
156.3054,179.8525,
156.330675,179.85735,
156.37495,179.8734,
156.394475,179.886575,
156.429425,179.908675,
156.4773,179.923775,
156.5226,179.9467,
156.55145,179.975075,
156.57875,179.9826,
156.602225,179.9989,
156.6314,180.0112,
156.6612,180.045775,
156.69475,180.0571,
156.73875,180.124225,
156.780325,180.14275,
156.830625,180.16885,
156.8642,180.16985,
156.920775,180.18895,
156.952825,180.222825,
157.0133,180.2562,
157.049325,180.25805,
157.128125,180.295825,
157.148125,180.3399,
157.201525,180.37015,
157.23215,180.387725,
157.27795,180.414525,
157.3142,180.441975,
157.350925,180.4846,
157.406525,180.507475,
157.4327,180.5359,
157.468475,180.594925,
157.5094,180.630525,
157.5406,180.705225,
157.58095,180.721775,
157.650925,180.73715,
157.681325,180.754925,
157.71175,180.773075,
157.76665,180.78315,
157.793625,180.8224,
157.822825,180.839025,
157.8812,180.935325,
157.937525,180.951425,
158.000175,180.984025,
158.034875,181.0274,
158.089525,181.042375,
158.141975,181.061175,
158.17805,181.1117,
158.207825,181.13235,
158.252225,181.174975,
158.29215,181.19465,
158.327575,181.338,
158.374875,181.390375,
158.41715,181.424,
158.44015,181.445025,
158.469075,181.465,
158.502125,181.50865,
158.5282,181.5441,
158.566825,181.596125,
158.5969,181.65455,
158.6136,181.678,
158.649075,181.703575,
158.695375,181.7254,
158.741,181.74685,
158.777825,181.763875,
158.815275,181.796,
158.85045,181.8223,
158.88655,181.841875,
158.91325,181.8867,
158.957125,181.90205,
158.999325,181.925,
159.04525,181.958,
159.08305,182.00725,
159.142125,182.041225,
159.2039,182.08135,
159.2768,182.11805,
159.495375,182.146525,
161.22035,182.1986,
161.298325,182.2254,
161.36725,182.255625,
161.608425,182.347475,
161.685575,182.36155,
163.0699,182.379825,
163.09695,182.411175,
163.1184,182.46565,
163.161325,182.487875,
163.19775,182.54285,
163.22805,182.567475,
163.258725,182.591925,
163.2812,182.62145,
163.31365,182.665875,
163.34915,182.737475,
163.3858,182.7468,
163.433925,182.7744,
163.466575,182.84865,
163.494,182.8743,
163.5288,182.8827,
163.57055,182.890875,
163.614075,182.963725,
163.64675,182.980625,
163.690175,183.005425,
163.733375,183.049325,
163.76785,183.145725,
163.819625,183.17165,
163.85375,183.2053,
163.888575,183.23715,
163.97035,183.287975,
164.005575,183.351225,
164.051125,183.47065,
164.104825,183.560175,
164.18615,183.61645,
165.504325,183.679075,
165.528475,183.71745,
165.5493,183.750075,
165.5643,183.7955,
165.5902,183.821675,
165.60645,183.8714,
165.6223,183.91725,
165.6548,183.938625,
165.67365,183.96215,
165.691475,184.002875,
165.714075,184.0351,
165.741075,184.0394,
165.77115,184.0684,
165.7952,184.121025,
165.819525,184.1449,
165.84985,184.209775,
165.8884,184.2329,
165.913825,184.27255,
165.94585,184.306375,
165.96925,184.337275,
165.998625,184.343675,
166.0665,184.4148,
166.096225,184.478675,
166.1291,184.509625,
166.1705,184.548725,
166.217625,184.62115,
166.23355,184.688025,
166.2877,184.924725,
166.34535,185.145325,
166.38385,185.3205,
166.41545,185.809925,
166.453625,186.454275,
166.491425,186.4786,
166.5196,186.518175,
166.6406,186.548525,
166.69585,186.580975,
167.284675,186.58485,
167.32375,186.620425,
167.351425,186.636175,
167.380125,186.6494,
167.400625,186.66855,
167.432825,186.682925,
167.466775,186.706275,
167.49585,186.73215,
167.529925,186.750275,
167.5636,186.770025,
167.582575,186.8245,
167.6146,186.87855,
167.642775,186.95185,
167.6752,186.96445,
167.704575,186.994725,
167.729475,187.022475,
167.752,187.095275,
167.82925,187.116225,
167.850225,187.130325,
167.88135,187.195125,
167.912775,187.216725,
167.977175,187.241225,
168.0034,187.285725,
168.035125,187.295025,
168.084875,187.337675,
168.11,187.3576,
168.138775,187.3857,
168.16065,187.4005,
168.1924,187.411675,
168.223275,187.575375,
168.265675,187.601025,
168.302275,187.637275,
168.334175,187.664575,
168.3662,187.6906,
168.399875,187.757675,
168.4453,187.7645,
168.48025,187.8016,
168.515175,187.84765,
168.5445,187.868025,
168.59205,187.920075,
168.63645,187.945025,
168.671575,187.95995,
168.706925,188.054625,
168.742075,188.082525,
168.808225,188.1137,
170.83955,188.149475,
170.871925,188.24035,
170.895225,188.287425,
170.907325,188.346775,
170.9271,188.398125,
170.943825,188.449575,
170.960075,188.47805,
170.9837,188.581275,
171.003675,188.645525,
171.0347,188.685475,
171.0616,188.703475,
171.090075,188.73125,
171.13255,188.85005,
171.167475,188.92185,
171.185975,188.99555,
171.2299,189.018975,
171.271075,189.282825,
171.299075,189.595225,
171.327925,190.19765,
171.3488,190.228225,
171.3789,190.251675,
171.406275,190.278125,
171.423275,190.289375,
171.46615,190.358775,
171.49935,190.374425,
171.5347,190.39245,
171.559175,190.409275,
171.6265,190.430375,
171.650325,190.481075,
171.690425,190.49955,
171.739575,190.53415,
171.78075,190.54275,
171.828125,190.554925,
171.8713,190.57605,
171.9288,190.615475,
172.089875,190.636625,
173.426725,190.667525,
173.4777,190.730025,
173.50805,190.757675,
174.07075,190.76615,
174.207275,190.830575,
174.59975,190.97935,
174.648775,191.592125,
174.67,192.36215,
174.689,192.482075,
174.707025,192.769775,
174.725725,192.792725,
174.7441,192.8071,
174.7622,192.8248,
174.778625,192.8365,
174.7962,192.84615,
174.81825,192.860275,
174.840425,192.869525,
174.863625,192.899225,
174.877875,192.925325,
174.9012,192.946075,
174.91995,193.0033,
174.93735,193.074925,
174.9698,193.09085,
174.993625,193.0924,
175.01165,193.10455,
175.038525,193.132525,
175.06245,193.177525,
175.09575,193.188125,
175.11325,193.204725,
175.133775,193.222875,
175.160675,193.2369,
175.209275,193.256025,
175.224625,193.277125,
175.245825,193.3451,
175.269575,193.360575,
175.2975,193.4248,
175.328325,193.484725,
175.353575,193.526075,
175.3734,193.55165,
175.403,193.5728,
175.4316,193.58135,
175.46325,193.60545,
175.48685,193.6269,
175.514975,193.647775,
175.540625,193.678675,
175.57015,193.7061,
175.604775,193.732725,
175.634175,193.796575,
175.67395,193.81605,
175.72035,193.830575,
175.753075,193.84775,
175.775925,193.91195,
175.81505,193.92735,
175.8409,193.989225,
175.8758,194.013175,
175.901925,194.06385,
175.932825,194.20225,
175.978575,194.269075,
176.016475,194.465275,
176.044475,194.77395,
176.078425,195.41225,
176.10985,196.0684,
176.14665,196.0919,
176.187975,196.108525,
176.235175,196.14495,
176.36175,196.1632,
178.73275,196.177325,
178.761525,196.188275,
178.78475,196.231375,
178.806425,196.263325,
178.842125,196.2915,
179.00405,196.2957,
179.052725,196.3125,
179.105625,196.348225,
179.151175,196.3817,
179.1634,196.383375,
179.172425,196.4199,
179.209325,196.573325,
179.23435,196.594875,
179.29175,196.662625,
179.32375,196.735225,
179.353825,196.7737,
179.38145,196.874675,
179.407775,196.90645,
179.43025,196.963075,
179.452675,196.9888,
179.489375,197.056175,
179.50895,198.1073,
179.537175,198.3082,
179.57025,198.526775,
179.595475,198.77475,
179.62075,198.99485,
179.65355,199.2057,
179.68075,199.23075,
179.725125,199.243525,
179.757075,199.2584,
179.78605,199.27195,
179.811475,199.29325,
179.838925,199.307075,
179.87735,199.3335,
179.911775,199.335175,
179.933525,199.344875,
179.9701,199.39005,
179.9977,199.4067,
180.038425,199.4729,
180.07855,199.49065,
180.106575,199.522725,
180.1421,199.613575,
180.165675,199.619575,
180.193075,199.64955,
180.221675,199.7026,
180.247225,199.742425,
180.270875,199.7601,
180.30125,199.8087,
180.33585,199.863125,
180.3609,199.873975,
180.38705,199.90185,
180.415625,199.9379,
180.44005,,
180.479975,,
180.51455,,
180.535,,
180.57505,,
180.6093,,
180.639975,,
180.66555,,
180.6994,,
180.728725,,
180.76615,,
180.80075,,
180.85795,,
180.905575,,
180.957975,,
180.99215,,
181.022825,,
181.06625,,
181.09565,,
181.1232,,
181.16325,,
181.1967,,
181.229125,,
181.250175,,
181.3308,,
181.36565,,
181.426575,,
181.46465,,
181.527975,,
181.566675,,
181.595075,,
181.645925,,
181.674025,,
181.711525,,
181.773325,,
181.817375,,
181.854275,,
181.9086,,
181.9454,,
182.02685,,
182.066175,,
182.110425,,
182.178125,,
182.204475,,
182.28275,,
182.368875,,
182.429725,,
182.49705,,
182.540925,,
182.6035,,
182.630075,,
182.6712,,
182.717975,,
182.76915,,
182.805825,,
182.889175,,
182.92195,,
182.968125,,
183.0235,,
183.0824,,
183.147025,,
183.213275,,
183.312925,,
183.4384,,
183.50195,,
183.549125,,
183.589125,,
183.673975,,
183.72655,,
183.8383,,
183.883525,,
183.93525,,
184.00625,,
184.0485,,
184.15455,,
184.1903,,
184.29885,,
184.336725,,
184.373825,,
184.397,,
184.458825,,
184.549225,,
184.590425,,
186.43975,,
186.4713,,
186.495225,,
186.517775,,
186.551025,,
186.56645,,
186.595925,,
186.6158,,
186.63855,,
186.678,,
186.7102,,
186.7393,,
186.77545,,
186.80675,,
186.839625,,
186.869975,,
186.892325,,
186.9183,,
186.945875,,
187.00255,,
187.0313,,
187.066425,,
187.10725,,
187.154375,,
187.18005,,
187.244425,,
187.281825,,
187.3107,,
187.3317,,
187.3794,,
187.41715,,
187.4534,,
187.48515,,
187.5331,,
187.5592,,
187.621225,,
187.699175,,
187.72285,,
187.75505,,
187.78695,,
187.82275,,
187.848875,,
187.89135,,
187.921,,
187.943025,,
188.0054,,
188.0328,,
188.0789,,
188.119025,,
188.15245,,
188.2006,,
188.236775,,
188.3051,,
188.34085,,
188.3993,,
188.45335,,
188.512825,,
188.606875,,
188.6542,,
188.7005,,
190.313025,,
190.41065,,
190.4736,,
190.509825,,
190.53865,,
190.579275,,
190.630025,,
190.66165,,
190.7083,,
190.811425,,
192.74015,,
192.7737,,
192.8007,,
192.836125,,
192.85,,
192.886,,
192.90805,,
192.924375,,
192.94485,,
192.967575,,
192.98725,,
193.010075,,
193.0178,,
193.031175,,
193.056175,,
193.08805,,
193.12,,
193.144775,,
193.16845,,
193.19635,,
193.22385,,
193.22675,,
193.237025,,
193.2701,,
193.301425,,
193.3318,,
193.365225,,
193.3942,,
193.4333,,
193.47385,,
193.499425,,
193.52975,,
193.5649,,
193.602625,,
193.63075,,
193.664225,,
193.708475,,
193.7445,,
193.7802,,
193.8278,,
193.874775,,
193.904375,,
193.9784,,
194.014575,,
194.058625,,
194.11425,,
194.1565,,
194.21285,,
194.26155,,
194.291925,,
194.3532,,
194.436125,,
196.104725,,
196.152375,,
196.180925,,
196.198975,,
196.213175,,
196.242675,,
196.264675,,
196.289625,,
196.304425,,
196.337575,,
196.35475,,
196.36965,,
196.391975,,
196.409675,,
196.444225,,
196.4644,,
196.49875,,
196.515225,,
196.549475,,
196.5847,,
196.608775,,
196.637425,,
196.6806,,
196.707375,,
196.7232,,
196.755,,
196.794475,,
196.838275,,
196.88265,,
196.934625,,
197.011725,,
197.05065,,
197.0849,,
197.130925,,
197.177875,,
197.259225,,
197.524775,,
199.214425,,
199.21995,,
199.236225,,
199.256025,,
199.27315,,
199.29485,,
199.329375,,
199.3473,,
199.375425,,
199.39505,,
199.4168,,
199.441325,,
199.465575,,
199.50375,,
199.529,,
199.555225,,
199.5749,,
199.610175,,
199.644475,,
199.67245,,
199.70285,,
199.73815,,
199.767125,,
199.79375,,
199.820625,,
199.862775,,
199.8942,,
199.9297,,
199.9645,,
